cityid,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
23,2020,5,30,-.321,-.481,-.308,-.316,-.241,-.529,-.262,-.335,-.533
24,2020,1,1,.,.,.,.,.,.,.,.,.
24,2020,1,2,.,.,.,.,.,.,.,.,.
24,2020,1,3,.,.,.,.,.,.,.,.,.
24,2020,1,4,.,.,.,.,.,.,.,.,.
24,2020,1,5,.,.,.,.,.,.,.,.,.
24,2020,1,6,.,.,.,.,.,.,.,.,.
24,2020,1,7,.,.,.,.,.,.,.,.,.
24,2020,1,8,-.0126,.0416,-.00533,-.00519,-.0157,-.0305,-.0227,-.0143,.000963
24,2020,1,9,-.0131,.0261,-.00585,-.00915,-.0137,-.0225,-.0213,-.0148,.000453
24,2020,1,10,-.0105,.0162,-.00164,-.00915,-.0132,-.0145,-.0156,-.0125,.00254
24,2020,1,11,-.00913,.0148,-.0000657,-.021,-.0117,-.0111,-.011,-.0113,.003
24,2020,1,12,-.00762,.0134,.0023,-.0329,-.0103,-.00799,-.00744,-.00991,.0041
24,2020,1,13,-.00686,.012,.00178,-.0447,-.00877,-.00687,-.00741,-.00894,.00377
24,2020,1,14,-.00535,.00917,.00283,-.0467,-.00729,-.00766,-.00317,-.00732,.00333
24,2020,1,15,-.00326,.00494,.00309,-.0477,-.00581,-.0025,.00218,-.0053,.00419
24,2020,1,16,-.00125,.00212,.00677,-.0487,-.00482,.0000841,.00753,-.00338,.00496
24,2020,1,17,-.00124,.00212,.00651,-.0507,-.00334,.00177,.00918,-.00323,.0034
24,2020,1,18,-.00285,-.00212,.00441,-.0576,-.00185,.00401,.0081,-.00462,.000798
24,2020,1,19,-.00512,-.00635,-.00112,-.0645,-.000371,.0067,.00505,-.0067,-.00192
24,2020,1,20,-.00671,-.0106,-.0027,-.0714,.00111,.00794,.00622,-.0084,-.00389
24,2020,1,21,-.00587,-.00917,-.00427,-.0616,.00111,.00704,.00549,-.00713,-.00464
24,2020,1,22,-.00663,-.012,-.00611,-.0586,.0021,.00558,.00556,-.00764,-.0071
24,2020,1,23,-.00726,-.0162,-.0114,-.0517,.00309,.00547,.00409,-.00767,-.0105
24,2020,1,24,-.00706,-.0162,-.013,-.0447,.00309,.00401,.00561,-.0075,-.0108
24,2020,1,25,-.00263,-.0134,-.00953,-.0141,.00408,.000533,.0052,-.00246,-.00741
24,2020,1,26,.00264,-.0106,-.00454,.0166,.00506,.00334,.00602,.00348,-.0037
24,2020,1,27,.00535,-.012,-.00427,.0403,.00754,.00334,.0067,.00717,-.00466
24,2020,1,28,.00923,-.00917,-.00112,.0601,.00852,.00648,.00518,.0117,-.00155
24,2020,1,29,.0133,-.00353,.00256,.0789,.00951,.00782,.00476,.0163,.00198
24,2020,1,30,.0167,.00212,.00677,.0947,.01,.00782,.00222,.0201,.00558
24,2020,1,31,.0204,.00212,.00967,.111,.012,.00749,-.000371,.025,.00686
24,2020,2,1,.022,.00494,.0102,.113,.013,.00995,-.00234,.0271,.00734
24,2020,2,2,.0234,.00776,.0102,.115,.014,.011,-.00331,.029,.00746
24,2020,2,3,.0251,.0106,.0133,.117,.0149,.00872,-.00411,.0311,.00907
24,2020,2,4,.0262,.0134,.0165,.111,.0159,.00637,-.00543,.0325,.00953
24,2020,2,5,.0274,.0148,.0197,.107,.0174,.00827,-.00862,.0344,.0101
24,2020,2,6,.0286,.0162,.0228,.0977,.0204,.00558,-.0108,.0359,.0111
24,2020,2,7,.0297,.0162,.0257,.0868,.0229,.00872,-.0128,.0372,.0131
24,2020,2,8,.03,.012,.027,.0739,.0293,.0105,-.0117,.0371,.0149
24,2020,2,9,.0302,.00776,.0299,.0611,.0357,.00872,-.00663,.0366,.0176
24,2020,2,10,.0302,.00353,.031,.0482,.0421,.00861,-.00462,.036,.0201
24,2020,2,11,.0308,-.000706,.0323,.0443,.049,.00513,-.00528,.0359,.0245
24,2020,2,12,.0305,-.00353,.032,.0403,.056,-.00126,-.002,.0346,.0279
24,2020,2,13,.0309,-.00635,.0328,.0413,.0619,-.000252,.00388,.034,.03
24,2020,2,14,.0297,-.00353,.032,.0423,.0673,-.00496,.00809,.0319,.031
24,2020,2,15,.0275,.00212,.0304,.0314,.0663,-.0109,.00517,.0299,.028
24,2020,2,16,.0253,.00776,.0291,.0205,.0653,-.0181,-.00243,.0283,.0249
24,2020,2,17,.0232,.0134,.0262,.00964,.0644,-.0198,-.00685,.0267,.0212
24,2020,2,18,.0244,.0134,.027,.0195,.0639,-.0181,-.00402,.0281,.0205
24,2020,2,19,.0239,.0176,.0262,.0166,.0624,-.0173,-.00685,.0282,.0179
24,2020,2,20,.023,.0219,.0212,.0126,.0604,-.0179,-.0137,.0278,.0171
24,2020,2,21,.0225,.0191,.016,.0116,.0579,-.0173,-.0162,.0275,.0165
24,2020,2,22,.0215,.0191,.011,.0176,.056,-.0161,-.016,.0251,.022
24,2020,2,23,.0206,.0191,.00625,.0235,.054,-.013,-.0149,.0231,.027
24,2020,2,24,.0176,.0247,-.000329,.0185,.051,-.0151,-.0199,.0192,.0294
24,2020,2,25,.0156,.0247,-.00427,.0146,.0485,-.0155,-.0213,.0157,.0352
24,2020,2,26,.0137,.0247,-.00901,.0116,.0461,-.0145,-.022,.0127,.0393
24,2020,2,27,.0129,.0261,-.00901,.00865,.0441,-.013,-.0192,.0108,.0427
24,2020,2,28,.0116,.0318,-.0101,.00272,.0426,-.0145,-.0226,.00901,.0447
24,2020,2,29,.0104,.0318,-.0106,.00173,.0406,-.0154,-.0242,.00843,.0404
24,2020,3,1,.00892,.0318,-.0122,.000742,.0387,-.0164,-.0253,.00737,.0368
24,2020,3,2,.00744,.0318,-.0132,-.000247,.0367,-.0192,-.0273,.00629,.0335
24,2020,3,3,.00655,.0318,-.0132,-.00223,.0352,-.0182,-.0261,.00573,.03
24,2020,3,4,.00557,.0332,-.013,-.0042,.0342,-.0182,-.0284,.00536,.0266
24,2020,3,5,.00339,.0332,-.0161,-.00618,.0322,-.0188,-.0326,.00349,.0237
24,2020,3,6,.00132,.0346,-.0179,-.00717,.0308,-.0212,-.0354,.00168,.0208
24,2020,3,7,-.00111,.0416,-.0193,-.00816,.0308,-.0191,-.0424,-.000405,.019
24,2020,3,8,-.003,.0487,-.0203,-.00915,.0308,-.011,-.0506,-.00176,.0175
24,2020,3,9,-.00553,.0558,-.0227,-.0101,.0308,-.00754,-.0578,-.0039,.0154
24,2020,3,10,-.00809,.0628,-.0251,-.0111,.0308,-.00519,-.067,-.00609,.0144
24,2020,3,11,-.0107,.0656,-.0269,-.0121,.0303,-.00294,-.0742,-.00873,.0144
24,2020,3,12,-.0139,.0685,-.0285,-.0131,.0308,-.00709,-.0833,-.0116,.0127
24,2020,3,13,-.017,.0656,-.0285,-.0141,.0298,-.00878,-.0927,-.0147,.0129
24,2020,3,14,-.0222,.0543,-.0337,-.0141,.0278,-.0241,-.0988,-.0201,.00933
24,2020,3,15,-.028,.043,-.0358,-.0141,.0258,-.0561,-.106,-.0262,.0058
24,2020,3,16,-.0344,.0318,-.0387,-.0141,.0238,-.0928,-.116,-.0328,.0018
24,2020,3,17,-.0439,.0205,-.0464,-.0161,.0219,-.152,-.127,-.0425,-.00497
24,2020,3,18,-.0552,.0134,-.0569,-.019,.0199,-.227,-.142,-.0541,-.0131
24,2020,3,19,-.0664,.00635,-.0653,-.022,.0184,-.305,-.155,-.0654,-.0222
24,2020,3,20,-.0804,.00212,-.079,-.023,.0174,-.394,-.171,-.0794,-.0351
24,2020,3,21,-.0952,.00212,-.0876,-.025,.014,-.479,-.191,-.094,-.0478
24,2020,3,22,-.109,.00212,-.0979,-.0269,.0105,-.548,-.21,-.108,-.0591
24,2020,3,23,-.12,.00212,-.107,-.0289,.00704,-.59,-.222,-.119,-.069
24,2020,3,24,-.13,.00212,-.114,-.0279,.00408,-.614,-.234,-.128,-.0772
24,2020,3,25,-.138,.000706,-.12,-.026,.00111,-.635,-.245,-.137,-.0847
24,2020,3,26,-.147,-.000706,-.127,-.024,-.00235,-.652,-.254,-.146,-.0913
24,2020,3,27,-.154,-.00776,-.132,-.024,-.00581,-.664,-.262,-.153,-.0979
24,2020,3,28,-.162,-.0176,-.14,-.0319,-.00927,-.674,-.27,-.162,-.101
24,2020,3,29,-.169,-.0275,-.148,-.0398,-.0127,-.682,-.279,-.17,-.104
24,2020,3,30,-.177,-.0374,-.156,-.0477,-.0162,-.691,-.286,-.179,-.108
24,2020,3,31,-.185,-.0473,-.163,-.0556,-.0201,-.699,-.293,-.187,-.113
24,2020,4,1,-.193,-.0586,-.172,-.0635,-.0241,-.703,-.298,-.196,-.118
24,2020,4,2,-.2,-.0699,-.179,-.0734,-.028,-.707,-.304,-.204,-.122
24,2020,4,3,-.209,-.0797,-.188,-.0853,-.0315,-.71,-.314,-.213,-.125
24,2020,4,4,-.221,-.0896,-.198,-.0942,-.0453,-.713,-.327,-.225,-.141
24,2020,4,5,-.234,-.0995,-.207,-.103,-.0592,-.716,-.339,-.237,-.156
24,2020,4,6,-.246,-.109,-.215,-.112,-.073,-.718,-.352,-.249,-.171
24,2020,4,7,-.259,-.119,-.224,-.12,-.0873,-.72,-.365,-.26,-.188
24,2020,4,8,-.271,-.133,-.232,-.129,-.102,-.72,-.378,-.272,-.204
24,2020,4,9,-.284,-.149,-.242,-.136,-.116,-.721,-.394,-.284,-.221
24,2020,4,10,-.295,-.162,-.248,-.144,-.131,-.72,-.405,-.295,-.235
24,2020,4,11,-.301,-.176,-.252,-.152,-.131,-.719,-.414,-.301,-.237
24,2020,4,12,-.308,-.19,-.257,-.159,-.132,-.721,-.425,-.308,-.239
24,2020,4,13,-.314,-.204,-.264,-.167,-.132,-.722,-.434,-.315,-.242
24,2020,4,14,-.321,-.218,-.27,-.176,-.132,-.723,-.443,-.322,-.244
24,2020,4,15,-.326,-.224,-.277,-.182,-.132,-.724,-.452,-.328,-.244
24,2020,4,16,-.33,-.225,-.281,-.187,-.132,-.723,-.459,-.333,-.243
24,2020,4,17,-.334,-.227,-.287,-.187,-.134,-.723,-.469,-.337,-.244
24,2020,4,18,-.339,-.228,-.29,-.189,-.148,-.722,-.475,-.341,-.251
24,2020,4,19,-.343,-.229,-.294,-.191,-.161,-.718,-.479,-.344,-.258
24,2020,4,20,-.346,-.231,-.294,-.193,-.175,-.716,-.485,-.347,-.263
24,2020,4,21,-.35,-.232,-.298,-.195,-.189,-.713,-.491,-.351,-.268
24,2020,4,22,-.355,-.239,-.301,-.199,-.203,-.711,-.495,-.355,-.273
24,2020,4,23,-.36,-.248,-.305,-.202,-.217,-.708,-.502,-.36,-.279
24,2020,4,24,-.365,-.259,-.307,-.21,-.229,-.706,-.505,-.365,-.285
24,2020,4,25,-.368,-.269,-.31,-.214,-.231,-.705,-.505,-.368,-.287
24,2020,4,26,-.37,-.279,-.313,-.218,-.233,-.703,-.505,-.371,-.289
24,2020,4,27,-.374,-.289,-.319,-.222,-.235,-.702,-.505,-.376,-.291
24,2020,4,28,-.377,-.299,-.321,-.226,-.237,-.701,-.504,-.379,-.294
24,2020,4,29,-.379,-.303,-.321,-.228,-.239,-.697,-.503,-.381,-.297
24,2020,4,30,-.381,-.308,-.322,-.232,-.239,-.695,-.501,-.383,-.298
24,2020,5,1,-.381,-.308,-.323,-.231,-.239,-.691,-.498,-.384,-.299
24,2020,5,2,-.382,-.308,-.323,-.233,-.239,-.687,-.495,-.385,-.3
24,2020,5,3,-.383,-.308,-.324,-.235,-.24,-.683,-.491,-.387,-.301
24,2020,5,4,-.384,-.308,-.323,-.237,-.24,-.68,-.486,-.388,-.302
24,2020,5,5,-.385,-.308,-.323,-.239,-.241,-.676,-.483,-.389,-.304
24,2020,5,6,-.386,-.311,-.324,-.243,-.242,-.672,-.48,-.391,-.305
24,2020,5,7,-.387,-.313,-.323,-.246,-.244,-.665,-.477,-.393,-.306
24,2020,5,8,-.388,-.313,-.325,-.251,-.248,-.657,-.476,-.394,-.304
24,2020,5,9,-.386,-.304,-.325,-.247,-.249,-.647,-.475,-.392,-.3
24,2020,5,10,-.384,-.296,-.326,-.244,-.25,-.64,-.476,-.39,-.297
24,2020,5,11,-.383,-.287,-.33,-.24,-.251,-.633,-.477,-.389,-.295
24,2020,5,12,-.381,-.279,-.331,-.241,-.252,-.627,-.48,-.388,-.291
24,2020,5,13,-.38,-.27,-.331,-.243,-.252,-.619,-.481,-.386,-.287
24,2020,5,14,-.379,-.262,-.335,-.246,-.255,-.612,-.485,-.386,-.286
24,2020,5,15,-.379,-.259,-.337,-.249,-.258,-.605,-.485,-.385,-.288
24,2020,5,16,-.379,-.26,-.337,-.25,-.26,-.602,-.487,-.385,-.289
24,2020,5,17,-.379,-.262,-.337,-.251,-.263,-.598,-.488,-.384,-.29
24,2020,5,18,-.379,-.263,-.335,-.252,-.265,-.597,-.488,-.384,-.292
24,2020,5,19,-.379,-.265,-.337,-.249,-.268,-.595,-.488,-.384,-.293
24,2020,5,20,-.379,-.269,-.339,-.245,-.27,-.592,-.488,-.383,-.295
24,2020,5,21,-.379,-.279,-.338,-.24,-.269,-.589,-.486,-.383,-.295
24,2020,5,22,-.379,-.284,-.339,-.237,-.27,-.587,-.487,-.383,-.295
24,2020,5,23,-.382,-.293,-.344,-.247,-.272,-.585,-.487,-.386,-.298
24,2020,5,24,-.384,-.301,-.346,-.258,-.273,-.583,-.487,-.388,-.3
24,2020,5,25,-.387,-.31,-.351,-.269,-.275,-.584,-.489,-.391,-.302
24,2020,5,26,-.386,-.31,-.35,-.262,-.275,-.582,-.485,-.39,-.302
24,2020,5,27,-.387,-.314,-.354,-.267,-.276,-.58,-.483,-.392,-.305
24,2020,5,28,-.387,-.307,-.357,-.27,-.273,-.581,-.481,-.392,-.302
24,2020,5,29,-.387,-.301,-.36,-.271,-.268,-.582,-.48,-.393,-.299
24,2020,5,30,-.387,-.294,-.358,-.266,-.266,-.584,-.484,-.394,-.294
25,2020,1,1,.,.,.,.,.,.,.,.,.
25,2020,1,2,.,.,.,.,.,.,.,.,.
25,2020,1,3,.,.,.,.,.,.,.,.,.
25,2020,1,4,.,.,.,.,.,.,.,.,.
25,2020,1,5,.,.,.,.,.,.,.,.,.
25,2020,1,6,.,.,.,.,.,.,.,.,.
25,2020,1,7,.,.,.,.,.,.,.,.,.
25,2020,1,8,-.00553,-.0833,.0173,-.0544,-.00565,-.0324,-.0135,.00608,-.00992
25,2020,1,9,-.00446,-.072,.0137,-.0481,-.00756,-.022,-.0122,.0119,-.0124
25,2020,1,10,-.00391,-.0568,.00965,-.045,-.00833,-.0159,-.0124,.0137,-.0124
25,2020,1,11,-.00297,-.0455,.011,-.0387,-.00565,-.00914,-.0103,.0121,-.0102
25,2020,1,12,-.00209,-.0341,.0128,-.0324,-.00297,-.00425,-.00864,.0109,-.00829
25,2020,1,13,-.00134,-.0227,.0146,-.0262,-.000287,-.00099,-.00712,.00966,-.00644
25,2020,1,14,-.00159,-.0114,.0128,-.022,.00239,-.0000582,-.00599,.00664,-.00536
25,2020,1,15,-.00179,-.00379,.0119,-.0178,.00508,-.00309,-.00563,.00455,-.0045
25,2020,1,16,-.00151,.00379,.0137,-.0157,.00737,-.00169,-.00403,.00112,-.00217
25,2020,1,17,-.00121,.00758,.0164,-.0136,.00852,.000175,-.00515,-.000594,.000355
25,2020,1,18,-.00109,.00758,.0159,-.0115,.00814,-.00122,-.00478,-.00218,.00164
25,2020,1,19,-.000604,.00758,.0159,-.00941,.00776,.00181,-.00466,-.00297,.00326
25,2020,1,20,-.000835,.00758,.0137,-.00732,.00737,-.00099,-.00536,-.00496,.00447
25,2020,1,21,.000234,.00758,.0141,-.00418,.00737,.00344,-.00406,-.00328,.005
25,2020,1,22,.00158,.00758,.0146,.00105,.00737,.00483,-.00282,-.00362,.00764
25,2020,1,23,.00281,.00758,.0137,.00628,.00814,.0053,-.00152,-.0038,.00981
25,2020,1,24,.0037,.00758,.0092,.0126,.00737,.00809,.00537,-.00575,.00975
25,2020,1,25,.00395,.0114,.00157,.0167,.00584,.0121,.00867,-.00548,.00846
25,2020,1,26,.00414,.0152,-.00516,.0209,.00431,.0132,.0121,-.0057,.00735
25,2020,1,27,.00457,.0189,-.0114,.0272,.00239,.013,.015,-.00653,.00741
25,2020,1,28,.0042,.0227,-.0182,.0314,.000862,.0123,.0168,-.00636,.00557
25,2020,1,29,.00355,.0265,-.0245,.0356,-.00105,.0125,.0177,-.00593,.00336
25,2020,1,30,.00256,.0303,-.0303,.0408,-.00412,.013,.0174,-.00541,.000972
25,2020,1,31,.00165,.0417,-.033,.0439,-.00718,.0104,.0129,-.00541,.00107
25,2020,2,1,.00198,.0492,-.0294,.0345,-.00948,.013,.0115,-.00686,.0034
25,2020,2,2,.00238,.0568,-.0254,.0251,-.0118,.0155,.0113,-.00881,.00566
25,2020,2,3,.00274,.0644,-.0204,.0157,-.0141,.0158,.0103,-.0116,.00901
25,2020,2,4,.00352,.072,-.0146,.00523,-.0164,.0193,.01,-.0142,.0127
25,2020,2,5,.0039,.0795,-.011,-.00418,-.0187,.0195,.0111,-.0172,.0152
25,2020,2,6,.00455,.0871,-.00875,-.0126,-.0202,.0183,.0137,-.0199,.0173
25,2020,2,7,.00595,.0871,-.00381,-.022,-.0214,.0195,.0171,-.0205,.0193
25,2020,2,8,.00662,.0909,-.00157,-.0199,-.0233,.0186,.0191,-.0208,.0201
25,2020,2,9,.00721,.0947,.000224,-.0178,-.0252,.0174,.02,-.0208,.021
25,2020,2,10,.0076,.0985,.00112,-.0157,-.0271,.0153,.021,-.0199,.0207
25,2020,2,11,.00749,.102,.000224,-.0136,-.029,.0125,.023,-.0193,.0192
25,2020,2,12,.0082,.106,.00157,-.0126,-.0313,.016,.0251,-.0181,.019
25,2020,2,13,.00918,.11,.00337,-.0126,-.0336,.0204,.0262,-.0175,.0201
25,2020,2,14,.00874,.117,.00157,-.0126,-.0359,.0267,.0242,-.0174,.02
25,2020,2,15,.00885,.121,-.00202,-.00941,-.0348,.0235,.0233,-.0168,.0205
25,2020,2,16,.00927,.125,-.00471,-.00628,-.0336,.023,.0224,-.0152,.0208
25,2020,2,17,.00921,.129,-.00965,-.00314,-.0325,.02,.0214,-.0147,.0207
25,2020,2,18,.0109,.129,-.00606,-.00209,-.0321,.0267,.0226,-.0142,.0235
25,2020,2,19,.0119,.133,-.00965,.00209,-.0298,.027,.0219,-.0133,.0256
25,2020,2,20,.0123,.136,-.0137,.00523,-.0271,.0249,.02,-.0123,.0266
25,2020,2,21,.013,.136,-.0186,.0115,-.0267,.023,.0241,-.0132,.0269
25,2020,2,22,.0129,.121,-.0204,.00314,-.0279,.026,.0266,-.0142,.0258
25,2020,2,23,.0125,.106,-.024,-.00523,-.029,.03,.0289,-.016,.025
25,2020,2,24,.0122,.0947,-.033,-.0105,-.029,.0332,.0311,-.0174,.0242
25,2020,2,25,.0111,.0795,-.0379,-.0209,-.0305,.0365,.033,-.0197,.0226
25,2020,2,26,.0103,.0644,-.042,-.0303,-.0325,.0391,.0354,-.0222,.0214
25,2020,2,27,.00967,.0492,-.0451,-.0387,-.0351,.0447,.0394,-.024,.0193
25,2020,2,28,.00956,.0341,-.046,-.0513,-.0336,.047,.0415,-.0244,.0185
25,2020,2,29,.00879,.0189,-.0482,-.0481,-.0298,.0444,.0384,-.0223,.0169
25,2020,3,1,.00793,.00379,-.0487,-.045,-.026,.037,.035,-.02,.0151
25,2020,3,2,.00741,-.0114,-.0487,-.0418,-.0221,.0335,.031,-.0177,.0142
25,2020,3,3,.00605,-.0265,-.0505,-.0377,-.0187,.0246,.0269,-.0154,.0117
25,2020,3,4,.00534,-.0417,-.0509,-.0345,-.0152,.0235,.0236,-.0127,.00988
25,2020,3,5,.00412,-.0568,-.0523,-.0324,-.0122,.0176,.0187,-.0108,.00828
25,2020,3,6,.00237,-.072,-.0536,-.0272,-.0141,.0123,.0125,-.00985,.00672
25,2020,3,7,-.00149,-.0758,-.0554,-.0324,-.0202,.0104,.00842,-.0128,.00225
25,2020,3,8,-.00505,-.0795,-.0572,-.0377,-.0263,.013,.00523,-.016,-.00169
25,2020,3,9,-.00851,-.0833,-.0572,-.0429,-.0325,.0132,.00321,-.0189,-.00622
25,2020,3,10,-.0117,-.0871,-.0563,-.0492,-.0382,.0169,.000716,-.0212,-.0104
25,2020,3,11,-.0159,-.0909,-.0572,-.0565,-.044,.0114,-.00238,-.0251,-.0155
25,2020,3,12,-.0199,-.0947,-.0554,-.0617,-.0482,.0053,-.0042,-.0273,-.0218
25,2020,3,13,-.0252,-.102,-.0541,-.0669,-.0493,-.00425,-.00956,-.0294,-.0293
25,2020,3,14,-.0301,-.114,-.0554,-.0711,-.0508,-.0206,-.0146,-.0333,-.035
25,2020,3,15,-.0357,-.125,-.0577,-.0753,-.0524,-.0434,-.021,-.0373,-.0412
25,2020,3,16,-.0438,-.136,-.0626,-.0795,-.0539,-.0977,-.0283,-.0417,-.0526
25,2020,3,17,-.0535,-.148,-.068,-.0826,-.0551,-.178,-.0372,-.0464,-.0665
25,2020,3,18,-.0634,-.159,-.0743,-.0847,-.0562,-.26,-.0463,-.0511,-.0806
25,2020,3,19,-.0739,-.17,-.0819,-.0879,-.0589,-.345,-.0564,-.0575,-.0945
25,2020,3,20,-.0867,-.178,-.0949,-.0921,-.0658,-.44,-.0654,-.0674,-.111
25,2020,3,21,-.101,-.189,-.108,-.0931,-.0731,-.528,-.0752,-.078,-.131
25,2020,3,22,-.115,-.201,-.122,-.0941,-.0803,-.597,-.0828,-.0885,-.15
25,2020,3,23,-.125,-.212,-.133,-.0952,-.0876,-.622,-.0888,-.098,-.162
25,2020,3,24,-.134,-.223,-.147,-.0962,-.0953,-.638,-.0951,-.108,-.172
25,2020,3,25,-.144,-.235,-.158,-.0973,-.103,-.649,-.102,-.119,-.182
25,2020,3,26,-.154,-.246,-.17,-.0994,-.11,-.66,-.108,-.129,-.195
25,2020,3,27,-.168,-.269,-.179,-.106,-.126,-.67,-.117,-.144,-.209
25,2020,3,28,-.184,-.284,-.19,-.12,-.145,-.677,-.13,-.162,-.227
25,2020,3,29,-.2,-.299,-.2,-.135,-.165,-.684,-.143,-.179,-.244
25,2020,3,30,-.217,-.314,-.212,-.15,-.185,-.693,-.157,-.196,-.262
25,2020,3,31,-.234,-.33,-.223,-.164,-.204,-.699,-.17,-.213,-.28
25,2020,4,1,-.25,-.345,-.234,-.179,-.224,-.705,-.182,-.23,-.299
25,2020,4,2,-.266,-.364,-.246,-.192,-.243,-.711,-.195,-.246,-.315
25,2020,4,3,-.279,-.371,-.26,-.21,-.246,-.717,-.21,-.252,-.333
25,2020,4,4,-.299,-.402,-.289,-.228,-.248,-.726,-.231,-.266,-.357
25,2020,4,5,-.319,-.432,-.319,-.246,-.251,-.735,-.251,-.28,-.38
25,2020,4,6,-.338,-.462,-.345,-.264,-.254,-.742,-.272,-.294,-.403
25,2020,4,7,-.357,-.492,-.373,-.282,-.257,-.749,-.292,-.307,-.425
25,2020,4,8,-.376,-.523,-.4,-.301,-.259,-.757,-.313,-.321,-.447
25,2020,4,9,-.395,-.549,-.43,-.32,-.262,-.765,-.334,-.334,-.47
25,2020,4,10,-.416,-.583,-.457,-.332,-.284,-.774,-.351,-.356,-.491
25,2020,4,11,-.429,-.606,-.475,-.345,-.307,-.776,-.362,-.374,-.502
25,2020,4,12,-.442,-.629,-.491,-.359,-.33,-.784,-.373,-.391,-.514
25,2020,4,13,-.455,-.652,-.506,-.372,-.352,-.787,-.384,-.407,-.525
25,2020,4,14,-.468,-.674,-.521,-.385,-.375,-.79,-.394,-.424,-.537
25,2020,4,15,-.481,-.697,-.537,-.397,-.397,-.792,-.406,-.441,-.548
25,2020,4,16,-.495,-.72,-.553,-.41,-.419,-.795,-.418,-.459,-.559
25,2020,4,17,-.503,-.735,-.564,-.424,-.425,-.795,-.426,-.468,-.567
25,2020,4,18,-.508,-.739,-.569,-.437,-.424,-.795,-.43,-.474,-.573
25,2020,4,19,-.514,-.742,-.574,-.451,-.422,-.791,-.435,-.479,-.578
25,2020,4,20,-.519,-.746,-.583,-.464,-.421,-.789,-.44,-.485,-.584
25,2020,4,21,-.525,-.75,-.589,-.479,-.42,-.787,-.445,-.491,-.59
25,2020,4,22,-.53,-.758,-.597,-.494,-.419,-.784,-.449,-.497,-.595
25,2020,4,23,-.535,-.765,-.602,-.508,-.419,-.78,-.452,-.502,-.601
25,2020,4,24,-.542,-.773,-.609,-.522,-.427,-.778,-.459,-.513,-.606
25,2020,4,25,-.548,-.78,-.613,-.532,-.435,-.775,-.464,-.523,-.609
25,2020,4,26,-.553,-.788,-.617,-.543,-.442,-.772,-.468,-.533,-.612
25,2020,4,27,-.559,-.795,-.619,-.553,-.449,-.772,-.472,-.543,-.614
25,2020,4,28,-.564,-.803,-.623,-.563,-.456,-.771,-.477,-.552,-.618
25,2020,4,29,-.57,-.803,-.626,-.572,-.464,-.769,-.481,-.562,-.621
25,2020,4,30,-.575,-.803,-.63,-.583,-.47,-.768,-.485,-.571,-.624
25,2020,5,1,-.578,-.803,-.635,-.591,-.468,-.765,-.487,-.573,-.628
25,2020,5,2,-.578,-.799,-.637,-.59,-.468,-.764,-.488,-.569,-.63
25,2020,5,3,-.577,-.795,-.64,-.589,-.469,-.762,-.49,-.565,-.631
25,2020,5,4,-.577,-.792,-.643,-.588,-.469,-.761,-.491,-.561,-.633
25,2020,5,5,-.577,-.788,-.645,-.587,-.47,-.759,-.493,-.557,-.635
25,2020,5,6,-.577,-.788,-.646,-.586,-.47,-.759,-.494,-.552,-.637
25,2020,5,7,-.576,-.788,-.646,-.584,-.47,-.757,-.495,-.548,-.638
25,2020,5,8,-.576,-.784,-.645,-.584,-.472,-.754,-.494,-.546,-.638
25,2020,5,9,-.576,-.78,-.641,-.589,-.474,-.753,-.495,-.548,-.637
25,2020,5,10,-.576,-.777,-.638,-.594,-.476,-.75,-.497,-.55,-.636
25,2020,5,11,-.577,-.773,-.634,-.599,-.478,-.751,-.498,-.553,-.635
25,2020,5,12,-.577,-.769,-.63,-.605,-.48,-.748,-.499,-.555,-.634
25,2020,5,13,-.578,-.765,-.628,-.61,-.482,-.746,-.5,-.558,-.633
25,2020,5,14,-.579,-.761,-.626,-.615,-.484,-.744,-.501,-.559,-.633
25,2020,5,15,-.578,-.761,-.625,-.619,-.486,-.742,-.504,-.558,-.631
25,2020,5,16,-.576,-.754,-.626,-.621,-.483,-.738,-.506,-.555,-.629
25,2020,5,17,-.574,-.746,-.627,-.623,-.479,-.737,-.507,-.552,-.626
25,2020,5,18,-.573,-.739,-.63,-.626,-.476,-.735,-.508,-.548,-.624
25,2020,5,19,-.571,-.731,-.631,-.629,-.473,-.735,-.51,-.545,-.622
25,2020,5,20,-.569,-.723,-.632,-.632,-.47,-.732,-.511,-.542,-.62
25,2020,5,21,-.567,-.716,-.633,-.635,-.467,-.732,-.513,-.539,-.616
25,2020,5,22,-.567,-.708,-.635,-.638,-.465,-.731,-.514,-.54,-.615
25,2020,5,23,-.568,-.705,-.638,-.633,-.468,-.732,-.514,-.541,-.616
25,2020,5,24,-.569,-.701,-.643,-.628,-.47,-.733,-.514,-.541,-.617
25,2020,5,25,-.569,-.697,-.646,-.622,-.472,-.735,-.514,-.542,-.618
25,2020,5,26,-.569,-.697,-.646,-.621,-.472,-.731,-.513,-.541,-.617
25,2020,5,27,-.568,-.693,-.65,-.615,-.473,-.73,-.512,-.541,-.618
25,2020,5,28,-.568,-.689,-.653,-.609,-.474,-.726,-.511,-.54,-.618
25,2020,5,29,-.566,-.686,-.655,-.604,-.473,-.723,-.508,-.537,-.618
25,2020,5,30,-.567,-.693,-.654,-.613,-.47,-.722,-.509,-.538,-.619
