year,month,day,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_tws
2020,2,27,24,-.0292,-.117,-.00856,-.0352,.00963,-.105,-.0167,-.00369,-.0017,-.0999
2020,2,10,24,-.0436,.0657,-.0168,-.0331,-.0204,.0657,-.0217,-.00756,-.015,-.113
2020,5,8,24,-.541,-.756,-.221,-.328,.169,-.524,-.262,-.0639,-.193,-.698
2020,2,20,24,-.019,.0522,.027,.0351,.00745,.119,.029,.0107,.0251,-.0925
2020,5,10,24,-.511,-.742,-.22,-.334,.171,-.525,-.265,-.0407,-.184,-.692
2020,5,31,24,-.474,-.623,-.159,-.245,.114,-.278,-.213,.0555,-.109,-.629
2020,3,3,24,-.0356,-.124,.00432,.0216,.116,-.0714,-.0148,.0623,.0147,-.141
2020,4,14,24,-.662,-.814,-.375,-.49,.043,-.592,-.404,-.245,-.354,-.751
2020,3,13,24,-.108,-.238,.00911,-.0212,.5,-.0909,-.00144,-.0124,.0307,-.237
2020,2,5,24,-.00992,-.0221,.0192,.00372,.0358,.0487,.0114,.0463,.0254,-.054
2020,4,16,24,-.643,-.751,-.347,-.444,.0484,-.602,-.398,-.121,-.311,-.763
2020,4,7,24,-.668,-.789,-.334,-.47,.129,-.591,-.36,-.187,-.332,-.743
2020,2,23,24,-.0237,.00519,.0309,.0297,.00871,.156,.036,.00412,.024,-.0717
2020,1,31,24,.00195,-.0273,-.0107,-.0209,-.013,.0258,-.00213,-.0236,-.026,-.0447
2020,5,3,24,-.562,-.793,-.234,-.345,.194,-.57,-.284,-.0346,-.199,-.701
2020,2,17,24,-.0341,.00403,-.015,-.00323,-.0195,-.00432,-.013,-.0167,-.0217,-.0929
2020,4,28,24,-.585,-.8,-.283,-.369,.162,-.621,-.322,-.11,-.259,-.741
2020,3,29,24,-.667,-.765,-.355,-.487,.0723,-.59,-.365,-.293,-.358,-.717
2020,3,2,24,-.0394,-.167,-.0107,-.014,.0871,-.0995,-.0255,.0236,-.000698,-.139
2020,2,26,24,.00802,-.0925,.0327,.0112,.0743,.0244,.0238,.0532,.037,-.0717
2020,4,5,24,-.662,-.806,-.326,-.459,.203,-.592,-.356,-.177,-.314,-.711
2020,6,7,24,-.453,-.693,-.156,-.241,.0819,-.269,-.2,.00464,-.12,-.607
2020,5,4,24,-.558,-.781,-.218,-.332,.189,-.561,-.267,-.0331,-.183,-.695
2020,2,1,24,.0262,-.0335,.00559,.00315,.0397,.0421,.00776,-.000885,.00291,-.0238
2020,5,25,24,-.528,-.737,-.211,-.32,.0752,-.367,-.257,-.0353,-.172,-.673
2020,1,24,24,-.0406,-.0818,-.0167,-.0113,-.0289,.0022,-.0263,.022,-.00527,.016
2020,2,7,24,-.0301,.0476,.00775,-.0193,-.00227,.023,-.00228,.0218,.0205,-.0558
2020,3,10,24,-.0662,-.183,-.0191,.00723,.158,-.0311,-.0342,.00521,-.00541,-.22
2020,3,4,24,-.0361,-.129,-.00269,.038,.119,-.0646,-.0132,.0284,-.00106,-.156
2020,5,1,24,-.571,-.781,-.243,-.351,.192,-.574,-.294,-.0285,-.205,-.708
2020,4,1,24,-.667,-.786,-.344,-.478,.159,-.595,-.365,-.239,-.336,-.712
2020,4,19,24,-.621,-.762,-.319,-.425,.00136,-.575,-.38,-.0586,-.28,-.751
2020,2,8,24,-.0482,.0883,-.0059,-.0254,-.0386,.0166,-.0113,-.00383,-.000735,-.0834
2020,3,12,24,-.0902,-.183,-.00694,-.0117,.348,-.081,-.0242,-.015,.0248,-.246
2020,5,27,24,-.517,-.688,-.2,-.287,.101,-.33,-.242,-.0401,-.162,-.67
2020,1,26,24,-.0193,-.0562,-.00969,-.000247,.0273,-.0135,-.0151,.0387,-.0121,.0361
2020,3,21,24,-.533,-.488,-.155,-.36,.603,-.35,-.167,-.096,-.156,-.537
2020,3,19,24,-.398,-.355,-.0823,-.257,.693,-.285,-.0936,-.0572,-.073,-.438
2020,5,9,24,-.543,-.731,-.213,-.32,.203,-.525,-.252,-.0564,-.188,-.7
2020,5,19,24,-.528,-.599,-.201,-.26,.134,-.417,-.244,-.00312,-.178,-.697
2020,3,22,24,-.6,-.531,-.184,-.403,.542,-.35,-.193,-.125,-.19,-.583
2020,3,27,24,-.669,-.761,-.325,-.475,.144,-.582,-.332,-.279,-.328,-.699
2020,1,28,24,-.0223,.0068,-.0402,-.0283,-.0498,-.0472,-.0497,-.0214,-.025,.00141
2020,3,25,24,-.654,-.726,-.279,-.453,.3,-.513,-.288,-.23,-.281,-.656
2020,6,3,24,-.44,-.679,-.145,-.233,.101,-.3,-.202,.0671,-.0913,-.611
2020,2,22,24,-.0154,.0112,.0325,.0255,.00886,.149,.0347,.0213,.0271,-.0681
2020,4,13,24,-.665,-.818,-.377,-.493,.0452,-.614,-.401,-.265,-.364,-.768
2020,4,18,24,-.629,-.771,-.332,-.435,-.0159,-.578,-.392,-.0736,-.29,-.755
2020,3,16,24,-.248,-.333,-.0145,-.12,.729,-.148,-.031,-.0256,.0174,-.319
2020,4,4,24,-.664,-.804,-.329,-.459,.212,-.585,-.36,-.189,-.312,-.71
2020,6,9,24,-.446,-.662,-.16,-.21,.0868,-.258,-.2,.000429,-.133,-.601
2020,1,25,24,-.00147,-.0435,.00145,.0196,.0136,-.000276,-.00899,.0668,.00605,.0367
2020,6,10,24,-.441,-.659,-.147,-.186,.0947,-.218,-.19,.0183,-.113,-.59
2020,5,2,24,-.566,-.789,-.239,-.343,.198,-.573,-.292,-.00905,-.201,-.699
2020,3,30,24,-.659,-.764,-.351,-.475,.143,-.606,-.365,-.27,-.349,-.716
2020,2,19,24,-.0552,.0317,-.0196,-.0258,-.0702,.00994,-.0137,-.056,-.0236,-.104
2020,5,18,24,-.545,-.583,-.201,-.242,.144,-.429,-.246,.00277,-.178,-.695
2020,3,26,24,-.662,-.764,-.3,-.465,.236,-.549,-.308,-.251,-.302,-.681
2020,2,14,24,-.0265,.0346,-.0114,.00203,-.0185,.0798,-.00925,-.0231,-.0163,-.0871
2020,5,17,24,-.54,-.625,-.219,-.279,.0903,-.459,-.264,-.0207,-.192,-.697
2020,4,25,24,-.59,-.781,-.279,-.369,.0882,-.577,-.314,-.115,-.263,-.75
2020,5,24,24,-.53,-.696,-.207,-.278,.109,-.375,-.248,-.0587,-.17,-.683
2020,5,6,24,-.552,-.762,-.218,-.325,.16,-.528,-.263,-.0276,-.194,-.69
2020,4,29,24,-.582,-.804,-.267,-.365,.188,-.614,-.309,-.0899,-.238,-.738
2020,4,10,24,-.663,-.794,-.346,-.475,.107,-.601,-.367,-.229,-.343,-.748
2020,2,29,24,-.0339,-.101,-.00213,-.0259,.0529,-.0928,-.0147,.0163,.00848,-.124
2020,5,30,24,-.491,-.632,-.182,-.266,.0781,-.284,-.231,.0193,-.142,-.646
2020,6,8,24,-.453,-.672,-.16,-.226,.0813,-.267,-.202,-.00914,-.128,-.603
2020,4,24,24,-.603,-.785,-.286,-.373,.042,-.572,-.323,-.106,-.272,-.751
2020,2,16,24,-.0144,-.0114,-.0134,.000703,-.0325,.0439,-.0145,-.0182,-.0133,-.107
2020,4,2,24,-.666,-.798,-.345,-.474,.181,-.594,-.37,-.223,-.335,-.717
2020,2,11,24,-.0382,.0999,-.0109,-.0184,-.000972,.0499,-.011,-.0108,-.0164,-.102
2020,5,5,24,-.555,-.784,-.211,-.328,.183,-.54,-.26,-.0167,-.18,-.689
2020,3,17,24,-.293,-.259,-.0238,-.157,.785,-.204,-.0369,-.0342,.000719,-.363
2020,5,13,24,-.524,-.756,-.234,-.323,.113,-.483,-.281,-.059,-.194,-.694
2020,2,6,24,-.017,.0279,.0146,-.0118,.0144,.0549,.00738,.0343,.0206,-.0576
2020,4,20,24,-.611,-.752,-.299,-.416,-.0245,-.543,-.36,-.0386,-.261,-.741
2020,4,15,24,-.653,-.801,-.357,-.469,.0502,-.595,-.402,-.161,-.325,-.764
2020,5,21,24,-.529,-.599,-.199,-.263,.13,-.383,-.242,-.0311,-.168,-.693
2020,2,28,24,-.036,-.137,-.0199,-.0436,.0242,-.0987,-.0311,-.00961,-.00896,-.141
2020,2,2,24,.0209,-.0433,.00377,.0022,.0239,.0472,.00636,-.0236,.00599,-.0346
2020,5,20,24,-.53,-.604,-.204,-.265,.131,-.398,-.246,-.0208,-.179,-.695
2020,3,1,24,-.0312,-.13,-.0125,-.00723,.0896,-.117,-.0269,.0242,-.00377,-.131
2020,5,26,24,-.518,-.691,-.202,-.297,.105,-.351,-.242,-.0492,-.166,-.669
2020,5,7,24,-.545,-.759,-.214,-.314,.176,-.52,-.26,-.0391,-.18,-.683
2020,3,6,24,-.0454,-.16,-.0167,.0457,.15,-.0251,-.0288,.0112,-.00946,-.178
2020,5,29,24,-.512,-.645,-.192,-.277,.0766,-.294,-.238,.000536,-.157,-.655
2020,4,8,24,-.661,-.798,-.334,-.465,.134,-.602,-.357,-.201,-.333,-.735
2020,3,18,24,-.344,-.33,-.0477,-.213,.779,-.237,-.0623,-.026,-.0305,-.404
2020,6,6,24,-.439,-.7,-.148,-.239,.098,-.258,-.197,.0257,-.105,-.607
2020,4,30,24,-.582,-.789,-.261,-.365,.175,-.606,-.307,-.0571,-.231,-.734
2020,2,4,24,.00909,-.0466,.0187,.0198,.0278,.0912,.0157,.0288,.0204,-.0405
2020,3,23,24,-.632,-.603,-.228,-.437,.419,-.412,-.233,-.171,-.239,-.616
2020,1,27,24,-.0248,-.0365,-.0225,-.017,-.0235,-.0384,-.0261,-.00926,-.0188,.00794
2020,6,2,24,-.45,-.666,-.138,-.222,.112,-.264,-.2,.08,-.0745,-.616
2020,4,12,24,-.661,-.783,-.362,-.485,.0644,-.594,-.387,-.251,-.348,-.764
2020,6,4,24,-.433,-.713,-.141,-.235,.102,-.277,-.196,.0583,-.089,-.603
2020,5,12,24,-.529,-.736,-.246,-.332,.109,-.499,-.29,-.0769,-.207,-.702
2020,4,26,24,-.581,-.789,-.268,-.341,.156,-.589,-.304,-.0931,-.252,-.739
2020,4,23,24,-.601,-.795,-.281,-.375,.0409,-.544,-.322,-.0953,-.259,-.743
2020,5,15,24,-.523,-.739,-.226,-.303,.1,-.462,-.269,-.0317,-.199,-.691
2020,6,1,24,-.454,-.669,-.142,-.235,.132,-.259,-.2,.0755,-.0837,-.62
2020,3,5,24,-.0369,-.153,-.0116,.041,.128,-.0543,-.0228,.0239,-.0101,-.169
2020,3,11,24,-.078,-.165,-.0234,-.00249,.196,-.0587,-.0374,-.0177,-.00428,-.235
2020,1,31,25,-.0217,.00239,-.0316,-.0356,-.0145,-.0632,-.03,.0778,-.0446,-.0536
2020,4,21,25,-.645,-.792,-.26,-.378,.133,-.45,-.284,-.303,-.209,-.734
2020,1,30,25,-.0241,-.026,-.0327,-.029,-.0146,-.0581,-.0288,.0493,-.0487,-.04
2020,4,6,25,-.683,-.722,-.338,-.48,.177,-.598,-.342,-.391,-.33,-.71
2020,6,2,25,-.486,-.583,-.115,-.136,.173,-.413,-.134,-.112,-.0822,-.592
2020,1,25,25,.031,-.0744,.0139,.0448,.0205,.0587,.00694,.0354,.0263,-.00502
2020,5,1,25,-.579,-.757,-.205,-.276,.253,-.536,-.221,-.23,-.175,-.679
2020,5,20,25,-.544,-.632,-.142,-.16,.182,-.557,-.158,-.207,-.111,-.639
2020,6,7,25,-.49,-.597,-.158,-.189,.117,-.446,-.172,-.15,-.135,-.599
2020,2,9,25,-.0335,.0672,.00378,-.0619,.0398,-.0217,.0143,.0391,-.0266,-.00867
2020,1,29,25,-.0224,-.096,-.038,-.0276,-.0261,-.088,-.035,.065,-.0539,-.0232
2020,2,27,25,-.0919,-.145,-.0198,.0311,.0263,.121,-.00641,-.00533,-.0547,-.0617
2020,3,30,25,-.702,-.79,-.404,-.556,.0524,-.67,-.413,-.417,-.384,-.759
2020,4,13,25,-.689,-.829,-.339,-.474,.124,-.632,-.346,-.377,-.325,-.748
2020,2,18,25,-.0515,.115,-.0229,-.0241,-.0171,-.0705,-.0232,-.103,-.0159,-.0381
2020,5,8,25,-.581,-.742,-.167,-.227,.288,-.549,-.185,-.111,-.139,-.676
2020,2,21,25,-.0605,.0166,-.0432,-.0475,-.0406,.0552,-.0305,-.127,-.0669,-.0541
2020,2,8,25,-.0417,.0772,-.0126,-.0639,-.0125,-.00611,-.00306,-.0145,-.0376,-.0379
2020,4,10,25,-.671,-.823,-.315,-.466,.226,-.633,-.32,-.355,-.304,-.743
2020,2,15,25,-.0295,.00958,-.0159,-.0124,-.00651,-.0891,-.0177,-.0536,-.00938,-.0279
2020,2,12,25,-.0231,-.00492,-.021,-.0533,-.00834,.00991,-.0173,-.039,-.0305,-.0541
2020,2,22,25,-.0849,-.0469,-.0426,-.056,-.0375,.0713,-.0248,-.114,-.0788,-.0608
2020,3,2,25,-.0464,.0185,-.00707,.105,.0744,.0489,-.00974,-.00405,-.0055,-.107
2020,4,20,25,-.663,-.782,-.303,-.439,.0201,-.474,-.326,-.342,-.255,-.737
2020,5,2,25,-.584,-.738,-.197,-.259,.268,-.542,-.217,-.236,-.158,-.679
2020,3,10,25,-.0589,-.126,.00689,.0367,.212,.00113,.0108,-.0477,-.00316,-.216
2020,5,16,25,-.551,-.647,-.188,-.236,.116,-.62,-.212,-.233,-.142,-.664
2020,2,13,25,-.0218,.00572,-.00834,-.0297,.00629,-.0111,-.00672,-.0207,-.0121,-.0243
2020,3,15,25,-.272,-.428,-.00822,-.143,.571,-.0391,-.0141,-.0989,.00851,-.297
2020,1,27,25,-.0159,-.0978,-.0228,-.0596,-.0184,.0367,-.0234,.0409,-.0278,-.0236
2020,3,19,25,-.456,-.524,-.109,-.34,.566,-.346,-.113,-.1,-.105,-.455
2020,5,18,25,-.564,-.635,-.157,-.159,.198,-.607,-.175,-.226,-.119,-.656
2020,2,6,25,-.0465,.0991,-.0159,-.0474,-.00896,-.00604,-.00942,.0275,-.0375,-.0834
2020,4,9,25,-.675,-.814,-.324,-.466,.197,-.63,-.327,-.371,-.316,-.73
2020,3,5,25,-.00949,.0552,.00352,.0457,.0939,.0346,.00988,-.0691,-.0087,-.144
2020,3,25,25,-.707,-.692,-.295,-.518,.282,-.576,-.304,-.306,-.278,-.66
2020,6,9,25,-.486,-.541,-.151,-.176,.112,-.397,-.165,-.157,-.125,-.587
2020,2,10,25,-.0504,.00556,-.0164,-.0922,.0342,.00582,-.00604,.00229,-.0442,-.0343
2020,4,30,25,-.589,-.783,-.216,-.287,.239,-.579,-.233,-.242,-.184,-.688
2020,5,10,25,-.551,-.741,-.163,-.242,.277,-.536,-.176,-.14,-.147,-.709
2020,3,22,25,-.647,-.585,-.202,-.462,.459,-.44,-.205,-.207,-.203,-.58
2020,3,26,25,-.709,-.709,-.319,-.531,.236,-.614,-.332,-.341,-.294,-.682
2020,1,24,25,.0221,-.0544,-.00126,.0416,-.0304,.0371,-.00662,.0222,.00768,-.0287
2020,4,26,25,-.574,-.751,-.206,-.275,.287,-.543,-.227,-.2,-.169,-.699
2020,3,28,25,-.707,-.762,-.387,-.558,.0757,-.644,-.399,-.394,-.359,-.732
2020,2,20,25,-.0598,.0828,-.0403,-.0466,-.0413,-.0349,-.0335,-.138,-.0487,-.0435
2020,2,26,25,-.0894,-.136,-.0166,.0229,.0232,.109,-.0000285,.00452,-.0585,-.0384
2020,4,2,25,-.698,-.723,-.374,-.508,.118,-.622,-.381,-.425,-.353,-.737
2020,3,3,25,-.0311,.0224,-.0142,.0736,.0685,.0275,-.0174,-.0146,-.0117,-.142
2020,3,14,25,-.212,-.374,.0192,-.0884,.589,-.0192,.0194,-.0786,.0233,-.278
2020,3,16,25,-.307,-.44,-.00673,-.186,.678,-.108,-.0101,-.0889,.00365,-.321
2020,4,11,25,-.667,-.827,-.307,-.453,.264,-.612,-.313,-.331,-.295,-.745
2020,3,18,25,-.406,-.522,-.0609,-.286,.669,-.263,-.0614,-.102,-.0609,-.412
2020,3,4,25,-.0203,-.0105,-.00107,.07,.0917,.0522,.00243,-.04,-.0105,-.153
2020,2,5,25,-.0389,.11,-.00535,-.0151,.00407,.0101,-.000127,.0434,-.0243,-.0764
2020,6,1,25,-.49,-.597,-.115,-.145,.199,-.423,-.134,-.129,-.0801,-.594
2020,4,1,25,-.693,-.74,-.382,-.53,.0916,-.649,-.394,-.417,-.354,-.743
2020,3,17,25,-.36,-.468,-.0368,-.248,.67,-.18,-.0378,-.0924,-.0336,-.366
2020,3,6,25,-.0154,.00274,-.00402,.064,.11,-.0418,-.00288,-.0351,-.00858,-.157
2020,6,10,25,-.474,-.537,-.139,-.173,.117,-.361,-.151,-.172,-.117,-.586
2020,3,21,25,-.597,-.562,-.18,-.432,.489,-.41,-.184,-.188,-.178,-.53
2020,3,24,25,-.693,-.655,-.268,-.506,.325,-.551,-.274,-.283,-.257,-.639
2020,5,3,25,-.587,-.736,-.202,-.263,.264,-.548,-.225,-.224,-.158,-.663
2020,2,23,25,-.0946,-.0874,-.0419,-.0517,-.0195,.0719,-.0203,-.123,-.0846,-.0751
2020,5,19,25,-.551,-.609,-.154,-.167,.178,-.578,-.173,-.199,-.117,-.655
2020,4,3,25,-.692,-.722,-.358,-.494,.141,-.62,-.364,-.428,-.339,-.73
2020,2,17,25,-.0474,.0278,.00135,.0247,.0371,-.0622,-.0022,-.0892,.0175,-.0155
2020,2,14,25,-.0279,.003,-.00826,-.0197,.0109,-.0833,-.01,-.0395,-.00256,-.0343
2020,3,12,25,-.102,-.232,.0143,.0181,.382,-.076,.018,-.0719,.00865,-.267
2020,3,13,25,-.15,-.294,.0373,-.0213,.555,-.0324,.0446,-.078,.027,-.278
2020,4,16,25,-.695,-.783,-.321,-.458,.134,-.544,-.335,-.346,-.294,-.744
2020,4,14,25,-.69,-.808,-.333,-.469,.16,-.638,-.34,-.379,-.318,-.742
2020,2,2,25,-.0482,.0264,-.0355,-.0127,-.0391,-.00935,-.0309,.0478,-.0525,-.0933
2020,2,4,25,-.0391,.0956,-.0103,-.00704,-.0116,-.0203,-.00521,.0743,-.0305,-.0772
2020,6,5,25,-.481,-.576,-.147,-.211,.15,-.42,-.165,-.142,-.115,-.603
2020,4,18,25,-.696,-.801,-.333,-.456,.0333,-.523,-.35,-.375,-.297,-.742
2020,4,5,25,-.688,-.726,-.343,-.488,.167,-.62,-.346,-.409,-.333,-.717
2020,4,12,25,-.682,-.833,-.332,-.469,.162,-.622,-.34,-.345,-.317,-.745
2020,5,27,25,-.538,-.645,-.141,-.172,.158,-.464,-.161,-.11,-.11,-.62
2020,5,12,25,-.565,-.749,-.192,-.244,.214,-.568,-.208,-.198,-.165,-.712
2020,5,14,25,-.556,-.708,-.196,-.26,.168,-.615,-.222,-.209,-.147,-.692
2020,4,15,25,-.695,-.792,-.327,-.474,.152,-.592,-.34,-.364,-.303,-.746
2020,2,28,25,-.0813,-.117,-.015,.0317,.0555,.0978,-.00643,-.0154,-.0381,-.0751
2020,5,22,25,-.545,-.609,-.119,-.129,.205,-.44,-.14,-.147,-.0815,-.636
2020,4,19,25,-.677,-.793,-.311,-.451,.0585,-.51,-.332,-.354,-.267,-.736
2020,5,11,25,-.553,-.754,-.189,-.258,.213,-.566,-.205,-.175,-.163,-.715
2020,6,8,25,-.488,-.566,-.154,-.188,.114,-.444,-.167,-.168,-.132,-.591
2020,5,30,25,-.513,-.614,-.135,-.174,.129,-.452,-.151,-.15,-.106,-.612
2020,4,22,25,-.63,-.796,-.254,-.35,.148,-.472,-.275,-.287,-.209,-.732
2020,2,29,25,-.0841,-.0608,-.00167,.0438,.0759,.108,.00627,-.0267,-.0216,-.0645
2020,3,20,25,-.525,-.523,-.147,-.376,.528,-.407,-.152,-.143,-.141,-.494
2020,4,7,25,-.683,-.714,-.334,-.477,.181,-.597,-.337,-.39,-.327,-.715
2020,3,9,25,-.0522,-.0667,-.00795,.00927,.135,-.0279,-.00145,-.0508,-.0242,-.213
2020,4,8,25,-.679,-.783,-.327,-.464,.191,-.615,-.327,-.379,-.324,-.725
2020,3,1,25,-.0587,-.0368,-.0223,.052,.0338,.0562,-.0231,-.0466,-.0222,-.11
2020,5,5,25,-.577,-.723,-.179,-.235,.285,-.521,-.201,-.183,-.137,-.654
2020,4,27,25,-.578,-.758,-.194,-.248,.384,-.539,-.214,-.178,-.16,-.698
2020,4,25,25,-.584,-.749,-.226,-.318,.183,-.551,-.249,-.21,-.184,-.695
2020,4,28,25,-.593,-.771,-.225,-.309,.217,-.552,-.246,-.183,-.19,-.69
2020,5,7,25,-.581,-.721,-.172,-.216,.285,-.52,-.19,-.112,-.145,-.665
2020,3,31,25,-.699,-.803,-.396,-.539,.0683,-.667,-.407,-.42,-.37,-.759
2020,2,25,25,-.0915,-.1,-.0191,-.00102,.0066,.0704,-.0005,-.102,-.0557,-.0269
2020,5,13,25,-.566,-.717,-.193,-.247,.192,-.564,-.216,-.186,-.153,-.708
2020,3,27,25,-.71,-.745,-.368,-.547,.104,-.631,-.381,-.367,-.34,-.71
2020,3,7,25,-.0138,.00553,-.00565,.0592,.107,-.0835,-.00182,-.024,-.0178,-.19
2020,5,31,25,-.495,-.58,-.126,-.166,.171,-.458,-.143,-.154,-.0955,-.612
2020,3,8,25,-.0301,.0446,.0149,.0609,.178,-.0816,.0244,-.0234,-.00864,-.189
2020,4,23,25,-.619,-.777,-.248,-.342,.15,-.503,-.271,-.275,-.2,-.719
2020,4,29,25,-.591,-.767,-.225,-.299,.221,-.569,-.243,-.222,-.191,-.687
2020,3,11,25,-.0762,-.12,-.0118,.00872,.214,-.0573,-.0122,-.0718,-.0116,-.233
2020,5,17,25,-.569,-.639,-.18,-.203,.143,-.617,-.202,-.242,-.136,-.662
2020,2,11,25,-.0491,-.0406,-.0303,-.0875,-.00667,-.0115,-.0182,-.0299,-.0595,-.0325
2020,2,3,25,-.0316,.0613,-.0209,.0308,-.0316,-.0196,-.0177,.0499,-.0349,-.0744
2020,5,29,25,-.529,-.645,-.15,-.168,.126,-.456,-.168,-.134,-.12,-.621
2020,2,24,25,-.0569,-.0317,-.0227,-.0259,-.0284,.0439,-.00072,-.0966,-.0675,-.0454
2020,5,24,25,-.549,-.638,-.139,-.15,.184,-.455,-.163,-.0849,-.0981,-.63
2020,3,23,25,-.681,-.626,-.236,-.486,.387,-.504,-.243,-.236,-.225,-.613
2020,2,19,25,-.064,.113,-.0323,-.047,-.0295,-.0981,-.0287,-.131,-.0322,-.0355
2020,5,26,25,-.542,-.638,-.143,-.185,.17,-.463,-.166,-.116,-.105,-.625
2020,5,28,25,-.535,-.634,-.14,-.163,.151,-.472,-.162,-.099,-.104,-.622
2020,3,29,25,-.707,-.775,-.395,-.558,.0567,-.631,-.406,-.405,-.369,-.745
2020,6,6,25,-.48,-.59,-.156,-.21,.134,-.421,-.17,-.141,-.133,-.603
2020,4,24,25,-.615,-.757,-.245,-.326,.148,-.531,-.267,-.257,-.2,-.714
2020,4,17,25,-.694,-.786,-.321,-.452,.109,-.533,-.338,-.345,-.289,-.74
2020,2,1,25,-.0132,.0263,-.0238,-.0178,-.0102,-.0155,-.0175,.0783,-.0461,-.0705
2020,5,23,25,-.549,-.635,-.132,-.12,.202,-.448,-.155,-.121,-.0921,-.636
2020,5,21,25,-.549,-.623,-.134,-.144,.193,-.494,-.148,-.203,-.106,-.64
2020,6,4,25,-.48,-.558,-.142,-.199,.148,-.403,-.161,-.15,-.108,-.604
2020,2,7,25,-.053,.0877,-.0173,-.0494,-.0207,.0204,-.008,-.0249,-.0405,-.0556
2020,5,9,25,-.582,-.749,-.164,-.228,.315,-.54,-.18,-.134,-.142,-.693
2020,5,25,25,-.553,-.628,-.152,-.209,.144,-.305,-.178,-.121,-.107,-.635
2020,1,28,25,-.0155,-.0999,-.0279,-.0278,-.0131,-.033,-.0286,.0449,-.034,-.00665
2020,6,3,25,-.483,-.549,-.128,-.161,.162,-.414,-.151,-.112,-.0878,-.606
2020,5,6,25,-.579,-.721,-.173,-.226,.286,-.533,-.193,-.162,-.137,-.653
2020,2,16,25,-.0218,.0509,-.0213,-.00606,-.0358,-.084,-.0232,-.0921,-.0117,-.0196
2020,1,26,25,.0507,-.0838,.0412,.0323,.154,.0489,.0393,.0949,.0394,.0107
2020,5,15,25,-.551,-.683,-.194,-.246,.15,-.616,-.217,-.236,-.15,-.676
2020,4,4,25,-.691,-.721,-.348,-.487,.153,-.628,-.354,-.414,-.332,-.723
2020,5,4,25,-.579,-.723,-.182,-.255,.294,-.533,-.205,-.184,-.14,-.647
2020,5,24,26,-.436,-.463,-.0673,-.0336,.15,-.452,-.122,-.00999,-.083,-.589
2020,6,4,26,-.327,-.457,-.02,.0128,.161,-.278,-.11,.0489,-.0344,-.503
2020,1,24,26,-.0189,-.0515,-.0393,-.032,-.0535,-.097,-.015,-.0392,-.0441,-.0281
2020,5,26,26,-.418,-.444,-.0658,-.0422,.149,-.45,-.126,-.00622,-.0812,-.572
2020,3,31,26,-.725,-.81,-.378,-.508,.0131,-.619,-.425,-.363,-.375,-.778
2020,4,19,26,-.592,-.666,-.209,-.262,.0239,-.53,-.312,-.167,-.209,-.78
2020,2,21,26,-.0174,-.0242,-.0514,-.0566,-.0334,-.0187,-.0609,-.0544,-.0484,-.144
2020,2,26,26,-.00928,-.0775,-.0515,-.0605,-.00763,-.0421,-.0558,-.0478,-.0529,-.148
2020,5,28,26,-.414,-.455,-.0565,.00827,.136,-.428,-.118,.00236,-.0716,-.571
2020,2,9,26,-.00714,.135,-.00972,-.0315,-.0161,-.0191,-.0403,.0128,-.0142,-.069
2020,5,30,26,-.384,-.427,-.0353,.0355,.147,-.389,-.0987,.0306,-.0531,-.557
2020,5,21,26,-.451,-.48,-.0684,-.022,.181,-.443,-.122,-.0131,-.0835,-.611
2020,4,20,26,-.565,-.647,-.186,-.23,-.00719,-.508,-.303,-.14,-.184,-.772
2020,4,18,26,-.61,-.674,-.225,-.257,.0219,-.533,-.324,-.177,-.228,-.788
2020,6,2,26,-.351,-.434,.00118,.0749,.182,-.315,-.0837,.078,-.0171,-.522
2020,5,15,26,-.472,-.51,-.08,-.0417,.152,-.48,-.179,-.0274,-.0847,-.623
2020,2,28,26,-.013,-.0769,-.0578,-.0252,-.0068,-.0794,-.0442,-.0426,-.068,-.169
2020,2,6,26,.0108,.0000809,-.0179,-.0207,-.0403,-.0125,-.0257,-.00337,-.0232,-.038
2020,2,24,26,-.00151,-.066,-.0565,-.0507,-.0397,-.0506,-.0544,-.063,-.0544,-.151
2020,2,14,26,.0031,.151,-.0101,-6.62e-06,.0101,-.00142,-.0319,-.00341,-.00871,-.115
2020,2,5,26,.019,.0135,-.000839,.00725,-.0191,.0445,-.00652,.00373,-.00187,-.0235
2020,2,13,26,-.00237,.183,-.00938,-.002,.0161,-.0247,-.0452,.00567,-.00881,-.11
2020,4,15,26,-.646,-.718,-.293,-.354,.0921,-.635,-.358,-.271,-.291,-.791
2020,3,12,26,-.0307,-.192,-.0293,-.0306,.186,-.109,-.0125,-.0316,-.0322,-.294
2020,5,27,26,-.419,-.452,-.0649,-.0168,.141,-.44,-.121,-.00893,-.0797,-.57
2020,3,18,26,-.315,-.512,-.0422,-.184,.627,-.268,-.0575,-.0308,-.045,-.412
2020,2,2,26,.0531,-.00544,.0155,.0692,-.0076,.175,-.0108,.018,.0198,-.0327
2020,3,6,26,-.04,-.0603,-.0546,-.0432,.0206,-.0682,-.0357,-.0576,-.0576,-.219
2020,2,25,26,-.012,-.0781,-.0523,-.0513,-.0011,-.0431,-.0422,-.0568,-.0526,-.145
2020,5,31,26,-.373,-.423,-.0289,.0433,.181,-.399,-.106,.0421,-.0461,-.553
2020,4,12,26,-.664,-.762,-.316,-.376,.122,-.676,-.374,-.292,-.317,-.783
