statefips,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
28,2020,2,16,-.0114,.0256,-.00107,-.0431,-.0268,.042,-.00697,-.0211,.0329
28,2020,2,17,-.0146,.0249,-.00249,-.0528,-.0297,.0424,-.01,-.0248,.0344
28,2020,2,18,-.014,.0256,-.00296,-.0504,-.0297,.0436,-.0095,-.0239,.0319
28,2020,2,19,-.0163,.0256,-.00328,-.0552,-.0326,.0439,-.0119,-.0262,.0309
28,2020,2,20,-.0193,.0249,-.00549,-.06,-.0347,.0416,-.0151,-.0296,.0313
28,2020,2,21,-.0222,.0262,-.00581,-.0637,-.0401,.0388,-.0183,-.0323,.0314
28,2020,2,22,-.0239,.0269,-.00865,-.0673,-.0397,.0417,-.0198,-.0337,.0233
28,2020,2,23,-.0249,.0275,-.00723,-.0709,-.0392,.0408,-.0195,-.0358,.0136
28,2020,2,24,-.0288,.0275,-.00691,-.0842,-.0417,.0436,-.0227,-.0401,.00544
28,2020,2,25,-.0305,.0275,-.0077,-.089,-.0413,.0448,-.0238,-.0422,-.00219
28,2020,2,26,-.0329,.0275,-.0102,-.0914,-.0409,.044,-.0259,-.0442,-.0118
28,2020,2,27,-.035,.0269,-.012,-.0938,-.0413,.0432,-.0279,-.0459,-.021
28,2020,2,28,-.0372,.023,-.0159,-.0938,-.0434,.0486,-.0304,-.047,-.0281
28,2020,2,29,-.0394,.0138,-.0159,-.0914,-.0492,.0466,-.0326,-.0492,-.0316
28,2020,3,1,-.0411,.00459,-.0153,-.089,-.055,.0482,-.0348,-.0504,-.0362
28,2020,3,2,-.0434,-.00459,-.014,-.0866,-.0608,.0416,-.0374,-.0524,-.0402
28,2020,3,3,-.0451,-.0138,-.0107,-.0842,-.0666,.0386,-.039,-.0542,-.0432
28,2020,3,4,-.0473,-.023,-.00991,-.0854,-.0725,.0358,-.0407,-.0572,-.0432
28,2020,3,5,-.0484,-.0282,-.00628,-.0866,-.0778,.0356,-.0411,-.0592,-.0452
28,2020,3,6,-.0499,-.0302,-.00517,-.0842,-.0862,.0323,-.0427,-.0607,-.0498
28,2020,3,7,-.0506,-.0308,-.00565,-.0842,-.0916,.0338,-.0445,-.0598,-.053
28,2020,3,8,-.0515,-.0315,-.00691,-.0842,-.0969,.0345,-.0468,-.0587,-.0571
28,2020,3,9,-.0525,-.0321,-.00739,-.0842,-.102,.0327,-.0486,-.0587,-.0587
28,2020,3,10,-.0542,-.0328,-.0096,-.0842,-.108,.0299,-.0519,-.0582,-.0623
28,2020,3,11,-.0549,-.0334,-.00754,-.0854,-.113,.0287,-.0542,-.0565,-.0705
28,2020,3,12,-.0569,-.0374,-.00897,-.0866,-.12,.0302,-.0578,-.0563,-.0746
28,2020,3,13,-.0585,-.0439,-.00707,-.0926,-.122,.0326,-.0605,-.0567,-.0757
28,2020,3,14,-.0613,-.0426,-.00881,-.095,-.122,.0283,-.0642,-.0588,-.0746
28,2020,3,15,-.0643,-.0413,-.00897,-.0974,-.122,.0191,-.0672,-.062,-.0736
28,2020,3,16,-.0676,-.04,-.0121,-.0998,-.122,.0121,-.071,-.065,-.0756
28,2020,3,17,-.0724,-.0393,-.0162,-.102,-.122,-.00721,-.076,-.0696,-.0772
28,2020,3,18,-.0782,-.0387,-.0232,-.105,-.122,-.0315,-.0822,-.0756,-.0746
28,2020,3,19,-.0868,-.0387,-.0355,-.107,-.124,-.0736,-.0913,-.084,-.0767
28,2020,3,20,-.0979,-.0374,-.0497,-.111,-.123,-.135,-.103,-.0953,-.0777
28,2020,3,21,-.112,-.0433,-.0652,-.113,-.126,-.203,-.116,-.11,-.0889
28,2020,3,22,-.123,-.0492,-.0788,-.116,-.129,-.25,-.126,-.123,-.0981
28,2020,3,23,-.134,-.0551,-.0935,-.118,-.133,-.296,-.137,-.135,-.107
28,2020,3,24,-.147,-.0603,-.11,-.122,-.136,-.347,-.148,-.149,-.116
28,2020,3,25,-.159,-.0656,-.126,-.128,-.139,-.394,-.16,-.163,-.128
28,2020,3,26,-.169,-.0695,-.136,-.135,-.14,-.436,-.168,-.174,-.136
28,2020,3,27,-.18,-.0754,-.146,-.142,-.144,-.476,-.177,-.187,-.15
28,2020,3,28,-.19,-.0859,-.153,-.16,-.148,-.5,-.185,-.198,-.17
28,2020,3,29,-.197,-.0964,-.158,-.178,-.151,-.511,-.192,-.206,-.193
28,2020,3,30,-.205,-.107,-.164,-.196,-.155,-.514,-.197,-.215,-.214
28,2020,3,31,-.211,-.117,-.166,-.213,-.159,-.515,-.201,-.223,-.234
28,2020,4,1,-.218,-.129,-.17,-.227,-.163,-.515,-.206,-.23,-.253
28,2020,4,2,-.224,-.138,-.173,-.237,-.168,-.514,-.212,-.237,-.275
28,2020,4,3,-.232,-.15,-.179,-.245,-.175,-.515,-.219,-.244,-.296
28,2020,4,4,-.242,-.167,-.187,-.248,-.184,-.522,-.232,-.25,-.309
28,2020,4,5,-.252,-.184,-.196,-.252,-.193,-.529,-.244,-.258,-.322
28,2020,4,6,-.263,-.201,-.207,-.256,-.202,-.533,-.257,-.264,-.331
28,2020,4,7,-.273,-.218,-.216,-.259,-.211,-.542,-.27,-.271,-.339
28,2020,4,8,-.284,-.235,-.225,-.262,-.22,-.554,-.284,-.278,-.348
28,2020,4,9,-.293,-.254,-.234,-.266,-.228,-.566,-.296,-.284,-.353
28,2020,4,10,-.302,-.272,-.242,-.276,-.234,-.574,-.307,-.292,-.356
28,2020,4,11,-.311,-.285,-.252,-.289,-.241,-.58,-.315,-.301,-.36
28,2020,4,12,-.321,-.297,-.264,-.303,-.249,-.594,-.326,-.312,-.367
28,2020,4,13,-.33,-.31,-.271,-.316,-.257,-.601,-.334,-.321,-.369
28,2020,4,14,-.338,-.322,-.281,-.329,-.265,-.604,-.343,-.33,-.375
28,2020,4,15,-.346,-.334,-.29,-.342,-.273,-.602,-.35,-.339,-.376
28,2020,4,16,-.354,-.35,-.298,-.354,-.281,-.601,-.357,-.348,-.382
28,2020,4,17,-.361,-.364,-.304,-.364,-.29,-.6,-.363,-.356,-.381
28,2020,4,18,-.365,-.378,-.307,-.364,-.293,-.596,-.367,-.361,-.381
28,2020,4,19,-.367,-.393,-.307,-.364,-.296,-.586,-.368,-.365,-.375
28,2020,4,20,-.37,-.407,-.307,-.364,-.3,-.58,-.371,-.37,-.365
28,2020,4,21,-.372,-.422,-.305,-.364,-.303,-.573,-.373,-.374,-.354
28,2020,4,22,-.375,-.435,-.304,-.367,-.306,-.568,-.375,-.379,-.345
28,2020,4,23,-.378,-.445,-.301,-.369,-.31,-.559,-.377,-.383,-.334
28,2020,4,24,-.378,-.454,-.3,-.367,-.312,-.545,-.377,-.385,-.333
28,2020,4,25,-.377,-.458,-.295,-.364,-.313,-.539,-.376,-.384,-.333
28,2020,4,26,-.376,-.462,-.294,-.362,-.314,-.531,-.376,-.382,-.334
28,2020,4,27,-.375,-.466,-.289,-.359,-.315,-.525,-.374,-.381,-.336
28,2020,4,28,-.374,-.47,-.285,-.357,-.315,-.519,-.374,-.379,-.336
28,2020,4,29,-.372,-.474,-.281,-.353,-.316,-.511,-.372,-.377,-.336
28,2020,4,30,-.371,-.477,-.278,-.35,-.318,-.505,-.372,-.375,-.34
28,2020,5,1,-.369,-.477,-.276,-.35,-.319,-.497,-.371,-.372,-.34
28,2020,5,2,-.368,-.47,-.275,-.348,-.319,-.49,-.369,-.37,-.343
28,2020,5,3,-.367,-.464,-.275,-.347,-.318,-.488,-.369,-.369,-.345
28,2020,5,4,-.366,-.457,-.278,-.346,-.318,-.481,-.368,-.367,-.355
28,2020,5,5,-.364,-.45,-.276,-.344,-.317,-.471,-.365,-.365,-.364
28,2020,5,6,-.362,-.444,-.276,-.341,-.317,-.459,-.362,-.362,-.376
28,2020,5,7,-.359,-.44,-.273,-.339,-.316,-.439,-.357,-.36,-.385
28,2020,5,8,-.355,-.439,-.269,-.335,-.313,-.419,-.353,-.356,-.395
28,2020,5,9,-.352,-.443,-.264,-.333,-.314,-.398,-.349,-.353,-.397
28,2020,5,10,-.349,-.447,-.263,-.33,-.315,-.376,-.346,-.351,-.399
28,2020,5,11,-.348,-.45,-.262,-.328,-.316,-.367,-.345,-.349,-.399
28,2020,5,12,-.347,-.454,-.262,-.327,-.317,-.355,-.344,-.347,-.402
28,2020,5,13,-.346,-.458,-.26,-.325,-.317,-.345,-.343,-.346,-.401
28,2020,5,14,-.346,-.462,-.263,-.323,-.317,-.339,-.344,-.345,-.4
28,2020,5,15,-.345,-.464,-.264,-.321,-.318,-.333,-.345,-.344,-.393
28,2020,5,16,-.345,-.464,-.266,-.318,-.317,-.331,-.345,-.343,-.387
28,2020,5,17,-.345,-.464,-.264,-.316,-.315,-.331,-.345,-.343,-.379
28,2020,5,18,-.344,-.464,-.261,-.313,-.313,-.331,-.344,-.342,-.372
28,2020,5,19,-.342,-.464,-.258,-.312,-.312,-.329,-.342,-.341,-.364
28,2020,5,20,-.34,-.464,-.255,-.312,-.31,-.324,-.34,-.34,-.358
28,2020,5,21,-.339,-.462,-.253,-.313,-.311,-.319,-.339,-.339,-.352
28,2020,5,22,-.338,-.46,-.251,-.317,-.31,-.314,-.337,-.338,-.355
28,2020,5,23,-.337,-.456,-.25,-.322,-.312,-.302,-.336,-.338,-.357
28,2020,5,24,-.336,-.452,-.248,-.327,-.314,-.293,-.335,-.337,-.358
28,2020,5,25,-.341,-.448,-.256,-.332,-.316,-.312,-.34,-.34,-.372
28,2020,5,26,-.336,-.448,-.248,-.33,-.316,-.288,-.335,-.337,-.362
28,2020,5,27,-.335,-.444,-.246,-.332,-.318,-.285,-.334,-.336,-.362
28,2020,5,28,-.334,-.441,-.244,-.334,-.319,-.282,-.334,-.335,-.362
28,2020,5,29,-.334,-.439,-.241,-.336,-.32,-.279,-.334,-.333,-.359
28,2020,5,30,-.335,-.439,-.242,-.341,-.324,-.275,-.336,-.333,-.361
29,2020,1,1,.,.,.,.,.,.,.,.,.
29,2020,1,2,.,.,.,.,.,.,.,.,.
29,2020,1,3,.,.,.,.,.,.,.,.,.
29,2020,1,4,.,.,.,.,.,.,.,.,.
29,2020,1,5,.,.,.,.,.,.,.,.,.
29,2020,1,6,.,.,.,.,.,.,.,.,.
29,2020,1,7,.,.,.,.,.,.,.,.,.
29,2020,1,8,-.00305,-.0388,.0248,-.0235,-.0144,-.000834,-.00803,.00176,-.00801
29,2020,1,9,-.0027,-.0351,.0207,-.0217,-.0145,.0066,-.00737,.00111,-.0053
29,2020,1,10,-.00249,-.0311,.0173,-.0158,-.0147,.00949,-.00751,.0012,-.00418
29,2020,1,11,-.00499,-.0294,.00896,-.00994,-.0125,-.00839,-.00901,-.00246,-.00487
29,2020,1,12,-.00542,-.0277,.00571,-.00407,-.0102,-.0127,-.00804,-.00393,-.0048
29,2020,1,13,-.00539,-.026,.00304,.00181,-.00787,-.0126,-.00659,-.00502,-.00402
29,2020,1,14,-.00458,-.0243,-.000341,.00813,-.00532,-.0128,-.00524,-.00447,-.00339
29,2020,1,15,-.00354,-.0233,-.00275,.0136,-.00264,-.0105,-.00337,-.00372,-.00302
29,2020,1,16,-.00324,-.0223,-.0071,.0181,.000287,-.012,-.00208,-.00374,-.00363
29,2020,1,17,-.00595,-.0216,-.0176,.0176,.00347,-.0341,-.00376,-.00673,-.00727
29,2020,1,18,-.00414,-.0186,-.0135,.0149,.00385,-.017,-.00239,-.00438,-.00643
29,2020,1,19,-.00429,-.0156,-.0138,.0122,.00424,-.0139,-.00304,-.00444,-.00588
29,2020,1,20,-.00476,-.0125,-.0138,.00949,.00462,-.0155,-.00363,-.00495,-.00607
29,2020,1,21,-.00302,-.0115,-.0126,.00994,.00487,-.00826,-.00173,-.00331,-.00443
29,2020,1,22,-.00262,-.00715,-.012,.00903,.00525,-.00959,-.00119,-.00341,-.00287
29,2020,1,23,-.00212,-.00278,-.0121,.00903,.00615,-.013,-.000613,-.00305,-.00215
29,2020,1,24,.00139,.00194,-.00619,.0108,.00564,.0054,.00271,.000055,.00281
29,2020,1,25,.00329,.00901,-.00392,.00949,.00564,.0106,.00484,.00166,.00508
29,2020,1,26,.00487,.0161,-.0019,.00813,.00564,.0124,.00634,.00327,.00669
29,2020,1,27,.00601,.0262,-.000471,.00407,.00602,.0143,.00739,.00455,.00738
29,2020,1,28,.00591,.0322,.000114,.00226,.00576,.0117,.00747,.0043,.00745
29,2020,1,29,.00588,.038,.000244,-.00181,.00576,.00893,.00738,.00443,.0071
29,2020,1,30,.00668,.0437,.00311,-.00587,.00525,.0137,.00837,.00503,.00815
29,2020,1,31,.00752,.0477,.00642,-.00994,.00525,.0209,.00915,.00599,.00884
29,2020,2,1,.00779,.0444,.00733,-.0154,.00474,.0258,.00819,.00725,.00844
29,2020,2,2,.0075,.041,.00662,-.0208,.00424,.0276,.00722,.00778,.00687
29,2020,2,3,.00726,.0376,.00577,-.0262,.00373,.0303,.00608,.00785,.00742
29,2020,2,4,.00631,.0343,.00506,-.0321,.00296,.0324,.00486,.00707,.00642
29,2020,2,5,.00296,.0306,-.00203,-.0361,.00169,.0193,.000543,.00441,.00291
29,2020,2,6,.00168,.0265,-.00333,-.0402,.000287,.0167,-.00201,.00395,.00172
29,2020,2,7,.000982,.0218,-.00489,-.0443,-.00086,.0172,-.00398,.00404,.000986
29,2020,2,8,.000826,.0188,-.00658,-.0452,-.00086,.0181,-.00404,.00418,-.000237
29,2020,2,9,.000899,.0157,-.0071,-.0461,-.00086,.0191,-.00406,.00465,-.00112
29,2020,2,10,.000687,.0127,-.00828,-.047,-.00086,.018,-.00477,.00517,-.00253
29,2020,2,11,.00119,.0104,-.00984,-.0474,-.000605,.0182,-.00545,.00691,-.00339
29,2020,2,12,.00389,.00833,-.00502,-.0497,-.000223,.0329,-.00302,.00997,-.00132
29,2020,2,13,.00418,.00665,-.00697,-.0519,-.0000956,.0346,-.00338,.0109,-.00179
29,2020,2,14,.00429,.00429,-.00775,-.0528,-.000223,.0388,-.00364,.0118,-.00344
29,2020,2,15,.00288,.00362,-.00958,-.0551,-.000733,.0364,-.00504,.0104,-.00495
