year,month,day,cityid,merchants_all,merchants_ss40,merchants_ss60,merchants_ss65,merchants_ss70
2020,2,14,13,-.00798,.0135,-.074,-.00228,-.0283
2020,2,14,14,.0135,.0103,.0763,-.00471,.0152
2020,2,14,15,-.0184,-.00754,-.0769,-.0191,-.0179
2020,2,14,16,-.00903,-.00108,-.0000184,-.027,-.0016
2020,2,14,17,-.00301,-.00773,.00487,-.0136,.0111
2020,2,14,18,-.0237,-.0154,-.0424,-.0482,-.00499
2020,2,14,19,.0000122,.0155,-.046,-.0127,.00363
2020,2,14,20,-.00493,.00541,-.0612,-.0101,.00777
2020,2,14,21,-.0117,.00482,-.00596,-.0313,-.0202
2020,2,14,22,.0114,-.0016,.0353,-.0196,.0653
2020,2,14,23,.00989,-.0108,-.0425,.0338,.0125
2020,2,14,24,.0259,.0408,-.00922,.0261,.0144
2020,2,14,25,-.00749,-.0221,.0716,.0268,.0035
2020,2,14,26,.00519,.0283,-.0114,-.00703,.00917
2020,2,14,27,-.0196,-.019,.0362,-.0243,-.012
2020,2,14,28,-.0155,-.0127,.00138,-.0397,-.0173
2020,2,14,29,-.0258,-.0218,.0131,-.0474,-.00843
2020,2,14,30,-.0169,.0108,-.0284,-.0668,-.0243
2020,2,14,31,-.0225,-.0226,-.0411,-.0216,-.00353
2020,2,14,32,-.0386,-.0322,-.021,-.0406,-.0461
2020,2,14,33,-.00791,.00733,-.0476,-.0101,.0199
2020,2,14,34,-.0057,-.0077,-.046,-.0232,.0181
2020,2,14,35,-.00719,.00536,.0201,-.0512,.000834
2020,2,14,36,-.0179,-.0109,.029,-.0375,-.0227
2020,2,14,37,-.00181,.00295,.00497,-.00982,-.0166
2020,2,14,38,.00989,.00619,.0215,.00532,.00973
2020,2,14,39,-.0127,-.00625,-.0411,.00657,-.0232
2020,2,14,40,-.00254,.00761,-.00606,.00667,-.0128
2020,2,14,41,.00851,.0124,-.00502,.0201,-.00279
2020,2,14,42,-.0151,-.0268,-.0329,.0166,-.03
2020,2,14,43,-.0113,.00219,-.0594,-.00618,.00741
2020,2,14,44,.00155,-.0105,.0356,-.105,.036
2020,2,14,45,.0000798,.0282,-.04,-.0321,-.0173
2020,2,14,46,-.0145,-.0201,-.00761,-.0133,-.0206
2020,2,14,47,.00899,-.00585,-.0528,.0799,.027
2020,2,14,48,-.00654,.0198,-.00143,-.0114,-.0156
2020,2,14,49,.0058,-.0116,-.0105,-.00787,.0568
2020,2,14,50,-.0135,-.000358,-.0206,-.0137,-.0109
2020,2,14,51,-.0214,.011,-.0502,-.00502,-.0391
2020,2,14,52,-.0282,-.0464,-.0166,.0751,-.0698
2020,2,14,53,-.00204,-.000697,-.0908,-.00904,-.00368
2020,2,15,1,.000272,.000852,-.034,.0165,.0126
2020,2,15,2,.00318,.0144,.0102,.00231,.0008
2020,2,15,3,-.0371,-.0314,-.0431,-.053,-.0319
2020,2,15,4,.013,.0158,.0288,-.0019,.00759
2020,2,15,5,-.00437,.00647,-.0279,.00807,-.0081
2020,2,15,6,.000623,.00287,-.0537,.0178,.0153
2020,2,15,7,-.00492,.0106,-.0226,-.0123,.00172
2020,2,15,8,-.0166,-.0119,.0154,-.0142,-.0132
2020,2,15,9,.2,.176,.0757,.253,.154
2020,2,15,10,.00377,.00227,-.032,.0285,.0039
2020,2,15,11,-.0057,.00777,.0027,-.0165,-.0111
2020,2,15,12,-.00661,.00631,-.0343,-.00857,-.00657
2020,2,15,13,-.00723,.0105,-.0855,-.00368,-.0241
2020,2,15,14,.0115,.00826,.0634,.0049,.00817
2020,2,15,15,-.0186,-.0106,-.0852,-.00897,-.0144
2020,2,15,16,-.00739,-.00797,.0176,-.0287,.00302
2020,2,15,17,-.000695,-.00712,-.00238,-.0107,.0128
2020,2,15,18,-.0275,-.0175,-.0603,-.0419,-.0138
2020,2,15,19,.00354,.0171,-.0452,-.0116,.00622
2020,2,15,20,-.00159,.00526,-.0418,.00439,.00652
2020,2,15,21,-.0145,.00534,-.0107,-.0215,-.0295
2020,2,15,22,.00983,-.0175,.0407,-.0104,.0703
2020,2,15,23,.00438,-.013,-.0324,.0122,.0135
2020,2,15,24,.0275,.0333,-.0053,.0307,.0147
2020,2,15,25,-.00945,-.0211,.0601,.0153,.00163
2020,2,15,26,.00423,.0251,.000697,-.00626,.0113
2020,2,15,27,-.0147,-.0175,.0336,-.0136,-.00534
2020,2,15,28,-.0111,-.0118,.0213,-.042,-.0157
2020,2,15,29,-.0281,-.0158,.000369,-.0479,-.0131
2020,2,15,30,-.0146,.0117,-.0417,-.0493,-.023
2020,2,15,31,-.0204,-.0191,-.0482,-.015,.000563
2020,2,15,32,-.0312,-.0296,.00977,-.0325,-.0431
2020,2,15,33,-.00537,.00847,-.0345,-.00254,.0161
2020,2,15,34,-.00557,-.0122,-.0376,-.0204,.0214
2020,2,15,35,-.00224,.0132,.021,-.0428,.00537
2020,2,15,36,-.00902,.00325,.0332,-.0286,-.0212
2020,2,15,37,.0175,.0227,.03,.0153,-.00577
2020,2,15,38,.0119,.00765,.0312,.0154,.00933
2020,2,15,39,-.0107,-.00351,-.0388,.0104,-.0209
2020,2,15,40,-.000518,.00931,-.00109,.0147,-.0109
2020,2,15,41,.00436,.00468,.00185,.0195,-.00875
2020,2,15,42,-.0144,-.0259,-.0195,.00855,-.0249
2020,2,15,43,-.00718,.00471,-.0526,.00623,.0052
2020,2,15,44,-.00139,-.0172,.0215,-.0838,.0288
2020,2,15,45,.000201,.0202,-.0514,-.0199,-.0134
2020,2,15,46,-.0114,-.0142,.0000294,-.013,-.0186
2020,2,15,47,.00789,-.00525,-.042,.0587,.0304
2020,2,15,48,-.00154,.0181,.0108,.00649,-.0109
2020,2,15,49,.00758,-.0054,-.0163,.00509,.0415
2020,2,15,50,-.012,.00489,-.0306,-.00955,-.00779
2020,2,15,51,-.0208,.0107,-.0577,-.00812,-.0353
2020,2,15,52,-.0268,-.0455,-.029,.102,-.073
2020,2,15,53,-.0003,-.00192,-.096,-.0026,-.00154
2020,2,16,1,-.00273,-.000017,-.0391,.0165,.0118
2020,2,16,2,.00208,.0127,.00619,.00732,.000488
2020,2,16,3,-.0385,-.0322,-.0495,-.0542,-.0323
2020,2,16,4,.0129,.019,.0277,-.000544,.00858
2020,2,16,5,-.00501,.00305,-.0271,.00485,-.00238
2020,2,16,6,-.00161,.00373,-.0569,.0127,.0159
2020,2,16,7,-.00421,.0114,-.0165,-.0149,.00199
2020,2,16,8,-.0173,-.0157,.0154,-.0153,-.0149
2020,2,16,9,.128,.105,.0452,.194,.0941
2020,2,16,10,.00425,.0061,-.0266,.0279,.00038
2020,2,16,11,-.00544,.00817,.0075,-.0177,-.0155
2020,2,16,12,-.00813,.00785,-.0394,-.00306,-.00696
2020,2,16,13,-.00747,.00955,-.083,-.00203,-.0251
2020,2,16,14,.00771,.0000901,.0563,.00601,.00822
2020,2,16,15,-.0155,-.015,-.072,-.000934,-.00765
2020,2,16,16,-.00906,-.0124,.0107,-.0317,.00539
2020,2,16,17,-.000753,-.00726,.00739,-.018,.0124
2020,2,16,18,-.03,-.0179,-.0652,-.043,-.0167
2020,2,16,19,.00649,.0213,-.0457,-.00879,-.00276
2020,2,16,20,.00193,.0129,-.0217,-.00217,.00953
2020,2,16,21,-.0181,.000469,-.0276,-.0133,-.0291
2020,2,16,22,.00807,-.0261,.0478,-.00897,.0705
2020,2,16,23,.00136,-.0143,-.0142,.0087,.00526
2020,2,16,24,.0126,.0197,-.00181,.0113,.00666
2020,2,16,25,-.0137,-.0281,.053,-.00957,.000231
2020,2,16,26,.00676,.0191,.0192,.00181,.00676
2020,2,16,27,-.0167,-.0146,.0352,-.0244,-.0105
2020,2,16,28,-.00987,.00232,.0184,-.0522,-.0139
2020,2,16,29,-.0288,-.0189,-.00286,-.0492,-.0129
2020,2,16,30,-.0143,.0169,-.0555,-.0406,-.0274
2020,2,16,31,-.0178,-.0114,-.0506,-.0175,-.00208
2020,2,16,32,-.0272,-.0234,.0173,-.0353,-.0366
2020,2,16,33,-.00598,.0142,-.0231,-.0096,.0122
2020,2,16,34,-.00261,-.00732,-.0422,-.0206,.019
2020,2,16,35,-.00298,.0158,.00704,-.0323,.0036
2020,2,16,36,-.00678,.0077,.0188,-.0214,-.0152
2020,2,16,37,.0208,.0258,.0308,.0253,-.0064
2020,2,16,38,.0115,.0072,.0298,.0131,.0107
2020,2,16,39,-.0108,.000823,-.0356,.0033,-.0186
2020,2,16,40,.00194,.0113,-.00526,.0175,-.0112
2020,2,16,41,.00677,.00124,.0129,.0232,-.00417
2020,2,16,42,-.0126,-.0229,-.0251,.0164,-.025
2020,2,16,43,-.00624,.00645,-.0556,.00637,.0039
2020,2,16,44,-.000312,-.0161,.0267,-.0527,.0225
2020,2,16,45,.00503,.0243,-.0305,-.0199,-.01
2020,2,16,46,-.0135,-.0115,.00613,-.0197,-.0236
2020,2,16,47,.00516,-.000652,-.0418,.049,.0352
2020,2,16,48,-.00158,.0172,.0013,.00122,-.00334
2020,2,16,49,.00325,-.01,-.027,-.0025,.0319
2020,2,16,50,-.0113,.00912,-.0265,-.0129,-.00279
2020,2,16,51,-.0174,.0113,-.0428,-.00835,-.0302
2020,2,16,52,-.0252,-.0359,-.0534,.0882,-.0663
2020,2,16,53,.00435,.00477,-.0767,.00125,-.00238
2020,2,17,1,-.00454,.00271,-.0438,.0123,.0115
2020,2,17,2,.0078,.0171,.00475,.0235,.00473
2020,2,17,3,-.0381,-.0286,-.0518,-.0507,-.0335
2020,2,17,4,.0147,.0239,.0305,-.00256,.00983
2020,2,17,5,-.00179,.00846,-.0142,-.000172,-.000261
2020,2,17,6,-.00158,.0109,-.0625,.0134,.0113
2020,2,17,7,-.00598,.00886,-.0266,-.0154,.008
2020,2,17,8,-.018,-.0195,.0142,-.0169,-.0113
2020,2,17,9,.0594,.057,.00444,.0852,.0397
2020,2,17,10,.00374,.0031,-.0298,.027,.00443
2020,2,17,11,-.00664,.00972,.0148,-.0235,-.0162
2020,2,17,12,-.0118,.0115,-.0459,-.00156,-.0043
2020,2,17,13,-.00342,.0193,-.0619,-.000304,-.0275
2020,2,17,14,.00736,.00153,.0535,-.00658,.0165
2020,2,17,15,-.0182,-.0121,-.0776,-.0231,-.00909
2020,2,17,16,-.00643,-.0168,.0212,-.0263,.00958
2020,2,17,17,-.00105,-.00564,.0068,-.0156,.00509
2020,2,17,18,-.0326,-.0333,-.0525,-.0372,-.016
2020,2,17,19,.00419,.0225,-.0511,-.0115,-.0153
2020,2,17,20,.00573,.00858,.0327,.00903,.0197
2020,2,17,21,-.0193,.00124,-.0264,.0257,-.027
2020,2,17,22,.0136,-.0167,.062,-.0127,.0667
2020,2,17,23,.00122,-.0194,-.00255,-.00245,.0126
2020,2,17,24,.00438,.0167,-.0185,.0187,-.00936
2020,2,17,25,-.00627,-.0192,.0655,-.0245,.0124
2020,2,17,26,.00683,.0246,.0281,.00036,.0059
2020,2,17,27,-.0258,-.0155,-.00113,-.0397,-.0113
2020,2,17,28,-.00489,-.00146,.0257,-.038,-.00574
2020,2,17,29,-.0229,-.0155,.0055,-.0526,-.00287
2020,2,17,30,-.00861,.0166,-.0503,-.0293,-.0206
2020,2,17,31,-.0145,-.00727,-.0347,-.00753,.00205
2020,2,17,32,-.0229,-.0125,.0187,-.0264,-.0287
2020,2,17,33,.00258,.0153,-.0126,.000337,.0241
2020,2,17,34,-.000447,.00126,-.0326,-.0197,.02
2020,2,17,35,-.0059,.017,.0319,-.0441,.00559
2020,2,17,36,-.00233,.0139,.0322,-.021,-.0121
2020,2,17,37,.0221,.0232,.0548,.00793,-.00915
2020,2,17,38,.0137,.0112,.0229,.0274,.0161
2020,2,17,39,-.0103,-.00253,-.0336,.0019,-.0146
2020,2,17,40,-.00643,-.000626,-.028,.0148,-.00926
2020,2,17,41,.00762,.0068,.0157,.0259,.00414
2020,2,17,42,-.0124,-.0238,-.0252,.0148,-.022
2020,2,17,43,-.00763,.00802,-.0623,.00507,.00469
2020,2,17,44,.00064,-.0113,.0267,-.0242,.0102
2020,2,17,45,.0043,.0238,-.0342,-.0156,.000472
2020,2,17,46,-.0113,-.00673,.0173,-.0172,-.0247
2020,2,17,47,.00519,-.00277,-.0296,.0499,.0489
2020,2,17,48,-.00368,.0124,-.00586,.00422,.00218
2020,2,17,49,.00549,.00519,-.0116,-.00206,.0171
2020,2,17,50,-.0108,.00859,-.0261,-.00865,-.00178
2020,2,17,51,-.0172,.011,-.0278,-.02,-.027
2020,2,17,52,-.0155,-.0221,-.0576,.0993,-.0548
2020,2,17,53,.013,.0248,-.0723,.00723,.00157
2020,2,18,1,-.00192,.00338,-.0381,.0176,.0093
2020,2,18,2,.00156,.012,.00503,.00293,-.0000216
2020,2,18,3,-.0377,-.0311,-.0517,-.0488,-.0322
2020,2,18,4,.0156,.0235,.0301,.00449,.00885
2020,2,18,5,-.00168,.0047,-.021,.00852,-.000862
2020,2,18,6,.00165,.0131,-.0528,.0169,.0103
2020,2,18,7,-.00123,.0118,-.0108,-.00638,.00724
2020,2,18,8,-.0152,-.0131,.0154,-.0135,-.0124
2020,2,18,9,.0888,.0805,.0298,.136,.0559
2020,2,18,10,.00639,.00717,-.0244,.034,.00123
2020,2,18,11,-.00342,.00767,.00471,-.00785,-.0116
2020,2,18,12,-.00706,.011,-.0324,-.00169,-.00381
2020,2,18,13,-.0113,.00915,-.0868,-.00559,-.0254
2020,2,18,14,.00291,.00239,.0454,-.00931,.00445
2020,2,18,15,-.0133,-.0161,-.0645,-.000357,-.00136
2020,2,18,16,-.00326,-.0114,.0181,-.0238,.0148
2020,2,18,17,.00162,-.00428,.00471,-.0136,.0146
2020,2,18,18,-.0347,-.0271,-.0519,-.0428,-.0164
2020,2,18,19,.00537,.0175,-.0414,-.00878,-.0119
2020,2,18,20,.0086,.0106,.0348,.00717,.0245
2020,2,18,21,-.0194,-.00601,-.0168,-.000196,-.0317
2020,2,18,22,.0177,-.0128,.0443,-.0012,.0737
2020,2,18,23,-.00144,-.016,.00924,-.0000664,.003
2020,2,18,24,.00779,.0156,5.96e-06,.0209,-.00345
2020,2,18,25,-.0205,-.0312,.0607,-.0234,-.00497
2020,2,18,26,.0158,.0303,.0188,.0101,.00884
2020,2,18,27,-.0203,-.0194,.0138,-.0146,-.00957
2020,2,18,28,-.00173,.00608,.0233,-.0249,.00046
2020,2,18,29,-.0269,-.019,-.0113,-.0329,-.0152
2020,2,18,30,-.0116,.0222,-.0604,-.023,-.0279
2020,2,18,31,-.0238,-.0152,-.0629,-.0332,-.0014
2020,2,18,32,-.00592,-.00532,.0366,-.00493,-.023
2020,2,18,33,-.00259,.0112,-.0252,-.00872,.0221
2020,2,18,34,.00124,-.00196,-.0441,-.0156,.0216
2020,2,18,35,-.0000522,.0173,.0194,-.0229,.0105
2020,2,18,36,-.00321,.00835,.026,-.018,-.0124
2020,2,18,37,.0241,.0374,.0334,.0399,.00241
2020,2,18,38,.0119,.011,.0192,.0157,.00945
2020,2,18,39,-.00754,-.00115,-.0344,.0109,-.0182
2020,2,18,40,.00338,.00736,-.00881,.0321,-.0064
2020,2,18,41,.012,.00271,.0189,.0277,.0017
2020,2,18,42,-.0153,-.0235,-.0303,.0201,-.0295
2020,2,18,43,-.00396,.00811,-.0595,.0154,.00831
2020,2,18,44,.00216,-.00812,.0241,-.0459,.0229
2020,2,18,45,.0158,.0318,-.0328,.00279,.00095
2020,2,18,46,-.0139,-.0095,-.00655,-.0153,-.0238
2020,2,18,47,.00712,.0069,-.0333,.0408,.0308
2020,2,18,48,-.00174,.0208,-.0172,-.00192,-.00365
2020,2,18,49,.0072,-.00333,-.031,.00373,.0253
2020,2,18,50,-.00687,.0148,-.0345,-.00194,-.00204
2020,2,18,51,-.012,.0182,-.0389,.00341,-.0222
2020,2,18,52,-.0384,-.0539,-.0602,.0688,-.0757
2020,2,18,53,.0089,.018,-.0897,.0101,-.00311
2020,2,19,1,-.00265,.00292,-.0373,.0158,.00797
2020,2,19,2,.0000275,.00826,.00642,-.00289,.000566
2020,2,19,3,-.0378,-.0317,-.0545,-.0466,-.0319
2020,2,19,4,.017,.023,.0347,.00615,.00996
2020,2,19,5,-.00107,.00513,-.0191,.00734,-.00161
2020,2,19,6,.00242,.0132,-.0524,.0185,.00966
2020,2,19,7,.00298,.0131,-.00035,-.00244,.0125
2020,2,19,8,-.0135,-.0086,.019,-.0125,-.0142
2020,2,19,9,.0667,.0664,.019,.0977,.0393
2020,2,19,10,.00974,.00881,-.0246,.0321,.00724
2020,2,19,11,-.00195,.0141,.000542,-.00727,-.012
2020,2,19,12,-.00617,.013,-.0352,.00272,.000348
2020,2,19,13,-.0124,.00997,-.0919,-.00749,-.0212
2020,2,19,14,-.00132,-.003,.026,-.0171,.00231
2020,2,19,15,-.0161,-.02,-.0667,-.012,.000969
2020,2,19,16,-.00175,-.00807,.0179,-.0281,.0193
2020,2,19,17,.0019,-.00625,.00522,-.0131,.0201
2020,2,19,18,-.0337,-.0369,-.039,-.0395,-.0132
2020,2,19,19,.00724,.0195,-.0265,-.00904,-.0168
2020,2,19,20,.0143,.0136,.0472,.0238,.0252
2020,2,19,21,-.0174,-.0026,-.0146,.00817,-.0311
2020,2,19,22,.0211,-.00894,.0429,.0104,.0761
2020,2,19,23,-.00412,-.0159,.0221,-.00344,-.000554
2020,2,19,24,.0078,.0188,-.015,.0234,-.00346
2020,2,19,25,-.0204,-.0308,.0504,-.0125,-.00365
2020,2,19,26,.0257,.0382,.0134,.0279,.0217
2020,2,19,27,-.0193,-.023,.024,-.0168,-.00622
2020,2,19,28,-.00206,-.00195,.0267,-.0186,.0043
2020,2,19,29,-.0248,-.0257,-.00992,-.0258,-.0118
2020,2,19,30,-.00855,.0243,-.0477,-.0167,-.0271
2020,2,19,31,-.033,-.0237,-.0636,-.0458,-.00953
2020,2,19,32,.00681,.0104,.0341,.0245,-.0185
2020,2,19,33,-.00278,.00932,-.0248,-.0096,.0264
2020,2,19,34,.00237,-.00348,-.044,-.0153,.02
2020,2,19,35,.000908,.02,.0209,-.0208,.0124
2020,2,19,36,-.00329,.0071,.0255,-.0182,-.01
2020,2,19,37,.0315,.042,.0503,.0533,.00667
2020,2,19,38,.0109,.0105,.0186,.00905,.0102
2020,2,19,39,-.0092,-.00264,-.0345,.0111,-.0199
2020,2,19,40,.00251,-.00339,.000126,.0361,-.00527
2020,2,19,41,.0163,.00894,.0235,.0285,.00479
2020,2,19,42,-.0206,-.0233,-.0352,.0139,-.0349
2020,2,19,43,-.00194,.0067,-.0581,.0211,.00858
2020,2,19,44,.00226,-.00468,.0527,-.0605,.0233
2020,2,19,45,.0213,.0385,-.0358,.00871,.0101
2020,2,19,46,-.0153,-.0103,-.00496,-.0275,-.0225
2020,2,19,47,.00349,.00215,-.0384,.0217,.0322
2020,2,19,48,.00328,.0285,-.00518,-.00355,-.00234
2020,2,19,49,.00567,.00066,-.0512,.00248,.0206
2020,2,19,50,-.00397,.0142,-.0241,.00419,-.00261
2020,2,19,51,-.0119,.0212,-.05,.0111,-.0161
2020,2,19,52,-.0384,-.0485,-.0617,.0599,-.0744
2020,2,19,53,.00959,.0141,-.102,.0151,-.00311
2020,2,20,1,.00124,.00697,-.035,.0177,.012
2020,2,20,2,.0148,.0244,.0131,.0139,.016
2020,2,20,3,-.0229,-.022,-.0446,-.0367,-.0131
2020,2,20,4,.0204,.0233,.043,.0118,.0104
2020,2,20,5,.0105,.0148,.000295,.0182,.0111
2020,2,20,6,.00526,.0148,-.0519,.0181,.0121
2020,2,20,7,.0125,.0266,.00299,.00532,.0155
2020,2,20,8,.00463,.00788,.0287,.017,-.00521
2020,2,20,9,.0661,.0674,.0278,.0929,.0367
2020,2,20,10,.0193,.017,-.0228,.0433,.0134
2020,2,20,11,.00581,.02,.00557,-.000829,-.00719
2020,2,20,12,-.00384,.0123,-.0206,-.00364,.00902
2020,2,20,13,-.00725,.0173,-.0833,-.00316,-.016
2020,2,20,14,.0376,.0306,.0548,.0482,.0312
2020,2,20,15,.00242,.00445,-.0508,.014,.00901
2020,2,20,16,.00607,.00292,.0344,-.0183,.0197
2020,2,20,17,.0105,.000543,.00875,-.00213,.0292
2020,2,20,18,-.0225,-.0319,-.0239,-.0171,-.00464
2020,2,20,19,.01,.0275,-.0139,-.0169,-.0176
2020,2,20,20,.0212,.0163,.0599,.0393,.0254
2020,2,20,21,-.0127,-.00582,-.0217,.0119,-.0136
2020,2,20,22,.0215,-.0153,.0446,.0113,.0818
2020,2,20,23,.0596,.0416,.104,.109,.0333
2020,2,20,24,.0109,.0252,-.0101,.021,-.00412
2020,2,20,25,-.0147,-.0259,.0358,-.00957,.00387
2020,2,20,26,.0313,.0429,.0206,.0315,.0169
2020,2,20,27,-.0115,-.0108,.0469,-.022,.00552
2020,2,20,28,.00914,.00504,.0467,.00337,.00616
2020,2,20,29,.0263,.0128,.0178,.065,.0218
2020,2,20,30,-.00205,.0233,-.0346,-.0213,-.0163
2020,2,20,31,-.0266,-.0156,-.0591,-.0295,-.00646
2020,2,20,32,.0245,.0321,.0474,.0656,-.000869
2020,2,20,33,.00545,.0194,-.00657,-.0149,.0384
2020,2,20,34,.0103,.00474,-.0367,-.00603,.0199
2020,2,20,35,.00125,.0233,.00958,-.0134,.00319
2020,2,20,36,.00269,.00758,.04,-.023,.00291
2020,2,20,37,.0651,.0603,.1,.106,.0297
2020,2,20,38,.0135,.00821,.0165,.0091,.0156
2020,2,20,39,-.00474,.000358,-.0362,.0107,-.0151
2020,2,20,40,.0361,.0301,.0165,.0908,.0186
2020,2,20,41,.0263,.0228,.0288,.0547,.00953
2020,2,20,42,.0063,.0095,-.0218,.0332,-.011
2020,2,20,43,.00319,.017,-.0586,.0199,.0118
2020,2,20,44,.0133,.00169,.0701,-.0547,.0295
2020,2,20,45,.0342,.0438,-.0262,.0186,.023
2020,2,20,46,-.0047,.00142,.00249,-.0171,-.0177
2020,2,20,47,.0119,.013,-.0329,.00131,.0374
2020,2,20,48,.00774,.0289,.0291,.00528,-.00594
2020,2,20,49,.0215,.0169,-.045,.0238,.0223
2020,2,20,50,-.000695,.0227,-.0245,.00355,.00463
2020,2,20,51,-.00233,.024,-.0352,.0123,-.01
2020,2,20,52,-.0306,-.0406,-.08,.0727,-.0697
2020,2,20,53,.0202,.02,-.101,.0242,.0103
2020,2,21,1,-.00126,.00354,-.0364,.018,.00859
2020,2,21,2,.0167,.0249,.0161,.0117,.0171
2020,2,21,3,-.023,-.0214,-.0481,-.0333,-.015
2020,2,21,4,.019,.0234,.0365,.00379,.00933
2020,2,21,5,.015,.0205,-.00149,.0226,.014
2020,2,21,6,-.000057,.0051,-.0559,.0197,.00877
2020,2,21,7,.0154,.026,.0128,.000891,.0223
2020,2,21,8,.00456,.00234,.0219,.0243,.000163
2020,2,21,9,.0642,.0691,.0196,.0935,.0336
2020,2,21,10,.0212,.015,-.0202,.0496,.0152
2020,2,21,11,.00432,.0154,.00306,-.00787,-.00835
2020,2,21,12,-.000724,.019,-.0162,-.00729,.0146
2020,2,21,13,-.00514,.021,-.0742,-.00585,-.0156
2020,2,21,14,.0438,.0364,.072,.0537,.0332
2020,2,21,15,.00513,.00862,-.0372,.0078,.0139
2020,2,21,16,.00689,.00426,.0247,-.0179,.0224
2020,2,21,17,.0137,.00394,.00717,.0021,.032
2020,2,21,18,-.0182,-.0279,-.00896,-.00913,-.00509
2020,2,21,19,.0112,.0289,-.0175,-.00748,-.0216
2020,2,21,20,.0197,.0133,.0352,.0407,.0257
2020,2,21,21,-.00814,-.00604,-.00458,.0315,-.0121
2020,2,21,22,.0236,-.0111,.0444,.0155,.0763
2020,2,21,23,.0646,.0476,.13,.103,.0363
2020,2,21,24,.0118,.0268,-.0143,.0325,-.00572
2020,2,21,25,-.0147,-.027,.0253,.00844,.00464
2020,2,21,26,.034,.0452,.0157,.0335,.0238
2020,2,21,27,-.00649,-.00852,.0561,-.0132,.008
2020,2,21,28,.0135,.00985,.0714,.00285,.00706
2020,2,21,29,.0321,.0131,.0213,.0675,.0302
2020,2,21,30,.00208,.0184,-.025,-.0141,-.015
2020,2,21,31,-.0194,-.0077,-.0454,-.0244,-.00385
2020,2,21,32,.0303,.0324,.0526,.0817,.0115
2020,2,21,33,.00826,.017,-.000881,-.0189,.0407
2020,2,21,34,.00856,.00474,-.0413,.00625,.0188
2020,2,21,35,.000376,.0232,.0128,-.00658,.00597
2020,2,21,36,.0017,.00708,.0383,-.0258,.00418
2020,2,21,37,.0651,.0539,.12,.0825,.0295
2020,2,21,38,.0139,.00744,.0124,.0124,.016
2020,2,21,39,-.0167,-.00713,-.0481,-.0137,-.0219
2020,2,21,40,.0318,.032,-.000337,.0739,.0124
2020,2,21,41,.0244,.0242,.0306,.0407,.00717
2020,2,21,42,.00875,.0149,-.0218,.0351,-.00934
2020,2,21,43,.00681,.019,-.0558,.0188,.00996
2020,2,21,44,.0118,.00209,.057,-.0455,.0249
2020,2,21,45,.0345,.0387,-.0201,.0144,.0345
2020,2,21,46,-.00312,.00205,-.00761,-.0157,-.0158
2020,2,21,47,.00894,.0084,-.042,-.0108,.0378
2020,2,21,48,.0048,.0263,.0417,.00644,-.0127
2020,2,21,49,.0151,.00799,-.0621,.0235,.0147
2020,2,21,50,-.0026,.0231,-.0344,.00237,.00264
2020,2,21,51,-.003,.0218,-.0125,.00177,-.0124
2020,2,21,52,-.032,-.0463,-.0909,.0753,-.0589
2020,2,21,53,.0183,.00571,-.0988,.0121,.0181
2020,2,22,1,.0000857,.0026,-.0347,.0225,.00825
2020,2,22,2,.02,.0234,.0301,.0161,.0181
2020,2,22,3,-.023,-.0216,-.0499,-.0316,-.0152
2020,2,22,4,.0183,.0159,.0337,.000838,.0116
2020,2,22,5,.0158,.0182,.00581,.0241,.0153
2020,2,22,6,-.00483,.00344,-.0651,.00641,.00713
2020,2,22,7,.0145,.0263,.0123,-.00956,.0233
2020,2,22,8,.00477,.00548,.0198,.0214,-.000196
2020,2,22,9,.0666,.0728,.0128,.108,.0329
2020,2,22,10,.0199,.0125,-.0163,.0362,.0185
2020,2,22,11,.0034,.0144,.0088,-.0104,-.0109
2020,2,22,12,.00165,.0156,-.0142,.00263,.0154
2020,2,22,13,-.00634,.026,-.0828,-.00261,-.0194
2020,2,22,14,.0436,.0375,.0763,.0397,.0382
2020,2,22,15,.00549,.0135,-.0232,.000992,.00847
2020,2,22,16,.00649,.0049,.011,-.0146,.0228
2020,2,22,17,.0117,.00478,-.00539,-.00514,.0281
2020,2,22,18,-.0164,-.0246,-.00297,-.0118,-.00417
2020,2,22,19,.0109,.0297,-.0174,-.00428,-.0256
2020,2,22,20,.0207,.0151,.0346,.0321,.0268
2020,2,22,21,-.00728,-.0108,.00449,.015,-.00996
2020,2,22,22,.023,-.0133,.0442,.00852,.0843
2020,2,22,23,.0704,.0577,.113,.132,.0389
2020,2,22,24,.0114,.0303,-.00541,.0374,-.00765
2020,2,22,25,-.0133,-.0301,.034,.0176,.00565
2020,2,22,26,.0316,.0444,.0043,.0255,.0208
2020,2,22,27,-.00733,-.00813,.0517,-.012,.00656
2020,2,22,28,.0145,.00883,.067,.00852,.0122
2020,2,22,29,.0309,.0111,.0207,.075,.0312
2020,2,22,30,.000533,.017,-.0168,-.0322,-.0161
2020,2,22,31,-.0248,-.0145,-.0633,-.0254,-.00552
2020,2,22,32,.0263,.0342,.0326,.0665,.00829
2020,2,22,33,.0192,.0218,.00889,-.00423,.062
2020,2,22,34,.0075,.00998,-.0367,-.00462,.0101
2020,2,22,35,-.00255,.0211,.0156,-.0177,.00411
2020,2,22,36,.000172,.001,.0464,-.0292,.00698
2020,2,22,37,.0434,.0301,.0995,.0455,.022
2020,2,22,38,.0138,.00853,.00405,.00847,.0191
