year,month,day,cityid,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,3,25,6,-.429,-.392,-.325,-.356,-.757
2020,3,25,7,-.241,-.262,.22,-.291,-.66
2020,3,25,8,-.554,-.236,-.462,-.432,-.904
2020,3,25,9,-.405,-.24,-.173,-.597,-.551
2020,3,25,10,-.25,-.0641,-.0517,-.317,-.664
2020,3,25,11,-.361,-.242,-.116,-.343,-.593
2020,3,25,12,-.574,-.54,-.195,-.631,-.809
2020,3,25,13,-.254,.00908,-.181,-.376,-.578
2020,3,25,14,-.584,-.371,-.287,-.486,-.737
2020,3,25,15,-.202,-.399,.841,-.334,-.539
2020,3,25,16,-.374,-.248,-.163,-.388,-.689
2020,3,25,17,-.416,-.532,-.389,-.436,-.613
2020,3,25,18,-.357,-.254,-.323,-.452,-.542
2020,3,25,19,-.221,-.00993,-.203,-.339,-.574
2020,3,25,20,-.331,-.141,-.304,-.392,-.539
2020,3,25,21,-.496,-.502,-.331,-.698,-.532
2020,3,25,22,-.205,-.183,-.0452,-.111,-.565
2020,3,25,23,-.381,-.265,-.373,-.229,-.639
2020,3,25,24,-.284,-.0103,-.235,-.629,-.449
2020,3,25,25,-.503,-.391,-.389,-.544,-.68
2020,3,25,26,-.232,-.175,-.057,-.218,-.612
2020,3,25,27,-.419,-.297,-.305,-.495,-.766
2020,3,25,28,-.335,-.22,-.0908,-.49,-.712
2020,3,25,29,-.644,-.37,-.598,-.52,-.733
2020,3,25,30,-.248,-.127,-.112,-.366,-.766
2020,3,25,31,-.424,-.425,-.624,-.549,-.906
2020,3,25,32,-.378,-.127,-.115,-.734,-.552
2020,3,25,33,-.255,.0394,-.203,-.364,-.553
2020,3,25,34,-.508,-.327,-.881,-.333,-.442
2020,3,25,35,-.112,-.299,.0582,-.472,-.622
2020,3,25,36,-.416,-.432,-.111,-.595,-.524
2020,3,25,37,-.318,-.194,-.241,-.125,-.56
2020,3,25,38,-.551,-.548,-.153,-.448,-.812
2020,3,25,39,-.273,-.0378,-.107,-.41,-.639
2020,3,25,40,-.356,-.177,-.437,.0706,-.78
2020,3,25,41,-.464,-.341,-.139,-.521,-.734
2020,3,25,42,-.337,-.355,.103,-.372,-.727
2020,3,25,43,-.248,-.0989,-.199,-.336,-.543
2020,3,25,44,-.834,-.582,-.624,-1.81,-.954
2020,3,25,45,-.201,-.219,-.0309,-.116,-.451
2020,3,25,46,-.37,-.349,-.164,-.298,-.605
2020,3,25,47,-.296,-.271,-.0243,-.312,-.581
2020,3,25,48,-.522,-.468,-.624,-.308,-.779
2020,3,25,49,-.27,-.128,-.058,-.314,-.634
2020,3,25,50,-.0774,.152,-.0669,-.13,-.611
2020,3,25,51,-.337,.165,-.347,-.398,-.719
2020,3,25,52,-.199,-.113,.0866,-.349,-.503
2020,3,25,53,-.188,-.0852,-.00931,-.138,-.632
2020,3,26,1,-.435,-.347,-.245,-.498,-.658
2020,3,26,2,-.528,-.382,-.277,-.621,-.779
2020,3,26,3,-.395,-.313,-.127,-.441,-.598
2020,3,26,4,-.454,-.431,-.182,-.417,-.684
2020,3,26,5,-.236,-.139,.299,-.37,-.518
2020,3,26,6,-.445,-.414,-.308,-.412,-.766
2020,3,26,7,-.241,-.273,.292,-.313,-.67
2020,3,26,8,-.561,-.254,-.506,-.448,-.89
2020,3,26,9,-.43,-.279,-.141,-.519,-.639
2020,3,26,10,-.274,-.122,-.0429,-.343,-.659
2020,3,26,11,-.379,-.28,-.103,-.382,-.599
2020,3,26,12,-.564,-.533,-.153,-.602,-.809
2020,3,26,13,-.32,-.131,-.172,-.427,-.575
2020,3,26,14,-.59,-.391,-.366,-.51,-.723
2020,3,26,15,-.0933,-.267,.881,-.317,-.539
2020,3,26,16,-.395,-.296,-.14,-.426,-.704
2020,3,26,17,-.452,-.576,-.424,-.475,-.612
2020,3,26,18,-.342,-.285,-.279,-.392,-.551
2020,3,26,19,-.239,-.0161,-.233,-.38,-.577
2020,3,26,20,-.366,-.196,-.228,-.442,-.562
2020,3,26,21,-.561,-.474,-.257,-.631,-.854
2020,3,26,22,-.216,-.2,.0897,-.219,-.589
2020,3,26,23,-.387,-.281,-.347,-.275,-.643
2020,3,26,24,-.341,-.0842,-.253,-.618,-.684
2020,3,26,25,-.523,-.424,-.418,-.548,-.676
2020,3,26,26,-.216,-.193,.0484,-.273,-.587
2020,3,26,27,-.419,-.354,-.195,-.47,-.769
2020,3,26,28,-.302,-.23,-.0686,-.447,-.702
2020,3,26,29,-.666,-.395,-.608,-.548,-.756
2020,3,26,30,-.191,-.17,.00612,-.347,-.776
2020,3,26,31,-.434,-.414,-.604,-.568,-.886
2020,3,26,32,-.43,-.225,-.133,-.841,-.591
2020,3,26,33,-.269,.0179,-.223,-.372,-.564
2020,3,26,34,-.542,-.353,-.997,-.357,-.433
2020,3,26,35,-.137,-.385,-.0284,-.488,-.627
2020,3,26,36,-.435,-.472,-.0967,-.62,-.537
2020,3,26,37,-.303,-.222,-.0805,-.0992,-.558
2020,3,26,38,-.575,-.567,-.222,-.478,-.812
2020,3,26,39,-.286,-.0566,-.0896,-.433,-.635
2020,3,26,40,-.418,-.202,-.428,-.215,-.908
2020,3,26,41,-.465,-.364,-.134,-.485,-.736
2020,3,26,42,-.342,-.337,.0518,-.402,-.725
2020,3,26,43,-.23,-.0711,-.15,-.403,-.562
2020,3,26,44,-.832,-.584,-.623,-1.66,-.953
2020,3,26,45,-.223,-.264,.0108,-.0898,-.487
2020,3,26,46,-.383,-.412,-.131,-.308,-.609
2020,3,26,47,-.304,-.332,-.00334,-.331,-.587
2020,3,26,48,-.523,-.494,-.612,-.29,-.779
2020,3,26,49,-.308,-.162,-.129,-.386,-.642
2020,3,26,50,-.0522,.204,-.0984,-.0885,-.608
2020,3,26,51,-.362,.1,-.365,-.448,-.705
2020,3,26,52,-.178,-.0867,.127,-.349,-.495
2020,3,26,53,-.193,-.0703,-.0203,-.212,-.625
2020,3,27,1,-.457,-.396,-.262,-.484,-.658
2020,3,27,2,-.563,-.446,-.283,-.649,-.792
2020,3,27,3,-.433,-.36,-.19,-.456,-.614
2020,3,27,4,-.478,-.476,-.252,-.417,-.688
2020,3,27,5,-.235,-.172,.395,-.345,-.522
2020,3,27,6,-.473,-.444,-.33,-.499,-.762
2020,3,27,7,-.279,-.338,.254,-.338,-.682
2020,3,27,8,-.561,-.273,-.525,-.479,-.854
2020,3,27,9,-.437,-.294,-.153,-.446,-.657
2020,3,27,10,-.302,-.181,-.0591,-.352,-.664
2020,3,27,11,-.396,-.324,-.111,-.35,-.603
2020,3,27,12,-.52,-.523,-.151,-.624,-.66
2020,3,27,13,-.318,-.102,-.143,-.426,-.593
2020,3,27,14,-.581,-.413,-.368,-.383,-.723
2020,3,27,15,-.0975,-.232,.725,-.319,-.54
2020,3,27,16,-.425,-.325,-.178,-.425,-.713
2020,3,27,17,-.501,-.607,-.395,-.555,-.616
2020,3,27,18,-.392,-.373,-.308,-.435,-.572
2020,3,27,19,-.239,-.0156,-.246,-.392,-.584
2020,3,27,20,-.394,-.24,-.27,-.458,-.567
2020,3,27,21,-.556,-.484,-.181,-.658,-.851
2020,3,27,22,-.268,-.237,.0935,-.321,-.598
2020,3,27,23,-.418,-.328,-.36,-.285,-.649
2020,3,27,24,-.365,-.157,-.216,-.587,-.765
2020,3,27,25,-.576,-.513,-.479,-.603,-.698
2020,3,27,26,-.23,-.19,.01,-.301,-.548
2020,3,27,27,-.449,-.444,-.138,-.512,-.781
2020,3,27,28,-.276,-.275,-.0812,-.419,-.657
2020,3,27,29,-.69,-.432,-.629,-.554,-.784
2020,3,27,30,-.198,-.253,.00875,-.337,-.78
2020,3,27,31,-.406,-.418,-.607,-.561,-.783
2020,3,27,32,-.477,-.262,-.188,-1.02,-.606
2020,3,27,33,-.294,-.0231,-.199,-.409,-.62
2020,3,27,34,-.575,-.439,-1.17,-.349,-.481
2020,3,27,35,-.143,-.397,-.0337,-.46,-.625
2020,3,27,36,-.468,-.489,-.2,-.59,-.566
2020,3,27,37,-.332,-.291,-.13,-.175,-.56
2020,3,27,38,-.604,-.591,-.242,-.631,-.817
2020,3,27,39,-.278,-.0967,-.0438,-.329,-.645
2020,3,27,40,-.412,-.235,-.406,-.164,-.912
2020,3,27,41,-.454,-.399,-.184,-.497,-.729
2020,3,27,42,-.414,-.403,-.17,-.448,-.721
2020,3,27,43,-.233,-.122,-.118,-.385,-.586
2020,3,27,44,-.843,-.652,-.522,-1.7,-.956
2020,3,27,45,-.244,-.285,-.00454,-.0982,-.531
2020,3,27,46,-.4,-.433,-.184,-.313,-.604
2020,3,27,47,-.322,-.372,-.0217,-.442,-.576
2020,3,27,48,-.558,-.531,-.616,-.38,-.783
2020,3,27,49,-.301,-.19,.257,-.408,-.665
2020,3,27,50,-.0551,.204,-.153,-.061,-.604
2020,3,27,51,-.397,.00257,-.375,-.42,-.726
2020,3,27,52,-.213,-.12,.103,-.357,-.525
2020,3,27,53,-.202,-.0831,-.00342,-.3,-.617
2020,3,28,1,-.46,-.398,-.274,-.491,-.658
2020,3,28,2,-.589,-.492,-.321,-.661,-.799
2020,3,28,3,-.446,-.393,-.193,-.469,-.611
2020,3,28,4,-.487,-.506,-.194,-.422,-.686
2020,3,28,5,-.243,-.188,.459,-.358,-.536
2020,3,28,6,-.473,-.461,-.325,-.476,-.758
2020,3,28,7,-.283,-.394,.237,-.308,-.715
2020,3,28,8,-.563,-.29,-.532,-.479,-.848
2020,3,28,9,-.452,-.351,-.148,-.431,-.664
2020,3,28,10,-.334,-.227,-.11,-.358,-.687
2020,3,28,11,-.396,-.361,-.0887,-.342,-.598
2020,3,28,12,-.516,-.503,-.154,-.631,-.657
2020,3,28,13,-.397,-.256,-.186,-.445,-.601
2020,3,28,14,-.59,-.439,-.332,-.389,-.726
2020,3,28,15,-.0841,-.166,.541,-.328,-.546
2020,3,28,16,-.438,-.348,-.188,-.427,-.72
2020,3,28,17,-.526,-.638,-.485,-.575,-.616
2020,3,28,18,-.418,-.431,-.309,-.455,-.584
2020,3,28,19,-.26,-.0554,-.262,-.397,-.583
2020,3,28,20,-.406,-.285,-.249,-.47,-.572
2020,3,28,21,-.544,-.475,-.134,-.631,-.843
2020,3,28,22,-.281,-.25,.0656,-.356,-.599
2020,3,28,23,-.452,-.384,-.451,-.326,-.656
2020,3,28,24,-.395,-.216,-.202,-.538,-.784
2020,3,28,25,-.604,-.557,-.522,-.593,-.708
2020,3,28,26,-.253,-.204,-.0407,-.329,-.543
2020,3,28,27,-.473,-.499,-.139,-.512,-.788
2020,3,28,28,-.281,-.325,-.0891,-.4,-.66
2020,3,28,29,-.704,-.453,-.634,-.531,-.803
2020,3,28,30,-.216,-.303,.0194,-.345,-.793
2020,3,28,31,-.433,-.416,-.63,-.558,-.789
2020,3,28,32,-.504,-.335,-.161,-1.02,-.629
2020,3,28,33,-.3,-.0321,-.207,-.404,-.61
2020,3,28,34,-.577,-.435,-1.2,-.328,-.514
2020,3,28,35,-.124,-.402,-.0171,-.437,-.626
2020,3,28,36,-.497,-.516,-.249,-.609,-.593
2020,3,28,37,-.324,-.314,-.0618,-.214,-.555
2020,3,28,38,-.617,-.611,-.234,-.647,-.821
2020,3,28,39,-.315,-.171,-.0268,-.344,-.66
2020,3,28,40,-.427,-.284,-.423,-.18,-.895
2020,3,28,41,-.46,-.425,-.184,-.489,-.722
2020,3,28,42,-.439,-.441,-.206,-.46,-.728
2020,3,28,43,-.273,-.186,-.161,-.388,-.609
2020,3,28,44,-.843,-.656,-.471,-1.79,-.947
2020,3,28,45,-.275,-.327,-.00644,-.144,-.562
2020,3,28,46,-.413,-.491,-.157,-.308,-.604
2020,3,28,47,-.327,-.374,-.00211,-.459,-.57
2020,3,28,48,-.574,-.56,-.626,-.401,-.777
2020,3,28,49,-.321,-.237,.273,-.411,-.69
2020,3,28,50,-.0654,.227,-.173,-.0714,-.608
2020,3,28,51,-.417,-.0743,-.355,-.39,-.73
2020,3,28,52,-.239,-.17,.0805,-.368,-.543
2020,3,28,53,-.208,-.118,.021,-.3,-.615
2020,3,29,1,-.469,-.405,-.285,-.529,-.664
2020,3,29,2,-.598,-.506,-.328,-.672,-.803
2020,3,29,3,-.439,-.381,-.203,-.474,-.6
2020,3,29,4,-.566,-.508,-.247,-.419,-.82
2020,3,29,5,-.252,-.187,.481,-.366,-.548
2020,3,29,6,-.472,-.469,-.333,-.406,-.755
2020,3,29,7,-.288,-.393,.195,-.305,-.723
2020,3,29,8,-.559,-.303,-.518,-.478,-.843
2020,3,29,9,-.46,-.366,-.148,-.429,-.667
2020,3,29,10,-.334,-.231,-.102,-.382,-.676
2020,3,29,11,-.408,-.375,-.11,-.413,-.598
2020,3,29,12,-.527,-.507,-.22,-.647,-.659
2020,3,29,13,-.413,-.28,-.207,-.451,-.605
2020,3,29,14,-.596,-.432,-.378,-.427,-.726
2020,3,29,15,-.0462,-.0939,.482,-.314,-.564
2020,3,29,16,-.459,-.37,-.239,-.464,-.726
2020,3,29,17,-.537,-.648,-.496,-.58,-.62
2020,3,29,18,-.435,-.451,-.337,-.479,-.589
2020,3,29,19,-.274,-.0923,-.229,-.418,-.585
2020,3,29,20,-.414,-.309,-.18,-.474,-.577
2020,3,29,21,-.539,-.49,-.134,-.646,-.848
2020,3,29,22,-.304,-.276,-.00909,-.367,-.604
2020,3,29,23,-.452,-.378,-.478,-.382,-.667
2020,3,29,24,-.413,-.253,-.183,-.569,-.83
2020,3,29,25,-.613,-.554,-.568,-.58,-.717
2020,3,29,26,-.272,-.22,-.0563,-.378,-.54
2020,3,29,27,-.472,-.502,-.132,-.506,-.792
2020,3,29,28,-.263,-.363,-.106,-.397,-.63
2020,3,29,29,-.716,-.452,-.675,-.529,-.814
2020,3,29,30,-.227,-.335,.0335,-.357,-.803
2020,3,29,31,-.441,-.426,-.609,-.567,-.787
2020,3,29,32,-.509,-.337,-.194,-1.02,-.637
2020,3,29,33,-.323,-.0505,-.228,-.424,-.612
2020,3,29,34,-.579,-.447,-1.23,-.348,-.528
2020,3,29,35,-.141,-.401,-.0381,-.477,-.641
2020,3,29,36,-.532,-.546,-.291,-.68,-.618
2020,3,29,37,-.326,-.316,-.0651,-.195,-.561
2020,3,29,38,-.624,-.612,-.205,-.664,-.833
2020,3,29,39,-.328,-.195,-.0124,-.364,-.664
2020,3,29,40,-.448,-.283,-.451,-.275,-.871
2020,3,29,41,-.464,-.437,-.2,-.46,-.722
2020,3,29,42,-.45,-.438,-.263,-.515,-.732
2020,3,29,43,-.299,-.208,-.155,-.466,-.626
2020,3,29,44,-.846,-.655,-.476,-1.75,-.95
2020,3,29,45,-.302,-.359,-.0675,-.154,-.592
2020,3,29,46,-.429,-.514,-.175,-.317,-.603
2020,3,29,47,-.341,-.415,-.0349,-.423,-.566
2020,3,29,48,-.592,-.586,-.639,-.393,-.778
2020,3,29,49,-.328,-.212,.224,-.407,-.715
2020,3,29,50,-.066,.227,-.188,-.0601,-.612
2020,3,29,51,-.439,-.148,-.33,-.376,-.742
2020,3,29,52,-.258,-.201,.0617,-.366,-.553
2020,3,29,53,-.211,-.122,.0214,-.341,-.615
2020,3,30,1,-.436,-.401,-.117,-.494,-.668
2020,3,30,2,-.601,-.529,-.334,-.655,-.794
2020,3,30,3,-.431,-.373,-.161,-.498,-.597
2020,3,30,4,-.58,-.535,-.242,-.495,-.821
2020,3,30,5,-.272,-.19,.443,-.4,-.561
2020,3,30,6,-.456,-.449,-.308,-.372,-.754
2020,3,30,7,-.301,-.433,.165,-.301,-.733
2020,3,30,8,-.561,-.31,-.528,-.492,-.846
2020,3,30,9,-.463,-.39,-.145,-.375,-.668
2020,3,30,10,-.353,-.263,-.13,-.396,-.692
2020,3,30,11,-.441,-.425,-.125,-.519,-.596
2020,3,30,12,-.523,-.508,-.242,-.661,-.635
2020,3,30,13,-.45,-.351,-.225,-.485,-.625
2020,3,30,14,-.618,-.428,-.363,-.491,-.774
2020,3,30,15,-.0519,-.0878,.429,-.362,-.567
2020,3,30,16,-.481,-.393,-.266,-.479,-.737
2020,3,30,17,-.502,-.658,-.294,-.598,-.623
2020,3,30,18,-.461,-.49,-.345,-.503,-.591
2020,3,30,19,-.289,-.128,-.25,-.472,-.59
2020,3,30,20,-.433,-.342,-.174,-.507,-.574
2020,3,30,21,-.534,-.521,-.0235,-.666,-.841
2020,3,30,22,-.333,-.335,.00151,-.371,-.624
2020,3,30,23,-.453,-.361,-.512,-.426,-.654
2020,3,30,24,-.441,-.302,-.2,-.53,-.839
2020,3,30,25,-.639,-.596,-.557,-.531,-.741
2020,3,30,26,-.305,-.266,-.0707,-.491,-.546
2020,3,30,27,-.487,-.547,-.107,-.516,-.805
2020,3,30,28,-.282,-.441,-.146,-.429,-.662
2020,3,30,29,-.735,-.455,-.695,-.529,-.855
2020,3,30,30,-.254,-.374,-.00214,-.38,-.814
2020,3,30,31,-.449,-.46,-.576,-.655,-.801
2020,3,30,32,-.574,-.394,-.298,-1.08,-.654
2020,3,30,33,-.34,-.0826,-.207,-.456,-.627
2020,3,30,34,-.589,-.442,-1.3,-.375,-.554
2020,3,30,35,-.113,-.418,-.0311,-.498,-.641
2020,3,30,36,-.566,-.588,-.361,-.682,-.633
2020,3,30,37,-.366,-.426,-.0786,-.334,-.564
2020,3,30,38,-.643,-.631,-.252,-.666,-.839
2020,3,30,39,-.347,-.22,-.0334,-.381,-.67
2020,3,30,40,-.454,-.326,-.441,-.295,-.864
2020,3,30,41,-.46,-.426,-.202,-.459,-.719
2020,3,30,42,-.453,-.439,-.321,-.492,-.655
2020,3,30,43,-.32,-.226,-.164,-.515,-.636
2020,3,30,44,-.832,-.66,-.318,-1.75,-.948
2020,3,30,45,-.308,-.387,.0827,-.162,-.632
2020,3,30,46,-.447,-.558,-.206,-.311,-.599
2020,3,30,47,-.367,-.433,-.127,-.427,-.559
2020,3,30,48,-.6,-.65,-.643,-.372,-.775
2020,3,30,49,-.402,-.207,-.19,-.458,-.723
2020,3,30,50,-.0791,.216,-.215,-.0774,-.62
2020,3,30,51,-.465,-.178,-.318,-.498,-.735
2020,3,30,52,-.306,-.276,-.0147,-.403,-.561
2020,3,30,53,-.251,-.171,-.0263,-.4,-.631
2020,3,31,1,-.415,-.377,-.107,-.442,-.655
2020,3,31,2,-.591,-.526,-.329,-.626,-.79
2020,3,31,3,-.406,-.352,-.0996,-.483,-.593
2020,3,31,4,-.584,-.533,-.263,-.509,-.824
2020,3,31,5,-.256,-.163,.446,-.401,-.547
2020,3,31,6,-.438,-.423,-.27,-.356,-.743
2020,3,31,7,-.278,-.387,.197,-.28,-.741
2020,3,31,8,-.555,-.293,-.509,-.516,-.841
2020,3,31,9,-.469,-.417,-.154,-.387,-.661
2020,3,31,10,-.354,-.274,-.133,-.381,-.684
2020,3,31,11,-.427,-.444,-.112,-.456,-.593
2020,3,31,12,-.5,-.478,-.209,-.65,-.622
2020,3,31,13,-.381,-.205,-.156,-.466,-.615
2020,3,31,14,-.619,-.415,-.308,-.519,-.794
2020,3,31,15,.0171,-.0216,.598,-.355,-.558
2020,3,31,16,-.484,-.406,-.22,-.481,-.74
2020,3,31,17,-.503,-.669,-.291,-.576,-.621
2020,3,31,18,-.464,-.517,-.314,-.513,-.592
2020,3,31,19,-.282,-.0981,-.258,-.468,-.586
2020,3,31,20,-.416,-.325,-.149,-.497,-.57
2020,3,31,21,-.534,-.5,-.0746,-.708,-.837
2020,3,31,22,-.348,-.354,.0539,-.377,-.637
2020,3,31,23,-.472,-.52,-.502,-.406,-.634
2020,3,31,24,-.131,-.285,-.184,-.482,-.73
2020,3,31,25,-.623,-.603,-.454,-.484,-.734
2020,3,31,26,-.277,-.224,-.0466,-.481,-.558
2020,3,31,27,-.461,-.534,.0161,-.541,-.809
2020,3,31,28,-.31,-.475,-.185,-.437,-.662
2020,3,31,29,-.736,-.445,-.676,-.537,-.882
2020,3,31,30,-.24,-.345,.0156,-.409,-.807
2020,3,31,31,-.451,-.478,-.584,-.645,-.812
2020,3,31,32,-.578,-.367,-.286,-1.2,-.645
2020,3,31,33,-.306,-.0644,-.2,-.458,-.631
2020,3,31,34,-.54,-.412,-1.23,-.183,-.545
2020,3,31,35,-.0614,-.401,-.0147,-.502,-.627
2020,3,31,36,-.513,-.598,-.333,-.387,-.643
2020,3,31,37,-.34,-.395,-.00685,-.347,-.564
2020,3,31,38,-.635,-.624,-.274,-.657,-.838
2020,3,31,39,-.39,-.299,.004,-.398,-.746
2020,3,31,40,-.423,-.257,-.459,-.157,-.867
2020,3,31,41,-.432,-.381,-.158,-.462,-.707
2020,3,31,42,-.439,-.434,-.295,-.493,-.626
2020,3,31,43,-.309,-.21,-.158,-.478,-.636
2020,3,31,44,-.82,-.658,-.258,-1.66,-.941
2020,3,31,45,-.324,-.433,.131,-.17,-.658
2020,3,31,46,-.432,-.531,-.199,-.346,-.581
2020,3,31,47,-.35,-.393,-.135,-.391,-.555
2020,3,31,48,-.592,-.662,-.626,-.373,-.762
2020,3,31,49,-.41,-.234,-.167,-.427,-.732
2020,3,31,50,-.0839,.227,-.223,-.107,-.616
2020,3,31,51,-.462,-.219,-.299,-.494,-.738
2020,3,31,52,-.295,-.273,-.041,-.398,-.403
2020,3,31,53,-.259,-.188,-.0563,-.382,-.63
2020,4,1,1,-.399,-.338,-.0764,-.46,-.664
2020,4,1,2,-.569,-.514,-.311,-.548,-.776
2020,4,1,3,-.413,-.357,-.101,-.5,-.618
2020,4,1,4,-.559,-.492,-.178,-.511,-.823
2020,4,1,5,-.257,-.182,.56,-.408,-.548
2020,4,1,6,-.437,-.424,-.263,-.406,-.737
2020,4,1,7,-.302,-.398,.192,-.33,-.722
2020,4,1,8,-.546,-.286,-.473,-.511,-.841
2020,4,1,9,-.49,-.428,-.207,-.441,-.645
2020,4,1,10,-.342,-.282,-.0821,-.411,-.613
2020,4,1,11,-.432,-.438,-.0999,-.523,-.577
2020,4,1,12,-.5,-.417,-.212,-.59,-.615
2020,4,1,13,-.223,.17,-.213,-.476,-.576
2020,4,1,14,-.613,-.391,-.251,-.568,-.786
2020,4,1,15,.0251,-.0408,.692,-.371,-.528
2020,4,1,16,-.486,-.406,-.266,-.459,-.722
2020,4,1,17,-.543,-.686,-.188,-.695,-.626
2020,4,1,18,-.441,-.51,-.259,-.495,-.557
2020,4,1,19,-.282,-.107,-.256,-.465,-.576
2020,4,1,20,-.402,-.325,-.0928,-.563,-.552
2020,4,1,21,-.537,-.526,-.0837,-.68,-.834
2020,4,1,22,-.341,-.353,.0792,-.405,-.621
2020,4,1,23,-.373,-.0561,-.453,-.483,-.627
2020,4,1,24,-.127,-.296,-.211,-.581,-.587
2020,4,1,25,-.583,-.558,-.417,-.44,-.719
2020,4,1,26,-.282,-.267,-.0171,-.509,-.547
2020,4,1,27,-.436,-.516,.138,-.513,-.787
2020,4,1,28,-.303,-.516,-.212,-.371,-.642
2020,4,1,29,-.814,-.479,-.682,-.514,-1.02
2020,4,1,30,-.227,-.387,.0364,-.435,-.8
2020,4,1,31,-.489,-.452,-.576,-.694,-.821
2020,4,1,32,-.604,-.378,-.214,-1.13,-.733
2020,4,1,33,-.341,-.16,-.206,-.498,-.622
2020,4,1,34,-.507,-.366,-1.11,-.446,-.557
2020,4,1,35,-.0471,-.281,-.275,-.531,-.613
2020,4,1,36,-.482,-.529,-.231,-.441,-.667
2020,4,1,37,-.318,-.392,.092,-.286,-.553
2020,4,1,38,-.634,-.611,-.269,-.666,-.818
2020,4,1,39,-.415,-.323,.0348,-.398,-.717
2020,4,1,40,-.418,-.3,-.445,-.136,-.833
2020,4,1,41,-.421,-.354,-.0756,-.587,-.69
2020,4,1,42,-.445,-.454,-.329,-.475,-.526
2020,4,1,43,-.287,-.156,-.118,-.501,-.665
2020,4,1,44,-.783,-.654,-.266,-.798,-.935
2020,4,1,45,-.298,-.41,.202,-.159,-.647
2020,4,1,46,-.407,-.49,-.208,-.284,-.569
2020,4,1,47,-.36,-.379,-.146,-.493,-.543
2020,4,1,48,-.608,-.657,-.605,-.603,-.75
2020,4,1,49,-.416,-.204,-.144,-.498,-.718
2020,4,1,50,-.0904,.211,-.236,-.0754,-.604
2020,4,1,51,-.356,-.271,-.169,-.548,-.736
2020,4,1,52,-.315,-.296,-.0505,-.417,-.409
2020,4,1,53,-.292,-.351,.0135,-.341,-.616
2020,4,2,1,-.399,-.331,-.0574,-.51,-.663
2020,4,2,2,-.567,-.512,-.303,-.554,-.77
2020,4,2,3,-.416,-.317,-.115,-.533,-.617
2020,4,2,4,-.548,-.455,-.252,-.507,-.809
2020,4,2,5,-.267,-.159,.564,-.449,-.561
2020,4,2,6,-.447,-.427,-.258,-.436,-.733
2020,4,2,7,-.35,-.395,.0553,-.371,-.726
2020,4,2,8,-.533,-.236,-.427,-.514,-.848
2020,4,2,9,-.485,-.409,-.153,-.477,-.627
2020,4,2,10,-.365,-.302,-.136,-.433,-.621
2020,4,2,11,-.437,-.424,-.129,-.531,-.574
2020,4,2,12,-.5,-.468,-.246,-.634,-.6
2020,4,2,13,-.219,.173,-.242,-.473,-.575
2020,4,2,14,-.615,-.395,-.241,-.613,-.781
2020,4,2,15,-.0591,-.136,.599,-.374,-.514
2020,4,2,16,-.486,-.355,-.279,-.479,-.727
2020,4,2,17,-.534,-.665,-.171,-.607,-.635
2020,4,2,18,-.467,-.514,-.312,-.565,-.562
2020,4,2,19,-.283,-.0976,-.263,-.488,-.59
2020,4,2,20,-.411,-.33,-.175,-.564,-.562
2020,4,2,21,-.545,-.541,-.12,-.71,-.828
2020,4,2,22,-.366,-.396,-.023,-.38,-.619
2020,4,2,23,-.34,.0281,-.455,-.399,-.617
2020,4,2,24,-.12,-.295,-.208,-.635,-.352
2020,4,2,25,-.582,-.558,-.44,-.453,-.724
2020,4,2,26,-.35,-.304,-.103,-.563,-.553
2020,4,2,27,-.452,-.506,.121,-.555,-.798
2020,4,2,28,-.323,-.486,-.249,-.499,-.639
2020,4,2,29,-.825,-.482,-.664,-.549,-1.06
2020,4,2,30,-.291,-.399,-.0739,-.453,-.808
2020,4,2,31,-.52,-.477,-.584,-.692,-.843
2020,4,2,32,-.595,-.397,-.238,-.984,-.731
2020,4,2,33,-.371,-.21,-.189,-.588,-.621
2020,4,2,34,-.478,-.379,-1,-.453,-.571
2020,4,2,35,.00348,-.22,-.216,-.543,-.608
2020,4,2,36,-.506,-.493,-.378,-.445,-.671
2020,4,2,37,-.386,-.385,-.106,-.277,-.69
2020,4,2,38,-.638,-.606,-.296,-.687,-.817
2020,4,2,39,-.413,-.331,.0491,-.413,-.708
2020,4,2,40,-.412,-.297,-.413,-.224,-.741
2020,4,2,41,-.386,-.24,-.0882,-.568,-.696
2020,4,2,42,-.451,-.497,-.333,-.482,-.528
2020,4,2,43,-.331,-.213,-.152,-.521,-.665
2020,4,2,44,-.796,-.647,-.376,-1.09,-.93
2020,4,2,45,-.323,-.447,.193,-.192,-.661
2020,4,2,46,-.408,-.469,-.247,-.275,-.582
2020,4,2,47,-.382,-.365,-.144,-.532,-.541
2020,4,2,48,-.621,-.67,-.638,-.613,-.747
2020,4,2,49,-.428,-.204,-.115,-.534,-.722
2020,4,2,50,-.121,.144,-.251,-.0944,-.62
2020,4,2,51,-.324,-.268,-.0731,-.543,-.735
2020,4,2,52,-.329,-.349,-.0335,-.488,-.247
2020,4,2,53,-.375,-.41,-.264,-.37,-.643
2020,4,3,1,-.388,-.32,-.0407,-.494,-.66
2020,4,3,2,-.56,-.5,-.281,-.596,-.762
2020,4,3,3,-.421,-.32,-.125,-.57,-.607
2020,4,3,4,-.552,-.454,-.158,-.565,-.809
2020,4,3,5,-.295,-.216,.438,-.481,-.56
2020,4,3,6,-.447,-.423,-.248,-.45,-.737
