year,month,day_endofweek,statefips,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jz2,bg_posts_jz3,bg_posts_jz4,bg_posts_jz5
2020,2,28,15,.173,.405,.333,-.0847,.179,.278,.137,.224,.0816,.0976,.164
2020,6,12,15,-.33,-.324,-.0599,-.111,-.254,-.717,-.631,-.437,-.269,-.161,-.239
2020,2,7,16,.0986,.19,-.0308,-.02,-.0412,-.104,.15,.269,-.0388,.0973,-.165
2020,3,20,16,.145,.238,.131,.329,.0108,.365,.238,.287,.207,.102,-.321
2020,5,15,16,-.388,-.413,-.285,-.347,-.463,-.522,-.154,-.314,-.411,-.44,-.585
2020,3,27,16,.0176,.198,-.147,.182,.00976,.0807,.0699,.125,.0704,-.094,-.215
2020,3,6,16,.0834,.419,.11,.134,-.131,.498,.525,.292,-.0756,.0346,-.303
2020,1,31,16,-.0626,-.108,-.115,-.0777,-.0315,-.143,.0938,-.123,-.0492,-.108,.0551
2020,2,21,16,.149,.495,.0291,.211,.108,-.122,.014,.172,.21,.127,.0473
2020,4,17,16,-.311,-.393,-.45,-.251,-.411,-.298,-.0339,-.278,-.366,-.277,-.507
2020,5,22,16,-.166,-.0271,-.0802,-.183,-.345,.0721,.166,-.0913,-.115,-.186,-.564
2020,6,5,16,-.0534,-.14,.191,.0793,-.318,.33,.182,.117,-.112,-.105,-.414
2020,2,28,16,.0496,.162,-.0485,.06,.337,-.00969,-.0898,-.0776,.453,-.0445,-.103
2020,5,8,16,-.338,-.272,-.316,-.276,-.491,-.513,-.218,-.297,-.346,-.368,-.552
2020,1,24,16,-.089,-.116,-.101,-.106,-.116,.0291,-.0898,-.0187,-.122,-.126,-.212
2020,1,17,16,.184,.198,.336,.275,.262,-.199,-.154,.0959,.257,.326,.205
2020,4,10,16,-.358,-.353,-.411,-.295,-.409,-.531,-.162,-.341,-.388,-.352,-.482
2020,1,10,16,-.0326,.0251,-.119,-.0905,-.115,.313,.15,.0455,-.0859,-.0918,-.0486
2020,3,13,16,.171,.363,.202,.367,.0315,.628,.461,.222,.196,.197,-.134
2020,4,3,16,-.252,-.16,-.137,.137,-.294,-.673,-.513,-.338,-.203,-.281,-.0668
2020,4,24,16,-.37,-.441,-.376,-.456,-.401,-.363,-.457,-.334,-.4,-.369,-.417
2020,2,14,16,.0324,.286,-.126,.287,-.00759,-.0614,.246,.0439,.021,.0247,-.0823
2020,5,29,16,-.152,-.104,-.00617,-.0328,-.369,.0118,-.0898,-.0149,-.183,-.23,-.424
2020,5,1,16,-.374,-.477,-.348,-.372,-.495,-.0743,-.0739,-.273,-.41,-.449,-.58
2020,6,12,16,-.106,-.176,-.00617,-.0456,-.254,.361,.0539,-.00191,-.125,-.123,-.331
2020,6,12,17,-.158,-.216,-.0323,-.42,-.173,-.289,-.126,.0788,-.14,-.312,-.269
2020,2,14,17,.188,.229,.192,.076,.135,.166,.0473,.277,.215,.118,.144
2020,5,1,17,-.387,-.441,-.519,-.571,-.348,-.531,-.317,-.247,-.386,-.523,-.34
2020,3,6,17,-.0342,-.0851,-.107,.0217,.0596,.115,.24,-.103,.0275,-.0433,.0012
2020,3,13,17,.00938,-.014,.158,-.0571,-.0445,-.00665,-.00592,-.0722,.0831,.046,-.0238
2020,2,7,17,-.252,-.232,-.184,-.298,-.335,-.102,.0178,-.304,-.249,-.243,-.271
2020,4,3,17,-.256,-.31,-.336,-.265,-.188,-.655,-.438,-.302,-.246,-.209,-.211
2020,1,24,17,.123,.0369,.0507,.0326,-.0349,.118,.152,.24,.0409,.115,.0012
2020,5,29,17,-.448,-.441,-.449,-.536,-.474,-.504,-.337,-.357,-.435,-.523,-.489
2020,4,24,17,-.498,-.497,-.535,-.544,-.469,-.679,-.541,-.519,-.501,-.503,-.431
2020,1,17,17,-.0478,.123,-.0208,.0548,.032,-.157,-.191,-.104,.00456,-.0614,.0744
2020,3,20,17,-.0988,-.112,-.0376,-.155,-.0912,.047,.169,-.127,-.109,-.116,-.0518
2020,4,17,17,-.268,-.432,-.39,-.363,-.28,-.246,.108,-.182,-.297,-.323,-.254
2020,4,10,17,-.324,-.365,-.376,-.345,-.257,-.568,-.312,-.324,-.326,-.316,-.324
2020,5,8,17,-.448,-.4,-.44,-.573,-.347,-.587,-.337,-.4,-.468,-.515,-.261
2020,6,5,17,-.175,-.187,-.217,-.361,-.118,-.249,.158,-.0609,-.185,-.274,-.166
2020,3,27,17,-.0811,-.115,-.124,-.144,-.0585,-.241,.00592,-.0401,-.0935,-.106,-.102
2020,1,31,17,.0822,-.0158,.0732,.0921,.232,-.0218,-.141,.0419,.125,.0944,.14
2020,5,22,17,-.439,-.44,-.541,-.517,-.326,-.577,-.302,-.384,-.381,-.533,-.39
2020,2,21,17,.00532,.0507,-.0485,-.0816,.00182,.0543,-.0163,-.0157,.0764,-.0334,.0255
2020,1,10,17,-.157,-.144,-.103,-.18,-.229,.0608,.179,-.177,-.171,-.148,-.216
2020,2,28,17,.069,.0621,.103,-.128,.3,.204,.22,-.0306,.129,-.0274,.438
2020,5,15,17,-.39,-.407,-.494,-.563,-.353,-.635,-.408,-.265,-.361,-.506,-.347
2020,3,27,18,-.0549,-.0266,-.0906,-.161,-.0919,-.308,-.0487,.00982,-.0286,-.161,-.151
2020,1,31,18,-.029,-.000502,.13,.203,-.0579,-.131,-.19,-.112,-.085,.163,-.0392
2020,2,7,18,.163,-.0256,.159,-.0896,.409,-.0539,.138,.145,.252,.0404,.409
2020,5,8,18,-.329,-.264,-.347,-.486,-.335,-.321,-.0641,-.252,-.348,-.475,-.255
2020,1,24,18,-.0387,-.0718,-.122,-.0876,-.113,.0691,.172,-.0111,-.0394,-.0806,-.0758
2020,3,13,18,.109,.0537,.191,-.0332,.112,.0317,.149,.0677,.156,.057,.2
2020,4,24,18,-.365,-.354,-.465,-.451,-.342,-.656,-.51,-.323,-.382,-.409,-.281
2020,4,17,18,-.212,-.406,-.256,-.337,-.317,-.202,-.0308,-.023,-.278,-.404,-.275
2020,6,12,18,-.077,-.0818,-.0296,-.178,-.141,-.1,-.0333,.0934,-.0975,-.285,-.221
2020,5,29,18,-.252,-.298,-.2,-.378,-.323,-.0718,-.0179,-.128,-.329,-.356,-.4
2020,5,22,18,-.259,-.35,-.375,-.434,-.105,-.32,-.187,-.237,-.175,-.442,-.19
2020,2,28,18,.0507,.116,.0916,-.143,.168,.253,.149,-.00799,.127,-.0632,.201
2020,2,14,18,.195,.28,.248,.0205,.206,.0709,.249,.17,.216,.14,.276
2020,1,10,18,-.106,-.0988,-.112,-.238,-.0686,.0281,-.0436,-.0857,-.117,-.0945,-.252
2020,5,15,18,-.295,-.333,-.256,-.487,-.25,-.309,-.113,-.278,-.251,-.441,-.259
2020,4,3,18,-.0813,-.252,-.215,-.0232,-.0467,-.59,-.39,-.0199,-.0864,-.14,-.0108
2020,2,21,18,.196,.211,.115,-.00101,.252,-.0325,-.0667,.238,.242,.0272,.403
2020,4,10,18,-.249,-.326,-.235,-.3,-.256,-.473,-.262,-.175,-.238,-.376,-.201
2020,1,17,18,.173,.171,.104,.123,.24,.0334,.0615,.208,.241,.0118,.367
2020,3,20,18,.049,.0848,.1,-.0514,.0461,.0201,.169,.0497,.0841,-.0249,-.0392
2020,5,1,18,-.23,-.334,-.364,-.468,-.255,-.463,-.167,-.102,-.272,-.394,-.225
2020,3,6,18,.0451,.0186,.07,.0594,.135,-.163,.0359,.0425,.0429,-.0219,.24
2020,6,5,18,.0356,-.0376,.0069,-.204,.131,.0147,.197,.162,.0482,-.194,.038
2020,2,14,19,.133,.26,.161,.106,.14,.135,.344,.121,.133,.137,.0465
2020,6,5,19,-.144,-.237,-.215,-.237,-.127,-.0728,.324,-.0245,-.152,-.281,-.324
2020,3,6,19,.123,.151,.0134,.0124,.313,.305,.445,.12,.164,.0784,-.0272
2020,1,17,19,.16,.117,.0298,.452,.199,-.224,-.13,.149,.164,.191,.304
2020,2,21,19,.435,.282,.334,.205,.56,.0539,.191,.496,.479,.381,.634
2020,5,29,19,-.281,-.211,-.319,-.455,-.293,-.321,-.197,-.182,-.245,-.416,-.412
2020,1,24,19,-.0643,-.0654,-.189,-.0702,-.147,.272,.0301,-.0218,-.0671,-.0777,-.152
2020,6,12,19,-.213,-.31,-.304,-.255,-.122,-.164,-.0769,-.103,-.159,-.396,-.355
2020,3,20,19,.0622,-.0654,.00596,-.145,.404,-.191,.191,.0618,.184,-.0276,.0226
2020,2,28,19,.0242,.218,.112,-.275,.0719,.315,.324,-.00182,.0398,-.0589,.0889
2020,4,10,19,-.369,-.346,-.332,-.461,-.355,-.631,-.391,-.451,-.285,-.363,-.444
2020,4,17,19,-.18,-.312,-.441,-.312,-.392,-.315,-.0167,.0845,-.287,-.318,-.433
2020,4,24,19,-.443,-.498,-.437,-.588,-.471,-.571,-.545,-.453,-.472,-.405,-.486
2020,3,13,19,-.151,-.0761,-.128,-.27,-.127,.027,.104,-.186,-.138,-.182,-.169
2020,5,8,19,-.244,-.196,-.329,-.464,-.255,-.496,.0234,-.172,-.246,-.342,-.298
2020,5,1,19,-.3,-.188,-.458,-.506,-.288,-.369,-.237,-.2,-.29,-.407,-.399
2020,1,31,19,-.183,-.0697,.0566,-.347,-.185,-.24,-.124,-.203,-.191,-.177,-.222
2020,4,3,19,-.0598,-.0611,-.152,-.222,.108,-.466,-.237,-.162,.182,-.103,-.105
2020,5,22,19,-.237,-.406,-.347,-.341,-.0746,-.504,-.191,-.149,-.199,-.403,-.221
2020,3,27,19,.15,.136,.127,.0274,.171,-.0782,-.0502,.246,.159,.0476,.163
2020,5,15,19,-.344,-.584,-.35,-.413,-.277,-.598,-.331,-.278,-.295,-.443,-.394
2020,1,10,19,.0877,.0182,.103,-.0357,.133,.191,.224,.0759,.0936,.0639,.0705
2020,2,7,19,-.251,-.245,-.0924,-.422,-.245,-.218,-.0903,-.284,-.291,-.187,-.383
2020,4,24,20,-.378,-.489,-.48,-.448,-.432,-.493,-.394,-.392,-.475,-.257,-.384
2020,3,13,20,.0628,.0316,.168,.126,-.0377,.0134,.208,.045,.0984,.0491,-.0161
2020,4,17,20,-.201,-.288,-.352,-.263,-.414,-.434,-.189,.0454,-.353,-.315,-.251
2020,1,24,20,-.0317,-.145,-.0433,-.0389,-.0762,.312,.169,-.0408,.00601,-.0453,-.0868
2020,6,5,20,-.0365,-.00762,-.0538,.0148,-.266,.152,.15,.15,-.136,-.117,-.247
2020,3,27,20,-.119,-.208,-.208,-.289,-.0551,-.269,-.0119,-.0665,-.131,-.176,-.195
2020,2,7,20,.263,-.0229,.151,.013,.129,-.257,-.227,.496,.227,.0694,.45
2020,5,22,20,-.266,-.351,-.311,-.356,-.3,-.409,-.346,-.226,-.293,-.285,-.28
2020,1,17,20,-.016,-.0403,-.0371,-.00926,-.00605,-.243,-.212,.0119,-.0269,-.0523,.09
2020,1,10,20,.0718,.151,.0047,.0722,.0728,.144,.141,.0707,.0541,.0925,-.0764
2020,5,8,20,-.349,-.378,-.344,-.396,-.48,-.473,-.208,-.224,-.452,-.403,-.451
2020,2,14,20,.37,.647,.385,.28,.312,.185,.504,.284,.326,.488,.421
2020,3,20,20,.134,-.0707,.0548,.156,.061,.163,.308,.159,.109,.118,.0317
2020,4,10,20,-.362,-.443,-.419,-.285,-.367,-.587,-.365,-.36,-.366,-.38,-.27
2020,5,15,20,-.351,-.48,-.338,-.313,-.458,-.412,-.279,-.264,-.412,-.396,-.359
2020,3,6,20,.062,-.101,-.0225,.204,-.0476,.0263,.241,.129,-.0801,.0638,-.00156
2020,4,3,20,-.281,-.219,-.38,-.407,-.3,-.503,-.341,-.29,-.301,-.226,-.324
2020,6,12,20,-.0854,-.169,-.0914,-.0593,-.312,.115,.0167,.0528,-.169,-.119,-.245
2020,5,29,20,-.233,-.134,-.273,-.35,-.398,-.186,-.131,-.135,-.248,-.29,-.378
2020,2,21,20,.139,.208,.0987,.104,.213,-.0548,.189,.0959,.155,.0988,.342
2020,2,28,20,.0918,.208,.174,.05,-.00171,-.00138,.0597,.106,.0548,.0645,.196
2020,5,1,20,-.313,-.469,-.438,-.343,-.466,-.327,-.146,-.186,-.413,-.419,-.28
2020,1,31,20,-.0241,.0337,.0757,-.0241,.00947,-.213,-.0979,-.0418,-.0332,.00507,.0733
2020,3,20,21,.161,.0217,.119,.169,.0773,.104,.225,.237,.0362,.191,.0676
2020,2,7,21,.00378,-.134,-.0229,-.199,.34,-.208,-.0107,-.12,.161,-.0166,.168
2020,5,15,21,-.347,-.438,-.356,-.284,-.407,-.429,-.161,-.302,-.386,-.397,-.343
2020,5,1,21,-.187,-.242,-.32,-.352,-.18,-.401,-.221,-.121,-.147,-.303,-.231
2020,1,10,21,-.00569,.0277,-.00654,-.0741,-.134,.0226,.156,.0258,-.07,.0106,-.11
2020,3,27,21,-.0169,-.192,-.0261,-.107,.0538,-.321,-.165,-.0299,.0512,-.0658,.0985
2020,5,29,21,-.128,-.309,-.176,-.151,-.0543,-.106,.0278,-.0463,-.0931,-.227,-.271
2020,4,24,21,-.338,-.452,-.252,-.365,-.388,-.348,-.405,-.299,-.404,-.314,-.317
2020,4,3,21,-.224,-.262,-.229,-.186,-.295,-.548,-.375,-.16,-.231,-.244,-.297
2020,1,31,21,.0877,.066,.0327,.109,.146,-.012,.0107,.0422,.0904,.148,.145
2020,1,17,21,.0557,.0237,.109,.0891,.158,-.127,-.255,.0566,.11,.0174,.193
2020,5,8,21,-.315,-.375,-.319,-.379,-.308,-.563,-.276,-.276,-.342,-.399,-.17
2020,6,5,21,.201,-.182,.0507,.297,.343,.158,.61,.324,.216,.00665,.0815
2020,2,14,21,.314,.195,.278,.225,.394,.371,.366,.242,.378,.261,.505
2020,3,13,21,.15,.149,.173,.206,.105,.299,.478,.134,.224,.0667,.0197
2020,5,22,21,-.336,-.351,-.502,-.362,-.358,-.473,-.323,-.253,-.431,-.385,-.248
2020,4,17,21,-.0816,-.48,-.263,-.242,-.131,-.327,-.0878,.157,-.259,-.33,-.101
2020,4,10,21,-.238,-.303,-.0408,-.35,-.364,-.384,-.349,-.165,-.332,-.249,-.258
2020,1,24,21,-.138,-.117,-.136,-.124,-.17,.117,.0878,-.125,-.13,-.176,-.228
2020,2,21,21,.152,-.0267,.0621,.0161,.203,-.0664,-.0193,.141,.223,.0661,.258
2020,3,6,21,.0401,-.0287,-.0294,.128,-.097,-.073,.0407,.144,-.0319,.00326,-.0529
2020,6,12,21,.0947,-.158,.0327,-.034,.0223,.272,.178,.301,.0829,-.13,-.17
2020,2,28,21,.061,.195,.126,-.0569,.12,.104,-.0878,.0114,.0684,.0955,.142
2020,2,14,22,.18,.32,.223,.208,.226,.132,.397,.118,.224,.186,.173
2020,1,10,22,-.0461,-.0122,.0324,-.00682,-.166,-.0381,-.00437,-.0186,-.0946,-.0261,-.144
2020,4,10,22,-.36,-.387,-.26,-.37,-.278,-.661,-.528,-.445,-.288,-.316,-.313
2020,4,24,22,-.26,-.198,-.262,-.307,-.207,-.519,-.214,-.323,-.226,-.217,-.203
2020,6,5,22,-.00514,-.0742,.0909,.0334,-.199,-.143,.231,.154,-.175,-.0536,-.0784
2020,5,22,22,-.135,-.257,-.298,-.123,-.115,-.434,-.192,-.104,-.15,-.134,-.233
2020,3,6,22,.435,.647,.526,.558,.63,.596,.761,.496,.551,.488,.651
2020,4,17,22,-.267,-.521,-.425,-.32,-.434,-.593,-.393,.00784,-.403,-.454,-.409
2020,3,27,22,-.117,-.1,.024,-.0571,-.116,-.552,-.419,-.161,-.091,-.0855,-.0571
2020,1,31,22,-.0283,.000815,-.0449,.000359,.0316,-.129,-.14,-.0137,-.0574,-.035,.0497
2020,1,24,22,-.124,-.0709,-.00522,-.112,-.322,-.0463,0,-.0734,-.242,-.0548,-.266
2020,2,21,22,.127,.0791,.0512,.163,.243,-.0865,.0917,.0464,.174,.152,.313
2020,2,28,22,-.134,.00733,-.0094,-.158,-.121,-.357,-.183,-.242,-.0849,-.104,.0037
2020,6,12,22,.000622,-.12,-.0199,-.0542,.0557,-.0803,.0961,.0649,.0483,-.06,-.231
2020,3,13,22,.0284,-.0709,.0658,.0908,.00161,.0443,.127,.0309,-.0325,.0462,.0136
2020,5,29,22,.255,.311,.248,.0635,.501,.0196,.367,.174,.409,.17,.273
2020,5,1,22,-.19,-.364,-.193,-.396,-.25,-.248,-.0393,-.213,-.201,-.197,-.0456
2020,2,7,22,-.0829,-.0742,.0784,-.0126,-.116,-.232,-.183,-.116,-.122,.0366,-.159
2020,1,17,22,.199,.0823,.0178,.118,.456,.213,.144,.106,.394,.116,.36
2020,4,3,22,-.324,-.319,-.279,-.376,-.229,-.746,-.651,-.429,-.162,-.33,-.287
2020,5,8,22,-.367,-.459,-.379,-.44,-.429,-.564,-.336,-.342,-.429,-.371,-.313
2020,5,15,22,-.0748,-.13,-.047,-.213,.0203,-.402,-.0568,-.115,-.059,-.102,-.0292
2020,3,20,22,.126,.00407,.202,.0994,.256,-.0185,.131,.127,.0839,.12,.168
2020,4,17,23,.332,-.128,-.46,-.199,.63,.158,.203,.496,.254,-.189,.651
2020,5,29,23,-.302,.0627,-.488,-.437,-.256,-.56,-.242,-.275,-.187,-.436,-.332
2020,1,10,23,.0278,.0866,.00178,-.191,.152,.0831,-.0588,.0117,.101,-.0507,.0923
2020,5,15,23,-.271,.421,-.552,-.372,-.248,-.668,-.451,-.228,-.193,-.406,-.282
2020,2,7,23,-.0269,.17,.144,-.0181,-.196,-.249,.098,-.0697,.401,-.127,-.454
2020,6,12,23,-.237,-.0328,-.297,-.3,-.238,-.121,-.216,-.0941,-.282,-.318,-.282
2020,3,20,23,-.0555,.242,-.332,-.199,.119,-.346,-.294,-.0982,.137,-.118,-.0948
2020,6,5,23,-.135,.218,-.226,.112,-.151,-.485,.438,-.0412,-.204,-.209,-.226
2020,4,24,23,-.4,-.319,-.126,-.588,-.38,-.292,-.216,-.42,-.34,-.389,-.57
2020,3,27,23,-.298,.134,.016,-.184,-.326,-.893,-.608,-.363,-.248,-.268,-.363
2020,3,6,23,.177,.278,.179,.199,.377,-.346,.124,.107,.182,.155,.249
2020,2,21,23,.434,.647,.201,.558,.367,.18,.0458,.496,.501,.443,.355
2020,4,3,23,-.239,.0866,-.417,-.329,.00762,-.775,-.477,-.432,.00416,-.253,-.115
2020,5,1,23,-.259,.11,-.659,-.552,-.401,-.303,.438,-.0473,-.329,-.409,-.504
2020,1,17,23,.19,.0388,.187,.285,.144,.416,.49,.213,.221,.0933,.249
2020,5,22,23,-.13,.445,-.467,-.343,-.218,-.239,-.19,-.0534,-.223,-.124,-.247
2020,4,10,23,-.324,.313,-.162,-.379,-.196,-.839,-.477,-.446,-.262,-.286,-.206
2020,2,14,23,.114,.6,.215,.242,-.0249,-.196,-.32,.0443,.115,.32,.0215
2020,1,31,23,.000477,.11,-.0622,-.0108,.0117,-.0885,-.111,-.0148,-.0513,.0992,-.0139
2020,5,8,23,-.0841,-.0209,-.467,-.17,-.163,-.818,-.425,.0504,-.0596,-.136,-.302
2020,2,28,23,.124,.612,.00178,-.0614,.121,-.196,-.085,-.0677,.273,.281,.158
2020,3,13,23,-.0288,.337,.0941,.0253,-.159,-.174,-.111,-.086,.0707,.00808,-.191
2020,1,24,23,-.218,-.236,-.126,-.083,-.307,-.41,-.32,-.21,-.27,-.142,-.327
2020,2,14,24,.339,.419,.475,.136,.379,.281,.761,.396,.404,.231,.395
2020,3,27,24,-.154,-.226,-.0897,-.173,-.0905,-.593,-.406,-.234,-.163,-.114,-.1
2020,2,28,24,.14,.146,.394,-.0702,.124,.234,.215,.105,.202,.104,.141
2020,1,31,24,.141,.117,.127,.324,.138,.031,-.0141,.0761,.0915,.268,.125
2020,5,8,24,-.301,-.281,-.419,-.365,-.327,-.549,-.389,-.258,-.321,-.311,-.291
2020,4,24,24,-.393,-.348,-.505,-.453,-.31,-.612,-.539,-.465,-.326,-.37,-.332
2020,4,3,24,-.176,-.156,-.2,-.132,-.189,-.645,-.472,-.303,-.19,-.074,-.107
2020,4,10,24,-.277,-.182,-.225,-.393,-.147,-.526,-.363,-.381,-.226,-.271,-.142
2020,5,22,24,-.25,-.24,-.427,-.283,-.2,-.463,-.0108,-.256,-.167,-.319,-.181
2020,5,15,24,-.253,-.391,-.452,-.425,-.0516,-.584,-.402,-.238,-.0926,-.369,-.129
2020,6,12,24,-.114,-.168,-.106,-.2,-.0932,-.294,.0689,-.107,-.0344,-.173,-.146
2020,4,17,24,-.142,-.221,-.287,-.224,-.126,.00742,.334,-.0743,-.161,-.239,.0612
2020,2,7,24,-.142,-.173,.0318,-.243,-.157,-.18,.0755,-.112,-.162,-.165,-.173
2020,1,24,24,-.206,-.128,-.122,-.282,-.234,-.189,-.14,-.161,-.214,-.237,-.267
2020,5,1,24,-.308,-.0976,-.469,-.396,-.312,-.561,-.296,-.325,-.282,-.353,-.159
2020,1,10,24,-.0561,-.0708,-.0859,-.104,-.174,.0476,.162,.00522,-.0926,-.0594,-.17
2020,3,20,24,.0682,.0574,.128,-.106,.0977,.0598,.411,.111,.0961,-.00442,.0239
2020,5,29,24,-.212,-.175,-.264,-.284,-.283,-.214,.0191,-.16,-.204,-.255,-.262
2020,3,13,24,.0121,.0796,.152,-.0366,-.0281,-.0048,.172,-.0179,.0464,-.00423,-.0272
2020,1,17,24,.121,.0819,.0816,.0624,.27,.11,-.00747,.0798,.215,.028,.312
2020,2,21,24,.169,.212,.116,-.0749,.286,.1,.0589,.248,.22,.0799,.138
2020,3,6,24,.0314,-.0405,.0969,-.0343,-.00965,.137,.00249,.0889,-.0192,-.00578,.0451
2020,6,5,24,-.104,.382,-.206,-.187,-.144,-.3,.119,-.107,-.119,-.132,.00274
2020,1,10,25,-.0316,-.0035,-.0543,-.134,-.0201,-.00438,.00973,-.044,-.034,-.0541,.0241
2020,3,27,25,-.0757,-.161,-.147,.0779,-.266,-.466,-.281,-.0461,-.189,-.0296,-.0844
2020,3,20,25,.0329,.244,-.0199,-.0989,.083,.0401,.17,-.0506,.17,-.0134,.0949
2020,3,13,25,.0267,.0192,.163,-.0886,-.0134,.144,.179,.0102,.0221,-.00141,.0481
2020,5,22,25,-.195,-.249,-.426,-.437,-.0867,-.546,-.169,-.0741,-.172,-.372,-.156
2020,6,5,25,-.0638,-.123,-.107,-.229,.0899,-.399,-.0521,.0161,.00878,-.195,.091
2020,4,24,25,-.369,-.22,-.435,-.495,-.465,-.738,-.325,-.363,-.458,-.37,-.343
2020,4,17,25,-.247,-.239,-.242,-.386,-.263,-.352,.186,-.146,-.286,-.324,-.19
2020,3,6,25,.171,.138,.0738,.276,.12,.291,.266,.115,.113,.223,.242
2020,5,29,25,-.227,-.325,-.325,-.442,-.305,-.511,-.16,.07,-.275,-.388,-.31
2020,5,1,25,-.381,-.358,-.449,-.503,-.4,-.654,-.274,-.326,-.424,-.429,-.355
2020,6,12,25,-.132,-.0488,-.182,-.257,-.164,-.439,-.267,.00293,-.0392,-.249,-.151
2020,4,3,25,-.0707,-.169,-.0124,-.203,-.149,-.629,-.471,.0298,-.143,-.0932,-.0214
2020,5,15,25,-.267,-.287,-.386,-.481,-.211,-.555,-.199,-.165,-.269,-.37,-.166
2020,1,24,25,-.194,-.161,-.229,-.245,-.244,-.00875,-.0819,-.179,-.206,-.203,-.213
2020,2,28,25,.249,.494,.197,.0542,.237,.172,.335,.149,.264,.247,.436
2020,1,31,25,.108,.0672,.152,.346,.00601,-.0467,-.0429,.00293,.0671,.231,.0599
2020,2,7,25,-.122,-.0642,-.0403,-.256,-.116,-.0416,.204,-.154,-.11,-.15,-.119
2020,2,14,25,.388,.434,.389,.387,.303,.361,.52,.305,.34,.431,.523
2020,4,10,25,-.263,-.158,-.226,-.377,-.288,-.646,-.45,-.247,-.227,-.307,-.14
2020,2,21,25,.274,.202,.0697,.191,.288,.167,.273,.266,.349,.245,.238
2020,5,8,25,-.336,-.203,-.358,-.483,-.305,-.637,-.366,-.28,-.284,-.415,-.266
2020,1,17,25,.118,.0978,.131,.0326,.259,.0598,.115,.22,.173,.0261,.129
2020,3,13,26,.0133,-.0471,.00223,-.0365,-.0302,.0099,.116,.0158,-.000729,.0277,-.0678
2020,5,22,26,-.387,-.516,-.446,-.489,-.37,-.431,-.214,-.29,-.382,-.538,-.424
2020,2,7,26,-.0823,-.195,-.102,-.194,-.028,-.346,-.253,-.0939,-.0372,-.109,.0338
2020,1,10,26,-.00611,-.0698,.00911,-.0418,-.0881,.275,.361,.0242,-.0484,-.0402,-.0642
2020,4,10,26,-.328,-.512,-.279,-.46,-.224,-.501,-.416,-.245,-.273,-.453,-.288
2020,6,5,26,-.105,-.267,-.12,-.167,-.256,.221,.342,.185,-.197,-.345,-.266
2020,2,14,26,.13,.169,.3,.00974,.187,-.139,-.062,.0773,.212,.123,.167
2020,4,3,26,-.29,-.44,-.339,-.402,-.257,-.385,-.351,-.226,-.286,-.351,-.326
2020,6,12,26,-.188,-.314,-.184,-.298,-.295,-.0522,.133,.0176,-.177,-.42,-.392
2020,4,17,26,-.405,-.57,-.443,-.451,-.31,-.426,-.386,-.333,-.408,-.498,-.395
2020,3,20,26,-.104,-.171,-.0424,-.179,-.158,-.219,.0926,-.138,-.0938,-.111,-.112
2020,3,27,26,-.0925,-.183,-.104,-.244,-.128,-.199,-.0328,.0481,-.165,-.191,-.125
2020,5,1,26,-.388,-.547,-.494,-.563,-.311,-.637,-.441,-.334,-.278,-.531,-.272
2020,5,29,26,-.316,-.433,-.168,-.428,-.404,-.178,.0635,-.13,-.341,-.494,-.507
2020,1,17,26,-.00333,.0964,-.0012,.00592,.164,-.181,-.132,-.0907,.0592,.0137,.122
2020,4,24,26,-.488,-.642,-.502,-.514,-.489,-.717,-.535,-.469,-.486,-.503,-.456
2020,2,21,26,.0578,.0489,.0421,-.033,.104,.0666,-.0547,.0665,.0934,.0107,.0951
2020,1,31,26,.132,.137,.135,.235,.104,.131,-.0401,.11,.142,.191,.144
2020,2,28,26,-.092,-.121,.0964,-.179,-.0841,-.137,-.0532,-.144,-.0819,-.0622,-.121
2020,3,6,26,.0586,.0785,.0634,.0277,.0465,.096,.241,.0261,.0284,.0896,.044
2020,5,8,26,-.343,-.475,-.452,-.516,-.325,-.465,-.201,-.24,-.35,-.477,-.305
2020,1,24,26,-.123,-.164,-.143,-.199,-.181,-.225,-.189,-.0435,-.152,-.164,-.202
2020,5,15,26,-.416,-.596,-.449,-.526,-.361,-.561,-.363,-.337,-.389,-.545,-.403
2020,1,17,27,.13,.192,.0104,.259,.165,.0562,.0847,.14,.205,.0771,.117
2020,2,7,27,.0797,-.0137,-.0104,-.138,.204,.0231,.0481,.0555,.0341,.0741,.171
2020,4,24,27,-.381,-.446,-.446,-.422,-.412,-.576,-.464,-.4,-.385,-.326,-.378
2020,4,10,27,-.147,-.29,-.176,-.404,-.2,-.528,-.12,-.0964,-.149,-.141,-.213
2020,5,8,27,-.295,-.42,-.448,-.558,.0328,-.528,-.0835,-.225,-.316,-.299,-.404
2020,3,20,27,.129,-.0367,.128,.0158,-.0393,.063,.221,.215,.0956,.0957,-.0477
2020,2,21,27,.146,.215,.0273,.0105,.117,-.0362,.47,.181,.0821,.101,.14
2020,3,13,27,.101,.0159,.114,-.0357,-.00819,.21,.258,.119,.0498,.132,.00162
2020,5,29,27,-.198,-.366,-.353,-.454,-.0287,-.148,-.0225,-.0436,-.184,-.308,-.324
2020,6,12,27,-.13,-.323,-.144,-.296,-.0287,-.0926,-.00792,.0563,-.0958,-.274,-.263
2020,3,6,27,.107,.154,.038,.0416,.0567,.264,.219,.165,.0627,.0837,.00404
