year,month,day,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws
2020,3,18,52,-.229,-.418,.0434,-.23,.901,-.129,-.379
2020,3,18,53,-.138,-.434,.0332,-.0747,.671,-.162,-.337
2020,3,19,1,-.399,-.451,-.0782,-.31,.907,-.253,-.513
2020,3,19,2,-.47,-.555,-.134,-.416,.761,-.3,-.499
2020,3,19,3,-.436,-.55,-.146,-.312,.75,-.32,-.513
2020,3,19,4,-.361,-.494,-.0764,-.329,.654,-.222,-.411
2020,3,19,5,-.307,-.426,-.0426,-.262,.807,-.207,-.356
2020,3,19,6,-.354,-.435,-.0913,-.29,.891,-.359,-.479
2020,3,19,7,-.404,-.441,-.0885,-.309,.786,-.338,-.51
2020,3,19,8,-.332,-.352,-.0254,-.339,1.07,-.234,-.407
2020,3,19,9,-.418,-.428,-.142,-.35,.571,-.28,-.511
2020,3,19,10,-.373,-.496,-.0825,-.284,.702,-.225,-.473
2020,3,19,11,-.392,-.625,-.121,-.299,.747,-.212,-.469
2020,3,19,12,-.393,-.469,-.0782,-.326,.805,-.301,-.511
2020,3,19,13,-.393,-.562,-.102,-.225,.837,-.206,-.526
2020,3,19,14,-.393,-.501,-.111,-.31,.719,-.347,-.434
2020,3,19,16,-.335,-.447,.0038,-.267,.74,-.246,-.395
2020,3,19,17,-.313,-.406,-.0901,-.28,.767,-.189,-.421
2020,3,19,19,-.268,-.542,-.032,-.197,.554,-.19,-.395
2020,3,19,20,-.355,-.554,-.04,-.15,.786,-.094,-.422
2020,3,19,21,-.469,-.609,-.153,-.426,.805,-.498,-.497
2020,3,19,22,-.357,-.652,-.121,-.226,.811,-.241,-.543
2020,3,19,23,-.363,-.318,-.118,-.212,.791,-.298,-.404
2020,3,19,24,-.395,-.326,-.0743,-.359,.82,-.245,-.458
2020,3,19,25,-.499,-.428,-.204,-.481,.708,-.573,-.573
2020,3,19,26,-.313,-.531,-.065,-.22,.516,-.19,-.412
2020,3,19,27,-.372,-.719,-.22,-.385,.669,-.181,-.507
2020,3,19,28,-.347,-.542,-.111,-.37,.839,-.268,-.485
2020,3,19,29,-.514,-.484,-.15,-.317,.756,-.282,-.599
2020,3,19,30,-.522,-.37,-.201,-.216,.58,-.13,-.686
2020,3,19,31,-.349,-.385,-.1,-.324,.693,-.322,-.52
2020,3,19,32,-.456,-.543,-.112,-.296,.981,-.231,-.536
2020,3,19,33,-.3,-.261,-.0766,-.287,.806,-.208,-.384
2020,3,19,34,-.362,-.433,.0101,-.141,1.07,-.231,-.368
2020,3,19,35,-.353,-.325,-.0571,-.269,.839,-.498,-.417
2020,3,19,36,-.322,-.319,-.115,-.392,.703,-.264,-.467
2020,3,19,37,-.35,-.511,-.141,-.378,.629,-.213,-.484
2020,3,19,38,-.427,-.39,-.119,-.426,.786,-.272,-.534
2020,3,19,39,-.37,-.407,-.0721,-.298,.711,-.198,-.401
2020,3,19,40,-.414,-.32,-.112,-.339,.46,-.267,-.457
2020,3,19,41,-.396,-.462,-.099,-.288,.752,-.262,-.461
2020,3,19,42,-.294,-.449,-.0897,-.337,.752,-.279,-.485
2020,3,19,43,-.271,-.319,-.0263,-.244,.708,-.114,-.333
2020,3,19,44,-.519,-.502,-.131,-.294,.699,-.528,-.461
2020,3,19,45,-.334,-.585,-.0509,-.475,.893,.628,-.575
2020,3,19,46,-.477,-.388,-.0509,-.199,.711,-.433,-.533
2020,3,19,47,-.303,-.334,-.0106,-.171,1.06,-.188,-.449
2020,3,19,48,-.217,-.397,-.0346,-.119,.534,-.0292,-.303
2020,3,19,49,-.278,-.571,-.0665,-.246,.695,-.192,-.277
2020,3,19,50,-.325,-.471,-.0373,-.368,.823,-.127,-.436
2020,3,19,51,-.312,-.49,-.0396,-.193,.598,-.235,-.356
2020,3,19,52,-.288,-.468,.00141,-.226,.85,-.219,-.434
2020,3,19,53,-.191,-.478,.00447,-.146,.678,-.221,-.361
2020,3,20,1,-.462,-.499,-.13,-.372,.726,-.333,-.552
2020,3,20,2,-.512,-.622,-.169,-.459,.672,-.327,-.549
2020,3,20,3,-.499,-.578,-.176,-.366,.678,-.367,-.554
2020,3,20,4,-.398,-.499,-.117,-.392,.548,-.299,-.47
2020,3,20,5,-.387,-.458,-.0842,-.335,.717,-.257,-.419
2020,3,20,6,-.413,-.467,-.133,-.358,.709,-.423,-.503
2020,3,20,7,-.453,-.484,-.132,-.345,.607,-.396,-.555
2020,3,20,8,-.405,-.391,-.0699,-.398,1.05,-.268,-.478
2020,3,20,9,-.468,-.435,-.169,-.399,.511,-.327,-.555
2020,3,20,10,-.431,-.532,-.115,-.318,.587,-.252,-.531
2020,3,20,11,-.449,-.666,-.151,-.352,.671,-.205,-.514
2020,3,20,12,-.476,-.509,-.135,-.375,.677,-.367,-.552
2020,3,20,13,-.463,-.564,-.163,-.256,.738,-.285,-.575
2020,3,20,14,-.461,-.533,-.145,-.351,.671,-.412,-.474
2020,3,20,16,-.408,-.5,-.0679,-.331,.579,-.319,-.475
2020,3,20,17,-.391,-.466,-.132,-.338,.65,-.187,-.5
2020,3,20,19,-.332,-.582,-.0666,-.265,.509,-.237,-.433
2020,3,20,20,-.404,-.581,-.032,-.152,.785,-.184,-.493
2020,3,20,21,-.535,-.621,-.186,-.445,.704,-.517,-.567
2020,3,20,22,-.424,-.715,-.165,-.306,.685,-.269,-.573
2020,3,20,23,-.406,-.316,-.131,-.259,.744,-.347,-.461
2020,3,20,24,-.466,-.41,-.128,-.365,.685,-.348,-.501
2020,3,20,25,-.566,-.316,-.227,-.499,.645,-.648,-.616
2020,3,20,26,-.387,-.574,-.0946,-.28,.51,-.222,-.466
2020,3,20,27,-.385,-.777,-.224,-.376,.6,-.113,-.521
2020,3,20,28,-.43,-.609,-.187,-.439,.607,-.403,-.547
2020,3,20,29,-.577,-.547,-.204,-.371,.685,-.366,-.654
2020,3,20,30,-.557,-.382,-.236,-.31,.482,-.239,-.714
2020,3,20,31,-.444,-.462,-.131,-.387,.639,-.32,-.558
2020,3,20,32,-.504,-.604,-.147,-.328,.831,-.19,-.604
2020,3,20,33,-.405,-.36,-.112,-.292,.727,-.234,-.437
2020,3,20,34,-.45,-.436,-.036,-.236,.961,-.256,-.414
2020,3,20,35,-.407,-.356,-.0954,-.333,.743,-.497,-.456
2020,3,20,36,-.385,-.348,-.147,-.45,.539,-.329,-.526
2020,3,20,37,-.465,-.602,-.201,-.442,.598,-.313,-.532
2020,3,20,38,-.494,-.425,-.149,-.463,.753,-.347,-.588
2020,3,20,39,-.438,-.414,-.119,-.35,.614,-.259,-.463
2020,3,20,40,-.502,-.386,-.17,-.405,.367,-.351,-.54
2020,3,20,41,-.462,-.494,-.152,-.346,.654,-.352,-.518
2020,3,20,42,-.372,-.508,-.133,-.378,.677,-.361,-.527
2020,3,20,43,-.345,-.324,-.0389,-.292,.655,-.131,-.371
2020,3,20,44,-.525,-.0452,-.206,-.405,.559,-.451,-.4
2020,3,20,45,-.393,-.609,-.0877,-.518,.73,.628,-.584
2020,3,20,46,-.575,-.366,-.127,-.267,.678,-.433,-.573
2020,3,20,47,-.367,-.403,-.0456,-.211,.931,-.272,-.463
2020,3,20,48,-.289,-.355,-.0606,-.164,.515,-.0955,-.361
2020,3,20,49,-.364,-.592,-.101,-.3,.587,-.239,-.337
2020,3,20,50,-.398,-.588,-.122,-.397,.613,-.232,-.496
2020,3,20,51,-.379,-.52,-.0836,-.274,.512,-.311,-.445
2020,3,20,52,-.38,-.544,-.0829,-.289,.65,-.318,-.522
2020,3,20,53,-.292,-.564,-.036,-.22,.656,-.285,-.422
2020,3,21,1,-.515,-.578,-.176,-.442,.587,-.369,-.582
2020,3,21,2,-.604,-.683,-.212,-.505,.626,-.351,-.601
2020,3,21,3,-.571,-.581,-.226,-.437,.595,-.42,-.592
2020,3,21,4,-.466,-.522,-.14,-.446,.521,-.305,-.515
2020,3,21,5,-.465,-.489,-.117,-.401,.631,-.287,-.45
2020,3,21,6,-.496,-.486,-.179,-.439,.583,-.437,-.539
2020,3,21,7,-.482,-.526,-.169,-.403,.566,-.412,-.602
2020,3,21,8,-.482,-.633,-.14,-.483,.902,-.277,-.513
2020,3,21,9,-.525,-.457,-.191,-.454,.434,-.314,-.576
2020,3,21,10,-.499,-.544,-.149,-.375,.546,-.276,-.57
2020,3,21,11,-.502,-.723,-.188,-.405,.614,-.19,-.57
2020,3,21,12,-.556,-.548,-.189,-.452,.551,-.397,-.583
2020,3,21,13,-.526,-.616,-.218,-.345,.662,-.324,-.612
2020,3,21,14,-.55,-.598,-.181,-.412,.669,-.432,-.523
2020,3,21,16,-.492,-.56,-.112,-.441,.534,-.302,-.512
2020,3,21,17,-.493,-.485,-.164,-.416,.579,-.161,-.524
2020,3,21,19,-.407,-.625,-.0841,-.337,.505,-.228,-.463
2020,3,21,20,-.447,-.654,-.0723,-.267,.694,-.25,-.525
2020,3,21,21,-.586,-.584,-.234,-.508,.591,-.5,-.617
2020,3,21,22,-.513,-.767,-.215,-.402,.607,-.287,-.554
2020,3,21,23,-.49,-.389,-.168,-.291,.741,-.386,-.508
2020,3,21,24,-.528,-.48,-.154,-.418,.626,-.397,-.539
2020,3,21,25,-.646,-.48,-.276,-.509,.614,-.631,-.642
2020,3,21,26,-.476,-.63,-.126,-.342,.483,-.213,-.498
2020,3,21,27,-.499,-.78,-.249,-.402,.562,-.158,-.539
2020,3,21,28,-.507,-.646,-.233,-.479,.541,-.464,-.583
2020,3,21,29,-.633,-.576,-.237,-.414,.66,-.371,-.701
2020,3,21,30,-.622,-.474,-.277,-.387,.439,-.216,-.744
2020,3,21,31,-.536,-.508,-.191,-.437,.531,-.325,-.589
2020,3,21,32,-.554,-.657,-.17,-.371,.806,-.252,-.612
2020,3,21,33,-.499,-.454,-.155,-.366,.661,-.266,-.484
2020,3,21,34,-.526,-.481,-.0992,-.335,.761,-.311,-.475
2020,3,21,35,-.489,-.453,-.148,-.385,.613,-.48,-.523
2020,3,21,36,-.463,-.392,-.185,-.519,.494,-.356,-.572
2020,3,21,37,-.553,-.627,-.256,-.418,.598,-.287,-.559
2020,3,21,38,-.571,-.494,-.194,-.541,.696,-.373,-.615
2020,3,21,39,-.5,-.493,-.15,-.414,.561,-.252,-.505
2020,3,21,40,-.584,-.44,-.195,-.478,.342,-.365,-.564
2020,3,21,41,-.527,-.554,-.192,-.403,.537,-.378,-.548
2020,3,21,42,-.473,-.535,-.18,-.447,.607,-.352,-.566
2020,3,21,43,-.444,-.369,-.0825,-.375,.639,-.169,-.411
2020,3,21,44,-.589,.295,-.224,-.492,.505,-.36,-.406
2020,3,21,45,-.488,-.662,-.104,-.606,.692,.628,-.54
2020,3,21,46,-.636,-.363,-.172,-.36,.625,-.543,-.6
2020,3,21,47,-.475,-.431,-.0878,-.302,.786,-.282,-.467
2020,3,21,48,-.379,-.424,-.093,-.275,.494,-.085,-.403
2020,3,21,49,-.442,-.659,-.118,-.33,.469,-.27,-.331
2020,3,21,50,-.473,-.648,-.172,-.447,.495,-.286,-.53
2020,3,21,51,-.484,-.477,-.112,-.361,.493,-.346,-.494
2020,3,21,52,-.482,-.527,-.154,-.383,.472,-.38,-.588
2020,3,21,53,-.37,-.627,-.0933,-.335,.579,-.347,-.46
2020,3,22,1,-.578,-.58,-.21,-.497,.488,-.394,-.624
2020,3,22,2,-.646,-.729,-.241,-.537,.561,-.368,-.634
2020,3,22,3,-.64,-.601,-.267,-.498,.464,-.451,-.623
2020,3,22,4,-.53,-.547,-.157,-.492,.483,-.297,-.531
2020,3,22,5,-.539,-.514,-.142,-.443,.552,-.316,-.501
2020,3,22,6,-.582,-.5,-.215,-.498,.473,-.438,-.576
2020,3,22,7,-.532,-.638,-.186,-.453,.533,-.421,-.638
2020,3,22,8,-.56,-.693,-.178,-.532,.723,-.275,-.544
2020,3,22,9,-.583,-.452,-.215,-.499,.396,-.34,-.598
2020,3,22,10,-.55,-.606,-.167,-.39,.508,-.253,-.593
2020,3,22,11,-.55,-.775,-.212,-.438,.556,-.213,-.616
2020,3,22,12,-.602,-.613,-.23,-.498,.457,-.395,-.63
2020,3,22,13,-.555,-.651,-.235,-.386,.647,-.38,-.645
2020,3,22,14,-.612,-.621,-.204,-.442,.635,-.461,-.559
2020,3,22,16,-.568,-.666,-.151,-.494,.472,-.273,-.544
2020,3,22,17,-.568,-.502,-.185,-.467,.499,-.173,-.556
2020,3,22,19,-.473,-.64,-.0988,-.372,.493,-.223,-.488
2020,3,22,20,-.516,-.772,-.103,-.334,.638,-.213,-.409
2020,3,22,21,-.658,-.595,-.278,-.566,.512,-.535,-.647
2020,3,22,22,-.609,-.801,-.252,-.507,.527,-.28,-.597
2020,3,22,23,-.54,-.432,-.199,-.341,.694,-.408,-.565
2020,3,22,24,-.576,-.518,-.184,-.445,.573,-.398,-.578
2020,3,22,25,-.686,-.535,-.296,-.527,.565,-.685,-.659
2020,3,22,26,-.538,-.762,-.156,-.376,.442,-.182,-.518
2020,3,22,27,-.553,-.817,-.272,-.468,.494,-.183,-.566
2020,3,22,28,-.589,-.688,-.256,-.516,.495,-.47,-.636
2020,3,22,29,-.679,-.593,-.259,-.464,.584,-.396,-.733
2020,3,22,30,-.7,-.557,-.33,-.403,.335,-.29,-.78
2020,3,22,31,-.609,-.591,-.234,-.47,.453,-.361,-.635
2020,3,22,32,-.608,-.647,-.18,-.397,.741,-.286,-.595
2020,3,22,33,-.57,-.471,-.194,-.431,.537,-.278,-.522
2020,3,22,34,-.589,-.478,-.126,-.392,.626,-.321,-.514
2020,3,22,35,-.564,-.524,-.177,-.437,.522,-.496,-.554
2020,3,22,36,-.541,-.398,-.207,-.56,.441,-.359,-.619
2020,3,22,37,-.598,-.659,-.262,-.428,.631,-.302,-.558
2020,3,22,38,-.633,-.538,-.221,-.606,.634,-.403,-.654
2020,3,22,39,-.564,-.537,-.179,-.448,.493,-.253,-.558
2020,3,22,40,-.628,-.445,-.221,-.518,.282,-.374,-.584
2020,3,22,41,-.591,-.643,-.227,-.447,.444,-.395,-.59
2020,3,22,42,-.55,-.6,-.217,-.497,.51,-.339,-.62
2020,3,22,43,-.526,-.393,-.0887,-.431,.651,-.166,-.436
2020,3,22,44,-.652,.0421,-.239,-.536,.464,-.399,-.348
2020,3,22,45,-.555,-.694,-.123,-.621,.634,.43,-.517
2020,3,22,46,-.695,-.438,-.19,-.373,.637,-.57,-.645
2020,3,22,47,-.544,-.446,-.126,-.364,.645,-.296,-.502
2020,3,22,48,-.456,-.676,-.126,-.33,.479,-.12,-.431
2020,3,22,49,-.495,-.681,-.134,-.363,.406,-.258,-.409
2020,3,22,50,-.54,-.697,-.192,-.491,.432,-.266,-.552
2020,3,22,51,-.57,-.456,-.146,-.407,.419,-.336,-.565
2020,3,22,52,-.532,-.561,-.171,-.414,.434,-.426,-.651
2020,3,22,53,-.432,-.651,-.116,-.402,.513,-.311,-.47
2020,3,23,1,-.618,-.639,-.256,-.534,.369,-.475,-.656
2020,3,23,2,-.678,-.786,-.301,-.599,.403,-.445,-.671
2020,3,23,3,-.684,-.652,-.316,-.534,.335,-.521,-.669
2020,3,23,4,-.557,-.589,-.192,-.525,.394,-.366,-.572
2020,3,23,5,-.585,-.535,-.184,-.478,.407,-.381,-.537
2020,3,23,6,-.633,-.611,-.267,-.551,.313,-.503,-.617
2020,3,23,7,-.561,-.693,-.222,-.507,.443,-.48,-.66
2020,3,23,8,-.604,-.737,-.228,-.574,.508,-.352,-.61
2020,3,23,9,-.628,-.511,-.246,-.531,.312,-.396,-.65
2020,3,23,10,-.577,-.62,-.209,-.446,.407,-.344,-.622
2020,3,23,11,-.577,-.73,-.233,-.492,.476,-.287,-.611
2020,3,23,12,-.649,-.657,-.3,-.539,.231,-.481,-.691
2020,3,23,13,-.63,-.678,-.269,-.437,.543,-.495,-.65
2020,3,23,14,-.646,-.657,-.252,-.479,.514,-.544,-.591
2020,3,23,16,-.605,-.682,-.173,-.519,.4,-.303,-.586
2020,3,23,17,-.628,-.536,-.237,-.504,.377,-.257,-.59
2020,3,23,19,-.498,-.665,-.131,-.396,.413,-.29,-.516
2020,3,23,20,-.55,-.805,-.139,-.384,.645,-.292,-.423
2020,3,23,21,-.672,-.397,-.328,-.606,.279,-.569,-.706
2020,3,23,22,-.657,-.841,-.288,-.567,.419,-.23,-.611
2020,3,23,23,-.574,-.503,-.242,-.367,.55,-.5,-.591
2020,3,23,24,-.647,-.498,-.222,-.468,.457,-.469,-.609
2020,3,23,25,-.717,-.582,-.324,-.524,.446,-.627,-.684
2020,3,23,26,-.575,-.761,-.192,-.42,.353,-.227,-.576
2020,3,23,27,-.566,-.814,-.307,-.504,.318,-.442,-.62
2020,3,23,28,-.629,-.71,-.28,-.533,.416,-.508,-.692
2020,3,23,29,-.713,-.625,-.292,-.471,.44,-.432,-.764
2020,3,23,30,-.72,-.578,-.369,-.425,.208,-.333,-.818
2020,3,23,31,-.642,-.632,-.268,-.492,.378,-.424,-.677
2020,3,23,32,-.635,-.657,-.194,-.413,.671,-.239,-.61
2020,3,23,33,-.624,-.528,-.23,-.466,.41,-.334,-.568
2020,3,23,34,-.638,-.552,-.174,-.419,.431,-.392,-.574
2020,3,23,35,-.604,-.576,-.232,-.471,.329,-.569,-.615
2020,3,23,36,-.574,-.437,-.244,-.583,.336,-.469,-.646
2020,3,23,37,-.627,-.686,-.289,-.442,.557,-.369,-.569
2020,3,23,38,-.682,-.609,-.269,-.644,.539,-.466,-.684
2020,3,23,39,-.612,-.567,-.222,-.488,.378,-.328,-.6
2020,3,23,40,-.655,-.491,-.25,-.531,.199,-.388,-.608
2020,3,23,41,-.642,-.677,-.298,-.507,.229,-.439,-.659
2020,3,23,42,-.601,-.661,-.271,-.526,.376,-.411,-.661
2020,3,23,43,-.594,-.412,-.132,-.467,.571,-.245,-.491
2020,3,23,44,-.666,-.0542,-.286,-.632,.304,-.538,-.455
2020,3,23,45,-.619,-.754,-.187,-.643,.446,.343,-.657
2020,3,23,46,-.722,-.501,-.213,-.372,.516,-.527,-.689
2020,3,23,47,-.597,-.561,-.141,-.429,.474,-.329,-.533
2020,3,23,48,-.506,-.706,-.154,-.366,.42,-.222,-.453
2020,3,23,49,-.545,-.677,-.169,-.396,.316,-.3,-.457
2020,3,23,50,-.591,-.729,-.234,-.528,.318,-.297,-.583
2020,3,23,51,-.604,-.489,-.198,-.466,.337,-.334,-.607
2020,3,23,52,-.586,-.689,-.214,-.433,.326,-.453,-.677
2020,3,23,53,-.518,-.715,-.156,-.449,.411,-.362,-.518
2020,3,24,1,-.636,-.66,-.281,-.556,.302,-.517,-.677
2020,3,24,2,-.702,-.818,-.335,-.621,.327,-.5,-.703
2020,3,24,3,-.704,-.715,-.343,-.552,.271,-.598,-.695
2020,3,24,4,-.575,-.604,-.21,-.536,.382,-.409,-.6
2020,3,24,5,-.613,-.554,-.218,-.491,.309,-.435,-.566
2020,3,24,6,-.662,-.652,-.305,-.572,.237,-.543,-.643
2020,3,24,7,-.597,-.737,-.26,-.555,.331,-.493,-.642
2020,3,24,8,-.647,-.748,-.292,-.598,.335,-.453,-.634
2020,3,24,9,-.653,-.557,-.267,-.546,.288,-.443,-.686
2020,3,24,10,-.591,-.624,-.221,-.462,.37,-.399,-.618
2020,3,24,11,-.586,-.731,-.252,-.513,.455,-.355,-.636
2020,3,24,12,-.679,-.678,-.318,-.544,.206,-.532,-.709
2020,3,24,13,-.665,-.706,-.298,-.468,.496,-.585,-.667
2020,3,24,14,-.657,-.672,-.272,-.483,.48,-.592,-.606
2020,3,24,16,-.629,-.704,-.189,-.538,.327,-.347,-.602
2020,3,24,17,-.653,-.552,-.257,-.52,.338,-.343,-.605
2020,3,24,19,-.517,-.695,-.157,-.417,.35,-.34,-.535
2020,3,24,20,-.576,-.831,-.171,-.412,.55,-.296,-.423
2020,3,24,21,-.718,-.411,-.356,-.595,.247,-.575,-.739
2020,3,24,22,-.69,-.849,-.289,-.579,.458,-.26,-.657
2020,3,24,23,-.584,-.721,-.27,-.381,.459,-.521,-.609
2020,3,24,24,-.678,-.625,-.268,-.491,.404,-.529,-.691
2020,3,24,25,-.731,-.603,-.344,-.508,.373,-.66,-.695
2020,3,24,26,-.6,-.761,-.207,-.396,.279,-.276,-.613
2020,3,24,27,-.588,-.841,-.311,-.506,.263,-.464,-.651
2020,3,24,28,-.658,-.729,-.291,-.521,.374,-.523,-.711
2020,3,24,29,-.737,-.614,-.309,-.476,.4,-.493,-.784
2020,3,24,30,-.742,-.554,-.407,-.491,.163,-.452,-.854
2020,3,24,31,-.679,-.756,-.308,-.508,.3,-.477,-.709
2020,3,24,32,-.662,-.685,-.202,-.42,.557,-.242,-.611
2020,3,24,33,-.66,-.566,-.265,-.49,.284,-.396,-.596
2020,3,24,34,-.647,-.594,-.198,-.453,.343,-.439,-.616
2020,3,24,35,-.612,-.677,-.264,-.496,.237,-.586,-.646
2020,3,24,36,-.619,-.472,-.276,-.594,.28,-.539,-.67
2020,3,24,37,-.657,-.902,-.354,-.479,.47,-.464,-.685
2020,3,24,38,-.711,-.67,-.302,-.665,.455,-.556,-.709
2020,3,24,39,-.609,-.656,-.242,-.506,.323,-.419,-.657
2020,3,24,40,-.669,-.652,-.279,-.523,.126,-.41,-.648
2020,3,24,41,-.66,-.72,-.315,-.51,.248,-.592,-.693
2020,3,24,42,-.642,-.701,-.305,-.547,.29,-.434,-.679
2020,3,24,43,-.645,-.458,-.182,-.48,.471,-.363,-.541
2020,3,24,44,-.694,-.107,-.334,-.643,.208,-.685,-.488
2020,3,24,45,-.586,-.912,-.185,-.641,.394,.412,-.708
2020,3,24,46,-.753,-.642,-.264,-.424,.359,-.566,-.726
2020,3,24,47,-.616,-.599,-.179,-.436,.357,-.411,-.586
2020,3,24,48,-.542,-.744,-.183,-.402,.365,-.327,-.481
2020,3,24,49,-.607,-.716,-.201,-.414,.273,-.296,-.471
2020,3,24,50,-.611,-.71,-.254,-.53,.263,-.372,-.594
2020,3,24,51,-.626,-.568,-.223,-.47,.298,-.382,-.636
2020,3,24,52,-.617,-.706,-.242,-.442,.311,-.518,-.7
2020,3,24,53,-.557,-.75,-.193,-.471,.311,-.405,-.559
2020,3,25,1,-.647,-.676,-.305,-.576,.252,-.559,-.696
2020,3,25,2,-.722,-.812,-.358,-.638,.246,-.524,-.731
2020,3,25,3,-.727,-.74,-.366,-.55,.221,-.644,-.715
2020,3,25,4,-.597,-.593,-.246,-.554,.3,-.467,-.639
2020,3,25,5,-.626,-.565,-.233,-.503,.241,-.449,-.6
2020,3,25,6,-.691,-.688,-.332,-.587,.177,-.573,-.678
2020,3,25,7,-.614,-.754,-.287,-.57,.266,-.526,-.666
2020,3,25,8,-.675,-.755,-.329,-.597,.231,-.477,-.656
2020,3,25,9,-.671,-.569,-.281,-.569,.212,-.467,-.71
2020,3,25,10,-.605,-.635,-.25,-.51,.301,-.466,-.645
2020,3,25,11,-.605,-.766,-.274,-.5,.376,-.4,-.65
2020,3,25,12,-.685,-.707,-.317,-.537,.197,-.543,-.74
2020,3,25,13,-.641,-.736,-.317,-.486,.398,-.529,-.681
2020,3,25,14,-.663,-.692,-.288,-.494,.464,-.619,-.616
2020,3,25,16,-.641,-.718,-.217,-.556,.268,-.368,-.648
2020,3,25,17,-.658,-.615,-.258,-.528,.356,-.362,-.601
2020,3,25,19,-.53,-.702,-.176,-.424,.296,-.385,-.554
2020,3,25,20,-.577,-.777,-.216,-.432,.421,-.35,-.434
2020,3,25,21,-.739,-.648,-.386,-.607,.243,-.614,-.748
2020,3,25,22,-.703,-.841,-.321,-.599,.368,-.372,-.69
2020,3,25,23,-.611,-.723,-.292,-.378,.395,-.528,-.601
2020,3,25,24,-.715,-.685,-.301,-.493,.355,-.56,-.7
2020,3,25,25,-.752,-.676,-.361,-.51,.369,-.646,-.709
2020,3,25,26,-.611,-.724,-.213,-.378,.263,-.339,-.631
2020,3,25,27,-.617,-.839,-.331,-.518,.212,-.561,-.634
2020,3,25,28,-.672,-.756,-.323,-.559,.304,-.538,-.728
2020,3,25,29,-.745,-.678,-.328,-.476,.381,-.552,-.798
2020,3,25,30,-.762,-.602,-.414,-.517,.121,-.615,-.862
2020,3,25,31,-.716,-.765,-.353,-.548,.237,-.543,-.737
2020,3,25,32,-.673,-.72,-.246,-.427,.444,-.397,-.645
2020,3,25,33,-.676,-.551,-.273,-.481,.206,-.44,-.631
2020,3,25,34,-.647,-.553,-.252,-.49,.168,-.536,-.648
2020,3,25,35,-.637,-.679,-.289,-.502,.183,-.586,-.66
2020,3,25,36,-.647,-.482,-.29,-.609,.258,-.549,-.708
2020,3,25,37,-.653,-.897,-.367,-.478,.37,-.496,-.699
2020,3,25,38,-.735,-.731,-.337,-.673,.351,-.602,-.728
2020,3,25,39,-.619,-.45,-.244,-.512,.348,-.459,-.676
2020,3,25,40,-.657,-.587,-.28,-.533,.0998,-.392,-.673
2020,3,25,41,-.677,-.745,-.313,-.522,.225,-.607,-.713
2020,3,25,42,-.676,-.725,-.31,-.554,.3,-.445,-.672
2020,3,25,43,-.68,-.51,-.214,-.497,.394,-.425,-.59
2020,3,25,44,-.68,-.283,-.344,-.625,.178,-.632,-.556
2020,3,25,45,-.567,-.895,-.229,-.663,.322,-.237,-.712
2020,3,25,46,-.752,-.657,-.307,-.436,.249,-.652,-.742
2020,3,25,47,-.631,-.665,-.218,-.478,.216,-.451,-.605
2020,3,25,48,-.571,-.77,-.207,-.439,.324,-.413,-.511
2020,3,25,49,-.633,-.721,-.216,-.423,.303,-.417,-.536
2020,3,25,50,-.625,-.727,-.25,-.545,.246,-.354,-.624
2020,3,25,51,-.638,-.629,-.246,-.491,.254,-.446,-.651
2020,3,25,52,-.652,-.696,-.286,-.414,.269,-.586,-.712
2020,3,25,53,-.58,-.739,-.22,-.502,.23,-.439,-.588
2020,3,26,1,-.665,-.702,-.324,-.586,.2,-.574,-.714
2020,3,26,2,-.729,-.816,-.372,-.645,.235,-.566,-.746
2020,3,26,3,-.733,-.752,-.385,-.564,.121,-.631,-.733
2020,3,26,4,-.618,-.637,-.276,-.575,.216,-.509,-.67
2020,3,26,5,-.634,-.572,-.246,-.511,.194,-.484,-.62
2020,3,26,6,-.714,-.727,-.356,-.598,.106,-.566,-.697
2020,3,26,7,-.629,-.728,-.302,-.584,.207,-.558,-.677
2020,3,26,8,-.687,-.762,-.339,-.575,.169,-.488,-.666
2020,3,26,9,-.67,-.597,-.298,-.582,.162,-.484,-.727
2020,3,26,10,-.625,-.655,-.278,-.53,.235,-.545,-.656
2020,3,26,11,-.621,-.789,-.287,-.531,.296,-.465,-.657
2020,3,26,12,-.698,-.758,-.331,-.549,.174,-.568,-.758
2020,3,26,13,-.636,-.726,-.34,-.519,.298,-.561,-.726
2020,3,26,14,-.667,-.714,-.301,-.493,.414,-.642,-.639
2020,3,26,16,-.651,-.765,-.248,-.558,.213,-.412,-.674
2020,3,26,17,-.648,-.631,-.276,-.544,.3,-.435,-.64
2020,3,26,19,-.542,-.735,-.197,-.441,.246,-.426,-.575
2020,3,26,20,-.612,-.775,-.257,-.505,.249,-.507,-.521
2020,3,26,21,-.74,-.673,-.399,-.613,.256,-.599,-.76
2020,3,26,22,-.713,-.834,-.328,-.611,.292,-.293,-.684
2020,3,26,23,-.612,-.774,-.302,-.36,.337,-.534,-.635
2020,3,26,24,-.728,-.69,-.322,-.513,.258,-.589,-.728
2020,3,26,25,-.755,-.715,-.387,-.488,.317,-.688,-.736
2020,3,26,26,-.602,-.728,-.229,-.398,.211,-.43,-.668
2020,3,26,27,-.618,-.862,-.354,-.502,.114,-.587,-.656
2020,3,26,28,-.685,-.772,-.334,-.557,.284,-.556,-.723
2020,3,26,29,-.754,-.692,-.343,-.497,.378,-.633,-.815
