year,month,day_endofweek,countyfips,spend_all
2020,3,22,55093,-.0717
2020,3,22,55097,-.227
2020,3,22,55099,-.234
2020,3,22,55101,-.195
2020,3,22,55103,.0219
2020,3,22,55107,-.102
2020,3,22,55109,-.223
2020,3,22,55111,-.135
2020,3,22,55113,-.115
2020,3,22,55115,-.173
2020,3,22,55117,-.16
2020,3,22,55119,.000438
2020,3,22,55121,-.209
2020,3,22,55123,-.262
2020,3,22,55125,-.0311
2020,3,22,55127,-.00386
2020,3,22,55129,.0348
2020,3,22,55131,-.159
2020,3,22,55133,-.204
2020,3,22,55135,-.134
2020,3,22,55137,-.219
2020,3,22,55139,-.229
2020,3,22,55141,-.186
2020,3,22,56001,-.144
2020,3,22,56003,-.177
2020,3,22,56005,-.0755
2020,3,22,56009,-.245
2020,3,22,56011,-.264
2020,3,22,56013,-.0465
2020,3,22,56015,-.145
2020,3,22,56021,-.101
2020,3,22,56023,-.296
2020,3,22,56025,-.15
2020,3,22,56029,-.251
2020,3,22,56033,-.188
2020,3,22,56035,-.0696
2020,3,22,56037,-.0387
2020,3,22,56039,-.222
2020,3,22,56041,-.161
2020,3,22,56043,-.163
2020,3,22,56045,-.269
2020,3,29,1001,-.322
2020,3,29,1003,-.257
2020,3,29,1009,-.4
2020,3,29,1015,-.298
2020,3,29,1019,-.134
2020,3,29,1021,-.243
2020,3,29,1031,-.337
2020,3,29,1033,-.288
2020,3,29,1037,-.231
2020,3,29,1039,-.317
2020,3,29,1041,-.385
2020,3,29,1043,-.34
2020,3,29,1045,-.35
2020,3,29,1047,-.239
2020,3,29,1049,-.242
2020,3,29,1051,-.264
2020,3,29,1053,-.346
2020,3,29,1055,-.339
2020,3,29,1059,-.251
2020,3,29,1061,-.309
2020,3,29,1067,-.108
2020,3,29,1069,-.259
2020,3,29,1071,-.262
2020,3,29,1073,-.327
2020,3,29,1075,-.395
2020,3,29,1077,-.304
2020,3,29,1079,-.197
2020,3,29,1081,-.519
2020,3,29,1083,-.416
2020,3,29,1089,-.274
2020,3,29,1093,-.236
2020,3,29,1095,-.366
2020,3,29,1097,-.236
2020,3,29,1101,-.28
2020,3,29,1103,-.284
2020,3,29,1105,-.268
2020,3,29,1109,-.273
2020,3,29,1111,-.38
2020,3,29,1113,-.335
2020,3,29,1115,-.185
2020,3,29,1117,-.362
2020,3,29,1121,-.212
2020,3,29,1123,-.369
2020,3,29,1125,-.28
2020,3,29,1127,-.349
2020,3,29,1133,-.247
2020,3,29,2020,-.312
2020,3,29,2110,-.472
2020,3,29,2122,-.249
2020,3,29,2130,-.00867
2020,3,29,2150,-.135
2020,3,29,2170,-.387
2020,3,29,2220,-.298
2020,3,29,2261,-.428
2020,3,29,4001,-.322
2020,3,29,4003,-.262
2020,3,29,4005,-.27
2020,3,29,4007,-.292
2020,3,29,4009,-.16
2020,3,29,4012,-.262
2020,3,29,4013,-.285
2020,3,29,4015,-.232
2020,3,29,4017,-.228
2020,3,29,4019,-.252
2020,3,29,4021,-.226
2020,3,29,4023,-.271
2020,3,29,4025,-.259
2020,3,29,4027,-.244
2020,3,29,5001,-.515
2020,3,29,5003,-.417
2020,3,29,5005,-.355
2020,3,29,5007,-.268
2020,3,29,5015,-.0813
2020,3,29,5023,-.339
2020,3,29,5031,-.101
2020,3,29,5033,-.282
2020,3,29,5045,-.279
2020,3,29,5051,-.298
2020,3,29,5063,-.372
2020,3,29,5069,-.105
2020,3,29,5085,-.177
2020,3,29,5091,-.295
2020,3,29,5119,-.232
2020,3,29,5125,-.212
2020,3,29,5131,-.249
2020,3,29,5143,-.169
2020,3,29,5145,-.282
2020,3,29,6001,-.374
2020,3,29,6005,-.211
2020,3,29,6007,-.331
2020,3,29,6009,-.301
2020,3,29,6011,-.354
2020,3,29,6013,-.359
2020,3,29,6017,-.265
2020,3,29,6019,-.314
2020,3,29,6021,-.204
2020,3,29,6023,-.244
2020,3,29,6025,-.411
2020,3,29,6027,-.393
2020,3,29,6029,-.299
2020,3,29,6031,-.437
2020,3,29,6033,-.252
2020,3,29,6035,-.275
2020,3,29,6037,-.374
2020,3,29,6039,-.36
2020,3,29,6041,-.379
2020,3,29,6043,-.198
2020,3,29,6045,-.256
2020,3,29,6047,-.304
2020,3,29,6051,-.353
2020,3,29,6053,-.382
2020,3,29,6055,-.386
2020,3,29,6057,-.269
2020,3,29,6059,-.375
2020,3,29,6061,-.336
2020,3,29,6063,-.292
2020,3,29,6065,-.318
2020,3,29,6067,-.344
2020,3,29,6069,-.318
2020,3,29,6071,-.328
2020,3,29,6073,-.402
2020,3,29,6075,-.433
2020,3,29,6077,-.27
2020,3,29,6079,-.41
2020,3,29,6081,-.405
2020,3,29,6083,-.37
2020,3,29,6085,-.373
2020,3,29,6087,-.343
2020,3,29,6089,-.322
2020,3,29,6093,-.164
2020,3,29,6095,-.341
2020,3,29,6097,-.364
2020,3,29,6099,-.344
2020,3,29,6101,-.375
2020,3,29,6103,-.305
2020,3,29,6107,-.341
2020,3,29,6109,-.37
2020,3,29,6111,-.345
2020,3,29,6113,-.305
2020,3,29,6115,-.387
2020,3,29,8001,-.374
2020,3,29,8003,-.267
2020,3,29,8005,-.393
2020,3,29,8007,-.115
2020,3,29,8013,-.423
2020,3,29,8014,-.38
2020,3,29,8015,-.255
2020,3,29,8021,-.303
2020,3,29,8023,-.358
2020,3,29,8029,-.328
2020,3,29,8031,-.386
2020,3,29,8035,-.361
2020,3,29,8037,-.412
2020,3,29,8039,-.139
2020,3,29,8041,-.356
2020,3,29,8043,-.138
2020,3,29,8045,-.38
2020,3,29,8049,-.238
2020,3,29,8051,-.326
2020,3,29,8059,-.36
2020,3,29,8067,-.309
2020,3,29,8069,-.317
2020,3,29,8075,-.175
2020,3,29,8077,-.314
2020,3,29,8081,-.0528
2020,3,29,8083,-.368
2020,3,29,8085,-.203
2020,3,29,8087,-.335
2020,3,29,8091,-.482
2020,3,29,8093,-.267
2020,3,29,8097,-.162
2020,3,29,8101,-.281
2020,3,29,8105,-.254
2020,3,29,8107,-.304
2020,3,29,8109,-.265
2020,3,29,8113,-.296
2020,3,29,8117,-.354
2020,3,29,8119,-.404
2020,3,29,8123,-.344
2020,3,29,8125,-.316
2020,3,29,9001,-.38
2020,3,29,9003,-.394
2020,3,29,9005,-.386
2020,3,29,9007,-.405
2020,3,29,9009,-.349
2020,3,29,9011,-.379
2020,3,29,9013,-.391
2020,3,29,10001,-.39
2020,3,29,10003,-.382
2020,3,29,10005,-.416
2020,3,29,11001,-.414
2020,3,29,12001,-.282
2020,3,29,12003,-.186
2020,3,29,12005,-.257
2020,3,29,12007,-.201
2020,3,29,12009,-.292
2020,3,29,12011,-.394
2020,3,29,12015,-.325
2020,3,29,12017,-.212
2020,3,29,12019,-.25
2020,3,29,12021,-.354
2020,3,29,12023,-.283
2020,3,29,12027,-.334
2020,3,29,12029,-.238
2020,3,29,12031,-.262
2020,3,29,12033,-.321
2020,3,29,12035,-.273
2020,3,29,12039,-.225
2020,3,29,12041,-.21
2020,3,29,12045,-.357
2020,3,29,12047,-.265
2020,3,29,12051,-.337
2020,3,29,12053,-.267
2020,3,29,12055,-.349
2020,3,29,12057,-.32
2020,3,29,12059,-.264
2020,3,29,12061,-.327
2020,3,29,12063,-.168
2020,3,29,12065,-.217
2020,3,29,12067,-.254
2020,3,29,12069,-.309
2020,3,29,12071,-.333
2020,3,29,12073,-.268
2020,3,29,12075,-.247
2020,3,29,12079,-.13
2020,3,29,12081,-.353
2020,3,29,12083,-.272
2020,3,29,12085,-.378
2020,3,29,12086,-.441
2020,3,29,12087,-.344
2020,3,29,12089,-.233
2020,3,29,12091,-.294
2020,3,29,12095,-.347
2020,3,29,12097,-.409
2020,3,29,12099,-.388
2020,3,29,12101,-.27
2020,3,29,12103,-.332
2020,3,29,12105,-.323
2020,3,29,12107,-.222
2020,3,29,12109,-.277
2020,3,29,12111,-.274
2020,3,29,12113,-.293
2020,3,29,12115,-.357
2020,3,29,12117,-.268
2020,3,29,12119,-.279
2020,3,29,12121,-.185
2020,3,29,12123,-.234
2020,3,29,12125,-.163
2020,3,29,12127,-.299
2020,3,29,12129,-.286
2020,3,29,12131,-.273
2020,3,29,12133,-.151
2020,3,29,13009,-.249
2020,3,29,13013,-.228
2020,3,29,13015,-.24
2020,3,29,13021,-.352
2020,3,29,13023,-.302
2020,3,29,13025,-.115
2020,3,29,13029,-.32
2020,3,29,13031,-.208
2020,3,29,13033,-.194
2020,3,29,13035,-.383
2020,3,29,13039,-.295
2020,3,29,13045,-.274
2020,3,29,13047,-.3
2020,3,29,13049,-.235
2020,3,29,13051,-.344
2020,3,29,13057,-.312
2020,3,29,13059,-.289
2020,3,29,13063,-.311
2020,3,29,13067,-.348
2020,3,29,13069,-.291
2020,3,29,13073,-.324
2020,3,29,13077,-.295
2020,3,29,13085,-.308
2020,3,29,13087,-.245
2020,3,29,13089,-.352
2020,3,29,13091,-.359
2020,3,29,13095,-.384
2020,3,29,13097,-.262
2020,3,29,13103,-.296
2020,3,29,13107,-.217
2020,3,29,13111,-.193
2020,3,29,13113,-.281
2020,3,29,13115,-.487
2020,3,29,13117,-.322
2020,3,29,13119,-.309
2020,3,29,13121,-.364
2020,3,29,13123,-.172
2020,3,29,13127,-.339
2020,3,29,13129,-.293
2020,3,29,13131,-.388
2020,3,29,13133,-.307
2020,3,29,13135,-.366
2020,3,29,13137,-.221
2020,3,29,13139,-.294
2020,3,29,13143,-.312
2020,3,29,13145,-.281
2020,3,29,13151,-.329
2020,3,29,13153,-.3
2020,3,29,13157,-.3
2020,3,29,13159,-.33
2020,3,29,13169,-.43
2020,3,29,13175,-.344
2020,3,29,13179,-.354
2020,3,29,13185,-.224
2020,3,29,13187,-.304
2020,3,29,13195,-.548
2020,3,29,13199,-.434
2020,3,29,13207,-.101
2020,3,29,13211,-.431
2020,3,29,13213,-.246
2020,3,29,13215,-.367
2020,3,29,13217,-.39
2020,3,29,13219,-.365
2020,3,29,13223,-.22
2020,3,29,13225,-.302
2020,3,29,13227,-.278
2020,3,29,13229,-.277
2020,3,29,13231,-.309
2020,3,29,13233,-.464
2020,3,29,13237,-.296
2020,3,29,13241,.0371
2020,3,29,13245,-.287
2020,3,29,13247,-.377
2020,3,29,13255,-.199
2020,3,29,13257,-.16
2020,3,29,13261,-.205
2020,3,29,13275,-.183
2020,3,29,13285,-.192
2020,3,29,13291,-.313
2020,3,29,13295,-.33
2020,3,29,13297,-.28
2020,3,29,13299,-.312
2020,3,29,13305,-.29
2020,3,29,13311,-.34
2020,3,29,13313,-.374
2020,3,29,15001,-.2
2020,3,29,15003,-.297
2020,3,29,15007,-.233
2020,3,29,15009,-.247
2020,3,29,16001,-.279
2020,3,29,16005,-.134
2020,3,29,16011,-.119
2020,3,29,16013,-.38
2020,3,29,16017,-.364
2020,3,29,16019,-.204
2020,3,29,16021,.0437
2020,3,29,16023,-.239
2020,3,29,16027,-.245
2020,3,29,16031,-.36
2020,3,29,16037,-.304
2020,3,29,16039,-.314
2020,3,29,16041,.168
2020,3,29,16043,-.149
2020,3,29,16045,-.275
2020,3,29,16047,-.188
2020,3,29,16049,-.173
2020,3,29,16051,-.127
2020,3,29,16053,-.218
2020,3,29,16055,-.298
2020,3,29,16057,-.237
2020,3,29,16059,-.216
2020,3,29,16063,-.287
2020,3,29,16065,-.237
2020,3,29,16067,-.212
2020,3,29,16069,-.255
2020,3,29,16075,-.176
2020,3,29,16081,-.384
2020,3,29,16083,-.278
2020,3,29,17001,-.339
2020,3,29,17007,-.393
2020,3,29,17011,-.573
2020,3,29,17019,-.319
2020,3,29,17021,-.494
2020,3,29,17027,-.382
2020,3,29,17029,-.168
2020,3,29,17031,-.432
2020,3,29,17037,-.44
2020,3,29,17043,-.447
2020,3,29,17049,-.367
2020,3,29,17057,-.325
2020,3,29,17061,-.31
2020,3,29,17063,-.387
2020,3,29,17067,-.365
2020,3,29,17073,-.461
2020,3,29,17077,-.3
2020,3,29,17083,-.37
2020,3,29,17089,-.38
2020,3,29,17091,-.171
2020,3,29,17093,-.436
2020,3,29,17095,-.284
2020,3,29,17097,-.479
2020,3,29,17099,-.345
2020,3,29,17101,-.225
2020,3,29,17105,-.205
2020,3,29,17107,-.451
2020,3,29,17109,-.307
2020,3,29,17111,-.376
2020,3,29,17113,-.43
2020,3,29,17115,-.385
2020,3,29,17117,-.325
2020,3,29,17119,-.33
2020,3,29,17129,-.364
2020,3,29,17131,-.457
2020,3,29,17133,-.261
2020,3,29,17135,-.321
2020,3,29,17137,-.428
2020,3,29,17143,-.344
2020,3,29,17147,-.37
2020,3,29,17149,-.263
2020,3,29,17157,-.118
2020,3,29,17161,-.405
2020,3,29,17163,-.354
2020,3,29,17167,-.399
2020,3,29,17171,-.317
2020,3,29,17173,-.247
2020,3,29,17179,-.316
2020,3,29,17183,-.288
2020,3,29,17185,-.231
2020,3,29,17187,-.436
2020,3,29,17195,-.409
2020,3,29,17197,-.475
2020,3,29,17201,-.316
2020,3,29,17203,-.474
2020,3,29,18001,-.438
2020,3,29,18005,-.366
2020,3,29,18011,-.47
2020,3,29,18019,-.226
2020,3,29,18029,-.364
2020,3,29,18031,-.388
2020,3,29,18037,-.394
2020,3,29,18043,-.218
2020,3,29,18051,-.253
2020,3,29,18053,-.478
2020,3,29,18057,-.419
2020,3,29,18059,-.342
2020,3,29,18063,-.307
2020,3,29,18065,-.4
2020,3,29,18069,-.211
2020,3,29,18071,-.348
2020,3,29,18073,-.384
2020,3,29,18079,-.278
2020,3,29,18081,-.392
2020,3,29,18083,-.256
2020,3,29,18085,-.561
2020,3,29,18087,-.343
2020,3,29,18089,-.34
2020,3,29,18091,-.393
2020,3,29,18095,-.428
2020,3,29,18103,-.483
2020,3,29,18105,-.457
2020,3,29,18107,-.345
2020,3,29,18109,-.524
2020,3,29,18113,-.429
2020,3,29,18129,-.305
2020,3,29,18133,-.172
2020,3,29,18139,-.503
2020,3,29,18141,-.429
2020,3,29,18143,-.379
2020,3,29,18147,-.267
2020,3,29,18151,-.502
2020,3,29,18157,-.347
2020,3,29,18163,-.305
2020,3,29,18167,-.211
2020,3,29,18173,-.378
2020,3,29,18177,-.549
2020,3,29,18179,-.344
2020,3,29,18181,-.508
2020,3,29,18183,-.466
2020,3,29,19011,-.417
2020,3,29,19013,-.341
2020,3,29,19015,-.188
2020,3,29,19017,-.262
2020,3,29,19019,-.319
2020,3,29,19023,-.264
2020,3,29,19027,-.519
2020,3,29,19029,-.142
2020,3,29,19031,-.307
2020,3,29,19033,-.379
2020,3,29,19041,-.185
2020,3,29,19045,-.258
2020,3,29,19047,-.435
2020,3,29,19049,-.369
2020,3,29,19055,-.282
2020,3,29,19059,-.344
2020,3,29,19061,-.475
2020,3,29,19075,-.273
2020,3,29,19083,-.284
2020,3,29,19087,-.464
2020,3,29,19097,-.272
2020,3,29,19099,-.413
2020,3,29,19103,-.465
2020,3,29,19105,-.231
2020,3,29,19111,-.464
2020,3,29,19113,-.383
2020,3,29,19115,-.291
2020,3,29,19121,-.0625
2020,3,29,19125,-.384
2020,3,29,19127,-.46
2020,3,29,19129,-.338
2020,3,29,19139,-.284
2020,3,29,19149,-.192
2020,3,29,19153,-.392
2020,3,29,19155,-.31
2020,3,29,19157,-.354
2020,3,29,19163,-.354
2020,3,29,19167,-.579
2020,3,29,19169,-.405
2020,3,29,19171,-.395
2020,3,29,19179,-.345
2020,3,29,19181,-.422
2020,3,29,19187,-.431
2020,3,29,19193,-.276
2020,3,29,20015,-.231
2020,3,29,20035,-.223
2020,3,29,20041,-.28
2020,3,29,20045,-.28
2020,3,29,20051,-.21
2020,3,29,20057,-.0616
2020,3,29,20079,-.235
2020,3,29,20085,-.292
2020,3,29,20087,-.275
2020,3,29,20091,-.399
2020,3,29,20099,-.232
2020,3,29,20103,-.393
2020,3,29,20109,-.332
2020,3,29,20111,-.37
2020,3,29,20113,-.312
2020,3,29,20123,-.238
2020,3,29,20125,-.182
2020,3,29,20139,-.402
2020,3,29,20149,-.291
2020,3,29,20151,-.538
2020,3,29,20153,-.00853
2020,3,29,20155,-.147
2020,3,29,20161,-.33
2020,3,29,20169,-.269
2020,3,29,20173,-.287
2020,3,29,20175,-.364
2020,3,29,20177,-.324
2020,3,29,20193,-.142
2020,3,29,20209,-.321
2020,3,29,21005,-.345
2020,3,29,21015,-.282
2020,3,29,21017,-.168
2020,3,29,21019,-.466
2020,3,29,21027,-.362
2020,3,29,21029,-.349
2020,3,29,21033,-.111
2020,3,29,21037,-.427
2020,3,29,21043,-.241
2020,3,29,21047,-.252
2020,3,29,21049,-.199
2020,3,29,21059,-.284
2020,3,29,21063,-.303
2020,3,29,21067,-.285
2020,3,29,21069,-.304
2020,3,29,21073,-.255
2020,3,29,21079,-.342
2020,3,29,21081,-.27
2020,3,29,21089,-.389
2020,3,29,21091,-.199
2020,3,29,21093,-.314
2020,3,29,21097,-.221
2020,3,29,21101,-.228
2020,3,29,21107,-.231
2020,3,29,21109,-.525
2020,3,29,21111,-.332
2020,3,29,21113,-.269
2020,3,29,21117,-.379
2020,3,29,21125,-.308
2020,3,29,21151,-.268
2020,3,29,21167,-.295
2020,3,29,21173,-.173
2020,3,29,21179,-.4
2020,3,29,21181,-.238
2020,3,29,21183,-.352
2020,3,29,21185,-.493
2020,3,29,21199,-.268
2020,3,29,21205,-.346
2020,3,29,21209,-.229
2020,3,29,21211,-.273
2020,3,29,21219,-.232
2020,3,29,21221,-.182
2020,3,29,21225,-.286
2020,3,29,21227,-.329
2020,3,29,21229,-.201
2020,3,29,21233,-.348
2020,3,29,21239,-.335
2020,3,29,22001,-.388
2020,3,29,22003,-.198
2020,3,29,22005,-.349
2020,3,29,22007,-.239
2020,3,29,22011,-.307
2020,3,29,22015,-.361
2020,3,29,22017,-.346
2020,3,29,22019,-.297
2020,3,29,22025,-.35
2020,3,29,22031,-.256
2020,3,29,22033,-.411
2020,3,29,22037,-.338
2020,3,29,22039,-.339
2020,3,29,22043,-.221
2020,3,29,22045,-.342
2020,3,29,22051,-.397
2020,3,29,22055,-.419
2020,3,29,22057,-.29
2020,3,29,22059,-.332
2020,3,29,22063,-.309
2020,3,29,22069,-.279
2020,3,29,22071,-.419
2020,3,29,22073,-.446
2020,3,29,22079,-.293
2020,3,29,22089,-.389
2020,3,29,22093,-.336
2020,3,29,22095,-.459
2020,3,29,22097,-.405
2020,3,29,22099,-.306
2020,3,29,22101,-.34
2020,3,29,22103,-.394
2020,3,29,22105,-.28
2020,3,29,22109,-.442
2020,3,29,22113,-.481
2020,3,29,22115,-.256
2020,3,29,23001,-.189
2020,3,29,23003,-.222
2020,3,29,23005,-.32
2020,3,29,23009,-.226
2020,3,29,23011,-.215
2020,3,29,23013,-.278
2020,3,29,23015,-.128
2020,3,29,23017,-.262
2020,3,29,23019,-.252
2020,3,29,23021,-.274
2020,3,29,23023,-.298
2020,3,29,23025,-.16
2020,3,29,23027,-.193
2020,3,29,23031,-.316
2020,3,29,24001,-.218
2020,3,29,24003,-.374
2020,3,29,24005,-.358
2020,3,29,24009,-.309
2020,3,29,24011,-.322
2020,3,29,24013,-.349
2020,3,29,24015,-.31
2020,3,29,24017,-.334
2020,3,29,24019,-.0538
2020,3,29,24021,-.362
2020,3,29,24023,-.257
2020,3,29,24025,-.271
2020,3,29,24027,-.367
2020,3,29,24031,-.415
2020,3,29,24033,-.362
2020,3,29,24035,-.389
2020,3,29,24037,-.316
2020,3,29,24041,-.306
2020,3,29,24043,-.305
2020,3,29,24045,-.444
2020,3,29,24047,-.263
2020,3,29,24510,-.365
2020,3,29,25001,-.501
2020,3,29,25003,-.296
2020,3,29,25005,-.414
2020,3,29,25009,-.35
2020,3,29,25015,-.399
2020,3,29,25017,-.394
2020,3,29,25021,-.399
2020,3,29,25023,-.352
2020,3,29,25025,-.508
2020,3,29,25027,-.33
2020,3,29,26001,-.204
2020,3,29,26005,-.362
2020,3,29,26007,-.353
2020,3,29,26015,-.415
2020,3,29,26017,-.33
2020,3,29,26021,-.54
2020,3,29,26025,-.299
2020,3,29,26031,-.31
2020,3,29,26033,-.334
2020,3,29,26037,-.304
2020,3,29,26041,-.358
2020,3,29,26043,-.343
2020,3,29,26045,-.311
2020,3,29,26047,-.481
2020,3,29,26049,-.399
2020,3,29,26053,-.185
2020,3,29,26057,-.299
2020,3,29,26061,-.341
2020,3,29,26065,-.34
2020,3,29,26067,-.321
2020,3,29,26069,-.325
2020,3,29,26071,-.154
2020,3,29,26073,-.428
2020,3,29,26075,-.33
2020,3,29,26077,-.51
2020,3,29,26079,-.258
2020,3,29,26081,-.369
2020,3,29,26087,-.301
2020,3,29,26089,-.402
2020,3,29,26091,-.365
2020,3,29,26093,-.428
2020,3,29,26097,-.538
2020,3,29,26099,-.441
2020,3,29,26101,-.42
2020,3,29,26103,-.37
2020,3,29,26105,-.358
2020,3,29,26109,-.309
2020,3,29,26111,-.388
2020,3,29,26115,-.354
2020,3,29,26117,-.266
2020,3,29,26121,-.38
2020,3,29,26125,-.398
2020,3,29,26129,-.408
2020,3,29,26137,-.311
2020,3,29,26139,-.305
2020,3,29,26141,-.292
2020,3,29,26145,-.344
2020,3,29,26147,-.415
2020,3,29,26155,-.306
2020,3,29,26157,-.291
2020,3,29,26159,-.536
2020,3,29,26161,-.416
2020,3,29,26163,-.378
2020,3,29,26165,-.305
2020,3,29,27001,-.199
2020,3,29,27003,-.348
2020,3,29,27005,-.211
2020,3,29,27007,-.363
2020,3,29,27009,-.211
2020,3,29,27013,-.319
2020,3,29,27015,-.247
2020,3,29,27017,-.356
2020,3,29,27019,-.366
2020,3,29,27021,-.293
2020,3,29,27023,-.288
2020,3,29,27025,-.194
2020,3,29,27027,-.258
2020,3,29,27031,-.144
2020,3,29,27033,-.243
2020,3,29,27035,-.22
2020,3,29,27037,-.374
2020,3,29,27039,-.234
2020,3,29,27041,-.29
2020,3,29,27043,-.327
2020,3,29,27045,-.167
2020,3,29,27047,-.358
2020,3,29,27049,-.376
2020,3,29,27053,-.388
2020,3,29,27055,-.39
2020,3,29,27057,-.23
2020,3,29,27059,-.191
2020,3,29,27061,-.264
2020,3,29,27063,-.24
2020,3,29,27065,-.185
2020,3,29,27067,-.367
2020,3,29,27071,-.135
2020,3,29,27073,-.0352
2020,3,29,27075,-.322
2020,3,29,27079,-.266
2020,3,29,27083,-.285
2020,3,29,27085,-.282
2020,3,29,27089,-.192
2020,3,29,27093,-.146
2020,3,29,27095,-.268
2020,3,29,27097,-.123
2020,3,29,27099,-.229
2020,3,29,27103,-.369
2020,3,29,27105,-.192
2020,3,29,27107,-.0215
2020,3,29,27109,-.317
2020,3,29,27111,-.225
2020,3,29,27113,-.294
2020,3,29,27115,-.266
2020,3,29,27119,-.193
2020,3,29,27121,-.113
2020,3,29,27123,-.347
2020,3,29,27129,-.313
2020,3,29,27131,-.307
2020,3,29,27135,-.462
2020,3,29,27137,-.29
2020,3,29,27139,-.363
2020,3,29,27141,-.269
2020,3,29,27143,-.274
2020,3,29,27145,-.238
2020,3,29,27147,-.325
2020,3,29,27153,-.241
2020,3,29,27157,-.293
2020,3,29,27161,-.337
2020,3,29,27163,-.326
2020,3,29,27167,-.235
2020,3,29,27169,-.38
2020,3,29,27171,-.305
2020,3,29,27173,-.35
2020,3,29,28009,-.176
2020,3,29,28011,-.355
2020,3,29,28027,-.327
2020,3,29,28033,-.285
2020,3,29,28035,-.329
2020,3,29,28039,-.268
2020,3,29,28047,-.309
2020,3,29,28049,-.378
2020,3,29,28059,-.291
2020,3,29,28061,-.264
2020,3,29,28067,-.34
2020,3,29,28071,-.311
2020,3,29,28073,-.199
2020,3,29,28075,-.504
2020,3,29,28081,-.412
2020,3,29,28083,-.268
2020,3,29,28087,-.485
2020,3,29,28089,-.222
2020,3,29,28093,-.277
2020,3,29,28105,-.339
2020,3,29,28107,-.321
2020,3,29,28121,-.3
2020,3,29,28129,-.2
2020,3,29,28133,-.355
2020,3,29,28139,-.344
2020,3,29,28145,-.508
2020,3,29,28151,-.327
2020,3,29,29029,-.324
2020,3,29,29031,-.377
2020,3,29,29037,-.183
2020,3,29,29043,-.193
2020,3,29,29047,-.33
2020,3,29,29051,-.407
2020,3,29,29071,-.242
2020,3,29,29077,-.393
2020,3,29,29095,-.432
2020,3,29,29097,-.248
2020,3,29,29099,-.218
2020,3,29,29101,-.287
2020,3,29,29107,-.378
2020,3,29,29113,-.424
2020,3,29,29127,-.299
2020,3,29,29131,-.0246
2020,3,29,29145,-.16
2020,3,29,29159,-.33
2020,3,29,29165,-.324
2020,3,29,29169,-.294
2020,3,29,29183,-.355
2020,3,29,29186,-.381
2020,3,29,29189,-.322
2020,3,29,29209,-.382
2020,3,29,29213,-.301
2020,3,29,29225,-.135
2020,3,29,29510,-.371
2020,3,29,30001,-.293
2020,3,29,30009,-.306
2020,3,29,30017,-.136
2020,3,29,30021,-.226
2020,3,29,30027,-.141
2020,3,29,30041,-.103
2020,3,29,30043,-.32
2020,3,29,30047,-.276
2020,3,29,30049,-.162
2020,3,29,30053,-.262
2020,3,29,30057,-.28
2020,3,29,30067,-.276
2020,3,29,30081,-.0359
2020,3,29,30083,-.0861
2020,3,29,30093,-.247
2020,3,29,30105,-.143
2020,3,29,31001,-.28
2020,3,29,31003,-.283
2020,3,29,31023,-.404
2020,3,29,31025,-.209
2020,3,29,31031,-.339
2020,3,29,31035,-.31
2020,3,29,31037,-.204
2020,3,29,31039,-.29
2020,3,29,31041,-.278
2020,3,29,31043,-.49
2020,3,29,31047,-.299
2020,3,29,31053,-.207
2020,3,29,31055,-.309
2020,3,29,31057,-.26
2020,3,29,31067,-.231
2020,3,29,31073,-.143
2020,3,29,31079,-.234
2020,3,29,31081,-.15
2020,3,29,31089,-.252
2020,3,29,31093,-.241
2020,3,29,31095,-.518
2020,3,29,31101,-.297
2020,3,29,31109,-.309
2020,3,29,31111,-.214
2020,3,29,31119,-.25
2020,3,29,31121,-.252
2020,3,29,31131,-.16
2020,3,29,31135,-.305
2020,3,29,31141,-.269
2020,3,29,31143,-.238
2020,3,29,31145,-.317
2020,3,29,31151,-.256
2020,3,29,31153,-.326
2020,3,29,31155,-.275
2020,3,29,31157,-.278
2020,3,29,31159,-.315
2020,3,29,31177,-.379
2020,3,29,31185,-.163
2020,3,29,32001,-.264
2020,3,29,32003,-.393
2020,3,29,32005,-.393
2020,3,29,32007,-.254
2020,3,29,32013,.0116
2020,3,29,32015,-.431
2020,3,29,32019,-.261
2020,3,29,32023,-.391
2020,3,29,32031,-.375
2020,3,29,32510,-.281
2020,3,29,33001,-.213
2020,3,29,33003,-.286
2020,3,29,33005,-.308
2020,3,29,33007,-.513
2020,3,29,33009,-.468
2020,3,29,33011,-.295
2020,3,29,33013,-.254
2020,3,29,33015,-.269
2020,3,29,33017,-.337
2020,3,29,33019,-.382
2020,3,29,34001,-.352
2020,3,29,34003,-.394
2020,3,29,34005,-.382
2020,3,29,34007,-.411
2020,3,29,34009,-.354
2020,3,29,34011,-.292
2020,3,29,34013,-.424
2020,3,29,34015,-.374
2020,3,29,34017,-.39
2020,3,29,34019,-.313
2020,3,29,34021,-.398
2020,3,29,34023,-.389
2020,3,29,34025,-.388
2020,3,29,34027,-.425
2020,3,29,34029,-.358
2020,3,29,34031,-.327
2020,3,29,34033,-.303
2020,3,29,34035,-.386
2020,3,29,34037,-.348
2020,3,29,34039,-.39
2020,3,29,34041,-.4
2020,3,29,35001,-.316
2020,3,29,35005,-.429
2020,3,29,35006,.00934
2020,3,29,35009,-.265
2020,3,29,35013,-.352
2020,3,29,35015,-.211
2020,3,29,35017,-.239
2020,3,29,35025,-.464
2020,3,29,35027,-.219
2020,3,29,35028,-.475
2020,3,29,35029,-.223
2020,3,29,35031,-.411
2020,3,29,35035,-.231
