year,month,day,cityid,revenue_all,revenue_ss40,revenue_ss65,revenue_ss70
2020,2,6,38,-0.0713,-0.214,-0.0225,0.0314
2020,2,6,39,-0.0125,-0.0513,0.0345,-0.0907
2020,2,6,40,0.0155,0.0724,0.0712,0.0675
2020,2,6,41,0.0854,0.0959,0.335,-0.0394
2020,2,6,42,-0.00861,-0.0384,-0.00512,-0.0326
2020,2,6,43,-0.00843,0.0267,0.00569,0.0308
2020,2,6,44,-0.0653,-0.0584,0.575,-0.162
2020,2,6,45,-0.00544,0.0089,0.00481,-0.0317
2020,2,6,46,0.0163,0.0223,-0.0296,-0.109
2020,2,6,47,-0.00343,-0.0435,-0.0655,-0.0279
2020,2,6,48,0.0689,0.119,0.0906,-0.0702
2020,2,6,49,-0.0168,-0.036,-0.0695,0.0548
2020,2,6,50,-0.0151,-0.0538,0.0457,-0.0215
2020,2,6,51,0.0738,-0.0633,-0.144,0.0408
2020,2,6,52,-0.0333,-0.0523,0.023,-0.0683
2020,2,6,53,-0.016,-0.00815,0.113,-0.0272
2020,2,7,1,0.037,-0.0532,0.131,0.0473
2020,2,7,2,-0.00779,0.00704,-0.0689,0.00131
2020,2,7,3,-0.043,-0.042,-0.0363,-0.0405
2020,2,7,4,-0.00446,-0.00586,-0.00481,0.00117
2020,2,7,5,0.0265,-0.0137,0.0221,0.00553
2020,2,7,6,0.00166,-0.0106,-0.0485,-0.0316
2020,2,7,7,0.0468,0.0119,0.121,-0.0491
2020,2,7,8,0.0885,0.0394,0.0553,0.137
2020,2,7,9,0.0514,0.0159,0.00743,0.154
2020,2,7,10,-0.0319,-0.02,0.0228,-0.027
2020,2,7,11,0.00242,0.0038,-0.0312,-0.0049
2020,2,7,12,0.0498,0.0828,-0.0307,0.0554
2020,2,7,13,-0.035,0.00729,-0.0256,0.00166
2020,2,7,14,-0.0854,-0.0482,-0.195,-0.0847
2020,2,7,16,0.000769,0.0282,0.237,0.00322
2020,2,7,17,0.00218,-0.0337,-0.0218,0.0294
2020,2,7,18,-0.0889,-0.0619,-0.00146,-0.0827
2020,2,7,19,-0.00283,-0.00128,-0.086,-0.026
2020,2,7,20,0.00341,-0.0511,-0.0859,0.0651
2020,2,7,21,0.0404,-0.0208,-0.238,0.0786
2020,2,7,22,0.00312,-0.0275,-0.04,0.115
2020,2,7,23,-0.0846,-0.112,-0.345,0.216
2020,2,7,24,0.123,0.0707,-0.074,0.227
2020,2,7,25,-0.0226,-0.00616,0.0327,-0.0711
2020,2,7,26,-0.0129,-0.0457,0.0446,-0.0548
2020,2,7,27,-0.0268,-0.014,-0.0226,-0.0628
2020,2,7,28,0.0335,-0.101,0.066,0.513
2020,2,7,29,-0.079,-0.047,-0.082,-0.0776
2020,2,7,30,-0.026,0.0191,-0.0364,-0.0255
2020,2,7,31,0.0255,0.0517,0.00807,0.153
2020,2,7,32,0.0194,0.0255,0.114,0.0107
2020,2,7,33,0.00228,0.00978,0.0469,0.0256
2020,2,7,34,0.0583,0.0396,-0.176,-0.119
2020,2,7,35,0.0938,0.0213,0.14,0.0807
2020,2,7,36,-0.117,-0.0966,-0.00868,-0.0641
2020,2,7,37,0.0522,0.0149,0.147,0.125
2020,2,7,38,-0.0725,-0.226,0.0353,-0.0225
2020,2,7,39,0.00933,0.0709,0.0242,-0.0729
2020,2,7,40,0.056,0.192,0.0811,0.118
2020,2,7,41,0.0917,0.0916,0.305,-0.0598
2020,2,7,42,0.0246,-0.00918,-0.000755,0.0131
2020,2,7,43,0.0217,0.107,0.0168,0.0675
2020,2,7,44,-0.0332,-0.0263,0.608,-0.103
2020,2,7,45,0.0347,0.0467,0.137,-0.0312
2020,2,7,46,0.00546,-0.0193,0.0362,-0.134
2020,2,7,47,0.0453,0.0174,-0.0139,0.00433
2020,2,7,48,0.0395,0.00794,0.0855,-0.0666
2020,2,7,49,-0.0119,-0.0401,0.0206,0.0564
2020,2,7,50,0.00717,-0.0429,0.0462,-0.00963
2020,2,7,51,0.101,-0.084,-0.196,0.0315
2020,2,7,52,-0.0683,-0.0715,-0.00214,-0.11
2020,2,7,53,-0.0122,0.0159,0.0126,0.0258
2020,2,8,1,0.077,-0.0199,0.196,0.0876
2020,2,8,2,0.027,0.0368,0.00584,0.0165
2020,2,8,3,0.0106,-0.0142,0.108,0.00248
2020,2,8,4,0.0447,-0.00788,0.12,0.0738
2020,2,8,5,0.0914,0.00331,0.082,0.0718
2020,2,8,6,0.0653,0.0131,0.111,-0.00105
2020,2,8,7,0.0867,0.169,0.0846,0.0793
2020,2,8,8,0.144,0.0691,0.153,0.222
2020,2,8,9,0.122,0.027,0.16,0.27
2020,2,8,10,0.00738,0.0156,0.128,0.00821
2020,2,8,11,0.0571,0.062,0.0731,0.0344
2020,2,8,12,0.0973,0.141,0.0268,0.13
2020,2,8,13,0.0282,0.0319,-0.000491,0.048
2020,2,8,14,-0.035,-0.0248,-0.0563,-0.0417
2020,2,8,16,0.101,0.0564,0.539,0.101
2020,2,8,17,0.0387,-0.0342,0.455,0.0635
2020,2,8,18,-0.0625,-0.0856,0.131,-0.0501
2020,2,8,19,0.0266,-0.00911,0.00175,-0.00438
2020,2,8,20,0.0301,-0.0112,-0.0144,0.0854
2020,2,8,21,0.0544,-0.000449,-0.173,0.0952
2020,2,8,22,0.0463,-0.0083,0.118,0.13
2020,2,8,23,0.000204,-0.0322,-0.221,0.215
2020,2,8,24,0.139,0.0278,0.221,0.274
2020,2,8,25,0.043,0.022,0.0419,0.0477
2020,2,8,26,0.0133,-0.0152,0.105,-0.0192
2020,2,8,27,-0.0198,0.0157,-0.0402,-0.0555
2020,2,8,28,0.114,-0.0507,0.341,0.664
2020,2,8,29,-0.0938,0.00182,0.0193,-0.00749
2020,2,8,30,0.0761,0.026,0.0696,0.0344
2020,2,8,31,0.0401,0.0157,0.0738,0.133
2020,2,8,32,0.0408,0.0519,0.144,0.0445
2020,2,8,33,0.0414,0.0823,-0.0245,0.109
2020,2,8,34,0.112,0.0875,0.0217,-0.0802
2020,2,8,35,0.282,0.0615,0.273,0.0959
2020,2,8,36,-0.0974,-0.0522,0.0562,-0.061
2020,2,8,37,0.134,0.0423,0.286,0.234
2020,2,8,38,-0.0412,-0.213,0.174,0.00787
2020,2,8,39,0.124,0.125,0.176,0.142
2020,2,8,40,0.0863,0.108,0.152,0.259
2020,2,8,41,0.219,0.283,0.683,0.00757
2020,2,8,42,0.0962,0.0288,0.0431,0.248
2020,2,8,43,0.0135,0.127,0.015,0.036
2020,2,8,44,0.00311,-0.103,0.644,-0.0252
2020,2,8,45,0.0771,0.0629,0.139,0.0466
2020,2,8,46,0.0516,0.00997,0.151,-0.1
2020,2,8,47,0.108,0.157,0.0479,0.0338
2020,2,8,48,0.0716,0.0353,0.291,-0.00819
2020,2,8,49,0.0459,-0.0247,0.179,0.138
2020,2,8,50,0.0313,-0.0372,0.0643,0.0294
2020,2,8,51,0.133,0.037,0.0352,0.0752
2020,2,8,52,-0.0383,-0.0319,0.0582,-0.0934
2020,2,8,53,0.168,0.125,0.234,0.0603
2020,2,9,1,0.0864,0.0124,0.195,0.158
2020,2,9,2,0.071,0.0808,0.0197,0.0993
2020,2,9,3,0.0336,0.0231,0.123,0.0673
2020,2,9,4,0.0709,0.0536,0.131,0.187
2020,2,9,5,0.12,0.0629,0.0758,0.201
2020,2,9,6,0.0958,0.0313,0.119,0.0998
2020,2,9,7,0.0943,0.239,0.0569,0.175
2020,2,9,8,0.191,0.119,0.206,0.337
2020,2,9,9,0.218,0.131,0.169,0.577
2020,2,9,10,0.0788,0.113,0.129,0.136
2020,2,9,11,0.12,0.133,0.0915,0.164
2020,2,9,12,0.148,0.188,0.0586,0.226
2020,2,9,13,0.077,0.0475,0.0323,0.153
2020,2,9,14,0.0139,0.0677,-0.0148,-0.0089
2020,2,9,16,0.144,0.115,0.567,0.232
2020,2,9,17,0.0632,-0.00557,0.47,0.143
2020,2,9,18,-0.0321,-0.0875,0.151,0.0266
2020,2,9,19,0.0658,0.054,0.0179,0.0803
2020,2,9,20,0.067,0.011,-0.0159,0.188
2020,2,9,21,0.277,0.0812,0.527,0.143
2020,2,9,22,0.107,0.0938,0.114,0.225
2020,2,9,23,0.0579,-0.000463,-0.209,0.222
2020,2,9,24,0.236,0.138,0.292,0.498
2020,2,9,25,0.07,0.0323,0.0614,0.102
2020,2,9,26,0.0589,0.0929,0.111,0.0809
2020,2,9,27,0.00125,0.0433,-0.0461,0.00983
2020,2,9,28,0.158,0.019,0.363,0.664
2020,2,9,29,-0.0188,0.0373,0.0238,0.0519
2020,2,9,30,0.132,0.0799,0.0717,0.132
2020,2,9,31,0.0419,-0.000985,0.0704,0.151
2020,2,9,32,0.0847,0.0841,0.139,0.158
2020,2,9,33,0.0753,0.146,-0.089,0.207
2020,2,9,34,0.157,0.176,0.0313,0.0282
2020,2,9,35,0.386,0.142,0.273,0.26
2020,2,9,36,-0.0587,0.00824,0.0594,0.0443
2020,2,9,37,0.162,0.0921,0.311,0.198
2020,2,9,38,-0.0188,-0.196,0.169,0.0819
2020,2,9,39,0.147,0.175,0.193,0.2
2020,2,9,40,0.157,0.178,0.289,0.316
2020,2,9,41,0.253,0.315,0.684,0.126
2020,2,9,42,0.12,0.0729,0.0365,0.312
2020,2,9,43,0.0441,0.179,0.0206,0.128
2020,2,9,44,0.0682,-0.101,0.635,0.0981
2020,2,9,45,0.125,0.113,0.152,0.0978
2020,2,9,46,0.0759,0.0344,0.167,-0.0282
2020,2,9,47,0.168,0.217,0.0899,0.166
2020,2,9,48,0.132,0.0918,0.296,0.101
2020,2,9,49,0.0814,0.0272,0.176,0.271
2020,2,9,50,0.0719,-0.00717,0.0783,0.136
2020,2,9,51,0.158,0.0583,0.0453,0.143
2020,2,9,52,0.0101,0.0703,0.0775,-0.0415
2020,2,9,53,0.216,0.231,0.244,0.094
2020,2,10,1,0.125,0.0924,0.139,0.178
2020,2,10,2,0.119,0.132,0.0502,0.119
2020,2,10,3,0.071,0.0991,0.0718,0.0817
2020,2,10,4,0.105,0.114,0.0535,0.182
2020,2,10,5,0.158,0.0873,0.11,0.18
2020,2,10,6,0.156,0.0863,0.177,0.0995
2020,2,10,7,0.121,0.267,0.0773,0.117
2020,2,10,8,0.209,0.126,0.24,0.366
2020,2,10,9,0.32,0.219,0.357,0.645
2020,2,10,10,0.13,0.151,0.172,0.133
2020,2,10,11,0.128,0.156,0.0593,0.164
2020,2,10,12,0.144,0.1,0.056,0.2
2020,2,10,13,0.0989,0.1,0.0837,0.179
2020,2,10,14,0.0466,0.16,-0.142,0.038
2020,2,10,16,0.149,0.156,0.171,0.216
2020,2,10,17,0.0828,0.0518,0.122,0.173
2020,2,10,18,0.0212,-0.0371,0.242,0.0511
2020,2,10,19,0.174,0.131,0.154,0.161
2020,2,10,20,0.11,0.0203,0.0303,0.217
2020,2,10,21,0.305,0.123,0.61,0.116
2020,2,10,22,0.181,0.175,0.173,0.244
2020,2,10,23,0.151,0.0534,-0.219,0.213
2020,2,10,24,0.343,0.249,0.138,0.592
2020,2,10,25,0.0997,0.0499,0.336,0.109
2020,2,10,26,0.121,0.137,0.35,0.101
2020,2,10,27,0.0852,0.128,-0.00698,0.0759
2020,2,10,28,0.307,0.0875,0.132,0.664
2020,2,10,29,0.0203,0.102,0.121,0.0239
2020,2,10,30,0.154,0.136,0.188,0.191
2020,2,10,31,0.14,0.0272,0.256,0.25
2020,2,10,32,0.117,0.107,0.231,0.16
2020,2,10,33,0.108,0.185,-0.0969,0.199
2020,2,10,34,0.15,0.221,0.119,0.0161
2020,2,10,35,0.386,0.196,0.383,0.212
2020,2,10,36,0.00206,0.113,-0.000805,0.105
2020,2,10,37,0.275,0.191,1.01,0.195
2020,2,10,38,0.0478,-0.107,0.268,0.0543
2020,2,10,39,0.193,0.306,0.159,0.157
2020,2,10,40,0.208,0.227,0.517,0.3
2020,2,10,41,0.194,0.207,0.238,0.106
2020,2,10,42,0.271,0.164,0.243,0.187
2020,2,10,43,0.149,0.372,0.0961,0.152
2020,2,10,44,0.15,-0.0248,0.981,0.159
2020,2,10,45,0.204,0.211,0.286,0.0664
2020,2,10,46,0.155,0.112,0.304,-0.00511
2020,2,10,47,0.19,0.229,-0.0115,0.188
2020,2,10,48,0.119,0.124,0.125,0.105
2020,2,10,49,0.116,0.0866,0.103,0.292
2020,2,10,50,0.173,0.0727,0.172,0.183
2020,2,10,51,0.125,0.103,-0.0154,0.137
2020,2,10,52,0.0697,0.113,0.189,-0.0348
2020,2,10,53,0.25,0.243,0.185,0.0749
2020,2,11,1,0.134,0.078,0.113,0.158
2020,2,11,2,0.136,0.155,0.0909,0.131
2020,2,11,3,0.0972,0.119,0.106,0.1
2020,2,11,4,0.126,0.0961,0.0591,0.188
2020,2,11,5,0.163,0.0968,0.106,0.188
2020,2,11,6,0.152,0.088,0.237,0.0911
2020,2,11,7,0.0946,0.213,0.00651,0.128
2020,2,11,8,0.176,0.098,0.175,0.351
2020,2,11,9,0.359,0.297,0.4,0.664
2020,2,11,10,0.104,0.111,0.201,0.139
2020,2,11,11,0.0934,0.147,0.095,0.156
2020,2,11,12,0.101,0.0296,0.00662,0.23
2020,2,11,13,0.109,0.106,0.094,0.185
2020,2,11,14,0.0792,0.184,-0.0193,0.0471
2020,2,11,16,0.163,0.147,0.194,0.212
2020,2,11,17,0.124,0.0492,0.116,0.179
2020,2,11,18,0.0176,-0.0207,0.201,0.0499
2020,2,11,19,0.198,0.176,0.106,0.166
2020,2,11,20,0.107,0.0377,-0.00665,0.222
2020,2,11,21,0.265,0.142,0.511,0.0972
2020,2,11,22,0.171,0.155,0.206,0.237
2020,2,11,23,0.2,0.0986,-0.145,0.231
2020,2,11,24,0.285,0.279,0.182,0.58
2020,2,11,25,0.0872,0.0349,0.18,0.149
2020,2,11,26,0.107,0.142,0.306,0.0982
2020,2,11,27,0.0854,0.126,-0.00726,0.0705
2020,2,11,28,0.34,0.103,0.229,0.664
2020,2,11,29,0.00228,0.103,0.0647,0.0376
2020,2,11,30,0.162,0.158,0.11,0.168
2020,2,11,31,0.179,0.0431,0.172,0.407
2020,2,11,32,0.0891,0.112,0.125,0.154
2020,2,11,33,0.0995,0.2,-0.153,0.178
2020,2,11,34,0.216,0.263,0.0706,0.194
2020,2,11,35,0.386,0.19,0.319,0.176
2020,2,11,36,0.0366,0.136,-0.026,0.13
2020,2,11,37,0.227,0.159,0.679,0.142
2020,2,11,38,0.0489,-0.108,0.219,0.0581
2020,2,11,39,0.142,0.181,0.21,0.0354
2020,2,11,40,0.189,0.224,0.391,0.222
2020,2,11,41,0.188,0.185,0.557,0.0699
2020,2,11,42,0.217,0.164,0.0284,0.235
2020,2,11,43,0.164,0.343,0.137,0.159
2020,2,11,44,0.186,0.105,1.03,0.153
2020,2,11,45,0.226,0.255,0.279,0.0482
2020,2,11,46,0.168,0.155,0.321,0.00657
2020,2,11,47,0.189,0.181,0.0387,0.155
2020,2,11,48,0.128,0.15,0.0548,0.0768
2020,2,11,49,0.0747,-0.0265,0.132,0.224
2020,2,11,50,0.2,0.0711,0.21,0.231
2020,2,11,51,0.0616,0.112,-0.0107,0.119
2020,2,11,52,0.104,0.153,0.169,0.0219
2020,2,11,53,0.184,0.219,0.113,0.0586
2020,2,12,1,0.13,0.0888,0.0866,0.148
2020,2,12,2,0.168,0.183,0.134,0.153
2020,2,12,3,0.112,0.161,0.109,0.106
2020,2,12,4,0.114,0.106,0.139,0.181
2020,2,12,5,0.17,0.0779,0.141,0.201
2020,2,12,6,0.149,0.102,0.255,0.0771
2020,2,12,7,0.128,0.228,0.0699,0.128
2020,2,12,8,0.183,0.112,0.16,0.303
2020,2,12,9,0.374,0.318,0.32,0.664
2020,2,12,10,0.141,0.126,0.203,0.17
2020,2,12,11,0.102,0.15,0.11,0.168
2020,2,12,12,0.103,-0.0235,0.214,0.234
2020,2,12,13,0.137,0.114,0.211,0.244
2020,2,12,14,0.11,0.239,-0.0274,0.0956
2020,2,12,16,0.172,0.162,0.181,0.228
2020,2,12,17,0.128,0.0675,0.0903,0.183
2020,2,12,18,0.037,-0.00141,0.148,0.0447
2020,2,12,19,0.198,0.208,0.139,0.173
2020,2,12,20,0.105,0.0784,0.0325,0.209
2020,2,12,21,0.312,0.114,1.07,0.0693
2020,2,12,22,0.219,0.183,0.307,0.255
2020,2,12,23,0.193,0.154,-0.145,0.123
2020,2,12,24,0.232,0.268,0.0415,0.543
2020,2,12,25,0.102,0.0156,0.271,0.222
2020,2,12,26,0.156,0.188,0.406,0.14
2020,2,12,27,0.0875,0.098,0.0306,0.117
2020,2,12,28,0.376,0.145,0.228,0.664
2020,2,12,29,0.044,0.136,0.0671,0.0904
2020,2,12,30,0.153,0.135,0.0616,0.176
2020,2,12,31,0.26,0.0894,0.24,0.487
2020,2,12,32,0.0937,0.103,0.13,0.142
2020,2,12,33,0.14,0.215,-0.125,0.225
2020,2,12,34,0.201,0.261,0.0684,0.252
2020,2,12,35,0.386,0.194,0.276,0.175
2020,2,12,36,0.0548,0.115,0.0189,0.152
2020,2,12,37,0.228,0.23,0.628,0.0344
2020,2,12,38,0.035,-0.111,0.179,0.0644
2020,2,12,39,0.137,0.188,0.191,0.063
2020,2,12,40,0.158,0.187,0.382,0.181
2020,2,12,41,0.197,0.211,0.412,0.113
2020,2,12,42,0.248,0.182,0.0418,0.278
2020,2,12,43,0.2,0.375,0.107,0.157
2020,2,12,44,0.211,0.142,1.19,0.159
2020,2,12,45,0.208,0.228,0.281,0.0141
2020,2,12,46,0.158,0.183,0.325,0.0106
2020,2,12,47,0.17,0.142,0.0849,0.16
2020,2,12,48,0.124,0.121,0.109,0.0825
2020,2,12,49,0.0976,0.0201,0.138,0.196
2020,2,12,50,0.177,0.047,0.208,0.247
2020,2,12,51,0.0569,0.119,-0.00858,0.125
2020,2,12,52,0.0933,0.108,0.23,0.012
2020,2,12,53,0.235,0.147,0.228,0.083
2020,2,13,1,0.116,0.115,0.0519,0.149
2020,2,13,2,0.158,0.171,0.139,0.14
2020,2,13,3,0.111,0.169,0.147,0.0989
2020,2,13,4,0.0859,0.097,0.141,0.153
2020,2,13,5,0.179,0.0868,0.141,0.192
2020,2,13,6,0.168,0.117,0.332,0.0843
2020,2,13,7,0.125,0.227,0.0719,0.136
2020,2,13,8,0.143,0.0996,0.164,0.26
2020,2,13,9,0.386,0.317,0.348,0.664
2020,2,13,10,0.151,0.111,0.237,0.156
2020,2,13,11,0.104,0.147,0.0618,0.16
2020,2,13,12,0.133,0.101,0.145,0.224
2020,2,13,13,0.139,0.13,0.241,0.252
2020,2,13,14,0.131,0.249,-0.00895,0.124
2020,2,13,16,0.139,0.154,0.137,0.219
2020,2,13,17,0.136,0.0715,0.123,0.198
2020,2,13,18,0.0454,0.0124,0.175,0.0121
2020,2,13,19,0.226,0.244,0.182,0.183
2020,2,13,20,0.0839,0.0709,0.0608,0.199
2020,2,13,21,0.325,0.141,1.19,0.0476
2020,2,13,22,0.206,0.176,0.32,0.237
2020,2,13,23,0.242,0.194,-0.148,0.114
2020,2,13,24,0.241,0.26,0.185,0.538
2020,2,13,25,0.108,0.0317,0.289,0.22
2020,2,13,26,0.145,0.16,0.373,0.153
2020,2,13,27,0.101,0.059,0.065,0.248
2020,2,13,28,0.386,0.161,0.183,0.664
2020,2,13,29,0.0989,0.125,0.0784,0.108
2020,2,13,30,0.141,0.13,0.0637,0.183
2020,2,13,31,0.162,0.0575,0.264,0.434
2020,2,13,32,0.0915,0.119,0.0604,0.134
2020,2,13,33,0.137,0.209,-0.0855,0.204
2020,2,13,34,0.179,0.251,0.0427,0.143
2020,2,13,35,0.386,0.194,0.24,0.195
2020,2,13,36,0.0614,0.127,0.0658,0.159
2020,2,13,37,0.146,0.196,0.527,-0.0644
2020,2,13,38,0.0346,-0.12,0.231,0.0336
2020,2,13,39,0.168,0.241,0.197,0.0863
2020,2,13,40,0.136,0.161,0.246,0.148
2020,2,13,41,0.182,0.13,0.296,0.135
2020,2,13,42,0.254,0.198,0.109,0.27
2020,2,13,43,0.249,0.37,0.107,0.184
2020,2,13,44,0.235,0.168,1.19,0.167
2020,2,13,45,0.163,0.186,0.22,0.0161
2020,2,13,46,0.14,0.151,0.339,0.012
2020,2,13,47,0.174,0.152,0.175,0.161
2020,2,13,48,0.109,0.107,0.144,0.0939
2020,2,13,49,0.0904,0.00493,0.136,0.189
2020,2,13,50,0.13,0.0252,0.172,0.219
2020,2,13,51,0.0641,0.111,0.0425,0.0933
2020,2,13,52,0.0931,0.0864,0.234,-0.00179
2020,2,13,53,0.211,0.138,0.119,0.0875
2020,2,14,1,0.0977,0.11,0.107,0.138
2020,2,14,2,0.145,0.158,0.0939,0.118
2020,2,14,3,0.103,0.159,0.105,0.0584
2020,2,14,4,0.0884,0.102,0.15,0.097
2020,2,14,5,0.157,0.099,0.143,0.132
2020,2,14,6,0.188,0.151,0.374,0.0884
2020,2,14,7,0.105,0.21,0.0444,0.132
2020,2,14,8,0.128,0.108,0.163,0.209
2020,2,14,9,0.373,0.288,0.345,0.664
2020,2,14,10,0.158,0.117,0.23,0.128
2020,2,14,11,0.0885,0.141,0.123,0.106
2020,2,14,12,0.162,0.231,0.174,0.207
2020,2,14,13,0.132,0.136,0.258,0.215
2020,2,14,14,0.115,0.224,0.0266,0.0894
2020,2,14,16,0.109,0.166,0.131,0.194
2020,2,14,17,0.122,0.0599,0.242,0.156
2020,2,14,18,0.0218,-0.0181,0.122,-0.0306
2020,2,14,19,0.22,0.227,0.197,0.181
2020,2,14,20,0.0744,0.108,0.059,0.14
2020,2,14,21,0.28,0.172,1.19,0.0168
2020,2,14,22,0.213,0.173,0.342,0.172
2020,2,14,23,0.206,0.115,-0.108,0.0807
2020,2,14,24,0.237,0.278,0.222,0.551
2020,2,14,25,0.0784,0.0137,0.214,0.16
2020,2,14,26,0.135,0.133,0.338,0.142
2020,2,14,27,0.0655,0.0848,0.11,0.262
2020,2,14,28,0.321,0.189,0.2,0.664
2020,2,14,29,0.074,0.1,0.101,0.0493
2020,2,14,30,0.147,0.137,0.0782,0.168
2020,2,14,31,0.0545,0.0307,0.309,0.181
2020,2,14,32,0.0606,0.0815,0.00919,0.107
2020,2,14,33,0.157,0.248,-0.012,0.143
2020,2,14,34,0.176,0.288,0.0769,0.0883
2020,2,14,35,0.319,0.187,0.112,0.181
2020,2,14,36,0.0691,0.139,-0.0102,0.129
2020,2,14,37,0.112,0.154,0.581,-0.123
2020,2,14,38,0.047,-0.102,0.259,0.0473
2020,2,14,39,0.163,0.223,0.213,0.0776
2020,2,14,40,0.11,0.112,0.24,0.103
2020,2,14,41,0.154,0.131,0.337,0.0964
2020,2,14,42,0.204,0.127,0.0814,0.225
2020,2,14,43,0.243,0.358,0.0618,0.145
2020,2,14,44,0.209,0.166,1.19,0.121
2020,2,14,45,0.122,0.149,0.151,-0.0232
2020,2,14,46,0.143,0.159,0.277,0.0189
2020,2,14,47,0.144,0.123,0.112,0.129
2020,2,14,48,0.191,0.233,0.122,0.0992
2020,2,14,49,0.124,0.00733,0.15,0.139
2020,2,14,50,0.134,0.0229,0.17,0.198
2020,2,14,51,0.0762,0.135,0.0513,0.0862
2020,2,14,52,0.158,0.141,0.286,0.0388
2020,2,14,53,0.185,0.104,0.173,0.0211
2020,2,15,1,0.0709,0.087,0.0563,0.104
2020,2,15,2,0.124,0.135,0.0356,0.0986
2020,2,15,3,0.0687,0.148,0.0295,0.0178
2020,2,15,4,0.0504,0.0803,0.0917,0.04
2020,2,15,5,0.134,0.0789,0.142,0.0873
2020,2,15,6,0.144,0.121,0.256,0.073
2020,2,15,7,0.0803,0.184,0.0427,0.0104
2020,2,15,8,0.0744,0.0704,0.0896,0.088
2020,2,15,9,0.282,0.268,0.335,0.302
2020,2,15,10,0.136,0.0849,0.193,0.0908
2020,2,15,11,0.0668,0.114,0.113,0.0761
2020,2,15,12,0.128,0.227,0.0815,0.127
2020,2,15,13,0.112,0.115,0.171,0.175
2020,2,15,14,0.0724,0.198,-0.0557,0.0581
2020,2,15,16,0.0757,0.137,0.0796,0.11
2020,2,15,17,0.0811,0.0405,-0.0774,0.158
2020,2,15,18,-0.0131,-0.0436,0.116,-0.11
2020,2,15,19,0.201,0.224,0.158,0.169
2020,2,15,20,0.0715,0.0979,0.075,0.107
2020,2,15,21,0.26,0.153,1.16,-0.0548
2020,2,15,22,0.171,0.131,0.317,0.172
2020,2,15,23,0.123,0.048,-0.18,0.0613
2020,2,15,24,0.24,0.338,0.231,0.535
2020,2,15,25,-0.00561,-0.0133,0.0769,0.0892
2020,2,15,26,0.124,0.0986,0.338,0.145
2020,2,15,27,0.0409,0.0495,0.131,0.236
2020,2,15,28,0.296,0.147,0.214,0.664
2020,2,15,29,0.033,0.033,0.0466,-0.0197
2020,2,15,30,0.0806,0.127,0.0213,0.121
2020,2,15,31,0.101,0.0311,0.261,0.427
2020,2,15,32,0.0326,0.051,-0.0369,0.0929
2020,2,15,33,0.157,0.216,0.139,0.0799
2020,2,15,34,0.155,0.229,0.0227,0.0463
2020,2,15,35,0.111,0.147,0.111,0.151
2020,2,15,36,0.0563,0.119,-0.000761,0.0892
2020,2,15,37,0.103,0.2,0.488,-0.173
2020,2,15,38,0.0463,-0.0779,0.235,0.0236
2020,2,15,39,0.11,0.202,0.188,0.0838
2020,2,15,40,0.0931,0.177,0.155,-0.0256
2020,2,15,41,0.116,0.0969,0.309,0.0494
2020,2,15,42,0.152,0.107,0.0808,0.0297
2020,2,15,43,0.244,0.346,0.0676,0.139
2020,2,15,44,0.115,0.249,1.08,0.061
2020,2,15,45,0.101,0.153,0.112,-0.0849
2020,2,15,46,0.117,0.137,0.224,0.0164
2020,2,15,47,0.136,0.102,0.168,0.0982
2020,2,15,48,0.162,0.185,0.0342,0.0795
2020,2,15,49,0.102,0.0376,0.0863,0.0533
2020,2,15,50,0.113,0.015,0.132,0.198
2020,2,15,51,0.0417,0.0572,0.0183,0.0946
2020,2,15,52,0.129,0.0931,0.248,0.0361
2020,2,15,53,0.101,0.0453,0.127,0.0192
2020,2,16,1,0.0519,0.0485,0.0467,0.0559
2020,2,16,2,0.0726,0.0537,0.0188,0.0489
2020,2,16,3,0.0431,0.104,0.0253,-0.0236
2020,2,16,4,0.0126,0.0296,0.0806,-0.0402
2020,2,16,5,0.0913,0.0147,0.126,0.00154
2020,2,16,6,0.114,0.0858,0.258,0.00712
2020,2,16,7,0.0607,0.111,0.048,-0.0436
2020,2,16,8,0.0259,0.0194,0.0694,0.00848
2020,2,16,9,0.199,0.168,0.326,0.099
2020,2,16,10,0.0668,0.00267,0.185,0.022
2020,2,16,11,-0.00628,0.0277,0.0954,-0.0425
2020,2,16,12,0.0891,0.194,0.0652,0.0711
2020,2,16,13,0.053,0.0658,0.119,0.0696
2020,2,16,14,0.0174,0.0949,-0.081,0.0212
2020,2,16,16,0.0577,0.0801,0.0805,0.0211
2020,2,16,17,0.0545,0.00462,-0.0886,0.125
2020,2,16,18,-0.0371,-0.0622,0.0805,-0.145
2020,2,16,19,0.158,0.167,0.136,0.0718
2020,2,16,20,0.0394,0.0751,0.0738,0.0206
2020,2,16,21,0.0297,0.0824,0.148,-0.109
2020,2,16,22,0.13,0.0739,0.315,0.122
2020,2,16,23,0.0863,0.0142,-0.137,-0.0208
2020,2,16,24,0.166,0.227,0.175,0.368
2020,2,16,25,-0.027,-0.0376,0.0514,0.0751
2020,2,16,26,0.0923,0.0279,0.343,0.0679
2020,2,16,27,0.0182,0.0136,0.136,0.182
2020,2,16,28,0.271,0.112,0.203,0.664
2020,2,16,29,0.00967,0.0201,0.0185,-0.0682
2020,2,16,30,0.0351,0.0856,0.0202,0.0492
2020,2,16,31,0.0196,0.0526,0.251,0.112
