year,month,day,cityid,merchants_all,merchants_ss40,merchants_ss60,merchants_ss65,merchants_ss70
2020,6,22,49,-.195,-.136,-.2,-.317,-.199
2020,6,22,50,-.148,-.0456,-.167,-.162,-.175
2020,6,22,51,-.233,-.214,-.0995,-.0156,-.489
2020,6,22,52,-.172,-.129,-.146,-.045,-.342
2020,6,22,53,-.212,-.232,-.0213,-.156,-.371
2020,6,23,1,-.264,-.172,-.122,-.229,-.376
2020,6,23,2,-.343,-.248,-.198,-.355,-.476
2020,6,23,3,-.308,-.262,-.211,-.322,-.415
2020,6,23,4,-.278,-.222,-.16,-.204,-.472
2020,6,23,5,-.219,-.0545,-.0774,-.298,-.358
2020,6,23,6,-.261,-.285,-.113,-.229,-.307
2020,6,23,7,-.2,-.163,-.196,-.16,-.343
2020,6,23,8,-.205,-.104,-.113,-.136,-.294
2020,6,23,9,-.288,-.283,-.197,-.251,-.37
2020,6,23,10,-.198,-.181,-.0509,-.165,-.326
2020,6,23,11,-.313,-.159,-.183,-.316,-.497
2020,6,23,12,-.356,-.286,-.0917,-.238,-.402
2020,6,23,13,-.266,-.177,-.112,-.197,-.438
2020,6,23,14,-.349,-.232,-.224,-.417,-.445
2020,6,23,15,-.19,-.0774,-.0336,-.191,-.357
2020,6,23,16,-.313,-.205,-.155,-.183,-.619
2020,6,23,17,-.158,-.0481,-.157,-.186,-.394
2020,6,23,18,-.211,-.205,-.169,-.23,-.262
2020,6,23,19,-.186,-.1,-.143,-.223,-.352
2020,6,23,20,-.127,-.103,-.0208,.0475,-.304
2020,6,23,21,-.444,-.298,-.285,-.254,-.593
2020,6,23,22,-.245,-.181,-.191,-.0699,-.354
2020,6,23,23,-.385,-.33,-.233,-.452,-.459
2020,6,23,24,-.361,-.186,-.271,-.344,-.434
2020,6,23,25,-.433,-.334,-.33,-.525,-.566
2020,6,23,26,-.253,-.157,-.108,-.1,-.512
2020,6,23,27,-.238,-.261,-.076,-.179,-.27
2020,6,23,28,-.279,-.228,-.181,-.271,-.405
2020,6,23,29,-.43,-.317,-.095,-.331,-.567
2020,6,23,30,-.172,-.0858,-.151,-.0464,-.388
2020,6,23,31,-.27,-.285,-.234,-.244,-.349
2020,6,23,32,-.234,-.0714,-.21,-.181,-.32
2020,6,23,33,-.234,-.178,-.114,-.264,-.333
2020,6,23,34,-.245,-.131,-.194,-.208,-.4
2020,6,23,35,-.243,-.12,-.131,-.191,-.371
2020,6,23,36,-.24,-.144,-.136,-.333,-.32
2020,6,23,37,-.135,-.134,-.0486,-.145,-.192
2020,6,23,38,-.2,-.156,-.232,-.218,-.319
2020,6,23,39,-.194,-.152,-.0461,-.15,-.345
2020,6,23,40,-.215,-.082,-.172,-.241,-.27
2020,6,23,41,-.341,-.384,-.0977,-.313,-.471
2020,6,23,42,-.252,-.237,-.0996,-.304,-.376
2020,6,23,43,-.249,-.242,-.183,-.226,-.404
2020,6,23,44,-.357,-.265,.0309,-.277,-.564
2020,6,23,45,-.196,-.155,-.186,-.139,-.364
2020,6,23,46,-.238,-.183,-.183,-.261,-.341
2020,6,23,47,-.273,-.189,-.0596,-.209,-.523
2020,6,23,48,-.267,-.202,-.316,-.131,-.299
2020,6,23,49,-.194,-.125,-.2,-.321,-.204
2020,6,23,50,-.15,-.0494,-.148,-.167,-.178
2020,6,23,51,-.233,-.225,-.139,-.0165,-.481
2020,6,23,52,-.178,-.13,-.159,-.0611,-.341
2020,6,23,53,-.211,-.22,-.0274,-.163,-.375
2020,6,24,1,-.263,-.174,-.113,-.229,-.378
2020,6,24,2,-.342,-.246,-.209,-.36,-.475
2020,6,24,3,-.307,-.262,-.211,-.325,-.413
2020,6,24,4,-.28,-.222,-.151,-.206,-.475
2020,6,24,5,-.219,-.0562,-.0694,-.297,-.363
2020,6,24,6,-.261,-.288,-.11,-.229,-.308
2020,6,24,7,-.202,-.163,-.192,-.161,-.346
2020,6,24,8,-.205,-.11,-.089,-.143,-.297
2020,6,24,9,-.284,-.279,-.175,-.255,-.366
2020,6,24,10,-.205,-.186,-.0609,-.179,-.324
2020,6,24,11,-.313,-.147,-.185,-.328,-.497
2020,6,24,12,-.356,-.288,-.0848,-.235,-.404
2020,6,24,13,-.266,-.169,-.126,-.198,-.445
2020,6,24,14,-.347,-.232,-.176,-.407,-.45
2020,6,24,15,-.198,-.095,-.028,-.19,-.355
2020,6,24,16,-.318,-.209,-.167,-.182,-.622
2020,6,24,17,-.159,-.0519,-.154,-.176,-.401
2020,6,24,18,-.207,-.206,-.172,-.188,-.266
2020,6,24,19,-.19,-.107,-.0984,-.226,-.352
2020,6,24,20,-.124,-.107,-.0241,.0307,-.311
2020,6,24,21,-.445,-.301,-.282,-.258,-.592
2020,6,24,22,-.24,-.184,-.171,-.0871,-.346
2020,6,24,23,-.378,-.326,-.235,-.453,-.445
2020,6,24,24,-.342,-.169,-.277,-.339,-.411
2020,6,24,25,-.427,-.336,-.332,-.516,-.568
2020,6,24,26,-.247,-.149,-.0864,-.127,-.508
2020,6,24,27,-.237,-.263,-.0466,-.177,-.273
2020,6,24,28,-.28,-.227,-.171,-.29,-.401
2020,6,24,29,-.421,-.311,-.0464,-.332,-.559
2020,6,24,30,-.164,-.0816,-.122,-.0547,-.385
2020,6,24,31,-.269,-.286,-.227,-.264,-.35
2020,6,24,32,-.238,-.0753,-.193,-.195,-.326
2020,6,24,33,-.24,-.19,-.106,-.285,-.335
2020,6,24,34,-.241,-.128,-.177,-.197,-.411
2020,6,24,35,-.245,-.124,-.15,-.193,-.377
2020,6,24,36,-.242,-.137,-.169,-.333,-.323
2020,6,24,37,-.132,-.145,-.0289,-.112,-.206
2020,6,24,38,-.201,-.162,-.207,-.215,-.323
2020,6,24,39,-.193,-.156,-.053,-.156,-.343
2020,6,24,40,-.221,-.0967,-.228,-.231,-.273
2020,6,24,41,-.334,-.366,-.0735,-.31,-.471
2020,6,24,42,-.259,-.236,-.107,-.318,-.378
2020,6,24,43,-.251,-.249,-.172,-.216,-.409
2020,6,24,44,-.36,-.271,.0272,-.299,-.56
2020,6,24,45,-.193,-.145,-.22,-.148,-.376
2020,6,24,46,-.234,-.179,-.193,-.25,-.337
2020,6,24,47,-.277,-.202,-.0893,-.222,-.524
2020,6,24,48,-.267,-.2,-.312,-.122,-.298
2020,6,24,49,-.195,-.125,-.203,-.331,-.212
2020,6,24,50,-.151,-.0521,-.154,-.165,-.188
2020,6,24,51,-.225,-.225,-.0507,-.0293,-.473
2020,6,24,52,-.183,-.127,-.18,-.0911,-.332
2020,6,24,53,-.205,-.207,-.0502,-.154,-.373
2020,6,25,1,-.258,-.171,-.125,-.218,-.377
2020,6,25,2,-.335,-.241,-.165,-.353,-.472
2020,6,25,3,-.305,-.257,-.193,-.332,-.409
2020,6,25,4,-.28,-.225,-.151,-.2,-.476
2020,6,25,5,-.221,-.0517,-.0801,-.295,-.366
2020,6,25,6,-.256,-.289,-.0914,-.214,-.309
2020,6,25,7,-.202,-.163,-.186,-.153,-.347
2020,6,25,8,-.206,-.113,-.089,-.145,-.296
2020,6,25,9,-.28,-.268,-.157,-.256,-.358
2020,6,25,10,-.205,-.183,-.0755,-.181,-.323
2020,6,25,11,-.31,-.134,-.16,-.336,-.499
2020,6,25,12,-.355,-.291,-.0957,-.23,-.402
2020,6,25,13,-.268,-.163,-.121,-.21,-.445
2020,6,25,14,-.341,-.227,-.185,-.387,-.45
2020,6,25,15,-.196,-.0937,-.0228,-.185,-.343
2020,6,25,16,-.321,-.217,-.171,-.187,-.623
2020,6,25,17,-.158,-.0525,-.129,-.175,-.397
2020,6,25,18,-.201,-.201,-.179,-.181,-.251
2020,6,25,19,-.19,-.107,-.125,-.224,-.349
2020,6,25,20,-.128,-.108,-.0274,.0116,-.309
2020,6,25,21,-.442,-.306,-.26,-.262,-.589
2020,6,25,22,-.237,-.181,-.166,-.0811,-.347
2020,6,25,23,-.37,-.315,-.24,-.458,-.433
2020,6,25,24,-.325,-.158,-.285,-.34,-.392
2020,6,25,25,-.416,-.334,-.329,-.511,-.564
2020,6,25,26,-.245,-.141,-.0795,-.113,-.507
2020,6,25,27,-.239,-.265,-.0084,-.184,-.286
2020,6,25,28,-.274,-.22,-.177,-.266,-.401
2020,6,25,29,-.411,-.303,-.0243,-.327,-.551
2020,6,25,30,-.166,-.0849,-.136,-.0381,-.387
2020,6,25,31,-.267,-.28,-.254,-.278,-.35
2020,6,25,32,-.239,-.0684,-.162,-.202,-.331
2020,6,25,33,-.238,-.2,-.0858,-.281,-.335
2020,6,25,34,-.231,-.128,-.148,-.189,-.407
2020,6,25,35,-.242,-.127,-.149,-.194,-.379
2020,6,25,36,-.245,-.131,-.199,-.342,-.322
2020,6,25,37,-.118,-.133,.076,-.072,-.21
2020,6,25,38,-.197,-.163,-.193,-.208,-.321
2020,6,25,39,-.195,-.161,-.0715,-.16,-.342
2020,6,25,40,-.221,-.0941,-.191,-.231,-.277
2020,6,25,41,-.327,-.356,-.0261,-.303,-.468
2020,6,25,42,-.259,-.233,-.12,-.314,-.38
2020,6,25,43,-.251,-.249,-.176,-.216,-.41
2020,6,25,44,-.358,-.275,.0522,-.289,-.558
2020,6,25,45,-.193,-.145,-.208,-.153,-.38
2020,6,25,46,-.237,-.18,-.198,-.262,-.334
2020,6,25,47,-.278,-.196,-.114,-.222,-.523
2020,6,25,48,-.262,-.195,-.258,-.118,-.3
2020,6,25,49,-.193,-.133,-.185,-.327,-.216
2020,6,25,50,-.151,-.0464,-.162,-.163,-.193
2020,6,25,51,-.229,-.232,-.000523,-.0323,-.466
2020,6,25,52,-.179,-.119,-.184,-.0815,-.336
2020,6,25,53,-.203,-.197,-.054,-.143,-.369
2020,6,26,1,-.253,-.168,-.132,-.206,-.374
2020,6,26,2,-.329,-.236,-.154,-.35,-.469
2020,6,26,3,-.301,-.259,-.172,-.322,-.404
2020,6,26,4,-.281,-.227,-.134,-.201,-.478
2020,6,26,5,-.222,-.0555,-.0748,-.297,-.371
2020,6,26,6,-.252,-.29,-.0752,-.204,-.308
2020,6,26,7,-.202,-.156,-.203,-.145,-.347
2020,6,26,8,-.205,-.118,-.0775,-.143,-.296
2020,6,26,9,-.277,-.266,-.141,-.254,-.357
2020,6,26,10,-.203,-.18,-.0792,-.165,-.326
2020,6,26,11,-.308,-.122,-.178,-.344,-.503
2020,6,26,12,-.356,-.296,-.069,-.227,-.403
2020,6,26,13,-.265,-.155,-.108,-.204,-.449
2020,6,26,14,-.331,-.224,-.166,-.378,-.448
2020,6,26,15,-.196,-.0918,-.0335,-.198,-.338
2020,6,26,16,-.324,-.221,-.175,-.185,-.625
2020,6,26,17,-.157,-.0547,-.107,-.177,-.399
2020,6,26,18,-.202,-.202,-.182,-.186,-.247
2020,6,26,19,-.195,-.115,-.175,-.222,-.345
2020,6,26,20,-.137,-.127,-.0551,.00406,-.317
2020,6,26,21,-.44,-.309,-.262,-.256,-.585
2020,6,26,22,-.232,-.177,-.157,-.0585,-.339
2020,6,26,23,-.359,-.307,-.225,-.446,-.423
2020,6,26,24,-.321,-.155,-.304,-.34,-.385
2020,6,26,25,-.412,-.341,-.343,-.491,-.561
2020,6,26,26,-.237,-.129,-.0662,-.13,-.505
2020,6,26,27,-.238,-.266,.00335,-.184,-.296
2020,6,26,28,-.275,-.216,-.191,-.268,-.407
2020,6,26,29,-.404,-.305,.0062,-.316,-.549
2020,6,26,30,-.171,-.0987,-.121,-.0513,-.387
2020,6,26,31,-.264,-.279,-.184,-.265,-.351
2020,6,26,32,-.244,-.0788,-.178,-.206,-.332
2020,6,26,33,-.231,-.195,-.0557,-.286,-.328
2020,6,26,34,-.224,-.13,-.141,-.172,-.407
2020,6,26,35,-.238,-.124,-.148,-.194,-.372
2020,6,26,36,-.239,-.129,-.194,-.331,-.319
2020,6,26,37,-.118,-.121,.022,-.0704,-.204
2020,6,26,38,-.196,-.159,-.202,-.214,-.32
2020,6,26,39,-.194,-.156,-.071,-.158,-.347
2020,6,26,40,-.22,-.0913,-.201,-.223,-.272
2020,6,26,41,-.321,-.351,-.0182,-.29,-.468
2020,6,26,42,-.258,-.232,-.106,-.314,-.379
2020,6,26,43,-.255,-.253,-.189,-.23,-.409
2020,6,26,44,-.356,-.274,.0529,-.279,-.56
2020,6,26,45,-.182,-.137,-.156,-.145,-.379
2020,6,26,46,-.232,-.184,-.174,-.23,-.328
2020,6,26,47,-.281,-.203,-.0997,-.225,-.524
2020,6,26,48,-.256,-.187,-.277,-.102,-.299
2020,6,26,49,-.195,-.133,-.207,-.318,-.214
2020,6,26,50,-.154,-.042,-.153,-.167,-.196
2020,6,26,51,-.22,-.229,.0167,-.0471,-.46
2020,6,26,52,-.188,-.127,-.224,-.0887,-.341
2020,6,26,53,-.195,-.186,-.064,-.135,-.356
2020,6,27,1,-.249,-.162,-.13,-.203,-.371
2020,6,27,2,-.324,-.23,-.158,-.343,-.465
2020,6,27,3,-.297,-.253,-.163,-.318,-.399
2020,6,27,4,-.284,-.223,-.141,-.205,-.489
2020,6,27,5,-.222,-.055,-.0677,-.298,-.374
2020,6,27,6,-.253,-.289,-.0826,-.201,-.308
2020,6,27,7,-.201,-.151,-.186,-.143,-.349
2020,6,27,8,-.202,-.104,-.0796,-.14,-.294
2020,6,27,9,-.275,-.265,-.127,-.258,-.354
2020,6,27,10,-.202,-.174,-.0814,-.154,-.334
2020,6,27,11,-.311,-.114,-.174,-.35,-.512
2020,6,27,12,-.357,-.296,-.0757,-.227,-.404
2020,6,27,13,-.266,-.159,-.0811,-.191,-.446
2020,6,27,14,-.323,-.214,-.153,-.363,-.447
2020,6,27,15,-.199,-.0879,-.0116,-.199,-.336
2020,6,27,16,-.329,-.222,-.181,-.186,-.633
2020,6,27,17,-.158,-.0552,-.11,-.175,-.403
2020,6,27,18,-.209,-.208,-.188,-.191,-.248
2020,6,27,19,-.194,-.119,-.141,-.223,-.349
2020,6,27,20,-.146,-.136,-.0812,.00545,-.319
2020,6,27,21,-.438,-.303,-.282,-.268,-.583
2020,6,27,22,-.234,-.173,-.176,-.0511,-.352
2020,6,27,23,-.356,-.317,-.226,-.437,-.415
2020,6,27,24,-.321,-.161,-.323,-.343,-.38
2020,6,27,25,-.406,-.343,-.346,-.477,-.557
2020,6,27,26,-.236,-.132,-.0508,-.14,-.497
2020,6,27,27,-.234,-.264,.0432,-.183,-.305
2020,6,27,28,-.271,-.205,-.201,-.27,-.408
2020,6,27,29,-.4,-.303,.0121,-.31,-.544
2020,6,27,30,-.171,-.103,-.135,-.0287,-.388
2020,6,27,31,-.26,-.275,-.173,-.268,-.348
2020,6,27,32,-.241,-.0784,-.164,-.206,-.329
2020,6,27,33,-.234,-.195,-.0751,-.306,-.317
2020,6,27,34,-.221,-.134,-.1,-.168,-.405
2020,6,27,35,-.232,-.119,-.129,-.18,-.378
2020,6,27,36,-.241,-.128,-.186,-.326,-.322
2020,6,27,37,-.117,-.117,.0439,-.0713,-.209
2020,6,27,38,-.195,-.157,-.191,-.209,-.319
2020,6,27,39,-.2,-.159,-.0824,-.162,-.354
2020,6,27,40,-.213,-.0947,-.177,-.212,-.271
2020,6,27,41,-.318,-.343,.014,-.296,-.465
2020,6,27,42,-.258,-.235,-.107,-.309,-.381
2020,6,27,43,-.259,-.256,-.205,-.238,-.419
2020,6,27,44,-.359,-.29,.0674,-.265,-.567
2020,6,27,45,-.187,-.142,-.121,-.158,-.389
2020,6,27,46,-.238,-.192,-.154,-.238,-.33
2020,6,27,47,-.281,-.203,-.064,-.21,-.525
2020,6,27,48,-.255,-.186,-.254,-.101,-.3
2020,6,27,49,-.189,-.125,-.183,-.318,-.222
2020,6,27,50,-.152,-.0428,-.143,-.168,-.199
2020,6,27,51,-.219,-.231,.0166,-.0529,-.461
2020,6,27,52,-.191,-.129,-.235,-.0923,-.34
2020,6,27,53,-.201,-.182,-.09,-.135,-.348
2020,6,28,1,-.248,-.159,-.141,-.199,-.373
2020,6,28,2,-.319,-.225,-.172,-.344,-.461
2020,6,28,3,-.294,-.252,-.159,-.315,-.393
2020,6,28,4,-.286,-.221,-.145,-.206,-.496
2020,6,28,5,-.221,-.0506,-.0809,-.296,-.374
2020,6,28,6,-.252,-.288,-.0823,-.198,-.308
2020,6,28,7,-.202,-.156,-.173,-.147,-.353
2020,6,28,8,-.201,-.0987,-.0786,-.142,-.294
2020,6,28,9,-.276,-.264,-.131,-.262,-.353
2020,6,28,10,-.205,-.167,-.0906,-.164,-.343
2020,6,28,11,-.311,-.0993,-.172,-.364,-.52
2020,6,28,12,-.357,-.294,-.0841,-.231,-.404
2020,6,28,13,-.265,-.152,-.0776,-.192,-.446
2020,6,28,14,-.324,-.218,-.154,-.365,-.441
2020,6,28,15,-.197,-.0854,.0124,-.202,-.337
2020,6,28,16,-.331,-.216,-.174,-.19,-.64
2020,6,28,17,-.153,-.0522,-.0966,-.164,-.394
2020,6,28,18,-.209,-.208,-.198,-.19,-.249
2020,6,28,19,-.202,-.129,-.135,-.237,-.351
2020,6,28,20,-.149,-.138,-.0901,-.00651,-.31
2020,6,28,21,-.438,-.299,-.288,-.272,-.578
2020,6,28,22,-.243,-.171,-.176,-.0728,-.37
2020,6,28,23,-.352,-.319,-.263,-.45,-.396
2020,6,28,24,-.316,-.152,-.306,-.339,-.379
2020,6,28,25,-.398,-.342,-.347,-.495,-.557
2020,6,28,26,-.236,-.13,-.0575,-.116,-.5
2020,6,28,27,-.233,-.254,.0645,-.185,-.314
2020,6,28,28,-.266,-.196,-.19,-.269,-.408
2020,6,28,29,-.397,-.291,.012,-.322,-.545
2020,6,28,30,-.17,-.0989,-.119,-.022,-.387
2020,6,28,31,-.254,-.27,-.172,-.25,-.341
2020,6,28,32,-.237,-.067,-.159,-.199,-.321
2020,6,28,33,-.234,-.193,-.0696,-.322,-.316
2020,6,28,34,-.219,-.135,-.0997,-.166,-.401
2020,6,28,35,-.23,-.116,-.104,-.191,-.381
2020,6,28,36,-.24,-.128,-.184,-.326,-.326
2020,6,28,37,-.115,-.116,-.00796,-.0474,-.212
2020,6,28,38,-.193,-.154,-.197,-.209,-.316
2020,6,28,39,-.205,-.158,-.104,-.173,-.357
2020,6,28,40,-.21,-.0979,-.19,-.205,-.269
2020,6,28,41,-.32,-.341,.00579,-.297,-.468
2020,6,28,42,-.257,-.231,-.121,-.308,-.38
2020,6,28,43,-.261,-.256,-.213,-.239,-.428
2020,6,28,44,-.359,-.297,.0282,-.275,-.564
2020,6,28,45,-.185,-.139,-.141,-.154,-.39
2020,6,28,46,-.237,-.193,-.18,-.227,-.329
2020,6,28,47,-.276,-.197,-.0893,-.199,-.525
2020,6,28,48,-.248,-.181,-.237,-.0919,-.308
2020,6,28,49,-.188,-.12,-.173,-.317,-.236
2020,6,28,50,-.15,-.0398,-.143,-.168,-.2
2020,6,28,51,-.216,-.244,.0337,-.0415,-.463
2020,6,28,52,-.19,-.117,-.254,-.0911,-.332
2020,6,28,53,-.199,-.179,-.104,-.124,-.336
2020,6,29,1,-.248,-.156,-.148,-.202,-.372
2020,6,29,2,-.316,-.222,-.143,-.341,-.458
2020,6,29,3,-.291,-.248,-.158,-.314,-.387
2020,6,29,4,-.287,-.216,-.131,-.211,-.505
2020,6,29,5,-.221,-.0449,-.101,-.293,-.377
2020,6,29,6,-.252,-.291,-.074,-.192,-.308
2020,6,29,7,-.205,-.153,-.171,-.148,-.358
2020,6,29,8,-.2,-.099,-.0686,-.143,-.296
2020,6,29,9,-.272,-.268,-.12,-.254,-.35
2020,6,29,10,-.209,-.169,-.0873,-.165,-.353
2020,6,29,11,-.31,-.0908,-.166,-.362,-.527
2020,6,29,12,-.354,-.289,-.0758,-.227,-.403
2020,6,29,13,-.264,-.151,-.104,-.18,-.442
2020,6,29,14,-.318,-.216,-.189,-.362,-.438
2020,6,29,15,-.196,-.0854,.0165,-.215,-.331
2020,6,29,16,-.335,-.221,-.184,-.181,-.645
2020,6,29,17,-.153,-.0532,-.0865,-.171,-.393
2020,6,29,18,-.208,-.208,-.194,-.186,-.25
2020,6,29,19,-.206,-.138,-.149,-.254,-.356
2020,6,29,20,-.149,-.135,-.0674,-.027,-.312
2020,6,29,21,-.442,-.307,-.292,-.294,-.576
2020,6,29,22,-.247,-.179,-.169,-.0724,-.384
2020,6,29,23,-.352,-.328,-.257,-.438,-.396
2020,6,29,24,-.312,-.15,-.3,-.325,-.376
2020,6,29,25,-.402,-.347,-.368,-.504,-.554
2020,6,29,26,-.235,-.126,-.0511,-.124,-.501
2020,6,29,27,-.233,-.251,.0736,-.184,-.307
2020,6,29,28,-.263,-.177,-.181,-.287,-.407
2020,6,29,29,-.394,-.281,.0295,-.328,-.54
2020,6,29,30,-.174,-.0923,-.14,-.03,-.386
2020,6,29,31,-.251,-.267,-.167,-.249,-.33
2020,6,29,32,-.242,-.0697,-.153,-.202,-.318
2020,6,29,33,-.239,-.198,-.0885,-.317,-.314
2020,6,29,34,-.214,-.131,-.106,-.173,-.399
2020,6,29,35,-.236,-.116,-.123,-.203,-.388
2020,6,29,36,-.239,-.121,-.162,-.317,-.327
2020,6,29,37,-.114,-.114,.0128,-.0321,-.21
2020,6,29,38,-.189,-.151,-.179,-.207,-.313
2020,6,29,39,-.199,-.166,-.0803,-.162,-.351
2020,6,29,40,-.198,-.0797,-.184,-.196,-.27
2020,6,29,41,-.317,-.335,.0114,-.288,-.469
2020,6,29,42,-.259,-.231,-.127,-.319,-.377
2020,6,29,43,-.26,-.256,-.197,-.234,-.435
2020,6,29,44,-.361,-.3,-.00462,-.269,-.57
2020,6,29,45,-.191,-.142,-.177,-.15,-.396
2020,6,29,46,-.241,-.2,-.186,-.223,-.326
2020,6,29,47,-.274,-.181,-.114,-.222,-.524
2020,6,29,48,-.246,-.177,-.219,-.107,-.301
2020,6,29,49,-.189,-.129,-.157,-.307,-.246
2020,6,29,50,-.148,-.0453,-.124,-.166,-.199
2020,6,29,51,-.217,-.242,.0395,-.0358,-.462
2020,6,29,52,-.185,-.112,-.254,-.0783,-.332
2020,6,29,53,-.198,-.179,-.0987,-.13,-.33
2020,6,30,1,-.248,-.156,-.146,-.203,-.371
2020,6,30,2,-.313,-.22,-.135,-.331,-.456
2020,6,30,3,-.287,-.241,-.159,-.322,-.382
2020,6,30,4,-.291,-.218,-.127,-.219,-.512
2020,6,30,5,-.219,-.0391,-.105,-.288,-.381
2020,6,30,6,-.254,-.294,-.0828,-.204,-.306
2020,6,30,7,-.204,-.15,-.168,-.147,-.361
2020,6,30,8,-.199,-.0917,-.0694,-.151,-.293
2020,6,30,9,-.268,-.266,-.108,-.255,-.346
2020,6,30,10,-.214,-.17,-.0917,-.175,-.369
2020,6,30,11,-.308,-.0796,-.125,-.359,-.534
2020,6,30,12,-.353,-.291,-.0652,-.227,-.402
2020,6,30,13,-.256,-.141,-.0765,-.193,-.437
2020,6,30,14,-.311,-.212,-.178,-.366,-.44
2020,6,30,15,-.193,-.0807,.0273,-.223,-.326
2020,6,30,16,-.332,-.213,-.171,-.188,-.647
2020,6,30,17,-.153,-.0531,-.0896,-.161,-.397
2020,6,30,18,-.214,-.213,-.184,-.19,-.26
2020,6,30,19,-.21,-.136,-.179,-.261,-.357
2020,6,30,20,-.149,-.137,-.0854,-.0188,-.309
2020,6,30,21,-.44,-.301,-.3,-.313,-.572
2020,6,30,22,-.248,-.18,-.161,-.0776,-.397
2020,6,30,23,-.346,-.328,-.258,-.434,-.392
2020,6,30,24,-.308,-.152,-.285,-.304,-.372
2020,6,30,25,-.402,-.347,-.355,-.524,-.551
2020,6,30,26,-.236,-.133,-.00596,-.131,-.504
2020,6,30,27,-.234,-.255,.0878,-.188,-.309
2020,6,30,28,-.262,-.173,-.196,-.268,-.407
2020,6,30,29,-.391,-.279,.0062,-.317,-.54
2020,6,30,30,-.18,-.0892,-.149,-.0379,-.388
2020,6,30,31,-.248,-.263,-.136,-.256,-.329
2020,6,30,32,-.238,-.0585,-.164,-.21,-.316
2020,6,30,33,-.24,-.199,-.0959,-.324,-.32
2020,6,30,34,-.212,-.133,-.108,-.177,-.401
2020,6,30,35,-.235,-.117,-.114,-.212,-.376
2020,6,30,36,-.239,-.119,-.172,-.328,-.321
2020,6,30,37,-.112,-.122,.0192,-.0273,-.214
2020,6,30,38,-.189,-.157,-.171,-.212,-.31
2020,6,30,39,-.2,-.174,-.0782,-.163,-.35
2020,6,30,40,-.2,-.0805,-.182,-.203,-.268
2020,6,30,41,-.315,-.332,.0173,-.28,-.469
2020,6,30,42,-.26,-.227,-.15,-.322,-.378
2020,6,30,43,-.263,-.259,-.196,-.236,-.447
2020,6,30,44,-.351,-.29,.0122,-.266,-.567
2020,6,30,45,-.188,-.139,-.175,-.159,-.397
2020,6,30,46,-.24,-.199,-.189,-.225,-.323
2020,6,30,47,-.273,-.181,-.131,-.2,-.527
2020,6,30,48,-.248,-.176,-.23,-.102,-.302
2020,6,30,49,-.19,-.14,-.154,-.317,-.248
2020,6,30,50,-.151,-.051,-.138,-.179,-.198
2020,6,30,51,-.215,-.23,.062,-.0338,-.469
2020,6,30,52,-.184,-.114,-.244,-.073,-.33
2020,6,30,53,-.2,-.19,-.0887,-.105,-.33
2020,7,1,1,-.247,-.154,-.145,-.207,-.373
2020,7,1,2,-.31,-.221,-.116,-.32,-.454
2020,7,1,3,-.286,-.243,-.146,-.321,-.379
2020,7,1,4,-.295,-.223,-.142,-.214,-.519
2020,7,1,5,-.223,-.0412,-.0973,-.29,-.384
2020,7,1,6,-.255,-.294,-.098,-.198,-.309
2020,7,1,7,-.21,-.16,-.172,-.143,-.364
2020,7,1,8,-.203,-.0844,-.0919,-.149,-.293
2020,7,1,9,-.272,-.27,-.14,-.255,-.348
2020,7,1,10,-.218,-.174,-.0959,-.168,-.384
2020,7,1,11,-.315,-.0969,-.127,-.354,-.544
2020,7,1,12,-.353,-.291,-.066,-.243,-.399
2020,7,1,13,-.257,-.152,-.0889,-.182,-.433
2020,7,1,14,-.305,-.209,-.163,-.369,-.44
2020,7,1,15,-.188,-.0788,.00468,-.223,-.325
2020,7,1,16,-.335,-.213,-.177,-.198,-.651
2020,7,1,17,-.153,-.0514,-.0752,-.156,-.395
2020,7,1,18,-.22,-.219,-.196,-.212,-.258
2020,7,1,19,-.21,-.14,-.186,-.266,-.368
2020,7,1,20,-.154,-.138,-.0866,-.0127,-.311
2020,7,1,21,-.436,-.29,-.316,-.293,-.57
2020,7,1,22,-.257,-.192,-.183,-.07,-.417
2020,7,1,23,-.346,-.329,-.25,-.449,-.39
2020,7,1,24,-.315,-.171,-.281,-.305,-.371
2020,7,1,25,-.403,-.348,-.343,-.537,-.549
2020,7,1,26,-.238,-.141,-.0208,-.119,-.507
2020,7,1,27,-.236,-.255,.084,-.196,-.296
2020,7,1,28,-.26,-.168,-.204,-.26,-.403
2020,7,1,29,-.395,-.279,-.0695,-.319,-.54
2020,7,1,30,-.183,-.0932,-.157,-.0503,-.384
2020,7,1,31,-.249,-.262,-.127,-.228,-.332
2020,7,1,32,-.233,-.0538,-.162,-.196,-.31
2020,7,1,33,-.235,-.188,-.113,-.312,-.323
2020,7,1,34,-.212,-.142,-.14,-.184,-.392
2020,7,1,35,-.237,-.117,-.112,-.212,-.375
2020,7,1,36,-.239,-.125,-.162,-.319,-.319
2020,7,1,37,-.117,-.112,-.00735,-.0696,-.209
2020,7,1,38,-.189,-.158,-.169,-.221,-.309
2020,7,1,39,-.194,-.164,-.0514,-.152,-.347
2020,7,1,40,-.193,-.0636,-.152,-.22,-.255
2020,7,1,41,-.318,-.335,.0394,-.273,-.47
2020,7,1,42,-.257,-.228,-.154,-.312,-.376
2020,7,1,43,-.263,-.26,-.182,-.24,-.453
2020,7,1,44,-.355,-.3,.0163,-.272,-.571
2020,7,1,45,-.187,-.138,-.137,-.148,-.393
