statefips,year,month,day_endofweek,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
21,2022,1,28,.356,.504,.758,.599,.113,-.124,.159,.225,.231,.376,.413,.528,.215
21,2022,2,4,.431,.608,.851,.384,.163,.379,.757,.469,.446,.304,.359,.421,.357
21,2022,2,11,.795,.817,1.03,.797,.508,.973,1.46,1.01,.972,.665,.631,.578,.67
21,2022,2,18,.238,.462,.418,.209,.0289,-.0444,.19,.194,.194,.123,.213,.334,.156
21,2022,2,25,.661,.929,1.06,.782,.329,.336,.845,.712,.701,.602,.603,.698,.352
21,2022,3,4,.475,.528,.607,.366,.359,.228,.757,.52,.501,.463,.399,.381,.262
21,2022,3,11,.544,.658,.697,.525,.453,.201,.677,.504,.49,.482,.538,.672,.349
21,2022,3,18,.561,.698,.459,.714,.285,.22,.522,.721,.737,.521,.438,.43,.218
22,2021,3,26,.399,.,.,.,.,.,1.06,.547,.503,.32,.319,.323,.309
22,2021,4,2,.223,.,.,.,.,.,.709,.397,.37,.212,.12,.0536,-.014
22,2021,4,9,.132,.,.,.,.,.,.316,.256,.25,.191,.0739,-.0286,-.0497
22,2021,4,16,.347,.,.,.,.,.,.714,.462,.44,.285,.3,.375,.158
22,2021,4,23,.308,.,.,.,.,.,.576,.381,.364,.227,.24,.232,.304
22,2021,4,30,.244,.,.,.,.,.,.297,.301,.302,.241,.198,.173,.122
22,2021,5,7,.43,.,.,.,.,.,.415,.442,.444,.417,.406,.41,.357
22,2021,5,14,.608,.,.,.,.,.,.846,.735,.726,.536,.506,.464,.51
22,2021,5,21,.259,.,.,.,.,.,.482,.327,.313,.285,.223,.188,.108
22,2021,5,28,.295,.,.,.,.,.,.723,.339,.306,.321,.282,.248,.241
22,2021,6,4,.214,.,.,.,.,.,.482,.255,.236,.238,.194,.159,.136
22,2021,6,11,.248,.,.,.,.,.,.595,.357,.337,.219,.18,.171,.0727
22,2021,6,18,.303,.,.,.,.,.,.482,.345,.333,.224,.255,.275,.306
22,2021,6,25,.0863,.,.,.,.,.,.131,.154,.156,.0448,.0494,.0954,-.0514
22,2021,7,2,.0769,.,.,.,.,.,.491,.172,.145,.0147,.0111,.0374,-.0667
22,2021,7,9,-.0786,.,.,.,.,.,.202,-.0355,-.0559,-.0955,-.0972,-.094,-.111
22,2021,7,16,.488,.,.,.,.,.,.946,.542,.507,.598,.487,.262,.69
22,2021,7,23,.226,.,.,.,.,.,.444,.283,.269,.247,.191,.178,.0404
22,2021,7,30,.125,.,.,.,.,.,.273,.14,.129,.188,.117,.0576,.0336
22,2021,8,6,.198,.,.,.,.,.,.354,.207,.194,.252,.204,.201,.0506
22,2021,8,13,.188,.,.,.,.,.,.529,.272,.25,.14,.132,.191,-.0429
22,2021,8,20,.0772,.,.,.,.,.,.396,.113,.0885,.113,.0617,.0179,.00297
22,2021,8,27,.0929,.,.,.,.,.,.363,.115,.0933,.051,.0622,.0792,.0557
22,2021,9,3,-.139,.,.,.,.,.,-.167,-.126,-.122,-.134,-.149,-.115,-.284
22,2021,9,10,-.0798,.,.,.,.,.,-.2,-.0235,-.00834,-.114,-.123,-.18,-.0106
22,2021,9,17,.149,.,.,.,.,.,.467,.155,.128,.123,.113,.213,-.172
22,2021,9,24,.111,-.0381,.0122,-.204,.287,-.217,.269,.166,.158,.00169,.0392,.101,.00637
22,2021,10,1,-.0728,-.129,.182,-.155,-.0823,-.404,-.105,-.0426,-.0372,-.121,-.0997,-.1,-.0276
22,2021,10,8,.293,.244,.53,-.0416,.265,.154,.586,.351,.331,.201,.243,.268,.317
22,2021,10,15,.296,.202,.617,.106,.0932,.238,.709,.343,.312,.272,.24,.228,.164
22,2021,10,22,.202,.244,.594,.112,.0948,.0567,.0178,.208,.224,.229,.202,.241,.0132
22,2021,10,29,.148,.172,.388,.0452,.0152,-.0236,.25,.165,.157,.0422,.12,.266,.00467
22,2021,11,5,.00611,.153,.398,-.072,-.273,-.0562,.183,.0829,.0742,-.0851,-.0547,.034,-.179
22,2021,11,12,.43,.464,.827,.52,.183,.582,.728,.465,.443,.3,.378,.532,.248
22,2021,11,19,1,.678,.78,.511,1.13,.547,.766,1.19,1.22,1.05,.903,.675,1.01
22,2021,11,26,.255,.244,.746,.226,.21,-.0375,.496,.163,.134,.175,.274,.419,.234
22,2021,12,3,.166,.147,.318,-.0474,.101,.198,.562,.215,.186,.089,.123,.101,.29
22,2021,12,10,.193,.325,.271,.148,.126,-.0154,.382,.186,.169,.182,.169,.194,.0574
22,2021,12,17,.251,.415,.549,.252,.0306,-.00145,.401,.201,.184,.194,.259,.391,.137
22,2021,12,24,.416,.344,.649,.165,.224,.436,.756,.513,.492,.298,.346,.404,.357
22,2021,12,31,.182,-.00891,.173,.0221,.0237,.378,.477,.359,.349,.172,.0867,.0239,-.0327
22,2022,1,7,.263,.302,.103,.0684,.168,.369,.96,.372,.322,.351,.2,.0967,-.0361
22,2022,1,14,.412,.765,.819,.391,.199,.152,.529,.326,.309,.339,.448,.675,.231
22,2022,1,21,.161,.383,.297,.154,-.137,-.0701,.283,.148,.137,.107,.144,.266,-.0429
22,2022,1,28,.586,1.04,.942,.747,.344,.212,.491,.449,.446,.531,.655,.881,.491
22,2022,2,4,.576,.746,1.34,.467,.317,.495,.657,.531,.52,.492,.584,.739,.494
22,2022,2,11,.608,.551,1.22,.449,.273,.64,1.11,.701,.666,.323,.513,.763,.506
22,2022,2,18,.326,.6,.746,.258,-.0388,.416,.804,.347,.308,.076,.277,.598,.122
22,2022,2,25,.524,1,.753,.524,.161,.299,.733,.514,.496,.297,.499,.821,.348
22,2022,3,4,.737,.684,.85,.708,.294,.961,1.57,1.16,1.13,.403,.444,.499,.442
22,2022,3,11,.615,1.04,.865,.506,.308,.528,1,.601,.566,.429,.585,.869,.379
22,2022,3,18,.4,.681,.488,.37,.156,.408,.633,.48,.467,.255,.334,.536,.088
23,2021,3,26,.47,.,.,.,.,.,1.3,.757,.71,.133,.295,.65,.00382
23,2021,4,2,.0885,.,.,.,.,.,.406,.317,.309,-.066,-.0976,.0202,-.348
23,2021,4,9,.232,.,.,.,.,.,.333,.535,.553,.161,.0884,.284,-.363
23,2021,4,16,.295,.,.,.,.,.,.43,.701,.725,.0362,.0574,.327,-.348
23,2021,4,23,.673,.,.,.,.,.,1.18,1.23,1.24,.226,.287,.504,.0395
23,2021,4,30,.718,.,.,.,.,.,.745,1.25,1.29,.34,.355,.414,.284
23,2021,5,7,.463,.,.,.,.,.,.455,.396,.391,.34,.501,.802,.294
23,2021,5,14,.631,.,.,.,.,.,1.01,1.08,1.08,.334,.375,.476,.284
23,2021,5,21,.85,.,.,.,.,.,1.45,1.43,1.45,.507,.451,.544,.197
23,2021,5,28,.564,.,.,.,.,.,.964,.91,.905,.383,.357,.547,-.00127
23,2021,6,4,.437,.,.,.,.,.,.503,.672,.687,.0901,.289,.606,.126
23,2021,6,11,.614,.,.,.,.,.,.915,.802,.792,.445,.537,.808,.259
23,2021,6,18,.517,.,.,.,.,.,.333,.754,.79,.212,.363,.758,-.0166
23,2021,6,25,.594,.,.,.,.,.,1.93,.819,.723,.377,.502,.727,.355
23,2021,7,2,.667,.,.,.,.,.,1.45,1.01,.973,.366,.478,.643,.406
23,2021,7,9,.132,.,.,.,.,.,.6,.193,.158,.0759,.0781,.296,-.276
23,2021,7,16,.498,.,.,.,.,.,.503,.554,.559,.258,.443,.774,.233
23,2021,7,23,.099,.,.,.,.,.,1.06,.336,.273,-.111,-.0517,.101,-.195
23,2021,7,30,.206,.,.,.,.,.,.309,.28,.277,.309,.192,.34,-.261
23,2021,8,6,.299,.,.,.,.,.,.6,.465,.454,.249,.218,.426,-.18
23,2021,8,13,.422,.,.,.,.,.,.818,.489,.46,.195,.395,.87,-.0268
23,2021,8,20,.522,.,.,.,.,.,.842,.763,.756,.419,.423,.389,.483
23,2021,8,27,.487,.,.,.,.,.,.6,.346,.324,.207,.541,.457,1.01
23,2021,9,3,.138,.,.,.,.,.,.333,.168,.153,.0646,.085,.25,-.149
23,2021,9,10,.371,.,.,.,.,.,.188,.433,.454,.348,.335,.33,.32
23,2021,9,17,.178,.,.,.,.,.,.406,.301,.292,.104,.0276,.2,-.394
23,2021,9,24,.121,.0821,.25,-.00366,-.143,-.131,.164,.206,.21,-.00639,.0367,.256,-.246
23,2021,10,1,.72,.131,.695,.348,1.06,.512,.212,.512,.538,.933,.84,.842,.671
23,2021,10,8,.52,.714,1.13,.707,.185,.147,.503,.469,.466,.258,.497,.857,.335
23,2021,10,15,.516,.629,.831,.238,.445,.458,.479,.529,.534,.411,.47,.671,.243
23,2021,10,22,.358,.532,.652,.121,.173,.416,.406,.423,.424,.283,.285,.464,-.00637
23,2021,10,29,-.215,-.356,-.354,-.194,-.42,.158,.236,-.134,-.166,-.211,-.274,-.268,-.399
23,2021,11,5,-.119,-.0881,.00539,-.275,-.285,-.399,-.0788,.0169,.0252,-.154,-.21,-.16,-.394
23,2021,11,12,-.188,.325,-.447,.033,-.427,-.453,-.394,-.161,-.141,-.324,-.262,-.166,-.307
23,2021,11,19,.396,.216,.702,.245,.0618,.0831,-.0303,.299,.328,.283,.45,.712,.32
23,2021,11,26,.326,.945,.0987,.0623,-.08,1.05,.139,.436,.462,.454,.243,.234,-.118
23,2021,12,3,-.035,.422,-.0449,-.385,-.11,-.389,-.321,-.188,-.176,-.0575,-.00115,-.122,.299
23,2021,12,10,-.354,-.112,.0485,-.568,-.463,-.71,-.588,-.391,-.374,-.347,-.339,-.29,-.404
23,2021,12,17,-.113,-.0274,-.504,-.253,-.0638,-.389,-.442,-.182,-.16,.00213,-.054,-.104,-.0726
23,2021,12,24,-.364,-.112,-.655,-.568,-.429,-.528,-.758,-.26,-.216,-.537,-.452,-.414,-.363
23,2021,12,31,-.509,-.441,-.39,-.553,-.576,-.635,-.661,-.559,-.55,-.478,-.496,-.507,-.511
23,2022,1,7,-.114,.884,-.504,-.524,-.36,-.399,-.345,-.0256,.0021,.0447,-.18,-.287,-.409
23,2022,1,14,-.238,.799,-.469,-.282,-.455,-.56,-.515,-.29,-.271,-.157,-.253,-.274,-.389
23,2022,1,21,-.0885,.422,-.117,-.179,-.244,-.0777,-.321,-.0836,-.063,-.236,-.176,-.0791,-.225
23,2022,1,28,-.00686,.787,.214,.121,-.301,.491,-.2,-.0739,-.063,-.239,.0172,.318,-.0166
23,2022,2,4,.711,.471,-.0018,.853,.297,1.11,1.25,1.21,1.21,.388,.419,.333,.615
23,2022,2,11,.0402,.204,.566,-.179,.0193,-.324,-.297,-.0507,-.0294,.0277,.0654,.132,.0242
23,2022,2,18,.111,.398,-.311,-.443,.603,-.239,-.176,.00918,.0252,.306,.156,-.045,.218
23,2022,2,25,.254,1.66,.379,.516,-.327,.255,-.0545,.243,.269,.136,.219,.553,-.18
23,2022,3,4,-.0892,.459,.379,-.15,-.293,-.282,-.248,-.142,-.132,-.0433,-.0574,.147,-.419
23,2022,3,11,.858,1.7,.63,1.5,.279,1.09,.988,.655,.626,.658,.925,1.38,.493
23,2022,3,18,.451,.702,-.0521,.883,.277,.426,.188,.624,.662,.309,.355,.386,.386
24,2021,3,26,.0951,.,.,.,.,.,.504,.325,.312,.0665,-.0158,-.0802,.0206
24,2021,4,2,-.11,.,.,.,.,.,.186,.0852,.0775,-.0849,-.194,-.276,-.157
24,2021,4,9,-.0568,.,.,.,.,.,.24,.163,.158,.0111,-.144,-.282,-.0155
24,2021,4,16,.0298,.,.,.,.,.,.273,.333,.337,.0232,-.1,-.163,-.164
24,2021,4,23,.0453,.,.,.,.,.,.605,.347,.328,.0171,-.0974,-.198,-.00884
24,2021,4,30,-.0465,.,.,.,.,.,.0653,.126,.131,-.0767,-.124,-.176,-.045
24,2021,5,7,-.0644,.,.,.,.,.,.0519,-.0192,-.0246,-.0606,-.0959,-.133,-.0464
24,2021,5,14,.0947,.,.,.,.,.,.37,.29,.283,.177,.00826,-.126,.0884
24,2021,5,21,-.155,.,.,.,.,.,-.0921,.044,.0543,-.182,-.241,-.296,-.183
24,2021,5,28,.0179,.,.,.,.,.,.43,.258,.245,.045,-.0806,-.171,-.0523
24,2021,6,4,.02,.,.,.,.,.,.323,.288,.285,-.0015,-.0953,-.179,-.0169
24,2021,6,11,.102,.,.,.,.,.,.441,.312,.303,.106,.0169,-.072,.125
24,2021,6,18,-.0997,.,.,.,.,.,.0419,.0615,.063,-.0786,-.173,-.264,-.0693
24,2021,6,25,.0701,.,.,.,.,.,.196,.237,.24,.105,.000858,-.101,.119
24,2021,7,2,.00221,.,.,.,.,.,.173,.0807,.0737,.0168,-.0393,-.133,.163
24,2021,7,9,-.185,.,.,.,.,.,-.0251,-.157,-.167,-.154,-.195,-.228,-.174
24,2021,7,16,.13,.,.,.,.,.,1.18,.418,.36,.171,.0241,-.101,.124
24,2021,7,23,-.198,.,.,.,.,.,.223,-.0946,-.119,-.183,-.242,-.281,-.242
24,2021,7,30,-.00371,.,.,.,.,.,.675,.109,.0661,.08,-.0386,-.137,.0332
24,2021,8,6,.0263,.,.,.,.,.,.538,.226,.203,.0946,-.0561,-.162,-.0339
24,2021,8,13,-.0869,.,.,.,.,.,.223,.0911,.0811,-.0641,-.161,-.226,-.159
24,2021,8,20,.0549,.,.,.,.,.,.926,.25,.199,.104,-.0178,-.121,.0641
24,2021,8,27,.0307,.,.,.,.,.,.072,.0847,.0857,.0791,.0109,-.0408,.0354
24,2021,9,3,-.0317,.,.,.,.,.,.0653,.0539,.0531,.111,-.057,-.152,-.113
24,2021,9,10,.0372,.,.,.,.,.,.936,.292,.243,.0393,-.0834,-.202,.0516
24,2021,9,17,.0718,.,.,.,.,.,.836,.315,.275,.0677,-.0571,-.136,-.07
24,2021,9,24,.00813,-.0247,-.132,-.29,-.0848,-.194,.109,.41,.433,-.0565,-.161,-.222,-.19
24,2021,10,1,-.168,-.142,-.0742,-.313,-.0979,-.264,-.0519,-.134,-.14,-.129,-.202,-.273,-.122
24,2021,10,8,-.0528,.0563,.124,-.164,.0445,-.191,.0151,.00733,.00675,-.0925,-.0846,-.132,.103
24,2021,10,15,.0646,.399,.228,-.15,.0568,-.0566,.129,.179,.182,.103,.0177,-.0437,.0361
24,2021,10,22,.101,.333,.176,-.0166,.185,-.103,.213,.17,.167,.142,.0726,-.00151,.172
24,2021,10,29,-.12,-.268,-.212,-.251,.115,-.0832,.327,-.141,-.177,-.0875,-.104,-.118,-.0906
24,2021,11,5,.0259,-.154,.0315,-.216,.131,.27,.404,.257,.246,.0396,-.0682,-.167,.0295
24,2021,11,12,-.142,-.273,-.195,-.296,.02,-.336,-.062,-.0748,-.0757,-.0802,-.179,-.274,-.0766
24,2021,11,19,.125,-.0677,.23,-.109,.283,.185,.595,.227,.199,.243,.083,-.0596,.214
24,2021,11,26,-.0108,-.0235,.0468,-.0659,.165,-.149,.0687,-.0544,-.0638,.000395,-.0162,-.0562,.087
24,2021,12,3,-.05,-.241,-.0377,-.151,.0123,.103,.283,.0795,.064,-.0922,-.119,-.177,.0258
24,2021,12,10,-.122,-.211,-.0848,-.269,.0666,-.368,-.102,-.0121,-.00522,-.0584,-.161,-.262,-.0427
24,2021,12,17,-.0856,-.0617,-.127,-.2,.0498,-.22,-.139,-.0762,-.0714,.0371,-.0835,-.178,-.031
24,2021,12,24,-.224,-.236,-.17,-.323,-.103,-.349,-.132,-.212,-.218,-.125,-.23,-.315,-.176
24,2021,12,31,-.313,-.492,-.334,-.439,-.199,-.319,-.169,-.235,-.24,-.269,-.337,-.385,-.323
24,2022,1,7,-.214,-.313,-.321,-.338,-.11,-.114,.109,-.152,-.172,-.0593,-.237,-.354,-.236
24,2022,1,14,.0199,.146,-.00408,-.209,.308,-.213,-.169,-.0535,-.0447,.276,.0628,-.0704,.0368
24,2022,1,21,-.0818,-.0808,.121,-.262,.226,-.301,-.122,-.136,-.137,.0228,-.0596,-.144,.0479
24,2022,1,28,.000681,.0122,.522,-.207,.0913,-.115,.0352,-.0201,-.0243,.122,.0134,-.061,.0236
24,2022,2,4,.0502,-.0712,.203,-.15,.195,.335,.585,.194,.164,.0652,-.00654,-.121,.233
24,2022,2,11,.242,.189,.321,.0395,.417,.357,.819,.323,.285,.365,.217,.0794,.36
24,2022,2,18,.00872,.265,.0987,-.18,.278,-.0198,.246,.0322,.0159,.0219,-.0148,-.0689,.0914
24,2022,2,25,.271,.607,.368,.139,.315,.498,.883,.294,.249,.23,.254,.242,.354
24,2022,3,4,.101,.136,.224,-.176,.138,.309,.759,.286,.25,.0232,.0166,-.0406,.204
24,2022,3,11,.108,.235,.331,-.044,.226,.0584,.451,.0816,.0536,.179,.128,.0801,.177
24,2022,3,18,.171,.186,.118,-.035,.401,.236,.296,.231,.226,.329,.155,.0278,.197
25,2021,3,26,.24,.,.,.,.,.,1,.524,.487,.268,.118,.0107,.158
25,2021,4,2,.0014,.,.,.,.,.,.382,.16,.143,.0918,-.0705,-.187,-.0236
25,2021,4,9,-.0415,.,.,.,.,.,.325,.194,.184,.0134,-.137,-.245,-.0914
25,2021,4,16,.127,.,.,.,.,.,.612,.444,.431,.147,-.0013,-.0891,-.0162
25,2021,4,23,.125,.,.,.,.,.,.651,.314,.288,.223,.0493,-.072,.0881
25,2021,4,30,.182,.,.,.,.,.,.476,.301,.287,.188,.126,.0427,.263
25,2021,5,7,.202,.,.,.,.,.,.27,.187,.18,.243,.204,.163,.258
25,2021,5,14,.257,.,.,.,.,.,.812,.523,.501,.303,.142,.0152,.221
25,2021,5,21,.0809,.,.,.,.,.,.529,.343,.329,.0556,-.0307,-.139,.136
25,2021,5,28,.127,.,.,.,.,.,.451,.279,.266,.177,.0808,-.00142,.149
25,2021,6,4,.175,.,.,.,.,.,.699,.329,.3,.199,.13,.0622,.206
25,2021,6,11,.119,.,.,.,.,.,.378,.304,.298,.109,.0601,.0151,.106
25,2021,6,18,.16,.,.,.,.,.,.352,.412,.417,.189,.0694,-.0248,.129
25,2021,6,25,.19,.,.,.,.,.,.309,.361,.365,.207,.126,.0545,.187
25,2021,7,2,.241,.,.,.,.,.,.401,.312,.305,.269,.221,.134,.401
25,2021,7,9,.00317,.,.,.,.,.,.134,.0532,.0468,.123,-.00641,-.113,.0745
25,2021,7,16,.293,.,.,.,.,.,1.31,.485,.421,.351,.246,.192,.208
25,2021,7,23,.11,.,.,.,.,.,.591,.311,.289,.183,.0406,-.044,.0261
25,2021,7,30,.131,.,.,.,.,.,.398,.232,.219,.237,.114,.0457,.0885
25,2021,8,6,.232,.,.,.,.,.,.871,.571,.548,.226,.103,.0298,.0916
25,2021,8,13,.109,.,.,.,.,.,.623,.338,.316,.0358,.0205,.0155,.00671
25,2021,8,20,.18,.,.,.,.,.,.968,.246,.189,.134,.158,.154,.215
25,2021,8,27,.323,.,.,.,.,.,.759,.71,.706,.221,.164,.144,.115
25,2021,9,3,.136,.,.,.,.,.,.428,.48,.484,.108,-.000858,-.0668,-.00781
25,2021,9,10,.29,.,.,.,.,.,.805,1.04,1.06,.129,.00528,-.0868,.0503
25,2021,9,17,.327,.,.,.,.,.,.727,.856,.866,.183,.0808,.00384,.121
25,2021,9,24,.339,.0189,.0807,.0776,.28,.0687,.635,.625,.624,.389,.187,.0433,.241
25,2021,10,1,.136,.287,-.00803,-.0571,.0836,.0819,.412,.301,.292,.0982,.0616,-.000427,.183
25,2021,10,8,.321,1.08,.168,-.156,.155,.17,.679,.737,.741,.183,.137,.07,.253
25,2021,10,15,.274,.615,.197,-.0774,.125,.0355,.518,.713,.728,.197,.101,.0359,.115
25,2021,10,22,.365,.683,.199,-.0348,.355,.377,.559,.788,.806,.343,.207,.105,.261
25,2021,10,29,.118,.436,.317,-.0836,.0789,.117,.49,.31,.296,.0353,.0387,.0512,.00627
25,2021,11,5,.217,.309,.0819,-.0221,.149,.169,.32,.492,.505,.324,.116,.000712,.0701
25,2021,11,12,.117,.104,.0521,-.108,.176,-.0838,.249,.206,.203,.168,.0852,.0145,.144
25,2021,11,19,.266,.306,.231,.0216,.298,.314,.69,.344,.317,.386,.238,.107,.358
25,2021,11,26,.234,.46,.259,.314,.226,.0149,.187,.124,.119,.207,.282,.273,.456
25,2021,12,3,.209,.0777,.0375,.0174,.285,.249,.387,.286,.279,.278,.191,.0652,.411
25,2021,12,10,.243,.197,.291,.047,.237,.0945,.401,.315,.308,.347,.193,.0843,.23
25,2021,12,17,.226,.225,.313,.104,.176,.122,.405,.143,.123,.445,.283,.195,.241
25,2021,12,24,.108,.00552,.103,-.00387,.112,.108,.323,.247,.241,.232,.0731,-.0502,.147
25,2021,12,31,-.234,-.388,-.225,-.441,-.262,-.058,.442,-.0399,-.0777,-.162,-.297,-.388,-.278
25,2022,1,7,-.0796,-.152,-.16,-.288,-.013,.0856,.277,.0599,.0429,.12,-.118,-.276,-.0874
25,2022,1,14,.271,.571,.303,.11,.175,-.117,.0884,.406,.431,.214,.225,.225,.246
25,2022,1,21,.191,.396,.334,-.126,.114,.0915,.316,.388,.394,.176,.131,.0838,.19
25,2022,1,28,.244,.53,.383,.069,.214,-.0234,.153,.214,.219,.314,.261,.219,.29
25,2022,2,4,.583,.818,.799,.285,.642,.851,.929,.67,.649,.619,.563,.432,.863
25,2022,2,11,.483,.649,.804,.196,.419,.468,.862,.452,.42,.568,.507,.441,.591
25,2022,2,18,.2,.409,.317,.0473,.255,.202,.313,.114,.0985,.198,.23,.205,.366
25,2022,2,25,.346,.708,.542,.15,.333,.761,1.15,.385,.325,.366,.342,.3,.423
25,2022,3,4,.296,.444,.408,.0429,.403,.552,.777,.321,.285,.37,.292,.199,.432
25,2022,3,11,.779,.903,.761,.385,.889,.919,1.65,.909,.85,.898,.741,.568,.974
25,2022,3,18,.428,.683,.465,.18,.432,1.16,1.28,.454,.389,.532,.423,.306,.574
26,2021,3,26,.274,.,.,.,.,.,.545,.448,.439,.27,.144,.082,-.0044
26,2021,4,2,.0215,.,.,.,.,.,.285,.189,.18,.0053,-.109,-.197,-.139
26,2021,4,9,.145,.,.,.,.,.,.744,.415,.384,.092,-.0331,-.121,-.0894
26,2021,4,16,.0486,.,.,.,.,.,.45,.291,.276,.0294,-.106,-.167,-.284
26,2021,4,23,.156,.,.,.,.,.,.364,.377,.378,.0991,.00192,-.0707,-.0281
26,2021,4,30,.126,.,.,.,.,.,.206,.259,.264,.0951,.0398,.0000439,.0169
26,2021,5,7,.175,.,.,.,.,.,.471,.275,.256,.18,.104,.0787,-.0275
26,2021,5,14,.426,.,.,.,.,.,.691,.611,.603,.407,.3,.253,.157
26,2021,5,21,-.0716,.,.,.,.,.,.0879,.0673,.0654,-.0665,-.158,-.239,-.14
26,2021,5,28,.17,.,.,.,.,.,.207,.282,.289,.234,.104,.00759,.0588
26,2021,6,4,.00542,.,.,.,.,.,.165,.14,.137,-.00373,-.0869,-.143,-.134
26,2021,6,11,.187,.,.,.,.,.,.37,.305,.299,.231,.109,.00619,.113
26,2021,6,18,.0681,.,.,.,.,.,.223,.174,.169,.116,-.00147,-.077,-.0785
26,2021,6,25,.149,.,.,.,.,.,.124,.271,.285,.105,.0685,.0641,-.0232
26,2021,7,2,.198,.,.,.,.,.,.375,.328,.324,.196,.114,.0582,.0697
26,2021,7,9,-.153,.,.,.,.,.,-.0835,-.0843,-.0844,-.129,-.192,-.213,-.3
26,2021,7,16,.346,.,.,.,.,.,1.41,.574,.494,.307,.22,.204,.0266
26,2021,7,23,.0296,.,.,.,.,.,.236,.11,.0985,.025,-.0222,-.0288,-.136
26,2021,7,30,.0726,.,.,.,.,.,.464,.156,.127,.194,.0351,-.0447,-.148
26,2021,8,6,.185,.,.,.,.,.,.265,.275,.275,.201,.115,.0622,.0515
26,2021,8,13,.178,.,.,.,.,.,.42,.244,.227,.209,.131,.11,-.0257
26,2021,8,20,.0502,.,.,.,.,.,.415,.0973,.0672,.0458,.00399,.00531,-.122
26,2021,8,27,.356,.,.,.,.,.,.296,.434,.447,.325,.3,.266,.343
26,2021,9,3,.0322,.,.,.,.,.,.256,.109,.0955,.0481,-.0225,-.0481,-.139
26,2021,9,10,.0852,.,.,.,.,.,.564,.293,.267,.0828,-.0414,-.131,-.0907
26,2021,9,17,.263,.,.,.,.,.,.572,.399,.382,.275,.161,.105,.0266
26,2021,9,24,.0858,.154,.1,-.112,.0408,-.0296,.16,.128,.125,.111,.0459,.0295,-.0864
26,2021,10,1,.0365,.26,.026,-.222,.0584,.158,.236,.0625,.046,.0311,-.000558,-.0131,-.0487
26,2021,10,8,.302,.501,.427,.149,.346,.41,.454,.26,.241,.34,.312,.287,.316
26,2021,10,15,.266,.389,.27,-.0514,.317,.0818,.394,.281,.27,.381,.23,.157,.0478
26,2021,10,22,.297,.217,.382,-.0632,.624,.0856,.232,.322,.331,.444,.265,.154,.129
26,2021,10,29,-.0193,.0292,-.0698,-.217,-.0268,.00161,.153,.0174,.00449,.0706,-.0489,-.103,-.208
26,2021,11,5,.128,.229,.284,-.118,.0584,.0662,.278,.206,.199,.151,.0688,.0287,-.0299
26,2021,11,12,.18,.0691,.114,-.0157,.16,.527,.605,.247,.213,.214,.13,.0582,.136
26,2021,11,19,.188,.384,.362,.0246,.135,.0576,.129,.161,.164,.25,.197,.165,.157
26,2021,11,26,.0887,.129,.184,-.0872,.108,.0587,.12,.121,.121,.134,.0664,.0418,-.0439
26,2021,12,3,.231,.258,.138,.157,.465,.192,.274,.188,.18,.346,.243,.146,.277
26,2021,12,10,.092,.339,.0878,.128,.026,-.122,-.0414,.0817,.0934,.145,.0836,.0885,-.111
26,2021,12,17,.185,.113,.0302,-.0624,.366,.0253,.188,.19,.191,.301,.188,.111,.125
26,2021,12,24,.209,.348,.216,-.0331,.314,-.0215,.155,.156,.156,.3,.232,.183,.204
26,2021,12,31,-.119,-.266,-.271,-.36,.0802,.205,.159,-.0257,-.0433,.0158,-.157,-.29,-.196
26,2022,1,7,.109,.206,.0684,-.131,.28,.124,.33,.133,.115,.251,.0888,-.0212,-.000759
26,2022,1,14,.263,.526,.388,.22,.217,-.0662,.184,.185,.185,.271,.298,.364,.148
26,2022,1,21,.0707,.167,.188,-.0596,.0823,-.0813,.000726,.0238,.026,.147,.0886,.068,-.00866
26,2022,1,28,.417,.656,.61,.396,.382,-.0969,-.0487,.242,.269,.46,.492,.555,.366
26,2022,2,4,.589,.573,.853,.346,.601,.75,.737,.689,.684,.603,.519,.457,.492
26,2022,2,11,.656,.721,.847,.51,.59,.328,.701,.676,.674,.573,.626,.689,.561
26,2022,2,18,.166,.211,.145,.112,.224,-.0156,.185,.115,.109,.164,.175,.189,.16
26,2022,2,25,.224,.341,.341,.0157,.252,.0727,.269,.186,.178,.267,.227,.215,.149
26,2022,3,4,.331,.312,.347,.342,.313,.483,.617,.335,.308,.362,.305,.275,.241
26,2022,3,11,.467,.646,.672,.299,.509,.233,.535,.36,.343,.56,.527,.541,.378
26,2022,3,18,.369,.575,.579,.241,.346,.196,.457,.304,.289,.385,.397,.426,.328
27,2021,3,26,.294,.,.,.,.,.,.641,.514,.503,.291,.171,.1,.119
27,2021,4,2,.139,.,.,.,.,.,.333,.312,.31,.0806,.0367,.00961,.0218
27,2021,4,9,.108,.,.,.,.,.,.371,.317,.312,.0899,-.00885,-.053,-.104
27,2021,4,16,.255,.,.,.,.,.,.605,.464,.451,.242,.16,.136,.0323
27,2021,4,23,.245,.,.,.,.,.,.573,.456,.446,.203,.141,.0977,.136
27,2021,4,30,.239,.,.,.,.,.,.182,.392,.41,.208,.168,.153,.116
27,2021,5,7,.107,.,.,.,.,.,-.0274,.1,.111,.135,.111,.0915,.124
