year,month,day,new_case_count,case_count,new_death_count,death_count,new_test_count,test_count,new_vaccine_count,vaccine_count,new_fullvaccine_count,fullvaccine_count,new_booster_first_count,booster_first_count,hospitalized_count,new_case_rate,case_rate,new_death_rate,death_rate,new_test_rate,test_rate,new_vaccine_rate,vaccine_rate,new_fullvaccine_rate,fullvaccine_rate,new_booster_first_rate,booster_first_rate,hospitalized_rate
2022,9,10,64489,93720793,386,1039214,366970,1013894101,33891,258516043,35841,220472737,25628,106921048,34622,19.6,28553,.118,317,112,308889,.0103,78.8,.0109,67.2,.00781,32.6,10.5
2022,9,11,65050,93785844,389,1039602,0,1013568217,36238,258559323,36173,220509906,27683,106954894,34383,19.8,28572,.118,317,0,308789,.011,78.8,.011,67.2,.00843,32.6,10.5
2022,9,12,74903,93860747,462,1040065,0,1013284992,38586,258602606,36506,220547081,29738,106988742,34088,22.8,28595,.141,317,0,308703,.0118,78.8,.0111,67.2,.00906,32.6,10.4
2022,9,13,65684,93926431,442,1040506,0,1012938950,40934,258645886,36838,220584246,31793,107022590,33647,20,28615,.135,317,0,308598,.0125,78.8,.0112,67.2,.00969,32.6,10.3
2022,9,14,61661,93988092,455,1040961,0,1012650199,43282,258689169,37171,220621421,33848,107056438,33147,18.8,28634,.138,317,0,308510,.0132,78.8,.0113,67.2,.0103,32.6,10.1
2022,9,15,62501,94050593,447,1041408,0,1012374517,45023,258744641,38713,220669389,36496,107108822,32617,19,28653,.136,317,0,308426,.0137,78.8,.0118,67.2,.0111,32.6,9.94
2022,9,16,60483,94111077,436,1041844,0,1012072123,46765,258800113,40256,220717357,39144,107161206,32092,18.4,28671,.133,317,0,308333,.0142,78.8,.0123,67.2,.0119,32.6,9.78
2022,9,17,60926,94172004,436,1042280,0,1011772003,48506,258855585,41798,220765325,41792,107213590,31746,18.6,28690,.133,318,0,308242,.0148,78.9,.0127,67.3,.0127,32.7,9.67
2022,9,18,60483,94232487,434,1042714,393001,1012164988,50247,258911055,43340,220813288,44441,107265978,31417,18.4,28708,.132,318,120,308362,.0153,78.9,.0132,67.3,.0135,32.7,9.57
2022,9,19,57755,94290241,425,1043140,370690,1012535680,51989,258966527,44882,220861256,47089,107318362,31103,17.6,28726,.13,318,113,308475,.0158,78.9,.0137,67.3,.0143,32.7,9.48
2022,9,20,56356,94346597,415,1043555,365465,1012901144,53730,259021999,46425,220909224,49737,107370746,30789,17.2,28743,.126,318,111,308586,.0164,78.9,.0141,67.3,.0152,32.7,9.38
2022,9,21,55359,94401956,415,1043969,.,.,55472,259077471,47967,220957192,52385,107423130,30469,16.9,28760,.126,318,.,308586,.0169,78.9,.0146,67.3,.016,32.7,9.28
2022,9,22,55470,94457426,400,1044369,.,.,55659,259119122,48193,220999061,53142,107477585,30218,16.9,28777,.122,318,.,308586,.017,78.9,.0147,67.3,.0162,32.7,9.21
2022,9,23,53559,94510986,400,1044769,.,.,55845,259160772,48421,221040938,53899,107532032,29991,16.3,28793,.122,318,.,308586,.017,79,.0148,67.3,.0164,32.8,9.14
2022,9,24,53560,94564544,401,1045170,.,.,56032,259202423,48647,221082807,54656,107586487,29727,16.3,28810,.122,318,.,308586,.0171,79,.0148,67.4,.0167,32.8,9.06
2022,9,25,53598,94618143,401,1045571,.,.,56220,259244075,48875,221124684,55412,107640933,29407,16.3,28826,.122,319,.,308586,.0171,79,.0149,67.4,.0169,32.8,8.96
2022,9,26,52254,94670396,386,1045957,.,.,56406,259285726,49101,221166553,56170,107695388,29111,15.9,28842,.118,319,.,308586,.0172,79,.015,67.4,.0171,32.8,8.87
2022,9,27,50869,94721266,391,1046348,.,.,56594,259327376,49329,221208430,56926,107749835,28832,15.5,28857,.119,319,.,308586,.0172,79,.015,67.4,.0173,32.8,8.78
2022,9,28,49782,94771048,447,1046795,.,.,56003,259369027,49160,221250299,57186,107804290,28563,15.2,28873,.136,319,.,308586,.0171,79,.015,67.4,.0174,32.8,8.7
2022,9,29,48095,94819142,465,1047260,.,.,57543,259428067,53315,221323724,61324,107885101,28285,14.7,28887,.142,319,.,308586,.0175,79,.0162,67.4,.0187,32.9,8.62
2022,9,30,47251,94866394,455,1047715,.,.,58091,259487107,56666,221397149,64573,107965909,27988,14.4,28902,.139,319,.,308586,.0177,79.1,.0173,67.4,.0197,32.9,8.53
2022,10,1,47154,94913548,454,1048170,.,.,58639,259546147,60018,221470574,67820,108046720,27749,14.4,28916,.138,319,.,308586,.0179,79.1,.0183,67.5,.0207,32.9,8.45
2022,10,2,47161,94960709,454,1048624,.,.,59187,259605188,63369,221543993,71068,108127527,27542,14.4,28930,.138,319,.,308586,.018,79.1,.0193,67.5,.0217,32.9,8.39
2022,10,3,45655,95006364,437,1049061,.,.,59734,259664228,66721,221617418,74315,108208338,27339,13.9,28944,.133,320,.,308586,.0182,79.1,.0203,67.5,.0226,33,8.33
2022,10,4,44761,95051125,442,1049502,.,.,60282,259723268,70072,221690843,77562,108289146,27186,13.6,28958,.135,320,.,308586,.0184,79.1,.0213,67.5,.0236,33,8.28
2022,10,5,41921,95093047,412,1049915,.,.,59617,259782308,73424,221764268,80810,108369957,27062,12.8,28971,.126,320,.,308586,.0182,79.1,.0224,67.6,.0246,33,8.24
2022,10,6,40687,95133734,422,1050337,.,.,63227,259859521,69490,221810157,78713,108407512,26963,12.4,28983,.129,320,.,308586,.0193,79.2,.0212,67.6,.024,33,8.21
2022,10,7,40047,95173781,413,1050750,.,.,65558,259936739,65557,221856047,76618,108445068,26876,12.2,28995,.126,320,.,308586,.02,79.2,.02,67.6,.0233,33,8.19
2022,10,8,38131,95211912,402,1051152,.,.,67890,260013952,61623,221901936,74522,108482623,26801,11.6,29007,.122,320,.,308586,.0207,79.2,.0188,67.6,.0227,33,8.17
2022,10,9,38135,95250047,402,1051554,.,.,70220,260091162,57689,221947819,72426,108520180,26746,11.6,29018,.122,320,.,308586,.0214,79.2,.0176,67.6,.0221,33.1,8.15
2022,10,10,34766,95284812,385,1051940,.,.,72551,260168375,53756,221993708,70330,108557735,26662,10.6,29029,.117,320,.,308586,.0221,79.3,.0164,67.6,.0214,33.1,8.12
2022,10,11,35534,95320347,402,1052342,.,.,74883,260245593,49822,222039598,68234,108595291,26611,10.8,29040,.122,321,.,308586,.0228,79.3,.0152,67.6,.0208,33.1,8.11
2022,10,12,34566,95354913,356,1052698,.,.,77214,260322806,45888,222085487,56201,108632846,26544,10.5,29050,.109,321,.,308586,.0235,79.3,.014,67.7,.0171,33.1,8.09
2022,10,13,34827,95389741,346,1053044,.,.,75836,260390370,47222,222140708,72584,108707301,26485,10.6,29061,.105,321,.,308586,.0231,79.3,.0144,67.7,.0221,33.1,8.07
2022,10,14,34067,95423807,356,1053400,.,.,74457,260457935,48554,222195925,72894,108781749,26493,10.4,29071,.109,321,.,308586,.0227,79.3,.0148,67.7,.0222,33.1,8.07
2022,10,15,35572,95459379,366,1053766,.,.,73078,260525499,49887,222251146,73206,108856204,26481,10.8,29082,.112,321,.,308586,.0223,79.4,.0152,67.7,.0223,33.2,8.07
2022,10,16,35546,95494926,367,1054134,.,.,71701,260593067,51221,222306364,73518,108930656,26473,10.8,29093,.112,321,.,308586,.0218,79.4,.0156,67.7,.0224,33.2,8.07
2022,10,17,38810,95533735,395,1054529,.,.,70322,260660631,52554,222361585,73830,109005111,26503,11.8,29105,.12,321,.,308586,.0214,79.4,.016,67.7,.0225,33.2,8.07
2022,10,18,36958,95570693,364,1054894,.,.,68943,260728196,53886,222416802,74141,109079559,26498,11.3,29116,.111,321,.,308586,.021,79.4,.0164,67.8,.0226,33.2,8.07
2022,10,19,36167,95606860,353,1055246,.,.,67565,260795760,55219,222472023,74453,109154014,26528,11,29127,.107,321,.,308586,.0206,79.5,.0168,67.8,.0227,33.3,8.08
2022,10,20,34228,95641088,339,1055585,.,.,66737,260857527,54087,222519319,73389,109221025,26542,10.4,29138,.103,322,.,308586,.0203,79.5,.0165,67.8,.0224,33.3,8.09
2022,10,21,35008,95676096,373,1055959,.,.,65908,260919292,52957,222566624,72327,109288039,26567,10.7,29148,.114,322,.,308586,.0201,79.5,.0161,67.8,.022,33.3,8.09
2022,10,22,34980,95711077,373,1056332,.,.,65080,260981059,51825,222613920,71264,109355050,26638,10.7,29159,.114,322,.,308586,.0198,79.5,.0158,67.8,.0217,33.3,8.12
2022,10,23,34574,95745652,371,1056703,.,.,64250,261042820,50694,222661219,70201,109422062,26668,10.5,29169,.113,322,.,308586,.0196,79.5,.0154,67.8,.0214,33.3,8.12
2022,10,24,33498,95779149,353,1057056,.,.,63422,261104587,49561,222708515,69137,109489073,26695,10.2,29180,.108,322,.,308586,.0193,79.5,.0151,67.8,.0211,33.4,8.13
2022,10,25,33107,95812257,353,1057409,.,.,62594,261166352,48431,222755820,68075,109556087,26788,10.1,29190,.108,322,.,308586,.0191,79.6,.0148,67.9,.0207,33.4,8.16
2022,10,26,34868,95847124,413,1057822,.,.,61766,261228119,47299,222803116,67012,109623098,26925,10.6,29200,.126,322,.,308586,.0188,79.6,.0144,67.9,.0204,33.4,8.2
2022,10,27,35775,95882899,421,1058243,.,.,61106,261279980,49445,222865432,70062,109711460,27069,10.9,29211,.128,322,.,308586,.0186,79.6,.0151,67.9,.0213,33.4,8.25
2022,10,28,35481,95918380,365,1058607,.,.,60446,261331836,51590,222927754,73113,109799827,27117,10.8,29222,.111,323,.,308586,.0184,79.6,.0157,67.9,.0223,33.5,8.26
2022,10,29,35511,95953889,366,1058973,.,.,59787,261383697,53736,222990070,76163,109888189,27127,10.8,29233,.111,323,.,308586,.0182,79.6,.0164,67.9,.0232,33.5,8.26
2022,10,30,35584,95989475,366,1059339,.,.,59127,261435551,55882,223052390,79214,109976558,27147,10.8,29244,.111,323,.,308586,.018,79.6,.017,68,.0241,33.5,8.27
2022,10,31,36500,96025975,358,1059697,.,.,58468,261487412,58027,223114706,82264,110064920,27162,11.1,29255,.109,323,.,308586,.0178,79.7,.0177,68,.0251,33.5,8.28
2022,11,1,37083,96063058,353,1060050,.,.,57807,261539268,60173,223177028,85314,110153287,27120,11.3,29266,.108,323,.,308586,.0176,79.7,.0183,68,.026,33.6,8.26
2022,11,2,36379,96099437,318,1060368,.,.,55760,261591129,62318,223239344,88364,110241649,27094,11.1,29277,.0967,323,.,308586,.017,79.7,.019,68,.0269,33.6,8.25
2022,11,3,37698,96137134,313,1060681,.,.,61514,261679016,61869,223298512,91605,110352696,27106,11.5,29289,.0954,323,.,308586,.0187,79.7,.0188,68,.0279,33.6,8.26
2022,11,4,40008,96177142,349,1061030,.,.,65910,261766905,61418,223357680,94845,110463742,27157,12.2,29301,.106,323,.,308586,.0201,79.7,.0187,68,.0289,33.7,8.27
2022,11,5,39955,96217097,349,1061380,.,.,70305,261854792,60968,223416848,98086,110574789,27250,12.2,29313,.106,323,.,308586,.0214,79.8,.0186,68.1,.0299,33.7,8.3
2022,11,6,40368,96257465,350,1061730,.,.,74702,261942686,60518,223476016,101325,110685834,27381,12.3,29325,.107,323,.,308586,.0228,79.8,.0184,68.1,.0309,33.7,8.34
2022,11,7,39389,96296854,343,1062073,.,.,79097,262030573,60068,223535184,104566,110796881,27528,12,29337,.105,324,.,308586,.0241,79.8,.0183,68.1,.0319,33.8,8.39
2022,11,8,38149,96335003,325,1062398,.,.,83493,262118462,59618,223594352,107806,110907927,27751,11.6,29349,.0991,324,.,308586,.0254,79.9,.0182,68.1,.0328,33.8,8.45
2022,11,9,40700,96375703,331,1062730,.,.,87889,262206349,59168,223653520,111046,111018974,27800,12.4,29361,.101,324,.,308586,.0268,79.9,.018,68.1,.0338,33.8,8.47
2022,11,10,42086,96417789,335,1063064,.,.,84282,262268989,57815,223703218,106837,111100556,27796,12.8,29374,.102,324,.,308586,.0257,79.9,.0176,68.2,.0325,33.8,8.47
2022,11,11,36653,96454441,2082,1065146,.,.,80676,262331636,56462,223752914,102628,111182138,27806,11.2,29385,.634,325,.,308586,.0246,79.9,.0172,68.2,.0313,33.9,8.47
2022,11,12,36560,96491002,2079,1067225,.,.,77069,262394276,55109,223802612,98419,111263720,27819,11.1,29397,.633,325,.,308586,.0235,79.9,.0168,68.2,.03,33.9,8.48
2022,11,13,36028,96527029,2079,1069304,.,.,73462,262456922,53756,223852307,94210,111345304,27827,11,29407,.633,326,.,308586,.0224,80,.0164,68.2,.0287,33.9,8.48
2022,11,14,37632,96564661,2084,1071388,.,.,69856,262519562,52403,223902005,90001,111426886,27816,11.5,29419,.635,326,.,308586,.0213,80,.016,68.2,.0274,33.9,8.47
2022,11,15,39393,96604054,2096,1073485,.,.,66250,262582209,51050,223951701,85792,111508468,27677,12,29431,.639,327,.,308586,.0202,80,.0156,68.2,.0261,34,8.43
2022,11,16,37065,96641119,2037,1075522,.,.,62643,262644849,49697,224001399,81582,111590050,27664,11.3,29442,.621,328,.,308586,.0191,80,.0151,68.2,.0249,34,8.43
2022,11,17,36586,96677704,2015,1077537,.,.,60673,262690473,47630,224034034,77432,111642583,27642,11.1,29453,.614,328,.,308586,.0185,80,.0145,68.3,.0236,34,8.42
2022,11,18,41936,96719641,272,1077809,.,.,58703,262736096,45563,224066671,73284,111695123,27657,12.8,29466,.0829,328,.,308586,.0179,80,.0139,68.3,.0223,34,8.43
2022,11,19,41995,96761636,273,1078082,.,.,56733,262781720,43496,224099306,69134,111747656,27691,12.8,29479,.083,328,.,308586,.0173,80.1,.0133,68.3,.0211,34,8.44
2022,11,20,42019,96803655,273,1078354,.,.,54763,262827345,41428,224131936,64983,111800183,27706,12.8,29492,.083,329,.,308586,.0167,80.1,.0126,68.3,.0198,34.1,8.44
2022,11,21,41129,96844784,271,1078625,.,.,52793,262872969,39361,224164571,60833,111852716,27808,12.5,29504,.0826,329,.,308586,.0161,80.1,.012,68.3,.0185,34.1,8.47
2022,11,22,41566,96886350,291,1078917,.,.,50822,262918592,37295,224197208,56684,111905256,28015,12.7,29517,.0887,329,.,308586,.0155,80.1,.0114,68.3,.0173,34.1,8.53
2022,11,23,46311,96932661,357,1079274,.,.,45816,262964216,32700,224229843,52534,111957789,28194,14.1,29531,.109,329,.,308586,.014,80.1,.00996,68.3,.016,34.1,8.59
2022,11,24,39399,96972060,317,1079591,.,.,45531,262898222,32674,224226455,56281,112036548,28343,12,29543,.0965,329,.,308586,.0139,80.1,.00995,68.3,.0171,34.1,8.63
2022,11,25,36289,97008349,275,1079866,.,.,42735,262832216,30849,224223066,60028,112115320,28618,11.1,29554,.0837,329,.,308586,.013,80.1,.0094,68.3,.0183,34.2,8.72
2022,11,26,36147,97044497,274,1080140,.,.,39940,262766222,29024,224219678,63775,112194079,29133,11,29565,.0836,329,.,308586,.0122,80.1,.00884,68.3,.0194,34.2,8.88
2022,11,27,36529,97081026,276,1080416,.,.,37143,262700218,27198,224216282,67524,112272850,29832,11.1,29576,.0842,329,.,308586,.0113,80,.00829,68.3,.0206,34.2,9.09
2022,11,28,38570,97119596,280,1080696,.,.,34348,262634224,25373,224212894,71270,112351609,30606,11.8,29588,.0853,329,.,308586,.0105,80,.00773,68.3,.0217,34.2,9.32
2022,11,29,40163,97159758,262,1080958,.,.,31552,262568218,23547,224209505,75018,112430381,31506,12.2,29600,.0797,329,.,308586,.00961,80,.00717,68.3,.0229,34.3,9.6
2022,11,30,40133,97199893,188,1081146,.,.,28031,262502224,21431,224206117,78764,112509140,32500,12.2,29612,.0573,329,.,308586,.00854,80,.00653,68.3,.024,34.3,9.9
2022,12,1,49063,97248955,266,1081412,.,.,34912,262545887,26340,224239503,75493,112564996,33597,14.9,29627,.081,329,.,308586,.0106,80,.00802,68.3,.023,34.3,10.2
2022,12,2,55259,97304214,293,1081705,.,.,36955,262589549,27892,224272886,72218,112620846,34536,16.8,29644,.0892,330,.,308586,.0113,80,.0085,68.3,.022,34.3,10.5
2022,12,3,55576,97359790,294,1081999,.,.,38998,262633212,29444,224306272,68946,112676702,35218,16.9,29661,.0897,330,.,308586,.0119,80,.00897,68.3,.021,34.3,10.7
2022,12,4,55309,97415099,292,1082292,.,.,41043,262676882,30996,224339654,65671,112732548,35776,16.9,29678,.0891,330,.,308586,.0125,80,.00944,68.3,.02,34.3,10.9
2022,12,5,54628,97469727,292,1082583,.,.,43085,262720545,32549,224373040,62399,112788404,36235,16.6,29695,.0889,330,.,308586,.0131,80,.00992,68.4,.019,34.4,11
2022,12,6,54731,97524459,314,1082898,.,.,45129,262764207,34100,224406423,59125,112844254,36621,16.7,29711,.0957,330,.,308586,.0137,80.1,.0104,68.4,.018,34.4,11.2
2022,12,7,60367,97584824,383,1083280,.,.,44661,262807870,33852,224439809,55853,112900110,36939,18.4,29730,.117,330,.,308586,.0136,80.1,.0103,68.4,.017,34.4,11.3
2022,12,8,66247,97651071,498,1083778,.,.,45637,262843635,34888,224472040,55592,112954141,37271,20.2,29750,.152,330,.,308586,.0139,80.1,.0106,68.4,.0169,34.4,11.4
2022,12,9,60910,97711981,480,1084259,.,.,44962,262879401,34446,224504271,55334,113008185,37629,18.6,29769,.146,330,.,308586,.0137,80.1,.0105,68.4,.0169,34.4,11.5
2022,12,10,60906,97772888,480,1084739,.,.,44287,262915166,34002,224536502,55073,113062216,37916,18.6,29787,.146,330,.,308586,.0135,80.1,.0104,68.4,.0168,34.4,11.6
2022,12,11,61029,97833918,480,1085219,.,.,43611,262950934,33561,224568739,54815,113116252,38210,18.6,29806,.146,331,.,308586,.0133,80.1,.0102,68.4,.0167,34.5,11.6
2022,12,12,61055,97894973,480,1085699,.,.,42935,262986699,33118,224600970,54554,113170283,38748,18.6,29824,.146,331,.,308586,.0131,80.1,.0101,68.4,.0166,34.5,11.8
2022,12,13,62485,97957457,480,1086178,.,.,42261,263022465,32675,224633201,54296,113224327,39289,19,29843,.146,331,.,308586,.0129,80.1,.00995,68.4,.0165,34.5,12
2022,12,14,63136,98020594,461,1086639,.,.,41242,263058230,32232,224665432,54035,113278358,39483,19.2,29863,.14,331,.,308586,.0126,80.1,.00982,68.4,.0165,34.5,12
2022,12,15,61159,98081753,338,1086978,.,.,40425,263091323,30807,224687688,51401,113313949,39735,18.6,29881,.103,331,.,308586,.0123,80.2,.00939,68.5,.0157,34.5,12.1
2022,12,16,66958,98148711,376,1087354,.,.,39201,263124405,29381,224709940,48765,113349540,39953,20.4,29902,.115,331,.,308586,.0119,80.2,.00895,68.5,.0149,34.5,12.2
2022,12,17,66985,98215696,376,1087730,.,.,37980,263157498,27956,224732196,46131,113385131,40235,20.4,29922,.115,331,.,308586,.0116,80.2,.00852,68.5,.0141,34.5,12.3
2022,12,18,67002,98282699,376,1088106,.,.,36756,263190586,26530,224754449,43495,113420720,40525,20.4,29942,.115,331,.,308586,.0112,80.2,.00808,68.5,.0133,34.6,12.3
2022,12,19,67428,98350126,381,1088487,.,.,35535,263223679,25105,224776705,40861,113456311,40508,20.5,29963,.116,332,.,308586,.0108,80.2,.00765,68.5,.0124,34.6,12.3
2022,12,20,67188,98417313,378,1088866,.,.,34311,263256761,23679,224798957,38225,113491902,40470,20.5,29983,.115,332,.,308586,.0105,80.2,.00721,68.5,.0116,34.6,12.3
2022,12,21,70894,98488208,408,1089273,.,.,33089,263289854,22254,224821213,35591,113527493,40731,21.6,30005,.124,332,.,308586,.0101,80.2,.00678,68.5,.0108,34.6,12.4
2022,12,22,73970,98562177,402,1089675,.,.,32787,263320832,22012,224841773,35646,113563474,40775,22.5,30028,.122,332,.,308586,.00999,80.2,.00671,68.5,.0109,34.6,12.4
2022,12,23,67867,98630044,348,1090023,.,.,32487,263351814,21770,224862329,35702,113599457,40788,20.7,30048,.106,332,.,308586,.0099,80.2,.00663,68.5,.0109,34.6,12.4
2022,12,24,67856,98697900,347,1090371,.,.,32185,263382792,21528,224882889,35758,113635438,40703,20.7,30069,.106,332,.,308586,.00981,80.2,.00656,68.5,.0109,34.6,12.4
2022,12,25,67791,98765693,347,1090718,.,.,31883,263413769,21287,224903456,35815,113671425,40554,20.7,30090,.106,332,.,308586,.00971,80.3,.00649,68.5,.0109,34.6,12.4
2022,12,26,61061,98826752,317,1091035,.,.,31581,263444747,21044,224924016,35871,113707406,40598,18.6,30108,.0966,332,.,308586,.00962,80.3,.00641,68.5,.0109,34.6,12.4
2022,12,27,64935,98891687,291,1091326,.,.,31281,263475729,20802,224944572,35927,113743389,40857,19.8,30128,.0887,332,.,308586,.00953,80.3,.00634,68.5,.0109,34.7,12.4
2022,12,28,56753,98948441,266,1091592,.,.,30979,263506707,20560,224965132,35982,113779370,41318,17.3,30145,.081,333,.,308586,.00944,80.3,.00626,68.5,.011,34.7,12.6
2022,12,29,51425,98999865,273,1091865,.,.,30338,263532302,20144,224981975,34863,113807518,41995,15.7,30161,.0831,333,.,308586,.00924,80.3,.00614,68.5,.0106,34.7,12.8
2022,12,30,51666,99051531,322,1092187,.,.,29696,263557895,19729,224998818,33745,113835674,42824,15.7,30177,.0981,333,.,308586,.00905,80.3,.00601,68.5,.0103,34.7,13
2022,12,31,51739,99103269,323,1092510,.,.,29055,263583490,19313,225015661,32626,113863822,43793,15.8,30192,.0985,333,.,308586,.00885,80.3,.00588,68.6,.00994,34.7,13.3
2023,1,1,49218,99152488,323,1092833,.,.,28414,263609084,18897,225032508,31507,113891971,44781,15,30207,.0985,333,.,308586,.00866,80.3,.00576,68.6,.0096,34.7,13.6
2023,1,2,49455,99201942,322,1093155,.,.,27772,263634679,18482,225049351,30388,113920119,45724,15.1,30222,.098,333,.,308586,.00846,80.3,.00563,68.6,.00926,34.7,13.9
2023,1,3,48167,99250109,329,1093484,.,.,27131,263660272,18067,225066194,29269,113948275,46550,14.7,30237,.1,333,.,308586,.00827,80.3,.0055,68.6,.00892,34.7,14.2
2023,1,4,60379,99310489,513,1093997,.,.,26091,263685867,17118,225083037,28150,113976423,47236,18.4,30255,.156,333,.,308586,.00795,80.3,.00522,68.6,.00858,34.7,14.4
2023,1,5,61200,99371687,517,1094514,.,.,29290,263721004,20193,225110502,29917,114016938,47731,18.6,30274,.157,333,.,308586,.00892,80.3,.00615,68.6,.00911,34.7,14.5
2023,1,6,72169,99443857,522,1095036,.,.,30267,263756150,21405,225137966,31684,114057463,47987,22,30296,.159,334,.,308586,.00922,80.4,.00652,68.6,.00965,34.7,14.6
2023,1,7,72113,99515969,523,1095558,.,.,31241,263791287,22617,225165431,33451,114097978,47996,22,30318,.159,334,.,308586,.00952,80.4,.00689,68.6,.0102,34.8,14.6
2023,1,8,74702,99590672,523,1096082,.,.,32214,263826415,23828,225192890,35219,114138502,47973,22.8,30341,.159,334,.,308586,.00981,80.4,.00726,68.6,.0107,34.8,14.6
2023,1,9,79423,99670095,552,1096633,.,.,33188,263861552,25040,225220355,36985,114179017,47735,24.2,30365,.168,334,.,308586,.0101,80.4,.00763,68.6,.0113,34.8,14.5
2023,1,10,75022,99745116,609,1097242,.,.,34164,263896698,26252,225247819,38752,114219542,47136,22.9,30388,.186,334,.,308586,.0104,80.4,.008,68.6,.0118,34.8,14.4
2023,1,11,67740,99812857,523,1097765,.,.,35138,263931835,27464,225275284,40519,114260057,46305,20.6,30409,.159,334,.,308586,.0107,80.4,.00837,68.6,.0123,34.8,14.1
2023,1,12,65054,99877910,536,1098301,.,.,34344,263961414,26572,225296507,38781,114288403,45416,19.8,30428,.163,335,.,308586,.0105,80.4,.0081,68.6,.0118,34.8,13.8
2023,1,13,53735,99931644,495,1098796,.,.,33549,263990991,25680,225317724,37041,114316751,44509,16.4,30445,.151,335,.,308586,.0102,80.4,.00782,68.6,.0113,34.8,13.6
2023,1,14,53587,99985232,496,1099291,.,.,32755,264020570,24788,225338947,35303,114345097,43671,16.3,30461,.151,335,.,308586,.00998,80.4,.00755,68.7,.0108,34.8,13.3
2023,1,15,53406,100038639,495,1099787,.,.,31962,264050152,23896,225360160,33563,114373440,42725,16.3,30477,.151,335,.,308586,.00974,80.4,.00728,68.7,.0102,34.8,13
2023,1,16,48210,100086849,468,1100255,.,.,31168,264079731,23004,225381383,31824,114401786,41794,14.7,30492,.143,335,.,308586,.0095,80.5,.00701,68.7,.0097,34.9,12.7
2023,1,17,50245,100137094,471,1100726,.,.,30373,264109308,22112,225402600,30085,114430134,40942,15.3,30507,.143,335,.,308586,.00925,80.5,.00674,68.7,.00917,34.9,12.5
2023,1,18,48480,100185574,465,1101191,.,.,29579,264138887,21220,225423823,28346,114458480,40164,14.8,30522,.142,335,.,308586,.00901,80.5,.00646,68.7,.00864,34.9,12.2
2023,1,19,44336,100229909,472,1101663,.,.,28747,264161805,20508,225439650,27675,114482130,39399,13.5,30536,.144,336,.,308586,.00876,80.5,.00625,68.7,.00843,34.9,12
2023,1,20,51873,100281782,565,1102229,.,.,27915,264184716,19797,225455480,27004,114505780,38659,15.8,30551,.172,336,.,308586,.0085,80.5,.00603,68.7,.00823,34.9,11.8
2023,1,21,51858,100333640,564,1102792,.,.,27084,264207634,19084,225471307,26333,114529430,37876,15.8,30567,.172,336,.,308586,.00825,80.5,.00581,68.7,.00802,34.9,11.5
2023,1,22,51852,100385492,564,1103356,.,.,26251,264230547,18375,225487142,25665,114553092,37177,15.8,30583,.172,336,.,308586,.008,80.5,.0056,68.7,.00782,34.9,11.3
2023,1,23,55339,100440830,601,1103957,.,.,25420,264253465,17663,225502969,24994,114576742,36484,16.9,30600,.183,336,.,308586,.00774,80.5,.00538,68.7,.00761,34.9,11.1
2023,1,24,51599,100492430,595,1104552,.,.,24588,264276376,16952,225518799,24323,114600392,35778,15.7,30616,.181,337,.,308586,.00749,80.5,.00516,68.7,.00741,34.9,10.9
2023,1,25,46944,100539374,560,1105113,.,.,23631,264299294,15971,225534626,23652,114624042,35152,14.3,30630,.171,337,.,308586,.0072,80.5,.00487,68.7,.00721,34.9,10.7
2023,1,26,48486,100587859,559,1105671,.,.,24413,264318481,16854,225548385,23038,114643396,34505,14.8,30645,.17,337,.,308586,.00744,80.5,.00513,68.7,.00702,34.9,10.5
2023,1,27,38693,100626553,453,1106124,.,.,23542,264337665,16340,225562151,22424,114662749,33918,11.8,30656,.138,337,.,308586,.00717,80.5,.00498,68.7,.00683,34.9,10.3
2023,1,28,38654,100665208,453,1106577,.,.,22670,264356852,15824,225575910,21810,114682103,33419,11.8,30668,.138,337,.,308586,.00691,80.5,.00482,68.7,.00664,34.9,10.2
2023,1,29,38638,100703845,453,1107030,.,.,21799,264376036,15307,225589669,21195,114701454,32926,11.8,30680,.138,337,.,308586,.00664,80.5,.00466,68.7,.00646,34.9,10
2023,1,30,38344,100742190,440,1107470,.,.,20928,264395223,14792,225603428,20581,114720808,32490,11.7,30692,.134,337,.,308586,.00638,80.5,.00451,68.7,.00627,35,9.9
2023,1,31,38218,100780408,424,1107894,.,.,20057,264414407,14277,225617194,19967,114740161,32110,11.6,30703,.129,338,.,308586,.00611,80.6,.00435,68.7,.00608,35,9.78
2023,2,1,37822,100818230,387,1108281,.,.,19186,264433594,13761,225630953,19353,114759515,31678,11.5,30715,.118,338,.,308586,.00585,80.6,.00419,68.7,.0059,35,9.65
2023,2,2,36267,100854496,371,1108652,.,.,19336,264453831,13807,225645037,18955,114776081,31336,11,30726,.113,338,.,308586,.00589,80.6,.00421,68.7,.00577,35,9.55
2023,2,3,43475,100897971,511,1109163,.,.,19485,264474061,13853,225659119,18557,114792647,30986,13.2,30739,.156,338,.,308586,.00594,80.6,.00422,68.7,.00565,35,9.44
2023,2,4,43474,100941446,511,1109674,.,.,19635,264494298,13899,225673203,18159,114809213,30667,13.2,30752,.156,338,.,308586,.00598,80.6,.00423,68.8,.00553,35,9.34
2023,2,5,43418,100984863,511,1110185,.,.,19786,264514535,13944,225687279,17761,114825783,30369,13.2,30766,.156,338,.,308586,.00603,80.6,.00425,68.8,.00541,35,9.25
