cityid,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
13,2020,1,18,-.0143,-.0597,-.0254,.0191,-.0128,-.022,-.0213,-.00984,-.0149
13,2020,1,19,-.0112,-.0449,-.0181,.0131,-.0113,-.0251,-.0191,-.00639,-.0104
13,2020,1,20,-.00795,-.0302,-.008,.00705,-.00968,-.0292,-.0163,-.00347,-.00535
13,2020,1,21,-.00719,-.0302,-.00905,.00906,-.00991,-.0199,-.0165,-.00167,-.005
13,2020,1,22,-.00291,-.0149,-.000348,.00504,-.00877,-.0114,-.0139,.00387,.000621
13,2020,1,23,.00157,.000395,.00626,0,-.00832,-.000857,-.0104,.00866,.00731
13,2020,1,24,.00564,.0173,.0104,-.00201,-.00719,-.00241,-.00658,.0125,.0139
13,2020,1,25,.0103,.0267,.0153,-.00101,-.0013,.0132,.000603,.016,.0162
13,2020,1,26,.0138,.0362,.015,0,.00458,.0125,.00699,.0183,.017
13,2020,1,27,.0209,.0605,.0244,-.00504,.0121,.0178,.0162,.024,.0236
13,2020,1,28,.0241,.0699,.0264,-.00604,.0179,.0175,.0225,.0259,.0242
13,2020,1,29,.027,.0805,.0264,-.00806,.0241,.0132,.0292,.0264,.0246
13,2020,1,30,.03,.091,.0285,-.00906,.0299,.00942,.035,.0273,.0289
13,2020,1,31,.0325,.0979,.0285,-.0121,.0352,.0144,.0398,.0286,.0299
13,2020,2,1,.0319,.0994,.0233,-.0141,.0345,.0147,.0403,.0265,.032
13,2020,2,2,.0321,.101,.0209,-.0161,.0338,.0272,.0411,.0255,.0356
13,2020,2,3,.032,.103,.0181,-.0181,.0331,.0331,.0418,.0244,.0376
13,2020,2,4,.0314,.104,.0125,-.0222,.0324,.0406,.0424,.0223,.0381
13,2020,2,5,.0307,.105,.00731,-.0252,.0318,.0527,.0428,.0204,.0389
13,2020,2,6,.0302,.107,.00313,-.0252,.0318,.0705,.0433,.0196,.0367
13,2020,2,7,.0297,.109,-.00278,-.0222,.0318,.086,.0428,.0187,.0379
13,2020,2,8,.0294,.113,-.00905,-.0242,.0322,.0929,.0422,.0179,.0405
13,2020,2,9,.0292,.117,-.0139,-.0262,.0327,.0988,.0416,.0168,.0444
13,2020,2,10,.0291,.122,-.0184,-.0282,.0331,.105,.0408,.0163,.0482
13,2020,2,11,.0297,.126,-.0202,-.0282,.0338,.115,.0405,.0165,.0536
13,2020,2,12,.0297,.13,-.0254,-.0282,.0345,.118,.0393,.0167,.0584
13,2020,2,13,.0296,.134,-.0292,-.0292,.0354,.118,.038,.016,.0635
13,2020,2,14,.0288,.135,-.0327,-.0322,.0367,.113,.0367,.0145,.0673
13,2020,2,15,.0287,.136,-.0285,-.0242,.0367,.112,.0358,.0147,.0686
13,2020,2,16,.0281,.136,-.0278,-.0161,.0367,.106,.0346,.0145,.068
13,2020,2,17,.0269,.137,-.0303,-.00806,.0367,.0935,.0333,.0128,.0679
13,2020,2,18,.028,.137,-.0303,-.00604,.0367,.109,.0334,.0151,.0686
13,2020,2,19,.0282,.137,-.0292,.00403,.0363,.109,.0329,.0162,.0681
13,2020,2,20,.028,.137,-.0313,.0131,.0352,.105,.0327,.0164,.0671
13,2020,2,21,.0271,.139,-.0344,.0191,.0336,.108,.0308,.0161,.0681
13,2020,2,22,.0253,.137,-.0449,.0151,.0329,.11,.0274,.0155,.0662
13,2020,2,23,.024,.135,-.0501,.0111,.0322,.116,.0245,.0153,.0652
13,2020,2,24,.0222,.134,-.0571,.0151,.0315,.123,.0207,.0146,.0644
13,2020,2,25,.0204,.132,-.0626,.00906,.0308,.122,.0176,.0136,.0625
13,2020,2,26,.0183,.13,-.0692,.00302,.0306,.12,.0141,.0123,.0617
13,2020,2,27,.0168,.128,-.0748,-.00201,.0304,.123,.0112,.0117,.0605
13,2020,2,28,.0163,.127,-.0783,-.00201,.0302,.125,.0113,.0112,.0578
13,2020,2,29,.0151,.125,-.0818,-.00101,.0279,.12,.0106,.00996,.0561
13,2020,3,1,.0139,.122,-.0863,0,.0256,.117,.0103,.00804,.054
13,2020,3,2,.0125,.119,-.0919,.00101,.0234,.113,.00985,.00612,.0523
13,2020,3,3,.0111,.117,-.0978,.00201,.0207,.114,.00974,.00375,.0505
13,2020,3,4,.00996,.115,-.101,.00302,.0179,.119,.00973,.00141,.0495
13,2020,3,5,.00845,.112,-.104,-.00201,.0155,.123,.00905,-.000699,.0468
13,2020,3,6,.00722,.106,-.105,-.00604,.0132,.126,.0076,-.002,.0448
13,2020,3,7,.00383,.0889,-.106,-.0111,.00798,.14,.00114,-.00303,.0393
13,2020,3,8,.0000615,.072,-.107,-.0161,.00277,.144,-.00607,-.00406,.0342
13,2020,3,9,-.0037,.0552,-.108,-.0211,-.00243,.149,-.0133,-.00487,.0281
13,2020,3,10,-.00744,.0378,-.109,-.0262,-.00764,.152,-.0206,-.00572,.0225
13,2020,3,11,-.0112,.0199,-.111,-.0312,-.0128,.155,-.028,-.00623,.0161
13,2020,3,12,-.0153,.0025,-.114,-.0312,-.0176,.15,-.0359,-.0072,.0107
13,2020,3,13,-.0204,-.0149,-.122,-.0352,-.0219,.145,-.0457,-.00938,.00808
13,2020,3,14,-.0259,-.0228,-.123,-.0342,-.0246,.128,-.0504,-.016,.00441
13,2020,3,15,-.0312,-.0307,-.123,-.0332,-.0273,.113,-.0547,-.0226,.00103
13,2020,3,16,-.0373,-.0386,-.125,-.0322,-.0301,.0823,-.06,-.0298,-.00303
13,2020,3,17,-.0446,-.0465,-.129,-.0312,-.0328,.0312,-.0658,-.0381,-.0088
13,2020,3,18,-.0522,-.0539,-.136,-.0302,-.0357,-.0258,-.0723,-.0469,-.0136
13,2020,3,19,-.0609,-.0612,-.144,-.0302,-.0389,-.0955,-.0792,-.0576,-.0186
13,2020,3,20,-.0692,-.0702,-.15,-.0302,-.0427,-.164,-.0856,-.0673,-.0268
13,2020,3,21,-.0779,-.0723,-.167,-.0413,-.047,-.224,-.0938,-.0763,-.0348
13,2020,3,22,-.0856,-.0744,-.182,-.0524,-.0513,-.268,-.101,-.0837,-.0432
13,2020,3,23,-.0936,-.0765,-.198,-.0634,-.0556,-.318,-.11,-.0914,-.0498
13,2020,3,24,-.102,-.0786,-.22,-.0755,-.0599,-.366,-.118,-.1,-.0571
13,2020,3,25,-.111,-.0813,-.239,-.0876,-.064,-.411,-.126,-.108,-.065
13,2020,3,26,-.118,-.0839,-.257,-.0977,-.0692,-.442,-.134,-.115,-.0733
13,2020,3,27,-.129,-.0944,-.28,-.11,-.0749,-.48,-.143,-.127,-.0869
13,2020,3,28,-.152,-.152,-.3,-.132,-.0821,-.521,-.161,-.153,-.112
13,2020,3,29,-.175,-.209,-.318,-.154,-.0894,-.545,-.178,-.178,-.136
13,2020,3,30,-.197,-.267,-.341,-.176,-.0966,-.563,-.196,-.203,-.161
13,2020,3,31,-.218,-.324,-.356,-.197,-.104,-.577,-.213,-.227,-.184
13,2020,4,1,-.24,-.381,-.373,-.219,-.111,-.584,-.232,-.25,-.208
13,2020,4,2,-.263,-.438,-.389,-.245,-.117,-.59,-.252,-.274,-.231
13,2020,4,3,-.286,-.491,-.399,-.269,-.122,-.599,-.274,-.298,-.252
13,2020,4,4,-.303,-.511,-.414,-.289,-.133,-.596,-.295,-.312,-.272
13,2020,4,5,-.321,-.531,-.429,-.309,-.143,-.609,-.316,-.328,-.292
13,2020,4,6,-.34,-.551,-.445,-.329,-.154,-.622,-.338,-.344,-.311
13,2020,4,7,-.358,-.571,-.461,-.349,-.165,-.626,-.36,-.359,-.33
13,2020,4,8,-.375,-.591,-.477,-.37,-.176,-.636,-.379,-.374,-.35
13,2020,4,9,-.391,-.61,-.492,-.387,-.187,-.645,-.397,-.389,-.368
13,2020,4,10,-.406,-.625,-.51,-.406,-.199,-.651,-.413,-.402,-.385
13,2020,4,11,-.418,-.635,-.527,-.421,-.206,-.665,-.422,-.416,-.398
13,2020,4,12,-.429,-.645,-.541,-.436,-.212,-.668,-.431,-.43,-.411
13,2020,4,13,-.44,-.655,-.553,-.451,-.219,-.662,-.439,-.442,-.423
13,2020,4,14,-.451,-.665,-.565,-.466,-.226,-.663,-.448,-.454,-.435
13,2020,4,15,-.462,-.675,-.577,-.481,-.233,-.674,-.456,-.469,-.447
13,2020,4,16,-.473,-.685,-.59,-.495,-.239,-.687,-.463,-.483,-.46
13,2020,4,17,-.483,-.697,-.6,-.509,-.247,-.688,-.472,-.494,-.473
13,2020,4,18,-.487,-.704,-.601,-.514,-.255,-.682,-.476,-.497,-.478
13,2020,4,19,-.491,-.711,-.604,-.519,-.264,-.68,-.481,-.5,-.483
13,2020,4,20,-.496,-.719,-.605,-.524,-.272,-.683,-.486,-.504,-.488
13,2020,4,21,-.5,-.726,-.608,-.529,-.28,-.679,-.491,-.508,-.492
13,2020,4,22,-.503,-.733,-.609,-.535,-.288,-.659,-.496,-.509,-.497
13,2020,4,23,-.506,-.739,-.61,-.541,-.297,-.642,-.5,-.512,-.502
13,2020,4,24,-.509,-.743,-.613,-.547,-.304,-.63,-.504,-.514,-.502
13,2020,4,25,-.512,-.741,-.613,-.555,-.31,-.623,-.508,-.517,-.504
13,2020,4,26,-.515,-.74,-.614,-.563,-.316,-.621,-.512,-.52,-.505
13,2020,4,27,-.518,-.738,-.617,-.571,-.323,-.615,-.516,-.523,-.506
13,2020,4,28,-.522,-.737,-.619,-.579,-.329,-.611,-.52,-.526,-.508
13,2020,4,29,-.525,-.735,-.619,-.586,-.335,-.607,-.523,-.529,-.509
13,2020,4,30,-.528,-.733,-.62,-.593,-.341,-.603,-.526,-.532,-.51
13,2020,5,1,-.53,-.731,-.618,-.599,-.348,-.597,-.529,-.536,-.51
13,2020,5,2,-.531,-.731,-.616,-.594,-.353,-.593,-.53,-.536,-.507
13,2020,5,3,-.531,-.731,-.613,-.589,-.357,-.585,-.531,-.537,-.503
13,2020,5,4,-.531,-.731,-.611,-.584,-.362,-.581,-.532,-.537,-.501
13,2020,5,5,-.531,-.731,-.607,-.579,-.367,-.575,-.533,-.538,-.498
13,2020,5,6,-.532,-.733,-.605,-.573,-.373,-.573,-.535,-.538,-.496
13,2020,5,7,-.532,-.736,-.601,-.568,-.379,-.567,-.536,-.538,-.495
13,2020,5,8,-.532,-.736,-.6,-.562,-.383,-.566,-.536,-.538,-.494
13,2020,5,9,-.532,-.732,-.603,-.559,-.385,-.559,-.535,-.539,-.494
13,2020,5,10,-.532,-.729,-.604,-.556,-.387,-.556,-.534,-.54,-.495
13,2020,5,11,-.532,-.726,-.604,-.553,-.39,-.554,-.532,-.541,-.496
13,2020,5,12,-.533,-.723,-.605,-.552,-.391,-.552,-.531,-.542,-.498
13,2020,5,13,-.533,-.721,-.606,-.552,-.393,-.549,-.529,-.543,-.5
13,2020,5,14,-.533,-.719,-.607,-.552,-.395,-.55,-.528,-.543,-.5
13,2020,5,15,-.533,-.718,-.608,-.551,-.396,-.549,-.526,-.544,-.502
13,2020,5,16,-.532,-.714,-.606,-.558,-.398,-.551,-.524,-.544,-.501
13,2020,5,17,-.53,-.711,-.604,-.565,-.4,-.547,-.522,-.544,-.499
13,2020,5,18,-.53,-.707,-.603,-.572,-.403,-.551,-.52,-.544,-.498
13,2020,5,19,-.528,-.703,-.602,-.577,-.404,-.555,-.518,-.543,-.496
13,2020,5,20,-.527,-.697,-.6,-.583,-.406,-.551,-.516,-.543,-.494
13,2020,5,21,-.526,-.691,-.6,-.59,-.407,-.545,-.514,-.543,-.493
13,2020,5,22,-.527,-.689,-.6,-.597,-.41,-.541,-.514,-.545,-.492
13,2020,5,23,-.528,-.685,-.6,-.599,-.414,-.537,-.515,-.547,-.493
13,2020,5,24,-.53,-.682,-.602,-.601,-.419,-.542,-.515,-.549,-.496
13,2020,5,25,-.533,-.679,-.607,-.603,-.423,-.565,-.518,-.552,-.498
13,2020,5,26,-.531,-.679,-.601,-.603,-.423,-.535,-.515,-.551,-.496
13,2020,5,27,-.532,-.675,-.601,-.604,-.428,-.534,-.515,-.552,-.497
13,2020,5,28,-.532,-.671,-.601,-.602,-.432,-.532,-.514,-.553,-.497
13,2020,5,29,-.531,-.664,-.598,-.601,-.436,-.53,-.513,-.554,-.497
13,2020,5,30,-.531,-.655,-.596,-.601,-.438,-.528,-.512,-.553,-.495
14,2020,1,1,.,.,.,.,.,.,.,.,.
14,2020,1,2,.,.,.,.,.,.,.,.,.
14,2020,1,3,.,.,.,.,.,.,.,.,.
14,2020,1,4,.,.,.,.,.,.,.,.,.
14,2020,1,5,.,.,.,.,.,.,.,.,.
14,2020,1,6,.,.,.,.,.,.,.,.,.
14,2020,1,7,.,.,.,.,.,.,.,.,.
14,2020,1,8,-.0101,-.0442,-.0148,.0185,-.00129,-.0552,-.0114,-.0131,.00986
14,2020,1,9,-.00747,-.0394,-.00619,.0252,.00214,-.0464,-.00758,-.0116,.0112
14,2020,1,10,-.00656,-.0361,-.00778,.0297,.00135,-.037,-.0066,-.0101,.00893
14,2020,1,11,-.00616,-.0312,-.00905,.0282,.000692,-.0355,-.00593,-.00956,.00684
14,2020,1,12,-.00553,-.0264,-.00619,.0267,.0000329,-.0348,-.00451,-.00896,.00413
14,2020,1,13,-.00464,-.0215,-.00429,.0252,-.000626,-.0279,-.00371,-.0076,.00324
14,2020,1,14,-.00277,-.0166,-.000794,.0275,-.00089,-.0185,-.00205,-.00491,.00219
14,2020,1,15,-.00107,-.0118,.00461,.0297,-.00102,-.0139,-.00019,-.00291,.00189
14,2020,1,16,.00085,-.00527,.0081,.032,-.00168,-.00603,.0016,-.00009,.000219
14,2020,1,17,.00172,.00284,.00937,.0305,-.00274,.00337,.0023,.000604,.00259
14,2020,1,18,.00168,.00609,.00873,.0215,-.00274,.014,.00205,.00154,-.00103
14,2020,1,19,.00172,.00933,.00842,.0125,-.00274,.0259,.00152,.00227,-.00181
14,2020,1,20,.000888,.0126,.00651,.00355,-.00274,.0228,.000931,.0017,-.00451
14,2020,1,21,.00212,.0126,.0113,.0043,-.00234,.0206,.00243,.00255,-.00275
14,2020,1,22,.0022,.0158,.01,-.00393,-.00221,.0159,.00267,.00266,-.00329
14,2020,1,23,.00244,.0191,.00715,-.0122,-.00129,.0153,.00318,.00244,-.00138
14,2020,1,24,.00289,.0223,.00588,-.0159,.000165,.0153,.00384,.0029,-.00176
14,2020,1,25,.00375,.0207,.0081,-.0159,.00056,.0153,.00417,.00403,.000806
14,2020,1,26,.00423,.0191,.00619,-.0159,.000956,.0134,.0043,.00532,-.000546
14,2020,1,27,.00438,.0207,.00588,-.0249,.00135,.0134,.00447,.00608,-.00242
14,2020,1,28,.00381,.0191,-.000159,-.0271,.00135,.0171,.00364,.00599,-.00333
14,2020,1,29,.0032,.0174,-.00302,-.0294,.00135,.0184,.00288,.00575,-.00473
14,2020,1,30,.00253,.0126,-.00524,-.0316,.000692,.0215,.00156,.00586,-.00622
14,2020,1,31,.00278,.00771,-.00556,-.0353,.00122,.0215,.00104,.00719,-.00706
14,2020,2,1,.00383,.011,-.00842,-.0331,.0032,.0215,.000668,.00912,-.00408
14,2020,2,2,.00502,.0142,-.00746,-.0308,.00517,.019,.000483,.011,-.0000594
14,2020,2,3,.00636,.0174,-.00683,-.0286,.00715,.02,.000173,.0132,.00466
14,2020,2,4,.00679,.0207,-.00333,-.0271,.00873,.0143,-.000934,.0146,.00686
14,2020,2,5,.0073,.0239,-.00778,-.0256,.0104,.0153,-.00198,.0163,.00903
14,2020,2,6,.00724,.032,-.00873,-.0241,.0112,.00931,-.00309,.0169,.0108
14,2020,2,7,.00486,.0385,-.011,-.0219,.00583,.00744,-.00319,.0117,.0108
14,2020,2,8,.00342,.0434,-.00778,-.0226,.00056,.0106,-.0013,.00765,.0067
14,2020,2,9,.00173,.0483,-.00588,-.0234,-.00471,.0106,.00017,.0033,.0027
14,2020,2,10,-.0000542,.0531,-.00556,-.0241,-.00999,.0109,.00171,-.00112,-.00171
14,2020,2,11,-.00121,.058,-.00556,-.0234,-.0149,.0134,.00371,-.00514,-.00386
14,2020,2,12,-.00239,.0629,.0027,-.0226,-.0197,.0134,.00615,-.0096,-.00626
14,2020,2,13,-.00333,.0645,.00619,-.0219,-.023,.0153,.00817,-.013,-.00933
14,2020,2,14,-.00192,.0661,.0167,-.0196,-.0207,.0159,.00948,-.0112,-.0107
14,2020,2,15,-.00357,.0645,.0173,-.0219,-.0204,.0118,.00824,-.0137,-.0105
14,2020,2,16,-.00503,.0629,.0179,-.0241,-.0201,.0115,.007,-.0158,-.0102
14,2020,2,17,-.0067,.0613,.0148,-.0264,-.0199,.0121,.00504,-.0175,-.0112
14,2020,2,18,-.00544,.0613,.0176,-.0249,-.0193,.0124,.00647,-.0166,-.00881
14,2020,2,19,-.00598,.0596,.0116,-.0256,-.0186,.0134,.00504,-.0171,-.00636
14,2020,2,20,-.00657,.058,.00683,-.0264,-.018,.0143,.0041,-.0185,-.002
14,2020,2,21,-.00587,.0629,.00302,-.0286,-.0171,.0193,.0045,-.0182,.00224
14,2020,2,22,-.00404,.0596,.00238,-.0264,-.0146,.0278,.00436,-.0154,.00776
14,2020,2,23,-.00208,.0564,.00302,-.0241,-.0121,.0369,.00433,-.0121,.0125
14,2020,2,24,-.00208,.0515,.00333,-.0241,-.00933,.0372,.00282,-.012,.018
14,2020,2,25,-.00128,.0483,.00175,-.0234,-.00735,.0425,.00217,-.0107,.0228
14,2020,2,26,-.000277,.045,.00333,-.0226,-.0055,.05,.00212,-.00893,.0246
14,2020,2,27,.000829,.0402,.00461,-.0219,-.00366,.0541,.00218,-.00691,.0257
14,2020,2,28,-.000701,.0288,.00143,-.0204,-.00445,.0516,.000316,-.00824,.0246
14,2020,2,29,-.00377,.0223,-.00111,-.0204,-.0092,.0484,-.00264,-.0115,.0218
14,2020,3,1,-.00663,.0158,-.00365,-.0204,-.0139,.0494,-.00529,-.015,.0211
14,2020,3,2,-.00932,.00933,-.00461,-.0204,-.0187,.0516,-.00771,-.0179,.018
14,2020,3,3,-.0117,.00284,-.00206,-.0204,-.0236,.0535,-.00994,-.0203,.0148
14,2020,3,4,-.0141,-.00365,-.000476,-.0204,-.0283,.0535,-.0123,-.0229,.0126
14,2020,3,5,-.0159,-.0101,.00365,-.0196,-.0325,.0575,-.0141,-.0249,.0116
14,2020,3,6,-.0164,-.0183,.00492,-.0174,-.0323,.0647,-.0161,-.0236,.00936
14,2020,3,7,-.0162,-.0231,.00461,-.0144,-.0273,.0654,-.0165,-.0219,.00516
14,2020,3,8,-.0163,-.028,.00175,-.0114,-.0222,.0644,-.0176,-.0201,.00169
14,2020,3,9,-.0163,-.0329,-.00175,-.00841,-.0172,.0635,-.0187,-.0186,-.0016
14,2020,3,10,-.0167,-.0377,-.00746,-.00617,-.0118,.0578,-.0199,-.0173,-.00548
14,2020,3,11,-.0164,-.0426,-.011,-.00393,-.00643,.0566,-.0206,-.0151,-.00819
14,2020,3,12,-.0176,-.0458,-.0221,-.00243,-.00221,.0466,-.0229,-.015,-.0119
14,2020,3,13,-.0189,-.0458,-.0322,-.00467,-.000231,.04,-.0235,-.0164,-.0148
14,2020,3,14,-.0219,-.0442,-.037,-.00991,-.00221,.0347,-.0257,-.02,-.0188
14,2020,3,15,-.0253,-.0426,-.0389,-.0151,-.00419,.0171,-.0278,-.0243,-.0249
14,2020,3,16,-.0303,-.041,-.0564,-.0204,-.00616,-.00759,-.0305,-.0307,-.0318
14,2020,3,17,-.0365,-.0394,-.0761,-.0256,-.00841,-.0508,-.0343,-.0384,-.0409
14,2020,3,18,-.0439,-.0377,-.0999,-.0308,-.0105,-.103,-.0385,-.0483,-.0491
14,2020,3,19,-.051,-.0377,-.119,-.0361,-.0126,-.151,-.0425,-.0574,-.0599
14,2020,3,20,-.0614,-.0458,-.142,-.0398,-.0174,-.221,-.0495,-.0707,-.0708
14,2020,3,21,-.0733,-.0523,-.165,-.0466,-.0222,-.302,-.0592,-.0841,-.085
14,2020,3,22,-.0837,-.0588,-.185,-.0533,-.0271,-.355,-.0676,-.0956,-.098
14,2020,3,23,-.0931,-.0653,-.204,-.06,-.032,-.391,-.0758,-.106,-.11
14,2020,3,24,-.102,-.0751,-.222,-.066,-.037,-.416,-.084,-.115,-.121
14,2020,3,25,-.111,-.0864,-.237,-.072,-.0423,-.441,-.0928,-.124,-.133
14,2020,3,26,-.121,-.0978,-.253,-.0787,-.0473,-.467,-.102,-.133,-.144
14,2020,3,27,-.131,-.104,-.269,-.0862,-.0522,-.492,-.111,-.143,-.158
14,2020,3,28,-.145,-.138,-.282,-.0952,-.0585,-.512,-.123,-.16,-.175
14,2020,3,29,-.16,-.172,-.295,-.104,-.0648,-.533,-.134,-.177,-.192
14,2020,3,30,-.174,-.206,-.307,-.113,-.0712,-.547,-.145,-.193,-.209
14,2020,3,31,-.188,-.237,-.316,-.122,-.0776,-.558,-.156,-.21,-.226
14,2020,4,1,-.201,-.267,-.325,-.131,-.0841,-.568,-.166,-.225,-.243
14,2020,4,2,-.215,-.297,-.334,-.139,-.0913,-.578,-.176,-.242,-.259
14,2020,4,3,-.231,-.335,-.347,-.151,-.1,-.59,-.189,-.26,-.279
14,2020,4,4,-.249,-.356,-.365,-.164,-.111,-.601,-.204,-.28,-.3
14,2020,4,5,-.266,-.377,-.381,-.177,-.121,-.614,-.22,-.299,-.321
14,2020,4,6,-.284,-.398,-.397,-.189,-.131,-.628,-.236,-.319,-.341
14,2020,4,7,-.303,-.419,-.414,-.203,-.141,-.642,-.254,-.338,-.362
14,2020,4,8,-.322,-.44,-.43,-.216,-.151,-.653,-.271,-.357,-.383
14,2020,4,9,-.34,-.456,-.449,-.231,-.161,-.667,-.289,-.376,-.404
14,2020,4,10,-.356,-.461,-.46,-.243,-.17,-.679,-.304,-.393,-.421
14,2020,4,11,-.369,-.471,-.473,-.257,-.178,-.687,-.315,-.406,-.438
14,2020,4,12,-.382,-.481,-.487,-.27,-.187,-.696,-.325,-.42,-.454
14,2020,4,13,-.394,-.49,-.503,-.284,-.196,-.707,-.336,-.434,-.471
14,2020,4,14,-.406,-.5,-.515,-.296,-.204,-.715,-.345,-.447,-.487
14,2020,4,15,-.417,-.51,-.53,-.309,-.213,-.723,-.353,-.46,-.503
14,2020,4,16,-.428,-.521,-.54,-.321,-.221,-.727,-.361,-.473,-.518
14,2020,4,17,-.436,-.534,-.552,-.327,-.227,-.729,-.367,-.482,-.529
14,2020,4,18,-.439,-.534,-.554,-.331,-.231,-.732,-.371,-.485,-.53
14,2020,4,19,-.442,-.534,-.553,-.334,-.235,-.73,-.374,-.488,-.531
14,2020,4,20,-.445,-.534,-.552,-.338,-.24,-.726,-.378,-.49,-.531
14,2020,4,21,-.447,-.534,-.553,-.342,-.244,-.726,-.38,-.493,-.532
14,2020,4,22,-.449,-.536,-.555,-.346,-.248,-.725,-.382,-.496,-.535
14,2020,4,23,-.451,-.539,-.557,-.35,-.252,-.725,-.384,-.498,-.536
14,2020,4,24,-.454,-.547,-.557,-.36,-.258,-.726,-.386,-.501,-.539
14,2020,4,25,-.455,-.559,-.558,-.364,-.262,-.724,-.387,-.503,-.539
14,2020,4,26,-.457,-.57,-.561,-.367,-.266,-.724,-.388,-.505,-.54
14,2020,4,27,-.458,-.581,-.561,-.371,-.27,-.725,-.39,-.507,-.541
14,2020,4,28,-.46,-.593,-.562,-.375,-.275,-.724,-.392,-.509,-.541
14,2020,4,29,-.462,-.602,-.562,-.379,-.279,-.725,-.395,-.511,-.54
14,2020,4,30,-.465,-.611,-.564,-.382,-.284,-.726,-.398,-.513,-.541
14,2020,5,1,-.466,-.611,-.563,-.38,-.288,-.724,-.4,-.514,-.539
14,2020,5,2,-.465,-.609,-.563,-.379,-.289,-.721,-.399,-.514,-.536
14,2020,5,3,-.465,-.607,-.563,-.377,-.291,-.719,-.399,-.514,-.533
14,2020,5,4,-.464,-.606,-.564,-.376,-.292,-.714,-.398,-.514,-.53
14,2020,5,5,-.463,-.604,-.563,-.374,-.293,-.712,-.397,-.514,-.526
14,2020,5,6,-.463,-.602,-.564,-.373,-.294,-.711,-.397,-.514,-.523
14,2020,5,7,-.462,-.601,-.565,-.37,-.295,-.708,-.396,-.515,-.52
14,2020,5,8,-.462,-.599,-.566,-.372,-.295,-.708,-.395,-.514,-.518
14,2020,5,9,-.461,-.594,-.565,-.373,-.295,-.708,-.395,-.513,-.518
14,2020,5,10,-.46,-.589,-.564,-.375,-.295,-.704,-.395,-.511,-.517
14,2020,5,11,-.459,-.585,-.563,-.376,-.294,-.703,-.395,-.509,-.516
14,2020,5,12,-.458,-.58,-.563,-.379,-.294,-.697,-.396,-.507,-.515
14,2020,5,13,-.458,-.575,-.562,-.381,-.294,-.694,-.396,-.506,-.514
14,2020,5,14,-.456,-.57,-.558,-.384,-.294,-.69,-.396,-.503,-.514
14,2020,5,15,-.455,-.57,-.557,-.386,-.293,-.682,-.394,-.502,-.513
14,2020,5,16,-.453,-.567,-.556,-.389,-.292,-.676,-.392,-.5,-.513
14,2020,5,17,-.452,-.563,-.556,-.392,-.291,-.675,-.391,-.499,-.513
14,2020,5,18,-.45,-.56,-.556,-.395,-.29,-.673,-.389,-.497,-.514
14,2020,5,19,-.449,-.557,-.554,-.397,-.289,-.675,-.388,-.495,-.515
14,2020,5,20,-.448,-.554,-.553,-.4,-.288,-.67,-.386,-.494,-.514
14,2020,5,21,-.446,-.551,-.551,-.401,-.288,-.663,-.385,-.492,-.513
14,2020,5,22,-.445,-.549,-.549,-.4,-.289,-.658,-.385,-.491,-.511
14,2020,5,23,-.446,-.552,-.549,-.398,-.291,-.654,-.387,-.491,-.512
14,2020,5,24,-.447,-.555,-.549,-.396,-.293,-.653,-.388,-.491,-.513
14,2020,5,25,-.449,-.559,-.558,-.394,-.295,-.659,-.391,-.493,-.514
14,2020,5,26,-.447,-.559,-.55,-.393,-.295,-.646,-.388,-.491,-.515
14,2020,5,27,-.447,-.562,-.55,-.39,-.296,-.642,-.388,-.491,-.515
14,2020,5,28,-.447,-.565,-.55,-.388,-.297,-.646,-.388,-.49,-.517
14,2020,5,29,-.448,-.565,-.551,-.388,-.298,-.649,-.388,-.49,-.52
14,2020,5,30,-.449,-.57,-.55,-.385,-.299,-.652,-.389,-.491,-.523
15,2020,1,1,.,.,.,.,.,.,.,.,.
15,2020,1,2,.,.,.,.,.,.,.,.,.
15,2020,1,3,.,.,.,.,.,.,.,.,.
15,2020,1,4,.,.,.,.,.,.,.,.,.
15,2020,1,5,.,.,.,.,.,.,.,.,.
15,2020,1,6,.,.,.,.,.,.,.,.,.
15,2020,1,7,.,.,.,.,.,.,.,.,.
15,2020,1,8,-.000979,-.0357,.0233,.027,-.00123,-.0181,-.0133,.00486,.00465
15,2020,1,9,-.00181,-.0338,.0191,.035,-.000614,-.012,-.0127,.00403,.00148
15,2020,1,10,-.00242,-.0309,.0155,.0419,-.000768,-.0122,-.0112,.00327,-.00224
15,2020,1,11,-.00237,-.0234,.016,.0385,-.002,-.012,-.00922,.00283,-.00381
15,2020,1,12,-.00225,-.0158,.0166,.035,-.00323,-.0108,-.00751,.00261,-.0054
15,2020,1,13,-.00238,-.00826,.0194,.0316,-.00445,-.0171,-.00558,.00165,-.007
15,2020,1,14,-.00211,-.0026,.0215,.0281,-.00476,-.0168,-.00384,.00154,-.00812
15,2020,1,15,-.00174,.00213,.0223,.0247,-.00507,-.012,-.00238,.00183,-.00919
15,2020,1,16,-.00109,.00779,.0223,.0224,-.00538,-.00702,-.000986,.00225,-.00921
15,2020,1,17,-.000491,.00874,.0204,.0167,-.00584,.00138,-.000548,.00306,-.0087
15,2020,1,18,-.00159,.00968,.0142,.00862,-.00553,.00062,-.00113,.000783,-.00794
