year,month,day,statefips,case_rate,new_case_rate
2020,7,4,18,722,6.2
2020,7,4,19,988,13.4
2020,7,4,20,555,11.8
2020,7,4,21,374,4.39
2020,7,4,22,1364,26.2
2020,7,4,23,253,2.58
2020,7,4,24,1153,6.36
2020,7,4,25,1594,2.89
2020,7,4,26,728,4.15
2020,7,4,27,668,6.57
2020,7,4,28,1031,24.7
2020,7,4,29,392,7.34
2020,7,4,30,109,4.21
2020,7,4,31,1025,7.76
2020,7,4,32,704,24.4
2020,7,4,33,432,1.62
2020,7,4,34,1946,3.48
2020,7,4,35,623,9.84
2020,7,4,36,2063,3.39
2020,7,4,37,684,15
2020,7,4,38,497,6.02
2020,7,4,39,481,8.22
2020,7,4,40,395,10.8
2020,7,4,41,236,6.19
2020,7,4,42,734,5.05
2020,7,4,44,1604,4.45
2020,7,4,45,843,31.8
2020,7,4,46,794,6.49
2020,7,4,47,721,19.7
2020,7,4,48,675,23.2
2020,7,4,49,771,17.7
2020,7,4,50,198,.87
2020,7,4,51,762,6.44
2020,7,4,53,483,7.07
2020,7,4,54,179,3.38
2020,7,4,55,588,9.83
2020,7,4,56,277,5.28
2020,7,5,1,896,24.8
2020,7,5,2,187,6.07
2020,7,5,4,1348,47.4
2020,7,5,5,789,18.9
2020,7,5,6,687,19.8
2020,7,5,8,592,4.49
2020,7,5,9,1310,1.66
2020,7,5,10,1245,13.2
2020,7,5,11,1485,4.74
2020,7,5,12,932,39.3
2020,7,5,13,843,22.5
2020,7,5,15,71,1.23
2020,7,5,16,436,18
2020,7,5,17,1174,6.33
2020,7,5,18,731,6.65
2020,7,5,19,1002,14
2020,7,5,20,559,11.1
2020,7,5,21,374,3.94
2020,7,5,22,1405,27.6
2020,7,5,23,254,2.38
2020,7,5,24,1157,6.14
2020,7,5,25,1596,2.71
2020,7,5,26,731,4.27
2020,7,5,27,677,6.56
2020,7,5,28,1038,24
2020,7,5,29,396,7.17
2020,7,5,30,113,4.66
2020,7,5,31,1031,7.66
2020,7,5,32,731,24.7
2020,7,5,33,434,1.58
2020,7,5,34,1951,3.57
2020,7,5,35,632,9.86
2020,7,5,36,2066,3.33
2020,7,5,37,697,14.9
2020,7,5,38,502,6.02
2020,7,5,39,489,8.36
2020,7,5,40,403,10.8
2020,7,5,41,243,6.4
2020,7,5,42,737,5.15
2020,7,5,44,1604,4.45
2020,7,5,45,871,32
2020,7,5,46,798,6.17
2020,7,5,47,737,21.8
2020,7,5,48,690,23.3
2020,7,5,49,780,17.2
2020,7,5,50,200,1.08
2020,7,5,51,769,6.69
2020,7,5,53,492,7.74
2020,7,5,54,186,4.02
2020,7,5,55,597,9.9
2020,7,5,56,282,5.36
2020,7,6,1,915,22.4
2020,7,6,2,192,6.17
2020,7,6,4,1395,52.9
2020,7,6,5,804,18.9
2020,7,6,6,703,19.5
2020,7,6,8,596,4.52
2020,7,6,9,1318,2.46
2020,7,6,10,1262,13.5
2020,7,6,11,1490,4.51
2020,7,6,12,961,40
2020,7,6,13,857,21.8
2020,7,6,15,71.5,1.29
2020,7,6,16,460,19.6
2020,7,6,17,1179,6.25
2020,7,6,18,736,6.77
2020,7,6,19,1007,13.1
2020,7,6,20,586,12.3
2020,7,6,21,391,5.78
2020,7,6,22,1429,28.4
2020,7,6,23,255,2.17
2020,7,6,24,1166,6.29
2020,7,6,25,1598,2.84
2020,7,6,26,735,4.36
2020,7,6,27,685,6.86
2020,7,6,28,1050,22.5
2020,7,6,29,405,7.22
2020,7,6,30,117,4.41
2020,7,6,31,1037,7.3
2020,7,6,32,744,23
2020,7,6,33,435,1.62
2020,7,6,34,1953,3.77
2020,7,6,35,644,10.4
2020,7,6,36,2068,3.42
2020,7,6,37,714,15.3
2020,7,6,38,506,5.81
2020,7,6,39,496,8.44
2020,7,6,40,413,11.5
2020,7,6,41,247,6.45
2020,7,6,42,744,5.17
2020,7,6,44,1604,3.06
2020,7,6,45,901,32.6
2020,7,6,46,803,6.28
2020,7,6,47,754,21.2
2020,7,6,48,722,24.9
2020,7,6,49,800,17.1
2020,7,6,50,200,.984
2020,7,6,51,773,6.53
2020,7,6,53,506,8.41
2020,7,6,54,192,4.57
2020,7,6,55,607,10.3
2020,7,6,56,289,5.55
2020,7,7,1,934,22.6
2020,7,7,2,195,5.68
2020,7,7,4,1445,50.6
2020,7,7,5,812,17.7
2020,7,7,6,728,20.1
2020,7,7,8,603,5.01
2020,7,7,9,1319,2.08
2020,7,7,10,1275,13.8
2020,7,7,11,1498,4.9
2020,7,7,12,995,40.8
2020,7,7,13,883,22.1
2020,7,7,15,74.4,1.53
2020,7,7,16,480,19.6
2020,7,7,17,1185,6.14
2020,7,7,18,741,6.62
2020,7,7,19,1019,13.6
2020,7,7,20,589,12.4
2020,7,7,21,399,6.09
2020,7,7,22,1471,31.2
2020,7,7,23,256,1.99
2020,7,7,24,1174,6.7
2020,7,7,25,1601,3.02
2020,7,7,26,741,4.52
2020,7,7,27,695,7.17
2020,7,7,28,1082,23.8
2020,7,7,29,417,7.66
2020,7,7,30,124,4.81
2020,7,7,31,1045,7.47
2020,7,7,32,774,24.4
2020,7,7,33,436,1.58
2020,7,7,34,1956,3.56
2020,7,7,35,655,10.8
2020,7,7,36,2071,3.51
2020,7,7,37,726,15.2
2020,7,7,38,512,5.96
2020,7,7,39,504,8.7
2020,7,7,40,435,12.5
2020,7,7,41,253,6.64
2020,7,7,42,750,5.31
2020,7,7,44,1619,4.6
2020,7,7,45,920,30.4
2020,7,7,46,810,6.44
2020,7,7,47,771,20.6
2020,7,7,48,756,25.8
2020,7,7,49,817,17.1
2020,7,7,50,201,1.05
2020,7,7,51,781,6.58
2020,7,7,53,513,8.48
2020,7,7,54,196,4.79
2020,7,7,55,615,10.1
2020,7,7,56,296,5.53
2020,7,8,1,958,23.3
2020,7,8,2,201,5.82
2020,7,8,4,1494,48.2
2020,7,8,5,837,19.2
2020,7,8,6,750,20.4
2020,7,8,8,611,5.39
2020,7,8,9,1321,2.15
2020,7,8,10,1280,14
2020,7,8,11,1508,5.61
2020,7,8,12,1042,43.1
2020,7,8,13,909,22.8
2020,7,8,15,76,1.68
2020,7,8,16,504,21
2020,7,8,17,1192,6.22
2020,7,8,18,747,6.78
2020,7,8,19,1037,14
2020,7,8,20,611,13.1
2020,7,8,21,407,6.68
2020,7,8,22,1511,30.6
2020,7,8,23,257,1.76
2020,7,8,24,1182,6.98
2020,7,8,25,1605,3.02
2020,7,8,26,748,4.84
2020,7,8,27,703,7.28
2020,7,8,28,1105,23.9
2020,7,8,29,429,8.72
2020,7,8,30,128,4.75
2020,7,8,31,1056,8.21
2020,7,8,32,791,24.2
2020,7,8,33,438,1.58
2020,7,8,34,1959,3.54
2020,7,8,35,668,11.9
2020,7,8,36,2075,3.56
2020,7,8,37,740,14.8
2020,7,8,38,522,6.58
2020,7,8,39,515,8.94
2020,7,8,40,452,13.7
2020,7,8,41,258,6.28
2020,7,8,42,756,5.53
2020,7,8,44,1624,4.73
2020,7,8,45,950,30.5
2020,7,8,46,819,6.72
2020,7,8,47,802,21.7
2020,7,8,48,790,26.7
2020,7,8,49,840,18.1
2020,7,8,50,201,1.05
2020,7,8,51,788,6.94
2020,7,8,53,521,8.26
2020,7,8,54,207,5.8
2020,7,8,55,627,10.4
2020,7,8,56,301,5.58
2020,7,9,1,1003,26.4
2020,7,9,2,208,5.8
2020,7,9,4,1549,49.6
2020,7,9,5,863,18.8
2020,7,9,6,768,20
2020,7,9,8,618,5.63
2020,7,9,9,1324,2.26
2020,7,9,10,1287,11.7
2020,7,9,11,1513,5.85
2020,7,9,12,1083,42.3
2020,7,9,13,930,21.8
2020,7,9,15,78.5,1.85
2020,7,9,16,537,23.3
2020,7,9,17,1201,6.52
2020,7,9,18,755,6.95
2020,7,9,19,1056,13.8
2020,7,9,20,619,13.8
2020,7,9,21,416,7.05
2020,7,9,22,1551,32.1
2020,7,9,23,259,1.68
2020,7,9,24,1192,7.14
2020,7,9,25,1609,3.23
2020,7,9,26,753,4.85
2020,7,9,27,713,7.48
2020,7,9,28,1129,23.1
2020,7,9,29,445,9.81
2020,7,9,30,137,5.12
2020,7,9,31,1068,8.73
2020,7,9,32,813,24
2020,7,9,33,439,1.59
2020,7,9,34,1961,3.22
2020,7,9,35,680,11.8
2020,7,9,36,2078,3.35
2020,7,9,37,759,15.1
2020,7,9,38,535,7.65
2020,7,9,39,525,8.76
2020,7,9,40,467,14.3
2020,7,9,41,267,6.45
2020,7,9,42,763,5.5
2020,7,9,44,1628,4.07
2020,7,9,45,985,30.5
2020,7,9,46,829,7.15
2020,7,9,47,828,21.7
2020,7,9,48,828,28.5
2020,7,9,49,862,18.6
2020,7,9,50,204,1.03
2020,7,9,51,795,7.08
2020,7,9,53,530,8.34
2020,7,9,54,213,6.16
2020,7,9,55,642,11
2020,7,9,56,307,5.53
2020,7,10,1,1030,25.2
2020,7,10,2,216,5.76
2020,7,10,4,1607,49.2
2020,7,10,5,888,19.8
2020,7,10,6,788,20
2020,7,10,8,629,6.46
2020,7,10,9,1326,2.28
2020,7,10,10,1299,10.7
2020,7,10,11,1522,6.23
2020,7,10,12,1137,43.6
2020,7,10,13,976,24.9
2020,7,10,15,80.4,1.84
2020,7,10,16,564,24.3
2020,7,10,17,1211,6.89
2020,7,10,18,766,7.36
2020,7,10,19,1085,16.3
2020,7,10,20,645,13.7
2020,7,10,21,427,7.74
2020,7,10,22,1608,34.9
2020,7,10,23,260,1.34
2020,7,10,24,1199,7.28
2020,7,10,25,1612,3.07
2020,7,10,26,760,5.1
2020,7,10,27,724,7.96
2020,7,10,28,1163,23.7
2020,7,10,29,457,10.3
2020,7,10,30,149,6.22
2020,7,10,31,1077,8.67
2020,7,10,32,843,23.6
2020,7,10,33,441,1.41
2020,7,10,34,1965,3.18
2020,7,10,35,694,12.1
2020,7,10,36,2082,3.26
2020,7,10,37,779,15.4
2020,7,10,38,546,8
2020,7,10,39,538,9.29
2020,7,10,40,482,14.5
2020,7,10,41,273,6.29
2020,7,10,42,770,5.75
2020,7,10,44,1634,4.33
2020,7,10,45,1018,30.2
2020,7,10,46,837,6.83
2020,7,10,47,853,21.6
2020,7,10,48,862,29.5
2020,7,10,49,887,19.5
2020,7,10,50,205,.939
2020,7,10,51,806,7.55
2020,7,10,53,540,8.77
2020,7,10,54,222,6.83
2020,7,10,55,660,11.9
2020,7,10,56,309,5.13
2020,7,11,1,1059,26.5
2020,7,11,2,226,6.19
2020,7,11,4,1649,49.8
2020,7,11,5,923,22
2020,7,11,6,810,19.8
2020,7,11,8,636,6.78
2020,7,11,9,1326,2.28
2020,7,11,10,1309,11
2020,7,11,11,1530,7.17
2020,7,11,12,1185,42.9
2020,7,11,13,1004,25.5
2020,7,11,15,83.4,2.02
2020,7,11,16,592,25.2
2020,7,11,17,1219,7.19
2020,7,11,18,778,7.92
2020,7,11,19,1100,16
2020,7,11,20,652,13.8
2020,7,11,21,437,9.02
2020,7,11,22,1654,41.5
2020,7,11,23,262,1.31
2020,7,11,24,1208,7.88
2020,7,11,25,1616,3.23
2020,7,11,26,766,5.43
2020,7,11,27,738,10
2020,7,11,28,1190,22.8
2020,7,11,29,467,10.7
2020,7,11,30,157,6.82
2020,7,11,31,1087,8.93
2020,7,11,32,874,24.3
2020,7,11,33,443,1.61
2020,7,11,34,1969,3.24
2020,7,11,35,705,11.7
2020,7,11,36,2086,3.26
2020,7,11,37,801,16.7
2020,7,11,38,557,8.6
2020,7,11,39,549,9.82
2020,7,11,40,500,14.9
2020,7,11,41,281,6.48
2020,7,11,42,775,5.95
2020,7,11,44,1634,4.33
2020,7,11,45,1062,31.4
2020,7,11,46,843,6.88
2020,7,11,47,878,22.5
2020,7,11,48,891,30.8
2020,7,11,49,907,19.4
2020,7,11,50,206,1.03
2020,7,11,51,816,7.77
2020,7,11,53,543,8.49
2020,7,11,54,231,7.5
2020,7,11,55,671,11.9
2020,7,11,56,318,5.75
2020,7,12,1,1093,28.1
2020,7,12,2,242,7.83
2020,7,12,4,1683,47.8
2020,7,12,5,940,21.6
2020,7,12,6,829,20.3
2020,7,12,8,641,7.03
2020,7,12,9,1326,2.28
2020,7,12,10,1315,9.92
2020,7,12,11,1537,7.39
2020,7,12,12,1256,46.4
2020,7,12,13,1021,25.4
2020,7,12,15,84.8,1.98
2020,7,12,16,614,25.4
2020,7,12,17,1226,7.47
2020,7,12,18,786,7.83
2020,7,12,19,1122,17.2
2020,7,12,20,662,14.7
2020,7,12,21,442,9.75
2020,7,12,22,1683,39.6
2020,7,12,23,263,1.32
2020,7,12,24,1219,8.86
2020,7,12,25,1619,3.36
2020,7,12,26,770,5.59
2020,7,12,27,750,10.5
2020,7,12,28,1219,25.9
2020,7,12,29,475,11.3
2020,7,12,30,164,7.3
2020,7,12,31,1097,9.43
2020,7,12,32,901,24.2
2020,7,12,33,445,1.65
2020,7,12,34,1973,3.2
2020,7,12,35,717,12.1
2020,7,12,36,2089,3.36
2020,7,12,37,818,17.3
2020,7,12,38,569,9.62
2020,7,12,39,561,10.3
2020,7,12,40,511,15.5
2020,7,12,41,289,6.55
2020,7,12,42,780,6.02
2020,7,12,44,1634,4.33
2020,7,12,45,1100,32.7
2020,7,12,46,848,7.04
2020,7,12,47,895,22.5
2020,7,12,48,913,31.9
2020,7,12,49,922,20.3
2020,7,12,50,208,1.08
2020,7,12,51,827,8.19
2020,7,12,53,554,8.84
2020,7,12,54,237,7.25
2020,7,12,55,685,12.6
2020,7,12,56,322,5.63
2020,7,13,1,1133,31.1
2020,7,13,2,252,8.63
2020,7,13,4,1702,43.9
2020,7,13,5,959,22.2
2020,7,13,6,851,21.1
2020,7,13,8,648,7.41
2020,7,13,9,1333,2.14
2020,7,13,10,1323,8.6
2020,7,13,11,1545,7.91
2020,7,13,12,1315,50.5
2020,7,13,13,1054,28.2
2020,7,13,15,86.3,2.12
2020,7,13,16,645,26.5
2020,7,13,17,1233,7.73
2020,7,13,18,792,7.99
2020,7,13,19,1129,17.5
2020,7,13,20,696,15.6
2020,7,13,21,451,8.52
2020,7,13,22,1719,41.5
2020,7,13,23,265,1.43
2020,7,13,24,1226,8.57
2020,7,13,25,1622,3.5
2020,7,13,26,775,5.65
2020,7,13,27,759,10.6
2020,7,13,28,1232,26
2020,7,13,29,485,11.5
2020,7,13,30,179,8.81
2020,7,13,31,1109,10.3
2020,7,13,32,928,26.3
2020,7,13,33,446,1.62
2020,7,13,34,1976,3.22
2020,7,13,35,729,12.2
2020,7,13,36,2092,3.4
2020,7,13,37,836,17.3
2020,7,13,38,583,11
2020,7,13,39,572,10.9
2020,7,13,40,524,15.8
2020,7,13,41,297,7.11
2020,7,13,42,784,5.79
2020,7,13,44,1651,6.69
2020,7,13,45,1130,32.7
2020,7,13,46,850,6.77
2020,7,13,47,932,25.3
2020,7,13,48,944,31.7
2020,7,13,49,945,20.6
2020,7,13,50,208,1.14
2020,7,13,51,838,9.23
2020,7,13,53,572,9.42
2020,7,13,54,241,6.94
2020,7,13,55,697,13
2020,7,13,56,329,5.63
2020,7,14,1,1168,33.4
2020,7,14,2,259,9.26
2020,7,14,4,1760,45.1
2020,7,14,5,985,24.7
2020,7,14,6,877,21.3
2020,7,14,8,656,7.55
2020,7,14,9,1333,1.99
2020,7,14,10,1332,8.14
2020,7,14,11,1551,7.63
2020,7,14,12,1358,51.8
2020,7,14,13,1079,28.1
2020,7,14,15,87.8,1.92
2020,7,14,16,669,27
2020,7,14,17,1239,7.83
2020,7,14,18,802,8.79
2020,7,14,19,1139,17.2
2020,7,14,20,698,15.6
2020,7,14,21,463,9.22
2020,7,14,22,1767,42.3
2020,7,14,23,265,1.34
2020,7,14,24,1238,9.1
2020,7,14,25,1627,3.71
2020,7,14,26,781,5.77
2020,7,14,27,766,10.2
2020,7,14,28,1261,25.6
2020,7,14,29,502,12.2
2020,7,14,30,191,9.5
2020,7,14,31,1123,11.2
2020,7,14,32,963,27
2020,7,14,33,448,1.67
2020,7,14,34,1980,3.42
2020,7,14,35,740,12.2
2020,7,14,36,2097,3.63
2020,7,14,37,856,18.5
2020,7,14,38,590,11.1
2020,7,14,39,582,11.1
2020,7,14,40,549,16.3
2020,7,14,41,304,7.38
2020,7,14,42,792,6
2020,7,14,44,1660,5.85
2020,7,14,45,1173,36.2
2020,7,14,46,856,6.6
2020,7,14,47,958,26.7
2020,7,14,48,982,32.3
2020,7,14,49,960,20.4
2020,7,14,50,209,1.17
2020,7,14,51,847,9.51
2020,7,14,53,581,9.74
2020,7,14,54,246,7.19
2020,7,14,55,713,13.9
2020,7,14,56,337,5.92
2020,7,15,1,1205,35.3
2020,7,15,2,268,9.49
2020,7,15,4,1805,44.6
2020,7,15,5,1004,23.9
2020,7,15,6,900,21.4
2020,7,15,8,664,7.58
2020,7,15,9,1336,2.12
2020,7,15,10,1340,8.63
2020,7,15,11,1562,7.77
2020,7,15,12,1405,51.9
2020,7,15,13,1113,29.1
2020,7,15,15,89.8,1.97
2020,7,15,16,705,28.7
2020,7,15,17,1250,8.34
2020,7,15,18,812,9.31
2020,7,15,19,1158,17.3
2020,7,15,20,726,16.4
2020,7,15,21,473,9.41
2020,7,15,22,1812,43
2020,7,15,23,266,1.25
2020,7,15,24,1250,9.74
2020,7,15,25,1630,3.62
2020,7,15,26,792,6.32
2020,7,15,27,776,10.5
2020,7,15,28,1296,27.3
2020,7,15,29,517,12.6
2020,7,15,30,201,10.4
2020,7,15,31,1136,11.4
2020,7,15,32,993,28.8
2020,7,15,33,450,1.69
2020,7,15,34,1984,3.64
2020,7,15,35,755,12.4
2020,7,15,36,2101,3.74
2020,7,15,37,873,18.9
2020,7,15,38,600,11.1
2020,7,15,39,593,11.2
2020,7,15,40,577,17.8
2020,7,15,41,311,7.64
2020,7,15,42,800,6.19
2020,7,15,44,1665,5.88
2020,7,15,45,1209,37
2020,7,15,46,865,6.62
2020,7,15,47,989,26.7
2020,7,15,48,1022,33.2
2020,7,15,49,974,19.2
2020,7,15,50,211,1.42
2020,7,15,51,860,10.3
2020,7,15,53,591,10
2020,7,15,54,254,6.78
2020,7,15,55,728,14.4
2020,7,15,56,343,6.05
2020,7,16,1,1246,34.7
2020,7,16,2,278,10
2020,7,16,4,1851,43.1
2020,7,16,5,1031,24
2020,7,16,6,923,22.1
2020,7,16,8,674,7.97
2020,7,16,9,1339,2.17
2020,7,16,10,1347,8.55
2020,7,16,11,1569,8.04
2020,7,16,12,1470,55.2
2020,7,16,13,1138,29.8
2020,7,16,15,91.1,1.8
2020,7,16,16,742,29.3
2020,7,16,17,1260,8.44
2020,7,16,18,823,9.73
2020,7,16,19,1186,18.6
2020,7,16,20,730,15.9
2020,7,16,21,484,9.72
2020,7,16,22,1861,44.3
2020,7,16,23,268,1.19
2020,7,16,24,1261,9.92
2020,7,16,25,1633,3.49
2020,7,16,26,801,6.77
2020,7,16,27,787,10.6
2020,7,16,28,1337,29.8
2020,7,16,29,531,12.3
2020,7,16,30,212,10.7
2020,7,16,31,1147,11.2
2020,7,16,32,1040,32.3
2020,7,16,33,451,1.74
2020,7,16,34,1987,3.63
2020,7,16,35,770,12.9
2020,7,16,36,2105,3.87
2020,7,16,37,893,19.2
2020,7,16,38,613,11.2
2020,7,16,39,604,11.3
2020,7,16,40,592,17.9
2020,7,16,41,321,7.77
2020,7,16,42,806,6.18
2020,7,16,44,1672,6.31
2020,7,16,45,1245,37.2
2020,7,16,46,870,5.78
2020,7,16,47,1022,27.8
2020,7,16,48,1074,35.2
2020,7,16,49,995,19.1
2020,7,16,50,212,1.21
2020,7,16,51,871,10.7
2020,7,16,53,608,11.1
2020,7,16,54,260,6.62
2020,7,16,55,745,14.7
2020,7,16,56,350,6.22
2020,7,17,1,1287,36.7
2020,7,17,2,285,9.84
2020,7,17,4,1904,42.4
2020,7,17,5,1052,23.5
2020,7,17,6,949,22.9
2020,7,17,8,684,7.94
2020,7,17,9,1343,2.43
2020,7,17,10,1370,10
2020,7,17,11,1575,7.53
2020,7,17,12,1524,55.3
2020,7,17,13,1170,27.8
2020,7,17,15,92.7,1.75
2020,7,17,16,777,30.4
2020,7,17,17,1271,8.61
2020,7,17,18,834,9.75
2020,7,17,19,1201,16.6
2020,7,17,20,762,16.7
2020,7,17,21,496,9.87
2020,7,17,22,1908,42.9
2020,7,17,23,270,1.46
2020,7,17,24,1273,10.5
2020,7,17,25,1638,3.67
2020,7,17,26,809,6.98
2020,7,17,27,799,10.8
2020,7,17,28,1372,29.8
2020,7,17,29,546,12.7
2020,7,17,30,223,10.6
2020,7,17,31,1156,11.3
2020,7,17,32,1083,34.4
2020,7,17,33,453,1.83
2020,7,17,34,1987,3.14
2020,7,17,35,785,13
2020,7,17,36,2109,3.86
2020,7,17,37,912,18.9
2020,7,17,38,629,12
2020,7,17,39,618,11.5
2020,7,17,40,610,18.2
2020,7,17,41,328,7.93
2020,7,17,42,814,6.25
2020,7,17,44,1680,6.49
2020,7,17,45,1283,37.8
2020,7,17,46,880,6.27
2020,7,17,47,1055,29
2020,7,17,48,1108,35.1
2020,7,17,49,1016,18.4
2020,7,17,50,214,1.3
2020,7,17,51,882,10.8
2020,7,17,53,620,11.5
2020,7,17,54,267,6.38
2020,7,17,55,760,14.3
2020,7,17,56,357,6.89
2020,7,18,1,1330,38.7
2020,7,18,2,295,9.78
2020,7,18,4,1942,41.9
2020,7,18,5,1078,22.1
2020,7,18,6,970,22.8
2020,7,18,8,691,7.88
2020,7,18,9,1343,2.43
2020,7,18,10,1379,10.1
2020,7,18,11,1586,7.96
2020,7,18,12,1572,55.2
2020,7,18,13,1209,29.3
2020,7,18,15,94.1,1.52
2020,7,18,16,808,30.8
2020,7,18,17,1281,8.76
2020,7,18,18,847,9.95
2020,7,18,19,1214,16.4
2020,7,18,20,763,16
2020,7,18,21,509,10.3
2020,7,18,22,1908,36.2
2020,7,18,23,271,1.34
2020,7,18,24,1286,11.1
2020,7,18,25,1643,3.81
2020,7,18,26,815,6.99
2020,7,18,27,807,9.88
2020,7,18,28,1406,30.9
2020,7,18,29,560,13.3
2020,7,18,30,231,10.6
2020,7,18,31,1165,11.2
2020,7,18,32,1124,35.7
2020,7,18,33,455,1.72
2020,7,18,34,1990,3.03
2020,7,18,35,798,13.4
2020,7,18,36,2113,3.88
2020,7,18,37,935,19.2
2020,7,18,38,644,12.4
2020,7,18,39,632,11.7
2020,7,18,40,633,19.1
2020,7,18,41,337,8.06
2020,7,18,42,818,6.17
2020,7,18,44,1680,6.49
2020,7,18,45,1313,35.8
2020,7,18,46,889,6.59
2020,7,18,47,1091,30.4
2020,7,18,48,1138,35.4
2020,7,18,49,1043,19.4
2020,7,18,50,214,1.26
2020,7,18,51,893,11
2020,7,18,53,629,12.3
2020,7,18,54,275,6.19
2020,7,18,55,775,14.8
2020,7,18,56,364,6.64
2020,7,19,1,1367,39.1
2020,7,19,2,311,9.82
2020,7,19,4,1973,41.5
2020,7,19,5,1101,23
2020,7,19,6,991,23.1
2020,7,19,8,698,8.06
2020,7,19,9,1343,2.43
2020,7,19,10,1388,10.5
2020,7,19,11,1596,8.38
2020,7,19,12,1630,53.4
2020,7,19,13,1232,30.1
2020,7,19,15,96,1.59
2020,7,19,16,837,31.9
2020,7,19,17,1289,8.94
2020,7,19,18,861,10.8
2020,7,19,19,1230,15.4
2020,7,19,20,771,15.5
2020,7,19,21,528,12.3
2020,7,19,22,1975,41.7
2020,7,19,23,274,1.57
2020,7,19,24,1302,11.8
2020,7,19,25,1647,4.01
2020,7,19,26,820,7.15
2020,7,19,27,820,9.94
2020,7,19,28,1433,30.5
2020,7,19,29,573,13.9
2020,7,19,30,237,10.4
2020,7,19,31,1170,10.5
2020,7,19,32,1163,37.5
2020,7,19,33,456,1.57
2020,7,19,34,1990,2.43
2020,7,19,35,809,13.2
2020,7,19,36,2115,3.75
2020,7,19,37,952,19.1
2020,7,19,38,659,12.8
2020,7,19,39,641,11.4
2020,7,19,40,638,18.2
2020,7,19,41,346,8.18
2020,7,19,42,823,6.24
2020,7,19,44,1680,6.49
2020,7,19,45,1359,37
2020,7,19,46,894,6.57
2020,7,19,47,1116,31.5
2020,7,19,48,1166,36.1
2020,7,19,49,1064,20.3
2020,7,19,50,216,1.24
2020,7,19,51,906,11.3
2020,7,19,53,638,12
2020,7,19,54,281,6.36
2020,7,19,55,789,14.8
2020,7,19,56,367,6.52
2020,7,20,1,1405,38.9
2020,7,20,2,330,11.1
2020,7,20,4,1997,42
2020,7,20,5,1124,23.6
2020,7,20,6,1013,23.1
2020,7,20,8,706,8.3
2020,7,20,9,1348,2.18
2020,7,20,10,1399,10.9
2020,7,20,11,1607,8.76
2020,7,20,12,1678,51.9
2020,7,20,13,1251,28.1
2020,7,20,15,96.8,1.5
2020,7,20,16,861,30.8
2020,7,20,17,1299,9.32
2020,7,20,18,871,11.2
2020,7,20,19,1247,16.8
2020,7,20,20,808,16.1
2020,7,20,21,537,12.3
2020,7,20,22,2044,46.3
2020,7,20,23,276,1.63
2020,7,20,24,1311,12.1
2020,7,20,25,1651,4.07
2020,7,20,26,826,7.34
2020,7,20,27,836,11
2020,7,20,28,1475,34.6
2020,7,20,29,587,14.6
2020,7,20,30,247,9.78
2020,7,20,31,1181,10.4
2020,7,20,32,1195,38.1
2020,7,20,33,460,1.9
2020,7,20,34,1992,2.36
2020,7,20,35,821,13.1
2020,7,20,36,2118,3.72
2020,7,20,37,965,18.4
2020,7,20,38,673,12.8
2020,7,20,39,652,11.4
2020,7,20,40,643,16.9
2020,7,20,41,353,8.12
2020,7,20,42,832,6.83
2020,7,20,44,1690,5.62
2020,7,20,45,1388,36.8
2020,7,20,46,898,6.77
2020,7,20,47,1141,30
2020,7,20,48,1192,35.4
2020,7,20,49,1077,18.9
2020,7,20,50,218,1.35
2020,7,20,51,917,11.2
2020,7,20,53,656,12
2020,7,20,54,287,6.61
2020,7,20,55,803,15.1
2020,7,20,56,378,7.01
2020,7,21,1,1435,38.2
2020,7,21,2,345,12.2
2020,7,21,4,2043,40.4
2020,7,21,5,1148,23.3
2020,7,21,6,1039,23.1
2020,7,21,8,715,8.41
2020,7,21,9,1349,2.27
2020,7,21,10,1412,11.4
2020,7,21,11,1619,9.74
2020,7,21,12,1722,52
2020,7,21,13,1280,28.6
2020,7,21,15,98.6,1.54
2020,7,21,16,890,31.5
2020,7,21,17,1306,9.56
2020,7,21,18,881,11.3
2020,7,21,19,1259,17.1
2020,7,21,20,810,16
2020,7,21,21,551,12.6
2020,7,21,22,2080,44.7
2020,7,21,23,277,1.67
2020,7,21,24,1325,12.5
2020,7,21,25,1654,3.94
2020,7,21,26,833,7.35
2020,7,21,27,842,10.9
2020,7,21,28,1530,38.3
2020,7,21,29,607,15
2020,7,21,30,256,9.4
2020,7,21,31,1199,10.9
2020,7,21,32,1221,36.8
2020,7,21,33,461,1.8
2020,7,21,34,1995,2.2
2020,7,21,35,835,13.6
2020,7,21,36,2122,3.68
2020,7,21,37,983,18.1
2020,7,21,38,684,13.4
2020,7,21,39,661,11.3
2020,7,21,40,665,16.6
2020,7,21,41,362,8.21
2020,7,21,42,839,6.81
2020,7,21,44,1698,5.37
2020,7,21,45,1424,35.9
2020,7,21,46,906,7.22
2020,7,21,47,1172,30.6
2020,7,21,48,1226,35
2020,7,21,49,1094,19.2
2020,7,21,50,219,1.4
2020,7,21,51,928,11.6
2020,7,21,53,666,12.2
2020,7,21,54,290,6.31
2020,7,21,55,823,15.6
2020,7,21,56,387,7.08
2020,7,22,1,1465,37.1
2020,7,22,2,358,12.9
2020,7,22,4,2070,37.8
2020,7,22,5,1168,23.4
2020,7,22,6,1069,24.2
2020,7,22,8,725,8.7
2020,7,22,9,1353,2.35
2020,7,22,10,1416,10.9
2020,7,22,11,1634,10.2
2020,7,22,12,1767,51.8
