year,month,day_endofweek,cityid,emp,emp_ss40,emp_ss60,emp_ss65,emp_ss70,emp_wage_q1,emp_wage_q2,emp_wage_q3,emp_wage_q4,emp_s,emp_ss40_s,emp_ss60_s,emp_ss65_s,emp_ss70_s,emp_wage_q1_s,emp_wage_q2_s,emp_wage_q3_s,emp_wage_q4_s
2016,5,7,32,0.013955849691503097,-0.12236947447700208,-0.09170919888459861,0.14527124321070817,0.20952175323054956,0.7727877186364114,-0.3043958671593273,-0.32113757898868434,-0.3277799413101311,-0.023635674253675742,-0.10416527384034424,-0.09415781575011894,0.12091120980843018,0.1635793842802249,0.5892569316602507,-0.3077706026020811,-0.3150834145336363,-0.34436379393411876
2016,5,7,33,-0.11702006655039443,-0.05293107461684421,-0.14466263599777196,-0.23390752289744832,-0.009257178766410079,0.8632769501874844,-0.36742817190162014,-0.3549756807594945,-0.5082836105827699,-0.13577930021148865,-0.07067790042371491,-0.17231781861410567,-0.24004503569010405,-0.02956807261441896,0.7466740781921788,-0.36490683630856635,-0.377126790429239,-0.47259893402348097
2016,5,7,34,0.03446482538981499,-0.11262806401595449,0.0328226938582552,-0.02000397608066873,0.04566866048137941,.,-0.5852215850859758,-0.1672358662151059,0.01163108297990112,-0.009583688144015556,-0.1305068377204479,0.009357250861715682,-0.024074670485975447,0.00046289869041116205,.,-0.5825134164285632,-0.1708352621738075,-0.07061897239053161
2016,5,7,35,0.026253415827220072,-0.1415623158334951,0.022281121803391812,0.07479918456809154,0.5281492093581013,.,-0.3068874077874162,-0.30659057247587074,-0.2738786840028644,-0.002141687330871722,-0.15657334157070424,-0.017558385951322197,0.04926108262904538,0.46714136695764563,.,-0.30203934462830573,-0.3248276844811603,-0.26392728352351225
2016,5,7,36,-0.052732622705242815,-0.08551606503279896,-0.07746077263648743,-0.06551631169271932,0.029436459187264452,0.7882012995193717,-0.2739810229719061,-0.060756229440209975,-0.3685515299825757,-0.06957182122477457,-0.07124966813946976,-0.0886334655550931,-0.09124682320286359,-0.040030760756536554,0.6205263323310235,-0.2758584519517061,-0.06039510555030714,-0.3515084423367333
2016,5,7,37,0.014711463749509823,-0.054217467121085106,0.07725413658008051,0.036896338762042236,-0.07245979566818594,0.4945334150019969,-0.2383291137066832,-0.14286369780366925,-0.08644921317809873,-0.01079186714940672,-0.07075857653488493,0.023332998419132833,0.018077912625882542,-0.09501555952216989,0.44737190725336595,-0.26767486707803834,-0.15866572067452,-0.04597398153688925
2016,5,7,39,-0.23256915162121505,-0.10741446646347863,-0.450767082322444,-0.21523971006635245,0.4713549685444489,0.37041327835018234,-0.41422691708765225,-0.3924030794541521,-0.4528330260690029,-0.23846480897697564,-0.1503354063162874,-0.41948982741796925,-0.24103936757291156,0.4095783074799786,0.2775810131191476,-0.3856828224965658,-0.402713579088672,-0.4569824985601717
2016,5,7,4,-0.002396708419358351,-0.12502045709519516,0.009660916765846572,-0.045202237577252946,0.2771656110447278,0.3258723269562316,-0.027378760634069854,-0.1615080875343441,-0.2037795312475419,-0.03639068961537728,-0.1328218958784252,-0.04321305165904965,-0.07147266570522914,0.22907614414523048,0.2891643227056626,-0.05291255931059058,-0.19965520096381273,-0.20655315271719354
2016,5,7,40,-0.0951168337857301,-0.04859700345120621,-0.3947186580037969,0.008694902313213682,-0.049931476541975495,0.8201624268424683,-0.3220178431081334,-0.3810003252087725,-0.2956115111019979,-0.13768648046788146,-0.09569326087372343,-0.40158590538858985,-0.0026991862508687348,-0.06477993150703343,0.7107534457724436,-0.3345981475754435,-0.4039049373404171,-0.32918946718733955
2016,5,7,41,-0.024263245398951416,0.3144830280306816,-0.1989303634592562,0.08010753073145271,0.20332937879176338,.,-0.09702978531169282,-0.2730787979581626,-0.29802918946469714,-0.04380428444306894,0.303900232251199,-0.21535854810886157,0.04332458620296431,0.13717687671066026,.,-0.10425893955204346,-0.2725594381785723,-0.31214982808955294
2016,5,7,42,-0.0825507850843944,-0.055364156146593846,-0.17442243330131635,-0.18541419432520023,0.28416261208911986,1.7539001081853685,-0.3435072477831028,-0.23332393486204484,-0.2456754075579436,-0.1011237663029132,-0.07871121986830787,-0.17128954495073445,-0.19224277755133956,0.1778454063645496,1.4274897234054365,-0.3459501718626763,-0.2406828209404951,-0.22906117064711795
2016,5,7,43,-0.1791368688905337,-0.0997726859767174,-0.341963646652088,-0.19099306967083463,0.4244839659463653,0.7482156757504765,-0.36122519196494796,-0.30585780538503027,-0.5005042929553991,-0.2025360813673458,-0.09751290823519565,-0.36953386354049333,-0.20716079365562223,0.36018697468794203,0.6373576189117995,-0.3597112828428447,-0.316876049800238,-0.5164392823282606
2016,5,7,44,0.03909097660287442,-0.05489437893277305,-0.07269368837134671,0.1653604731402316,-0.05008834090953429,0.11477637343301361,0.011716782778359303,0.09343535987509144,-0.23356211619798772,0.0157812641455779,-0.04719355423566263,-0.08082708720045972,0.1556414699064308,-0.07091083771559892,0.10247719178129566,-0.00622147398307793,0.0529613535283342,-0.25692392665133457
2016,5,7,45,0.012445116577602278,-0.4749468386705864,-0.09288551492394281,-0.21955097454995853,0.2748198490983942,0.8929589835096112,-0.1845491397821345,-0.20341680907910176,-0.7902039594958165,-0.005864745348578171,-0.45423802383159406,-0.16083435615615493,-0.22531089572376306,0.3061336902579215,0.8492386588064846,-0.19685668924352429,-0.2293985780943898,-0.7546010669840657
2016,5,7,46,-0.00448164768961834,0.0648819261830933,-0.22004176419824517,-0.07371554636487887,0.23526428853767078,0.6159331136997652,-0.29989254960038436,-0.19403885786075847,-0.3061586560238868,-0.020763666704694983,0.06273402113023474,-0.20727468562375873,-0.08226096458767806,0.15622588789030045,0.5538282291803356,-0.3019349257251319,-0.19777422040433534,-0.2850159262490769
2016,5,7,47,-0.08221529522542348,-0.24085529587455579,0.10201557849526566,0.0729149356640284,-0.07412517231193949,.,-0.6729638410397967,-0.30549556481278584,-0.28592933968190093,-0.12447303150745426,-0.31051437284032357,0.05010088890024522,0.042802175115783436,-0.12841844839953176,.,-0.682494681838405,-0.3116469253182117,-0.35408580228057784
2016,5,7,48,0.4703059431442316,0.26913221659168274,-0.18562296561260405,1.7881665774924134,0.3692263252316972,.,-0.14122305541573543,0.22592029517113166,0.317243366336579,0.4123927122798918,0.2544223097441045,-0.20626081615449365,1.8558756290713796,0.39659012541084193,.,-0.15315423988527965,0.18161394339012138,0.33075425907401024
2016,5,7,49,-0.3278770970553879,-0.15380105326841842,-0.5346675493065696,-0.2973800083273106,1.0709531238191916,1.138138388927271,-0.6695684394532435,-0.6611428699392902,-0.5062256852123662,-0.35296021703792313,-0.1692411316229575,-0.5576192829975927,-0.3292649421583109,0.9210172727280115,0.8470220656645178,-0.6709247119850605,-0.6763537895942966,-0.4983420909701276
2016,5,7,5,-0.18696308091883895,-0.12597024668189438,-0.24558256136589807,-0.2466874375646515,0.03805914109287456,1.5258894828452063,-0.4838015228133915,-0.4272725954798565,-0.4022217171606115,-0.19460438040178496,-0.1353466602051333,-0.22489863174026226,-0.2581597964275616,0.013674912587499088,1.4380407393548165,-0.48889700514560974,-0.40317473146646077,-0.38628460959255273
2016,5,7,50,-0.053335158859078136,-0.04769512155143085,-0.04072202249497803,0.48944284704033714,-0.2774631153492,1.0190436185521001,-0.34543323413889515,-0.27266615284762064,-0.24322814062913822,-0.07306405888165679,-0.07364735013690937,-0.050867243084969815,0.44110847635295714,-0.2700758143318338,0.8865956189032811,-0.35257702253814327,-0.3039595425565207,-0.2524304372707806
2016,5,7,52,-0.07360534669574104,-0.09824148209892958,-0.2599349438437595,-0.35867574285696335,0.3487861640518817,1.380792067227814,-0.3900372652273142,-0.4174734012414689,-0.32935070269456834,-0.10113398021109388,-0.12108596038731478,-0.2625224886738379,-0.3512420518466488,0.21903685817624496,1.1535691085148558,-0.38568959850273077,-0.4396553343362982,-0.30776223562913907
2016,5,7,53,0.015170421654689292,0.046715767456091406,-0.17711410259905624,-0.07891655450023038,0.10345464531610937,0.4448269199626764,-0.2558732185332864,-0.06510792515916108,0.23076424569884102,-0.014917201101409594,0.029934473638026704,-0.21571800341370195,-0.11368097140426159,0.08430384811552871,0.37283662741048396,-0.24076501493923286,-0.10522716340785321,0.12115485008678628
2016,5,7,6,-0.020760393593630355,-0.020406109738053457,-0.07246084505969108,0.013185762788428423,0.17568575058257396,.,-0.45239567186685714,-0.3038443047877356,-0.21895868689725373,-0.050400841495236715,-0.043540300238076424,-0.08065266241836044,-0.022841376583157103,0.11401447381644458,.,-0.4481302933491218,-0.3193129770840908,-0.23217787355588604
2016,5,7,7,-0.08468543920473115,-0.056103344328459315,-0.18738492764096637,-0.14701540567499738,-0.010613020228278036,0.28344876191932245,-0.3102992391078637,-0.1367286550843939,-0.2021733927155006,-0.11666624364271838,-0.06977327785763043,-0.23860519735768715,-0.17969455324145045,-0.0548403295550306,0.19404881982985933,-0.32432257329786196,-0.16837776431140872,-0.17799633278457028
2016,5,7,8,-0.06851241556505683,-0.10649045251177414,-0.22272434973734667,-0.020326424741494042,0.16434552288427673,0.5894515619360121,-0.37143895211012634,-0.20701563208659568,-0.39729760682618165,-0.0824373458257891,-0.1319421329522299,-0.2007741606727127,-0.043309899650507355,0.1283661503216449,0.46603239693790455,-0.3436533007729571,-0.20674774487746816,-0.38510506501763964
2016,5,7,9,-0.13092784800230428,0.010483179715638169,-0.26224604928831796,-0.11224847125690518,0.1475674490955885,.,-0.1007951783483706,-0.27621280432986317,-0.32166086202401734,-0.15442929070805944,0.009273081166942365,-0.26731268795505736,-0.16772471705194447,0.1059203458015765,.,-0.13718866268243002,-0.2976068582007929,-0.29956920866340386
2016,6,11,1,-0.06126972398628139,0.002450394955511692,-0.15489544551889267,-0.15580835559960526,0.1357774261018696,.,-0.4549771808420734,-0.3112876681263099,-0.2892431405046175,-0.08982916154808107,-0.015513902153057257,-0.1813460253740179,-0.18114855342185188,0.08333288356201196,.,-0.4453077478680152,-0.3237771155939868,-0.3012831754133972
2016,6,11,10,-0.04688115551248917,-0.16141323071911406,-0.19098179967277318,-0.1926999335020455,0.18060946243554743,0.5491635919546598,-0.2458804370416955,-0.12354637868348506,-0.3218524744612503,-0.06869236486026953,-0.17992812133609382,-0.24034456143043648,-0.17907064912942805,0.1484060541738026,0.4955174888897791,-0.24812592378671605,-0.14528732732091676,-0.3210342502784481
2016,6,11,11,-0.013589033490621572,0.3209900614854495,-0.14093547097777614,-0.06484043610447221,0.28088925939547504,0.4201694575767738,-0.2858841325430773,-0.057502035954299036,-0.3908005634837033,-0.035971182958265624,0.2943622238288923,-0.15596296874529647,-0.06991403928011641,0.23489576855021355,0.3787296282959569,-0.27998089976697516,-0.07867380128492041,-0.37216914400845524
2016,6,11,12,-0.031230911727513355,-0.027621029443318013,-0.09144157505485129,0.19529525942679649,0.031842895407547145,.,-0.20100479250264103,-0.2100850370520866,-0.22861333009761375,-0.06262358749072072,-0.03870436572028313,-0.10685692121471335,0.15936595332223602,-0.047837503310418694,.,-0.24058326910558803,-0.2154193620767204,-0.22952946583919587
2016,6,11,13,0.07686775410469804,-0.0000412773332002514,0.18049967205279982,-0.043416142017249304,0.29497338701100095,1.3311388860611189,-0.344008652562953,-0.20912935647120845,-0.28887662625444643,0.02581129786998937,-0.04145854638745439,0.21555192365180065,-0.05248102450308534,0.14669744308571242,1.066415506883331,-0.3497813019850109,-0.18940213184079469,-0.295452971097375
2016,6,11,14,-0.3249155471539218,0.062427206665156776,-0.3106761872339532,-0.40205324139148246,0.25254481995892375,-0.2352868454559831,-0.48403424355254354,-0.1929162213051724,-0.2735981299792948,-0.35596717777573483,0.046579404855783935,-0.36023021440545977,-0.41439816194659407,0.09858241150200464,-0.312204677670992,-0.48287084038803096,-0.2101023372126164,-0.29180571249933906
2016,6,11,15,-0.08702301924182532,-0.16319986484353288,-0.14525296332035043,-0.009173422275752463,0.19585983335071644,0.5597047045601473,-0.35599329475854913,-0.21128570391088164,-0.35166365835504254,-0.1212752866629615,-0.1710284818488338,-0.20223531278400442,-0.024379533221005834,0.048479749947963446,0.41276238035798807,-0.3707295997580704,-0.21628102508946534,-0.32181386961147684
2016,6,11,16,-0.24232063844892138,.,-0.36093638179836607,-0.17576493140273552,-0.241632651136657,0.9987108881192903,-0.39000011951394953,-0.4246170922748793,-0.5964653164260236,-0.285403730178304,.,-0.4253105415353774,-0.2029155793575177,-0.27309443423871516,0.8245198282409931,-0.42735602864181166,-0.44554641389625027,-0.6019829680865761
2016,6,11,17,-0.08851200769641632,0.010856492986328181,-0.2486190499580373,0.10651008065559586,0.19627920895612205,0.5275952474002601,-0.339326227661788,-0.249711069383606,-0.29360999020967116,-0.14423402049481648,-0.00010273992671538945,-0.5089052941705077,0.0994974783666589,0.14169815726913138,0.2827377534708233,-0.3528551076479898,-0.2664025893565152,-0.27183202582195853
2016,6,11,18,-0.07383677905428909,-0.17201455371953056,0.13789114020802762,-0.1920071056551378,0.22426356584287999,0.4253814460318337,-0.21692733857067314,-0.2661568335708946,-0.31303522974756715,-0.13074443922861245,-0.23216942718905365,0.07381443229160012,-0.24829789872293928,0.11428944527556095,0.31642779124573583,-0.2259026492811479,-0.28403512188377233,-0.41007481154555736
2016,6,11,19,0.04528602521370928,0.21766246023147806,-0.09388439173084251,-0.0046970912887774885,-0.054043706041069006,0.7784105879989345,-0.2723992447428406,-0.19148651659554106,-0.09744539770878136,0.02762406901717207,0.1729906447247911,-0.06516985523016727,0.025103003669426194,-0.11841288914346704,0.7092290963228549,-0.2746055052445904,-0.2090611294159389,-0.07350159409456991
2016,6,11,2,-0.004184157186827853,0.15897769590381827,-0.090472855123232,-0.17660793687400023,0.19401824053879158,1.5641654577465594,-0.3260284983204754,-0.1436103401420602,-0.07969855931469572,-0.047627400793765706,0.13687568741782097,-0.13675127531280584,-0.20045032659680329,0.08695013144550989,1.652349556792862,-0.3675697777242184,-0.17981299255304972,-0.09423514189064452
2016,6,11,20,0.01689844818731734,-0.2944184897962604,0.09928648685227759,-0.07556111044070091,0.19399246662351777,0.7056443501353067,-0.354975209079439,-0.17799234753832638,-0.28647072314511257,-0.04399598403133087,-0.32284757839825584,0.02202534733708994,-0.08115362893603639,-0.08794843781054218,0.5171713319885387,-0.362348889023292,-0.20962009026590867,-0.24876329649379003
2016,6,11,21,0.025911614769063007,0.0028348526965487064,-0.015553617261156671,-0.10958392518631499,0.11660713183369387,.,0.18992168716997382,-0.13315548461132354,-0.35811293270951394,-0.0040490496133518405,-0.014521271562974003,-0.012169834394286982,-0.13247943612009805,0.06351275694193848,.,0.1171685560654474,-0.13760685320792343,-0.35719646197490895
2016,6,11,22,0.1032620395627073,0.4278136039919751,-0.05413413576232129,-0.40580974916933465,1.1001541863208577,0.23404240073125582,-0.3137254274711997,0.6972786404017175,-0.05186996006347255,0.08953019449983945,0.4862698201954767,-0.1006056731084507,-0.3938303732265577,1.0390363437095664,0.17477645699590205,-0.262428682572569,0.6663930852877675,-0.05543310103918864
2016,6,11,24,-0.024119062432031213,-0.030280833820186315,-0.04401870324722157,0.05810385966128617,0.20060512090813631,.,-0.18847036307264342,-0.19550292319317053,-0.21738867725258704,-0.05595624972127522,-0.0616786447042188,-0.0623955278211219,0.003919926019608999,0.15186489418341553,1.740845344678279,-0.2088015551015917,-0.2086051555458983,-0.19601054495545855
2016,6,11,25,-0.005456078834587763,0.09485539728878023,0.029958160996122807,-0.05334357171336812,0.1864288943856638,.,-0.12794423067681548,-0.14741037030843718,-0.2660898046158966,-0.0611312623986483,0.046722314429086254,-0.022778373711857203,-0.07793917207982892,0.0693723971456841,.,-0.17252999606890784,-0.17709180697775873,-0.2701507177580663
2016,6,11,26,0.05836106901699156,0.7421787313626245,-0.11536549026730525,-0.15185887276402676,0.5505202928518471,0.6460711137761515,-0.1902348400903956,-0.1504168442359891,-0.36538290111597604,0.047677328958974474,0.699014929695396,-0.13449634128054777,-0.17159592291849668,0.5146454929183342,0.61244379440262,-0.20706730678673546,-0.10269159211459633,-0.35102189264574657
2016,6,11,27,-0.13632247768613215,-0.0011761372343085386,0.11732969671511251,-0.2459068923265263,-0.11644090305723942,0.2242431407899237,-0.27536539450962194,-0.22942079861539122,-0.37494591343537265,-0.16637349121005995,-0.008278550411123908,0.023846413646796627,-0.24439495214162976,-0.1798890051682357,0.16496982190312637,-0.2785750434016876,-0.26716276817208573,-0.37355216276737224
2016,6,11,28,-0.05488460200333756,0.29413067951659855,-0.24893961731677416,-0.23476984901696696,-0.07764999582502241,.,-0.2515488058597891,-0.3629530966273429,-0.3997087306740217,-0.09203815251309322,0.22362468012916747,-0.2531450098145087,-0.26637409949251056,-0.10925237434546275,.,-0.27834273266851595,-0.38083223990546733,-0.3849929189578264
2016,6,11,29,-0.07735837420086966,0.13185148630204235,-0.31142532557618285,-0.08670725456398432,-0.06560642884579326,.,-0.35669679468270077,-0.21219717755189682,-0.328493093476277,-0.13740771558350484,0.09914738643475385,-0.35813863975442106,-0.1217228754030718,-0.15762462965379198,.,-0.3686840287393801,-0.26698102080361885,-0.3018636968165096
2016,6,11,3,-0.0004331382292118713,-0.08961492162341766,0.10943999445292607,-0.10496700567653294,0.21303968319811784,.,-0.43145695728872435,-0.17887695174590212,-0.1627368975832879,-0.04585105571591919,-0.10956703208093566,0.03835542831380745,-0.12415691603140533,0.10713959512065085,1.7705225598384762,-0.4388830344744652,-0.20120968828446906,-0.16492976934719183
2016,6,11,30,0.0003946911025400901,0.053411868893897374,-0.17189282191444477,-0.2349980670213968,0.2083211759079613,1.4259456533638177,-0.250804233799402,-0.2669568688199483,-0.36837389160641665,-0.03516138829096005,0.03347221171525061,-0.2189099903003041,-0.23495469280685255,0.07452442809133974,1.2326439527577246,-0.26272864651169847,-0.25521187405838697,-0.3989254566337813
2016,6,11,31,0.0018026361477343489,-0.03184594325809231,-0.05893926098136826,-0.08817281415539546,0.315097805539138,0.5588562052547525,-0.35337667833475694,-0.13391497465044278,-0.02381814127597026,-0.02289320763522895,-0.06120664549452515,-0.07416156286380127,-0.09535062694116614,0.19810214725412667,0.4429365466224868,-0.34235506868747234,-0.1269237057582523,-0.039114527839809954
2016,6,11,32,0.02104159392842364,-0.074545870133365,-0.0634874220252708,0.11636253993843293,0.2566516402994068,0.8047058378068106,-0.3069199010393412,-0.3153418265132626,-0.36976707280164434,-0.024176869477053553,-0.0850540547570462,-0.09022540161347059,0.10322267717672462,0.17804373250695926,0.595750925224019,-0.3062602605581145,-0.30381304868033443,-0.3608026601896165
2016,6,11,33,-0.12779291521864122,-0.05919214575049403,-0.1282052822603389,-0.2614455408750108,-0.03701590608831329,0.8920898493444078,-0.3858612226681769,-0.38065815698616745,-0.520516681719278,-0.13783477017325385,-0.058906434935922514,-0.1610820903418727,-0.25256748433955256,-0.031219646471306928,0.7770844214787034,-0.36731814278509023,-0.37404288815383,-0.4824532573646275
2016,6,11,34,0.06218102736928266,-0.11719880456376741,0.06805757553250702,0.018820701424462793,0.07579565312757097,.,-0.5744825638418437,-0.1489502991001569,-0.03552458752488574,0.00970771195608311,-0.14343089004799325,0.0532572842634238,0.0003112829029801034,0.018096587837478362,.,-0.5726353850808852,-0.1638761101786642,-0.08326632653999244
2016,6,11,35,0.04414443222092812,-0.11109102986735586,0.06348311940752094,0.08369945050782102,0.6223935889386523,.,-0.2984849940793354,-0.31805608909252847,-0.25711281692405497,0.009941900999974829,-0.14353459299008087,0.017583149061596304,0.05786655022385845,0.5343120782716797,.,-0.2858128913178307,-0.3285875263013218,-0.25154349944828347
2016,6,11,36,-0.02828983848909694,-0.08390986600672357,-0.08623826804260237,0.05162471569585736,0.033058755787201966,0.9686649507594121,-0.2848471510691549,-0.05712790254094258,-0.37330596037295793,-0.07212020362463734,-0.07597960470723175,-0.1083322932777413,-0.12930224469309515,-0.04320475481998498,0.6693499751749112,-0.2953843311309583,-0.041261465685667464,-0.3657115220608784
2016,6,11,37,0.03516401109003864,-0.034977557688260164,0.08602099724093071,0.03308115378989185,-0.070820909133262,0.5381295959407981,-0.2528309118621941,-0.15620779833391707,0.021046897662994057,-0.027867603072606162,-0.1301815637182372,0.0027269427523815004,0.010229445974797358,-0.09477481173957758,0.38050149151891133,-0.289047714964662,-0.16989547050066,0.03218068764024373
2016,6,11,39,-0.19656844118531336,-0.1247832734803429,-0.39564982510416213,-0.1926774502401477,0.5182816375341086,0.4945555862841271,-0.3823062615985755,-0.3760319471801342,-0.4726464141616745,-0.21967047310877108,-0.1555718778898807,-0.3863023537492186,-0.21319629379783922,0.45402119470544733,0.3095737645973877,-0.36064883144723614,-0.36511803062944037,-0.45946471984603465
2016,6,11,4,-0.008407983721101409,-0.1265873050024221,-0.024211423862190995,-0.03941712644291773,0.2793241790544214,0.3258723269562316,-0.031515401156899325,-0.18972663491766484,-0.22055834968628507,-0.04632645726299911,-0.1373990594001946,-0.07857676336069819,-0.07232458345512327,0.22591302810736513,0.27127955030483974,-0.0594196018480061,-0.22261513941317568,-0.20859826082204724
2016,6,11,40,-0.07420053419134187,-0.03694862119083464,-0.37882043545797106,-0.005338021052675224,-0.08148811149707169,0.877944619267059,-0.3109928667907751,-0.38612180217732517,-0.2508639155475877,-0.138284739897227,-0.08414195435990401,-0.4013045210421011,-0.01127491172481987,-0.15774098229234113,0.6707608226233974,-0.34019451806220924,-0.40126673953661285,-0.26264384363933024
2016,6,11,41,-0.01395699241893178,0.32869581694699335,-0.17411172341807035,0.06178836690196299,0.20398078286650634,.,-0.10143921690741764,-0.2679474872397378,-0.2596605947713342,-0.04213771640824282,0.3191144975927853,-0.21579764635434606,0.0355569936225093,0.13662737038913142,.,-0.11187103903572793,-0.269937274937601,-0.2720458386034156
2016,6,11,42,-0.05366957821690932,-0.05191212919550192,-0.135599002767974,-0.19159520142741626,0.33551454635107913,1.8706546984494814,-0.3159203147693863,-0.223376089485673,-0.22327156237575607,-0.09399600935062047,-0.07705198373175126,-0.15868769453298737,-0.19147012040104305,0.18628967311637434,1.3975101572705815,-0.34122904252079067,-0.22175501528443453,-0.21301057044930127
2016,6,11,43,-0.1790163604359285,-0.09182609975930389,-0.332645887562799,-0.20459031884967582,0.3686838594801449,0.7342393864673069,-0.3533261278879447,-0.3174713881924951,-0.48837780475220194,-0.20131172378860795,-0.09818945984978678,-0.35559310767564045,-0.2078548438720652,0.33222627300167606,0.6043527834662354,-0.3515899305155247,-0.3140979336621872,-0.5001622062221871
2016,6,11,44,0.05950242763589264,-0.04464714936107583,-0.016631156068650066,0.21398509263486143,-0.060379019330220274,0.15670824250837412,-0.02509866803365013,0.12161458998477293,-0.1683102978459491,0.04259108088309471,-0.02520667053497261,-0.02933820469307391,0.19928331077750472,-0.0708512781040741,0.12329901438211488,-0.004022756364860269,0.10294243752541199,-0.18575753902954772
2016,6,11,45,0.0015913990267306666,-0.5537048128699984,-0.08208653295875168,-0.22504709444749404,0.4133872240003935,0.8891062448064906,-0.1758965397886466,-0.28489167217232425,-0.7667642963634236,-0.00043369079723654114,-0.527408740375496,-0.1384714115147445,-0.21249404557790208,0.43212512889726784,0.8685072534316398,-0.16299406911635728,-0.2732087226951312,-0.7268829142984419
2016,6,11,46,0.030361143915171418,0.14709338986603715,-0.2059525491062031,-0.05095195981963618,0.2607526168897505,0.7005342211193919,-0.2921428485793265,-0.19005673421137415,-0.3044185000247158,-0.0215939673569282,0.10579040571430776,-0.24752779961929183,-0.0647647040389061,0.1381282042050216,0.5538282291803356,-0.3086604311200303,-0.1961809702210936,-0.30222292924156324
2016,6,11,47,-0.08268423568843708,-0.20293305439235187,0.11154364134874317,-0.02029145767926721,-0.09935865818184486,.,-0.6580117244559751,-0.3125938045621217,-0.29693674204143694,-0.13089777005264402,-0.30797196558962703,0.048845609146903834,-0.007434414207698303,-0.16554770536743213,.,-0.6649489346375721,-0.30702301484725203,-0.36048648279911144
2016,6,11,48,0.4726214666262254,0.29613502971065486,-0.1652635397529192,1.6332684342983903,0.35900821832698315,.,-0.11389142217094839,0.24374976239984636,0.2141678961514939,0.43181830409574284,0.2774478028397689,-0.17767590067060723,1.6481588949939292,0.35575885646287686,.,-0.13147684020288852,0.2138803018661335,0.2735295871817618
2016,6,11,49,-0.3286202459089541,-0.1441745698377105,-0.5439521314880907,-0.3046235133961013,0.8120839833417925,1.125752804474982,-0.6507800952263173,-0.6813728442909377,-0.5158237464066324,-0.35433358373682566,-0.19099166433742432,-0.5608535805599122,-0.33755383140313067,0.6741916469725309,0.774541266946416,-0.6411882047106359,-0.6605153702130664,-0.4905465085628422
2016,6,11,5,-0.18198298379159705,-0.11562843981060356,-0.2362832646099624,-0.2719788513204956,0.009516798742036814,1.5281814920697077,-0.4860602717117892,-0.41246580266628186,-0.38955214424710716,-0.18712451758989024,-0.12384511696623635,-0.22191477808641857,-0.26568289464236206,0.00846912062354166,1.4316034730414073,-0.4880360975946034,-0.3817237238813781,-0.3743484725626961
2016,6,11,50,-0.037108345586472025,-0.04889509414722315,-0.006715339109846341,0.5364200731177051,-0.2713490082769128,1.0304022334927594,-0.33886606401231045,-0.2288649116077741,-0.2438693131749221,-0.06476848531905999,-0.06960640896587944,-0.030934101267282355,0.47358671715482803,-0.26282272263557116,0.8738051720741467,-0.348007201195929,-0.260056323929017,-0.25837221863760895
2016,6,11,52,-0.08528496832770294,-0.012048552679123858,-0.26246955778836645,-0.3625529840456524,0.3368474823980876,1.380792067227814,-0.40873452833834534,-0.4110448293990048,-0.3287143877971521,-0.12588500316404028,-0.08171833812801699,-0.29218504008053825,-0.359473240233775,0.13937054605742083,1.071291945045786,-0.40383136735736136,-0.4289966146842753,-0.3466755898975429
2016,6,11,53,0.04044341477692681,0.039011834895846365,-0.1529259628484445,-0.05251877829592688,0.282141608502289,0.52880737361903,-0.25194594283326255,-0.06291541933725042,0.16343037211374578,-0.01306159090554293,0.036719165050290714,-0.22138425257716932,-0.1130676842324535,0.1276217528977428,0.3848191414037101,-0.2407153548464458,-0.09717323810024225,0.09180249915032634
2016,6,11,6,-0.008794182172361942,-0.011375467703785058,-0.07910475797992034,0.019094024366656637,0.20603311312772643,.,-0.4453899405710924,-0.291654532176973,-0.2137186455761506,-0.04445450763493197,-0.04453943638060853,-0.08988986847767966,-0.010353269027723044,0.11887480595172928,.,-0.4391234002296738,-0.3018997975466833,-0.2405099133457571
2016,6,11,7,-0.07925343525332129,-0.02516095205768476,-0.18659383883708347,-0.15522901357375574,0.005258856782268451,0.30331269936185046,-0.30571113695444885,-0.1454361607661654,-0.19599231372529158,-0.11966616079575731,-0.05250702347155001,-0.2291134468512066,-0.1807388891521612,-0.0749683547365283,0.183028384657987,-0.3228982522991295,-0.18182275231802392,-0.17817549777186514
2016,6,11,8,-0.06286758743210241,-0.09361192732205703,-0.21046593934542457,-0.023855106476912913,0.1507712792436302,0.5738211917709874,-0.3500109097032521,-0.21265007793964408,-0.3830087106763428,-0.07401733232484131,-0.1185031077927251,-0.18625793040488503,-0.04904316698226374,0.12413317925266654,0.45065782329441606,-0.33094250369053524,-0.19698276484839894,-0.3578249900943613
2016,6,11,9,-0.11106124691950792,0.03922322161782699,-0.24202310054943088,-0.11222818639156507,0.18091642735231428,.,-0.07798530901243217,-0.26642296234793894,-0.31569895732211395,-0.1430220066144936,0.01978361744519086,-0.2556545729413471,-0.16225590213167673,0.11701171905517693,.,-0.12545443501456388,-0.28759045974645725,-0.29457523180272627
2016,6,18,1,-0.060326885628853355,0.005128118386075853,-0.15321920508025244,-0.1619707627552035,0.13843325963713804,.,-0.4548015224995168,-0.3111657054433269,-0.2932110693347896,-0.08840436595588452,-0.015280405465224134,-0.18108795098627817,-0.17997556457114627,0.08458151101363987,.,-0.443824284770193,-0.32336895188638315,-0.30020748558702415
