year,month,day,statefips,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,4,28,56,-.133,-.318,-.0683,.,-.131,-.116,-.1,-.402
2020,4,29,1,-.19,-.358,-.125,-.0639,-.203,-.168,-.214,-.479
2020,4,29,2,-.199,-.477,-.127,-.196,.0537,.116,-.417,-.393
2020,4,29,4,-.17,-.318,-.135,-.0848,-.139,-.116,-.161,-.499
2020,4,29,5,-.163,-.323,-.0835,.,-.092,-.0511,.,-.493
2020,4,29,6,-.229,-.358,-.249,-.138,-.229,-.149,-.234,-.501
2020,4,29,8,-.186,-.334,-.197,-.101,-.208,-.137,-.178,-.491
2020,4,29,9,-.237,-.406,-.233,-.13,-.267,-.144,-.28,-.569
2020,4,29,10,-.215,-.412,-.187,-.0747,-.175,-.11,-.222,-.607
2020,4,29,11,-.197,-.171,-.29,-.11,-.266,-.106,-.145,-.681
2020,4,29,12,-.194,-.338,-.165,-.0786,-.163,-.114,-.189,-.503
2020,4,29,13,-.207,-.354,-.183,-.0743,-.167,-.144,-.21,-.502
2020,4,29,15,-.407,-.448,-.429,.,-.294,-.219,-.363,-.62
2020,4,29,16,-.16,-.305,-.107,-.0482,-.0765,-.119,-.0752,-.456
2020,4,29,17,-.172,-.32,-.174,-.0708,-.132,-.109,-.158,-.52
2020,4,29,18,-.201,-.315,-.167,-.0997,-.162,-.0971,-.151,-.452
2020,4,29,19,-.209,-.368,-.173,-.0576,-.216,-.079,-.198,-.468
2020,4,29,20,-.166,-.295,-.141,-.0762,-.141,-.0966,-.207,-.302
2020,4,29,21,-.206,-.317,-.177,-.0692,-.203,-.121,-.224,-.399
2020,4,29,22,-.232,-.345,-.191,-.101,-.244,-.159,-.174,-.502
2020,4,29,23,-.248,-.443,-.215,-.0984,-.238,-.103,-.338,-.534
2020,4,29,24,-.214,-.403,-.197,-.103,-.211,-.164,-.236,-.515
2020,4,29,25,-.276,-.473,-.309,-.151,-.276,-.151,-.304,-.605
2020,4,29,26,-.341,-.501,-.335,-.158,-.337,-.237,-.363,-.621
2020,4,29,27,-.216,-.386,-.217,-.104,-.161,-.148,-.2,-.606
2020,4,29,28,-.178,-.238,-.136,-.075,-.149,-.139,-.273,-.264
2020,4,29,29,-.159,-.254,-.142,-.0533,-.132,-.117,-.145,-.433
2020,4,29,30,-.219,-.333,-.196,-.129,-.18,-.284,-.236,-.336
2020,4,29,31,-.115,-.283,-.0796,-.0197,-.0851,-.117,-.214,-.319
2020,4,29,32,-.284,-.504,-.233,-.101,-.239,-.205,-.203,-.611
2020,4,29,33,-.268,-.467,-.253,-.109,-.237,-.158,-.31,-.586
2020,4,29,34,-.272,-.438,-.262,-.149,-.262,-.164,-.335,-.505
2020,4,29,35,-.238,-.336,-.202,-.108,-.265,-.12,-.177,-.496
2020,4,29,36,-.301,-.44,-.32,-.19,-.305,-.199,-.298,-.585
2020,4,29,37,-.219,-.382,-.168,-.076,-.153,-.171,-.191,-.554
2020,4,29,38,-.324,-.628,-.227,-.096,-.146,-.72,-.282,.
2020,4,29,39,-.237,-.38,-.193,-.0922,-.22,-.132,-.279,-.504
2020,4,29,40,-.131,-.252,-.1,-.0185,-.126,-.0568,-.139,-.357
2020,4,29,41,-.233,-.269,-.253,-.149,-.216,-.168,-.239,-.5
2020,4,29,42,-.248,-.388,-.228,-.12,-.234,-.152,-.225,-.612
2020,4,29,44,-.329,-.513,-.332,-.158,-.313,-.167,-.358,-.688
2020,4,29,45,-.22,-.356,-.181,-.1,-.166,-.149,-.136,-.536
2020,4,29,46,-.112,-.24,-.116,.,.,-.0871,.,-.375
2020,4,29,47,-.18,-.311,-.147,-.0609,-.175,-.128,-.165,-.422
2020,4,29,48,-.173,-.312,-.142,-.0725,-.142,-.135,-.179,-.423
2020,4,29,49,-.179,-.298,-.15,-.0789,-.164,-.12,-.0854,-.418
2020,4,29,50,-.337,-.5,-.333,-.19,-.252,-.275,-.228,-.661
2020,4,29,51,-.191,-.364,-.182,-.0832,-.178,-.0989,-.249,-.532
2020,4,29,53,-.241,-.36,-.275,-.169,-.191,-.145,-.342,-.488
2020,4,29,54,-.195,-.269,-.169,-.0982,-.282,-.167,-.143,-.384
2020,4,29,55,-.182,-.319,-.152,-.0628,-.153,-.149,-.165,-.513
2020,4,29,56,-.133,-.316,-.067,.,-.131,-.118,-.0958,-.401
2020,4,30,1,-.19,-.355,-.126,-.0659,-.201,-.177,-.213,-.474
2020,4,30,2,-.197,-.478,-.126,-.191,.0564,.134,-.409,-.393
2020,4,30,4,-.169,-.319,-.133,-.0821,-.139,-.114,-.158,-.496
2020,4,30,5,-.161,-.321,-.0816,.,-.092,-.0501,.,-.485
2020,4,30,6,-.227,-.358,-.248,-.136,-.228,-.148,-.233,-.499
2020,4,30,8,-.184,-.332,-.195,-.0995,-.205,-.136,-.175,-.489
2020,4,30,9,-.235,-.404,-.23,-.126,-.264,-.142,-.278,-.565
2020,4,30,10,-.213,-.41,-.186,-.0726,-.172,-.11,-.221,-.602
2020,4,30,11,-.196,-.172,-.289,-.108,-.262,-.105,-.143,-.677
2020,4,30,12,-.192,-.336,-.163,-.0751,-.162,-.111,-.185,-.499
2020,4,30,13,-.204,-.35,-.18,-.0713,-.164,-.142,-.206,-.497
2020,4,30,15,-.405,-.443,-.428,.,-.293,-.218,-.363,-.616
2020,4,30,16,-.159,-.307,-.106,-.0451,-.0748,-.119,-.0773,-.458
2020,4,30,17,-.171,-.319,-.173,-.0691,-.131,-.108,-.158,-.515
2020,4,30,18,-.198,-.312,-.165,-.0958,-.158,-.0961,-.148,-.445
2020,4,30,19,-.207,-.365,-.171,-.0584,-.216,-.0782,-.194,-.466
2020,4,30,20,-.165,-.292,-.14,-.0755,-.139,-.0953,-.202,-.299
2020,4,30,21,-.204,-.316,-.174,-.0677,-.201,-.12,-.221,-.397
2020,4,30,22,-.231,-.346,-.189,-.0981,-.243,-.159,-.173,-.499
2020,4,30,23,-.244,-.44,-.211,-.0938,-.235,-.0981,-.335,-.527
2020,4,30,24,-.213,-.401,-.196,-.102,-.209,-.164,-.235,-.511
2020,4,30,25,-.274,-.471,-.306,-.148,-.273,-.15,-.301,-.601
2020,4,30,26,-.337,-.498,-.332,-.154,-.335,-.234,-.361,-.616
2020,4,30,27,-.214,-.385,-.216,-.101,-.159,-.147,-.198,-.601
2020,4,30,28,-.175,-.236,-.132,-.0693,-.147,-.136,-.268,-.261
2020,4,30,29,-.156,-.251,-.139,-.0499,-.13,-.113,-.142,-.427
2020,4,30,30,-.216,-.329,-.194,-.124,-.178,-.278,-.225,-.329
2020,4,30,31,-.113,-.281,-.0772,-.0188,-.0833,-.117,-.208,-.313
2020,4,30,32,-.282,-.502,-.232,-.0985,-.237,-.204,-.199,-.609
2020,4,30,33,-.264,-.462,-.249,-.104,-.233,-.154,-.304,-.58
2020,4,30,34,-.269,-.437,-.26,-.147,-.259,-.163,-.332,-.501
2020,4,30,35,-.238,-.335,-.203,-.108,-.263,-.121,-.176,-.494
2020,4,30,36,-.298,-.438,-.318,-.187,-.303,-.197,-.295,-.581
2020,4,30,37,-.217,-.38,-.166,-.0738,-.151,-.171,-.188,-.548
2020,4,30,38,-.325,-.629,-.229,-.0918,-.146,-.719,-.285,.
2020,4,30,39,-.234,-.377,-.19,-.0884,-.216,-.13,-.274,-.499
2020,4,30,40,-.129,-.249,-.098,-.0169,-.123,-.0552,-.136,-.35
2020,4,30,41,-.232,-.268,-.253,-.147,-.215,-.167,-.239,-.495
2020,4,30,42,-.245,-.387,-.225,-.117,-.231,-.149,-.223,-.609
2020,4,30,44,-.325,-.511,-.328,-.154,-.308,-.164,-.356,-.682
2020,4,30,45,-.217,-.354,-.178,-.0974,-.163,-.148,-.133,-.532
2020,4,30,46,-.111,-.242,-.115,.,.,-.0858,.,-.376
2020,4,30,47,-.178,-.308,-.145,-.059,-.172,-.128,-.162,-.416
2020,4,30,48,-.171,-.309,-.139,-.0701,-.141,-.134,-.175,-.417
2020,4,30,49,-.179,-.297,-.15,-.0771,-.164,-.119,-.0846,-.414
2020,4,30,50,-.335,-.498,-.33,-.188,-.249,-.273,-.229,-.658
2020,4,30,51,-.191,-.363,-.181,-.0828,-.177,-.0987,-.247,-.53
2020,4,30,53,-.239,-.358,-.273,-.167,-.19,-.144,-.339,-.484
2020,4,30,54,-.194,-.267,-.166,-.101,-.279,-.168,-.141,-.38
2020,4,30,55,-.181,-.318,-.151,-.0613,-.152,-.147,-.166,-.508
2020,4,30,56,-.132,-.313,-.0659,.,-.131,-.119,-.0917,-.4
2020,5,1,1,-.191,-.354,-.127,-.0674,-.199,-.186,-.212,-.468
2020,5,1,2,-.196,-.481,-.125,-.186,.0589,.156,-.401,-.393
2020,5,1,4,-.167,-.319,-.131,-.0793,-.138,-.112,-.155,-.493
2020,5,1,5,-.159,-.319,-.0796,.,-.0921,-.0489,.,-.476
2020,5,1,6,-.226,-.356,-.247,-.134,-.227,-.148,-.232,-.496
2020,5,1,8,-.182,-.329,-.193,-.0977,-.202,-.135,-.171,-.487
2020,5,1,9,-.232,-.402,-.228,-.123,-.261,-.139,-.276,-.561
2020,5,1,10,-.211,-.407,-.185,-.0704,-.169,-.11,-.219,-.597
2020,5,1,11,-.194,-.174,-.288,-.106,-.258,-.103,-.142,-.673
2020,5,1,12,-.189,-.334,-.16,-.0714,-.16,-.109,-.182,-.496
2020,5,1,13,-.201,-.346,-.178,-.0683,-.161,-.14,-.202,-.491
2020,5,1,15,-.402,-.437,-.427,.,-.292,-.217,-.361,-.611
2020,5,1,16,-.159,-.309,-.104,-.0424,-.0733,-.119,-.0799,-.46
2020,5,1,17,-.169,-.317,-.172,-.0673,-.13,-.107,-.158,-.51
2020,5,1,18,-.195,-.308,-.162,-.0917,-.154,-.095,-.145,-.438
2020,5,1,19,-.206,-.361,-.17,-.0593,-.217,-.0776,-.191,-.463
2020,5,1,20,-.163,-.29,-.139,-.0746,-.137,-.0941,-.196,-.296
2020,5,1,21,-.202,-.314,-.172,-.0661,-.199,-.12,-.218,-.394
2020,5,1,22,-.23,-.346,-.187,-.0949,-.241,-.158,-.173,-.496
2020,5,1,23,-.24,-.436,-.206,-.0892,-.233,-.0941,-.331,-.52
2020,5,1,24,-.211,-.4,-.195,-.101,-.208,-.165,-.234,-.507
2020,5,1,25,-.271,-.47,-.303,-.145,-.271,-.148,-.299,-.596
2020,5,1,26,-.334,-.495,-.329,-.15,-.331,-.231,-.358,-.611
2020,5,1,27,-.213,-.383,-.215,-.0987,-.157,-.146,-.196,-.596
2020,5,1,28,-.171,-.234,-.128,-.0637,-.145,-.133,-.262,-.258
2020,5,1,29,-.153,-.249,-.136,-.0467,-.127,-.111,-.138,-.421
2020,5,1,30,-.212,-.324,-.192,-.117,-.177,-.271,-.213,-.323
2020,5,1,31,-.111,-.278,-.0745,-.018,-.0816,-.115,-.203,-.307
2020,5,1,32,-.28,-.5,-.231,-.0955,-.234,-.202,-.194,-.607
2020,5,1,33,-.26,-.458,-.246,-.0988,-.229,-.149,-.299,-.575
2020,5,1,34,-.267,-.435,-.257,-.144,-.256,-.162,-.33,-.497
2020,5,1,35,-.237,-.334,-.203,-.107,-.261,-.121,-.176,-.492
2020,5,1,36,-.295,-.435,-.315,-.183,-.301,-.195,-.293,-.577
2020,5,1,37,-.214,-.378,-.164,-.0715,-.15,-.17,-.185,-.542
2020,5,1,38,-.325,-.629,-.23,-.0876,-.145,-.718,-.286,.
2020,5,1,39,-.23,-.373,-.188,-.0843,-.212,-.129,-.269,-.494
2020,5,1,40,-.126,-.245,-.0955,-.0152,-.121,-.0535,-.133,-.343
2020,5,1,41,-.231,-.266,-.252,-.144,-.213,-.167,-.239,-.491
2020,5,1,42,-.242,-.386,-.222,-.113,-.228,-.147,-.221,-.607
2020,5,1,44,-.322,-.509,-.324,-.15,-.303,-.16,-.354,-.677
2020,5,1,45,-.215,-.351,-.176,-.0941,-.159,-.147,-.131,-.526
2020,5,1,46,-.11,-.245,-.114,.,.,-.0847,.,-.377
2020,5,1,47,-.175,-.304,-.142,-.0569,-.169,-.127,-.159,-.41
2020,5,1,48,-.168,-.306,-.137,-.0675,-.14,-.132,-.171,-.411
2020,5,1,49,-.178,-.297,-.15,-.0754,-.164,-.119,-.084,-.409
2020,5,1,50,-.332,-.496,-.328,-.186,-.246,-.271,-.23,-.654
2020,5,1,51,-.19,-.361,-.18,-.0822,-.175,-.0985,-.244,-.527
2020,5,1,53,-.237,-.355,-.271,-.164,-.188,-.143,-.336,-.48
2020,5,1,54,-.193,-.266,-.164,-.104,-.277,-.17,-.139,-.375
2020,5,1,55,-.18,-.317,-.15,-.0599,-.152,-.146,-.167,-.502
2020,5,1,56,-.131,-.31,-.0649,.,-.13,-.12,-.0885,-.399
2020,5,2,1,-.191,-.352,-.127,-.0683,-.196,-.194,-.211,-.463
2020,5,2,2,-.194,-.484,-.124,-.18,.0615,.177,-.391,-.393
2020,5,2,4,-.165,-.319,-.128,-.0764,-.137,-.11,-.151,-.489
2020,5,2,5,-.157,-.317,-.0776,.,-.0922,-.0477,.,-.467
2020,5,2,6,-.224,-.355,-.245,-.132,-.225,-.147,-.23,-.493
2020,5,2,8,-.18,-.325,-.191,-.0959,-.199,-.134,-.167,-.484
2020,5,2,9,-.229,-.399,-.225,-.12,-.258,-.137,-.273,-.557
2020,5,2,10,-.21,-.404,-.184,-.068,-.167,-.11,-.216,-.592
2020,5,2,11,-.193,-.175,-.286,-.104,-.254,-.1,-.14,-.668
2020,5,2,12,-.187,-.331,-.158,-.0675,-.158,-.107,-.177,-.492
2020,5,2,13,-.197,-.342,-.175,-.0651,-.158,-.138,-.197,-.485
2020,5,2,15,-.399,-.431,-.425,.,-.29,-.216,-.359,-.605
2020,5,2,16,-.158,-.311,-.102,-.04,-.0716,-.119,-.0829,-.462
2020,5,2,17,-.168,-.316,-.171,-.0655,-.129,-.106,-.158,-.504
2020,5,2,18,-.191,-.304,-.159,-.0874,-.149,-.0938,-.142,-.431
2020,5,2,19,-.204,-.356,-.169,-.0601,-.217,-.077,-.187,-.46
2020,5,2,20,-.161,-.287,-.138,-.0734,-.135,-.0932,-.189,-.294
2020,5,2,21,-.2,-.313,-.17,-.0643,-.197,-.119,-.214,-.391
2020,5,2,22,-.228,-.346,-.185,-.0915,-.239,-.158,-.171,-.493
2020,5,2,23,-.236,-.433,-.202,-.0847,-.23,-.0906,-.327,-.513
2020,5,2,24,-.21,-.398,-.194,-.0999,-.205,-.166,-.232,-.502
2020,5,2,25,-.268,-.468,-.301,-.142,-.268,-.147,-.296,-.591
2020,5,2,26,-.33,-.492,-.325,-.146,-.327,-.228,-.355,-.606
2020,5,2,27,-.211,-.383,-.213,-.096,-.155,-.144,-.194,-.591
2020,5,2,28,-.168,-.232,-.123,-.0584,-.142,-.129,-.255,-.254
2020,5,2,29,-.15,-.245,-.132,-.0435,-.124,-.108,-.135,-.414
2020,5,2,30,-.208,-.318,-.189,-.11,-.175,-.263,-.201,-.316
2020,5,2,31,-.108,-.275,-.0714,-.0173,-.0799,-.113,-.196,-.3
2020,5,2,32,-.278,-.498,-.229,-.0925,-.231,-.2,-.189,-.605
2020,5,2,33,-.256,-.453,-.242,-.0935,-.225,-.144,-.294,-.57
2020,5,2,34,-.265,-.434,-.255,-.142,-.253,-.161,-.328,-.493
2020,5,2,35,-.237,-.332,-.203,-.107,-.258,-.122,-.175,-.49
2020,5,2,36,-.292,-.433,-.312,-.18,-.298,-.193,-.291,-.573
2020,5,2,37,-.212,-.376,-.162,-.069,-.149,-.17,-.181,-.535
2020,5,2,38,-.324,-.629,-.231,-.0837,-.144,-.716,-.288,.
2020,5,2,39,-.227,-.369,-.185,-.0802,-.207,-.127,-.263,-.489
2020,5,2,40,-.123,-.241,-.0928,-.0135,-.118,-.0518,-.13,-.334
2020,5,2,41,-.23,-.265,-.251,-.142,-.212,-.167,-.238,-.486
2020,5,2,42,-.239,-.385,-.218,-.109,-.224,-.145,-.219,-.603
2020,5,2,44,-.318,-.506,-.32,-.145,-.297,-.157,-.352,-.671
2020,5,2,45,-.211,-.347,-.173,-.0905,-.154,-.146,-.127,-.52
2020,5,2,46,-.11,-.248,-.113,.,.,-.0836,.,-.378
2020,5,2,47,-.172,-.301,-.14,-.0546,-.165,-.127,-.155,-.404
2020,5,2,48,-.165,-.302,-.134,-.0647,-.138,-.131,-.167,-.404
2020,5,2,49,-.178,-.296,-.15,-.0738,-.163,-.118,-.0837,-.405
2020,5,2,50,-.33,-.494,-.326,-.184,-.242,-.269,-.232,-.651
2020,5,2,51,-.188,-.359,-.178,-.0815,-.174,-.0981,-.241,-.524
2020,5,2,53,-.234,-.352,-.268,-.162,-.187,-.141,-.333,-.475
2020,5,2,54,-.192,-.264,-.162,-.107,-.275,-.172,-.137,-.369
2020,5,2,55,-.179,-.316,-.149,-.0583,-.151,-.145,-.168,-.497
2020,5,2,56,-.13,-.307,-.064,.,-.128,-.122,-.0857,-.398
2020,5,3,1,-.19,-.351,-.128,-.0685,-.194,-.2,-.209,-.459
2020,5,3,2,-.192,-.487,-.123,-.174,.0641,.199,-.382,-.392
2020,5,3,4,-.162,-.318,-.125,-.0733,-.136,-.109,-.147,-.485
2020,5,3,5,-.155,-.315,-.0756,.,-.0925,-.0462,.,-.458
2020,5,3,6,-.223,-.354,-.244,-.13,-.223,-.146,-.229,-.49
2020,5,3,8,-.178,-.321,-.189,-.0938,-.196,-.133,-.163,-.48
2020,5,3,9,-.226,-.396,-.222,-.116,-.255,-.135,-.27,-.552
2020,5,3,10,-.208,-.402,-.183,-.0656,-.164,-.11,-.214,-.587
2020,5,3,11,-.191,-.176,-.284,-.102,-.251,-.0977,-.139,-.663
2020,5,3,12,-.184,-.328,-.155,-.0634,-.156,-.105,-.173,-.488
2020,5,3,13,-.194,-.338,-.171,-.0618,-.155,-.136,-.192,-.478
2020,5,3,15,-.395,-.425,-.422,.,-.287,-.215,-.355,-.598
2020,5,3,16,-.157,-.313,-.1,-.0379,-.07,-.119,-.086,-.463
2020,5,3,17,-.166,-.314,-.169,-.0637,-.127,-.104,-.158,-.498
2020,5,3,18,-.187,-.3,-.156,-.0829,-.145,-.0924,-.138,-.424
2020,5,3,19,-.203,-.352,-.169,-.0609,-.218,-.0767,-.183,-.456
2020,5,3,20,-.159,-.284,-.136,-.0717,-.132,-.0924,-.182,-.291
2020,5,3,21,-.198,-.311,-.167,-.0623,-.195,-.118,-.21,-.388
2020,5,3,22,-.227,-.346,-.184,-.0881,-.236,-.157,-.17,-.49
2020,5,3,23,-.231,-.429,-.197,-.0802,-.226,-.0875,-.322,-.507
2020,5,3,24,-.209,-.397,-.193,-.0986,-.203,-.166,-.23,-.498
2020,5,3,25,-.266,-.466,-.298,-.138,-.265,-.145,-.294,-.586
2020,5,3,26,-.326,-.488,-.32,-.142,-.323,-.224,-.352,-.6
2020,5,3,27,-.209,-.382,-.211,-.0931,-.153,-.143,-.191,-.585
2020,5,3,28,-.164,-.23,-.119,-.0533,-.14,-.126,-.247,-.251
2020,5,3,29,-.147,-.242,-.129,-.0403,-.121,-.106,-.131,-.406
2020,5,3,30,-.203,-.311,-.187,-.103,-.172,-.254,-.19,-.308
2020,5,3,31,-.106,-.272,-.0681,-.0168,-.0784,-.111,-.19,-.294
2020,5,3,32,-.276,-.495,-.227,-.0894,-.228,-.198,-.183,-.603
2020,5,3,33,-.251,-.449,-.238,-.0884,-.22,-.14,-.289,-.565
2020,5,3,34,-.262,-.432,-.252,-.139,-.25,-.159,-.326,-.489
2020,5,3,35,-.236,-.33,-.202,-.106,-.253,-.121,-.174,-.487
2020,5,3,36,-.289,-.43,-.31,-.177,-.295,-.191,-.288,-.568
2020,5,3,37,-.21,-.373,-.16,-.0663,-.148,-.169,-.177,-.527
2020,5,3,38,-.323,-.629,-.23,-.08,-.142,-.714,-.288,.
2020,5,3,39,-.223,-.365,-.182,-.0759,-.203,-.124,-.257,-.484
2020,5,3,40,-.12,-.236,-.09,-.0117,-.115,-.0501,-.126,-.325
2020,5,3,41,-.228,-.264,-.25,-.14,-.21,-.166,-.237,-.482
2020,5,3,42,-.236,-.383,-.214,-.105,-.221,-.142,-.217,-.6
2020,5,3,44,-.314,-.504,-.315,-.141,-.292,-.154,-.349,-.665
2020,5,3,45,-.208,-.343,-.17,-.0867,-.15,-.145,-.124,-.514
2020,5,3,46,-.109,-.251,-.112,.,.,-.0826,.,-.378
2020,5,3,47,-.169,-.298,-.137,-.0522,-.162,-.127,-.152,-.397
2020,5,3,48,-.162,-.299,-.132,-.0617,-.137,-.13,-.163,-.397
2020,5,3,49,-.177,-.296,-.149,-.0722,-.163,-.118,-.0835,-.4
2020,5,3,50,-.328,-.493,-.323,-.183,-.239,-.267,-.233,-.647
2020,5,3,51,-.187,-.357,-.177,-.0806,-.172,-.0976,-.238,-.52
2020,5,3,53,-.231,-.348,-.266,-.159,-.185,-.139,-.33,-.469
2020,5,3,54,-.191,-.262,-.161,-.109,-.274,-.174,-.134,-.363
2020,5,3,55,-.178,-.315,-.148,-.0567,-.15,-.143,-.168,-.491
2020,5,3,56,-.13,-.304,-.0631,.,-.126,-.123,-.0835,-.397
2020,5,4,1,-.19,-.349,-.128,-.068,-.191,-.204,-.207,-.453
2020,5,4,2,-.19,-.489,-.122,-.168,.067,.22,-.373,-.392
2020,5,4,4,-.16,-.318,-.122,-.0701,-.134,-.107,-.143,-.48
2020,5,4,5,-.154,-.313,-.0735,.,-.0928,-.0445,.,-.449
2020,5,4,6,-.221,-.352,-.242,-.128,-.221,-.145,-.227,-.486
2020,5,4,8,-.175,-.317,-.186,-.0917,-.194,-.131,-.159,-.476
2020,5,4,9,-.223,-.394,-.219,-.113,-.252,-.132,-.267,-.548
2020,5,4,10,-.206,-.399,-.182,-.063,-.161,-.109,-.211,-.582
2020,5,4,11,-.189,-.177,-.283,-.0998,-.247,-.095,-.138,-.658
2020,5,4,12,-.18,-.324,-.153,-.0592,-.153,-.102,-.168,-.482
2020,5,4,13,-.19,-.333,-.168,-.0583,-.152,-.134,-.187,-.471
2020,5,4,15,-.391,-.419,-.419,.,-.284,-.215,-.351,-.589
2020,5,4,16,-.156,-.315,-.098,-.0361,-.0683,-.118,-.089,-.464
2020,5,4,17,-.165,-.313,-.168,-.0618,-.125,-.103,-.157,-.492
2020,5,4,18,-.184,-.296,-.153,-.0783,-.14,-.0908,-.134,-.416
2020,5,4,19,-.201,-.347,-.168,-.0615,-.219,-.0766,-.179,-.451
2020,5,4,20,-.157,-.281,-.134,-.0694,-.13,-.0918,-.175,-.287
2020,5,4,21,-.196,-.309,-.165,-.06,-.192,-.117,-.206,-.385
2020,5,4,22,-.225,-.345,-.182,-.0847,-.234,-.156,-.168,-.487
2020,5,4,23,-.227,-.425,-.193,-.0757,-.223,-.0847,-.317,-.5
2020,5,4,24,-.207,-.395,-.191,-.0971,-.201,-.167,-.228,-.494
2020,5,4,25,-.263,-.464,-.295,-.135,-.262,-.143,-.291,-.58
2020,5,4,26,-.322,-.484,-.315,-.138,-.318,-.22,-.349,-.595
2020,5,4,27,-.207,-.381,-.21,-.0901,-.151,-.142,-.189,-.58
2020,5,4,28,-.161,-.228,-.113,-.0485,-.137,-.123,-.239,-.247
2020,5,4,29,-.144,-.239,-.126,-.0372,-.118,-.104,-.128,-.398
2020,5,4,30,-.198,-.303,-.184,-.0957,-.169,-.245,-.179,-.3
2020,5,4,31,-.103,-.269,-.0647,-.0163,-.0769,-.107,-.184,-.288
2020,5,4,32,-.273,-.492,-.224,-.0862,-.225,-.195,-.177,-.602
2020,5,4,33,-.247,-.445,-.234,-.0833,-.215,-.136,-.283,-.56
2020,5,4,34,-.26,-.429,-.249,-.137,-.247,-.158,-.323,-.485
2020,5,4,35,-.234,-.328,-.202,-.105,-.249,-.121,-.173,-.485
2020,5,4,36,-.286,-.427,-.307,-.173,-.292,-.189,-.285,-.563
2020,5,4,37,-.207,-.37,-.157,-.0633,-.146,-.168,-.173,-.52
2020,5,4,38,-.321,-.627,-.229,-.0767,-.141,-.711,-.286,.
2020,5,4,39,-.219,-.361,-.179,-.0715,-.198,-.122,-.251,-.478
2020,5,4,40,-.117,-.232,-.0871,-.00987,-.111,-.0482,-.123,-.316
2020,5,4,41,-.226,-.264,-.248,-.137,-.208,-.165,-.235,-.478
2020,5,4,42,-.233,-.382,-.211,-.1,-.218,-.14,-.215,-.596
2020,5,4,44,-.31,-.501,-.311,-.137,-.286,-.151,-.347,-.659
2020,5,4,45,-.204,-.339,-.166,-.0827,-.145,-.144,-.12,-.506
2020,5,4,46,-.109,-.255,-.111,.,.,-.0817,.,-.379
2020,5,4,47,-.166,-.295,-.134,-.0496,-.159,-.127,-.148,-.389
2020,5,4,48,-.159,-.295,-.129,-.0586,-.135,-.128,-.158,-.39
2020,5,4,49,-.176,-.295,-.149,-.0705,-.162,-.117,-.0832,-.395
2020,5,4,50,-.326,-.493,-.321,-.181,-.235,-.265,-.235,-.643
2020,5,4,51,-.185,-.355,-.175,-.0795,-.17,-.0968,-.234,-.516
2020,5,4,53,-.228,-.343,-.263,-.156,-.182,-.137,-.326,-.463
2020,5,4,54,-.191,-.26,-.159,-.111,-.273,-.176,-.132,-.357
2020,5,4,55,-.177,-.314,-.147,-.0549,-.15,-.142,-.169,-.485
2020,5,4,56,-.129,-.301,-.0623,.,-.123,-.125,-.0818,-.396
2020,5,5,1,-.189,-.348,-.127,-.067,-.189,-.206,-.204,-.449
2020,5,5,2,-.188,-.492,-.121,-.162,.0705,.236,-.363,-.392
2020,5,5,4,-.157,-.318,-.118,-.0668,-.132,-.105,-.139,-.476
2020,5,5,5,-.152,-.311,-.0715,.,-.0931,-.0427,.,-.44
2020,5,5,6,-.219,-.35,-.24,-.125,-.219,-.144,-.224,-.482
2020,5,5,8,-.172,-.312,-.184,-.0893,-.191,-.129,-.155,-.472
2020,5,5,9,-.22,-.391,-.216,-.11,-.248,-.13,-.264,-.544
2020,5,5,10,-.203,-.396,-.18,-.0603,-.159,-.108,-.208,-.578
2020,5,5,11,-.187,-.178,-.281,-.0975,-.244,-.0922,-.137,-.653
2020,5,5,12,-.177,-.321,-.15,-.055,-.15,-.1,-.163,-.477
2020,5,5,13,-.186,-.329,-.165,-.0548,-.149,-.132,-.182,-.463
2020,5,5,15,-.386,-.413,-.415,.,-.28,-.214,-.346,-.58
2020,5,5,16,-.155,-.316,-.0955,-.0344,-.0667,-.117,-.0917,-.465
2020,5,5,17,-.163,-.311,-.166,-.0598,-.124,-.102,-.157,-.485
2020,5,5,18,-.18,-.291,-.15,-.0738,-.135,-.089,-.131,-.409
2020,5,5,19,-.2,-.341,-.168,-.0619,-.221,-.0767,-.175,-.447
2020,5,5,20,-.155,-.277,-.132,-.0668,-.127,-.0912,-.167,-.284
2020,5,5,21,-.194,-.307,-.163,-.0576,-.19,-.117,-.202,-.381
2020,5,5,22,-.223,-.344,-.18,-.0813,-.231,-.155,-.166,-.484
2020,5,5,23,-.223,-.421,-.189,-.0712,-.22,-.0822,-.312,-.493
2020,5,5,24,-.206,-.394,-.189,-.0953,-.199,-.167,-.226,-.49
2020,5,5,25,-.259,-.462,-.292,-.132,-.259,-.142,-.288,-.575
2020,5,5,26,-.317,-.48,-.31,-.134,-.313,-.216,-.346,-.589
2020,5,5,27,-.205,-.38,-.208,-.0871,-.149,-.14,-.186,-.574
2020,5,5,28,-.158,-.226,-.108,-.044,-.135,-.121,-.231,-.243
2020,5,5,29,-.14,-.235,-.123,-.0341,-.115,-.102,-.124,-.389
2020,5,5,30,-.193,-.295,-.181,-.0884,-.165,-.236,-.168,-.292
