zcta,revenue_all_apr2020,revenue_all_jul2020
33569,-.459,.468
33570,-.367,.374
33572,-.443,.268
33578,-.627,-.36
33579,-.437,-.0635
33584,-.3,.0365
33585,.386,.082
33594,-.733,-.212
33602,-.417,-.0227
33603,-.439,-.167
33604,-.318,-.205
33605,.286,.183
33606,-.404,-.0258
33607,-.779,-.303
33609,-.417,.132
33610,-.305,.149
33611,-.336,.601
33612,-.555,-.462
33613,-.375,-.0766
33614,-.356,.205
33615,-.621,-.0387
33617,-.185,.15
33618,-.526,-.0967
33619,-.153,.284
33624,-.171,.238
33625,-.549,-.233
33626,-.515,-.242
33629,-.622,-.396
33634,-.0938,.0484
33635,-.733,-.5
33637,-.904,.352
33647,-.565,-.161
33701,-.553,-.0786
33702,-.0943,.291
33703,-.716,-.555
33704,-.558,.00432
33705,-.589,.223
33706,-.768,.181
33707,-.379,.169
33708,-.839,-.105
33709,-.0701,.204
33710,-.571,.105
33711,-.681,.355
33712,-.522,-.122
33713,-.219,1.31
33714,-.184,.199
33715,-.967,-.0606
33716,-.227,-.0096
33755,-.162,-.332
33756,-.464,.0059
33759,-.43,-.0117
33760,-.357,.544
33761,-.64,-.0222
33762,-.245,.159
33763,-.556,.0178
33764,-.641,-.12
33765,-.436,.336
33767,-.93,-.34
33770,-.344,.447
33771,-.444,.159
33772,-.551,-.113
33773,-.559,-.122
33774,-.242,-.0072
33777,-.137,1.29
33778,-.376,-.0344
33781,-.27,.475
33782,-.41,.0221
33785,-.97,-.446
33801,-.25,.0169
33803,-.379,.126
33805,-.455,.121
33809,-.585,-.0629
33810,-.226,.0114
33811,-.0863,.083
33812,-.394,-.306
33813,-.315,1.03
33815,-.156,.285
33823,-.264,-.0165
33825,-.443,-.364
33830,.0493,.324
33837,-.525,.523
33838,-.329,.392
33843,.386,.139
33844,-.437,.132
33850,.386,.932
33852,-.0168,-.0157
33853,-.204,.194
33859,-.196,.52
33860,-.286,.201
33867,-.979,.429
33870,-.314,.038
33872,-.25,.366
33873,-.452,.11
33880,-.35,.283
33881,.0635,.451
33884,-.495,-.0828
33896,-.58,.0886
33897,-.9,-.348
33898,-.486,-.00927
33901,-.392,.493
33903,-.251,.692
33904,-.301,.847
33905,.386,.996
33907,-.538,.358
33908,-.579,-.0441
33909,-.157,1.01
33912,-.467,-.126
33913,-.432,.208
33914,-.542,.215
33916,-.0986,-.167
33917,-.5,-.0829
33919,-.441,.0853
33920,.386,.994
33921,-.812,.353
33928,-.652,-.0571
33931,-.869,.157
33936,-.422,.24
33948,-.643,.0785
33950,-.457,-.00703
33952,-.441,.17
33953,-.144,-.05
33954,-.031,.37
33955,-.742,.252
33956,-.979,.255
33957,-.77,.424
33966,-.371,.285
33971,-.175,.607
33980,-.366,.211
33981,-.143,-.516
33982,-.774,1.47
33990,.112,1.34
33991,-.28,.355
34102,-.576,.218
34103,-.594,-.185
34104,-.555,-.114
34105,-.79,.00365
34108,-.759,-.292
34109,-.483,-.0313
34110,-.661,.183
34112,-.767,-.371
34113,-.56,.0644
34114,-.745,.0716
34116,-.64,-.146
34117,.386,.749
34119,-.545,-.237
34120,-.963,-.111
34134,-.661,.00085
34135,-.492,-.0109
34142,-.554,.015
34145,-.633,.416
34201,-.545,-.225
34202,-.449,.171
34203,-.446,.125
34205,-.429,.107
34207,-.488,.149
34208,-.372,.192
34209,-.547,.165
34210,-.609,-.149
34211,-.268,.493
34212,-.467,.0378
34217,-.813,.595
34219,-.459,-.189
34221,-.634,-.261
34222,-.638,-.248
34223,-.698,-.379
34224,-.242,.587
34229,-.865,-.425
34231,-.54,.286
34232,-.621,-.11
34233,-.53,-.199
34234,-.586,-.369
34236,-.473,.143
34237,-.34,.0872
34238,-.724,-.544
34239,-.597,-.00955
34240,-.39,.0492
34241,-.29,-.445
34242,-.882,-.236
34243,-.306,.0457
34266,-.437,.321
34275,-.505,.0193
34285,-.568,-.353
34287,-.475,.0248
34292,-.5,-.0741
34293,-.726,-.294
34420,-.681,-.0899
34428,-.471,.25
34429,-.426,.371
34432,-.554,-.246
34442,-.616,.123
34448,-.38,.151
34450,-.64,.146
34453,-.229,.135
34461,-.466,1.12
34470,-.241,-.296
34471,-.321,-.0179
34472,-.282,-.12
34474,-.485,.403
34475,-.326,-.357
34476,-.877,-.13
34480,-.28,-.265
34482,-.428,-.144
34484,-.349,-.417
34488,-.562,-.516
34491,-.736,-.506
34601,-.0114,1
34606,-.711,-.0964
34607,-.556,.294
34608,-.429,.168
34609,-.422,.107
34613,-.433,-.0539
34638,-.293,.438
34639,-.288,.332
34652,-.262,.337
34653,-.221,.296
34654,-.628,-.138
34655,-.427,.0301
34667,-.357,1.47
34668,-.374,.00608
34669,-.187,.499
34677,-.567,-.0772
34683,-.0387,.493
34684,-.505,.152
34685,-.732,-.174
34688,.373,.47
34689,-.664,-.0854
34691,-.375,-.225
34695,-.612,.0186
34698,-.566,-.14
34711,-.633,-.303
34714,-.709,-.0724
34715,-.45,.0188
34736,-.41,-.0255
34739,.,.391
34741,-.515,.192
34743,-.165,.444
34744,-.469,.298
34746,-.647,-.243
34747,-.701,-.142
34748,-.356,.0492
34759,-.6,-.229
34760,-.0867,.522
34761,-.595,-.289
34769,-.496,-.173
34771,-.057,.255
34772,-.24,.543
34785,-.713,-.292
34786,-.687,.0733
34787,-.581,-.345
34788,.,-.47
34945,-.0133,.0359
34946,-.353,-.394
34947,.386,1.47
34949,-.726,-.524
34950,-.346,.509
34951,-.183,-.0185
34952,-.435,-.0265
34953,-.261,-.225
34957,-.446,.00567
34972,-.0566,.573
34974,-.386,.107
34981,-.035,.105
34982,-.51,-.117
34983,-.311,-.137
34984,-.699,-.491
34986,-.225,.0455
34990,-.133,.3
34994,-.392,.414
34996,-.551,-.0297
34997,.0328,1.03
35004,-.425,.0475
35007,-.497,.104
35010,.386,.222
35016,-.0927,-.529
35020,-.11,.878
35022,-.23,.0418
35023,-.252,.405
35040,-.342,-.116
35043,-.164,-.169
35044,-.112,.498
35045,-.267,-.0223
35051,-.564,-.216
35055,-.15,-.0526
35058,-.272,-.23
35062,-.515,-.0623
35064,.,.27
35068,.0436,.696
35071,-.552,-.0997
35080,-.64,-.0152
35085,-.342,.254
35094,-.449,-.0397
35111,-.411,-.0802
35115,.292,-.594
35121,-.102,.125
35124,-.192,-.0907
35125,-.507,-.451
35128,-.425,-.243
35146,-.604,-.348
35150,.0354,.906
35160,-.441,-.404
35173,-.483,-.0836
35178,.386,-.755
35180,.0262,.185
35203,-.502,-.155
35204,-.32,.318
35205,-.289,.128
35206,-.416,.498
35208,-.768,-.492
35209,-.43,.262
35210,-.466,-.0253
35211,-.38,-.518
35212,-.413,.204
35213,-.493,.0047
35214,-.12,.456
35215,.0037,.167
35216,-.591,-.28
35217,.0153,-.174
35221,.386,-.117
35222,-.248,-.204
35223,-.495,.509
35226,-.544,-.00575
35228,-.297,1.23
35233,-.468,.0844
35234,.314,.969
35235,-.577,.0282
35242,-.607,-.0353
35243,-.519,-.0557
35244,-.544,-.0139
35401,-.389,.581
35404,-.654,.313
35405,-.348,.341
35406,-.408,.122
35453,-.476,-.216
35473,-.637,.137
35475,.0451,.0574
35476,-.419,-.0088
35501,-.474,.0812
35555,-.077,-.219
35570,-.181,-.153
35594,-.181,-.268
35601,-.297,.285
35603,-.373,.171
35611,-.0922,.292
35613,.0143,1.24
35630,-.499,-.147
35633,-.479,-.351
35640,-.355,-.0232
35645,-.419,.259
35650,-.702,-.581
35652,-.354,.18
35653,-.317,-.227
35660,-.336,.368
35661,-.258,1.06
35674,-.187,.449
35741,-.724,1.12
35749,-.312,-.294
35750,-.116,.0706
35756,-.439,.121
35758,-.304,-.0106
35763,-.437,-.508
35768,-.562,-.243
35769,-.123,-.228
35801,-.376,.406
35802,-.62,-.269
35803,-.317,-.123
35805,-.377,-.0984
35806,-.609,-.218
35811,-.166,-.197
35816,-.247,.629
35824,-.905,-.67
35896,-.729,-.0615
35901,-.605,-.237
35903,.132,.22
35906,-.6,-.837
35950,-.098,-.0477
35957,-.476,.0754
35967,-.288,1.08
35968,.19,1.47
35976,-.295,-.306
35986,-.596,.367
36016,.06,1.18
36027,-.32,.949
36043,-.766,-.485
36054,-.527,.326
36066,-.51,.205
36067,-.114,-.098
36079,-.464,.349
36081,.386,1.47
36092,-.338,.757
36104,-.401,-.296
36105,-.513,.148
36106,-.542,.442
36107,-.0237,.227
36108,-.158,-.108
36109,-.453,.271
36110,-.214,-.0782
36111,-.229,-.0936
36116,-.535,-.0947
36117,-.35,.149
36201,-.347,-.0637
36203,-.44,-.224
36206,-.619,-.266
36207,-.492,-.47
36260,-.0643,.0898
36264,-.0373,.268
36265,-.517,-.638
36272,-.587,-.642
36277,-.137,.689
36301,-.466,-.2
36303,-.268,-.0483
36305,-.506,-.177
36322,-.258,1.29
36330,-.428,-.0413
36352,-.0837,.106
36360,-.766,.69
36420,-.263,-.288
36426,-.299,-.0344
36460,-.0124,-.911
36467,-.269,-.206
36502,-.0619,.0466
36507,-.321,.664
36526,-.339,.043
36527,-.00353,.638
36532,-.34,.268
36535,-.502,.177
36542,-.973,.0061
36545,-.538,-.0597
36561,-.656,-.284
36567,-.256,.224
36571,-.61,-.0624
36575,-.351,.285
36582,-.224,.375
36602,-.778,-.534
36603,-.0207,.801
36604,-.323,.193
36605,-.201,.294
36606,-.395,.439
36607,-.162,.215
36608,-.44,-.0206
36609,-.284,.618
36610,-.395,.245
36618,-.317,.414
36619,-.102,.332
36693,-.0763,.314
36695,-.186,.348
36701,-.158,.12
36703,-.62,-.246
36801,-.573,.134
36830,-.564,.116
36832,-.526,-.0147
36854,-.259,.358
36863,-.0412,.376
36867,-.295,.187
36869,.383,.676
36870,-.261,.585
36877,-.311,.232
37013,-.355,-.0869
37015,-.311,.135
37027,-.547,.0702
37040,-.405,.328
37042,-.302,.83
37043,-.322,.369
37055,-.341,.362
37058,-.5,.0622
37064,-.718,.214
37066,-.431,.0563
37067,-.743,-.237
37069,-.194,1.13
37072,-.57,.562
37073,.0334,.123
37075,-.506,.205
37076,-.692,-.0677
37086,-.541,.0135
37087,-.36,.37
37090,-.553,.547
37110,-.181,-.253
37115,-.431,.192
37122,-.543,-.0597
37127,-.557,-.305
37128,-.571,-.514
37129,-.664,-.0719
37130,-.393,.196
37135,-.851,-.131
37138,.189,.534
37146,-.439,-.646
37148,-.278,-.169
37160,-.648,-.789
37167,-.507,-.025
37172,-.663,.0136
37174,-.669,-.172
37185,-.399,.597
37186,-.17,.261
37187,.255,.59
37188,-.373,-.0835
37201,-.967,-.478
37203,-.648,-.152
37204,-.57,-.233
37205,-.431,-.158
37206,-.654,.0264
37207,-.0974,.273
37208,-.75,.081
37209,-.454,.206
37210,-.398,.0655
37211,-.24,.674
37212,-.671,-.074
37213,-.423,-.264
37214,-.665,-.32
37216,-.412,.904
37217,-.734,-.298
37218,-.215,.163
37219,-.6,-.635
37221,-.642,.0109
37228,-.215,.282
37303,-.52,.203
37310,-.461,-.382
37311,-.401,.154
37312,-.557,-.283
37321,.101,.69
37334,-.388,-.219
37341,-.243,-.561
37343,-.43,-.417
37347,-.522,.0591
37354,.386,1.38
37355,-.416,.158
37357,-.203,-.911
37363,-.364,-.312
37377,-.263,-.165
37379,-.511,.135
37388,-.465,.178
37398,.0151,-.911
37402,-.68,-.338
37403,-.71,-.584
37404,-.732,-.543
37405,-.599,-.388
37406,.0853,.45
37407,-.317,-.268
37408,-.556,-.593
37411,-.686,-.0375
37412,-.616,-.0415
37415,-.706,-.64
37416,-.466,-.327
37419,-.646,.384
37421,-.295,.491
37601,-.408,.306
37604,-.446,.0543
37615,-.429,.0831
37617,-.423,.0863
37620,-.464,.185
37643,.,.317
37659,-.636,-.265
37660,-.382,-.104
37663,.0725,.417
37664,-.446,-.112
37686,.0883,.551
37701,-.854,-.257
37716,-.641,-.271
37725,-.979,-.178
37738,-.837,-.0841
37743,.028,1.47
37745,-.103,1.3
37748,.173,-.817
37760,-.777,-.469
37763,.386,-.8
37764,-.0311,-.512
37766,.315,.958
37771,-.481,.421
37772,-.522,-.147
37774,-.0323,-.568
37777,-.622,-.153
37801,-.0575,.722
37803,-.641,-.0855
37804,-.543,-.283
37813,-.319,-.232
37814,-.538,-.215
37821,.156,1.47
37830,-.415,.223
37849,-.325,-.887
37857,.0921,-.0776
37862,-.615,-.136
37863,-.876,.401
37865,-.231,-.358
37874,-.0548,.045
37876,-.158,.313
37885,-.206,.599
37902,-.641,-.911
37909,-.231,-.761
37912,-.361,-.757
37914,-.356,-.238
37916,-.266,.0183
37917,-.394,-.0627
37918,-.326,.0605
37919,-.684,-.727
37920,-.267,1.47
37921,-.676,-.483
37922,-.741,-.911
37923,-.517,-.367
37931,-.604,-.721
37932,-.779,-.606
37934,-.652,-.732
38002,-.357,.18
38004,-.741,1.22
38016,-.571,-.107
38017,-.678,-.00312
38018,-.543,.656
38019,-.642,1.21
38024,-.061,.315
38053,-.279,.695
38103,-.693,-.134
38104,-.494,-.0798
38108,-.473,.0313
38109,-.145,-.0312
38111,-.126,-.0657
38112,-.748,-.431
38114,-.179,.104
38115,.106,.857
38116,-.17,.65
38117,-.647,.00222
38118,-.154,.735
38119,-.339,.364
38120,.386,.392
38122,-.394,-.184
38125,-.622,-.432
38126,-.132,.944
38127,-.117,.476
38128,-.505,.535
38133,-.687,-.291
38134,-.284,-.187
38138,-.61,-.125
38141,-.563,.116
38225,-.178,.19
38237,-.711,-.342
38242,-.0846,.387
38301,-.443,.119
38305,-.639,.439
38320,-.577,.334
38343,-.634,-.607
38351,-.722,.729
38358,-.887,-.911
38372,-.343,.513
38375,.342,-.76
38382,-.521,-.911
38401,-.494,.236
38464,-.229,-.234
38501,-.573,-.126
38506,-.39,-.0766
38555,-.678,1.47
38571,-.37,1.43
38574,-.257,.926
38632,-.355,.072
38637,-.245,-.0801
38654,-.435,.217
38655,-.113,.44
38671,-.362,.202
38672,-.0197,.181
38701,-.527,-.211
38732,-.294,-.721
38801,-.446,.507
38804,-.63,.939
38821,-.979,-.368
38834,-.175,.424
38843,-.557,-.055
38852,-.298,.377
38863,-.925,.354
38866,-.46,.255
38901,.219,.271
39042,-.396,-.296
39046,-.68,.0227
39047,-.604,-.829
39056,-.336,.587
39083,-.541,-.222
39110,-.0223,.424
39120,-.457,.457
39157,-.476,.0498
39201,-.34,-.0846
39202,-.868,-.763
39204,-.0884,-.0688
39206,-.514,-.359
39208,-.3,.0655
39209,-.0913,.106
39211,-.55,.284
39216,-.7,-.54
39218,-.0535,-.0818
39232,-.675,-.727
39272,-.308,-.142
39301,-.555,.202
39305,.0331,.0723
39401,-.309,.502
39402,-.201,.0927
39440,-.106,-.029
39452,.262,-.562
39465,.106,.567
39466,-.34,-.18
39470,-.266,-.507
39501,.,.0542
39503,-.335,.541
39507,-.588,-.257
39520,-.83,.285
39530,-.591,-.006
39531,-.774,.144
39532,-.394,.11
39540,-.556,.1
39560,-.606,-.217
39562,-.614,.438
39564,-.337,.919
39567,-.121,.795
39571,-.286,-.0114
39576,-.437,.7
39601,-.271,.724
39648,.313,-.084
39701,-.0809,1.02
39702,.0905,-.122
39705,-.589,-.624
39730,-.979,-.911
39759,-.315,.818
39762,-.602,.0567
39773,-.255,-.475
39819,.0828,.0631
40004,-.655,-.591
40014,-.333,.0382
40031,-.846,-.474
40047,-.486,-.911
40059,-.152,.0702
40065,-.74,-.419
40108,.0273,1.24
40121,.161,.414
40160,-.261,-.0772
40165,-.341,-.58
40202,-.604,-.498
40203,-.109,1.34
40204,-.736,-.666
40205,-.452,.135
40206,-.702,-.626
40207,-.474,.176
40208,-.893,-.271
40210,-.979,-.564
40211,-.433,-.339
40213,-.595,-.45
40214,-.358,-.431
40215,-.448,-.439
40216,-.44,-.115
40217,-.573,-.298
40218,-.023,.0534
40219,-.444,.174
40220,-.71,-.155
40222,-.76,-.291
40223,-.575,-.403
40228,-.407,-.00832
40229,-.671,-.219
40241,-.6,-.424
40243,.335,.658
40245,-.231,-.668
40258,-.604,-.156
40272,-.583,.185
40291,-.523,.00597
40299,-.7,-.322
40324,-.337,.863
40342,.386,1.27
40351,-.707,.281
40353,-.159,1.15
40356,-.398,-.531
40391,-.773,.576
40403,-.479,.285
40422,-.701,-.549
40475,-.567,-.111
40502,-.797,-.119
40503,-.979,-.247
40504,-.743,.656
40505,-.106,.305
40507,-.979,.0372
40508,-.979,-.493
40509,-.979,-.261
40511,-.501,-.297
40513,-.83,.0155
40515,-.961,.0298
40517,-.979,-.256
40601,-.748,.026
40701,-.416,.392
40729,-.565,1.17
40741,-.662,1.2
40744,-.669,.874
40831,-.379,-.453
40965,-.486,1.47
41001,-.486,-.292
41005,-.295,-.39
41011,-.512,.893
41015,-.401,1.47
41017,-.0644,1.47
41018,-.837,.178
41042,-.47,.0374
41048,-.817,-.801
41051,-.158,.85
41071,-.67,-.789
41073,-.804,-.547
41075,-.447,-.425
41076,-.424,-.213
41091,-.647,-.276
41094,-.099,.376
41101,-.537,.167
41102,-.493,.0995
41143,-.603,-.563
41240,-.788,-.769
41501,-.39,.414
41649,-.284,.792
41653,-.308,.466
42003,-.631,.271
42025,-.541,-.136
42027,-.0519,-.911
42029,.0677,.297
42066,-.652,-.109
42071,-.627,-.246
42101,-.503,-.241
42103,-.387,-.00568
42104,-.524,-.155
42127,-.941,.445
42134,-.685,-.0716
42141,-.399,.959
42206,.139,-.24
42240,-.319,.445
42261,.139,-.0608
42262,-.698,-.0697
42276,.1,-.0167
42301,-.602,-.338
42303,-.127,.416
42330,-.494,-.739
42345,-.735,-.485
42431,-.0643,1.21
42501,-.527,.279
42503,-.183,.896
42633,.0157,1.23
42642,.0213,-.243
42701,-.403,-.295
42765,.127,.499
43014,-.167,.882
43015,-.486,-.061
43016,-.979,-.319
43017,-.979,-.576
43019,-.852,.382
43021,-.294,.235
43026,-.679,-.308
43035,-.746,-.586
43040,-.1,.346
43050,-.281,.317
43054,-.9,-.849
43055,-.436,.206
43056,-.906,-.0573
43062,-.71,.277
43064,-.533,.106
43065,-.411,-.00726
43068,-.837,-.487
43074,-.745,-.0586
43081,-.979,-.502
43082,-.664,.417
43085,-.774,-.494
43110,-.807,-.144
43113,-.146,-.162
43119,-.878,-.122
43123,-.917,-.605
43125,-.349,.0704
43130,-.412,.266
43138,-.481,.121
43140,-.143,-.249
43147,-.514,.0369
43201,-.813,-.526
43202,-.973,-.532
43204,-.247,-.427
43206,-.818,-.659
43207,-.489,-.202
43209,.247,.713
43211,-.555,-.576
43212,-.979,-.648
43213,-.74,-.356
43214,-.972,-.457
43215,-.115,.0992
43217,.,-.24
43219,-.209,.418
43220,-.572,-.407
43221,-.962,-.421
43223,-.813,-.471
43224,-.536,.13
43228,-.8,-.13
43229,-.785,-.228
43230,-.756,-.367
43231,-.843,-.244
43232,-.979,.0142
43235,-.95,-.391
43240,-.713,-.23
43302,-.344,-.251
43311,-.206,.111
43326,.282,1.1
43351,-.312,.226
43402,-.418,.995
43420,-.42,.0984
43440,.0108,-.0667
43452,-.386,-.124
43456,-.979,-.609
43528,-.582,.236
43537,-.526,.363
43545,-.822,-.262
43551,-.505,-.158
43560,-.426,.0238
43566,-.715,.0143
43571,-.0537,1.46
43604,-.775,-.146
43605,.,.21
43606,-.285,.246
43607,-.199,.55
43608,-.0841,.593
43612,-.492,.14
43613,-.24,.5
43614,-.393,.273
43615,-.45,.241
43616,-.344,1.47
43617,-.475,.014
43619,-.253,.348
43623,-.651,.18
43701,-.478,-.0478
43725,.204,1.47
43764,-.178,.449
43812,-.737,.643
43824,-.1,.
43920,-.429,-.275
43950,-.513,-.102
43952,-.451,-.174
43953,-.476,.159
44001,-.594,-.361
44003,-.0104,-.0615
44004,-.168,.482
44011,-.654,-.437
44012,-.66,-.731
44017,.034,.384
44021,.145,.665
44022,-.777,-.186
44023,-.979,-.604
44024,-.681,-.256
44026,-.453,.0874
44030,-.512,-.54
44035,-.485,.172
44039,-.587,-.358
44041,-.607,.286
44052,-.357,.477
44053,-.247,-.38
44054,-.306,-.18
44055,-.321,.111
44056,-.63,.199
44057,-.683,.068
44060,-.729,-.148
44062,-.835,-.18
44067,-.304,.511
44070,-.652,.167
44074,-.511,-.382
44077,-.464,-.216
44084,-.214,-.000558
44087,-.532,.27
44089,-.446,.519
44092,-.471,-.494
44094,-.543,-.0227
44095,.0281,.451
44102,-.549,-.132
44103,-.277,.399
44104,.164,.749
44105,-.356,.155
44106,-.718,.015
44107,-.557,-.0401
44108,-.0707,.365
44109,-.409,.0286
44110,-.426,-.114
44111,-.45,-.0953
44112,-.57,1.01
44113,-.69,-.119
44114,-.585,-.264
44115,-.611,.139
44116,-.501,.136
44117,-.541,.387
44118,-.686,.0137
44119,-.5,.0797
44120,-.718,-.0723
44122,-.509,.157
44123,-.166,-.242
44124,-.673,.0121
44125,-.565,.147
44126,-.571,-.0577
44128,-.685,-.0884
44129,-.613,.208
44130,-.622,.242
44131,-.496,.0982
44132,.0157,.308
44133,-.48,.148
44134,-.244,.466
44135,.24,1.02
44136,-.64,-.0934
44137,-.766,.0345
44139,-.668,-.119
44140,.,-.122
44141,-.732,-.0519
44142,-.279,-.0146
44143,-.636,.115
44144,-.668,-.0779
44145,-.58,.0782
44146,-.388,.214
44147,-.0478,1.1
44202,-.727,-.109
44203,-.249,.324
44212,-.323,-.0896
44221,-.196,.58
44223,-.104,.746
44224,-.486,.43
44236,-.455,.766
44240,-.551,-.144
44241,-.503,-.192
44256,-.444,-.308
44266,-.468,.0737
44270,-.479,.856
44273,-.129,.158
44278,-.55,.154
44280,-.883,-.911
44281,-.593,-.232
44301,-.312,.438
44302,-.492,1.32
44306,-.278,.8
44307,-.538,.679
44308,-.13,.421
44310,-.51,.454
44312,-.596,.471
44313,.26,.58
44314,-.385,.724
44319,-.427,.308
44320,-.197,.436
44321,-.364,.342
44333,-.525,.76
44406,-.563,-.133
44408,-.116,.136
44410,-.396,.192
44420,-.653,.397
44425,-.33,.955
44432,-.133,-.119
44446,-.513,.822
44452,-.0557,.6
44460,-.596,-.0693
44483,-.383,-.0113
44484,-.107,1.06
44502,-.594,.242
44503,-.734,-.284
44505,-.0467,1.32
44512,-.51,.724
44514,-.9,.442
44515,-.69,.108
44601,-.606,.0141
44610,-.785,-.911
44614,-.329,-.0803
44615,.222,1.3
44618,-.221,.909
44622,-.467,.234
44632,-.52,-.329
44644,.144,.957
44645,.386,1.17
44646,-.555,.254
44647,-.198,.01
44654,-.126,.244
44663,-.409,.207
44667,-.363,.34
44681,-.659,.0707
44683,-.166,.502
44685,-.693,.0568
44691,-.627,-.0455
44702,.386,.563
44706,-.199,1.47
44707,-.684,.0109
44708,-.3,.279
44709,-.558,.0592
44718,-.867,-.257
44720,-.31,.581
44805,-.324,-.271
44811,.118,.402
44814,.386,.86
44820,-.448,1.47
44830,-.979,-.911
44833,-.326,1.47
44839,-.242,.305
44842,-.241,.00108
44846,-.757,1.47
44857,-.201,.296
44870,-.579,.184
44875,-.339,.811
44883,-.134,.826
44902,-.396,.0073
44903,-.229,.0809
44905,.0813,.589
44906,-.307,.549
44907,-.544,.186
45002,-.382,.405
45005,-.44,-.0467
45011,-.252,.119
45013,-.521,-.0545
45014,-.329,.23
45015,-.462,.667
45030,-.512,-.0948
45036,-.0927,.291
45039,-.684,.0754
45040,-.445,-.101
45042,-.173,.375
45044,-.502,-.376
45050,-.0688,.451
45056,-.756,-.201
45066,-.238,.194
45068,-.603,-.0774
45069,-.585,-.275
45102,.153,.431
45103,-.33,.0742
45123,-.17,1.47
45133,-.283,1.47
45140,-.304,.189
45150,-.522,.421
45154,-.217,-.328
45168,-.4,-.911
45202,-.477,-.192
45203,-.409,-.0189
45207,-.895,-.12
45208,-.372,-.346
45209,-.214,.137
45211,-.597,.326
45212,-.361,-.0158
45213,-.806,.175
45214,-.53,-.00813
45215,-.527,-.121
45216,-.301,.527
45219,-.674,-.35
45220,-.799,-.262
45223,-.371,.359
45225,-.514,-.0906
45226,-.485,.618
45227,-.53,-.0453
45229,-.384,.658
45230,-.532,.0571
45231,-.373,.371
