year,month,day_endofweek,statefips,merchants_all,revenue_all,merchants_professional,revenue_professional,merchants_health,revenue_health,merchants_food_accommodation,revenue_food_accommodation,merchants_other_services,revenue_other_services,merchants_retail,revenue_retail
2021,3,7,35,-.262,-.227,-.349,.17,-.313,.135,.,.,-.401,-.751,-.154,.193
2021,3,7,36,-.0386,-.13,-.0373,-.0669,-.0146,-.226,-.0675,-.41,-.0859,-.129,.0508,.218
2021,3,7,37,-.0613,-.0734,-.18,-.177,-.163,-.306,-.0453,-.282,-.094,-.208,.052,.15
2021,3,7,38,.0411,-.096,.,.,.00781,-.13,-.0274,-.178,.029,.0831,.,.
2021,3,7,39,.0141,.0886,-.108,-.221,-.129,-.129,.0806,-.23,.103,.305,.0554,.45
2021,3,7,40,.059,-.0864,.0356,-.325,-.0242,-.157,-.00535,-.243,-.0528,.292,.,.
2021,3,7,41,-.144,.0104,-.274,-.344,-.143,-.273,-.167,-.195,-.212,-.339,-.0094,.554
2021,3,7,42,-.0752,-.259,-.00252,-.468,-.0393,-.0709,-.124,-.383,-.117,-.0151,.00438,.489
2021,3,7,44,-.0686,-.0769,.0101,-.475,.258,-.109,-.0957,-.071,-.348,-.338,.0409,.858
2021,3,7,45,.00311,.0919,-.113,-.206,-.041,-.109,.,.,.0138,.173,.0342,.342
2021,3,7,46,-.104,-.26,.,.,.,.,.,.,-.237,-.92,.,.
2021,3,7,47,-.029,.0493,-.0268,-.364,-.0545,-.193,.,.,-.0325,-.00516,.123,.772
2021,3,7,48,-.0114,-.121,-.0596,-.348,-.0403,-.121,-.0133,-.13,.0517,-.0514,.0295,.018
2021,3,7,49,.0354,.05,.239,.143,-.0432,-.25,-.00393,.0598,.057,.153,.,.
2021,3,7,50,-.198,-.361,.,.,.,.,-.177,-.296,-.219,-.422,.,.
2021,3,7,51,-.101,-.219,-.135,-.203,.0136,-.125,-.0786,-.33,-.145,-.0881,-.0946,-.0196
2021,3,7,53,-.131,-.251,-.186,-.461,-.0988,-.184,-.00148,-.244,-.254,-.329,-.0973,.243
2021,3,7,54,-.0131,-.174,.,.,.,.,-.252,-.447,.2,.501,.0367,.298
2021,3,7,55,-.0756,-.0501,-.118,.12,-.0915,.0475,-.0637,-.283,-.0725,-.381,-.0283,.228
2021,3,7,56,-.161,-.203,.,.,.,.,-.0969,.108,-.293,-.34,-.0368,-.0864
2021,3,14,1,-.0115,-.0664,-.0457,-.712,-.0582,-.227,.0215,-.0573,.0262,-.0595,.031,.314
2021,3,14,2,-.0137,-.261,.,.,.115,-.503,-.108,-.292,.0235,-.217,-.103,.52
2021,3,14,4,.0154,.000367,.00878,.0995,-.0294,-.165,.,.,-.000713,-.144,.115,-.00101
2021,3,14,5,.0191,-.122,.174,-.123,-.0303,-.286,-.0767,-.18,.062,-.322,.051,.546
2021,3,14,6,-.125,-.36,-.119,-.494,.,.,-.0276,-.356,-.301,-.495,-.0485,-.0747
2021,3,14,8,.000394,-.0529,-.188,-.248,.071,-.0596,-.0479,-.479,.0746,-.176,.0508,.247
2021,3,14,9,-.0799,-.0122,-.0589,.0933,-.103,-.359,.0693,-.432,-.119,-.115,.,.
2021,3,14,10,-.0483,-.317,.,.,.0879,-.42,-.0529,-.13,-.0386,-.533,-.0986,.0636
2021,3,14,11,-.292,-.626,.,.,-.309,-.348,.,.,-.382,-.885,-.086,-.228
2021,3,14,12,.00465,-.0888,-.109,-.37,-.0501,-.116,-.0224,-.134,.0992,.0333,.0649,.11
2021,3,14,13,-.0014,-.0544,-.00719,-.339,-.0489,-.478,-.135,-.218,.0575,-.0154,.0368,.305
2021,3,14,15,-.099,-.172,.,.,.,.,-.179,-.218,-.169,-.685,.0307,.377
2021,3,14,16,-.127,-.125,-.09,-.615,-.269,-.013,-.0425,-.042,-.0495,-.19,.0369,.773
2021,3,14,17,-.189,-.302,-.145,-.405,-.161,-.514,-.0749,-.467,-.372,-.624,-.119,-.125
2021,3,14,18,-.0516,.0351,-.156,-.339,-.0682,-.235,.00985,-.187,-.0297,-.117,-.0573,.44
2021,3,14,19,-.0192,.0384,-.0459,-.316,-.0859,-.206,.,.,.017,-.0112,.0142,.369
2021,3,14,20,-.0276,-.00749,-.135,.0825,-.0996,.261,-.0943,-.315,.0305,-.22,.0363,-.0692
2021,3,14,21,-.205,-.231,-.126,-.67,-.214,.225,-.0274,-.366,-.375,-.448,-.0456,.442
2021,3,14,22,-.0457,.0463,-.111,-.0651,-.163,-.118,-.149,-.0736,-.0237,.0286,.0516,.326
2021,3,14,23,-.129,-.039,.,.,.,.,.0236,-.391,-.0485,-.309,-.124,.361
2021,3,14,24,-.0476,-.19,-.157,-.722,.0182,-.187,-.1,-.213,-.131,-.191,.00491,.419
2021,3,14,25,-.127,-.329,-.222,-.537,-.153,-.416,-.0271,-.306,-.153,-.242,-.089,.338
2021,3,14,26,.0146,.0367,.0616,-.115,-.11,-.396,.,.,.0961,-.114,.0168,.771
2021,3,14,27,-.18,-.256,-.237,-.129,-.188,-.194,.,.,-.234,-.392,.0771,.255
2021,3,14,28,.00855,.0315,-.293,-.185,.,.,.,.,.00351,.0893,.0463,.318
2021,3,14,29,-.0106,-.133,-.0165,-.358,-.0669,-.0228,-.0764,-.115,.0821,.235,.1,.344
2021,3,14,30,-.049,-.154,.,.,-.0867,-.32,.118,-.0942,-.0711,-.258,.0218,.208
2021,3,14,31,-.0491,-.142,.0703,-.151,-.165,-.542,-.0606,-.25,.0185,-.427,-.0056,-.0392
2021,3,14,32,-.139,-.167,.0627,-.271,.00544,-.129,-.431,-.319,-.074,-.34,-.0751,.473
2021,3,14,33,-.106,.243,-.156,.191,.,.,-.0611,.241,-.00159,-.0749,-.0659,.824
2021,3,14,34,-.0498,.0287,-.0917,-.0457,-.156,-.427,.0387,-.195,-.0029,-.257,.,.
2021,3,14,35,-.256,-.187,-.317,.345,-.328,.153,.,.,-.417,-.741,-.157,.203
2021,3,14,36,-.0494,-.147,-.0771,-.178,-.0247,-.222,-.0679,-.403,-.103,-.177,.0503,.25
2021,3,14,37,-.063,-.0823,-.187,-.205,-.162,-.335,-.0473,-.251,-.0927,-.231,.0521,.228
2021,3,14,38,.00932,-.11,.,.,.00946,-.0773,-.0679,-.226,.0115,.271,.,.
2021,3,14,39,.00758,.105,-.143,-.248,-.122,-.19,.088,-.234,.0835,.263,.0529,.519
2021,3,14,40,.0446,-.127,-.0911,-.4,-.03,-.188,-.0206,-.23,-.0404,.395,.,.
2021,3,14,41,-.142,.00636,-.307,-.316,-.146,-.34,-.159,-.234,-.207,-.31,-.0139,.505
2021,3,14,42,-.0795,-.266,-.0456,-.483,-.0591,-.127,-.12,-.397,-.119,-.0288,.00428,.566
2021,3,14,44,-.0381,-.134,.0556,-.72,.32,-.226,-.0957,-.093,-.355,-.348,.0669,.855
2021,3,14,45,.00522,.0878,-.0766,-.185,-.0258,-.105,.,.,.0196,.0523,.0266,.366
2021,3,14,46,-.0992,-.264,.,.,.,.,.,.,-.243,-.914,.,.
2021,3,14,47,-.0329,.0106,-.0467,-.393,-.0635,-.195,.,.,-.0415,-.106,.118,.751
2021,3,14,48,-.00483,-.125,-.0702,-.353,-.0192,-.0783,-.00395,-.133,.0619,-.0509,.0298,.035
2021,3,14,49,.0438,.0694,.214,.158,-.0287,-.195,.0127,.0818,.0468,.0529,.,.
2021,3,14,50,-.209,-.396,.,.,.,.,-.186,-.3,-.23,-.499,.,.
2021,3,14,51,-.103,-.25,-.158,-.224,.0321,-.169,-.0724,-.393,-.153,-.138,-.0926,.0266
2021,3,14,53,-.14,-.277,-.191,-.467,-.115,-.198,-.0253,-.283,-.26,-.28,-.0977,.225
2021,3,14,54,.00219,-.269,.,.,.,.,-.243,-.456,.189,.327,.045,.0647
2021,3,14,55,-.073,-.0993,-.145,.0573,-.104,-.0729,-.0579,-.297,-.0689,-.406,-.0102,.281
2021,3,14,56,-.145,-.211,.,.,.,.,-.0842,.0434,-.275,-.318,-.0137,-.112
2021,3,21,1,-.0169,.0315,-.055,-.625,-.0566,-.159,.00672,.0192,.0172,.0307,.0297,.467
2021,3,21,2,-.017,-.0875,.,.,.187,-.39,-.108,-.185,-.0379,.0714,-.16,.89
2021,3,21,4,.0227,.158,.0415,.324,-.0247,-.11,.,.,-.00773,-.131,.115,.147
2021,3,21,5,.0413,.194,.236,.302,.0158,.0849,-.0667,-.0225,.0565,-.152,.0787,.922
2021,3,21,6,-.123,-.293,-.117,-.439,.,.,-.0244,-.284,-.292,-.416,-.0554,.0152
2021,3,21,8,-.00991,.00989,-.181,-.265,.0556,-.0462,-.048,-.265,.0517,-.244,.0541,.403
2021,3,21,9,-.0811,-.00174,-.068,.164,-.0924,-.294,.0632,-.399,-.127,-.00177,.,.
2021,3,21,10,-.0552,-.313,.,.,.097,-.378,-.0291,-.107,-.0708,-.487,-.0923,.0296
2021,3,21,11,-.278,-.624,.,.,-.281,-.338,.,.,-.35,-.9,-.0815,-.265
2021,3,21,12,.00906,.0445,-.0982,-.254,-.0511,-.044,-.0124,.0167,.118,.191,.0602,.277
2021,3,21,13,-.000506,.0693,.0309,-.221,-.0469,-.372,-.138,-.154,.0575,.0967,.0407,.514
2021,3,21,15,-.0838,-.0334,.,.,.,.,-.156,-.145,-.127,-.622,.0332,.758
2021,3,21,16,-.11,-.0502,-.0895,-.629,-.268,.0421,-.0232,.0179,-.00764,-.0743,.0629,.994
2021,3,21,17,-.188,-.189,-.133,-.238,-.166,-.462,-.0819,-.385,-.369,-.609,-.121,.0249
2021,3,21,18,-.0388,.197,-.136,-.162,-.0486,-.0775,.0135,-.0934,-.0256,-.0615,-.0465,.705
2021,3,21,19,-.0159,.145,.00688,-.301,-.0776,-.16,.,.,.0146,.0528,.00653,.521
2021,3,21,20,-.0363,.0213,-.0492,.0372,-.123,.174,-.0879,-.244,-.0352,-.141,.0458,.0479
2021,3,21,21,-.201,-.0461,-.159,-.578,-.213,.272,-.0154,-.226,-.37,-.4,-.0554,.877
2021,3,21,22,-.0379,.209,-.0864,.0238,-.17,-.0234,-.155,.066,-.014,.182,.0643,.563
2021,3,21,23,-.115,.107,.,.,.,.,.0281,-.217,-.00145,-.288,-.111,.559
2021,3,21,24,-.0477,-.111,-.132,-.687,.0135,-.142,-.109,-.136,-.108,-.0954,.00157,.608
2021,3,21,25,-.124,-.29,-.171,-.544,-.118,-.403,-.0246,-.232,-.168,-.226,-.0858,.417
2021,3,21,26,.019,.142,.0198,.00977,-.0904,-.278,.,.,.0569,-.135,.0126,.956
2021,3,21,27,-.178,-.189,-.208,-.0219,-.204,-.124,.,.,-.23,-.407,.0828,.351
2021,3,21,28,-.0123,.187,-.253,.0341,.,.,.,.,-.0348,.191,.0312,.502
2021,3,21,29,.00632,.0325,-.00505,-.104,-.0252,-.0173,-.0697,.0918,.0839,.375,.0855,.603
2021,3,21,30,-.04,-.095,.,.,-.0618,-.167,.135,-.00253,-.0458,-.219,.0259,.414
2021,3,21,31,-.0362,.0677,-.0614,-.0674,-.162,-.448,-.0352,-.169,.0295,.0722,.0167,.0809
2021,3,21,32,-.152,.0025,.046,-.051,.0256,.043,-.424,-.206,-.107,-.208,-.087,.71
2021,3,21,33,-.113,.414,-.116,.859,.,.,-.0572,.432,-.0213,-.226,-.0804,1.1
2021,3,21,34,-.0481,.125,-.0451,.157,-.15,-.329,.0357,-.153,-.00278,-.219,.,.
2021,3,21,35,-.26,-.0639,-.329,.247,-.329,.28,.,.,-.39,-.704,-.151,.488
2021,3,21,36,-.0383,-.0465,-.0503,-.0636,-.00983,-.18,-.0639,-.363,-.0886,-.0956,.0548,.444
2021,3,21,37,-.0579,.109,-.171,-.0227,-.165,-.255,-.0443,-.178,-.0863,-.11,.0515,.534
2021,3,21,38,.0569,-.174,.,.,.042,-.093,-.0332,-.254,.0315,-.0612,.,.
2021,3,21,39,.0033,.26,-.0811,-.152,-.139,-.117,.084,-.0783,.0604,.378,.0542,.776
2021,3,21,40,.0582,.112,.0304,-.0178,-.0219,-.0205,.00941,-.0964,-.058,.721,.,.
2021,3,21,41,-.142,.0864,-.27,-.288,-.169,-.358,-.144,-.168,-.204,-.277,-.0156,.7
2021,3,21,42,-.0726,-.238,-.015,-.45,-.0433,-.0741,-.121,-.372,-.117,.04,.00699,.774
2021,3,21,44,-.0637,-.109,.12,-.739,.274,-.333,-.117,-.049,-.334,-.373,.0499,1.17
2021,3,21,45,.00233,.209,-.0735,.125,-.0377,-.0273,.,.,.0095,.196,.0308,.521
2021,3,21,46,-.117,-.246,.,.,.,.,.,.,-.253,-.926,.,.
2021,3,21,47,-.0436,.159,-.117,-.346,-.0632,-.135,.,.,-.0563,-.0253,.111,1.13
2021,3,21,48,-.0171,.00376,-.0653,-.281,-.0561,-.103,-.0096,.029,.0492,.0322,.0209,.234
2021,3,21,49,.0409,.146,.157,.275,-.00739,-.108,.0141,.159,.0398,.191,.,.
2021,3,21,50,-.187,-.316,.,.,.,.,-.118,-.199,-.236,-.469,.,.
2021,3,21,51,-.099,-.181,-.126,-.128,.0248,-.143,-.0786,-.338,-.143,-.0565,-.102,.115
2021,3,21,53,-.137,-.228,-.184,-.447,-.112,-.153,-.0178,-.23,-.255,-.293,-.103,.346
2021,3,21,54,-.00558,-.0522,.,.,.,.,-.255,-.425,.188,.382,.0387,.702
2021,3,21,55,-.0753,-.0164,-.116,-.00271,-.0989,.0622,-.0671,-.204,-.0672,-.343,-.0269,.339
2021,3,21,56,-.189,-.249,.,.,.,.,-.0805,.207,-.339,-.528,-.0241,-.0882
2021,3,28,1,-.0157,-.026,-.0582,-.669,-.0564,-.15,-.00785,-.0261,.0426,-.0127,.0348,.38
2021,3,28,2,-.0128,-.2,.,.,.092,-.433,-.108,-.213,.0423,-.217,-.143,.554
2021,3,28,4,.0148,.0984,.0118,.175,-.0174,-.124,.,.,-.0279,-.15,.12,.0935
2021,3,28,5,.0103,-.0376,.116,-.239,-.0236,-.296,-.0898,-.054,.0548,-.188,.0519,.756
2021,3,28,6,-.124,-.309,-.131,-.48,.,.,-.0299,-.249,-.292,-.425,-.0548,-.0279
2021,3,28,8,-.00275,.0333,-.182,-.177,.0733,.0363,-.036,-.274,.0588,-.155,.0491,.381
2021,3,28,9,-.084,.0641,-.127,.224,-.106,-.309,.0693,-.383,-.12,.0547,.,.
2021,3,28,10,-.0538,-.337,.,.,.108,-.352,-.0291,-.209,-.0708,-.496,-.0948,-.00801
2021,3,28,11,-.291,-.557,.,.,-.297,-.434,.,.,-.367,-.867,-.104,-.269
2021,3,28,12,.0046,-.00187,-.109,-.323,-.048,-.0445,-.0168,-.0116,.115,.155,.0523,.21
2021,3,28,13,-.0106,-.0312,.000876,-.346,-.0543,-.397,-.146,-.137,.0614,.0192,.0303,.321
2021,3,28,15,-.0865,-.0426,.,.,.,.,-.168,-.101,-.131,-.631,.0307,.708
2021,3,28,16,-.128,-.126,-.0479,-.647,-.266,-.155,-.0364,-.0232,-.0641,-.132,.0379,.746
2021,3,28,17,-.189,-.263,-.137,-.338,-.164,-.467,-.0739,-.402,-.371,-.589,-.123,-.0337
2021,3,28,18,-.0471,.144,-.14,-.299,-.0864,-.18,.0153,-.0808,-.0265,-.0292,-.0509,.606
2021,3,28,19,-.0197,.117,-.0349,-.291,-.0999,-.186,.,.,.0416,.109,.00871,.437
2021,3,28,20,-.0357,-.0155,-.03,-.0214,-.149,.14,-.0985,-.293,.0018,-.104,.0394,.0188
2021,3,28,21,-.204,-.168,-.128,-.673,-.227,.209,-.00682,-.292,-.364,-.418,-.0674,.631
2021,3,28,22,-.0404,.143,-.087,-.0542,-.164,-.0725,-.141,.0431,-.00675,.217,.0517,.42
2021,3,28,23,-.155,.0479,.,.,.,.,.0174,-.394,-.118,-.253,-.139,.488
2021,3,28,24,-.0563,-.147,-.145,-.732,-.00478,-.177,-.101,-.143,-.128,-.0946,.00782,.522
2021,3,28,25,-.126,-.317,-.171,-.599,-.149,-.43,-.0274,-.295,-.156,-.175,-.103,.339
2021,3,28,26,.0183,.11,.0891,.139,-.0728,-.299,.,.,.0512,-.107,.00476,.909
2021,3,28,27,-.183,-.279,-.251,-.182,-.21,-.163,.,.,-.231,-.416,.0788,.254
2021,3,28,28,-.0314,.0945,-.252,-.18,.,.,.,.,-.0407,.2,.00514,.36
2021,3,28,29,-.0188,-.0048,-.0247,-.346,-.0481,-.0441,-.0712,.121,.0427,.495,.093,.487
2021,3,28,30,-.0471,-.0819,.,.,-.0829,-.137,.103,-.0106,-.042,-.177,.0328,.145
2021,3,28,31,-.0466,.0226,.0262,-.0516,-.162,-.53,-.0294,-.216,.011,.411,-.00985,.0576
2021,3,28,32,-.15,-.0675,.0511,-.159,.0247,-.0687,-.435,-.202,-.0681,-.206,-.0838,.627
2021,3,28,33,-.11,.278,-.106,.483,.,.,-.0723,.28,-.00899,-.181,-.0712,.968
2021,3,28,34,-.056,.0691,-.106,-.0377,-.163,-.407,.0399,-.19,-.0235,-.186,.,.
2021,3,28,35,-.265,-.159,-.339,.418,-.332,.133,.,.,-.429,-.74,-.143,.252
2021,3,28,36,-.0457,-.0781,-.0894,-.073,-.0266,-.213,-.0674,-.365,-.0965,-.0717,.0587,.367
2021,3,28,37,-.0579,-.00318,-.164,-.133,-.163,-.291,-.04,-.18,-.0835,-.124,.0528,.328
2021,3,28,38,.0448,-.142,.,.,-.0242,-.203,-.0184,-.185,.0432,-.114,.,.
2021,3,28,39,.0025,.217,-.126,-.161,-.108,-.126,.0958,-.108,.0548,.411,.0407,.669
2021,3,28,40,.0547,-.0331,-.0068,-.353,-.00449,-.183,.000612,-.135,-.0425,.583,.,.
2021,3,28,41,-.142,.0471,-.295,-.366,-.149,-.307,-.16,-.132,-.199,-.237,-.0156,.593
2021,3,28,42,-.0761,-.242,-.0451,-.517,-.0437,-.0943,-.11,-.379,-.115,.0475,.00335,.688
2021,3,28,44,-.0557,-.0955,.016,-.717,.275,-.0607,-.0774,-.0504,-.343,-.349,.00724,1.02
2021,3,28,45,-.00654,.137,-.109,-.0943,-.0438,.015,.,.,.00767,.17,.0204,.395
2021,3,28,46,-.129,-.273,.,.,.,.,.,.,-.256,-.929,.,.
2021,3,28,47,-.0404,.092,-.107,-.391,-.0562,-.172,.,.,-.0495,-.0022,.114,.85
2021,3,28,48,-.0149,-.0504,-.0658,-.343,-.0409,-.0763,-.00753,-.0332,.0524,-.0105,.0191,.152
2021,3,28,49,.0422,.116,.212,.21,-.0167,-.193,.00613,.222,.0432,.28,.,.
2021,3,28,50,-.24,-.407,.,.,.,.,-.233,-.347,-.259,-.419,.,.
2021,3,28,51,-.108,-.214,-.181,-.217,.0249,-.128,-.0766,-.336,-.159,-.142,-.105,.107
2021,3,28,53,-.138,-.257,-.213,-.425,-.102,-.147,-.0137,-.239,-.247,-.287,-.101,.202
2021,3,28,54,-.0104,-.14,.,.,.,.,-.301,-.437,.176,.507,.0284,.376
2021,3,28,55,-.0741,.167,-.155,.127,-.101,.0483,-.0629,-.259,-.0575,-.379,-.0265,.286
2021,3,28,56,-.16,-.144,.,.,.,.,-.125,.147,-.272,-.167,-.00504,.0762
2021,4,4,1,-.0139,-.0322,-.0936,-.72,-.07,-.259,.00982,.0442,.0349,.00685,.0435,.352
2021,4,4,2,.0312,-.000568,.,.,.207,-.406,-.108,-.214,.122,.839,-.213,.44
2021,4,4,4,.0225,.0183,.00773,.042,-.0139,-.193,.,.,-.0163,-.261,.129,.0181
2021,4,4,5,.0322,-.0291,.201,.0626,-.0202,-.259,-.0648,-.0853,.0895,-.24,.0475,.679
2021,4,4,6,-.122,-.304,-.128,-.479,.,.,-.026,-.23,-.292,-.464,-.053,-.0458
2021,4,4,8,.000948,-.0237,-.167,-.342,.0607,-.146,-.045,-.299,.0664,-.168,.058,.372
2021,4,4,9,-.0751,.0746,-.102,.152,-.106,-.301,.0689,-.42,-.116,-.0422,.,.
2021,4,4,10,-.0613,-.319,.,.,.068,-.394,.00326,-.0868,-.0528,-.521,-.115,.00625
2021,4,4,11,-.304,-.626,.,.,-.281,-.299,.,.,-.367,-.888,-.11,-.189
2021,4,4,12,-.0018,-.032,-.133,-.379,-.0608,-.144,-.0158,.0676,.106,.0657,.0535,.166
2021,4,4,13,-.00453,-.0117,-.0125,-.36,-.0278,-.4,-.133,-.132,.0587,-.00192,.0291,.394
2021,4,4,15,-.0795,-.0478,.,.,.,.,-.162,-.083,-.117,-.619,.0332,.668
2021,4,4,16,-.134,-.183,-.0879,-.692,-.295,-.222,-.0287,-.0451,-.0544,-.164,.0471,.737
2021,4,4,17,-.193,-.277,-.154,-.415,-.166,-.529,-.0772,-.404,-.371,-.614,-.128,-.0974
2021,4,4,18,-.048,.0496,-.142,-.366,-.0576,-.126,.0153,-.148,-.0198,-.154,-.0726,.434
2021,4,4,19,-.0298,.103,-.0469,-.342,-.0979,-.183,.,.,.0138,.133,-.012,.452
2021,4,4,20,-.0116,-.0089,-.029,-.267,-.133,.377,-.0907,-.354,.0115,-.159,.0885,-.0129
2021,4,4,21,-.193,-.159,-.0927,-.641,-.212,.345,.00633,-.268,-.374,-.42,-.0437,.557
2021,4,4,22,-.0496,.135,-.106,-.136,-.164,-.205,-.146,.0772,-.0375,.138,.0526,.457
2021,4,4,23,-.148,-.0592,.,.,.,.,-.00235,-.563,-.0753,-.314,-.133,.401
2021,4,4,24,-.0628,-.181,-.153,-.745,-.0129,-.264,-.105,-.196,-.133,-.194,-.00394,.488
2021,4,4,25,-.124,-.308,-.243,-.552,-.137,-.355,-.0339,-.245,-.146,-.243,-.0874,.312
2021,4,4,26,.00619,.0583,.0854,.0595,-.08,-.357,.,.,.046,-.235,.00638,.692
2021,4,4,27,-.183,-.296,-.261,-.191,-.213,-.166,.,.,-.218,-.407,.0771,.228
2021,4,4,28,-.024,.112,-.304,-.164,.,.,.,.,-.0128,.311,.00642,.358
2021,4,4,29,-.0152,-.0482,-.0511,-.332,-.0275,-.0273,-.0855,-.0544,.0802,.471,.0901,.4
2021,4,4,30,-.0469,-.16,.,.,-.0924,-.306,.0995,-.167,-.0512,-.186,.0358,.296
2021,4,4,31,-.0492,-.0383,.0328,-.328,-.166,-.47,-.0377,-.27,-.0104,.501,.0102,-.0321
2021,4,4,32,-.152,-.0801,.025,-.138,.0346,-.172,-.433,-.18,-.0621,-.183,-.109,.517
2021,4,4,33,-.119,.217,-.113,.689,.,.,-.0703,.171,-.00522,-.515,-.0652,.825
2021,4,4,34,-.0652,.0503,-.103,-.0989,-.178,-.36,.0181,-.215,-.0258,-.228,.,.
2021,4,4,35,-.26,-.172,-.324,.414,-.311,.15,.,.,-.413,-.74,-.163,.204
2021,4,4,36,-.0561,-.133,-.0903,-.146,-.055,-.299,-.073,-.374,-.0996,-.189,.0492,.336
2021,4,4,37,-.0673,-.0578,-.199,-.299,-.168,-.383,-.0441,-.198,-.0804,-.19,.0407,.316
2021,4,4,38,.0171,-.256,.,.,.00021,-.269,-.0184,-.286,.00899,-.109,.,.
2021,4,4,39,-.0125,.115,-.156,-.325,-.145,-.247,.103,-.186,.0359,.274,.0393,.595
2021,4,4,40,.0551,-.0544,-.0178,-.36,-.0064,-.0792,.0058,-.269,-.0428,.427,.,.
2021,4,4,41,-.143,.0279,-.312,-.413,-.159,-.382,-.142,-.122,-.199,-.26,-.0181,.597
2021,4,4,42,-.0823,-.273,-.0526,-.53,-.0559,-.109,-.115,-.387,-.118,-.053,-.00995,.626
2021,4,4,44,-.0482,-.0802,.0606,-.68,.305,-.275,-.0956,-.00141,-.33,-.338,.0169,.779
2021,4,4,45,-.00481,.154,-.12,-.247,-.0424,-.0837,.,.,.00936,.241,.0217,.475
2021,4,4,46,-.117,-.266,.,.,.,.,.,.,-.255,-.916,.,.
2021,4,4,47,-.0452,.0378,-.0514,-.387,-.0665,-.285,.,.,-.058,-.107,.107,.851
2021,4,4,48,-.0174,-.0926,-.0853,-.409,-.0483,-.133,-.00543,-.0572,.0495,-.0377,.0262,.11
2021,4,4,49,.0356,.0545,.202,.129,-.00988,-.24,-.0141,.148,.0423,.00795,.,.
2021,4,4,50,-.224,-.424,.,.,.,.,-.203,-.382,-.242,-.397,.,.
2021,4,4,51,-.105,-.208,-.178,-.274,.0434,-.0218,-.07,-.319,-.147,-.103,-.104,.0685
2021,4,4,53,-.143,-.252,-.24,-.477,-.12,-.171,-.0119,-.229,-.253,-.319,-.0981,.162
2021,4,4,54,-.0151,-.22,.,.,.,.,-.305,-.501,.192,.377,.0299,.264
2021,4,4,55,-.082,-.0839,-.155,-.0688,-.124,-.0914,-.0471,-.281,-.0644,-.381,-.0356,.277
2021,4,4,56,-.163,-.177,.,.,.,.,-.0944,.0913,-.287,-.271,-.028,-.0901
2021,4,11,1,-.0116,.00794,-.0869,-.654,-.0611,-.164,.00457,.0281,.046,-.11,.0394,.436
2021,4,11,2,.0196,-.197,.,.,.187,-.397,-.0872,-.268,.0564,-.00195,-.213,.906
2021,4,11,4,.0253,.134,-.00411,.2,-.0175,-.133,.,.,.00457,-.108,.129,.0697
2021,4,11,5,.0552,.017,.285,-.0204,-.00827,-.089,-.0682,-.0754,.118,-.242,.061,.704
2021,4,11,6,-.121,-.245,-.109,-.491,.,.,-.0182,-.193,-.286,-.427,-.0622,.0118
2021,4,11,8,.0149,.058,-.159,-.231,.0914,.00868,-.04,-.255,.0795,-.0523,.076,.404
2021,4,11,9,-.0769,.0215,-.0928,.0374,-.0753,-.278,.0611,-.381,-.133,-.0551,.,.
2021,4,11,10,-.038,-.345,.,.,.118,-.354,.0289,-.146,-.0677,-.547,-.0928,.0222
2021,4,11,11,-.28,-.633,.,.,-.241,-.401,.,.,-.348,-.835,-.0894,-.341
2021,4,11,12,.00694,.0312,-.106,-.34,-.0611,-.0577,-.0149,.137,.128,.139,.0499,.191
2021,4,11,13,-.0153,.00501,-.0191,-.283,-.0624,-.436,-.136,-.138,.0417,.0786,.0339,.425
2021,4,11,15,-.0973,.0168,.,.,.,.,-.175,-.0462,-.149,-.635,.0376,.762
2021,4,11,16,-.131,-.145,-.106,-.707,-.279,-.189,-.0378,.01,-.0602,-.144,.0479,.704
2021,4,11,17,-.188,-.256,-.127,-.349,-.16,-.483,-.0724,-.425,-.372,-.599,-.123,-.0372
2021,4,11,18,-.053,.0639,-.137,-.341,-.0695,-.196,.00227,-.158,-.0358,-.172,-.0669,.479
2021,4,11,19,-.0285,.0731,.0192,-.274,-.0974,-.0866,.,.,-.0242,.0396,.000835,.417
2021,4,11,20,-.0181,.0458,-.0243,-.16,-.116,.472,-.124,-.31,-.024,-.103,.0897,.0316
2021,4,11,21,-.191,-.141,-.142,-.645,-.222,.113,.00384,-.225,-.366,-.399,-.0452,.581
2021,4,11,22,-.0273,.177,-.0697,-.00281,-.146,-.0893,-.136,.0678,-.00495,.181,.0686,.456
2021,4,11,23,-.132,.0502,.,.,.,.,.0202,-.189,-.0562,-.239,-.123,.365
2021,4,11,24,-.0539,-.154,-.14,-.707,-.0126,-.21,-.0912,-.13,-.113,-.107,.00327,.516
2021,4,11,25,-.127,-.318,-.176,-.517,-.146,-.421,-.048,-.304,-.158,-.198,-.0907,.36
2021,4,11,26,.0138,.0698,.075,-.0903,-.0858,-.373,.,.,.0504,-.18,-.00385,.726
2021,4,11,27,-.176,-.225,-.197,-.142,-.224,-.146,.,.,-.222,-.327,.0843,.327
2021,4,11,28,.00364,.144,-.302,.0921,.,.,.,.,.0226,.372,.026,.313
2021,4,11,29,-.0133,-.0134,-.0469,-.261,-.0213,.00652,-.0774,.0363,.065,.375,.0949,.332
2021,4,11,30,-.0419,-.203,.,.,-.0618,-.376,.112,-.096,-.0829,-.222,.036,.35
2021,4,11,31,-.0413,.0498,.0568,-.056,-.202,-.61,-.0289,-.217,.00967,-.051,.000764,.0824
