year,month,day_endofweek,countyfips,initclaims_count_regular,initclaims_rate_regular
2020,10,17,8019,10,.164
2020,10,17,8021,8,.192
2020,10,17,8023,.,.
2020,10,17,8025,.,.
2020,10,17,8027,.,.
2020,10,17,8029,22,.152
2020,10,17,8031,899,.213
2020,10,17,8033,.,.
2020,10,17,8035,190,.0968
2020,10,17,8037,107,.289
2020,10,17,8039,14,.0912
2020,10,17,8041,707,.206
2020,10,17,8043,41,.269
2020,10,17,8045,56,.17
2020,10,17,8047,7,.183
2020,10,17,8049,14,.14
2020,10,17,8051,20,.173
2020,10,17,8053,.,.
2020,10,17,8055,.,.
2020,10,17,8057,.,.
2020,10,17,8059,519,.153
2020,10,17,8061,.,.
2020,10,17,8063,.,.
2020,10,17,8065,14,.28
2020,10,17,8067,51,.158
2020,10,17,8069,297,.144
2020,10,17,8071,13,.196
2020,10,17,8073,7,.288
2020,10,17,8075,23,.206
2020,10,17,8077,118,.154
2020,10,17,8079,.,.
2020,10,17,8081,.,.
2020,10,17,8083,24,.184
2020,10,17,8085,23,.104
2020,10,17,8087,27,.163
2020,10,17,8089,25,.294
2020,10,17,8091,8,.326
2020,10,17,8093,13,.115
2020,10,17,8095,.,.
2020,10,17,8097,87,.763
2020,10,17,8099,12,.187
2020,10,17,8101,226,.296
2020,10,17,8103,.,.
2020,10,17,8105,26,.472
2020,10,17,8107,31,.188
2020,10,17,8109,16,.444
2020,10,17,8111,.,.
2020,10,17,8113,30,.508
2020,10,17,8115,.,.
2020,10,17,8117,33,.142
2020,10,17,8119,18,.14
2020,10,17,8121,.,.
2020,10,17,8123,327,.192
2020,10,17,8125,6,.0964
2020,10,17,11001,.,.
2020,10,17,16001,360,.142
2020,10,17,16003,.,.
2020,10,17,16005,54,.126
2020,10,17,16007,.,.
2020,10,17,16009,7,.17
2020,10,17,16011,18,.0756
2020,10,17,16013,33,.268
2020,10,17,16015,.,.
2020,10,17,16017,35,.174
2020,10,17,16019,67,.117
2020,10,17,16021,11,.205
2020,10,17,16023,.,.
2020,10,17,16025,.,.
2020,10,17,16027,90,.0862
2020,10,17,16029,.,.
2020,10,17,16031,15,.123
2020,10,17,16035,12,.413
2020,10,17,16037,.,.
2020,10,17,16039,17,.147
2020,10,17,16041,5,.071
2020,10,17,16043,6,.0762
2020,10,17,16045,5,.0602
2020,10,17,16047,.,.
2020,10,17,16049,11,.168
2020,10,17,16051,5,.0356
2020,10,17,16053,15,.123
2020,10,17,16055,113,.141
2020,10,17,16057,28,.136
2020,10,17,16059,.,.
2020,10,17,16061,.,.
2020,10,17,16063,.,.
2020,10,17,16065,6,.0273
2020,10,17,16067,10,.0874
2020,10,17,16069,30,.142
2020,10,17,16071,.,.
2020,10,17,16073,.,.
2020,10,17,16075,8,.0686
2020,10,17,16077,5,.122
2020,10,17,16079,12,.233
2020,10,17,16081,5,.0755
2020,10,17,16083,72,.174
2020,10,17,16085,14,.252
2020,10,17,16087,6,.13
2020,10,17,17001,207,.638
2020,10,17,17003,23.8,1.16
2020,10,17,17005,52.7,.672
2020,10,17,17007,311,1.18
2020,10,17,17009,12.7,.426
2020,10,17,17011,87.7,.504
2020,10,17,17013,16.6,.708
2020,10,17,17015,58.8,.803
2020,10,17,17017,39.9,.651
2020,10,17,17019,681,.624
2020,10,17,17021,83.2,.569
2020,10,17,17023,53.5,.695
2020,10,17,17025,46.1,.708
2020,10,17,17027,116,.566
2020,10,17,17029,145,.607
2020,10,17,17031,22170,.854
2020,10,17,17033,57.3,.658
2020,10,17,17035,33.3,.544
2020,10,17,17037,375,.676
2020,10,17,17039,39.1,.522
2020,10,17,17041,40.3,.393
2020,10,17,17043,3315,.653
2020,10,17,17045,44.6,.494
2020,10,17,17047,15.7,.579
2020,10,17,17049,85.1,.44
2020,10,17,17051,54.6,.549
2020,10,17,17053,35,.54
2020,10,17,17055,104,.63
2020,10,17,17057,101,.665
2020,10,17,17059,10.2,.432
2020,10,17,17061,32.7,.542
2020,10,17,17063,170,.668
2020,10,17,17065,18.7,.42
2020,10,17,17067,30.4,.359
2020,10,17,17069,7.86,.596
2020,10,17,17071,6.58,.181
2020,10,17,17073,133,.526
2020,10,17,17075,69.6,.481
2020,10,17,17077,184,.655
2020,10,17,17079,21.2,.455
2020,10,17,17081,135,.773
2020,10,17,17083,62.4,.565
2020,10,17,17085,48.8,.449
2020,10,17,17087,22.9,.552
2020,10,17,17089,1710,.623
2020,10,17,17091,397,.706
2020,10,17,17093,418,.609
2020,10,17,17095,172,.788
2020,10,17,17097,2403,.635
2020,10,17,17099,314,.571
2020,10,17,17101,29.9,.506
2020,10,17,17103,106,.599
2020,10,17,17105,83,.498
2020,10,17,17107,58.8,.462
2020,10,17,17109,89,.661
2020,10,17,17111,1108,.669
2020,10,17,17113,506,.572
2020,10,17,17115,361,.739
2020,10,17,17117,117,.505
2020,10,17,17119,821,.608
2020,10,17,17121,152,.861
2020,10,17,17123,27.6,.514
2020,10,17,17125,39.3,.619
2020,10,17,17127,32.7,.578
2020,10,17,17129,31.8,.487
2020,10,17,17131,38.6,.473
2020,10,17,17133,76.9,.407
2020,10,17,17135,81.3,.688
2020,10,17,17137,93.4,.563
2020,10,17,17139,29.7,.389
2020,10,17,17141,184,.731
2020,10,17,17143,676,.791
2020,10,17,17145,56.9,.678
2020,10,17,17147,43.7,.507
2020,10,17,17149,32.7,.463
2020,10,17,17151,8.28,.489
2020,10,17,17153,16.6,.83
2020,10,17,17155,14.6,.478
2020,10,17,17157,73.9,.514
2020,10,17,17159,29.1,.4
2020,10,17,17161,380,.528
2020,10,17,17163,823,.646
2020,10,17,17165,60.9,.628
2020,10,17,17167,793,.78
2020,10,17,17169,16.8,.512
2020,10,17,17171,19.5,.772
2020,10,17,17173,52.9,.494
2020,10,17,17175,12.3,.482
2020,10,17,17177,150,.686
2020,10,17,17179,372,.58
2020,10,17,17181,50.5,.674
2020,10,17,17183,242,.727
2020,10,17,17185,16.3,.278
2020,10,17,17187,39.5,.462
2020,10,17,17189,49.7,.485
2020,10,17,17191,32.1,.456
2020,10,17,17193,27.2,.408
2020,10,17,17195,171,.592
2020,10,17,17197,2433,.681
2020,10,17,17199,202,.629
2020,10,17,17201,1573,1.12
2020,10,17,17203,114,.604
2020,10,17,19001,17,.397
2020,10,17,19003,3,.136
2020,10,17,19005,10,.134
2020,10,17,19007,23,.381
2020,10,17,19009,3,.0946
2020,10,17,19011,37,.269
2020,10,17,19013,160,.228
2020,10,17,19015,25,.165
2020,10,17,19017,12,.0851
2020,10,17,19019,35,.305
2020,10,17,19021,18,.151
2020,10,17,19023,13,.162
2020,10,17,19025,6,.139
2020,10,17,19027,47,.423
2020,10,17,19029,14,.2
2020,10,17,19031,15,.136
2020,10,17,19033,54,.226
2020,10,17,19035,12,.192
2020,10,17,19037,13,.197
2020,10,17,19039,3,.0607
2020,10,17,19041,13,.151
2020,10,17,19043,21,.204
2020,10,17,19045,46,.199
2020,10,17,19047,15,.181
2020,10,17,19049,46,.0913
2020,10,17,19051,4,.0938
2020,10,17,19053,4,.0898
2020,10,17,19055,27,.252
2020,10,17,19057,70,.357
2020,10,17,19059,16,.156
2020,10,17,19061,170,.299
2020,10,17,19063,9,.169
2020,10,17,19065,27,.251
2020,10,17,19067,19,.212
2020,10,17,19069,14,.242
2020,10,17,19071,2,.0536
2020,10,17,19073,7,.127
2020,10,17,19075,12,.181
2020,10,17,19077,17,.298
2020,10,17,19079,18,.257
2020,10,17,19081,10,.167
2020,10,17,19083,19,.232
2020,10,17,19085,12,.16
2020,10,17,19087,31,.312
2020,10,17,19089,27,.514
2020,10,17,19091,7,.135
2020,10,17,19093,9,.215
2020,10,17,19095,36,.337
2020,10,17,19097,25,.224
2020,10,17,19099,44,.219
2020,10,17,19101,11,.107
2020,10,17,19103,260,.296
2020,10,17,19105,17,.156
2020,10,17,19107,6,.113
2020,10,17,19109,10,.117
2020,10,17,19111,67,.41
2020,10,17,19113,318,.256
2020,10,17,19115,19,.31
2020,10,17,19117,8,.17
2020,10,17,19119,2,.0279
2020,10,17,19121,24,.275
2020,10,17,19123,47,.391
2020,10,17,19125,49,.263
2020,10,17,19127,100,.549
2020,10,17,19129,7,.0932
2020,10,17,19131,20,.288
2020,10,17,19133,6,.133
2020,10,17,19135,13,.319
2020,10,17,19137,12,.236
2020,10,17,19139,89,.401
2020,10,17,19141,12,.143
2020,10,17,19143,6,.168
2020,10,17,19145,10,.154
2020,10,17,19147,5,.103
2020,10,17,19149,33,.22
2020,10,17,19151,2,.0436
2020,10,17,19153,568,.208
2020,10,17,19155,61,.124
2020,10,17,19157,30,.285
2020,10,17,19159,4,.159
2020,10,17,19161,10,.186
2020,10,17,19163,237,.261
2020,10,17,19165,8,.118
2020,10,17,19167,13,.0609
2020,10,17,19169,63,.106
2020,10,17,19171,32,.333
2020,10,17,19173,4,.123
2020,10,17,19175,27,.424
2020,10,17,19177,6,.162
2020,10,17,19179,44,.244
2020,10,17,19181,39,.135
2020,10,17,19183,27,.221
2020,10,17,19185,3,.105
2020,10,17,19187,31,.157
2020,10,17,19189,17,.327
2020,10,17,19191,26,.214
2020,10,17,19193,127,.225
2020,10,17,19195,5,.117
2020,10,17,19197,17,.241
2020,10,17,24001,218,.671
2020,10,17,24003,1396,.439
2020,10,17,24005,3446,.753
2020,10,17,24009,280,.555
2020,10,17,24011,83,.454
2020,10,17,24013,358,.371
2020,10,17,24015,219,.41
2020,10,17,24017,439,.498
2020,10,17,24019,111,.708
2020,10,17,24021,630,.464
2020,10,17,24023,62,.393
2020,10,17,24025,616,.434
2020,10,17,24027,710,.375
2020,10,17,24029,84,.823
2020,10,17,24031,2711,.479
2020,10,17,24033,4339,.844
2020,10,17,24035,93,.331
2020,10,17,24037,163,.284
2020,10,17,24039,99,1.07
2020,10,17,24041,102,.528
2020,10,17,24043,450,.598
2020,10,17,24045,344,.665
2020,10,17,24047,254,.984
2020,10,17,24510,2375,.817
2020,10,17,31001,40,.238
2020,10,17,31003,4,.112
2020,10,17,31005,0,0
2020,10,17,31007,0,0
2020,10,17,31009,.,.
2020,10,17,31011,.,.
2020,10,17,31013,9,.166
2020,10,17,31015,0,0
2020,10,17,31017,.,.
2020,10,17,31019,75,.27
2020,10,17,31021,14,.402
2020,10,17,31023,18,.392
2020,10,17,31025,32,.236
2020,10,17,31027,0,0
2020,10,17,31029,.,.
2020,10,17,31031,6,.177
2020,10,17,31033,16,.362
2020,10,17,31035,6,.182
2020,10,17,31037,3,.0538
2020,10,17,31039,6,.128
2020,10,17,31041,6,.0935
2020,10,17,31043,26,.241
2020,10,17,31045,9,.181
2020,10,17,31047,17,.13
2020,10,17,31049,.,.
2020,10,17,31051,5,.165
2020,10,17,31053,54,.277
2020,10,17,31055,1170,.391
2020,10,17,31057,.,.
2020,10,17,31059,7,.221
2020,10,17,31061,.,.
2020,10,17,31063,.,.
2020,10,17,31065,.,.
2020,10,17,31067,29,.263
2020,10,17,31069,5,.453
2020,10,17,31071,.,.
2020,10,17,31073,0,0
2020,10,17,31075,0,0
2020,10,17,31077,.,.
2020,10,17,31079,102,.32
2020,10,17,31081,5,.105
2020,10,17,31083,.,.
2020,10,17,31085,0,0
2020,10,17,31087,4,.316
2020,10,17,31089,10,.174
2020,10,17,31091,0,0
2020,10,17,31093,6,.178
2020,10,17,31095,8,.193
2020,10,17,31097,.,.
2020,10,17,31099,9,.237
2020,10,17,31101,7,.152
2020,10,17,31103,.,.
2020,10,17,31105,.,.
2020,10,17,31107,11,.239
2020,10,17,31109,536,.303
2020,10,17,31111,48,.262
2020,10,17,31113,0,0
2020,10,17,31115,.,.
2020,10,17,31117,0,0
2020,10,17,31119,38,.192
2020,10,17,31121,.,.
2020,10,17,31123,12,.46
2020,10,17,31125,4,.202
2020,10,17,31127,13,.361
2020,10,17,31129,5,.208
2020,10,17,31131,86,1.02
2020,10,17,31133,.,.
2020,10,17,31135,0,0
2020,10,17,31137,8,.161
2020,10,17,31139,.,.
2020,10,17,31141,44,.249
2020,10,17,31143,.,.
2020,10,17,31145,20,.342
2020,10,17,31147,9,.212
2020,10,17,31149,.,.
2020,10,17,31151,4,.0543
2020,10,17,31153,231,.239
2020,10,17,31155,31,.278
2020,10,17,31157,43,.235
2020,10,17,31159,8,.0896
2020,10,17,31161,.,.
2020,10,17,31163,.,.
2020,10,17,31165,0,0
2020,10,17,31167,.,.
2020,10,17,31169,.,.
2020,10,17,31171,.,.
2020,10,17,31173,4,.131
2020,10,17,31175,.,.
2020,10,17,31177,39,.346
2020,10,17,31179,15,.261
2020,10,17,31181,.,.
2020,10,17,31183,0,0
2020,10,17,31185,18,.247
2020,10,17,42001,105,.19
2020,10,17,42003,1332,.205
2020,10,17,42005,102,.316
2020,10,17,42007,161,.191
2020,10,17,42009,67,.284
2020,10,17,42011,540,.25
2020,10,17,42013,209,.351
2020,10,17,42015,77,.266
2020,10,17,42017,440,.127
2020,10,17,42019,157,.157
2020,10,17,42021,226,.389
2020,10,17,42023,11,.527
2020,10,17,42025,67,.208
2020,10,17,42027,143,.178
2020,10,17,42029,378,.132
2020,10,17,42031,54,.315
2020,10,17,42033,150,.417
2020,10,17,42035,35,.191
2020,10,17,42037,66,.197
2020,10,17,42039,105,.271
2020,10,17,42041,244,.184
2020,10,17,42043,376,.26
2020,10,17,42045,687,.229
2020,10,17,42047,75,.478
2020,10,17,42049,277,.215
2020,10,17,42051,147,.257
2020,10,17,42053,5,.275
2020,10,17,42055,153,.196
2020,10,17,42057,41,.519
2020,10,17,42059,50,.301
2020,10,17,42061,108,.54
2020,10,17,42063,111,.283
2020,10,17,42065,80,.389
2020,10,17,42067,39,.309
2020,10,17,42069,283,.269
2020,10,17,42071,570,.2
2020,10,17,42073,102,.25
2020,10,17,42075,160,.22
2020,10,17,42077,446,.231
2020,10,17,42079,491,.311
2020,10,17,42081,172,.302
2020,10,17,42083,40,.23
2020,10,17,42085,139,.282
2020,10,17,42087,113,.536
2020,10,17,42089,164,.197
2020,10,17,42091,640,.14
2020,10,17,42093,11,.121
2020,10,17,42095,255,.158
2020,10,17,42097,131,.303
2020,10,17,42099,60,.244
2020,10,17,42101,1823,.252
2020,10,17,42103,36,.142
2020,10,17,42105,32,.444
2020,10,17,42107,246,.37
2020,10,17,42109,59,.292
2020,10,17,42111,91,.27
2020,10,17,42113,4,.15
2020,10,17,42115,41,.199
2020,10,17,42117,49,.256
2020,10,17,42119,39,.196
2020,10,17,42121,93,.414
2020,10,17,42123,45,.237
2020,10,17,42125,254,.237
2020,10,17,42127,37,.165
2020,10,17,42129,442,.244
2020,10,17,42131,34,.25
2020,10,17,42133,505,.214
2020,10,17,55001,41,.503
2020,10,17,55003,57,.72
2020,10,17,55005,80,.328
2020,10,17,55007,53,.698
2020,10,17,55009,846,.596
2020,10,17,55011,23,.356
2020,10,17,55013,41,.575
2020,10,17,55015,220,.798
2020,10,17,55017,125,.377
2020,10,17,55019,57,.321
2020,10,17,55021,203,.643
2020,10,17,55023,32,.42
2020,10,17,55025,1009,.314
2020,10,17,55027,185,.389
2020,10,17,55029,73,.477
2020,10,17,55031,89,.386
2020,10,17,55033,60,.249
2020,10,17,55035,227,.386
2020,10,17,55037,11,.495
2020,10,17,55039,289,.504
2020,10,17,55041,31,.773
2020,10,17,55043,100,.359
2020,10,17,55045,76,.361
2020,10,17,55047,80,.846
2020,10,17,55049,62,.452
2020,10,17,55051,14,.551
2020,10,17,55053,44,.428
2020,10,17,55055,163,.355
2020,10,17,55057,96,.714
2020,10,17,55059,295,.33
2020,10,17,55061,54,.489
2020,10,17,55063,239,.36
2020,10,17,55065,42,.416
2020,10,17,55067,71,.762
2020,10,17,55069,121,.803
2020,10,17,55071,227,.554
2020,10,17,55073,386,.525
2020,10,17,55075,124,.637
2020,10,17,55077,63,.817
2020,10,17,55078,19,1.17
2020,10,17,55079,3266,.699
2020,10,17,55081,125,.535
2020,10,17,55083,113,.549
2020,10,17,55085,117,.656
2020,10,17,55087,654,.634
2020,10,17,55089,151,.308
2020,10,17,55091,9,.217
2020,10,17,55093,42,.166
2020,10,17,55095,68,.277
2020,10,17,55097,169,.438
2020,10,17,55099,42,.647
2020,10,17,55101,537,.545
2020,10,17,55103,50,.542
2020,10,17,55105,408,.478
2020,10,17,55107,24,.357
2020,10,17,55109,168,.333
2020,10,17,55111,314,.883
2020,10,17,55113,38,.477
2020,10,17,55115,159,.756
2020,10,17,55117,241,.388
2020,10,17,55119,53,.483
2020,10,17,55121,54,.339
2020,10,17,55123,45,.295
2020,10,17,55125,55,.542
2020,10,17,55127,164,.283
2020,10,17,55129,33,.42
2020,10,17,55131,298,.386
2020,10,17,55133,791,.352
2020,10,17,55135,189,.729
2020,10,17,55137,60,.525
2020,10,17,55139,537,.587
2020,10,17,55141,161,.458
2020,10,17,56001,60,.297
2020,10,17,56003,24,.452
2020,10,17,56005,140,.602
2020,10,17,56007,26,.326
2020,10,17,56009,45,.518
2020,10,17,56011,19,.512
2020,10,17,56013,105,.563
2020,10,17,56015,26,.392
2020,10,17,56017,16,.735
2020,10,17,56019,18,.43
2020,10,17,56021,219,.452
2020,10,17,56023,35,.394
2020,10,17,56025,293,.745
2020,10,17,56027,5,.404
2020,10,17,56029,70,.453
2020,10,17,56031,16,.343
2020,10,17,56033,55,.351
2020,10,17,56035,32,.775
2020,10,17,56037,96,.451
2020,10,17,56039,143,.918
2020,10,17,56041,56,.62
2020,10,17,56043,16,.406
2020,10,17,56045,7,.184
2020,10,24,4001,31,.151
2020,10,24,4003,41,.081
2020,10,24,4005,80,.103
2020,10,24,4007,19,.0877
2020,10,24,4009,17,.111
2020,10,24,4011,4,.0885
2020,10,24,4012,7,.075
2020,10,24,4013,2125,.092
2020,10,24,4015,70,.0797
2020,10,24,4017,47,.115
2020,10,24,4019,469,.094
2020,10,24,4021,168,.0896
2020,10,24,4023,19,.0968
2020,10,24,4025,77,.072
2020,10,24,4027,154,.154
2020,10,24,6001,12270,1.45
2020,10,24,6003,6.89,1.25
2020,10,24,6005,212,1.43
2020,10,24,6007,1358,1.37
2020,10,24,6009,263,1.23
2020,10,24,6011,266,2.42
2020,10,24,6013,8229,1.46
2020,10,24,6015,146,1.51
2020,10,24,6017,1093,1.19
2020,10,24,6019,8852,1.96
2020,10,24,6021,154,1.19
2020,10,24,6023,807,1.29
2020,10,24,6025,2479,3.47
2020,10,24,6027,112,1.28
2020,10,24,6029,7170,1.83
2020,10,24,6031,1184,2.05
2020,10,24,6033,470,1.61
2020,10,24,6035,102,1.04
2020,10,24,6037,95753,1.87
2020,10,24,6039,1096,1.77
2020,10,24,6041,1440,1.03
2020,10,24,6043,158,2.08
2020,10,24,6045,525,1.35
2020,10,24,6047,2440,2.1
2020,10,24,6049,31.4,.989
2020,10,24,6051,156,1.83
2020,10,24,6053,3410,1.53
2020,10,24,6055,1317,1.78
2020,10,24,6057,613,1.26
2020,10,24,6059,27277,1.68
2020,10,24,6061,2194,1.17
2020,10,24,6063,104,1.32
2020,10,24,6065,20475,1.85
2020,10,24,6067,11509,1.62
2020,10,24,6069,544,1.73
2020,10,24,6071,17208,1.78
2020,10,24,6073,27176,1.71
2020,10,24,6075,7585,1.3
2020,10,24,6077,6348,1.94
2020,10,24,6079,1694,1.2
2020,10,24,6081,5172,1.12
2020,10,24,6083,2764,1.27
2020,10,24,6085,12302,1.17
2020,10,24,6087,2285,1.61
2020,10,24,6089,1178,1.58
2020,10,24,6091,9.98,.752
2020,10,24,6093,266,1.54
2020,10,24,6095,3560,1.7
2020,10,24,6097,3451,1.33
2020,10,24,6099,4514,1.85
2020,10,24,6101,770,1.68
2020,10,24,6103,304,1.18
2020,10,24,6105,47,1
2020,10,24,6107,4012,1.97
2020,10,24,6109,325,1.53
2020,10,24,6111,6470,1.53
2020,10,24,6113,1324,1.22
2020,10,24,6115,512,1.71
2020,10,24,8001,633,.23
2020,10,24,8003,23,.264
2020,10,24,8005,729,.198
2020,10,24,8007,19,.274
2020,10,24,8009,.,.
2020,10,24,8011,.,.
2020,10,24,8013,258,.131
2020,10,24,8014,48,.118
2020,10,24,8015,11,.111
2020,10,24,8017,.,.
2020,10,24,8019,10,.164
2020,10,24,8021,10,.24
2020,10,24,8023,.,.
2020,10,24,8025,.,.
2020,10,24,8027,.,.
2020,10,24,8029,21,.145
2020,10,24,8031,937,.222
2020,10,24,8033,8,.687
2020,10,24,8035,239,.122
2020,10,24,8037,117,.316
2020,10,24,8039,16,.104
2020,10,24,8041,775,.226
2020,10,24,8043,50,.328
2020,10,24,8045,44,.134
2020,10,24,8047,6,.157
2020,10,24,8049,19,.19
2020,10,24,8051,27,.233
2020,10,24,8053,.,.
2020,10,24,8055,13,.511
2020,10,24,8057,.,.
2020,10,24,8059,525,.155
2020,10,24,8061,.,.
2020,10,24,8063,.,.
2020,10,24,8065,7,.14
2020,10,24,8067,38,.118
2020,10,24,8069,365,.177
2020,10,24,8071,12,.181
2020,10,24,8073,.,.
2020,10,24,8075,18,.161
2020,10,24,8077,149,.194
2020,10,24,8079,.,.
2020,10,24,8081,13,.174
2020,10,24,8083,25,.192
2020,10,24,8085,40,.182
2020,10,24,8087,30,.181
2020,10,24,8089,13,.153
2020,10,24,8091,.,.
2020,10,24,8093,8,.0708
2020,10,24,8095,.,.
2020,10,24,8097,104,.913
2020,10,24,8099,10,.156
2020,10,24,8101,309,.405
2020,10,24,8103,.,.
2020,10,24,8105,20,.363
2020,10,24,8107,35,.212
2020,10,24,8109,11,.305
2020,10,24,8111,.,.
2020,10,24,8113,63,1.07
2020,10,24,8115,.,.
2020,10,24,8117,44,.19
2020,10,24,8119,19,.148
2020,10,24,8121,.,.
2020,10,24,8123,353,.208
2020,10,24,8125,7,.112
2020,10,24,11001,.,.
2020,10,24,16001,464,.183
2020,10,24,16003,.,.
2020,10,24,16005,64,.15
2020,10,24,16007,5,.168
2020,10,24,16009,7,.17
2020,10,24,16011,21,.0882
2020,10,24,16013,33,.268
2020,10,24,16015,.,.
2020,10,24,16017,32,.16
2020,10,24,16019,83,.146
2020,10,24,16021,13,.242
2020,10,24,16023,15,1.07
2020,10,24,16025,.,.
2020,10,24,16027,135,.129
2020,10,24,16029,7,.169
2020,10,24,16031,27,.221
2020,10,24,16035,7,.241
2020,10,24,16037,.,.
2020,10,24,16039,9,.0779
2020,10,24,16041,.,.
2020,10,24,16043,14,.178
2020,10,24,16045,9,.108
2020,10,24,16047,.,.
2020,10,24,16049,8,.122
2020,10,24,16051,6,.0428
2020,10,24,16053,14,.115
2020,10,24,16055,156,.195
2020,10,24,16057,19,.0925
2020,10,24,16059,11,.308
2020,10,24,16061,.,.
2020,10,24,16063,.,.
2020,10,24,16065,14,.0638
2020,10,24,16067,16,.14
2020,10,24,16069,39,.185
2020,10,24,16071,.,.
2020,10,24,16073,.,.
2020,10,24,16075,11,.0943
2020,10,24,16077,9,.22
2020,10,24,16079,12,.233
2020,10,24,16081,9,.136
2020,10,24,16083,72,.174
2020,10,24,16085,15,.27
2020,10,24,16087,7,.152
2020,10,24,17001,234,.723
2020,10,24,17003,26.9,1.31
2020,10,24,17005,59.6,.761
2020,10,24,17007,352,1.33
2020,10,24,17009,14.4,.482
2020,10,24,17011,99.2,.571
2020,10,24,17013,18.7,.802
2020,10,24,17015,66.6,.909
2020,10,24,17017,45.2,.737
2020,10,24,17019,771,.707
2020,10,24,17021,94.2,.645
2020,10,24,17023,60.6,.787
2020,10,24,17025,52.1,.801
2020,10,24,17027,132,.641
2020,10,24,17029,164,.687
2020,10,24,17031,25093,.967
2020,10,24,17033,64.9,.744
2020,10,24,17035,37.7,.616
2020,10,24,17037,424,.765
2020,10,24,17039,44.2,.59
2020,10,24,17041,45.7,.445
2020,10,24,17043,3752,.739
2020,10,24,17045,50.5,.56
2020,10,24,17047,17.8,.655
2020,10,24,17049,96.4,.497
2020,10,24,17051,61.8,.621
2020,10,24,17053,39.7,.611
2020,10,24,17055,117,.713
2020,10,24,17057,115,.753
2020,10,24,17059,11.5,.489
2020,10,24,17061,37,.613
2020,10,24,17063,192,.756
2020,10,24,17065,21.1,.475
2020,10,24,17067,34.4,.406
2020,10,24,17069,8.89,.675
2020,10,24,17071,7.45,.205
2020,10,24,17073,150,.596
2020,10,24,17075,78.8,.544
2020,10,24,17077,208,.741
2020,10,24,17079,24,.515
2020,10,24,17081,153,.875
2020,10,24,17083,70.6,.64
2020,10,24,17085,55.3,.509
2020,10,24,17087,26,.625
2020,10,24,17089,1935,.706
2020,10,24,17091,449,.799
2020,10,24,17093,473,.689
2020,10,24,17095,195,.892
2020,10,24,17097,2719,.719
2020,10,24,17099,355,.646
2020,10,24,17101,33.9,.573
2020,10,24,17103,120,.678
2020,10,24,17105,94,.564
2020,10,24,17107,66.6,.523
2020,10,24,17109,101,.748
2020,10,24,17111,1254,.758
2020,10,24,17113,573,.647
2020,10,24,17115,409,.836
2020,10,24,17117,132,.572
2020,10,24,17119,930,.689
2020,10,24,17121,172,.975
2020,10,24,17123,31.2,.582
2020,10,24,17125,44.5,.701
2020,10,24,17127,37,.655
2020,10,24,17129,36,.551
2020,10,24,17131,43.7,.535
2020,10,24,17133,87,.46
2020,10,24,17135,92,.778
2020,10,24,17137,106,.638
2020,10,24,17139,33.6,.44
2020,10,24,17141,208,.827
2020,10,24,17143,765,.895
2020,10,24,17145,64.4,.768
2020,10,24,17147,49.5,.573
2020,10,24,17149,37,.524
2020,10,24,17151,9.37,.554
2020,10,24,17153,18.7,.939
2020,10,24,17155,16.6,.541
2020,10,24,17157,83.6,.582
2020,10,24,17159,32.9,.453
2020,10,24,17161,430,.598
2020,10,24,17163,931,.731
2020,10,24,17165,69,.711
2020,10,24,17167,898,.883
2020,10,24,17169,19,.579
2020,10,24,17171,22.1,.874
2020,10,24,17173,59.8,.559
2020,10,24,17175,13.9,.546
2020,10,24,17177,169,.776
2020,10,24,17179,421,.656
2020,10,24,17181,57.2,.763
2020,10,24,17183,274,.823
2020,10,24,17185,18.5,.315
2020,10,24,17187,44.7,.522
2020,10,24,17189,56.2,.548
2020,10,24,17191,36.3,.516
2020,10,24,17193,30.8,.462
2020,10,24,17195,193,.671
2020,10,24,17197,2754,.771
2020,10,24,17199,229,.712
2020,10,24,17201,1780,1.27
2020,10,24,17203,129,.684
2020,10,24,19001,14,.327
2020,10,24,19003,2,.0905
2020,10,24,19005,9,.12
2020,10,24,19007,24,.397
2020,10,24,19009,6,.189
2020,10,24,19011,31,.226
2020,10,24,19013,184,.262
2020,10,24,19015,31,.205
2020,10,24,19017,14,.0993
2020,10,24,19019,31,.27
2020,10,24,19021,18,.151
2020,10,24,19023,17,.212
2020,10,24,19025,9,.209
2020,10,24,19027,30,.27
2020,10,24,19029,18,.257
2020,10,24,19031,29,.263
2020,10,24,19033,46,.192
2020,10,24,19035,10,.16
2020,10,24,19037,16,.242
2020,10,24,19039,15,.303
2020,10,24,19041,14,.162
2020,10,24,19043,27,.262
2020,10,24,19045,61,.263
2020,10,24,19047,24,.29
2020,10,24,19049,62,.123
2020,10,24,19051,5,.117
2020,10,24,19053,5,.112
2020,10,24,19055,28,.261
2020,10,24,19057,78,.398
2020,10,24,19059,23,.225
2020,10,24,19061,160,.281
2020,10,24,19063,15,.281
2020,10,24,19065,15,.14
2020,10,24,19067,20,.223
2020,10,24,19069,11,.19
2020,10,24,19071,4,.107
2020,10,24,19073,9,.164
2020,10,24,19075,28,.423
2020,10,24,19077,21,.368
2020,10,24,19079,10,.143
2020,10,24,19081,9,.15
2020,10,24,19083,16,.195
2020,10,24,19085,16,.214
2020,10,24,19087,27,.272
2020,10,24,19089,23,.438
2020,10,24,19091,7,.135
2020,10,24,19093,6,.143
2020,10,24,19095,27,.253
2020,10,24,19097,39,.349
2020,10,24,19099,63,.314
