year,month,day,emp,emp_incq1,emp_incq2,emp_incq3,emp_incq4,emp_incmiddle,emp_incbelowmed,emp_incabovemed,emp_subset_unweighted_q1,emp_subset_unweighted_q2,emp_subset_unweighted_q3,emp_subset_unweighted_q4,emp_subset_reweighted_q1,emp_subset_reweighted_q2,emp_subset_reweighted_q3,emp_ss40,emp_ss60,emp_ss65,emp_ss70,emp_retail,emp_retail_inclow,emp_retail_incmiddle,emp_retail_inchigh,emp_s72,emp_advance
2020,1,14,-.00112,-.00198,.00044,-.00441,.0012,-.00211,-.000659,-.00149,-.000736,-.0012,-.00433,.000185,.00137,-1.94e-06,-.00426,-.000221,-.000347,-.00232,-.00131,.000882,.000315,-.00153,.0089,-.00162,0
2020,1,15,-.000616,-.00104,.000698,-.00311,.000885,-.0013,-.0000911,-.00103,-.000108,-.000339,-.00285,.000261,.00111,.000479,-.00284,-.0000917,.000124,-.0014,-.000964,.000662,.000297,-.00112,.00649,-.00138,0
2020,1,16,-.000127,-.0000821,.000871,-.00182,.000575,-.000543,.000439,-.000576,.000567,.000367,-.00143,.000309,.000997,.000858,-.00147,.0000544,.00058,-.000544,-.000628,.000467,.000444,-.000739,.00406,-.00112,0
2020,1,17,.000313,.000799,.000965,-.000611,.000285,.000136,.00089,-.000146,.0012,.000933,-.000134,.000337,.000928,.00112,-.000225,.000201,.000977,.000232,-.000338,.000268,.000627,-.000414,.0017,-.000873,0
2020,1,18,.000678,.00154,.000993,.000466,.0000148,.000716,.00124,.000232,.00171,.00139,.000998,.000339,.000742,.00128,.000865,.000332,.00126,.000873,-.0000292,.0000775,.000795,-.000122,-.000496,-.00055,0
2020,1,19,.000972,.00216,.000971,.00138,-.000236,.00119,.00151,.000542,.00212,.00175,.00194,.000317,.00061,.00135,.00178,.000454,.00143,.00141,.000263,-.0000843,.000959,.000152,-.00247,-.000214,0
2020,1,20,.00118,.00259,.000913,.00214,-.000466,.00156,.00167,.000787,.00234,.00204,.0027,.000275,.000361,.00136,.00251,.000529,.00148,.00182,.000524,-.00028,.000873,.000418,-.00421,.000127,0
2020,1,21,.00129,.00272,.00083,.00275,-.000676,.00184,.00169,.000971,.0023,.00227,.0033,.000219,-.000117,.00132,.0031,.000536,.00141,.0021,.000669,-.000515,.000515,.000679,-.0057,.000362,0
2020,1,22,.00136,.00283,.000733,.00323,-.000864,.00205,.00168,.0011,.00221,.00245,.00375,.000154,-.000495,.00126,.00355,.000559,.00127,.00237,.000805,-.000662,.000319,.000936,-.00696,.000605,0
2020,1,23,.00143,.00305,.000631,.00361,-.00103,.0022,.00173,.0012,.0022,.0026,.0041,.0000884,-.000418,.00119,.00389,.000597,.00111,.00264,.000928,-.000752,.000195,.00119,-.008,.000835,0
2020,1,24,.00147,.00314,.00054,.00392,-.00117,.00231,.00172,.00128,.00208,.00273,.00438,.0000355,-.000426,.00111,.00417,.0006,.000925,.00286,.00105,-.000824,-2.58e-06,.00143,-.00881,.00106,0
2020,1,25,.00146,.00299,.000462,.00418,-.00127,.00241,.00161,.00135,.00176,.00283,.00461,3.82e-06,-.00086,.00103,.00441,.000543,.000705,.00298,.0012,-.000896,-.000293,.00167,-.00942,.00129,0
2020,1,26,.00144,.00273,.000395,.00441,-.00133,.00251,.00146,.00143,.00134,.0029,.00481,-1.91e-06,-.00143,.000961,.00462,.000445,.000502,.00307,.00132,-.000983,-.000698,.00187,-.00984,.00147,0
2020,1,27,.00142,.00245,.000336,.00463,-.00136,.00259,.0013,.00152,.000899,.00295,.00499,.0000177,-.00195,.000902,.00482,.000325,.000331,.00318,.00141,-.00106,-.00114,.00203,-.0101,.00162,0
2020,1,28,.0014,.0021,.000283,.00484,-.00135,.00268,.00111,.00162,.000397,.00296,.00516,.0000606,-.00249,.000844,.00501,.000198,.000188,.00327,.00144,-.00111,-.00148,.00215,-.0101,.00167,0
2020,1,29,.00137,.0017,.000234,.00504,-.00131,.00276,.000898,.00174,-.000141,.00296,.00531,.000123,-.00304,.000785,.00519,.0000418,.0000775,.00333,.00148,-.0012,-.00202,.00223,-.00995,.00172,0
2020,1,30,.0013,.00107,.000187,.00523,-.00124,.00284,.000588,.00187,-.000876,.00294,.00546,.000199,-.00406,.000732,.00536,-.000184,-.000031,.00333,.00151,-.00134,-.00278,.00226,-.0096,.00175,0
2020,1,31,.00125,.000486,.000139,.00543,-.00116,.00292,.000296,.002,-.0016,.0029,.00559,.000286,-.00503,.000691,.00554,-.000401,-.000106,.00336,.00152,-.00146,-.00352,.00225,-.00907,.00175,0
2020,2,1,.00124,.0000781,.0000903,.00562,-.00106,.003,.0000848,.00215,-.00219,.00286,.00572,.000386,-.00556,.000672,.00572,-.000571,-.000128,.00349,.0015,-.00156,-.0042,.0022,-.00835,.00171,0
2020,2,2,.00124,-.000305,.0000419,.00582,-.000932,.00308,-.000116,.00231,-.00278,.00282,.00585,.000502,-.00603,.000667,.0059,-.000735,-.000118,.00364,.0015,-.00165,-.00492,.00212,-.00747,.00168,0
2020,2,3,.00127,-.000627,-3.25e-06,.00603,-.00077,.00317,-.000286,.0025,-.00332,.00279,.00598,.000645,-.00635,.000675,.00609,-.000879,-.0000641,.00382,.00152,-.00173,-.00562,.00203,-.00647,.00167,0
2020,2,4,.0013,-.000973,-.0000414,.00624,-.00056,.00326,-.000464,.00271,-.00389,.00276,.00612,.000826,-.00675,.000711,.00627,-.00105,.000032,.00402,.00158,-.00188,-.00662,.00192,-.00542,.00171,0
2020,2,5,.00137,-.00131,-.0000686,.00646,-.000288,.00336,-.00063,.00295,-.00444,.00275,.00626,.00106,-.00714,.000779,.00646,-.00119,.00018,.00422,.00165,-.00198,-.00741,.00181,-.00436,.00176,0
2020,2,6,.00151,-.00138,-.0000807,.00668,.0000591,.00348,-.000672,.00324,-.00477,.00275,.00641,.00136,-.00698,.000877,.00666,-.00124,.000422,.00452,.00176,-.00201,-.00796,.00172,-.00336,.00185,0
2020,2,7,.00169,-.00143,-.0000738,.00692,.000497,.0036,-.000689,.00358,-.00506,.00276,.00657,.00173,-.00676,.00101,.00685,-.00126,.000738,.00483,.00192,-.00202,-.00842,.00164,-.00247,.002,0
2020,2,8,.00186,-.00168,-.0000488,.00715,.00102,.00373,-.000789,.00396,-.00549,.00278,.00673,.00218,-.00692,.00116,.00704,-.00132,.00109,.00507,.00207,-.00208,-.00895,.0016,-.00177,.00212,0
2020,2,9,.00206,-.0019,-8.25e-06,.00738,.00161,.00387,-.000866,.00438,-.00588,.00281,.0069,.0027,-.00704,.00133,.00722,-.00134,.0015,.0053,.00225,-.0021,-.00932,.00159,-.00129,.00229,0
2020,2,10,.00227,-.00214,.0000438,.0076,.00227,.00402,-.000948,.00483,-.00628,.00284,.00707,.00326,-.00726,.0015,.00738,-.00135,.00195,.00551,.00248,-.0021,-.00956,.00164,-.00104,.0025,0
2020,2,11,.00254,-.00217,.000103,.00782,.00297,.00416,-.000931,.0053,-.00649,.00287,.00724,.00387,-.00722,.00168,.00752,-.00126,.00242,.00575,.00285,-.00193,-.0092,.00174,-.000991,.00285,0
2020,2,12,.00282,-.00219,.000163,.00804,.0037,.0043,-.000904,.00578,-.00666,.00289,.00741,.0045,-.00713,.00184,.00764,-.00115,.00289,.00598,.00325,-.00173,-.00872,.00191,-.00114,.00324,0
2020,2,13,.00307,-.00239,.00022,.00826,.00443,.00445,-.000966,.00627,-.00699,.00291,.00757,.00515,-.00747,.00198,.00774,-.00108,.00332,.00613,.00369,-.00157,-.00842,.00215,-.00144,.00366,0
2020,2,14,.00331,-.00267,.000288,.0085,.00518,.0046,-.00106,.00678,-.00738,.00293,.00774,.0058,-.00791,.00213,.00782,-.00101,.00371,.00627,.00413,-.00137,-.00813,.00251,-.00185,.00407,0
2020,2,15,.0036,-.00279,.000367,.00877,.00594,.00478,-.00107,.0073,-.00765,.00297,.00792,.00647,-.00802,.00228,.0079,-.000888,.0041,.00649,.00464,-.00109,-.00771,.00297,-.00232,.00454,0
2020,2,16,.0039,-.00292,.000459,.00908,.0067,.00499,-.00107,.00784,-.00793,.00302,.00813,.00714,-.00815,.00242,.00798,-.000732,.00445,.00673,.00517,-.000734,-.00725,.00354,-.00278,.00504,0
2020,2,17,.00422,-.00299,.00057,.00942,.00745,.00522,-.00104,.0084,-.00816,.00308,.00835,.0078,-.00817,.00256,.00807,-.000537,.00478,.00703,.00573,-.000314,-.00673,.00419,-.00319,.00554,0
2020,2,18,.00453,-.00318,.000703,.00979,.00819,.00548,-.00106,.00896,-.00851,.00315,.00859,.00844,-.00831,.0027,.00816,-.000368,.00507,.00733,.00621,.000058,-.00654,.0049,-.00353,.00596,0
2020,2,19,.00482,-.00346,.000864,.0102,.00891,.00576,-.0011,.00953,-.00893,.00324,.00884,.00907,-.00865,.00283,.00827,-.00021,.00534,.00763,.00667,.000427,-.0065,.00565,-.00375,.00636,0
2020,2,20,.00516,-.0036,.00106,.0106,.00961,.00608,-.00105,.0101,-.00923,.00334,.0091,.00967,-.00866,.00297,.0084,9.55e-06,.00561,.00801,.00712,.000868,-.00631,.00641,-.00384,.00673,0
2020,2,21,.00549,-.00371,.00127,.011,.0103,.0064,-.000989,.0106,-.00951,.00343,.00935,.0102,-.00864,.00308,.00852,.000232,.00585,.00841,.00755,.00129,-.0062,.00713,-.00378,.0071,0
2020,2,22,.00575,-.00406,.0015,.0114,.0108,.00672,-.00102,.0111,-.00997,.00351,.00957,.0107,-.00912,.00316,.00863,.000385,.00603,.0087,.00795,.00163,-.00638,.00779,-.00357,.00744,0
2020,2,23,.00599,-.00437,.00174,.0118,.0114,.00703,-.00103,.0116,-.0104,.00358,.00976,.0111,-.00955,.00321,.00874,.000511,.00619,.00902,.00828,.00191,-.0067,.00837,-.0032,.00772,0
2020,2,24,.00619,-.00474,.00197,.0121,.0118,.00731,-.00107,.012,-.0109,.00362,.00992,.0114,-.0101,.00325,.00884,.000586,.00631,.0093,.00856,.0021,-.00725,.00886,-.0027,.00794,0
2020,2,25,.00635,-.00513,.00219,.0124,.0121,.00758,-.00113,.0123,-.0113,.00365,.01,.0116,-.0108,.00326,.00892,.000616,.0064,.00952,.00878,.00222,-.00795,.00926,-.00206,.00811,0
2020,2,26,.00647,-.00547,.00239,.0127,.0124,.0078,-.00117,.0125,-.0118,.00366,.0101,.0118,-.0113,.00326,.009,.00063,.00647,.0097,.00896,.00232,-.0086,.00956,-.00132,.00823,0
2020,2,27,.00652,-.00592,.00256,.0129,.0126,.00799,-.00129,.0127,-.0123,.00365,.0102,.0119,-.0122,.00323,.00907,.000559,.00648,.00976,.00911,.00228,-.00963,.00975,-.000479,.00833,0
2020,2,28,.00651,-.00641,.00268,.013,.0126,.00813,-.00144,.0128,-.0128,.00361,.0102,.0119,-.0132,.00318,.00912,.000409,.00646,.00973,.0092,.00212,-.0109,.00985,.000437,.00837,0
2020,2,29,.00649,-.00671,.00277,.0131,.0126,.00822,-.00153,.0129,-.0132,.00356,.0102,.0118,-.0138,.00311,.00916,.000244,.00643,.0097,.00923,.0019,-.0123,.00985,.0014,.00834,0
2020,3,1,.00641,-.00704,.00282,.0132,.0125,.00827,-.00166,.0128,-.0136,.00349,.0102,.0116,-.0145,.00303,.0092,.0000412,.00638,.00955,.00921,.00161,-.0137,.00977,.00238,.00825,0
2020,3,2,.00628,-.00738,.00281,.0132,.0123,.00827,-.00181,.0127,-.014,.0034,.0102,.0114,-.0152,.00293,.00922,-.000192,.00631,.00929,.0091,.00127,-.0152,.00962,.00333,.00807,0
2020,3,3,.00612,-.00768,.00276,.0131,.012,.00821,-.00198,.0125,-.0144,.00328,.0101,.0111,-.0158,.0028,.0092,-.000441,.00623,.00898,.00888,.00089,-.0166,.00939,.00421,.00773,0
2020,3,4,.00588,-.00809,.00265,.013,.0117,.00809,-.00222,.0123,-.0149,.00312,.0099,.0107,-.0167,.00264,.00915,-.000748,.00612,.00856,.00848,.000393,-.0183,.0091,.00496,.0072,0
2020,3,5,.00555,-.00864,.00248,.0128,.0113,.0079,-.00257,.012,-.0155,.0029,.00968,.0102,-.0177,.00245,.00905,-.00108,.00597,.00802,.00785,-.000135,-.0198,.00874,.00553,.00639,0
2020,3,6,.00517,-.00922,.00223,.0125,.0108,.00763,-.00296,.0116,-.0161,.00263,.00938,.00968,-.0187,.00222,.0089,-.00141,.00578,.00742,.00697,-.000683,-.0211,.00832,.00587,.00529,0
2020,3,7,.00466,-.0101,.0019,.0121,.0103,.00726,-.00353,.0112,-.017,.00226,.00897,.00903,-.0202,.00193,.00865,-.00183,.00553,.00665,.00576,-.00135,-.0225,.00782,.0059,.00382,0
2020,3,8,.00402,-.0111,.00145,.0116,.00963,.00677,-.00422,.0106,-.018,.00176,.00841,.00823,-.0218,.00154,.00827,-.00231,.00519,.00577,.00412,-.00212,-.0239,.00722,.00557,.00186,0
2020,3,9,.00325,-.012,.000843,.0108,.00884,.0061,-.00501,.0098,-.0191,.00108,.00764,.00725,-.0231,.00103,.00774,-.00285,.00478,.00478,.0019,-.00301,-.0251,.00648,.00484,-.000712,0
2020,3,10,.00225,-.0134,.000034,.0099,.00786,.00522,-.00604,.00884,-.0206,.000154,.00663,.00605,-.0247,.000341,.00699,-.00354,.00423,.00356,-.00105,-.00411,-.0265,.00556,.00366,-.00407,0
2020,3,11,.00101,-.0149,-.00103,.00869,.00666,.00408,-.00734,.00764,-.0223,-.00107,.00532,.00457,-.0264,-.000556,.00601,-.00441,.00353,.00212,-.00489,-.00544,-.028,.00443,.00202,-.00838,0
2020,3,12,-.000548,-.0169,-.00239,.00717,.00521,.00263,-.00899,.00615,-.0245,-.00265,.00364,.00279,-.0282,-.00171,.00474,-.00549,.00264,.000399,-.00981,-.00705,-.0297,.00304,-.000111,-.0138,0
2020,3,13,-.00257,-.0194,-.00421,.00518,.00334,.000726,-.0111,.00423,-.0273,-.00477,.00144,.000532,-.0305,-.00328,.00301,-.00697,.00139,-.00171,-.016,-.00918,-.032,.00123,-.00287,-.0206,0
2020,3,14,-.00508,-.0225,-.00655,.00269,.00105,-.00169,-.0138,.00184,-.0306,-.00749,-.00135,-.00222,-.0329,-.00533,.000788,-.00888,-.000205,-.00422,-.0238,-.0119,-.035,-.00105,-.00623,-.0289,0
2020,3,15,-.00814,-.0263,-.00948,-.000321,-.00167,-.00467,-.0171,-.00102,-.0347,-.0109,-.00474,-.00547,-.0358,-.00791,-.00194,-.0112,-.00218,-.00722,-.0331,-.0151,-.0386,-.00385,-.0101,-.0389,0
2020,3,16,-.0118,-.0309,-.013,-.00389,-.00482,-.00823,-.0211,-.00437,-.0396,-.015,-.00876,-.00923,-.0395,-.0111,-.00521,-.014,-.00457,-.0108,-.0441,-.0189,-.0429,-.00722,-.0146,-.0506,0
2020,3,17,-.0161,-.0363,-.0173,-.00803,-.00841,-.0124,-.0259,-.00823,-.0453,-.0199,-.0134,-.0135,-.0437,-.0149,-.00903,-.0173,-.00735,-.0149,-.0568,-.0234,-.0479,-.0112,-.0195,-.0641,0
2020,3,18,-.021,-.0426,-.0223,-.0128,-.0124,-.0173,-.0315,-.0126,-.052,-.0256,-.0188,-.0182,-.0485,-.0194,-.0134,-.0211,-.0106,-.0197,-.0714,-.0285,-.0538,-.0159,-.0249,-.0795,0
2020,3,19,-.0265,-.0499,-.0281,-.0181,-.0169,-.0228,-.038,-.0175,-.0596,-.0322,-.0249,-.0235,-.0541,-.0246,-.0184,-.0255,-.0142,-.0251,-.0878,-.0344,-.0606,-.0213,-.0307,-.0968,0
2020,3,20,-.0327,-.0581,-.0346,-.024,-.0217,-.029,-.0453,-.0228,-.0683,-.0397,-.0315,-.029,-.0604,-.0305,-.0239,-.0303,-.0181,-.0311,-.106,-.041,-.0683,-.0274,-.0367,-.116,0
2020,3,21,-.0396,-.0676,-.0419,-.0303,-.0268,-.0358,-.0536,-.0285,-.0782,-.0481,-.0388,-.0349,-.0676,-.0371,-.0299,-.0357,-.0224,-.0378,-.126,-.0484,-.0775,-.0342,-.043,-.137,0
2020,3,22,-.047,-.078,-.05,-.0371,-.0321,-.0432,-.0627,-.0345,-.0891,-.0573,-.0466,-.0411,-.0755,-.0444,-.0363,-.0416,-.0269,-.0451,-.148,-.0565,-.0878,-.0417,-.0494,-.16,0
2020,3,23,-.0549,-.0895,-.0587,-.0444,-.0376,-.0512,-.0727,-.0409,-.101,-.0673,-.0548,-.0475,-.0841,-.0524,-.0431,-.0479,-.0316,-.053,-.171,-.0653,-.0991,-.0499,-.056,-.184,0
2020,3,24,-.0634,-.102,-.0681,-.052,-.0433,-.0596,-.0834,-.0475,-.114,-.078,-.0635,-.054,-.093,-.0609,-.0503,-.0547,-.0366,-.0614,-.196,-.0747,-.111,-.0587,-.0625,-.21,0
2020,3,25,-.0722,-.115,-.0781,-.0598,-.0491,-.0685,-.0949,-.0543,-.127,-.0893,-.0724,-.0606,-.103,-.07,-.0577,-.0619,-.0419,-.0704,-.221,-.0847,-.124,-.0682,-.0691,-.237,0
2020,3,26,-.0815,-.129,-.0887,-.068,-.0549,-.0778,-.107,-.0612,-.142,-.101,-.0816,-.0672,-.113,-.0795,-.0654,-.0695,-.0473,-.0798,-.247,-.0953,-.139,-.0782,-.0755,-.263,0
2020,3,27,-.091,-.144,-.0997,-.0762,-.0607,-.0874,-.12,-.0682,-.157,-.113,-.0909,-.0738,-.124,-.0894,-.0731,-.0776,-.0528,-.0896,-.273,-.106,-.154,-.0888,-.0818,-.291,0
2020,3,28,-.101,-.159,-.111,-.0846,-.0665,-.0971,-.133,-.0752,-.172,-.126,-.1,-.0802,-.136,-.0996,-.081,-.086,-.0585,-.0998,-.299,-.118,-.17,-.0999,-.0878,-.317,0
2020,3,29,-.111,-.175,-.123,-.093,-.0722,-.107,-.147,-.0822,-.188,-.138,-.109,-.0865,-.147,-.11,-.0888,-.0947,-.0643,-.11,-.324,-.13,-.187,-.111,-.0937,-.344,0
2020,3,30,-.121,-.191,-.134,-.101,-.0777,-.117,-.16,-.089,-.204,-.151,-.118,-.0926,-.159,-.121,-.0965,-.104,-.0701,-.121,-.349,-.142,-.204,-.123,-.0994,-.369,0
2020,3,31,-.13,-.208,-.146,-.109,-.0831,-.127,-.174,-.0958,-.22,-.164,-.127,-.0985,-.171,-.131,-.104,-.113,-.0758,-.131,-.372,-.155,-.221,-.135,-.105,-.393,0
2020,4,1,-.14,-.224,-.158,-.117,-.0882,-.137,-.188,-.102,-.235,-.176,-.136,-.104,-.183,-.142,-.112,-.122,-.0815,-.142,-.395,-.167,-.239,-.147,-.11,-.416,0
2020,4,2,-.149,-.239,-.169,-.125,-.0931,-.146,-.201,-.109,-.251,-.188,-.144,-.109,-.194,-.152,-.119,-.131,-.087,-.152,-.416,-.179,-.256,-.158,-.115,-.438,0
2020,4,3,-.158,-.254,-.18,-.133,-.0977,-.155,-.213,-.114,-.265,-.199,-.152,-.114,-.205,-.162,-.126,-.139,-.0924,-.162,-.435,-.19,-.272,-.169,-.12,-.458,0
2020,4,4,-.167,-.267,-.19,-.14,-.102,-.164,-.225,-.12,-.278,-.21,-.16,-.119,-.215,-.171,-.132,-.148,-.0974,-.171,-.453,-.201,-.286,-.18,-.124,-.475,0
2020,4,5,-.175,-.28,-.2,-.146,-.106,-.172,-.237,-.125,-.291,-.221,-.167,-.123,-.225,-.18,-.138,-.156,-.102,-.181,-.468,-.211,-.3,-.19,-.128,-.491,0
2020,4,6,-.182,-.292,-.209,-.152,-.11,-.179,-.247,-.13,-.302,-.23,-.173,-.127,-.234,-.189,-.144,-.163,-.107,-.189,-.482,-.221,-.313,-.2,-.132,-.505,0
2020,4,7,-.189,-.303,-.218,-.158,-.113,-.186,-.257,-.135,-.313,-.239,-.179,-.131,-.242,-.197,-.15,-.17,-.111,-.197,-.495,-.229,-.325,-.208,-.136,-.517,0
2020,4,8,-.195,-.313,-.226,-.163,-.116,-.193,-.265,-.139,-.323,-.247,-.185,-.134,-.25,-.204,-.155,-.177,-.115,-.204,-.505,-.237,-.336,-.216,-.14,-.528,0
2020,4,9,-.2,-.322,-.233,-.168,-.119,-.199,-.273,-.142,-.331,-.255,-.19,-.137,-.257,-.211,-.159,-.183,-.119,-.211,-.514,-.245,-.346,-.224,-.143,-.536,0
2020,4,10,-.205,-.33,-.239,-.172,-.121,-.204,-.28,-.145,-.339,-.262,-.194,-.14,-.263,-.218,-.163,-.188,-.122,-.217,-.522,-.251,-.355,-.23,-.146,-.543,0
2020,4,11,-.209,-.337,-.245,-.176,-.123,-.208,-.286,-.148,-.346,-.267,-.198,-.142,-.269,-.223,-.167,-.193,-.125,-.223,-.528,-.257,-.363,-.235,-.148,-.549,0
2020,4,12,-.213,-.343,-.249,-.179,-.124,-.212,-.292,-.15,-.352,-.272,-.201,-.144,-.273,-.228,-.17,-.196,-.127,-.227,-.533,-.262,-.369,-.24,-.15,-.554,0
2020,4,13,-.216,-.348,-.253,-.181,-.125,-.215,-.296,-.152,-.357,-.276,-.203,-.145,-.277,-.232,-.172,-.2,-.129,-.232,-.537,-.265,-.375,-.244,-.151,-.557,0
2020,4,14,-.218,-.352,-.256,-.183,-.125,-.218,-.3,-.153,-.361,-.28,-.205,-.146,-.281,-.235,-.174,-.202,-.131,-.235,-.54,-.269,-.38,-.247,-.152,-.56,0
2020,4,15,-.22,-.356,-.258,-.184,-.126,-.219,-.303,-.154,-.365,-.283,-.207,-.146,-.284,-.238,-.176,-.204,-.132,-.238,-.542,-.271,-.384,-.249,-.153,-.561,0
2020,4,16,-.221,-.359,-.26,-.185,-.125,-.221,-.305,-.154,-.368,-.285,-.208,-.146,-.286,-.24,-.177,-.206,-.133,-.24,-.543,-.273,-.387,-.251,-.153,-.562,0
2020,4,17,-.222,-.361,-.262,-.186,-.125,-.222,-.307,-.154,-.37,-.286,-.209,-.146,-.288,-.242,-.178,-.207,-.133,-.242,-.544,-.274,-.39,-.252,-.153,-.562,0
2020,4,18,-.222,-.363,-.263,-.186,-.124,-.222,-.308,-.154,-.372,-.288,-.209,-.145,-.29,-.243,-.178,-.208,-.134,-.243,-.544,-.275,-.392,-.253,-.153,-.562,0
2020,4,19,-.222,-.365,-.263,-.186,-.124,-.223,-.309,-.153,-.374,-.289,-.209,-.145,-.291,-.245,-.179,-.208,-.134,-.244,-.544,-.276,-.393,-.253,-.152,-.561,0
2020,4,20,-.222,-.366,-.264,-.185,-.123,-.223,-.31,-.153,-.375,-.29,-.209,-.144,-.293,-.245,-.179,-.208,-.134,-.245,-.543,-.275,-.393,-.253,-.151,-.56,0
2020,4,21,-.222,-.367,-.264,-.185,-.122,-.222,-.31,-.152,-.376,-.29,-.209,-.143,-.294,-.246,-.179,-.208,-.134,-.245,-.542,-.275,-.393,-.252,-.15,-.558,0
2020,4,22,-.222,-.367,-.264,-.184,-.12,-.222,-.311,-.151,-.377,-.29,-.208,-.142,-.294,-.247,-.178,-.207,-.134,-.245,-.54,-.274,-.393,-.251,-.149,-.556,0
2020,4,23,-.221,-.367,-.263,-.183,-.119,-.221,-.31,-.15,-.377,-.29,-.208,-.141,-.295,-.247,-.178,-.206,-.133,-.244,-.538,-.273,-.392,-.25,-.147,-.553,0
2020,4,24,-.22,-.367,-.263,-.182,-.117,-.22,-.31,-.149,-.377,-.29,-.207,-.139,-.295,-.247,-.177,-.205,-.133,-.244,-.535,-.271,-.39,-.249,-.144,-.551,0
2020,4,25,-.219,-.366,-.262,-.181,-.116,-.219,-.309,-.147,-.376,-.29,-.206,-.138,-.295,-.247,-.177,-.204,-.133,-.243,-.532,-.269,-.389,-.247,-.142,-.547,0
2020,4,26,-.217,-.365,-.26,-.179,-.114,-.218,-.308,-.145,-.376,-.289,-.205,-.136,-.295,-.246,-.176,-.203,-.132,-.241,-.529,-.267,-.386,-.245,-.139,-.544,0
2020,4,27,-.216,-.364,-.259,-.178,-.112,-.216,-.307,-.144,-.375,-.288,-.203,-.134,-.295,-.246,-.175,-.201,-.131,-.24,-.526,-.265,-.384,-.243,-.135,-.54,0
2020,4,28,-.214,-.363,-.258,-.176,-.11,-.215,-.305,-.142,-.373,-.287,-.202,-.133,-.294,-.245,-.174,-.199,-.13,-.238,-.522,-.262,-.381,-.24,-.132,-.535,0
2020,4,29,-.212,-.361,-.256,-.174,-.108,-.213,-.304,-.14,-.372,-.286,-.2,-.131,-.294,-.244,-.173,-.197,-.13,-.236,-.518,-.259,-.377,-.238,-.128,-.531,0
2020,4,30,-.21,-.359,-.254,-.172,-.106,-.211,-.302,-.138,-.371,-.284,-.199,-.129,-.293,-.243,-.171,-.195,-.129,-.234,-.513,-.255,-.374,-.235,-.124,-.526,0
2020,5,1,-.208,-.357,-.252,-.17,-.103,-.209,-.3,-.136,-.369,-.282,-.197,-.127,-.292,-.242,-.17,-.193,-.128,-.231,-.508,-.252,-.37,-.232,-.119,-.521,0
2020,5,2,-.206,-.355,-.249,-.168,-.101,-.207,-.297,-.133,-.367,-.28,-.195,-.124,-.291,-.241,-.168,-.19,-.127,-.228,-.503,-.248,-.366,-.229,-.115,-.516,0
2020,5,3,-.203,-.353,-.247,-.166,-.0985,-.204,-.295,-.131,-.365,-.278,-.193,-.122,-.29,-.239,-.167,-.187,-.126,-.225,-.498,-.244,-.361,-.225,-.11,-.51,0
2020,5,4,-.201,-.35,-.244,-.163,-.0958,-.202,-.292,-.128,-.362,-.276,-.19,-.12,-.289,-.238,-.165,-.184,-.124,-.222,-.493,-.24,-.357,-.221,-.105,-.504,0
2020,5,5,-.198,-.347,-.242,-.16,-.0931,-.199,-.29,-.125,-.36,-.274,-.188,-.117,-.288,-.236,-.163,-.181,-.123,-.219,-.487,-.235,-.352,-.217,-.0994,-.498,0
2020,5,6,-.195,-.344,-.239,-.158,-.0902,-.196,-.287,-.123,-.357,-.271,-.185,-.114,-.286,-.234,-.161,-.178,-.122,-.215,-.481,-.231,-.347,-.213,-.0941,-.492,0
2020,5,7,-.192,-.341,-.236,-.155,-.0872,-.193,-.283,-.12,-.354,-.268,-.183,-.112,-.284,-.232,-.159,-.175,-.12,-.211,-.475,-.226,-.342,-.209,-.0888,-.486,0
2020,5,8,-.189,-.338,-.232,-.152,-.0842,-.19,-.28,-.117,-.351,-.265,-.18,-.109,-.282,-.23,-.156,-.171,-.118,-.207,-.469,-.221,-.337,-.205,-.0836,-.48,0
2020,5,9,-.186,-.334,-.229,-.149,-.081,-.187,-.277,-.113,-.348,-.262,-.177,-.106,-.28,-.228,-.154,-.168,-.116,-.203,-.463,-.217,-.332,-.2,-.0784,-.473,0
2020,5,10,-.182,-.33,-.226,-.146,-.0779,-.184,-.273,-.11,-.344,-.259,-.174,-.103,-.277,-.225,-.151,-.165,-.114,-.199,-.457,-.212,-.327,-.195,-.0734,-.467,0
2020,5,11,-.179,-.326,-.222,-.142,-.0747,-.18,-.27,-.107,-.341,-.256,-.171,-.0998,-.275,-.223,-.149,-.162,-.112,-.195,-.45,-.207,-.322,-.191,-.0685,-.46,0
2020,5,12,-.176,-.323,-.219,-.139,-.0716,-.177,-.266,-.104,-.337,-.253,-.168,-.0968,-.272,-.22,-.146,-.158,-.11,-.19,-.444,-.202,-.317,-.186,-.0638,-.454,0
2020,5,13,-.172,-.319,-.216,-.136,-.0685,-.174,-.262,-.101,-.334,-.25,-.165,-.0939,-.27,-.217,-.144,-.155,-.108,-.186,-.438,-.198,-.311,-.182,-.0594,-.447,0
2020,5,14,-.169,-.315,-.212,-.133,-.0655,-.171,-.259,-.098,-.33,-.246,-.162,-.091,-.267,-.214,-.141,-.152,-.105,-.182,-.431,-.193,-.307,-.177,-.0552,-.44,0
2020,5,15,-.166,-.311,-.209,-.13,-.0625,-.167,-.255,-.0951,-.326,-.243,-.159,-.0882,-.265,-.212,-.139,-.149,-.103,-.178,-.425,-.189,-.302,-.173,-.0512,-.434,0
