year,month,day_endofweek,cityid,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws
2020,4,19,3,-.699,-.807,-.335,-.509,.0505,-.581,-.779
2020,4,19,4,-.591,-.7,-.324,-.541,.0136,-.54,-.751
2020,4,19,5,-.619,-.652,-.286,-.455,-.0118,-.503,-.696
2020,4,19,6,-.694,-.787,-.362,-.52,.0533,-.562,-.752
2020,4,19,7,-.612,-.756,-.305,-.532,.0346,-.477,-.73
2020,4,19,8,-.713,-.889,-.361,-.546,.209,-.541,-.755
2020,4,19,9,-.71,-.724,-.346,-.509,.0869,-.433,-.814
2020,4,19,10,-.576,-.648,-.274,-.461,-.00907,-.479,-.715
2020,4,19,11,-.589,-.744,-.157,-.476,.111,-.574,-.703
2020,4,19,12,-.705,-.775,-.378,-.51,.116,-.549,-.801
2020,4,19,13,-.624,-.564,-.289,-.304,-.00203,-.558,-.801
2020,4,19,14,-.547,-.649,-.187,-.268,.429,-.596,-.687
2020,4,19,15,-.578,-.765,-.318,-.451,.034,-.578,-.784
2020,4,19,16,-.527,-.679,-.172,-.419,.164,-.48,-.712
2020,4,19,17,-.689,-.64,-.371,-.528,.0569,-.532,-.708
2020,4,19,19,-.392,-.752,-.0478,-.222,.282,-.333,-.628
2020,4,19,20,-.543,-.676,-.167,-.394,.34,-.487,-.722
2020,4,19,21,-.752,-.743,-.414,-.55,.205,-.572,-.804
2020,4,19,22,-.742,-.842,-.367,-.551,-.0657,-.527,-.714
2020,4,19,23,-.57,-.765,-.346,-.385,.0835,-.586,-.77
2020,4,19,24,-.693,-.668,-.309,-.415,.105,-.515,-.757
2020,4,19,25,-.702,-.52,-.379,-.49,.233,-.735,-.793
2020,4,19,26,-.5,-.716,-.211,-.463,.105,-.302,-.738
2020,4,19,27,-.61,-.673,-.303,-.433,-.0548,-.619,-.744
2020,4,19,28,-.654,-.774,-.356,-.437,.0436,-.498,-.781
2020,4,19,29,-.736,-.591,-.387,-.411,.21,-.467,-.873
2020,4,19,30,-.744,-.699,-.412,-.401,.029,-.459,-.877
2020,4,19,31,-.616,-.763,-.313,-.406,.0749,-.403,-.763
2020,4,19,32,-.679,-.838,-.354,-.427,.217,-.672,-.694
2020,4,19,33,-.61,-.71,-.218,-.343,.0594,-.433,-.656
2020,4,19,34,-.698,-.811,-.31,-.417,.0116,-.495,-.663
2020,4,19,35,-.701,-.777,-.34,-.486,-.000636,-.639,-.77
2020,4,19,36,-.662,-.68,-.355,-.522,.0954,-.544,-.766
2020,4,19,37,-.631,-.663,-.309,-.501,.0341,-.45,-.792
2020,4,19,38,-.751,-.784,-.4,-.637,.113,-.653,-.791
2020,4,19,39,-.723,-.681,-.328,-.494,.0741,-.474,-.747
2020,4,19,40,-.539,-.603,-.241,-.453,-.0225,-.375,-.718
2020,4,19,41,-.682,-.727,-.346,-.449,.113,-.556,-.764
2020,4,19,42,-.653,-.666,-.315,-.435,.116,-.496,-.752
2020,4,19,43,-.657,-.638,-.307,-.451,.0363,-.501,-.645
2020,4,19,44,-.751,-.707,-.346,-.431,.0836,-.506,-.801
2020,4,19,45,-.648,-.776,-.289,-.47,.064,-.621,-.765
2020,4,19,46,-.711,-.616,-.28,-.279,-.0117,-.709,-.66
2020,4,19,47,-.686,-.762,-.33,-.474,.0135,-.648,-.77
2020,4,19,48,-.497,-.783,-.19,-.237,.214,-.508,-.622
2020,4,19,49,-.652,-.624,-.254,-.331,.0575,-.485,-.67
2020,4,19,50,-.608,-.805,-.289,-.495,.14,-.371,-.709
2020,4,19,51,-.725,-.729,-.328,-.523,-.0539,-.365,-.731
2020,4,19,52,-.663,-.773,-.334,-.401,-.0424,-.553,-.75
2020,4,19,53,-.474,-.779,-.207,-.418,-.0363,-.279,-.686
2020,4,26,1,-.667,-.835,-.332,-.534,.15,-.567,-.758
2020,4,26,2,-.728,-.822,-.357,-.566,.311,-.576,-.803
2020,4,26,3,-.673,-.786,-.303,-.479,.184,-.59,-.766
2020,4,26,4,-.553,-.69,-.297,-.494,.0521,-.551,-.726
2020,4,26,5,-.604,-.684,-.252,-.438,.107,-.504,-.694
2020,4,26,6,-.696,-.825,-.34,-.485,.137,-.572,-.746
2020,4,26,7,-.612,-.776,-.282,-.492,.0854,-.508,-.712
2020,4,26,8,-.66,-.715,-.305,-.412,.257,-.486,-.705
2020,4,26,9,-.705,-.769,-.331,-.459,.106,-.483,-.794
2020,4,26,10,-.551,-.724,-.244,-.442,.0907,-.499,-.703
2020,4,26,11,-.593,-.786,-.197,-.602,.0665,-.533,-.75
2020,4,26,12,-.695,-.818,-.357,-.541,.18,-.551,-.772
2020,4,26,13,-.609,-.569,-.245,-.225,.227,-.621,-.809
2020,4,26,14,-.541,-.742,-.22,-.273,.425,-.532,-.705
2020,4,26,15,-.589,-.742,-.277,-.417,.0834,-.77,-.75
2020,4,26,16,-.561,-.699,-.192,-.39,.0972,-.486,-.704
2020,4,26,17,-.661,-.556,-.306,-.469,.117,-.561,-.699
2020,4,26,19,-.406,-.748,-.106,-.258,.2,-.371,-.62
2020,4,26,20,-.503,-.778,-.117,-.329,.426,-.469,-.694
2020,4,26,21,-.753,-.717,-.397,-.549,.241,-.598,-.822
2020,4,26,22,-.706,-.847,-.32,-.54,-.0288,-.528,-.744
2020,4,26,23,-.564,-.812,-.28,-.326,.251,-.507,-.716
2020,4,26,24,-.701,-.712,-.275,-.425,.199,-.582,-.714
2020,4,26,25,-.724,-.756,-.409,-.384,.333,-.541,-.786
2020,4,26,26,-.42,-.745,-.13,-.382,.115,-.331,-.662
2020,4,26,27,-.524,-.767,-.286,-.334,.0534,-.635,-.752
2020,4,26,28,-.644,-.789,-.339,-.478,.0664,-.453,-.764
2020,4,26,29,-.73,-.773,-.402,-.413,.304,-.549,-.854
2020,4,26,30,-.742,-.618,-.414,-.443,.0496,-.654,-.812
2020,4,26,31,-.633,-.822,-.286,-.379,.127,-.455,-.757
2020,4,26,32,-.701,-.843,-.271,-.383,.313,-.582,-.713
2020,4,26,33,-.626,-.562,-.212,-.355,.162,-.481,-.67
2020,4,26,34,-.64,-.784,-.256,-.391,.131,-.563,-.699
2020,4,26,35,-.678,-.759,-.315,-.463,.0831,-.66,-.724
2020,4,26,36,-.64,-.768,-.337,-.526,.129,-.57,-.738
2020,4,26,37,-.614,-.831,-.303,-.479,.0522,-.586,-.796
2020,4,26,38,-.737,-.787,-.402,-.646,.0454,-.612,-.76
2020,4,26,39,-.697,-.797,-.347,-.437,.124,-.547,-.746
2020,4,26,40,-.537,-.656,-.235,-.453,.123,-.374,-.67
2020,4,26,41,-.677,-.784,-.324,-.458,.164,-.525,-.762
2020,4,26,42,-.64,-.655,-.287,-.458,.147,-.523,-.732
2020,4,26,43,-.648,-.749,-.305,-.458,.053,-.557,-.593
2020,4,26,44,-.73,-.743,-.309,-.241,.174,-.731,-.749
2020,4,26,45,-.609,-.842,-.227,-.503,.0348,-.24,-.761
2020,4,26,46,-.725,-.685,-.237,-.309,.138,-.639,-.707
2020,4,26,47,-.576,-.721,-.258,-.34,.0683,-.595,-.674
2020,4,26,48,-.458,-.841,-.179,-.269,.276,-.434,-.625
2020,4,26,49,-.669,-.746,-.197,-.244,.195,-.513,-.686
2020,4,26,50,-.55,-.796,-.223,-.457,.279,-.411,-.66
2020,4,26,51,-.622,-.71,-.246,-.395,.0911,-.481,-.749
2020,4,26,52,-.649,-.725,-.294,-.388,.0285,-.53,-.715
2020,4,26,53,-.443,-.762,-.148,-.28,.193,-.424,-.722
2020,5,3,1,-.658,-.77,-.313,-.471,.202,-.513,-.708
2020,5,3,2,-.664,-.821,-.287,-.48,.33,-.564,-.74
2020,5,3,3,-.628,-.766,-.287,-.421,.187,-.651,-.736
2020,5,3,4,-.522,-.737,-.266,-.471,.105,-.411,-.677
2020,5,3,5,-.594,-.654,-.217,-.41,.133,-.463,-.64
2020,5,3,6,-.672,-.783,-.308,-.445,.17,-.555,-.691
2020,5,3,7,-.576,-.741,-.274,-.443,.0807,-.412,-.686
2020,5,3,8,-.655,-.797,-.261,-.424,.32,-.471,-.665
2020,5,3,9,-.675,-.649,-.32,-.443,.138,-.49,-.728
2020,5,3,10,-.529,-.71,-.22,-.381,.122,-.471,-.671
2020,5,3,11,-.545,-.773,-.157,-.42,.145,-.504,-.618
2020,5,3,12,-.639,-.726,-.323,-.487,.221,-.557,-.737
2020,5,3,13,-.557,-.649,-.179,-.235,.316,-.62,-.761
2020,5,3,14,-.528,-.708,-.175,-.226,.511,-.554,-.679
2020,5,3,15,-.545,-.673,-.209,-.485,.124,-.596,-.688
2020,5,3,16,-.526,-.785,-.149,-.315,.166,-.499,-.652
2020,5,3,17,-.583,-.559,-.272,-.443,.216,-.55,-.67
2020,5,3,19,-.354,-.699,-.0571,-.207,.203,-.327,-.59
2020,5,3,20,-.463,-.504,-.148,-.248,.23,-.568,-.681
2020,5,3,21,-.726,-.764,-.352,-.505,.264,-.551,-.727
2020,5,3,22,-.676,-.86,-.297,-.501,.0505,-.395,-.732
2020,5,3,23,-.554,-.824,-.238,-.331,.291,-.518,-.692
2020,5,3,24,-.696,-.714,-.314,-.344,.175,-.492,-.682
2020,5,3,25,-.694,-.592,-.384,-.473,.368,-.564,-.8
2020,5,3,26,-.405,-.44,-.11,-.338,.153,-.371,-.534
2020,5,3,27,-.48,-.88,-.247,-.36,.079,-.612,-.72
2020,5,3,28,-.627,-.733,-.28,-.351,.139,-.444,-.724
2020,5,3,29,-.703,-.744,-.377,-.302,.277,-.505,-.833
2020,5,3,30,-.694,-.685,-.381,-.429,.0958,-.261,-.774
2020,5,3,31,-.616,-.752,-.239,-.293,.197,-.305,-.748
2020,5,3,32,-.66,-.765,-.288,-.403,.373,-.656,-.709
2020,5,3,33,-.607,-.646,-.19,-.28,.177,-.455,-.664
2020,5,3,34,-.636,-.77,-.212,-.334,.173,-.48,-.63
2020,5,3,35,-.646,-.749,-.272,-.39,.137,-.615,-.677
2020,5,3,36,-.639,-.784,-.282,-.501,.229,-.493,-.723
2020,5,3,37,-.55,-.817,-.251,-.402,.141,-.478,-.747
2020,5,3,38,-.715,-.748,-.369,-.628,.14,-.608,-.752
2020,5,3,39,-.609,-.759,-.268,-.418,.166,-.521,-.683
2020,5,3,40,-.522,-.587,-.215,-.322,.144,-.38,-.562
2020,5,3,41,-.641,-.76,-.3,-.438,.151,-.574,-.701
2020,5,3,42,-.634,-.671,-.251,-.37,.241,-.475,-.717
2020,5,3,43,-.618,-.734,-.267,-.438,.135,-.504,-.586
2020,5,3,44,-.606,-.589,-.225,-.493,.252,-.595,-.634
2020,5,3,45,-.568,-.86,-.134,-.42,.091,-.484,-.623
2020,5,3,46,-.661,-.535,-.176,-.32,.176,-.631,-.671
2020,5,3,47,-.581,-.656,-.225,-.35,.105,-.593,-.687
2020,5,3,48,-.465,-.82,-.173,-.321,.226,-.45,-.563
2020,5,3,49,-.626,-.631,-.241,-.244,.139,-.402,-.646
2020,5,3,50,-.543,-.652,-.139,-.355,.351,-.305,-.662
2020,5,3,51,-.654,-.65,-.235,-.376,.0431,-.451,-.539
2020,5,3,52,-.636,-.658,-.238,-.317,.137,-.414,-.653
2020,5,3,53,-.409,-.774,-.108,-.258,.157,-.324,-.66
2020,5,10,1,-.627,-.735,-.292,-.484,.171,-.494,-.702
2020,5,10,2,-.661,-.808,-.291,-.492,.316,-.545,-.745
2020,5,10,3,-.614,-.677,-.25,-.454,.193,-.572,-.716
2020,5,10,4,-.436,-.667,-.192,-.373,.0818,-.383,-.636
2020,5,10,5,-.567,-.629,-.195,-.384,.101,-.34,-.648
2020,5,10,6,-.633,-.757,-.279,-.445,.176,-.472,-.702
2020,5,10,7,-.528,-.658,-.205,-.402,.105,-.379,-.675
2020,5,10,8,-.599,-.654,-.258,-.424,.263,-.389,-.676
2020,5,10,9,-.666,-.65,-.278,-.448,.122,-.437,-.744
2020,5,10,10,-.25,-.621,-.114,-.288,.0972,-.257,-.611
2020,5,10,11,-.494,-.739,-.0977,-.345,.097,-.368,-.653
2020,5,10,12,-.631,-.756,-.301,-.481,.224,-.502,-.762
2020,5,10,13,-.564,-.482,-.119,-.173,.234,-.493,-.726
2020,5,10,14,-.513,-.6,-.154,-.201,.468,-.532,-.641
2020,5,10,15,-.55,-.662,-.211,-.405,.0891,-.554,-.766
2020,5,10,16,-.484,-.625,-.0742,-.296,.168,-.228,-.625
2020,5,10,17,-.557,-.576,-.226,-.335,.148,-.421,-.675
2020,5,10,19,-.274,-.689,-.0114,-.137,.222,-.209,-.593
2020,5,10,20,-.411,-.515,-.0501,-.248,.294,-.41,-.562
2020,5,10,21,-.715,-.749,-.361,-.52,.282,-.511,-.786
2020,5,10,22,-.662,-.796,-.266,-.449,.0245,-.348,-.735
2020,5,10,23,-.477,-.674,-.192,-.285,.206,-.514,-.659
2020,5,10,24,-.658,-.725,-.307,-.431,.149,-.484,-.709
2020,5,10,25,-.676,-.82,-.332,-.348,.41,-.688,-.798
2020,5,10,26,-.281,-.455,-.0469,-.169,.157,.164,-.535
2020,5,10,27,-.544,-.664,-.272,-.299,.0749,-.586,-.727
2020,5,10,28,-.605,-.66,-.248,-.372,.117,-.362,-.72
2020,5,10,29,-.686,-.643,-.339,-.329,.351,-.539,-.844
2020,5,10,30,-.667,-.71,-.32,-.287,.0375,-.461,-.795
2020,5,10,31,-.604,-.71,-.223,-.328,.212,-.434,-.711
2020,5,10,32,-.664,-.695,-.207,-.335,.344,-.529,-.668
2020,5,10,33,-.588,-.689,-.191,-.305,.149,-.358,-.689
2020,5,10,34,-.582,-.686,-.19,-.304,.193,-.29,-.643
2020,5,10,35,-.613,-.71,-.245,-.371,.113,-.537,-.687
2020,5,10,36,-.538,-.625,-.25,-.425,.198,-.333,-.72
2020,5,10,37,-.629,-.656,-.266,-.449,.12,-.338,-.75
2020,5,10,38,-.67,-.697,-.348,-.61,.12,-.445,-.717
2020,5,10,39,-.601,-.763,-.262,-.428,.118,-.474,-.694
2020,5,10,40,-.481,-.614,-.166,-.254,.121,-.129,-.682
2020,5,10,41,-.628,-.708,-.302,-.429,.125,-.539,-.73
2020,5,10,42,-.606,-.575,-.223,-.319,.207,-.549,-.695
2020,5,10,43,-.542,-.634,-.22,-.4,.0757,-.503,-.509
2020,5,10,44,-.661,-.196,-.222,-.294,.102,-.114,-.74
2020,5,10,45,-.598,-.553,-.165,-.342,.0705,.0483,-.674
2020,5,10,46,-.651,-.672,-.189,-.284,.174,-.485,-.704
2020,5,10,47,-.54,-.728,-.19,-.348,.157,-.414,-.648
2020,5,10,48,-.432,-.765,-.132,-.284,.283,-.288,-.566
2020,5,10,49,-.607,-.503,-.169,-.277,.161,-.251,-.676
2020,5,10,50,-.5,-.592,-.138,-.339,.29,-.179,-.553
2020,5,10,51,-.584,-.674,-.213,-.394,.105,-.488,-.708
2020,5,10,52,-.621,-.581,-.211,-.291,.108,-.263,-.709
2020,5,10,53,-.365,-.585,-.0665,-.197,.149,-.239,-.645
2020,5,17,1,-.622,-.652,-.278,-.461,.163,-.367,-.715
2020,5,17,2,-.652,-.772,-.276,-.463,.301,-.438,-.709
2020,5,17,3,-.62,-.725,-.289,-.422,.0916,-.532,-.717
2020,5,17,4,-.443,-.628,-.203,-.244,.0555,-.227,-.646
2020,5,17,5,-.48,-.594,-.179,-.333,.0742,-.24,-.622
2020,5,17,6,-.62,-.654,-.261,-.418,.179,-.344,-.668
2020,5,17,7,-.514,-.681,-.239,-.331,.0118,-.376,-.639
2020,5,17,8,-.551,-.694,-.24,-.428,.217,-.296,-.633
2020,5,17,9,-.658,-.645,-.276,-.397,.172,-.452,-.751
2020,5,17,10,-.449,-.635,-.185,-.28,.0534,-.302,-.653
2020,5,17,11,-.474,-.77,-.108,-.282,.102,-.185,-.695
2020,5,17,12,-.615,-.691,-.288,-.446,.189,-.479,-.752
2020,5,17,13,-.522,-.516,-.128,-.0317,.197,-.581,-.684
2020,5,17,14,-.49,-.558,-.134,-.166,.419,-.433,-.621
2020,5,17,15,-.512,-.708,-.204,-.383,.0463,-.427,-.741
2020,5,17,16,-.428,-.572,-.108,-.263,.161,-.294,-.67
2020,5,17,17,-.51,-.664,-.226,-.297,.129,-.237,-.652
2020,5,17,19,-.222,-.653,-.012,.0779,.134,-.0465,-.559
2020,5,17,20,-.421,-.566,-.0865,.0159,.164,-.225,-.652
2020,5,17,21,-.678,-.655,-.338,-.498,.275,-.457,-.771
2020,5,17,22,-.629,-.779,-.236,-.408,.0472,-.301,-.674
2020,5,17,23,-.481,-.549,-.191,-.27,.173,-.292,-.685
2020,5,17,24,-.644,-.637,-.259,-.33,.214,-.389,-.626
2020,5,17,25,-.662,-.582,-.337,-.269,.288,-.751,-.738
2020,5,17,26,-.229,-.599,-.0704,-.0518,.0146,.00308,-.513
2020,5,17,27,-.554,-.624,-.189,-.249,.00293,-.127,-.609
2020,5,17,28,-.578,-.557,-.261,-.375,.126,-.363,-.673
2020,5,17,29,-.676,-.677,-.349,-.364,.305,-.46,-.862
2020,5,17,30,-.596,-.411,-.286,-.214,.0732,-.367,-.801
2020,5,17,31,-.603,-.721,-.208,-.296,.165,-.385,-.707
2020,5,17,32,-.584,-.666,-.133,-.28,.474,-.468,-.647
2020,5,17,33,-.53,-.545,-.142,-.269,.116,-.149,-.591
2020,5,17,34,-.582,-.572,-.154,-.255,.216,-.458,-.614
2020,5,17,35,-.606,-.582,-.25,-.342,.126,-.491,-.669
2020,5,17,36,-.511,-.635,-.234,-.335,.107,-.305,-.74
2020,5,17,37,-.503,-.718,-.234,-.311,.0236,-.303,-.714
2020,5,17,38,-.696,-.716,-.364,-.606,.00453,-.343,-.71
2020,5,17,39,-.558,-.617,-.21,-.308,.13,-.325,-.68
2020,5,17,40,-.448,-.552,-.164,-.298,.0715,-.144,-.606
2020,5,17,41,-.613,-.701,-.284,-.4,.137,-.429,-.717
2020,5,17,42,-.596,-.558,-.236,-.342,.127,-.402,-.698
2020,5,17,43,-.483,-.531,-.194,-.264,.0642,-.109,-.546
2020,5,17,44,-.714,-.224,-.322,-.332,.0736,-.523,-.704
2020,5,17,45,-.489,-.532,-.155,-.382,.00754,-.289,-.745
2020,5,17,46,-.645,-.584,-.18,-.18,.113,-.245,-.611
2020,5,17,47,-.566,-.525,-.205,-.284,.166,-.461,-.677
2020,5,17,48,-.418,-.705,-.133,-.187,.231,-.169,-.619
2020,5,17,49,-.565,-.696,-.158,-.147,.115,-.176,-.659
2020,5,17,50,-.467,-.529,-.156,-.281,.337,-.121,-.646
2020,5,17,51,-.569,-.664,-.232,-.329,-.00885,-.422,-.647
2020,5,17,52,-.599,-.589,-.21,-.25,.0572,-.392,-.688
2020,5,17,53,-.337,-.625,-.0698,-.0989,.0617,-.0407,-.651
2020,5,24,1,-.605,-.753,-.255,-.44,.176,-.261,-.658
2020,5,24,2,-.622,-.769,-.273,-.45,.273,-.36,-.698
2020,5,24,3,-.607,-.69,-.245,-.353,.161,-.418,-.706
2020,5,24,4,-.394,-.615,-.176,-.238,.0602,-.223,-.65
2020,5,24,5,-.472,-.559,-.159,-.173,.0535,-.184,-.638
2020,5,24,6,-.603,-.701,-.244,-.428,.131,-.302,-.627
2020,5,24,7,-.477,-.605,-.186,-.234,.0179,-.252,-.643
2020,5,24,8,-.518,-.549,-.18,-.321,.259,-.223,-.59
2020,5,24,9,-.634,-.571,-.278,-.473,.116,-.342,-.716
2020,5,24,10,-.413,-.552,-.137,-.173,.0654,-.108,-.618
2020,5,24,11,-.467,-.697,-.0953,-.113,.0911,-.269,-.591
2020,5,24,12,-.619,-.725,-.274,-.44,.247,-.431,-.717
2020,5,24,13,-.438,-.356,-.0733,-.0207,.157,-.354,-.624
2020,5,24,14,-.487,-.5,-.12,-.176,.365,-.374,-.606
2020,5,24,15,-.419,-.544,-.166,-.339,.0367,-.601,-.597
2020,5,24,16,-.432,-.564,-.0725,-.204,.143,-.204,-.637
2020,5,24,17,-.475,-.334,-.196,-.272,.0952,-.195,-.643
2020,5,24,19,-.172,-.627,.0158,.186,.135,.0163,-.509
2020,5,24,20,-.337,-.376,-.00121,.0139,.212,-.128,-.594
2020,5,24,21,-.689,-.736,-.338,-.523,.246,-.322,-.724
2020,5,24,22,-.599,-.794,-.193,-.329,.0508,-.00995,-.641
2020,5,24,23,-.463,-.602,-.191,-.246,.162,-.195,-.656
2020,5,24,24,-.612,-.638,-.246,-.35,.174,-.291,-.689
2020,5,24,25,-.661,-.659,-.307,-.408,.28,-.41,-.747
2020,5,24,26,-.153,-.327,.0417,.0237,.134,.73,-.449
2020,5,24,27,-.3,-.567,-.19,-.111,.0862,-.0876,-.605
2020,5,24,28,-.561,-.481,-.161,-.207,.181,-.126,-.684
2020,5,24,29,-.67,-.636,-.337,-.307,.255,-.265,-.833
2020,5,24,30,-.608,-.508,-.289,-.106,-.00191,-.294,-.81
2020,5,24,31,-.566,-.321,-.162,-.21,.185,-.439,-.652
2020,5,24,32,-.542,-.453,-.206,-.163,.536,-.296,-.507
2020,5,24,33,-.466,-.423,-.09,-.0704,.132,-.00628,-.604
2020,5,24,34,-.522,-.686,-.133,-.291,.2,-.181,-.571
2020,5,24,35,-.624,-.666,-.21,-.322,.127,-.385,-.632
2020,5,24,36,-.484,-.534,-.182,-.264,.091,-.198,-.658
2020,5,24,37,-.478,-.753,-.255,-.297,.0038,-.228,-.7
2020,5,24,38,-.642,-.745,-.317,-.47,.0207,-.296,-.682
2020,5,24,39,-.516,-.596,-.218,-.289,.108,-.228,-.689
2020,5,24,40,-.454,-.502,-.133,-.157,.0472,-.154,-.557
2020,5,24,41,-.598,-.715,-.266,-.421,.156,-.527,-.675
2020,5,24,42,-.575,-.439,-.174,-.26,.16,-.314,-.66
2020,5,24,43,-.444,-.632,-.161,-.215,.0142,-.204,-.45
2020,5,24,44,-.557,-.57,-.222,-.219,.21,.105,-.698
2020,5,24,45,-.452,-.551,-.16,-.251,.065,-.437,-.658
2020,5,24,46,-.59,-.589,-.213,-.117,.202,-.215,-.537
2020,5,24,47,-.519,-.732,-.196,-.29,.112,-.275,-.661
2020,5,24,48,-.396,-.802,-.0681,-.0879,.219,.166,-.53
2020,5,24,49,-.468,-.436,-.105,-.083,.15,-.331,-.53
2020,5,24,50,-.425,-.399,-.078,-.247,.389,-.179,-.516
2020,5,24,51,-.506,-.614,-.207,-.323,-.00761,-.254,-.664
2020,5,24,52,-.587,-.583,-.163,-.186,.0903,-.0758,-.575
2020,5,24,53,-.245,-.582,.00805,.0521,.0662,.236,-.567
2020,5,31,1,-.559,-.701,-.279,-.431,.0783,-.281,-.694
2020,5,31,2,-.587,-.808,-.273,-.488,.202,-.437,-.675
2020,5,31,3,-.581,-.71,-.244,-.41,.0541,-.506,-.647
2020,5,31,4,-.362,-.568,-.19,-.257,.0158,-.181,-.647
2020,5,31,5,-.456,-.601,-.171,-.197,.0258,-.183,-.587
2020,5,31,6,-.55,-.656,-.266,-.38,.0783,-.33,-.639
2020,5,31,7,-.429,-.532,-.19,-.264,-.0312,-.198,-.632
2020,5,31,8,-.494,-.704,-.226,-.258,.165,-.275,-.548
2020,5,31,9,-.599,-.689,-.281,-.445,.0396,-.137,-.657
2020,5,31,10,-.379,-.605,-.162,-.177,-.0103,-.157,-.57
2020,5,31,11,-.427,-.602,-.136,-.575,.0283,-.312,-.433
2020,5,31,12,-.588,-.658,-.285,-.475,.153,-.412,-.708
2020,5,31,13,-.451,-.513,-.0411,-.0141,.169,-.416,-.595
2020,5,31,14,-.446,-.606,-.118,-.131,.341,-.319,-.604
2020,5,31,15,-.352,-.589,-.165,-.326,.0558,-.342,-.582
2020,5,31,16,-.341,-.635,-.0669,-.182,.0995,-.12,-.621
2020,5,31,17,-.404,-.458,-.179,-.235,.0493,-.198,-.609
2020,5,31,19,-.172,-.569,-.0406,.13,.02,-.0322,-.505
2020,5,31,20,-.332,-.681,-.078,-.00788,.183,-.24,-.583
2020,5,31,21,-.675,-.544,-.341,-.496,.21,-.306,-.75
2020,5,31,22,-.556,-.682,-.217,-.209,.0041,-.27,-.647
2020,5,31,23,-.4,-.703,-.124,-.187,.171,-.146,-.599
2020,5,31,24,-.573,-.658,-.226,-.322,.0902,-.27,-.692
2020,5,31,25,-.624,-.675,-.301,-.284,.224,-.634,-.73
2020,5,31,26,-.124,-.596,-.0807,.0336,.0326,.564,-.508
2020,5,31,27,-.414,-.12,-.177,-.213,-.0381,-.334,-.554
2020,5,31,28,-.535,-.599,-.229,-.214,.0597,-.179,-.629
2020,5,31,29,-.648,-.732,-.343,-.282,.208,-.284,-.782
2020,5,31,30,-.637,-.574,-.302,-.0751,-.012,-.296,-.793
2020,5,31,31,-.554,-.433,-.206,-.304,.0555,-.305,-.602
2020,5,31,32,-.509,-.674,-.209,-.12,.485,-.161,-.526
2020,5,31,33,-.422,-.459,-.114,-.0766,.0651,-.000423,-.503
2020,5,31,34,-.504,-.7,-.186,-.305,.0679,-.254,-.578
2020,5,31,35,-.52,-.686,-.202,-.328,.0685,-.275,-.622
2020,5,31,36,-.43,-.644,-.235,-.343,.0834,-.241,-.643
2020,5,31,37,-.394,-.779,-.174,-.314,.106,-.156,-.706
2020,5,31,38,-.589,-.695,-.283,-.385,.0211,-.239,-.68
2020,5,31,39,-.416,-.658,-.212,-.233,.000363,-.2,-.606
2020,5,31,40,-.446,-.614,-.18,-.22,.000556,-.157,-.563
2020,5,31,41,-.565,-.681,-.266,-.394,.121,-.36,-.669
2020,5,31,42,-.579,-.711,-.265,-.389,.0795,-.405,-.636
2020,5,31,43,-.418,-.635,-.181,-.258,-.0187,-.113,-.422
2020,5,31,44,-.582,-.569,-.216,-.203,.182,-.279,-.561
2020,5,31,45,-.429,-.647,-.196,-.243,.0395,-.254,-.651
2020,5,31,46,-.562,-.482,-.148,-.154,.0714,-.305,-.559
2020,5,31,47,-.447,-.629,-.17,-.23,.0457,-.391,-.605
2020,5,31,48,-.413,-.808,-.188,-.014,.00128,-.206,-.596
2020,5,31,49,-.444,-.489,-.0892,-.0793,.105,-.0274,-.555
2020,5,31,50,-.453,-.539,-.151,-.192,.246,-.229,-.58
2020,5,31,51,-.432,-.411,-.165,-.232,.0209,-.349,-.598
2020,5,31,52,-.54,-.789,-.219,-.161,.0064,-.277,-.645
2020,5,31,53,-.196,-.674,-.0549,-.0284,.0274,-.0448,-.553
2020,6,7,1,-.559,-.65,-.244,-.443,.117,-.221,-.621
2020,6,7,2,-.588,-.753,-.231,-.453,.204,-.324,-.639
2020,6,7,3,-.554,-.65,-.215,-.391,.12,-.384,-.605
2020,6,7,4,-.322,-.367,-.122,-.262,.0963,-.112,-.548
2020,6,7,5,-.43,-.317,-.105,-.239,.0516,-.13,-.505
2020,6,7,6,-.5,-.688,-.21,-.341,.118,-.149,-.591
2020,6,7,7,-.411,-.455,-.143,-.316,-.0314,-.0652,-.537
2020,6,7,8,-.434,-.541,-.15,-.203,.12,-.247,-.516
2020,6,7,9,-.581,-.512,-.251,-.441,.0601,-.221,-.641
2020,6,7,10,-.333,-.413,-.0811,-.202,.0748,-.108,-.537
2020,6,7,11,-.313,-.436,-.0191,-.235,.0934,-.158,-.531
2020,6,7,12,-.589,-.531,-.24,-.474,.151,-.255,-.63
2020,6,7,13,-.395,-.521,-.0633,-.0885,.149,-.0597,-.46
2020,6,7,14,-.487,-.518,-.126,-.185,.387,-.369,-.553
2020,6,7,15,-.303,-.27,-.117,-.284,.109,-.361,-.606
2020,6,7,16,-.33,-.339,.0159,-.225,.186,-.0972,-.529
2020,6,7,17,-.398,-.272,-.125,-.234,.101,-.0893,-.513
2020,6,7,19,-.133,-.412,.0412,.081,.103,.0314,-.44
2020,6,7,20,-.348,-.467,-.00988,.0274,.102,-.33,-.42
