cityid,year,month,day,pay,pay31_33,pay44_45,pay48_49,pay62,pay72,pay_inclow,pay_incmiddle,pay_inchigh
27,2020,1,12,-.0224,-.000622,-.0345,-.00297,-.0303,-.0251,-.0192,-.0276,-.0124
27,2020,1,13,-.0175,.00507,-.025,-.011,-.0246,-.0261,-.013,-.025,-.000791
27,2020,1,14,-.0128,.00907,-.0238,-.019,-.0192,-.0252,-.00719,-.0222,.0101
27,2020,1,15,-.00643,.0129,-.00689,-.029,-.0119,-.0141,-.00101,-.0167,.0211
27,2020,1,16,.000708,.0144,.01,-.0392,-.00334,.0165,.00618,-.0107,.0322
27,2020,1,17,.00264,.0214,.0155,-.0397,-.000887,.017,.00996,-.00884,.0271
27,2020,1,18,.00378,.0168,.0203,-.0449,.0033,.0115,.0104,-.00535,.0216
27,2020,1,19,.00424,.0122,.0158,-.0501,.00748,.00523,.0112,-.00395,.0157
27,2020,1,20,.00537,.00758,.0145,-.0552,.0117,.00836,.0117,-.000973,.0092
27,2020,1,21,.00744,.00927,.0258,-.0552,.0124,.0123,.0137,.00143,.0104
27,2020,1,22,.00882,.0055,.0185,-.0558,.0162,.01,.0142,.00506,.00491
27,2020,1,23,.0106,.00413,.0117,-.0565,.0212,.00689,.0148,.00892,.00152
27,2020,1,24,.0146,.00487,.0114,-.0489,.0275,.00457,.0166,.0159,-.000369
27,2020,1,25,.0152,.00219,.0142,-.0252,.0249,.00854,.0155,.0173,.0025
27,2020,1,26,.0152,-.000496,.0202,-.00156,.0223,-.00465,.0121,.0201,.00435
27,2020,1,27,.0164,-.00778,.019,.0169,.0239,-.00428,.01,.0251,.00169
27,2020,1,28,.0158,-.00936,.0222,.0406,.0209,-.00752,.00712,.0261,.00411
27,2020,1,29,.0151,-.0101,.0268,.0597,.0174,-.0119,.00432,.0267,.0063
27,2020,1,30,.0142,-.0104,.026,.0788,.0133,-.0117,.00178,.0269,.00844
27,2020,1,31,.0133,-.00965,.0227,.0807,.011,-.00665,-.000784,.0257,.016
27,2020,2,1,.0119,-.00515,.0244,.0736,.00501,-.00489,-.00226,.0258,.00688
27,2020,2,2,.0107,-.000645,.0242,.0665,-.00103,.00498,-.00307,.0255,-.0000228
27,2020,2,3,.00981,.00386,.0302,.0594,-.00706,.0115,-.00402,.0258,-.00693
27,2020,2,4,.00728,.00727,.0251,.0522,-.0131,.0134,-.00681,.0244,-.0138
27,2020,2,5,.0061,.0107,.0266,.0465,-.0179,.017,-.00782,.0238,-.0194
27,2020,2,6,.00507,.0149,.0334,.0402,-.0265,.0218,-.00795,.0232,-.0271
27,2020,2,7,.00437,.0172,.043,.045,-.0345,.0247,-.00783,.0233,-.0364
27,2020,2,8,.00577,.0227,.0482,.0456,-.0337,.0264,-.00631,.0239,-.0311
27,2020,2,9,.00769,.0281,.0515,.0463,-.0329,.0421,-.00339,.0241,-.0263
27,2020,2,10,.00912,.0336,.0549,.047,-.0321,.0472,-.00176,.0249,-.0227
27,2020,2,11,.0116,.0375,.0672,.0476,-.0316,.0537,.00119,.0263,-.0168
27,2020,2,12,.0139,.0418,.0775,.0475,-.0307,.0636,.00427,.0275,-.0126
27,2020,2,13,.0163,.0466,.0845,.0479,-.0258,.0774,.00749,.028,-.00361
27,2020,2,14,.0185,.0479,.0878,.0442,-.0231,.101,.0115,.0277,.00158
27,2020,2,15,.019,.0483,.0799,.0457,-.0192,.129,.0138,.026,.00517
27,2020,2,16,.0193,.0486,.0781,.0471,-.0153,.144,.0145,.0252,.00934
27,2020,2,17,.0189,.049,.0716,.0485,-.0114,.151,.0144,.0238,.0128
27,2020,2,18,.0196,.0505,.068,.0485,-.0106,.15,.015,.0254,.00985
27,2020,2,19,.0191,.0521,.0546,.0526,-.00685,.151,.0135,.0253,.011
27,2020,2,20,.0186,.0514,.0513,.056,-.00451,.154,.0118,.0265,.00663
27,2020,2,21,.0173,.0546,.0405,.0662,-.00181,.136,.00826,.0276,.00489
27,2020,2,22,.0167,.0575,.0417,.0842,-.000366,.11,.00777,.0284,-.00321
27,2020,2,23,.0166,.0603,.039,.102,.00108,.0997,.00859,.029,-.0116
27,2020,2,24,.017,.0636,.0387,.122,.00643,.102,.0096,.0297,-.0151
27,2020,2,25,.0163,.0685,.0363,.14,.00751,.0921,.01,.0293,-.0226
27,2020,2,26,.0159,.0732,.0395,.156,.00874,.0814,.0112,.0289,-.0294
27,2020,2,27,.015,.079,.0337,.172,.0107,.0633,.012,.0272,-.0336
27,2020,2,28,.0148,.0844,.0353,.179,.0146,.0602,.0144,.0251,-.0367
27,2020,2,29,.0135,.0894,.0328,.177,.0125,.0539,.0141,.0232,-.0392
27,2020,3,1,.0121,.0944,.0289,.176,.0104,.0467,.0142,.0207,-.0421
27,2020,3,2,.01,.0994,.0179,.175,.00831,.0369,.0144,.0167,-.0436
27,2020,3,3,.00975,.102,.0232,.174,.00625,.0386,.0158,.0143,-.0417
27,2020,3,4,.00925,.105,.0227,.172,.0037,.0416,.017,.0125,-.0438
27,2020,3,5,.00834,.109,.0252,.173,-.00134,.0379,.0171,.0111,-.0469
27,2020,3,6,.00634,.107,.0243,.183,-.0114,.0374,.0152,.00949,-.0512
27,2020,3,7,-.0016,.0986,.0252,.17,-.0196,.0322,.00248,.00581,-.0588
27,2020,3,8,-.00994,.0904,.0296,.157,-.0278,.0135,-.0111,.00249,-.0676
27,2020,3,9,-.0176,.0823,.0323,.143,-.036,.0109,-.0235,-.000481,-.0783
27,2020,3,10,-.0269,.0727,.0235,.13,-.0443,.00149,-.037,-.00522,-.0905
27,2020,3,11,-.0359,.0631,.0223,.118,-.0521,-.0126,-.0507,-.0102,-.0979
27,2020,3,12,-.0436,.0532,.024,.102,-.0572,-.0189,-.0631,-.0138,-.104
27,2020,3,13,-.0515,.0473,.0214,.083,-.0598,-.041,-.0759,-.0176,-.109
27,2020,3,14,-.057,.0405,.00664,.0741,-.0617,-.0692,-.0823,-.023,-.112
27,2020,3,15,-.061,.0338,-.00695,.0652,-.0637,-.0668,-.086,-.0284,-.111
27,2020,3,16,-.0677,.027,-.0215,.0563,-.0656,-.119,-.0946,-.0342,-.111
27,2020,3,17,-.0745,.0216,-.0291,.0473,-.0673,-.189,-.104,-.0393,-.112
27,2020,3,18,-.0817,.0163,-.0372,.0395,-.0691,-.264,-.114,-.0443,-.115
27,2020,3,19,-.0879,.0103,-.0551,.0314,-.0723,-.294,-.12,-.0506,-.122
27,2020,3,20,-.0943,.00374,-.0678,.0218,-.0738,-.329,-.126,-.0562,-.136
27,2020,3,21,-.102,-.00182,-.0846,.0164,-.0744,-.374,-.131,-.0659,-.148
27,2020,3,22,-.109,-.00737,-.0928,.0111,-.075,-.411,-.134,-.0745,-.161
27,2020,3,23,-.114,-.0129,-.0972,.00576,-.0756,-.405,-.135,-.0817,-.174
27,2020,3,24,-.119,-.0176,-.121,.000426,-.0764,-.388,-.135,-.0906,-.188
27,2020,3,25,-.126,-.0223,-.15,-.00497,-.0771,-.387,-.137,-.101,-.199
27,2020,3,26,-.135,-.0243,-.18,-.0133,-.0767,-.441,-.143,-.112,-.207
27,2020,3,27,-.146,-.024,-.217,-.029,-.0779,-.487,-.149,-.129,-.209
27,2020,3,28,-.159,-.0576,-.246,-.044,-.0857,-.511,-.16,-.145,-.217
27,2020,3,29,-.172,-.0912,-.273,-.0591,-.0935,-.53,-.171,-.162,-.223
27,2020,3,30,-.186,-.125,-.307,-.0741,-.101,-.559,-.182,-.18,-.23
27,2020,3,31,-.2,-.159,-.327,-.0892,-.109,-.583,-.193,-.197,-.235
27,2020,4,1,-.213,-.194,-.345,-.106,-.117,-.599,-.204,-.213,-.243
27,2020,4,2,-.225,-.233,-.358,-.12,-.126,-.608,-.215,-.227,-.255
27,2020,4,3,-.239,-.275,-.369,-.13,-.137,-.624,-.23,-.241,-.267
27,2020,4,4,-.252,-.274,-.376,-.141,-.148,-.642,-.244,-.252,-.28
27,2020,4,5,-.265,-.273,-.382,-.152,-.159,-.665,-.26,-.263,-.294
27,2020,4,6,-.278,-.273,-.388,-.163,-.169,-.682,-.275,-.274,-.306
27,2020,4,7,-.291,-.273,-.396,-.173,-.181,-.7,-.289,-.285,-.321
27,2020,4,8,-.303,-.273,-.403,-.181,-.191,-.707,-.302,-.295,-.333
27,2020,4,9,-.314,-.271,-.414,-.188,-.2,-.711,-.315,-.305,-.343
27,2020,4,10,-.323,-.267,-.428,-.196,-.206,-.715,-.325,-.313,-.351
27,2020,4,11,-.33,-.278,-.446,-.209,-.21,-.716,-.33,-.32,-.357
27,2020,4,12,-.336,-.29,-.465,-.221,-.213,-.723,-.336,-.328,-.362
27,2020,4,13,-.343,-.301,-.482,-.233,-.216,-.727,-.341,-.336,-.367
27,2020,4,14,-.349,-.312,-.499,-.245,-.219,-.727,-.346,-.343,-.372
27,2020,4,15,-.355,-.323,-.518,-.26,-.222,-.731,-.352,-.351,-.378
27,2020,4,16,-.362,-.333,-.532,-.275,-.227,-.733,-.358,-.357,-.384
27,2020,4,17,-.369,-.349,-.537,-.278,-.231,-.738,-.364,-.366,-.392
27,2020,4,18,-.373,-.358,-.537,-.277,-.235,-.74,-.37,-.369,-.395
27,2020,4,19,-.377,-.367,-.535,-.275,-.24,-.736,-.375,-.372,-.398
27,2020,4,20,-.381,-.376,-.533,-.274,-.245,-.737,-.38,-.375,-.401
27,2020,4,21,-.385,-.384,-.531,-.273,-.25,-.737,-.386,-.378,-.405
27,2020,4,22,-.39,-.392,-.528,-.271,-.254,-.736,-.392,-.381,-.408
27,2020,4,23,-.395,-.4,-.526,-.27,-.258,-.74,-.397,-.386,-.41
27,2020,4,24,-.398,-.402,-.526,-.28,-.263,-.741,-.401,-.388,-.414
27,2020,4,25,-.4,-.401,-.527,-.284,-.266,-.741,-.401,-.391,-.419
27,2020,4,26,-.402,-.399,-.528,-.289,-.269,-.741,-.401,-.395,-.423
27,2020,4,27,-.403,-.398,-.529,-.294,-.271,-.735,-.401,-.397,-.428
27,2020,4,28,-.405,-.398,-.529,-.298,-.274,-.737,-.402,-.401,-.432
27,2020,4,29,-.407,-.398,-.527,-.302,-.277,-.736,-.401,-.403,-.436
27,2020,4,30,-.408,-.399,-.528,-.306,-.28,-.733,-.401,-.405,-.441
27,2020,5,1,-.408,-.396,-.533,-.307,-.284,-.731,-.399,-.406,-.445
27,2020,5,2,-.409,-.393,-.536,-.312,-.291,-.727,-.399,-.407,-.452
27,2020,5,3,-.41,-.39,-.541,-.317,-.299,-.725,-.399,-.408,-.458
27,2020,5,4,-.411,-.386,-.545,-.322,-.306,-.731,-.399,-.409,-.464
27,2020,5,5,-.412,-.383,-.547,-.327,-.313,-.73,-.398,-.41,-.47
27,2020,5,6,-.412,-.38,-.55,-.328,-.321,-.726,-.397,-.411,-.475
27,2020,5,7,-.412,-.376,-.55,-.329,-.329,-.725,-.395,-.413,-.478
27,2020,5,8,-.413,-.379,-.548,-.324,-.334,-.722,-.395,-.415,-.479
27,2020,5,9,-.413,-.381,-.543,-.319,-.334,-.72,-.395,-.415,-.473
27,2020,5,10,-.413,-.383,-.542,-.313,-.333,-.719,-.395,-.416,-.467
27,2020,5,11,-.412,-.386,-.542,-.308,-.333,-.714,-.396,-.416,-.46
27,2020,5,12,-.412,-.388,-.542,-.303,-.332,-.708,-.397,-.416,-.454
27,2020,5,13,-.413,-.39,-.541,-.305,-.331,-.711,-.398,-.417,-.449
27,2020,5,14,-.413,-.393,-.538,-.306,-.331,-.708,-.398,-.418,-.449
27,2020,5,15,-.415,-.394,-.542,-.307,-.332,-.707,-.399,-.419,-.453
27,2020,5,16,-.414,-.395,-.543,-.3,-.329,-.706,-.398,-.418,-.458
27,2020,5,17,-.413,-.396,-.541,-.292,-.325,-.702,-.396,-.416,-.464
27,2020,5,18,-.412,-.397,-.531,-.284,-.322,-.703,-.394,-.414,-.469
27,2020,5,19,-.411,-.398,-.528,-.276,-.319,-.705,-.392,-.413,-.475
27,2020,5,20,-.409,-.399,-.511,-.268,-.316,-.699,-.39,-.409,-.476
27,2020,5,21,-.407,-.4,-.5,-.259,-.311,-.692,-.39,-.406,-.472
27,2020,5,22,-.403,-.399,-.472,-.254,-.307,-.679,-.389,-.401,-.467
27,2020,5,23,-.4,-.397,-.448,-.248,-.305,-.669,-.387,-.397,-.462
27,2020,5,24,-.397,-.395,-.428,-.242,-.303,-.663,-.386,-.392,-.458
27,2020,5,25,-.395,-.392,-.429,-.236,-.301,-.66,-.385,-.391,-.452
27,2020,5,26,-.393,-.392,-.411,-.236,-.301,-.656,-.384,-.388,-.453
27,2020,5,27,-.391,-.39,-.406,-.228,-.3,-.643,-.381,-.385,-.452
27,2020,5,28,-.388,-.388,-.394,-.22,-.299,-.639,-.379,-.381,-.453
27,2020,5,29,-.386,-.379,-.391,-.226,-.298,-.638,-.377,-.379,-.453
27,2020,5,30,-.388,-.372,-.396,-.24,-.302,-.641,-.379,-.381,-.454
28,2020,1,1,.,.,.,.,.,.,.,.,.
28,2020,1,2,.,.,.,.,.,.,.,.,.
28,2020,1,3,.,.,.,.,.,.,.,.,.
28,2020,1,4,.,.,.,.,.,.,.,.,.
28,2020,1,5,.,.,.,.,.,.,.,.,.
28,2020,1,6,.,.,.,.,.,.,.,.,.
28,2020,1,7,.,.,.,.,.,.,.,.,.
28,2020,1,8,-.05,-.0215,-.0538,.0643,.0316,-.0952,-.086,-.0411,-.0569
28,2020,1,9,-.0444,-.00819,-.0542,.0627,.0275,-.0745,-.0726,-.0377,-.0492
28,2020,1,10,-.0373,.00979,-.0498,.0627,.0232,-.0591,-.055,-.0331,-.0399
28,2020,1,11,-.0322,.0129,-.0378,.0521,.014,-.0575,-.0544,-.0258,-.038
28,2020,1,12,-.0262,.016,-.0174,.0415,.00479,-.0549,-.0527,-.0174,-.0369
28,2020,1,13,-.0203,.0191,-.00802,.0309,-.00444,-.0441,-.0453,-.0101,-.0347
28,2020,1,14,-.0147,.0203,-.00203,.0123,-.0162,-.0329,-.0419,-.00322,-.0316
28,2020,1,15,-.00958,.0216,.00256,-.00637,-.0272,-.0237,-.0323,.00236,-.0293
28,2020,1,16,-.00492,.0229,.0105,-.0268,-.0382,-.015,-.0266,.00849,-.0288
28,2020,1,17,-.00219,.00565,.0126,-.0504,-.0471,-.00499,-.0236,.0133,-.0314
28,2020,1,18,-.00174,-.0103,.00913,-.0604,-.0431,.00397,-.0199,.0113,-.0267
28,2020,1,19,-.00105,-.0263,.0181,-.0704,-.0391,.00611,-.0142,.00909,-.0213
28,2020,1,20,-.000594,-.0422,.0213,-.0804,-.0351,.0102,-.0112,.00654,-.0147
28,2020,1,21,.00215,-.0374,.0206,-.0724,-.0326,.00827,-.0028,.00952,-.0145
28,2020,1,22,.00544,-.0485,.025,-.0744,-.0268,.0104,.00407,.0106,-.00743
28,2020,1,23,.00815,-.0596,.0307,-.0716,-.0209,.00399,.0104,.0107,.000348
28,2020,1,24,.0106,-.0555,.0369,-.0636,-.0163,.00444,.0141,.00981,.0105
28,2020,1,25,.0144,-.0346,.0368,-.0445,-.0116,.0121,.0223,.0116,.0178
28,2020,1,26,.0175,-.0137,.0209,-.0254,-.00682,.0246,.0278,.0126,.0253
28,2020,1,27,.0208,-.00872,.0155,-.0164,.00193,.0333,.0371,.0114,.0371
28,2020,1,28,.0223,.0104,.00882,.00808,.00661,.0384,.0386,.0117,.0412
28,2020,1,29,.0246,.0295,.00682,.0325,.016,.0448,.0474,.0115,.0477
28,2020,1,30,.0265,.0486,-.00209,.0489,.0254,.0549,.0528,.0112,.0537
28,2020,1,31,.0284,.056,-.00299,.0612,.0362,.0556,.0616,.0124,.0543
28,2020,2,1,.027,.036,.00217,.0566,.0358,.0591,.0635,.00968,.0551
28,2020,2,2,.025,.0161,.00868,.052,.0355,.0554,.0645,.00601,.0563
28,2020,2,3,.022,-.00382,.00689,.0474,.0351,.0492,.0686,.00159,.0543
28,2020,2,4,.0177,-.0245,.00799,.0374,.0348,.0418,.0729,-.00385,.049
28,2020,2,5,.0144,-.0452,.0101,.0274,.0297,.0478,.0727,-.00773,.0458
28,2020,2,6,.0124,-.0659,.0202,.0255,.0248,.0583,.0741,-.00994,.0423
28,2020,2,7,.0071,-.077,.0117,.0339,.0206,.0466,.0682,-.0156,.0391
28,2020,2,8,.0047,-.0576,.00981,.0532,.0246,.0415,.0771,-.0187,.0344
28,2020,2,9,.00258,-.0382,.0105,.0724,.0285,.0371,.0824,-.021,.0297
28,2020,2,10,.00226,-.0188,.0196,.0917,.0324,.0435,.0896,-.0213,.0262
28,2020,2,11,.00328,-.00206,.0244,.114,.0379,.0578,.102,-.0216,.0263
28,2020,2,12,.00226,.0147,.025,.136,.0395,.0589,.105,-.0229,.0244
28,2020,2,13,.000537,.0314,.0228,.15,.041,.0535,.107,-.0251,.0226
28,2020,2,14,.00258,.0373,.0329,.153,.0405,.0792,.119,-.0241,.0221
28,2020,2,15,.00374,.022,.0353,.149,.0363,.0795,.121,-.0231,.024
28,2020,2,16,.00542,.0067,.0314,.144,.0322,.0892,.124,-.0214,.0248
28,2020,2,17,.00669,-.00859,.0274,.14,.028,.0953,.135,-.0212,.0256
28,2020,2,18,.0084,.000823,.0284,.137,.0265,.0887,.132,-.0188,.0274
28,2020,2,19,.0122,-.00505,.0277,.13,.0247,.0934,.142,-.0153,.0299
28,2020,2,20,.0165,-.0109,.0366,.129,.0229,.0982,.155,-.0117,.0334
28,2020,2,21,.0196,-.00281,.0364,.13,.0224,.0983,.158,-.0078,.0344
28,2020,2,22,.0223,.0137,.0367,.143,.0222,.107,.158,-.00426,.0354
28,2020,2,23,.024,.0302,.0345,.157,.022,.109,.156,-.0018,.0363
28,2020,2,24,.0267,.0315,.0312,.166,.0176,.112,.166,.00175,.0339
28,2020,2,25,.0257,.0414,.031,.18,.0165,.107,.159,.00245,.0299
28,2020,2,26,.0237,.0514,.0301,.193,.0151,.0924,.154,.00225,.0243
28,2020,2,27,.0211,.0619,.0199,.2,.0139,.0816,.146,.00203,.0172
28,2020,2,28,.0193,.0522,.0216,.21,.0114,.0751,.143,.00033,.0144
28,2020,2,29,.018,.0418,.026,.209,.00833,.0712,.137,-.00129,.0149
28,2020,3,1,.0173,.0313,.034,.209,.00524,.0709,.135,-.00238,.0149
28,2020,3,2,.016,.0208,.0423,.208,.00215,.0648,.124,-.00373,.017
28,2020,3,3,.0171,.0107,.0638,.21,-.000589,.0699,.126,-.00398,.0199
28,2020,3,4,.0181,.000525,.0725,.212,-.00126,.08,.128,-.00485,.0247
28,2020,3,5,.019,-.0067,.0733,.218,-.00203,.091,.123,-.00651,.0348
28,2020,3,6,.0207,-.00999,.0749,.222,-.00234,.0996,.123,-.00695,.0426
28,2020,3,7,.0197,-.0108,.0783,.217,-.00402,.103,.126,-.00871,.042
28,2020,3,8,.0187,-.0117,.0793,.213,-.0057,.109,.125,-.00965,.041
28,2020,3,9,.0178,-.0125,.0757,.208,-.00738,.119,.125,-.0118,.0436
28,2020,3,10,.0161,-.0132,.0649,.2,-.00821,.126,.122,-.014,.0444
28,2020,3,11,.0141,-.0138,.0604,.192,-.0137,.132,.119,-.0161,.0432
28,2020,3,12,.0119,-.0171,.0682,.184,-.0199,.127,.121,-.0176,.0374
28,2020,3,13,.00846,-.0147,.0662,.179,-.026,.118,.115,-.0199,.0328
28,2020,3,14,-.00213,-.00415,.0482,.182,-.0329,.104,.11,-.0292,.0181
28,2020,3,15,-.0129,.00637,.0368,.185,-.0397,.0827,.103,-.0387,.00399
28,2020,3,16,-.0247,.0169,.0145,.188,-.0465,.0604,.098,-.0494,-.0122
28,2020,3,17,-.0394,.0251,-.00758,.19,-.0536,.0132,.0888,-.0618,-.0332
28,2020,3,18,-.0559,.0334,-.0428,.192,-.0565,-.0471,.079,-.0767,-.0545
28,2020,3,19,-.0755,.0364,-.0976,.192,-.0588,-.113,.0601,-.0925,-.0813
28,2020,3,20,-.0958,.0503,-.145,.183,-.0606,-.187,.0425,-.109,-.11
28,2020,3,21,-.114,.0352,-.178,.16,-.0595,-.245,.0282,-.124,-.135
28,2020,3,22,-.13,.0201,-.211,.138,-.0583,-.29,.0177,-.138,-.157
28,2020,3,23,-.145,.00501,-.232,.115,-.0572,-.334,.00924,-.151,-.181
28,2020,3,24,-.159,-.0131,-.255,.0898,-.0554,-.362,.00121,-.164,-.2
28,2020,3,25,-.173,-.0313,-.263,.0646,-.0581,-.388,-.0133,-.175,-.221
28,2020,3,26,-.186,-.0449,-.269,.0413,-.0608,-.406,-.0237,-.187,-.238
28,2020,3,27,-.199,-.0744,-.28,.0199,-.0642,-.422,-.0335,-.199,-.255
28,2020,3,28,-.213,-.0914,-.295,.0014,-.0764,-.437,-.0501,-.213,-.268
28,2020,3,29,-.226,-.108,-.307,-.0171,-.0885,-.453,-.0652,-.226,-.281
28,2020,3,30,-.24,-.125,-.326,-.0356,-.101,-.464,-.0793,-.239,-.295
28,2020,3,31,-.253,-.14,-.35,-.0531,-.113,-.476,-.101,-.251,-.309
28,2020,4,1,-.266,-.154,-.371,-.0705,-.122,-.488,-.118,-.263,-.323
28,2020,4,2,-.277,-.163,-.378,-.0875,-.131,-.498,-.13,-.273,-.336
28,2020,4,3,-.287,-.167,-.386,-.104,-.14,-.5,-.143,-.28,-.35
28,2020,4,4,-.298,-.174,-.395,-.114,-.151,-.511,-.152,-.288,-.368
28,2020,4,5,-.308,-.181,-.408,-.125,-.161,-.518,-.161,-.296,-.386
28,2020,4,6,-.319,-.188,-.421,-.135,-.172,-.529,-.17,-.305,-.404
28,2020,4,7,-.33,-.194,-.433,-.144,-.183,-.544,-.176,-.313,-.423
28,2020,4,8,-.341,-.2,-.439,-.153,-.199,-.552,-.188,-.32,-.44
28,2020,4,9,-.351,-.211,-.449,-.162,-.216,-.557,-.198,-.327,-.457
28,2020,4,10,-.361,-.227,-.459,-.175,-.232,-.565,-.208,-.335,-.472
28,2020,4,11,-.366,-.245,-.459,-.177,-.234,-.568,-.218,-.339,-.478
28,2020,4,12,-.373,-.264,-.477,-.18,-.235,-.579,-.228,-.345,-.486
28,2020,4,13,-.378,-.282,-.474,-.183,-.237,-.586,-.238,-.349,-.494
28,2020,4,14,-.382,-.299,-.468,-.186,-.239,-.586,-.247,-.352,-.499
28,2020,4,15,-.387,-.316,-.478,-.188,-.234,-.588,-.246,-.356,-.505
28,2020,4,16,-.392,-.337,-.485,-.189,-.229,-.594,-.246,-.361,-.513
28,2020,4,17,-.397,-.345,-.489,-.186,-.224,-.602,-.246,-.366,-.52
28,2020,4,18,-.402,-.342,-.495,-.198,-.222,-.603,-.251,-.373,-.519
28,2020,4,19,-.406,-.339,-.491,-.21,-.219,-.599,-.257,-.379,-.518
28,2020,4,20,-.411,-.336,-.499,-.223,-.216,-.599,-.258,-.387,-.517
28,2020,4,21,-.416,-.334,-.505,-.24,-.214,-.602,-.262,-.395,-.517
28,2020,4,22,-.421,-.332,-.499,-.255,-.215,-.6,-.268,-.401,-.518
28,2020,4,23,-.424,-.326,-.497,-.27,-.216,-.596,-.272,-.407,-.516
28,2020,4,24,-.428,-.329,-.498,-.287,-.217,-.59,-.276,-.414,-.515
28,2020,4,25,-.428,-.329,-.49,-.288,-.229,-.586,-.271,-.414,-.515
28,2020,4,26,-.429,-.329,-.485,-.29,-.24,-.585,-.267,-.415,-.515
28,2020,4,27,-.429,-.33,-.486,-.291,-.252,-.581,-.264,-.416,-.516
28,2020,4,28,-.429,-.333,-.482,-.287,-.263,-.578,-.258,-.417,-.518
28,2020,4,29,-.43,-.336,-.487,-.286,-.271,-.574,-.251,-.418,-.519
28,2020,4,30,-.431,-.336,-.484,-.286,-.278,-.572,-.246,-.419,-.52
28,2020,5,1,-.43,-.344,-.467,-.284,-.287,-.569,-.243,-.418,-.519
28,2020,5,2,-.429,-.355,-.467,-.285,-.284,-.566,-.238,-.419,-.519
28,2020,5,3,-.428,-.365,-.459,-.287,-.282,-.56,-.233,-.418,-.518
28,2020,5,4,-.427,-.376,-.451,-.288,-.28,-.553,-.225,-.418,-.517
28,2020,5,5,-.425,-.38,-.437,-.29,-.277,-.546,-.216,-.418,-.515
28,2020,5,6,-.424,-.385,-.423,-.294,-.281,-.544,-.215,-.418,-.511
28,2020,5,7,-.423,-.393,-.411,-.298,-.284,-.541,-.21,-.418,-.509
28,2020,5,8,-.422,-.393,-.407,-.3,-.286,-.535,-.202,-.418,-.506
28,2020,5,9,-.42,-.388,-.397,-.308,-.288,-.529,-.2,-.418,-.503
28,2020,5,10,-.419,-.383,-.401,-.316,-.289,-.524,-.202,-.418,-.5
28,2020,5,11,-.418,-.378,-.395,-.324,-.291,-.519,-.206,-.417,-.495
28,2020,5,12,-.416,-.376,-.388,-.331,-.292,-.511,-.203,-.417,-.49
28,2020,5,13,-.413,-.374,-.369,-.336,-.288,-.502,-.189,-.416,-.487
28,2020,5,14,-.411,-.373,-.359,-.342,-.283,-.493,-.181,-.415,-.484
28,2020,5,15,-.409,-.369,-.35,-.347,-.279,-.489,-.174,-.415,-.481
28,2020,5,16,-.407,-.365,-.34,-.341,-.274,-.488,-.167,-.414,-.48
28,2020,5,17,-.405,-.36,-.329,-.336,-.269,-.485,-.161,-.413,-.478
28,2020,5,18,-.404,-.356,-.32,-.331,-.264,-.479,-.155,-.412,-.475
28,2020,5,19,-.401,-.355,-.306,-.326,-.26,-.475,-.148,-.41,-.473
28,2020,5,20,-.401,-.353,-.305,-.321,-.26,-.468,-.148,-.41,-.471
28,2020,5,21,-.399,-.35,-.298,-.316,-.26,-.455,-.148,-.408,-.467
28,2020,5,22,-.397,-.345,-.289,-.315,-.261,-.443,-.145,-.406,-.467
28,2020,5,23,-.397,-.344,-.279,-.325,-.267,-.433,-.147,-.405,-.469
28,2020,5,24,-.398,-.343,-.28,-.335,-.272,-.428,-.151,-.404,-.473
28,2020,5,25,-.403,-.342,-.303,-.345,-.278,-.439,-.17,-.407,-.478
28,2020,5,26,-.398,-.336,-.281,-.345,-.277,-.418,-.156,-.402,-.477
28,2020,5,27,-.395,-.33,-.268,-.355,-.277,-.404,-.153,-.397,-.48
28,2020,5,28,-.394,-.325,-.257,-.364,-.278,-.397,-.148,-.395,-.483
28,2020,5,29,-.393,-.317,-.256,-.371,-.279,-.386,-.143,-.393,-.486
28,2020,5,30,-.394,-.314,-.264,-.37,-.281,-.38,-.135,-.393,-.494
29,2020,1,1,.,.,.,.,.,.,.,.,.
29,2020,1,2,.,.,.,.,.,.,.,.,.
29,2020,1,3,.,.,.,.,.,.,.,.,.
29,2020,1,4,.,.,.,.,.,.,.,.,.
29,2020,1,5,.,.,.,.,.,.,.,.,.
29,2020,1,6,.,.,.,.,.,.,.,.,.
29,2020,1,7,.,.,.,.,.,.,.,.,.
29,2020,1,8,-.0273,-.104,-.0216,.0316,-.00583,-.0652,-.0482,-.00566,-.0283
29,2020,1,9,-.0243,-.11,-.0105,.0336,-.00911,-.0495,-.0478,-.000903,-.0252
29,2020,1,10,-.0217,-.0971,-.00374,.0145,-.0129,-.0369,-.0472,.00237,-.0223
29,2020,1,11,-.0195,-.0664,-.0021,-.0000694,-.0128,-.0301,-.0454,.000364,-.0194
29,2020,1,12,-.0175,-.0357,-.00496,-.0147,-.0127,-.0235,-.0436,-.00216,-.0167
29,2020,1,13,-.0154,-.00503,-.003,-.0293,-.0126,-.0179,-.0431,-.00519,-.0136
29,2020,1,14,-.0115,.0335,.00106,-.0439,-.0118,-.000758,-.0395,-.00357,-.00932
29,2020,1,15,-.00872,.0714,.00978,-.0595,-.011,.00349,-.0369,-.0038,-.00604
29,2020,1,16,-.00711,.109,.00663,-.0721,-.0108,.00614,-.0354,-.00847,-.00348
29,2020,1,17,-.00398,.102,.00631,-.0639,-.0104,.0112,-.0297,-.0108,.000102
