statefips,year,month,day,emp,emp31_33,emp44_45,emp48_49,emp62,emp72,emp_inclow,emp_incmiddle,emp_inchigh
27,2020,3,13,.0418,.0278,.0139,.0483,.0503,.119,.0423,.03,.0688
27,2020,3,14,.0367,.0262,.00594,.0402,.0461,.104,.034,.0247,.0649
27,2020,3,15,.0318,.0246,.00112,.0322,.042,.0888,.0245,.0197,.0614
27,2020,3,16,.0261,.023,-.00939,.0241,.0378,.0671,.0163,.0136,.057
27,2020,3,17,.0184,.0217,-.0271,.0161,.0339,.0154,.00596,.00566,.0508
27,2020,3,18,.00936,.0201,-.0476,.00804,.0306,-.0594,-.00558,-.00361,.0432
27,2020,3,19,-.000469,.0177,-.0705,0,.0276,-.147,-.0183,-.0138,.0349
27,2020,3,20,-.0106,.0169,-.0915,-.0067,.0253,-.248,-.0324,-.0244,.0268
27,2020,3,21,-.0222,.0117,-.115,-.00938,.0215,-.345,-.0428,-.0358,.0142
27,2020,3,22,-.0322,.00644,-.133,-.0121,.0178,-.418,-.0511,-.0458,.00365
27,2020,3,23,-.041,.00121,-.152,-.0147,.014,-.463,-.0617,-.0541,-.00553
27,2020,3,24,-.0487,-.00443,-.166,-.0174,.00986,-.487,-.0698,-.0612,-.0145
27,2020,3,25,-.0556,-.00967,-.176,-.0174,.0054,-.499,-.0774,-.0675,-.0225
27,2020,3,26,-.0618,-.0141,-.186,-.0174,.000504,-.508,-.0855,-.0732,-.0295
27,2020,3,27,-.0685,-.0197,-.195,-.0161,-.00655,-.514,-.0916,-.0793,-.0376
27,2020,3,28,-.0788,-.0266,-.206,-.0161,-.0146,-.523,-.103,-.0903,-.0463
27,2020,3,29,-.0888,-.0334,-.213,-.0161,-.0227,-.533,-.113,-.101,-.055
27,2020,3,30,-.0991,-.0403,-.221,-.0161,-.0307,-.545,-.122,-.112,-.0641
27,2020,3,31,-.109,-.0471,-.232,-.0161,-.0385,-.557,-.133,-.123,-.0726
27,2020,4,1,-.12,-.054,-.244,-.0201,-.0461,-.569,-.144,-.134,-.0814
27,2020,4,2,-.131,-.0612,-.256,-.0241,-.0533,-.579,-.152,-.146,-.0926
27,2020,4,3,-.143,-.0689,-.27,-.0308,-.0595,-.589,-.16,-.158,-.105
27,2020,4,4,-.157,-.0814,-.288,-.0416,-.067,-.595,-.173,-.171,-.121
27,2020,4,5,-.171,-.0938,-.304,-.0523,-.0745,-.602,-.187,-.184,-.137
27,2020,4,6,-.185,-.106,-.321,-.063,-.082,-.607,-.2,-.197,-.153
27,2020,4,7,-.198,-.119,-.339,-.0737,-.0895,-.613,-.213,-.21,-.168
27,2020,4,8,-.212,-.131,-.354,-.0831,-.0981,-.617,-.226,-.223,-.184
27,2020,4,9,-.225,-.144,-.371,-.0925,-.107,-.619,-.242,-.235,-.198
27,2020,4,10,-.238,-.155,-.386,-.105,-.117,-.623,-.259,-.247,-.212
27,2020,4,11,-.248,-.168,-.395,-.115,-.129,-.624,-.272,-.257,-.223
27,2020,4,12,-.26,-.18,-.408,-.126,-.142,-.636,-.283,-.267,-.236
27,2020,4,13,-.27,-.193,-.415,-.137,-.155,-.637,-.295,-.277,-.248
27,2020,4,14,-.28,-.205,-.421,-.147,-.167,-.635,-.306,-.286,-.259
27,2020,4,15,-.29,-.217,-.43,-.158,-.179,-.632,-.317,-.295,-.27
27,2020,4,16,-.299,-.228,-.435,-.17,-.19,-.63,-.326,-.304,-.28
27,2020,4,17,-.308,-.24,-.439,-.181,-.202,-.627,-.334,-.312,-.291
27,2020,4,18,-.312,-.244,-.442,-.182,-.207,-.621,-.338,-.316,-.296
27,2020,4,19,-.315,-.248,-.441,-.184,-.212,-.603,-.342,-.319,-.299
27,2020,4,20,-.32,-.253,-.443,-.185,-.216,-.603,-.346,-.324,-.304
27,2020,4,21,-.324,-.257,-.444,-.186,-.221,-.601,-.35,-.328,-.309
27,2020,4,22,-.328,-.261,-.443,-.188,-.227,-.598,-.354,-.332,-.313
27,2020,4,23,-.333,-.267,-.446,-.188,-.232,-.595,-.357,-.336,-.318
27,2020,4,24,-.337,-.272,-.449,-.184,-.237,-.59,-.361,-.34,-.322
27,2020,4,25,-.339,-.275,-.449,-.19,-.24,-.585,-.361,-.342,-.324
27,2020,4,26,-.341,-.279,-.449,-.197,-.244,-.584,-.362,-.344,-.327
27,2020,4,27,-.343,-.283,-.448,-.204,-.247,-.58,-.362,-.346,-.329
27,2020,4,28,-.345,-.286,-.447,-.21,-.25,-.578,-.363,-.348,-.332
27,2020,4,29,-.346,-.29,-.447,-.217,-.253,-.572,-.363,-.349,-.334
27,2020,4,30,-.348,-.294,-.443,-.224,-.256,-.566,-.364,-.351,-.336
27,2020,5,1,-.348,-.297,-.431,-.228,-.258,-.559,-.363,-.351,-.337
27,2020,5,2,-.348,-.296,-.422,-.231,-.261,-.552,-.363,-.351,-.336
27,2020,5,3,-.348,-.295,-.414,-.233,-.264,-.545,-.363,-.352,-.336
27,2020,5,4,-.348,-.294,-.404,-.236,-.267,-.542,-.363,-.352,-.336
27,2020,5,5,-.348,-.294,-.394,-.237,-.27,-.534,-.361,-.352,-.336
27,2020,5,6,-.348,-.292,-.383,-.239,-.275,-.526,-.36,-.353,-.335
27,2020,5,7,-.348,-.291,-.372,-.24,-.279,-.519,-.359,-.353,-.335
27,2020,5,8,-.349,-.29,-.371,-.243,-.284,-.513,-.357,-.354,-.335
27,2020,5,9,-.349,-.292,-.37,-.244,-.287,-.507,-.352,-.354,-.336
27,2020,5,10,-.35,-.294,-.371,-.245,-.289,-.505,-.349,-.354,-.338
27,2020,5,11,-.35,-.296,-.373,-.247,-.292,-.501,-.346,-.355,-.34
27,2020,5,12,-.351,-.298,-.376,-.251,-.296,-.497,-.345,-.356,-.342
27,2020,5,13,-.352,-.3,-.379,-.255,-.297,-.495,-.343,-.357,-.343
27,2020,5,14,-.353,-.303,-.383,-.256,-.299,-.491,-.339,-.358,-.345
27,2020,5,15,-.354,-.306,-.387,-.259,-.3,-.487,-.337,-.359,-.346
27,2020,5,16,-.354,-.311,-.388,-.261,-.301,-.487,-.338,-.359,-.346
27,2020,5,17,-.354,-.316,-.389,-.264,-.302,-.484,-.337,-.36,-.345
27,2020,5,18,-.354,-.321,-.384,-.267,-.303,-.48,-.335,-.36,-.345
27,2020,5,19,-.353,-.326,-.374,-.268,-.304,-.477,-.329,-.359,-.344
27,2020,5,20,-.352,-.331,-.365,-.269,-.306,-.473,-.324,-.359,-.343
27,2020,5,21,-.351,-.335,-.358,-.273,-.308,-.471,-.321,-.358,-.342
27,2020,5,22,-.351,-.343,-.35,-.277,-.31,-.471,-.318,-.358,-.342
27,2020,5,23,-.351,-.341,-.345,-.276,-.312,-.474,-.318,-.358,-.343
27,2020,5,24,-.352,-.339,-.341,-.275,-.314,-.478,-.317,-.359,-.343
27,2020,5,25,-.355,-.337,-.355,-.273,-.316,-.491,-.319,-.363,-.345
27,2020,5,26,-.352,-.337,-.344,-.273,-.315,-.475,-.319,-.359,-.343
27,2020,5,27,-.352,-.334,-.346,-.272,-.315,-.473,-.321,-.359,-.343
27,2020,5,28,-.352,-.332,-.346,-.271,-.315,-.474,-.323,-.359,-.343
27,2020,5,29,-.353,-.325,-.346,-.269,-.314,-.484,-.324,-.36,-.343
27,2020,5,30,-.356,-.328,-.349,-.276,-.319,-.494,-.328,-.363,-.346
28,2020,1,1,.,.,.,.,.,.,.,.,.
28,2020,1,2,.,.,.,.,.,.,.,.,.
28,2020,1,3,.,.,.,.,.,.,.,.,.
28,2020,1,4,.,.,.,.,.,.,.,.,.
28,2020,1,5,.,.,.,.,.,.,.,.,.
28,2020,1,6,.,.,.,.,.,.,.,.,.
28,2020,1,7,.,.,.,.,.,.,.,.,.
28,2020,1,8,-.00919,-.0225,.0011,-.0391,.0249,-.0259,-.00163,-.0198,-.00839
28,2020,1,9,-.00498,-.0151,.00256,-.0475,.0219,-.0217,.00421,-.0178,-.00417
28,2020,1,10,-.00132,-.0137,.00256,-.0475,.0172,-.00222,.00934,-.0163,-.00269
28,2020,1,11,-.0024,-.0117,-.00622,-.0475,.0142,-.000899,.00821,-.0171,-.00606
28,2020,1,12,-.00222,-.00965,-.00695,-.0475,.0112,.0061,.00812,-.0167,-.00404
28,2020,1,13,-.00319,-.00762,-.0113,-.0475,.00816,.00326,.00691,-.0174,-.00136
28,2020,1,14,-.00353,-.00423,-.0176,-.0475,.00515,.00289,.00519,-.0158,-.00132
28,2020,1,15,-.00272,-.000169,-.0183,-.0475,.00172,.00686,.00476,-.0133,-.00102
28,2020,1,16,-.00335,.00186,-.0216,-.0475,-.00129,.00307,.00299,-.0122,-.00311
28,2020,1,17,-.00393,.000508,-.0234,-.0335,-.00258,-.00279,.000926,-.0108,-.00245
28,2020,1,18,-.00512,-.00288,-.0179,-.0279,-.00387,-.00657,-.0012,-.0106,-.00418
28,2020,1,19,-.00642,-.00627,-.0165,-.0223,-.00515,-.00676,-.00402,-.00973,-.00459
28,2020,1,20,-.00827,-.00965,-.0198,-.0168,-.00644,-.0079,-.00709,-.00978,-.00763
28,2020,1,21,-.00593,-.00898,-.015,-.0168,-.00644,-.00166,-.00534,-.0069,-.00195
28,2020,1,22,-.00549,-.0117,-.0106,-.0112,-.0073,-.00147,-.00733,-.00327,.00241
28,2020,1,23,-.00417,-.0144,-.00366,-.00279,-.00816,.000993,-.00832,.00113,.00611
28,2020,1,24,-.00189,-.00898,.00293,-.00559,-.00687,.0027,-.00759,.00572,.00743
28,2020,1,25,.00178,-.00288,.0128,.00838,-.00644,.0061,-.00532,.0114,.00702
28,2020,1,26,.00448,.00322,.0157,.0223,-.00601,.00591,-.0032,.0149,.00793
28,2020,1,27,.00563,.00593,.0187,.0419,-.00687,.00421,-.00389,.0189,.00305
28,2020,1,28,.00728,.0113,.0238,.0559,-.00644,-.000142,-.00218,.0209,-.000403
28,2020,1,29,.00864,.0174,.0231,.0698,-.00558,-.000142,-.000534,.022,-.00147
28,2020,1,30,.00966,.0249,.0216,.081,-.00601,.00591,.00115,.0222,-.00122
28,2020,1,31,.00899,.0256,.0212,.081,-.00644,.00345,.000389,.0215,.000758
28,2020,2,1,.00809,.0249,.0165,.0698,-.00301,.00743,-.0000903,.0193,.0135
28,2020,2,2,.00746,.0242,.0117,.0587,.00043,.0148,-.000775,.0179,.0221
28,2020,2,3,.00641,.0235,.00952,.0475,.00387,.0137,-.00188,.0163,.0335
28,2020,2,4,.00453,.0222,.00878,.0363,.0073,.0137,-.00366,.0135,.0396
28,2020,2,5,.0022,.0202,.00695,.0251,.0103,.0116,-.00593,.0105,.0454
28,2020,2,6,.000254,.0161,.00695,.0168,.0137,.00591,-.00716,.00765,.0431
28,2020,2,7,-.00126,.0168,.00439,.0168,.0129,.00648,-.00758,.00445,.0458
28,2020,2,8,-.0027,.0195,.00512,0,.0073,.00705,-.00809,.00151,.0468
28,2020,2,9,-.00476,.0222,.00622,-.0168,.00172,-.000709,-.00901,-.00222,.0486
28,2020,2,10,-.00593,.0249,.00732,-.0335,-.00387,.0027,-.00905,-.00484,.0482
28,2020,2,11,-.00579,.0283,.00842,-.0503,-.00945,.0103,-.00787,-.00634,.0539
28,2020,2,12,-.00581,.0317,.00952,-.067,-.015,.0133,-.00674,-.00828,.0566
