year,month,day_endofweek,statefips,initclaims_count_regular,contclaims_count_regular,initclaims_count_pua,contclaims_count_peuc,contclaims_count_pua,initclaims_count_combined,contclaims_count_combined,initclaims_rate_regular,contclaims_rate_regular,initclaims_rate_pua,contclaims_rate_peuc,contclaims_rate_pua,initclaims_rate_combined,contclaims_rate_combined
2021,11,20,23,935,4881,23,10,6,958,4897,.135,.705,.00332,.00144,.000866,.138,.707
2021,11,20,24,2259,25404,17,1917,4101,2276,31422,.0693,.779,.000521,.0588,.126,.0698,.964
2021,11,20,25,7387,56212,1,294,484,7388,56990,.194,1.47,.0000262,.0077,.0127,.194,1.49
2021,11,20,26,11647,47776,39,94,789,11686,48659,.236,.968,.00079,.0019,.016,.237,.986
2021,11,20,27,8164,47596,0,311,99,8164,48006,.263,1.53,0,.01,.00318,.263,1.54
2021,11,20,28,1166,5868,0,0,8,1166,5876,.0914,.46,0,0,.000627,.0914,.46
2021,11,20,29,3091,16628,38,335,741,3129,17704,.1,.539,.00123,.0109,.024,.101,.574
2021,11,20,30,1408,4804,1,15,0,1409,4819,.264,.9,.000187,.00281,0,.264,.903
2021,11,20,31,867,3388,1,6,3,868,3397,.0837,.327,.0000966,.00058,.00029,.0838,.328
2021,11,20,32,2296,23620,0,0,0,2296,23620,.149,1.53,0,0,0,.149,1.53
2021,11,20,33,465,2404,46,2,1,511,2407,.0601,.311,.00595,.000258,.000129,.066,.311
2021,11,20,34,8994,87830,106,17427,22341,9100,127598,.2,1.95,.00236,.388,.497,.203,2.84
2021,11,20,35,1705,11331,3,52,107,1708,11490,.179,1.19,.000314,.00545,.0112,.179,1.2
2021,11,20,36,14946,143972,25,46447,4736,14971,195155,.157,1.51,.000263,.488,.0498,.157,2.05
2021,11,20,37,5722,22570,17,268,842,5739,23680,.113,.444,.000335,.00528,.0166,.113,.466
2021,11,20,38,703,1646,0,0,90,703,1736,.174,.408,0,0,.0223,.174,.43
2021,11,20,39,7218,38812,19,885,15148,7237,54845,.124,.669,.000327,.0153,.261,.125,.945
2021,11,20,40,3318,14646,0,0,0,3318,14646,.18,.795,0,0,0,.18,.795
2021,11,20,41,4411,32390,114,259,939,4525,33588,.21,1.54,.00542,.0123,.0446,.215,1.6
2021,11,20,42,10529,105676,4,2240,2486,10533,110402,.162,1.63,.0000616,.0345,.0383,.162,1.7
2021,11,20,44,751,7138,12,39,63,763,7240,.135,1.28,.00216,.00702,.0113,.137,1.3
2021,11,20,45,1263,13154,0,0,0,1263,13154,.0532,.554,0,0,0,.0532,.554
2021,11,20,46,304,1009,0,0,0,304,1009,.0655,.217,0,0,0,.0655,.217
2021,11,20,47,4179,20367,33,20,37,4212,20424,.125,.609,.000987,.000598,.00111,.126,.611
2021,11,20,48,15888,117834,73,222,310,15961,118366,.113,.839,.00052,.00158,.00221,.114,.843
2021,11,20,49,1397,5988,0,0,0,1397,5988,.0869,.372,0,0,0,.0869,.372
2021,11,20,50,539,2502,0,45,0,539,2547,.157,.731,0,.0131,0,.157,.744
2021,11,20,51,13094,7312,0,0,0,13094,7312,.297,.166,0,0,0,.297,.166
2021,11,20,53,5685,47581,76,71,521,5761,48173,.145,1.22,.00194,.00181,.0133,.147,1.23
2021,11,20,54,921,6617,0,3,2,921,6622,.116,.83,0,.000376,.000251,.116,.831
2021,11,20,55,7468,27360,3,863,978,7471,29201,.241,.881,.0000966,.0278,.0315,.241,.94
2021,11,20,56,586,1766,0,8,2,586,1776,.201,.604,0,.00274,.000684,.201,.608
2021,11,27,1,2184,5143,0,0,0,2184,5143,.0974,.229,0,0,0,.0974,.229
2021,11,27,2,1253,7942,0,16,0,1253,7958,.36,2.28,0,.0046,0,.36,2.29
2021,11,27,4,1956,14188,1,119,3595,1957,17902,.0551,.4,.0000282,.00335,.101,.0551,.504
2021,11,27,5,1611,9046,0,83,475,1611,9604,.118,.664,0,.00609,.0349,.118,.705
2021,11,27,6,46837,335300,53,46825,117254,46890,499379,.241,1.73,.000273,.241,.604,.242,2.57
2021,11,27,8,1608,18843,0,855,520,1608,20218,.0511,.598,0,.0272,.0165,.0511,.642
2021,11,27,9,2949,21621,19,171,39,2968,21831,.154,1.13,.000993,.00894,.00204,.155,1.14
2021,11,27,10,467,3546,2,471,124,469,4141,.0958,.728,.00041,.0967,.0254,.0963,.85
2021,11,27,11,664,14284,6,85,1094,670,15463,.16,3.44,.00145,.0205,.264,.161,3.73
2021,11,27,12,4136,41667,0,0,0,4136,41667,.0401,.404,0,0,0,.0401,.404
2021,11,27,13,2535,25972,77,0,4687,2612,30659,.0496,.508,.00151,0,.0917,.0511,.6
2021,11,27,15,1204,9002,2,360,1066,1206,10428,.181,1.35,.000301,.0541,.16,.181,1.57
2021,11,27,16,1578,3873,3,1,83,1581,3957,.179,.439,.00034,.000113,.00941,.179,.449
2021,11,27,17,10011,89588,1,546,0,10012,90134,.155,1.39,.0000155,.00847,0,.155,1.4
2021,11,27,18,3203,22940,121,1232,10114,3324,34286,.0946,.677,.00357,.0364,.299,.0981,1.01
2021,11,27,19,1797,9061,17,443,11,1814,9515,.103,.521,.000978,.0255,.000633,.104,.547
2021,11,27,20,786,4391,0,832,368,786,5591,.0529,.295,0,.056,.0248,.0529,.376
2021,11,27,21,1289,8362,232,988,2655,1521,12005,.0622,.403,.0112,.0477,.128,.0734,.579
2021,11,27,22,1568,18760,5,35,11,1573,18806,.0748,.895,.000239,.00167,.000525,.0751,.897
2021,11,27,23,813,4786,17,31,12,830,4829,.117,.691,.00245,.00448,.00173,.12,.697
2021,11,27,24,2125,21636,14,2698,5690,2139,30024,.0652,.664,.000429,.0827,.175,.0656,.921
2021,11,27,25,6854,54528,0,243,762,6854,55533,.18,1.43,0,.00637,.02,.18,1.45
2021,11,27,26,8966,41970,20,165,989,8986,43124,.182,.85,.000405,.00334,.02,.182,.873
2021,11,27,27,6972,48537,0,118,78,6972,48733,.224,1.56,0,.00379,.00251,.224,1.57
2021,11,27,28,1106,5237,0,0,0,1106,5237,.0867,.41,0,0,0,.0867,.41
2021,11,27,29,2836,13364,474,594,1639,3310,15597,.092,.433,.0154,.0193,.0532,.107,.506
2021,11,27,30,1546,4770,1,9,15,1547,4794,.29,.894,.000187,.00169,.00281,.29,.899
2021,11,27,31,692,3043,0,0,4,692,3047,.0668,.294,0,0,.000386,.0668,.294
2021,11,27,32,1913,21771,0,0,0,1913,21771,.124,1.41,0,0,0,.124,1.41
2021,11,27,33,461,2364,34,10,14,495,2388,.0596,.306,.00439,.00129,.00181,.064,.309
2021,11,27,34,6622,82015,62,20132,12108,6684,114255,.147,1.83,.00138,.448,.269,.149,2.54
2021,11,27,35,1554,10604,1,11,261,1555,10876,.163,1.11,.000105,.00115,.0273,.163,1.14
2021,11,27,36,14856,139169,20,49575,5554,14876,194298,.156,1.46,.00021,.521,.0584,.156,2.04
2021,11,27,37,8183,20330,15,224,821,8198,21375,.161,.4,.000295,.00441,.0162,.161,.421
2021,11,27,38,714,1962,0,0,111,714,2073,.177,.486,0,0,.0275,.177,.514
2021,11,27,39,7519,31235,5,1130,14863,7524,47228,.13,.538,.0000862,.0195,.256,.13,.814
2021,11,27,40,1716,13402,0,0,0,1716,13402,.0932,.728,0,0,0,.0932,.728
2021,11,27,41,3573,29511,92,272,948,3665,30731,.17,1.4,.00437,.0129,.0451,.174,1.46
2021,11,27,42,9662,80234,4,3083,3783,9666,87100,.149,1.24,.0000616,.0475,.0583,.149,1.34
2021,11,27,44,755,6799,5,65,100,760,6964,.136,1.22,.0009,.0117,.018,.137,1.25
2021,11,27,45,775,11281,0,13,72,775,11366,.0326,.475,0,.000547,.00303,.0326,.478
2021,11,27,46,248,880,0,0,0,248,880,.0534,.19,0,0,0,.0534,.19
2021,11,27,47,4043,17807,16,48,123,4059,17978,.121,.532,.000478,.00144,.00368,.121,.537
2021,11,27,48,10438,108940,26,222,310,10464,109472,.0743,.776,.000185,.00158,.00221,.0745,.779
2021,11,27,49,1058,5975,0,0,0,1058,5975,.0658,.372,0,0,0,.0658,.372
2021,11,27,50,709,2180,0,65,0,709,2245,.207,.637,0,.019,0,.207,.656
2021,11,27,51,6546,13917,0,0,0,6546,13917,.148,.315,0,0,0,.148,.315
2021,11,27,53,4980,40145,59,162,767,5039,41074,.127,1.03,.00151,.00414,.0196,.129,1.05
2021,11,27,54,607,6279,0,0,0,607,6279,.0762,.788,0,0,0,.0762,.788
2021,11,27,55,8548,26915,2,883,725,8550,28523,.275,.867,.0000644,.0284,.0233,.275,.919
2021,11,27,56,420,1820,0,0,0,420,1820,.144,.623,0,0,0,.144,.623
2021,12,4,1,3698,6621,0,0,0,3698,6621,.165,.295,0,0,0,.165,.295
2021,12,4,2,1400,8746,0,26,22,1400,8794,.403,2.51,0,.00748,.00633,.403,2.53
2021,12,4,4,2696,15158,1,65,3615,2697,18838,.0759,.427,.0000282,.00183,.102,.0759,.53
2021,12,4,5,1944,11090,0,16,1708,1944,12814,.143,.814,0,.00117,.125,.143,.94
2021,12,4,6,55318,462298,93,32785,56314,55411,551397,.285,2.38,.000479,.169,.29,.285,2.84
2021,12,4,8,2279,20663,1,1507,600,2280,22770,.0724,.656,.0000318,.0479,.0191,.0724,.723
2021,12,4,9,3413,23386,7,147,113,3420,23646,.178,1.22,.000366,.00768,.00591,.179,1.24
2021,12,4,10,636,4427,4,169,195,640,4791,.131,.909,.000821,.0347,.04,.131,.983
2021,12,4,11,651,13080,19,17,1074,670,14171,.157,3.15,.00458,.0041,.259,.161,3.41
2021,12,4,12,6212,52910,0,0,0,6212,52910,.0602,.512,0,0,0,.0602,.512
2021,12,4,13,4118,85983,120,0,5151,4238,91134,.0806,1.68,.00235,0,.101,.0829,1.78
2021,12,4,15,1851,11277,4,396,579,1855,12252,.278,1.7,.000602,.0595,.0871,.279,1.84
2021,12,4,16,1663,4889,20,2,229,1683,5120,.189,.554,.00227,.000227,.026,.191,.581
2021,12,4,17,13401,121270,0,575,179,13401,122024,.208,1.88,0,.00892,.00278,.208,1.89
2021,12,4,18,5763,29179,120,855,9185,5883,39219,.17,.861,.00354,.0252,.271,.174,1.16
2021,12,4,19,3671,11897,23,391,4,3694,12292,.211,.684,.00132,.0225,.00023,.212,.707
2021,12,4,20,1284,5747,0,673,322,1284,6742,.0864,.387,0,.0453,.0217,.0864,.454
2021,12,4,21,1605,10308,367,924,2652,1972,13884,.0774,.497,.0177,.0446,.128,.0951,.67
2021,12,4,22,2183,20169,1,4,85,2184,20258,.104,.963,.0000477,.000191,.00406,.104,.967
2021,12,4,23,1253,5664,23,18,15,1276,5697,.181,.818,.00332,.0026,.00217,.184,.822
2021,12,4,24,2642,24171,18,2859,5270,2660,32300,.081,.741,.000552,.0877,.162,.0816,.991
2021,12,4,25,7799,58262,0,204,621,7799,59087,.204,1.53,0,.00534,.0163,.204,1.55
2021,12,4,26,13169,54187,48,80,780,13217,55047,.267,1.1,.000972,.00162,.0158,.268,1.11
2021,12,4,27,9371,57564,0,214,61,9371,57839,.301,1.85,0,.00688,.00196,.301,1.86
2021,12,4,28,1468,6262,0,0,0,1468,6262,.115,.491,0,0,0,.115,.491
2021,12,4,29,3913,16504,464,645,1601,4377,18750,.127,.535,.015,.0209,.0519,.142,.608
2021,12,4,30,1497,6302,1,8,0,1498,6310,.281,1.18,.000187,.0015,0,.281,1.18
2021,12,4,31,431,2771,0,11,15,431,2797,.0416,.268,0,.00106,.00145,.0416,.27
2021,12,4,32,2401,23248,0,0,0,2401,23248,.156,1.51,0,0,0,.156,1.51
2021,12,4,33,572,2470,115,3,6,687,2479,.0739,.319,.0149,.000388,.000775,.0888,.32
2021,12,4,34,8842,92612,116,18273,11698,8958,122583,.197,2.06,.00258,.407,.26,.199,2.73
2021,12,4,35,1587,11274,3,21,152,1590,11447,.166,1.18,.000314,.0022,.0159,.167,1.2
2021,12,4,36,23373,150510,28,46934,5386,23401,202830,.246,1.58,.000294,.493,.0566,.246,2.13
2021,12,4,37,6465,22560,26,144,807,6491,23511,.127,.444,.000512,.00283,.0159,.128,.463
2021,12,4,38,807,2534,1,1,89,808,2624,.2,.628,.000248,.000248,.0221,.2,.65
2021,12,4,39,9302,39402,11,740,16268,9313,56410,.16,.679,.00019,.0128,.28,.161,.972
2021,12,4,40,2112,15454,0,0,0,2112,15454,.115,.839,0,0,0,.115,.839
2021,12,4,41,6013,33822,57,264,1127,6070,35213,.286,1.61,.00271,.0125,.0536,.288,1.67
2021,12,4,42,11891,100421,5,2738,3856,11896,107015,.183,1.55,.000077,.0422,.0594,.183,1.65
2021,12,4,44,943,7177,10,84,53,953,7314,.17,1.29,.0018,.0151,.00954,.172,1.32
2021,12,4,45,1788,12702,0,0,16,1788,12718,.0753,.535,0,0,.000673,.0753,.535
2021,12,4,46,375,1364,0,0,0,375,1364,.0808,.294,0,0,0,.0808,.294
2021,12,4,47,4365,18782,26,46,38,4391,18866,.13,.562,.000777,.00138,.00114,.131,.564
2021,12,4,48,19054,126683,26,451,379,19080,127513,.136,.902,.000185,.00321,.0027,.136,.908
2021,12,4,49,1751,6257,0,0,0,1751,6257,.109,.389,0,0,0,.109,.389
2021,12,4,50,829,3083,0,101,0,829,3184,.242,.901,0,.0295,0,.242,.93
2021,12,4,51,3450,14598,0,0,0,3450,14598,.0782,.331,0,0,0,.0782,.331
2021,12,4,53,6806,52133,65,95,773,6871,53001,.174,1.33,.00166,.00243,.0197,.176,1.35
2021,12,4,54,1741,8747,0,15,0,1741,8762,.218,1.1,0,.00188,0,.218,1.1
2021,12,4,55,11716,36180,7,681,625,11723,37486,.377,1.17,.000225,.0219,.0201,.378,1.21
2021,12,4,56,620,2005,0,3,4,620,2012,.212,.686,0,.00103,.00137,.212,.688
2021,12,11,1,3077,6102,0,0,0,3077,6102,.137,.272,0,0,0,.137,.272
2021,12,11,2,1258,8657,0,1,34,1258,8692,.362,2.49,0,.000288,.00978,.362,2.5
2021,12,11,4,2493,13634,0,49,2951,2493,16634,.0702,.384,0,.00138,.0831,.0702,.468
2021,12,11,5,930,8969,0,12,813,930,9794,.0682,.658,0,.000881,.0597,.0682,.719
2021,12,11,6,55874,385800,79,32510,56127,55953,474437,.288,1.99,.000407,.167,.289,.288,2.44
2021,12,11,8,2561,21078,0,1944,553,2561,23575,.0813,.669,0,.0617,.0176,.0813,.749
2021,12,11,9,3500,22743,8,121,130,3508,22994,.183,1.19,.000418,.00632,.00679,.183,1.2
2021,12,11,10,405,3882,3,216,202,408,4300,.0831,.797,.000616,.0443,.0415,.0837,.882
2021,12,11,11,758,11150,21,45,2051,779,13246,.183,2.69,.00506,.0108,.494,.188,3.19
2021,12,11,12,6033,47997,0,0,0,6033,47997,.0584,.465,0,0,0,.0584,.465
2021,12,11,13,4132,30253,114,0,4736,4246,34989,.0809,.592,.00223,0,.0927,.0831,.685
2021,12,11,15,1615,9677,3,334,678,1618,10689,.243,1.46,.000451,.0502,.102,.243,1.61
2021,12,11,16,1613,4975,36,2,103,1649,5080,.183,.564,.00408,.000227,.0117,.187,.576
2021,12,11,17,14572,95708,0,631,20,14572,96359,.226,1.48,0,.00979,.00031,.226,1.49
2021,12,11,18,4481,26230,102,1000,8104,4583,35334,.132,.774,.00301,.0295,.239,.135,1.04
2021,12,11,19,3703,12393,25,430,77,3728,12900,.213,.713,.00144,.0247,.00443,.214,.742
2021,12,11,20,1235,5310,0,590,403,1235,6303,.0831,.357,0,.0397,.0271,.0831,.424
2021,12,11,21,5205,9299,485,852,2686,5690,12837,.251,.449,.0234,.0411,.13,.275,.619
2021,12,11,22,1820,17727,4,10,47,1824,17784,.0869,.846,.000191,.000477,.00224,.087,.849
2021,12,11,23,1204,5781,20,2,7,1224,5790,.174,.835,.00289,.000289,.00101,.177,.836
2021,12,11,24,2328,24798,24,3066,6162,2352,34026,.0714,.761,.000736,.094,.189,.0721,1.04
2021,12,11,25,7464,56782,2,233,1079,7466,58094,.196,1.49,.0000524,.0061,.0283,.196,1.52
2021,12,11,26,11974,46416,62,106,879,12036,47401,.243,.94,.00126,.00215,.0178,.244,.96
2021,12,11,27,7823,57253,0,206,134,7823,57593,.252,1.84,0,.00662,.00431,.252,1.85
2021,12,11,28,1251,5618,0,0,1,1251,5619,.098,.44,0,0,.0000784,.098,.44
2021,12,11,29,11259,14304,362,389,1063,11621,15756,.365,.464,.0117,.0126,.0345,.377,.511
2021,12,11,30,1425,5957,0,2,0,1425,5959,.267,1.12,0,.000375,0,.267,1.12
2021,12,11,31,1491,3619,0,24,5,1491,3648,.144,.35,0,.00232,.000483,.144,.352
2021,12,11,32,2188,21775,0,0,0,2188,21775,.142,1.41,0,0,0,.142,1.41
2021,12,11,33,490,2583,110,3,36,600,2622,.0633,.334,.0142,.000388,.00465,.0775,.339
2021,12,11,34,8335,87710,92,21998,11265,8427,120973,.186,1.95,.00205,.49,.251,.188,2.69
2021,12,11,35,1566,10804,1,58,251,1567,11113,.164,1.13,.000105,.00608,.0263,.164,1.16
2021,12,11,36,15218,144751,16,43989,4726,15234,193466,.16,1.52,.000168,.462,.0497,.16,2.03
2021,12,11,37,2145,20563,21,131,610,2166,21304,.0422,.405,.000413,.00258,.012,.0426,.419
2021,12,11,38,896,2784,1,0,42,897,2826,.222,.69,.000248,0,.0104,.222,.7
2021,12,11,39,9119,39240,16,1027,13378,9135,53645,.157,.676,.000276,.0177,.231,.157,.925
2021,12,11,40,1769,13999,0,0,0,1769,13999,.0961,.76,0,0,0,.0961,.76
2021,12,11,41,4040,30287,91,479,11326,4131,42092,.192,1.44,.00432,.0228,.538,.196,2
2021,12,11,42,12282,85141,4,2875,3241,12286,91257,.189,1.31,.0000616,.0443,.0499,.189,1.41
2021,12,11,44,932,7056,12,72,76,944,7204,.168,1.27,.00216,.013,.0137,.17,1.3
2021,12,11,45,1271,11475,0,0,65,1271,11540,.0535,.483,0,0,.00274,.0535,.486
2021,12,11,46,456,1310,0,0,0,456,1310,.0983,.282,0,0,0,.0983,.282
2021,12,11,47,5070,15877,33,63,54,5103,15994,.152,.475,.000987,.00188,.00161,.153,.478
2021,12,11,48,14966,109310,40,379,323,15006,110012,.107,.778,.000285,.0027,.0023,.107,.783
2021,12,11,49,1777,6621,0,0,0,1777,6621,.111,.412,0,0,0,.111,.412
2021,12,11,50,645,2812,0,149,0,645,2961,.188,.822,0,.0435,0,.188,.865
2021,12,11,51,3310,38389,0,0,0,3310,38389,.075,.87,0,0,0,.075,.87
2021,12,11,53,5240,48849,55,48,869,5295,49766,.134,1.25,.00141,.00123,.0222,.135,1.27
2021,12,11,54,1758,8799,0,64,66,1758,8929,.221,1.1,0,.00803,.00828,.221,1.12
2021,12,11,55,8497,33541,2,640,294,8499,34475,.274,1.08,.0000644,.0206,.00947,.274,1.11
2021,12,11,56,558,1886,0,0,9,558,1895,.191,.645,0,0,.00308,.191,.648
2021,12,18,1,3809,5962,0,0,0,3809,5962,.17,.266,0,0,0,.17,.266
2021,12,18,2,1278,8694,1,0,0,1279,8694,.367,2.5,.000288,0,0,.368,2.5
2021,12,18,4,2506,14234,0,52,2694,2506,16980,.0706,.401,0,.00146,.0759,.0706,.478
2021,12,18,5,1661,8652,2,71,420,1663,9143,.122,.635,.000147,.00521,.0308,.122,.671
2021,12,18,6,56083,420846,100,28748,38566,56183,488160,.289,2.17,.000515,.148,.199,.289,2.51
2021,12,18,8,2162,20039,1,561,200,2163,20800,.0687,.636,.0000318,.0178,.00635,.0687,.661
2021,12,18,9,4177,23301,9,113,98,4186,23512,.218,1.22,.00047,.00591,.00512,.219,1.23
2021,12,18,10,387,4118,3,142,58,390,4318,.0794,.845,.000616,.0291,.0119,.08,.886
2021,12,18,11,1059,6473,31,32,1432,1090,7937,.255,1.56,.00747,.00771,.345,.263,1.91
2021,12,18,12,5160,45918,0,0,0,5160,45918,.05,.445,0,0,0,.05,.445
2021,12,18,13,2433,31787,87,0,3175,2520,34962,.0476,.622,.0017,0,.0621,.0493,.684
2021,12,18,15,1858,10014,6,191,653,1864,10858,.279,1.51,.000902,.0287,.0982,.28,1.63
2021,12,18,16,1858,5550,28,1,138,1886,5689,.211,.629,.00317,.000113,.0156,.214,.645
2021,12,18,17,13251,123356,3,359,40,13254,123755,.206,1.91,.0000465,.00557,.00062,.206,1.92
2021,12,18,18,4834,26398,125,767,4895,4959,32060,.143,.779,.00369,.0226,.145,.146,.946
2021,12,18,19,3342,14127,19,388,3,3361,14518,.192,.812,.00109,.0223,.000173,.193,.835
2021,12,18,20,1228,5346,0,280,403,1228,6029,.0826,.36,0,.0188,.0271,.0826,.406
2021,12,18,21,3290,12794,440,562,2058,3730,15414,.159,.617,.0212,.0271,.0993,.18,.744
2021,12,18,22,1923,17153,1,32,93,1924,17278,.0918,.819,.0000477,.00153,.00444,.0918,.825
2021,12,18,23,1051,6141,3,17,6,1054,6164,.152,.886,.000433,.00245,.000866,.152,.89
2021,12,18,24,2511,23177,13,2478,4446,2524,30101,.077,.711,.000399,.076,.136,.0774,.923
2021,12,18,25,7620,58631,1,153,549,7621,59333,.2,1.54,.0000262,.00401,.0144,.2,1.55
2021,12,18,26,12824,56635,93,51,487,12917,57173,.26,1.15,.00188,.00103,.00986,.262,1.16
2021,12,18,27,7260,59367,0,181,30,7260,59578,.233,1.91,0,.00582,.000965,.233,1.92
2021,12,18,28,1410,5663,0,0,0,1410,5663,.11,.444,0,0,0,.11,.444
2021,12,18,29,5725,18287,188,261,837,5913,19385,.186,.593,.0061,.00847,.0271,.192,.629
2021,12,18,30,1452,6658,0,5,39,1452,6702,.272,1.25,0,.000937,.00731,.272,1.26
2021,12,18,31,1222,3671,0,10,0,1222,3681,.118,.355,0,.000966,0,.118,.356
2021,12,18,32,2679,21569,0,0,0,2679,21569,.174,1.4,0,0,0,.174,1.4
2021,12,18,33,573,2721,92,6,8,665,2735,.0741,.352,.0119,.000775,.00103,.0859,.353
2021,12,18,34,7638,88804,91,17688,9561,7729,116053,.17,1.98,.00203,.394,.213,.172,2.58
2021,12,18,35,1725,10931,1,14,367,1726,11312,.181,1.15,.000105,.00147,.0384,.181,1.18
2021,12,18,36,15356,143864,21,42462,4033,15377,190359,.161,1.51,.000221,.446,.0424,.162,2
2021,12,18,37,2384,19058,30,130,611,2414,19799,.0469,.375,.00059,.00256,.012,.0475,.39
2021,12,18,38,881,3432,0,1,10,881,3443,.218,.85,0,.000248,.00248,.218,.853
2021,12,18,39,9337,41232,3,462,10376,9340,52070,.161,.711,.0000517,.00796,.179,.161,.897
2021,12,18,40,2716,13410,0,0,0,2716,13410,.148,.728,0,0,0,.148,.728
2021,12,18,41,4569,30863,46,386,1427,4615,32676,.217,1.47,.00219,.0183,.0678,.219,1.55
2021,12,18,42,7907,80541,1,1538,1837,7908,83916,.122,1.24,.0000154,.0237,.0283,.122,1.29
2021,12,18,44,1097,7206,13,80,78,1110,7364,.197,1.3,.00234,.0144,.014,.2,1.33
2021,12,18,45,1204,11434,0,0,3,1204,11437,.0507,.481,0,0,.000126,.0507,.481
2021,12,18,46,489,1556,0,0,0,489,1556,.105,.335,0,0,0,.105,.335
2021,12,18,47,4076,14852,13,38,54,4089,14944,.122,.444,.000389,.00114,.00161,.122,.447
2021,12,18,48,15131,115901,34,226,316,15165,116443,.108,.825,.000242,.00161,.00225,.108,.829
2021,12,18,49,1866,7147,0,0,0,1866,7147,.116,.445,0,0,0,.116,.445
2021,12,18,50,525,3071,0,11,0,525,3082,.153,.897,0,.00321,0,.153,.901
2021,12,18,51,3387,44270,0,0,0,3387,44270,.0768,1,0,0,0,.0768,1
2021,12,18,53,6047,49879,46,52,422,6093,50353,.154,1.27,.00118,.00133,.0108,.156,1.29
2021,12,18,54,1093,7954,0,67,11,1093,8032,.137,.998,0,.00841,.00138,.137,1.01
2021,12,18,55,8717,35960,6,544,385,8723,36889,.281,1.16,.000193,.0175,.0124,.281,1.19
2021,12,18,56,563,1969,0,0,0,563,1969,.193,.674,0,0,0,.193,.674
2021,12,25,1,2516,5470,0,0,0,2516,5470,.112,.244,0,0,0,.112,.244
2021,12,25,2,1134,8472,0,3,0,1134,8475,.326,2.44,0,.000863,0,.326,2.44
2021,12,25,4,1849,12288,0,143,2917,1849,15348,.0521,.346,0,.00403,.0821,.0521,.432
2021,12,25,5,1771,8649,1,45,359,1772,9053,.13,.635,.0000734,.0033,.0263,.13,.664
2021,12,25,6,48792,352925,80,24621,32112,48872,409658,.251,1.82,.000412,.127,.165,.252,2.11
2021,12,25,8,1682,17665,1,883,473,1683,19021,.0534,.561,.0000318,.028,.015,.0534,.604
2021,12,25,9,3294,24445,7,113,167,3301,24725,.172,1.28,.000366,.00591,.00873,.173,1.29
2021,12,25,10,484,4021,2,90,9,486,4120,.0993,.825,.00041,.0185,.00185,.0997,.846
2021,12,25,11,1583,5791,23,15,1006,1606,6812,.381,1.4,.00554,.00361,.242,.387,1.64
2021,12,25,12,4244,41195,0,0,0,4244,41195,.0411,.399,0,0,0,.0411,.399
2021,12,25,13,2705,25151,70,0,8101,2775,33252,.0529,.492,.00137,0,.159,.0543,.651
2021,12,25,15,1394,8300,5,267,873,1399,9440,.21,1.25,.000752,.0402,.131,.21,1.42
2021,12,25,16,1982,6049,28,19,198,2010,6266,.225,.686,.00317,.00215,.0225,.228,.711
2021,12,25,17,13938,101021,0,410,33,13938,101464,.216,1.57,0,.00636,.000512,.216,1.57
2021,12,25,18,6199,26086,92,812,6868,6291,33766,.183,.77,.00272,.024,.203,.186,.997
2021,12,25,19,3520,15239,16,344,0,3536,15583,.202,.876,.00092,.0198,0,.203,.896
2021,12,25,20,1319,5008,0,355,44,1319,5407,.0887,.337,0,.0239,.00296,.0887,.364
2021,12,25,21,2396,10118,176,480,1725,2572,12323,.116,.488,.00849,.0232,.0832,.124,.595
2021,12,25,22,1623,16438,3,16,103,1626,16557,.0775,.784,.000143,.000764,.00492,.0776,.79
2021,12,25,23,1198,6065,10,7,2,1208,6074,.173,.876,.00144,.00101,.000289,.174,.877
2021,12,25,24,3177,21815,13,1987,3989,3190,27791,.0974,.669,.000399,.0609,.122,.0978,.852
2021,12,25,25,9881,59921,1,219,598,9882,60738,.259,1.57,.0000262,.00574,.0157,.259,1.59
2021,12,25,26,15266,48828,31,64,420,15297,49312,.309,.989,.000628,.0013,.00851,.31,.999
2021,12,25,27,7870,59037,0,175,12,7870,59224,.253,1.9,0,.00563,.000386,.253,1.9
2021,12,25,28,1078,5490,0,13,0,1078,5503,.0845,.43,0,.00102,0,.0845,.431
2021,12,25,29,5877,18485,57,170,561,5934,19216,.191,.6,.00185,.00551,.0182,.192,.623
2021,12,25,30,1588,6770,0,11,0,1588,6781,.298,1.27,0,.00206,0,.298,1.27
2021,12,25,31,1295,4010,1,1,0,1296,4011,.125,.387,.0000966,.0000966,0,.125,.387
2021,12,25,32,2269,20903,0,0,0,2269,20903,.147,1.36,0,0,0,.147,1.36
2021,12,25,33,663,2693,38,5,3,701,2701,.0857,.348,.00491,.000646,.000388,.0906,.349
2021,12,25,34,12298,83766,71,11428,8572,12369,103766,.274,1.86,.00158,.254,.191,.275,2.31
2021,12,25,35,1599,10551,0,17,158,1599,10726,.168,1.11,0,.00178,.0166,.168,1.12
2021,12,25,36,17647,144511,20,1327,2974,17667,148812,.185,1.52,.00021,.0139,.0313,.186,1.56
2021,12,25,37,1923,17424,23,98,420,1946,17942,.0379,.343,.000453,.00193,.00827,.0383,.353
2021,12,25,38,933,3703,0,1,32,933,3736,.231,.917,0,.000248,.00793,.231,.926
2021,12,25,39,11955,42153,3,287,10559,11958,52999,.206,.726,.0000517,.00495,.182,.206,.913
2021,12,25,40,1762,12894,0,0,0,1762,12894,.0957,.7,0,0,0,.0957,.7
2021,12,25,41,4890,29745,57,287,10559,4947,40591,.232,1.41,.00271,.0136,.502,.235,1.93
