year,month,day,countyfips,merchants_all
2020,3,10,41071,-.0263
2020,3,10,42003,-.0306
2020,3,10,42005,-.00705
2020,3,10,42009,-.0541
2020,3,10,42011,-.0402
2020,3,10,42017,-.0296
2020,3,10,42019,-.0548
2020,3,10,42021,-.0311
2020,3,10,42029,-.0196
2020,3,10,42041,-.139
2020,3,10,42043,-.0978
2020,3,10,42045,-.0193
2020,3,10,42049,-.0379
2020,3,10,42051,-.118
2020,3,10,42055,-.044
2020,3,10,42065,.0633
2020,3,10,42069,-.0476
2020,3,10,42071,-.0671
2020,3,10,42077,-.0078
2020,3,10,42079,.0186
2020,3,10,42081,.0631
2020,3,10,42089,-.0596
2020,3,10,42091,-.0527
2020,3,10,42101,-.039
2020,3,10,42129,-.0725
2020,3,10,42133,-.299
2020,3,10,44007,.0267
2020,3,10,45007,-.0152
2020,3,10,45013,-.0275
2020,3,10,45019,.00217
2020,3,10,45041,-.0747
2020,3,10,45045,-.0413
2020,3,10,45051,.00124
2020,3,10,45063,-.0401
2020,3,10,45079,-.0824
2020,3,10,45083,-.0214
2020,3,10,45085,-.0318
2020,3,10,45091,-.0142
2020,3,10,46099,.0191
2020,3,10,47037,-.0543
2020,3,10,47065,-.0677
2020,3,10,47093,-.0408
2020,3,10,47119,-.0858
2020,3,10,47125,-.0197
2020,3,10,47149,-.0844
2020,3,10,47157,-.0171
2020,3,10,47189,-.153
2020,3,10,48027,-.0367
2020,3,10,48029,-.0457
2020,3,10,48039,-.0146
2020,3,10,48041,-.0216
2020,3,10,48049,-.0363
2020,3,10,48061,-.0274
2020,3,10,48085,.0134
2020,3,10,48091,.0256
2020,3,10,48113,-.00848
2020,3,10,48121,-.0153
2020,3,10,48139,-.0528
2020,3,10,48141,.00365
2020,3,10,48157,-.0499
2020,3,10,48167,-.0245
2020,3,10,48171,.00265
2020,3,10,48181,.0401
2020,3,10,48183,-.0408
2020,3,10,48201,-.0175
2020,3,10,48215,-.0423
2020,3,10,48245,-.0208
2020,3,10,48257,-.000737
2020,3,10,48329,-.04
2020,3,10,48339,-.0101
2020,3,10,48355,-.0238
2020,3,10,48361,.0601
2020,3,10,48375,.0141
2020,3,10,48397,-.0591
2020,3,10,48423,.0226
2020,3,10,48427,-.102
2020,3,10,48439,-.00758
2020,3,10,48453,-.014
2020,3,10,48479,.00825
2020,3,10,48491,-.0221
2020,3,10,48495,-.0014
2020,3,10,49005,-.0136
2020,3,10,49011,-.0118
2020,3,10,49035,-.025
2020,3,10,49049,-.0189
2020,3,10,49057,-.0211
2020,3,10,50007,-.107
2020,3,10,51041,-.0246
2020,3,10,51059,-.00958
2020,3,10,51085,-.0677
2020,3,10,51087,-.0421
2020,3,10,51107,-.0234
2020,3,10,51153,.0282
2020,3,10,51161,.0157
2020,3,10,51177,-.103
2020,3,10,51179,-.0134
2020,3,10,51550,.0174
2020,3,10,51700,-.0543
2020,3,10,51710,.0158
2020,3,10,51760,.0461
2020,3,10,51770,-.0442
2020,3,10,51800,-.0743
2020,3,10,51810,-.00652
2020,3,10,53005,.023
2020,3,10,53011,-.323
2020,3,10,53033,-.0272
2020,3,10,53035,.00985
2020,3,10,53053,-.0758
2020,3,10,53061,-.014
2020,3,10,53063,.0138
2020,3,10,53067,-.0681
2020,3,10,53073,.0302
2020,3,10,53077,.0067
2020,3,10,54003,-.0406
2020,3,10,54011,.000845
2020,3,10,54039,-.008
2020,3,10,54061,-.0285
2020,3,10,54081,.0179
2020,3,10,55009,-.068
2020,3,10,55025,-.0476
2020,3,10,55055,.0258
2020,3,10,55063,-.0379
2020,3,10,55079,-.0491
2020,3,10,55109,-.00726
2020,3,10,55117,-.116
2020,3,10,55133,-.0627
2020,3,10,56025,-.264
2020,3,11,1003,-.0365
2020,3,11,1015,-.0387
2020,3,11,1043,.0278
2020,3,11,1069,-.018
2020,3,11,1073,-.013
2020,3,11,1089,-.0395
2020,3,11,1095,-.0697
2020,3,11,1097,.0447
2020,3,11,1101,-.0312
2020,3,11,1103,-.0261
2020,3,11,1125,-.0382
2020,3,11,2020,-.0562
2020,3,11,2170,.0542
2020,3,11,4013,-.052
2020,3,11,4019,-.0339
2020,3,11,4025,-.0759
2020,3,11,5007,-.0268
2020,3,11,5045,-.0102
2020,3,11,5069,-.0417
2020,3,11,5119,-.0458
2020,3,11,5143,-.0335
2020,3,11,6001,-.0553
2020,3,11,6007,-.221
2020,3,11,6013,-.0232
2020,3,11,6017,-.0564
2020,3,11,6019,-.0253
2020,3,11,6025,-.00807
2020,3,11,6029,-.0228
2020,3,11,6037,-.0351
2020,3,11,6045,.0117
2020,3,11,6053,-.0247
2020,3,11,6059,-.0318
2020,3,11,6061,-.0363
2020,3,11,6065,-.0271
2020,3,11,6067,-.0326
2020,3,11,6071,-.021
2020,3,11,6073,-.041
2020,3,11,6075,-.0314
2020,3,11,6077,-.0428
2020,3,11,6079,.0227
2020,3,11,6081,-.0281
2020,3,11,6083,-.0486
2020,3,11,6085,-.037
2020,3,11,6087,.00256
2020,3,11,6089,-.204
2020,3,11,6095,-.0329
2020,3,11,6097,-.00632
2020,3,11,6099,-.0365
2020,3,11,6107,-.0712
2020,3,11,6111,-.00373
2020,3,11,8001,.001
2020,3,11,8005,-.0419
2020,3,11,8013,.0291
2020,3,11,8031,-.0275
2020,3,11,8035,-.028
2020,3,11,8041,-.0419
2020,3,11,8059,-.0279
2020,3,11,8069,-.0517
2020,3,11,8101,-.0482
2020,3,11,8123,-.0848
2020,3,11,9001,-.0382
2020,3,11,9003,-.0489
2020,3,11,9009,-.0656
2020,3,11,9011,-.0682
2020,3,11,10003,-.0437
2020,3,11,10005,-.126
2020,3,11,11001,-.0735
2020,3,11,12001,-.0324
2020,3,11,12009,-.00413
2020,3,11,12011,-.0552
2020,3,11,12017,-.0703
2020,3,11,12021,-.0328
2020,3,11,12031,-.00324
2020,3,11,12033,-.103
2020,3,11,12053,-.0864
2020,3,11,12057,-.0512
2020,3,11,12069,-.035
2020,3,11,12071,-.0169
2020,3,11,12073,-.0645
2020,3,11,12083,-.0365
2020,3,11,12085,-.0396
2020,3,11,12086,-.0443
2020,3,11,12091,-.0114
2020,3,11,12095,-.00131
2020,3,11,12097,-.0475
2020,3,11,12099,-.00768
2020,3,11,12101,-.0773
2020,3,11,12103,-.0454
2020,3,11,12105,-.0191
2020,3,11,12109,-.0817
2020,3,11,12111,-.0112
2020,3,11,12115,-.0393
2020,3,11,12117,-.0258
2020,3,11,12127,-.0395
2020,3,11,13015,-.0273
2020,3,11,13045,-.0444
2020,3,11,13057,-.0405
2020,3,11,13063,.00342
2020,3,11,13067,-.0319
2020,3,11,13073,-.0485
2020,3,11,13089,-.0333
2020,3,11,13095,-.0242
2020,3,11,13113,-.000784
2020,3,11,13121,-.0175
2020,3,11,13135,-.0499
2020,3,11,13139,.00133
2020,3,11,13151,-.037
2020,3,11,13153,-.0553
2020,3,11,13185,-.0211
2020,3,11,13223,-.0878
2020,3,11,15001,-.0219
2020,3,11,15003,-.00813
2020,3,11,15007,.00546
2020,3,11,16001,-.0552
2020,3,11,16019,-.0256
2020,3,11,16027,-.0837
2020,3,11,16055,.0142
2020,3,11,17031,-.0595
2020,3,11,17043,-.0619
2020,3,11,17089,-.047
2020,3,11,17097,-.0586
2020,3,11,17111,-.0221
2020,3,11,17119,.00866
2020,3,11,17161,.0091
2020,3,11,17163,-.00985
2020,3,11,17167,-.0349
2020,3,11,17183,-.0238
2020,3,11,17197,-.11
2020,3,11,17199,-.00619
2020,3,11,17201,-.083
2020,3,11,18037,-.0318
2020,3,11,18039,-.0414
2020,3,11,18053,-.00444
2020,3,11,18057,-.064
2020,3,11,18081,-.0528
2020,3,11,18089,-.0841
2020,3,11,18091,-.128
2020,3,11,18097,-.0343
2020,3,11,18127,-.0755
2020,3,11,18141,-.0579
2020,3,11,18157,-.0558
2020,3,11,18163,-.00746
2020,3,11,18167,-.0423
2020,3,11,19013,-.00857
2020,3,11,19045,-.0619
2020,3,11,19061,-.0359
2020,3,11,19113,-.0782
2020,3,11,19153,.00335
2020,3,11,19155,.0523
2020,3,11,19193,.0961
2020,3,11,20091,.00909
2020,3,11,20161,-.0174
2020,3,11,20173,-.081
2020,3,11,20177,-.172
2020,3,11,21019,-.0328
2020,3,11,21035,-.0487
2020,3,11,21037,-.00795
2020,3,11,21067,-.0795
2020,3,11,21111,-.0385
2020,3,11,21117,-.0283
2020,3,11,22015,.00252
2020,3,11,22017,-.0107
2020,3,11,22019,-.0577
2020,3,11,22033,-.0249
2020,3,11,22051,.0676
2020,3,11,22063,.0132
2020,3,11,22071,.0851
2020,3,11,22073,.0276
2020,3,11,22109,.141
2020,3,11,23005,-.428
2020,3,11,24003,-.0727
2020,3,11,24005,-.104
2020,3,11,24017,-.0561
2020,3,11,24021,-.046
2020,3,11,24025,-.0938
2020,3,11,24027,-.0918
2020,3,11,24031,-.0674
2020,3,11,24033,-.0431
2020,3,11,24043,-.0829
2020,3,11,24510,-.0665
2020,3,11,25001,-.0197
2020,3,11,25005,-.0334
2020,3,11,25009,-.0783
2020,3,11,25013,-.0302
2020,3,11,25017,-.0736
2020,3,11,25021,-.028
2020,3,11,25023,-.00533
2020,3,11,25025,-.0339
2020,3,11,25027,-.0373
2020,3,11,26025,-.0233
2020,3,11,26049,-.0757
2020,3,11,26055,-.0216
2020,3,11,26065,-.0544
2020,3,11,26081,-.0392
2020,3,11,26093,.0363
2020,3,11,26099,-.0263
2020,3,11,26111,-.0203
2020,3,11,26115,-.0637
2020,3,11,26125,-.0252
2020,3,11,26139,-.0306
2020,3,11,26163,-.0347
2020,3,11,27003,-.062
2020,3,11,27053,-.0283
2020,3,11,27109,-.00852
2020,3,11,27123,-.0377
2020,3,11,27137,-.0137
2020,3,11,27141,.016
2020,3,11,27145,.0453
2020,3,11,28033,-.0335
2020,3,11,28121,.0311
2020,3,11,29019,-.0651
2020,3,11,29071,-.0059
2020,3,11,29077,-.00967
2020,3,11,29095,-.0579
2020,3,11,29099,-.0568
2020,3,11,29145,-.0519
2020,3,11,29161,.137
2020,3,11,29165,-.125
2020,3,11,29183,-.0355
2020,3,11,29187,.0313
2020,3,11,29189,-.0388
2020,3,11,29510,-.0326
2020,3,11,30029,-.0636
2020,3,11,30047,-.0757
2020,3,11,30049,-.0827
2020,3,11,30111,-.047
2020,3,11,31055,.00228
2020,3,11,31109,-.032
2020,3,11,31153,.0341
2020,3,11,32003,-.0258
2020,3,11,32031,-.0261
2020,3,11,33011,-.0179
2020,3,11,33015,-.169
2020,3,11,34001,-.00348
2020,3,11,34003,-.0241
2020,3,11,34005,-.0579
2020,3,11,34007,-.0191
2020,3,11,34009,-.076
2020,3,11,34013,-.0449
2020,3,11,34015,-.0104
2020,3,11,34017,-.0309
2020,3,11,34021,-.0489
2020,3,11,34023,-.0429
2020,3,11,34025,-.0387
2020,3,11,34027,-.0798
2020,3,11,34029,-.0575
2020,3,11,34031,-.0679
2020,3,11,34035,-.00761
2020,3,11,34037,.0205
2020,3,11,34039,-.0247
2020,3,11,34041,-.00715
2020,3,11,35001,-.0099
2020,3,11,35013,-.114
2020,3,11,35049,.00925
2020,3,11,36001,-.0676
2020,3,11,36005,-.0101
2020,3,11,36007,-.0511
2020,3,11,36027,-.0431
2020,3,11,36029,-.1
2020,3,11,36047,-.0563
2020,3,11,36055,-.0693
2020,3,11,36059,-.021
2020,3,11,36061,-.00137
2020,3,11,36063,-.0237
2020,3,11,36065,-.00654
2020,3,11,36067,-.0461
2020,3,11,36071,-.0805
2020,3,11,36077,-.0714
2020,3,11,36081,-.0453
2020,3,11,36085,-.0132
2020,3,11,36087,-.108
2020,3,11,36091,-.0723
2020,3,11,36101,-.0692
2020,3,11,36103,-.0402
2020,3,11,36111,-.0912
2020,3,11,36119,-.0273
2020,3,11,37019,-.0422
2020,3,11,37021,-.0523
2020,3,11,37035,-.00523
2020,3,11,37051,-.0157
2020,3,11,37063,-.0245
2020,3,11,37067,-.0357
2020,3,11,37071,-.00547
2020,3,11,37081,-.0229
2020,3,11,37083,.0203
2020,3,11,37089,-.116
2020,3,11,37097,.00228
2020,3,11,37105,-.0563
2020,3,11,37119,-.0283
2020,3,11,37129,.0045
2020,3,11,37133,-.0222
2020,3,11,37147,.0229
2020,3,11,37151,-.0239
2020,3,11,37155,-.00768
2020,3,11,37159,-.03
2020,3,11,37179,-.0125
2020,3,11,37183,-.0276
2020,3,11,37191,-.0332
2020,3,11,39007,-.0337
2020,3,11,39017,-.0546
2020,3,11,39025,-.0193
2020,3,11,39035,-.0462
2020,3,11,39041,-.0388
2020,3,11,39049,.00393
2020,3,11,39057,-.0775
2020,3,11,39061,-.00708
2020,3,11,39083,-.0538
2020,3,11,39089,-.00261
2020,3,11,39093,-.0934
2020,3,11,39103,-.0518
2020,3,11,39113,-.0414
2020,3,11,39151,-.0249
2020,3,11,39153,-.0352
2020,3,11,39165,-.077
2020,3,11,40109,-.0505
2020,3,11,40143,-.0461
2020,3,11,41005,-.0151
2020,3,11,41007,.00249
2020,3,11,41019,-.0465
2020,3,11,41029,-.0221
2020,3,11,41039,-.0375
2020,3,11,41047,-.0256
2020,3,11,41051,-.0627
2020,3,11,41067,-.0497
2020,3,11,41071,-.0465
2020,3,11,42003,-.0333
2020,3,11,42005,-.00567
2020,3,11,42009,-.0527
2020,3,11,42011,-.0435
2020,3,11,42017,-.0352
2020,3,11,42019,-.0728
2020,3,11,42021,-.038
2020,3,11,42029,-.0288
2020,3,11,42041,-.143
2020,3,11,42043,-.109
2020,3,11,42045,-.0255
2020,3,11,42049,-.0343
2020,3,11,42051,-.148
2020,3,11,42055,-.0317
2020,3,11,42065,.0699
2020,3,11,42069,-.0471
2020,3,11,42071,-.0742
2020,3,11,42077,-.0241
2020,3,11,42079,.00617
2020,3,11,42081,.0584
2020,3,11,42089,-.079
2020,3,11,42091,-.0511
2020,3,11,42101,-.0381
2020,3,11,42129,-.0782
2020,3,11,42133,-.3
2020,3,11,44007,.00197
2020,3,11,45007,.0106
2020,3,11,45013,-.0383
2020,3,11,45019,.00823
2020,3,11,45041,-.064
2020,3,11,45045,-.0348
2020,3,11,45051,.00277
2020,3,11,45063,-.0453
2020,3,11,45079,-.0695
2020,3,11,45083,-.0117
2020,3,11,45085,-.0371
2020,3,11,45091,.00178
2020,3,11,46099,.00866
2020,3,11,47037,-.0518
2020,3,11,47065,-.0667
2020,3,11,47093,-.0428
2020,3,11,47119,-.083
2020,3,11,47125,-.00701
2020,3,11,47149,-.0817
2020,3,11,47157,-.0126
2020,3,11,47189,-.128
2020,3,11,48027,-.0362
2020,3,11,48029,-.0495
2020,3,11,48039,-.0125
2020,3,11,48041,-.0116
2020,3,11,48049,-.0256
2020,3,11,48061,-.0249
2020,3,11,48085,.0166
2020,3,11,48091,.0339
2020,3,11,48113,-.00805
2020,3,11,48121,-.0133
2020,3,11,48139,-.0477
2020,3,11,48141,.00439
2020,3,11,48157,-.0484
2020,3,11,48167,-.028
2020,3,11,48171,.0229
2020,3,11,48181,.0597
2020,3,11,48183,-.0401
2020,3,11,48201,-.017
2020,3,11,48215,-.0412
2020,3,11,48245,-.0147
2020,3,11,48257,-.00729
2020,3,11,48329,-.0293
2020,3,11,48339,-.0117
2020,3,11,48355,-.025
2020,3,11,48361,.0576
2020,3,11,48375,.00855
2020,3,11,48397,-.0567
2020,3,11,48423,.0409
2020,3,11,48427,-.0699
2020,3,11,48439,-.00579
2020,3,11,48453,-.012
2020,3,11,48479,.00704
2020,3,11,48491,-.0203
2020,3,11,48495,-.00727
2020,3,11,49005,-.0212
2020,3,11,49011,-.0121
2020,3,11,49035,-.0276
2020,3,11,49049,-.0199
2020,3,11,49057,-.028
2020,3,11,50007,-.122
2020,3,11,51041,-.0312
2020,3,11,51059,-.0135
2020,3,11,51085,-.0591
2020,3,11,51087,-.0468
2020,3,11,51107,-.02
2020,3,11,51153,.0187
2020,3,11,51161,.0168
2020,3,11,51177,-.107
2020,3,11,51179,-.00812
2020,3,11,51550,.0126
2020,3,11,51700,-.0598
2020,3,11,51710,.0252
2020,3,11,51760,.0522
2020,3,11,51770,-.0373
2020,3,11,51800,-.0918
2020,3,11,51810,.00128
2020,3,11,53005,.023
2020,3,11,53011,-.323
2020,3,11,53033,-.0291
2020,3,11,53035,-.00723
2020,3,11,53053,-.0748
2020,3,11,53061,-.0159
2020,3,11,53063,.0252
2020,3,11,53067,-.0699
2020,3,11,53073,.0425
2020,3,11,53077,.00204
2020,3,11,54003,-.0393
2020,3,11,54011,.00741
2020,3,11,54039,-.0178
2020,3,11,54061,-.036
2020,3,11,54081,.012
2020,3,11,55009,-.0807
2020,3,11,55025,-.0522
2020,3,11,55055,.0375
2020,3,11,55063,-.0458
2020,3,11,55079,-.0544
2020,3,11,55109,-.0232
2020,3,11,55117,-.128
2020,3,11,55133,-.0667
2020,3,11,56025,-.259
2020,3,12,1003,-.0782
2020,3,12,1015,-.0571
2020,3,12,1043,.0126
2020,3,12,1069,-.021
2020,3,12,1073,-.0107
2020,3,12,1089,-.0384
2020,3,12,1095,-.0647
2020,3,12,1097,-.0253
2020,3,12,1101,-.0266
2020,3,12,1103,-.0355
2020,3,12,1125,-.0348
2020,3,12,2020,-.0583
2020,3,12,2170,.0451
2020,3,12,4013,-.055
2020,3,12,4019,-.04
2020,3,12,4025,-.0723
2020,3,12,5007,-.0395
2020,3,12,5045,-.0197
2020,3,12,5069,-.0664
2020,3,12,5119,-.0495
2020,3,12,5143,-.0313
2020,3,12,6001,-.0575
2020,3,12,6007,-.229
2020,3,12,6013,-.0245
2020,3,12,6017,-.0671
2020,3,12,6019,-.0362
2020,3,12,6025,-.00466
2020,3,12,6029,-.0272
2020,3,12,6037,-.0434
2020,3,12,6045,.00528
2020,3,12,6053,-.0223
2020,3,12,6059,-.0399
2020,3,12,6061,-.0427
2020,3,12,6065,-.0392
2020,3,12,6067,-.0404
2020,3,12,6071,-.0279
2020,3,12,6073,-.0499
2020,3,12,6075,-.0304
2020,3,12,6077,-.0451
2020,3,12,6079,.0223
2020,3,12,6081,-.0359
2020,3,12,6083,-.0485
2020,3,12,6085,-.0436
2020,3,12,6087,.00674
2020,3,12,6089,-.21
2020,3,12,6095,-.0311
2020,3,12,6097,-.000483
2020,3,12,6099,-.0357
2020,3,12,6107,-.0784
2020,3,12,6111,-.00438
2020,3,12,8001,-.0031
2020,3,12,8005,-.0406
2020,3,12,8013,.0217
2020,3,12,8031,-.0317
2020,3,12,8035,-.0407
2020,3,12,8041,-.0463
2020,3,12,8059,-.0292
2020,3,12,8069,-.0561
2020,3,12,8101,-.0441
2020,3,12,8123,-.0818
2020,3,12,9001,-.041
2020,3,12,9003,-.055
2020,3,12,9009,-.067
2020,3,12,9011,-.071
2020,3,12,10003,-.0468
2020,3,12,10005,-.128
2020,3,12,11001,-.0817
2020,3,12,12001,-.03
2020,3,12,12009,-.0103
2020,3,12,12011,-.0636
2020,3,12,12017,-.0752
2020,3,12,12021,-.0356
2020,3,12,12031,-.00413
2020,3,12,12033,-.0976
2020,3,12,12053,-.0741
2020,3,12,12057,-.0552
2020,3,12,12069,-.0382
2020,3,12,12071,-.00783
2020,3,12,12073,-.0542
2020,3,12,12083,-.0434
2020,3,12,12085,-.044
2020,3,12,12086,-.0489
2020,3,12,12091,-.00881
2020,3,12,12095,-.00951
2020,3,12,12097,-.0511
2020,3,12,12099,-.0131
2020,3,12,12101,-.072
2020,3,12,12103,-.0471
2020,3,12,12105,-.0233
2020,3,12,12109,-.08
2020,3,12,12111,-.000884
2020,3,12,12115,-.0347
2020,3,12,12117,-.0303
2020,3,12,12127,-.0405
2020,3,12,13015,-.0121
2020,3,12,13045,-.048
2020,3,12,13057,-.0361
2020,3,12,13063,-.000403
2020,3,12,13067,-.0331
2020,3,12,13073,-.0348
2020,3,12,13089,-.0337
2020,3,12,13095,-.0205
2020,3,12,13113,.0135
2020,3,12,13121,-.0222
2020,3,12,13135,-.0517
2020,3,12,13139,-.00692
2020,3,12,13151,-.0301
2020,3,12,13153,-.0571
2020,3,12,13185,-.000761
2020,3,12,13223,-.0885
2020,3,12,15001,-.0116
2020,3,12,15003,-.0127
2020,3,12,15007,.014
2020,3,12,16001,-.0556
2020,3,12,16019,-.0182
2020,3,12,16027,-.0893
2020,3,12,16055,.0167
2020,3,12,17031,-.0655
2020,3,12,17043,-.0661
2020,3,12,17089,-.0465
2020,3,12,17097,-.0628
2020,3,12,17111,-.0337
2020,3,12,17119,.00963
2020,3,12,17161,.0033
2020,3,12,17163,-.0184
2020,3,12,17167,-.0579
2020,3,12,17183,-.0163
2020,3,12,17197,-.109
2020,3,12,17199,.0115
2020,3,12,17201,-.0914
2020,3,12,18037,-.0524
2020,3,12,18039,-.0464
2020,3,12,18053,-.0323
2020,3,12,18057,-.054
2020,3,12,18081,-.0654
2020,3,12,18089,-.0843
2020,3,12,18091,-.128
2020,3,12,18097,-.0393
2020,3,12,18127,-.0701
2020,3,12,18141,-.0602
2020,3,12,18157,-.0621
2020,3,12,18163,-.00753
2020,3,12,18167,-.0302
2020,3,12,19013,-.0166
2020,3,12,19045,-.0619
2020,3,12,19061,-.0383
2020,3,12,19113,-.0825
2020,3,12,19153,-.00603
2020,3,12,19155,.0429
2020,3,12,19193,.101
2020,3,12,20091,.0111
2020,3,12,20161,-.0192
2020,3,12,20173,-.0746
2020,3,12,20177,-.195
2020,3,12,21019,-.0392
2020,3,12,21035,-.0505
2020,3,12,21037,-.00791
2020,3,12,21067,-.098
2020,3,12,21111,-.0466
2020,3,12,21117,-.0164
2020,3,12,22015,-.000563
2020,3,12,22017,-.0197
2020,3,12,22019,-.134
2020,3,12,22033,-.0455
2020,3,12,22051,-.0413
2020,3,12,22063,.00851
2020,3,12,22071,.0042
2020,3,12,22073,.0317
2020,3,12,22109,.0571
2020,3,12,23005,-.429
2020,3,12,24003,-.0719
2020,3,12,24005,-.106
2020,3,12,24017,-.0495
2020,3,12,24021,-.0543
2020,3,12,24025,-.113
2020,3,12,24027,-.0884
2020,3,12,24031,-.0713
2020,3,12,24033,-.0492
2020,3,12,24043,-.0874
2020,3,12,24510,-.0704
2020,3,12,25001,-.0236
2020,3,12,25005,-.0318
2020,3,12,25009,-.089
2020,3,12,25013,-.0372
2020,3,12,25017,-.0763
2020,3,12,25021,-.0396
2020,3,12,25023,-.0098
2020,3,12,25025,-.0262
2020,3,12,25027,-.0364
2020,3,12,26025,-.0293
2020,3,12,26049,-.0738
2020,3,12,26055,-.0385
2020,3,12,26065,-.0432
2020,3,12,26081,-.0402
2020,3,12,26093,.036
2020,3,12,26099,-.029
2020,3,12,26111,.00385
2020,3,12,26115,-.0777
2020,3,12,26125,-.0296
2020,3,12,26139,-.0329
2020,3,12,26163,-.0404
2020,3,12,27003,-.0595
2020,3,12,27053,-.0284
2020,3,12,27109,-.0181
2020,3,12,27123,-.0317
2020,3,12,27137,-.0061
2020,3,12,27141,.00305
2020,3,12,27145,.0448
2020,3,12,28033,-.0455
2020,3,12,28121,.0371
2020,3,12,29019,-.0766
2020,3,12,29071,-.00403
2020,3,12,29077,-.0088
2020,3,12,29095,-.0622
2020,3,12,29099,-.0693
2020,3,12,29145,-.0183
2020,3,12,29161,.119
2020,3,12,29165,-.116
2020,3,12,29183,-.0442
2020,3,12,29187,.0341
2020,3,12,29189,-.044
2020,3,12,29510,-.0366
2020,3,12,30029,-.0599
2020,3,12,30047,-.075
2020,3,12,30049,-.0835
2020,3,12,30111,-.0558
2020,3,12,31055,.00387
2020,3,12,31109,-.0381
2020,3,12,31153,.0304
2020,3,12,32003,-.0269
2020,3,12,32031,-.0305
2020,3,12,33011,-.0191
2020,3,12,33015,-.172
2020,3,12,34001,-.0147
2020,3,12,34003,-.0242
2020,3,12,34005,-.0533
2020,3,12,34007,-.025
2020,3,12,34009,-.0737
2020,3,12,34013,-.0476
2020,3,12,34015,-.0173
2020,3,12,34017,-.0376
2020,3,12,34021,-.0566
2020,3,12,34023,-.0479
2020,3,12,34025,-.0437
2020,3,12,34027,-.0879
2020,3,12,34029,-.063
2020,3,12,34031,-.0772
2020,3,12,34035,-.00884
2020,3,12,34037,.0237
2020,3,12,34039,-.0301
2020,3,12,34041,-.0123
2020,3,12,35001,-.0149
2020,3,12,35013,-.125
2020,3,12,35049,.00973
2020,3,12,36001,-.0742
2020,3,12,36005,-.0153
2020,3,12,36007,-.0629
2020,3,12,36027,-.0581
2020,3,12,36029,-.102
2020,3,12,36047,-.0626
2020,3,12,36055,-.0691
2020,3,12,36059,-.0312
2020,3,12,36061,-.00694
2020,3,12,36063,-.0292
2020,3,12,36065,-.0094
2020,3,12,36067,-.0408
2020,3,12,36071,-.0924
2020,3,12,36077,-.0787
2020,3,12,36081,-.0512
2020,3,12,36085,-.0213
2020,3,12,36087,-.104
2020,3,12,36091,-.0877
2020,3,12,36101,-.0601
2020,3,12,36103,-.047
2020,3,12,36111,-.102
2020,3,12,36119,-.0258
2020,3,12,37019,-.0277
2020,3,12,37021,-.0687
2020,3,12,37035,.00365
2020,3,12,37051,-.00772
2020,3,12,37063,-.0246
2020,3,12,37067,-.0318
2020,3,12,37071,-.00299
2020,3,12,37081,-.0275
2020,3,12,37083,-.0174
2020,3,12,37089,-.0959
2020,3,12,37097,-.0179
2020,3,12,37105,-.0612
2020,3,12,37119,-.0313
2020,3,12,37129,.00966
2020,3,12,37133,-.0172
2020,3,12,37147,-.000322
2020,3,12,37151,-.0116
2020,3,12,37155,-.0166
2020,3,12,37159,-.0362
2020,3,12,37179,-.0259
2020,3,12,37183,-.0288
2020,3,12,37191,-.0279
2020,3,12,39007,-.0241
2020,3,12,39017,-.0692
2020,3,12,39025,-.0256
2020,3,12,39035,-.0485
2020,3,12,39041,-.0297
2020,3,12,39049,.00339
2020,3,12,39057,-.0809
2020,3,12,39061,-.0162
2020,3,12,39083,-.0539
2020,3,12,39089,-.0138
2020,3,12,39093,-.0942
2020,3,12,39103,-.063
2020,3,12,39113,-.0459
2020,3,12,39151,-.036
2020,3,12,39153,-.0409
2020,3,12,39165,-.0901
2020,3,12,40109,-.0536
2020,3,12,40143,-.0454
2020,3,12,41005,-.0155
2020,3,12,41007,-.00777
2020,3,12,41019,-.0319
2020,3,12,41029,-.0286
2020,3,12,41039,-.0424
2020,3,12,41047,-.0265
2020,3,12,41051,-.0662
2020,3,12,41067,-.0503
2020,3,12,41071,-.0527
2020,3,12,42003,-.0367
2020,3,12,42005,.00397
2020,3,12,42009,-.0588
2020,3,12,42011,-.0399
2020,3,12,42017,-.0437
2020,3,12,42019,-.0781
2020,3,12,42021,-.0534
2020,3,12,42029,-.0459
2020,3,12,42041,-.141
2020,3,12,42043,-.115
2020,3,12,42045,-.0281
2020,3,12,42049,-.0475
2020,3,12,42051,-.153
2020,3,12,42055,-.0297
2020,3,12,42065,.0537
2020,3,12,42069,-.0492
2020,3,12,42071,-.0802
2020,3,12,42077,-.0275
2020,3,12,42079,.00139
2020,3,12,42081,.042
2020,3,12,42089,-.0784
2020,3,12,42091,-.0545
2020,3,12,42101,-.0406
2020,3,12,42129,-.0781
2020,3,12,42133,-.305
2020,3,12,44007,-.00548
2020,3,12,45007,.0174
2020,3,12,45013,-.0255
2020,3,12,45019,.00594
2020,3,12,45041,-.0824
2020,3,12,45045,-.0268
2020,3,12,45051,-.00103
2020,3,12,45063,-.042
2020,3,12,45079,-.0588
2020,3,12,45083,-.00791
2020,3,12,45085,-.0371
2020,3,12,45091,.011
2020,3,12,46099,.0167
2020,3,12,47037,-.0442
2020,3,12,47065,-.0604
2020,3,12,47093,-.048
2020,3,12,47119,-.0885
2020,3,12,47125,-.00419
2020,3,12,47149,-.083
2020,3,12,47157,-.0156
2020,3,12,47189,-.11
2020,3,12,48027,-.0411
