year,month,day,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020,8,9,46,-.0527,-.105,-.0363,-.0182
2020,8,9,47,-.0866,.,.,.
2020,8,9,48,-.347,.,.,.
2020,8,9,49,-.116,.,.,.
2020,8,9,50,-.112,.,-.0944,-.0313
2020,8,9,51,-.103,-.183,.,.
2020,8,9,52,-.029,.,.,.058
2020,8,9,53,-.0517,-.124,-.0358,-.0155
2020,8,10,1,-.128,.,-.138,.
2020,8,10,2,-.178,-.197,.,.
2020,8,10,3,-.074,.,.,.
2020,8,10,4,-.0673,-.121,-.0592,-.0366
2020,8,10,5,-.0809,-.277,.,.
2020,8,10,6,-.0987,.,.,.
2020,8,10,7,-.109,-.231,-.0905,-.0417
2020,8,10,8,-.152,.,.,.
2020,8,10,9,-.0713,-.289,.,.
2020,8,10,10,-.0723,-.19,-.0459,-.0156
2020,8,10,11,-.114,-.187,-.0906,.
2020,8,10,12,-.107,.,.,-.0474
2020,8,10,13,-.105,.,.,.
2020,8,10,14,-.149,-.265,.,.
2020,8,10,15,-.118,-.23,.,-.0377
2020,8,10,16,-.122,.,-.108,-.0412
2020,8,10,17,-.0802,-.163,-.0671,.
2020,8,10,18,-.00686,-.0747,.,.
2020,8,10,19,-.0606,-.186,.,.
2020,8,10,20,-.117,.,-.094,-.0797
2020,8,10,21,-.237,.,.,.
2020,8,10,22,-.0632,-.133,.,.
2020,8,10,23,-.165,.,.,-.0743
2020,8,10,24,-.16,.,.,.
2020,8,10,25,-.129,.,.,-.0579
2020,8,10,26,-.0685,-.181,-.032,.
2020,8,10,27,-.0694,-.167,-.0371,-.0223
2020,8,10,28,-.052,.,-.0587,.
2020,8,10,29,-.115,.,.,-.0502
2020,8,10,30,-.0794,-.171,-.0579,-.0627
2020,8,10,31,-.0653,-.119,-.0541,-.00941
2020,8,10,32,-.111,-.216,-.047,.
2020,8,10,33,-.11,-.249,.,.
2020,8,10,34,-.121,.,.,.
2020,8,10,35,-.0931,.,-.0981,.
2020,8,10,36,-.0967,-.238,-.136,.
2020,8,10,37,-.0472,.,-.0301,-.0148
2020,8,10,38,-.0826,-.177,.,.
2020,8,10,39,-.0467,.,.,.0168
2020,8,10,40,-.046,-.197,.,-.01
2020,8,10,41,-.12,.,.,-.0329
2020,8,10,42,-.0988,.,.,.
2020,8,10,43,-.0124,-.125,.,.
2020,8,10,44,-.196,-.27,.,.
2020,8,10,45,.,.,.,.
2020,8,10,46,-.0522,-.105,-.0355,-.0177
2020,8,10,47,-.0866,.,.,.
2020,8,10,48,-.35,.,.,.
2020,8,10,49,-.117,.,.,.
2020,8,10,50,-.111,.,-.0939,-.0298
2020,8,10,51,-.103,-.185,.,.
2020,8,10,52,-.0259,.,.,.0616
2020,8,10,53,-.0513,-.124,-.0349,-.0159
2020,8,11,1,-.127,.,-.137,.
2020,8,11,2,-.177,-.196,.,.
2020,8,11,3,-.074,.,.,.
2020,8,11,4,-.0674,-.121,-.0592,-.0369
2020,8,11,5,-.0797,-.276,.,.
2020,8,11,6,-.0988,.,.,.
2020,8,11,7,-.109,-.231,-.0907,-.0419
2020,8,11,8,-.151,.,.,.
2020,8,11,9,-.0706,-.285,.,.
2020,8,11,10,-.0717,-.189,-.0446,-.016
2020,8,11,11,-.113,-.187,-.09,.
2020,8,11,12,-.106,.,.,-.0469
2020,8,11,13,-.105,.,.,.
2020,8,11,14,-.149,-.269,.,.
2020,8,11,15,-.118,-.229,.,-.0374
2020,8,11,16,-.123,.,-.107,-.0419
2020,8,11,17,-.0803,-.164,-.0672,.
2020,8,11,18,-.00704,-.0739,.,.
2020,8,11,19,-.0599,-.185,.,.
2020,8,11,20,-.116,.,-.0936,-.0799
2020,8,11,21,-.236,.,.,.
2020,8,11,22,-.0636,-.132,.,.
2020,8,11,23,-.165,.,.,-.0741
2020,8,11,24,-.16,.,.,.
2020,8,11,25,-.129,.,.,-.0573
2020,8,11,26,-.0681,-.182,-.0313,.
2020,8,11,27,-.07,-.168,-.0375,-.0217
2020,8,11,28,-.0522,.,-.0588,.
2020,8,11,29,-.115,.,.,-.0502
2020,8,11,30,-.0789,-.171,-.0575,-.0615
2020,8,11,31,-.0648,-.12,-.0525,-.0083
2020,8,11,32,-.111,-.216,-.0465,.
2020,8,11,33,-.108,-.248,.,.
2020,8,11,34,-.119,.,.,.
2020,8,11,35,-.092,.,-.0967,.
2020,8,11,36,-.0961,-.237,-.135,.
2020,8,11,37,-.0478,.,-.03,-.0153
2020,8,11,38,-.0825,-.177,.,.
2020,8,11,39,-.0463,.,.,.0176
2020,8,11,40,-.046,-.197,.,-.00997
2020,8,11,41,-.12,.,.,-.0327
2020,8,11,42,-.099,.,.,.
2020,8,11,43,-.0118,-.124,.,.
2020,8,11,44,-.195,-.269,.,.
2020,8,11,45,.,.,.,.
2020,8,11,46,-.0517,-.105,-.0347,-.0173
2020,8,11,47,-.0867,.,.,.
2020,8,11,48,-.353,.,.,.
2020,8,11,49,-.117,.,.,.
2020,8,11,50,-.11,.,-.0934,-.0283
2020,8,11,51,-.103,-.187,.,.
2020,8,11,52,-.0227,.,.,.0651
2020,8,11,53,-.0509,-.124,-.034,-.0163
2020,8,12,1,-.127,.,-.136,.
2020,8,12,2,-.177,-.195,.,.
2020,8,12,3,-.0739,.,.,.
2020,8,12,4,-.0675,-.121,-.0593,-.0372
2020,8,12,5,-.0786,-.275,.,.
2020,8,12,6,-.0988,.,.,.
2020,8,12,7,-.109,-.232,-.0908,-.0422
2020,8,12,8,-.15,.,.,.
2020,8,12,9,-.0698,-.282,.,.
2020,8,12,10,-.0711,-.189,-.0434,-.0165
2020,8,12,11,-.113,-.187,-.0894,.
2020,8,12,12,-.106,.,.,-.0463
2020,8,12,13,-.104,.,.,.
2020,8,12,14,-.148,-.272,.,.
2020,8,12,15,-.117,-.229,.,-.037
2020,8,12,16,-.123,.,-.107,-.0426
2020,8,12,17,-.0805,-.165,-.0673,.
2020,8,12,18,-.00728,-.0733,.,.
2020,8,12,19,-.0593,-.185,.,.
2020,8,12,20,-.116,.,-.0929,-.0797
2020,8,12,21,-.236,.,.,.
2020,8,12,22,-.0642,-.131,.,.
2020,8,12,23,-.165,.,.,-.0738
2020,8,12,24,-.159,.,.,.
2020,8,12,25,-.128,.,.,-.0568
2020,8,12,26,-.0678,-.184,-.0306,.
2020,8,12,27,-.0706,-.17,-.038,-.0209
2020,8,12,28,-.0524,.,-.0588,.
2020,8,12,29,-.115,.,.,-.0502
2020,8,12,30,-.0785,-.171,-.0573,-.0603
2020,8,12,31,-.0643,-.122,-.0508,-.00711
2020,8,12,32,-.111,-.216,-.046,.
2020,8,12,33,-.107,-.247,.,.
2020,8,12,34,-.118,.,.,.
2020,8,12,35,-.0909,.,-.0951,.
2020,8,12,36,-.0956,-.237,-.134,.
2020,8,12,37,-.0489,.,-.0301,-.0158
2020,8,12,38,-.0824,-.176,.,.
2020,8,12,39,-.0458,.,.,.0184
2020,8,12,40,-.0461,-.197,.,-.0101
2020,8,12,41,-.12,.,.,-.0326
2020,8,12,42,-.0993,.,.,.
2020,8,12,43,-.0113,-.123,.,.
2020,8,12,44,-.194,-.268,.,.
2020,8,12,45,.,.,.,.
2020,8,12,46,-.0512,-.104,-.0341,-.0169
2020,8,12,47,-.0868,.,.,.
2020,8,12,48,-.355,.,.,.
2020,8,12,49,-.118,.,.,.
2020,8,12,50,-.11,.,-.0927,-.0269
2020,8,12,51,-.103,-.189,.,.
2020,8,12,52,-.0197,.,.,.0684
2020,8,12,53,-.0506,-.124,-.0331,-.0166
2020,8,13,1,-.126,.,-.136,.
2020,8,13,2,-.177,-.194,.,.
2020,8,13,3,-.0738,.,.,.
2020,8,13,4,-.0675,-.12,-.0593,-.0376
2020,8,13,5,-.0774,-.273,.,.
2020,8,13,6,-.0987,.,.,.
2020,8,13,7,-.109,-.232,-.0908,-.0423
2020,8,13,8,-.15,.,.,.
2020,8,13,9,-.0689,-.277,.,.
2020,8,13,10,-.0705,-.188,-.0422,-.017
2020,8,13,11,-.112,-.187,-.0888,.
2020,8,13,12,-.106,.,.,-.0457
2020,8,13,13,-.103,.,.,.
2020,8,13,14,-.148,-.275,.,.
2020,8,13,15,-.117,-.228,.,-.0366
2020,8,13,16,-.124,.,-.107,-.0432
2020,8,13,17,-.0806,-.165,-.0673,.
2020,8,13,18,-.00753,-.0727,.,.
2020,8,13,19,-.0588,-.185,.,.
2020,8,13,20,-.115,.,-.092,-.0792
2020,8,13,21,-.236,.,.,.
2020,8,13,22,-.0644,-.129,.,.
2020,8,13,23,-.166,.,.,-.0735
2020,8,13,24,-.158,.,.,.
2020,8,13,25,-.127,.,.,-.0562
2020,8,13,26,-.0676,-.185,-.0301,.
2020,8,13,27,-.0713,-.172,-.0388,-.0201
2020,8,13,28,-.0527,.,-.0587,.
2020,8,13,29,-.115,.,.,-.0502
2020,8,13,30,-.078,-.171,-.0571,-.0593
2020,8,13,31,-.0637,-.123,-.0492,-.00587
2020,8,13,32,-.111,-.216,-.0455,.
2020,8,13,33,-.106,-.246,.,.
2020,8,13,34,-.117,.,.,.
2020,8,13,35,-.0897,.,-.0934,.
2020,8,13,36,-.0951,-.236,-.133,.
2020,8,13,37,-.0505,.,-.0306,-.0164
2020,8,13,38,-.0823,-.174,.,.
2020,8,13,39,-.0454,.,.,.0191
2020,8,13,40,-.0461,-.198,.,-.0103
2020,8,13,41,-.119,.,.,-.0326
2020,8,13,42,-.0996,.,.,.
2020,8,13,43,-.0107,-.122,.,.
2020,8,13,44,-.193,-.266,.,.
2020,8,13,45,.,.,.,.
2020,8,13,46,-.0509,-.104,-.0336,-.0166
2020,8,13,47,-.0869,.,.,.
2020,8,13,48,-.358,.,.,.
2020,8,13,49,-.118,.,.,.
2020,8,13,50,-.109,.,-.092,-.0255
2020,8,13,51,-.103,-.19,.,.
2020,8,13,52,-.0171,.,.,.071
2020,8,13,53,-.0502,-.123,-.0322,-.017
2020,8,14,1,-.125,.,-.135,.
2020,8,14,2,-.176,-.193,.,.
2020,8,14,3,-.0737,.,.,.
2020,8,14,4,-.0675,-.12,-.0592,-.0379
2020,8,14,5,-.0762,-.271,.,.
2020,8,14,6,-.0985,.,.,.
2020,8,14,7,-.109,-.232,-.0906,-.0425
2020,8,14,8,-.149,.,.,.
2020,8,14,9,-.0681,-.273,.,.
2020,8,14,10,-.07,-.188,-.0411,-.0175
2020,8,14,11,-.112,-.186,-.0883,.
2020,8,14,12,-.106,.,.,-.045
2020,8,14,13,-.102,.,.,.
2020,8,14,14,-.147,-.277,.,.
2020,8,14,15,-.116,-.228,.,-.0362
2020,8,14,16,-.125,.,-.107,-.0438
2020,8,14,17,-.0807,-.166,-.0674,.
2020,8,14,18,-.00785,-.0724,.,.
2020,8,14,19,-.0582,-.185,.,.
2020,8,14,20,-.114,.,-.091,-.0785
2020,8,14,21,-.236,.,.,.
2020,8,14,22,-.0647,-.128,.,.
2020,8,14,23,-.166,.,.,-.0732
2020,8,14,24,-.158,.,.,.
2020,8,14,25,-.127,.,.,-.0557
2020,8,14,26,-.0676,-.187,-.0296,.
2020,8,14,27,-.0722,-.174,-.0396,-.0193
2020,8,14,28,-.053,.,-.0586,.
2020,8,14,29,-.114,.,.,-.0501
2020,8,14,30,-.0777,-.171,-.057,-.0584
2020,8,14,31,-.0631,-.124,-.0476,-.00462
2020,8,14,32,-.11,-.215,-.0449,.
2020,8,14,33,-.105,-.245,.,.
2020,8,14,34,-.115,.,.,.
2020,8,14,35,-.0886,.,-.0917,.
2020,8,14,36,-.0946,-.236,-.132,.
2020,8,14,37,-.0528,.,-.0315,-.0169
2020,8,14,38,-.0821,-.173,.,.
2020,8,14,39,-.045,.,.,.0198
2020,8,14,40,-.0461,-.198,.,-.0105
2020,8,14,41,-.119,.,.,-.0327
2020,8,14,42,-.1,.,.,.
2020,8,14,43,-.0101,-.122,.,.
2020,8,14,44,-.192,-.265,.,.
2020,8,14,45,.,.,.,.
2020,8,14,46,-.0507,-.104,-.0333,-.0164
2020,8,14,47,-.087,.,.,.
2020,8,14,48,-.361,.,.,.
2020,8,14,49,-.119,.,.,.
2020,8,14,50,-.108,.,-.0912,-.0243
2020,8,14,51,-.102,-.192,.,.
2020,8,14,52,-.0151,.,.,.0726
2020,8,14,53,-.0499,-.123,-.0313,-.0175
2020,8,15,1,-.125,.,-.134,.
2020,8,15,2,-.176,-.191,.,.
2020,8,15,3,-.0734,.,.,.
2020,8,15,4,-.0674,-.12,-.059,-.0381
2020,8,15,5,-.075,-.27,.,.
2020,8,15,6,-.0982,.,.,.
2020,8,15,7,-.109,-.231,-.0903,-.0426
2020,8,15,8,-.148,.,.,.
2020,8,15,9,-.0672,-.269,.,.
2020,8,15,10,-.0693,-.187,-.04,-.0178
2020,8,15,11,-.111,-.186,-.0878,.
2020,8,15,12,-.106,.,.,-.0444
2020,8,15,13,-.102,.,.,.
2020,8,15,14,-.147,-.279,.,.
2020,8,15,15,-.116,-.227,.,-.0357
2020,8,15,16,-.125,.,-.107,-.0443
2020,8,15,17,-.0807,-.167,-.0673,.
2020,8,15,18,-.00817,-.0722,.,.
2020,8,15,19,-.0576,-.185,.,.
2020,8,15,20,-.113,.,-.0898,-.0778
2020,8,15,21,-.236,.,.,.
2020,8,15,22,-.0646,-.127,.,.
2020,8,15,23,-.166,.,.,-.0731
2020,8,15,24,-.157,.,.,.
2020,8,15,25,-.126,.,.,-.0552
2020,8,15,26,-.0676,-.189,-.0294,.
2020,8,15,27,-.0731,-.177,-.0407,-.0185
2020,8,15,28,-.0534,.,-.0585,.
2020,8,15,29,-.114,.,.,-.0499
2020,8,15,30,-.0772,-.17,-.0569,-.0576
2020,8,15,31,-.0624,-.125,-.0461,-.00342
2020,8,15,32,-.11,-.214,-.0443,.
2020,8,15,33,-.104,-.245,.,.
2020,8,15,34,-.114,.,.,.
2020,8,15,35,-.0874,.,-.0899,.
2020,8,15,36,-.094,-.234,-.131,.
2020,8,15,37,-.0557,.,-.0327,-.0174
2020,8,15,38,-.0819,-.172,.,.
2020,8,15,39,-.0445,.,.,.0204
2020,8,15,40,-.046,-.198,.,-.0109
2020,8,15,41,-.119,.,.,-.0329
2020,8,15,42,-.1,.,.,.
2020,8,15,43,-.0094,-.121,.,.
2020,8,15,44,-.192,-.263,.,.
2020,8,15,45,.,.,.,.
2020,8,15,46,-.0506,-.104,-.0331,-.0163
2020,8,15,47,-.087,.,.,.
2020,8,15,48,-.363,.,.,.
2020,8,15,49,-.119,.,.,.
2020,8,15,50,-.107,.,-.0904,-.0233
2020,8,15,51,-.102,-.193,.,.
2020,8,15,52,-.0138,.,.,.073
2020,8,15,53,-.0497,-.123,-.0306,-.018
2020,8,16,1,-.124,.,-.133,.
2020,8,16,2,-.176,-.19,.,.
2020,8,16,3,-.0732,.,.,.
2020,8,16,4,-.0672,-.119,-.0586,-.0384
2020,8,16,5,-.0739,-.268,.,.
2020,8,16,6,-.0979,.,.,.
2020,8,16,7,-.109,-.231,-.0898,-.0426
2020,8,16,8,-.147,.,.,.
2020,8,16,9,-.0663,-.267,.,.
2020,8,16,10,-.0688,-.186,-.0391,-.0181
2020,8,16,11,-.11,-.186,-.0874,.
2020,8,16,12,-.106,.,.,-.0436
2020,8,16,13,-.101,.,.,.
2020,8,16,14,-.147,-.281,.,.
2020,8,16,15,-.115,-.227,.,-.0351
2020,8,16,16,-.126,.,-.107,-.0447
2020,8,16,17,-.0806,-.167,-.0673,.
2020,8,16,18,-.00854,-.0724,.,.
2020,8,16,19,-.0571,-.185,.,.
2020,8,16,20,-.111,.,-.0885,-.0772
2020,8,16,21,-.236,.,.,.
2020,8,16,22,-.0646,-.126,.,.
2020,8,16,23,-.166,.,.,-.073
2020,8,16,24,-.156,.,.,.
2020,8,16,25,-.126,.,.,-.0546
2020,8,16,26,-.0678,-.191,-.0293,.
2020,8,16,27,-.074,-.179,-.0418,-.0177
2020,8,16,28,-.0539,.,-.0582,.
2020,8,16,29,-.114,.,.,-.0497
2020,8,16,30,-.0769,-.17,-.0566,-.057
2020,8,16,31,-.0618,-.126,-.0446,-.00229
2020,8,16,32,-.11,-.213,-.0436,.
2020,8,16,33,-.103,-.244,.,.
2020,8,16,34,-.112,.,.,.
2020,8,16,35,-.0864,.,-.0881,.
2020,8,16,36,-.0936,-.234,-.13,.
2020,8,16,37,-.0594,.,-.0342,-.0178
2020,8,16,38,-.0817,-.171,.,.
2020,8,16,39,-.0441,.,.,.021
2020,8,16,40,-.046,-.199,.,-.0112
2020,8,16,41,-.118,.,.,-.0332
2020,8,16,42,-.1,.,.,.
2020,8,16,43,-.00881,-.121,.,.
2020,8,16,44,-.191,-.261,.,.
2020,8,16,45,.,.,.,.
2020,8,16,46,-.0506,-.105,-.033,-.0163
2020,8,16,47,-.087,.,.,.
2020,8,16,48,-.366,.,.,.
2020,8,16,49,-.119,.,.,.
2020,8,16,50,-.105,.,-.0895,-.0224
2020,8,16,51,-.101,-.194,.,.
2020,8,16,52,-.0135,.,.,.0721
2020,8,16,53,-.0495,-.124,-.0298,-.0185
2020,8,17,1,-.123,.,-.131,.
2020,8,17,2,-.175,-.19,.,.
2020,8,17,3,-.073,.,.,.
2020,8,17,4,-.067,-.119,-.0581,-.0386
2020,8,17,5,-.0728,-.267,.,.
2020,8,17,6,-.0974,.,.,.
2020,8,17,7,-.108,-.23,-.0892,-.0426
2020,8,17,8,-.146,.,.,.
2020,8,17,9,-.0655,-.265,.,.
2020,8,17,10,-.0683,-.186,-.0382,-.0182
2020,8,17,11,-.11,-.186,-.0871,.
2020,8,17,12,-.105,.,.,-.0429
2020,8,17,13,-.101,.,.,.
2020,8,17,14,-.146,-.281,.,.
2020,8,17,15,-.115,-.226,.,-.0346
2020,8,17,16,-.127,.,-.107,-.045
2020,8,17,17,-.0804,-.167,-.0672,.
2020,8,17,18,-.0089,-.0729,.,.
2020,8,17,19,-.0566,-.186,.,.
2020,8,17,20,-.11,.,-.0872,-.0767
2020,8,17,21,-.235,.,.,.
2020,8,17,22,-.0644,-.125,.,.
2020,8,17,23,-.166,.,.,-.073
2020,8,17,24,-.155,.,.,.
2020,8,17,25,-.125,.,.,-.0541
2020,8,17,26,-.0681,-.193,-.0293,.
2020,8,17,27,-.075,-.181,-.0429,-.017
2020,8,17,28,-.0543,.,-.0579,.
2020,8,17,29,-.113,.,.,-.0494
2020,8,17,30,-.0765,-.17,-.0563,-.0566
2020,8,17,31,-.0611,-.127,-.0432,-.00126
2020,8,17,32,-.11,-.212,-.0427,.
2020,8,17,33,-.101,-.244,.,.
2020,8,17,34,-.111,.,.,.
2020,8,17,35,-.0854,.,-.0863,.
2020,8,17,36,-.093,-.233,-.129,.
2020,8,17,37,-.0635,.,-.036,-.0181
2020,8,17,38,-.0814,-.171,.,.
2020,8,17,39,-.0437,.,.,.0214
2020,8,17,40,-.046,-.201,.,-.0116
2020,8,17,41,-.118,.,.,-.0337
2020,8,17,42,-.1,.,.,.
2020,8,17,43,-.00823,-.121,.,.
2020,8,17,44,-.19,-.26,.,.
2020,8,17,45,.,.,.,.
2020,8,17,46,-.0508,-.105,-.0331,-.0164
2020,8,17,47,-.0869,.,.,.
2020,8,17,48,-.368,.,.,.
2020,8,17,49,-.119,.,.,.
2020,8,17,50,-.104,.,-.0886,-.0217
2020,8,17,51,-.0993,-.195,.,.
2020,8,17,52,-.0139,.,.,.07
2020,8,17,53,-.0495,-.124,-.0291,-.0192
2020,8,18,1,-.122,.,-.13,.
2020,8,18,2,-.175,-.19,.,.
2020,8,18,3,-.0728,.,.,.
2020,8,18,4,-.0667,-.119,-.0575,-.0388
2020,8,18,5,-.0718,-.266,.,.
2020,8,18,6,-.0968,.,.,.
2020,8,18,7,-.108,-.23,-.0885,-.0425
2020,8,18,8,-.144,.,.,.
2020,8,18,9,-.0647,-.263,.,.
2020,8,18,10,-.0679,-.186,-.0375,-.0181
2020,8,18,11,-.11,-.186,-.0869,.
2020,8,18,12,-.105,.,.,-.0421
2020,8,18,13,-.101,.,.,.
2020,8,18,14,-.146,-.281,.,.
2020,8,18,15,-.114,-.226,.,-.034
2020,8,18,16,-.127,.,-.107,-.0451
2020,8,18,17,-.0802,-.167,-.067,.
2020,8,18,18,-.00925,-.0734,.,.
2020,8,18,19,-.0561,-.186,.,.
2020,8,18,20,-.109,.,-.0859,-.0764
2020,8,18,21,-.235,.,.,.
2020,8,18,22,-.064,-.124,.,.
2020,8,18,23,-.166,.,.,-.0731
2020,8,18,24,-.154,.,.,.
2020,8,18,25,-.125,.,.,-.0536
2020,8,18,26,-.0686,-.195,-.0294,.
2020,8,18,27,-.0759,-.182,-.0441,-.0163
2020,8,18,28,-.0549,.,-.0575,.
2020,8,18,29,-.113,.,.,-.049
2020,8,18,30,-.0762,-.169,-.0558,-.0563
2020,8,18,31,-.0605,-.127,-.0419,-.000382
2020,8,18,32,-.109,-.211,-.0419,.
2020,8,18,33,-.1,-.244,.,.
2020,8,18,34,-.109,.,.,.
2020,8,18,35,-.0844,.,-.0846,.
2020,8,18,36,-.0924,-.233,-.128,.
2020,8,18,37,-.068,.,-.0379,-.0182
2020,8,18,38,-.0812,-.17,.,.
2020,8,18,39,-.0432,.,.,.0218
2020,8,18,40,-.046,-.202,.,-.0119
2020,8,18,41,-.118,.,.,-.0342
2020,8,18,42,-.1,.,.,.
2020,8,18,43,-.00771,-.122,.,.
2020,8,18,44,-.189,-.258,.,.
2020,8,18,45,.,.,.,.
2020,8,18,46,-.051,-.105,-.0332,-.0166
2020,8,18,47,-.0867,.,.,.
2020,8,18,48,-.37,.,.,.
2020,8,18,49,-.118,.,.,.
2020,8,18,50,-.103,.,-.0877,-.0211
2020,8,18,51,-.0978,-.195,.,.
2020,8,18,52,-.0149,.,.,.067
2020,8,18,53,-.0496,-.125,-.0285,-.02
2020,8,19,1,-.12,.,-.128,.
2020,8,19,2,-.175,-.189,.,.
2020,8,19,3,-.0726,.,.,.
2020,8,19,4,-.0663,-.118,-.0567,-.0389
2020,8,19,5,-.0708,-.264,.,.
2020,8,19,6,-.0961,.,.,.
2020,8,19,7,-.107,-.229,-.0877,-.0424
2020,8,19,8,-.143,.,.,.
2020,8,19,9,-.0638,-.262,.,.
2020,8,19,10,-.0675,-.186,-.0369,-.0179
2020,8,19,11,-.109,-.186,-.0866,.
2020,8,19,12,-.105,.,.,-.0413
2020,8,19,13,-.101,.,.,.
2020,8,19,14,-.145,-.28,.,.
2020,8,19,15,-.114,-.226,.,-.0333
2020,8,19,16,-.128,.,-.107,-.0452
2020,8,19,17,-.0799,-.167,-.0667,.
2020,8,19,18,-.00957,-.0742,.,.
2020,8,19,19,-.0556,-.187,.,.
2020,8,19,20,-.108,.,-.0846,-.0761
2020,8,19,21,-.235,.,.,.
2020,8,19,22,-.063,-.123,.,.
2020,8,19,23,-.167,.,.,-.0731
2020,8,19,24,-.153,.,.,.
2020,8,19,25,-.125,.,.,-.0529
2020,8,19,26,-.0693,-.197,-.0296,.
2020,8,19,27,-.0766,-.184,-.0452,-.0155
2020,8,19,28,-.0554,.,-.057,.
2020,8,19,29,-.112,.,.,-.0485
2020,8,19,30,-.0758,-.169,-.0553,-.0561
2020,8,19,31,-.0599,-.128,-.0407,.000328
2020,8,19,32,-.109,-.209,-.0409,.
2020,8,19,33,-.0989,-.243,.,.
2020,8,19,34,-.108,.,.,.
2020,8,19,35,-.0836,.,-.0831,.
2020,8,19,36,-.0916,-.232,-.127,.
2020,8,19,37,-.0727,.,-.04,-.0182
2020,8,19,38,-.0809,-.17,.,.
2020,8,19,39,-.0428,.,.,.0222
2020,8,19,40,-.0459,-.203,.,-.0123
2020,8,19,41,-.118,.,.,-.0348
2020,8,19,42,-.1,.,.,.
2020,8,19,43,-.00721,-.122,.,.
2020,8,19,44,-.188,-.256,.,.
2020,8,19,45,.,.,.,.
2020,8,19,46,-.0512,-.106,-.0334,-.0168
2020,8,19,47,-.0864,.,.,.
2020,8,19,48,-.371,.,.,.
2020,8,19,49,-.118,.,.,.
2020,8,19,50,-.102,.,-.0867,-.0208
2020,8,19,51,-.0961,-.195,.,.
2020,8,19,52,-.0165,.,.,.0633
2020,8,19,53,-.0498,-.126,-.0279,-.0209
2020,8,20,1,-.119,.,-.127,.
2020,8,20,2,-.174,-.189,.,.
2020,8,20,3,-.0724,.,.,.
2020,8,20,4,-.066,-.119,-.0558,-.0391
2020,8,20,5,-.07,-.263,.,.
2020,8,20,6,-.0953,.,.,.
2020,8,20,7,-.107,-.228,-.0868,-.0423
2020,8,20,8,-.142,.,.,.
2020,8,20,9,-.063,-.261,.,.
2020,8,20,10,-.0672,-.186,-.0364,-.0174
2020,8,20,11,-.109,-.186,-.0864,.
2020,8,20,12,-.104,.,.,-.0404
2020,8,20,13,-.1,.,.,.
2020,8,20,14,-.144,-.279,.,.
2020,8,20,15,-.113,-.225,.,-.0327
2020,8,20,16,-.128,.,-.107,-.0453
2020,8,20,17,-.0795,-.167,-.0664,.
2020,8,20,18,-.00987,-.0751,.,.
2020,8,20,19,-.0552,-.187,.,.
2020,8,20,20,-.107,.,-.0833,-.076
2020,8,20,21,-.234,.,.,.
2020,8,20,22,-.0618,-.123,.,.
2020,8,20,23,-.167,.,.,-.0731
2020,8,20,24,-.152,.,.,.
2020,8,20,25,-.124,.,.,-.0522
2020,8,20,26,-.0702,-.2,-.0299,.
2020,8,20,27,-.0773,-.185,-.0461,-.0147
2020,8,20,28,-.056,.,-.0565,.
2020,8,20,29,-.112,.,.,-.0479
2020,8,20,30,-.0754,-.169,-.0548,-.056
2020,8,20,31,-.0593,-.128,-.0395,.000834
2020,8,20,32,-.109,-.208,-.0399,.
2020,8,20,33,-.0978,-.244,.,.
2020,8,20,34,-.107,.,.,.
2020,8,20,35,-.0829,.,-.0817,.
2020,8,20,36,-.0908,-.231,-.126,.
2020,8,20,37,-.0772,.,-.0421,-.0179
2020,8,20,38,-.0805,-.169,.,.
2020,8,20,39,-.0423,.,.,.0224
2020,8,20,40,-.0459,-.205,.,-.0126
2020,8,20,41,-.118,.,.,-.0354
2020,8,20,42,-.1,.,.,.
2020,8,20,43,-.00676,-.123,.,.
2020,8,20,44,-.187,-.255,.,.
2020,8,20,45,.,.,.,.
2020,8,20,46,-.0515,-.106,-.0336,-.017
2020,8,20,47,-.0862,.,.,.
2020,8,20,48,-.372,.,.,.
2020,8,20,49,-.118,.,.,.
2020,8,20,50,-.102,.,-.0859,-.0207
2020,8,20,51,-.0943,-.196,.,.
2020,8,20,52,-.0184,.,.,.0592
2020,8,20,53,-.0501,-.127,-.0274,-.022
2020,8,21,1,-.118,.,-.125,.
2020,8,21,2,-.174,-.189,.,.
2020,8,21,3,-.0721,.,.,.
2020,8,21,4,-.0656,-.119,-.0548,-.0394
2020,8,21,5,-.0691,-.262,.,.
2020,8,21,6,-.0944,.,.,.
2020,8,21,7,-.106,-.228,-.0858,-.0421
2020,8,21,8,-.141,.,.,.
2020,8,21,9,-.0622,-.26,.,.
2020,8,21,10,-.0668,-.185,-.036,-.0168
2020,8,21,11,-.109,-.187,-.0862,.
2020,8,21,12,-.104,.,.,-.0396
2020,8,21,13,-.1,.,.,.
2020,8,21,14,-.144,-.278,.,.
2020,8,21,15,-.112,-.225,.,-.032
2020,8,21,16,-.129,.,-.107,-.0453
2020,8,21,17,-.079,-.166,-.0659,.
2020,8,21,18,-.0101,-.076,.,.
2020,8,21,19,-.0547,-.188,.,.
2020,8,21,20,-.106,.,-.0822,-.0759
2020,8,21,21,-.234,.,.,.
2020,8,21,22,-.0604,-.123,.,.
2020,8,21,23,-.167,.,.,-.0729
2020,8,21,24,-.151,.,.,.
2020,8,21,25,-.123,.,.,-.0514
2020,8,21,26,-.0712,-.203,-.0301,.
