year,month,day,countyfips,revenue_all
2020,5,8,36087,-.48
2020,5,8,36091,-.28
2020,5,8,36101,-.479
2020,5,8,36103,-.34
2020,5,8,36111,-.499
2020,5,8,36119,-.443
2020,5,8,37019,-.369
2020,5,8,37021,-.515
2020,5,8,37027,-.106
2020,5,8,37035,-.181
2020,5,8,37051,-.216
2020,5,8,37067,-.248
2020,5,8,37071,-.134
2020,5,8,37081,-.287
2020,5,8,37083,-.273
2020,5,8,37089,-.312
2020,5,8,37097,-.119
2020,5,8,37105,-.0833
2020,5,8,37119,-.506
2020,5,8,37129,-.432
2020,5,8,37133,-.322
2020,5,8,37147,-.214
2020,5,8,37151,-.00836
2020,5,8,37155,-.143
2020,5,8,37157,-.137
2020,5,8,37159,-.167
2020,5,8,37179,-.144
2020,5,8,37183,-.376
2020,5,8,37191,-.0881
2020,5,8,39007,-.13
2020,5,8,39017,-.268
2020,5,8,39025,-.197
2020,5,8,39035,-.214
2020,5,8,39041,-.516
2020,5,8,39049,-.296
2020,5,8,39057,-.397
2020,5,8,39061,-.323
2020,5,8,39083,-.268
2020,5,8,39089,-.279
2020,5,8,39093,-.317
2020,5,8,39103,-.27
2020,5,8,39113,-.387
2020,5,8,39151,-.14
2020,5,8,39153,-.27
2020,5,8,39165,-.3
2020,5,8,40109,-.0932
2020,5,8,40143,-.159
2020,5,8,41005,-.132
2020,5,8,41007,-.337
2020,5,8,41019,-.114
2020,5,8,41029,-.13
2020,5,8,41039,-.197
2020,5,8,41047,-.222
2020,5,8,41051,-.405
2020,5,8,41067,-.185
2020,5,8,41071,-.106
2020,5,8,42003,-.444
2020,5,8,42005,-.132
2020,5,8,42009,-.133
2020,5,8,42011,-.308
2020,5,8,42017,-.442
2020,5,8,42019,-.364
2020,5,8,42021,-.176
2020,5,8,42029,-.423
2020,5,8,42041,-.446
2020,5,8,42043,-.467
2020,5,8,42045,-.335
2020,5,8,42049,-.403
2020,5,8,42051,-.018
2020,5,8,42055,-.188
2020,5,8,42065,.0961
2020,5,8,42069,-.35
2020,5,8,42071,-.291
2020,5,8,42077,-.35
2020,5,8,42079,-.167
2020,5,8,42081,-.135
2020,5,8,42089,-.526
2020,5,8,42091,-.476
2020,5,8,42101,-.476
2020,5,8,42129,-.242
2020,5,8,42133,-.393
2020,5,8,44007,-.511
2020,5,8,45007,-.205
2020,5,8,45013,-.368
2020,5,8,45019,-.367
2020,5,8,45041,-.362
2020,5,8,45045,-.223
2020,5,8,45051,-.501
2020,5,8,45063,-.21
2020,5,8,45079,-.269
2020,5,8,45083,-.194
2020,5,8,45085,-.224
2020,5,8,45091,-.179
2020,5,8,46099,-.176
2020,5,8,47037,-.395
2020,5,8,47065,-.109
2020,5,8,47093,-.28
2020,5,8,47119,-.352
2020,5,8,47125,-.0568
2020,5,8,47149,-.271
2020,5,8,47157,-.206
2020,5,8,47189,-.127
2020,5,8,48027,-.205
2020,5,8,48029,-.238
2020,5,8,48039,-.232
2020,5,8,48041,-.281
2020,5,8,48049,-.262
2020,5,8,48061,-.189
2020,5,8,48085,-.221
2020,5,8,48091,.000734
2020,5,8,48113,-.261
2020,5,8,48121,-.217
2020,5,8,48139,-.108
2020,5,8,48141,-.178
2020,5,8,48157,-.33
2020,5,8,48167,-.191
2020,5,8,48171,-.14
2020,5,8,48181,-.0652
2020,5,8,48183,-.0344
2020,5,8,48201,-.246
2020,5,8,48215,-.227
2020,5,8,48245,-.178
2020,5,8,48257,.074
2020,5,8,48329,-.376
2020,5,8,48339,-.19
2020,5,8,48355,-.0894
2020,5,8,48361,.0204
2020,5,8,48375,-.0611
2020,5,8,48397,-.077
2020,5,8,48423,.0173
2020,5,8,48427,-.131
2020,5,8,48439,-.152
2020,5,8,48453,-.366
2020,5,8,48479,-.203
2020,5,8,48491,-.151
2020,5,8,48495,.363
2020,5,8,49005,-.261
2020,5,8,49011,-.208
2020,5,8,49035,-.178
2020,5,8,49049,.16
2020,5,8,49057,.0352
2020,5,8,50007,-.408
2020,5,8,51041,-.445
2020,5,8,51059,-.357
2020,5,8,51085,-.37
2020,5,8,51087,-.498
2020,5,8,51107,-.438
2020,5,8,51153,-.406
2020,5,8,51161,-.382
2020,5,8,51177,-.231
2020,5,8,51179,-.42
2020,5,8,51550,-.267
2020,5,8,51700,-.32
2020,5,8,51710,-.372
2020,5,8,51760,-.234
2020,5,8,51770,-.329
2020,5,8,51800,-.419
2020,5,8,51810,-.425
2020,5,8,53005,-.154
2020,5,8,53011,-.339
2020,5,8,53033,-.47
2020,5,8,53035,-.149
2020,5,8,53053,-.192
2020,5,8,53061,-.409
2020,5,8,53063,-.263
2020,5,8,53067,-.281
2020,5,8,53073,-.374
2020,5,8,53077,-.284
2020,5,8,54003,-.126
2020,5,8,54011,-.088
2020,5,8,54039,-.403
2020,5,8,54061,-.131
2020,5,8,54081,-.171
2020,5,8,55009,-.498
2020,5,8,55025,-.384
2020,5,8,55055,.035
2020,5,8,55063,-.393
2020,5,8,55079,-.445
2020,5,8,55109,-.0863
2020,5,8,55117,-.324
2020,5,8,55133,-.311
2020,5,8,56025,-.23
2020,5,9,1003,-.273
2020,5,9,1015,-.158
2020,5,9,1043,.129
2020,5,9,1069,-.0303
2020,5,9,1073,-.194
2020,5,9,1089,-.226
2020,5,9,1095,-.224
2020,5,9,1097,-.0499
2020,5,9,1101,-.32
2020,5,9,1103,-.0857
2020,5,9,1125,-.107
2020,5,9,2170,.143
2020,5,9,4013,-.275
2020,5,9,4019,-.273
2020,5,9,4025,-.359
2020,5,9,5007,-.142
2020,5,9,5045,-.389
2020,5,9,5069,-.18
2020,5,9,5119,-.13
2020,5,9,5143,-.185
2020,5,9,6001,-.347
2020,5,9,6007,-.144
2020,5,9,6013,-.382
2020,5,9,6019,-.158
2020,5,9,6025,-.16
2020,5,9,6029,-.202
2020,5,9,6037,-.396
2020,5,9,6045,-.4
2020,5,9,6053,-.499
2020,5,9,6059,-.301
2020,5,9,6061,-.308
2020,5,9,6065,-.281
2020,5,9,6067,-.34
2020,5,9,6071,-.177
2020,5,9,6073,-.312
2020,5,9,6075,-.569
2020,5,9,6077,-.179
2020,5,9,6079,-.406
2020,5,9,6081,-.496
2020,5,9,6083,-.484
2020,5,9,6085,-.525
2020,5,9,6087,-.307
2020,5,9,6089,-.0631
2020,5,9,6095,-.205
2020,5,9,6097,-.0135
2020,5,9,6099,-.172
2020,5,9,6107,-.219
2020,5,9,6111,-.201
2020,5,9,8001,-.0658
2020,5,9,8005,-.278
2020,5,9,8013,-.27
2020,5,9,8031,-.345
2020,5,9,8035,-.245
2020,5,9,8041,-.0933
2020,5,9,8059,-.247
2020,5,9,8069,-.126
2020,5,9,8101,-.0291
2020,5,9,8123,-.232
2020,5,9,9001,-.295
2020,5,9,9003,-.319
2020,5,9,9009,-.253
2020,5,9,9011,-.373
2020,5,9,10003,-.391
2020,5,9,10005,-.414
2020,5,9,11001,-.632
2020,5,9,12001,-.311
2020,5,9,12009,-.375
2020,5,9,12011,-.289
2020,5,9,12017,-.179
2020,5,9,12021,-.334
2020,5,9,12031,-.221
2020,5,9,12033,-.23
2020,5,9,12053,-.0586
2020,5,9,12057,-.263
2020,5,9,12069,-.235
2020,5,9,12071,-.319
2020,5,9,12073,-.341
2020,5,9,12083,-.199
2020,5,9,12085,-.0426
2020,5,9,12086,-.374
2020,5,9,12091,-.226
2020,5,9,12095,-.401
2020,5,9,12097,-.388
2020,5,9,12099,-.378
2020,5,9,12101,-.168
2020,5,9,12103,-.298
2020,5,9,12105,-.0545
2020,5,9,12109,-.393
2020,5,9,12111,-.195
2020,5,9,12115,-.38
2020,5,9,12117,-.334
2020,5,9,12127,-.266
2020,5,9,13015,-.154
2020,5,9,13045,-.164
2020,5,9,13057,-.145
2020,5,9,13063,-.312
2020,5,9,13067,-.315
2020,5,9,13073,-.632
2020,5,9,13089,-.353
2020,5,9,13095,-.313
2020,5,9,13113,-.172
2020,5,9,13121,-.366
2020,5,9,13135,-.222
2020,5,9,13139,-.129
2020,5,9,13151,-.0778
2020,5,9,13153,-.164
2020,5,9,13185,-.147
2020,5,9,13223,-.126
2020,5,9,15001,-.605
2020,5,9,15003,-.462
2020,5,9,15007,-.654
2020,5,9,16001,-.114
2020,5,9,16019,-.0362
2020,5,9,16027,.0661
2020,5,9,16055,.0559
2020,5,9,17031,-.427
2020,5,9,17043,-.478
2020,5,9,17089,-.266
2020,5,9,17097,-.311
2020,5,9,17111,-.142
2020,5,9,17119,-.131
2020,5,9,17161,-.37
2020,5,9,17163,-.377
2020,5,9,17167,-.178
2020,5,9,17183,-.231
2020,5,9,17197,-.269
2020,5,9,17199,-.0796
2020,5,9,17201,-.36
2020,5,9,18037,-.184
2020,5,9,18039,-.143
2020,5,9,18053,-.0833
2020,5,9,18057,-.42
2020,5,9,18081,-.0623
2020,5,9,18089,-.243
2020,5,9,18091,-.281
2020,5,9,18097,-.294
2020,5,9,18127,-.241
2020,5,9,18141,-.0592
2020,5,9,18157,-.288
2020,5,9,18163,-.058
2020,5,9,19013,-.262
2020,5,9,19045,-.319
2020,5,9,19061,-.281
2020,5,9,19113,-.212
2020,5,9,19153,-.403
2020,5,9,19155,-.262
2020,5,9,19193,-.166
2020,5,9,20091,-.421
2020,5,9,20161,-.547
2020,5,9,20173,-.168
2020,5,9,20177,-.388
2020,5,9,21019,-.359
2020,5,9,21035,-.36
2020,5,9,21037,-.327
2020,5,9,21067,-.319
2020,5,9,21111,-.414
2020,5,9,21117,-.0948
2020,5,9,22015,-.162
2020,5,9,22017,-.142
2020,5,9,22019,-.345
2020,5,9,22033,-.31
2020,5,9,22051,-.28
2020,5,9,22063,-.246
2020,5,9,22071,-.673
2020,5,9,22073,-.276
2020,5,9,22109,-.308
2020,5,9,23005,-.625
2020,5,9,24003,-.461
2020,5,9,24005,-.446
2020,5,9,24017,-.488
2020,5,9,24021,-.455
2020,5,9,24025,-.361
2020,5,9,24027,-.401
2020,5,9,24031,-.467
2020,5,9,24033,-.428
2020,5,9,24043,-.284
2020,5,9,24510,-.538
2020,5,9,25001,-.449
2020,5,9,25005,-.371
2020,5,9,25009,-.445
2020,5,9,25013,-.237
2020,5,9,25017,-.563
2020,5,9,25021,-.524
2020,5,9,25023,-.441
2020,5,9,25025,-.561
2020,5,9,25027,-.412
2020,5,9,26025,-.224
2020,5,9,26049,-.201
2020,5,9,26055,-.329
2020,5,9,26065,-.475
2020,5,9,26081,-.387
2020,5,9,26093,-.543
2020,5,9,26099,-.276
2020,5,9,26111,-.132
2020,5,9,26115,.0364
2020,5,9,26125,-.327
2020,5,9,26139,-.291
2020,5,9,26163,-.331
2020,5,9,27003,-.155
2020,5,9,27013,-.466
2020,5,9,27053,-.346
2020,5,9,27109,-.377
2020,5,9,27123,-.349
2020,5,9,27137,-.187
2020,5,9,27141,-.174
2020,5,9,27145,.0761
2020,5,9,28033,-.0672
2020,5,9,28121,-.108
2020,5,9,29019,-.458
2020,5,9,29071,.0869
2020,5,9,29077,.0446
2020,5,9,29095,-.428
2020,5,9,29099,-.0335
2020,5,9,29145,-.0167
2020,5,9,29161,-.252
2020,5,9,29165,-.316
2020,5,9,29183,-.0487
2020,5,9,29187,-.0755
2020,5,9,29189,-.376
2020,5,9,29510,-.624
2020,5,9,30029,-.135
2020,5,9,30047,-.251
2020,5,9,30049,.00701
2020,5,9,30111,-.0384
2020,5,9,31055,-.236
2020,5,9,31109,-.24
2020,5,9,31153,-.224
2020,5,9,32003,-.375
2020,5,9,32031,-.525
2020,5,9,33011,-.298
2020,5,9,33015,-.422
2020,5,9,34001,-.407
2020,5,9,34003,-.434
2020,5,9,34005,-.319
2020,5,9,34007,-.252
2020,5,9,34009,-.5
2020,5,9,34013,-.559
2020,5,9,34015,-.288
2020,5,9,34017,-.505
2020,5,9,34021,-.437
2020,5,9,34023,-.452
2020,5,9,34025,-.464
2020,5,9,34027,-.413
2020,5,9,34029,-.337
2020,5,9,34031,-.51
2020,5,9,34037,-.3
2020,5,9,34039,-.438
2020,5,9,34041,-.258
2020,5,9,35001,-.357
2020,5,9,35013,-.271
2020,5,9,35049,-.312
2020,5,9,36001,-.514
2020,5,9,36005,-.323
2020,5,9,36007,-.411
2020,5,9,36027,-.396
2020,5,9,36029,-.418
2020,5,9,36047,-.487
2020,5,9,36055,-.539
2020,5,9,36059,-.422
2020,5,9,36061,-.75
2020,5,9,36063,-.432
2020,5,9,36065,-.186
2020,5,9,36067,-.462
2020,5,9,36071,-.462
2020,5,9,36077,-.424
2020,5,9,36081,-.557
2020,5,9,36085,-.245
2020,5,9,36087,-.477
2020,5,9,36091,-.3
2020,5,9,36101,-.492
2020,5,9,36103,-.364
2020,5,9,36111,-.497
2020,5,9,36119,-.442
2020,5,9,37019,-.335
2020,5,9,37021,-.515
2020,5,9,37027,-.0528
2020,5,9,37035,-.191
2020,5,9,37051,-.172
2020,5,9,37067,-.239
2020,5,9,37071,-.142
2020,5,9,37081,-.286
2020,5,9,37083,-.266
2020,5,9,37089,-.311
2020,5,9,37097,-.115
2020,5,9,37105,-.119
2020,5,9,37119,-.445
2020,5,9,37129,-.431
2020,5,9,37133,-.275
2020,5,9,37147,-.169
2020,5,9,37151,-.0236
2020,5,9,37155,-.0928
2020,5,9,37157,-.164
2020,5,9,37159,-.113
2020,5,9,37179,-.118
2020,5,9,37183,-.383
2020,5,9,37191,-.0609
2020,5,9,39007,-.167
2020,5,9,39017,-.303
2020,5,9,39025,-.242
2020,5,9,39035,-.226
2020,5,9,39041,-.511
2020,5,9,39049,-.309
2020,5,9,39057,-.379
2020,5,9,39061,-.31
2020,5,9,39083,-.302
2020,5,9,39089,-.244
2020,5,9,39093,-.324
2020,5,9,39103,-.306
2020,5,9,39113,-.374
2020,5,9,39151,-.12
2020,5,9,39153,-.272
2020,5,9,39165,-.308
2020,5,9,40109,-.111
2020,5,9,40143,-.117
2020,5,9,41005,-.129
2020,5,9,41007,-.351
2020,5,9,41019,-.103
2020,5,9,41029,-.112
2020,5,9,41039,-.171
2020,5,9,41047,-.204
2020,5,9,41051,-.392
2020,5,9,41067,-.169
2020,5,9,41071,-.107
2020,5,9,42003,-.45
2020,5,9,42005,-.181
2020,5,9,42009,-.188
2020,5,9,42011,-.311
2020,5,9,42017,-.45
2020,5,9,42019,-.393
2020,5,9,42021,-.191
2020,5,9,42029,-.431
2020,5,9,42041,-.457
2020,5,9,42043,-.46
2020,5,9,42045,-.334
2020,5,9,42049,-.407
2020,5,9,42051,-.0477
2020,5,9,42055,-.225
2020,5,9,42065,.112
2020,5,9,42069,-.337
2020,5,9,42071,-.304
2020,5,9,42077,-.324
2020,5,9,42079,-.182
2020,5,9,42081,-.154
2020,5,9,42089,-.566
2020,5,9,42091,-.478
2020,5,9,42101,-.483
2020,5,9,42129,-.31
2020,5,9,42133,-.4
2020,5,9,44007,-.507
2020,5,9,45007,-.201
2020,5,9,45013,-.36
2020,5,9,45019,-.372
2020,5,9,45041,-.269
2020,5,9,45045,-.221
2020,5,9,45051,-.482
2020,5,9,45063,-.204
2020,5,9,45079,-.308
2020,5,9,45083,-.198
2020,5,9,45085,-.189
2020,5,9,45091,-.142
2020,5,9,46099,-.206
2020,5,9,47037,-.401
2020,5,9,47065,-.092
2020,5,9,47093,-.262
2020,5,9,47119,-.327
2020,5,9,47125,-.0216
2020,5,9,47149,-.25
2020,5,9,47157,-.184
2020,5,9,47189,-.104
2020,5,9,48027,-.167
2020,5,9,48029,-.241
2020,5,9,48039,-.248
2020,5,9,48041,-.274
2020,5,9,48049,-.237
2020,5,9,48061,-.198
2020,5,9,48085,-.199
2020,5,9,48091,.00458
2020,5,9,48113,-.262
2020,5,9,48121,-.203
2020,5,9,48139,-.0773
2020,5,9,48141,-.163
2020,5,9,48157,-.282
2020,5,9,48167,-.204
2020,5,9,48171,-.133
2020,5,9,48181,-.0557
2020,5,9,48183,.0601
2020,5,9,48201,-.239
2020,5,9,48215,-.215
2020,5,9,48245,-.202
2020,5,9,48257,.0923
2020,5,9,48329,-.325
2020,5,9,48339,-.187
2020,5,9,48355,-.0613
2020,5,9,48361,.0312
2020,5,9,48375,-.0736
2020,5,9,48397,-.103
2020,5,9,48423,.0199
2020,5,9,48427,-.0998
2020,5,9,48439,-.158
2020,5,9,48453,-.369
2020,5,9,48479,-.212
2020,5,9,48491,-.186
2020,5,9,48495,.308
2020,5,9,49005,-.282
2020,5,9,49011,-.18
2020,5,9,49035,-.16
2020,5,9,49049,.138
2020,5,9,49057,.0422
2020,5,9,50007,-.383
2020,5,9,51041,-.455
2020,5,9,51059,-.355
2020,5,9,51085,-.368
2020,5,9,51087,-.498
2020,5,9,51107,-.409
2020,5,9,51153,-.371
2020,5,9,51161,-.365
2020,5,9,51177,-.263
2020,5,9,51179,-.427
2020,5,9,51550,-.303
2020,5,9,51700,-.366
2020,5,9,51710,-.414
2020,5,9,51760,-.277
2020,5,9,51770,-.336
2020,5,9,51800,-.473
2020,5,9,51810,-.425
2020,5,9,53005,-.138
2020,5,9,53011,-.371
2020,5,9,53033,-.46
2020,5,9,53035,-.153
2020,5,9,53053,-.187
2020,5,9,53061,-.394
2020,5,9,53063,-.262
2020,5,9,53067,-.287
2020,5,9,53073,-.37
2020,5,9,53077,-.286
2020,5,9,54003,-.117
2020,5,9,54011,.0862
2020,5,9,54039,-.38
2020,5,9,54061,-.0804
2020,5,9,54081,-.146
2020,5,9,55009,-.46
2020,5,9,55025,-.39
2020,5,9,55055,.1
2020,5,9,55063,-.374
2020,5,9,55079,-.447
2020,5,9,55109,-.0992
2020,5,9,55117,-.331
2020,5,9,55133,-.3
2020,5,9,56025,-.233
2020,5,10,1003,-.256
2020,5,10,1015,-.168
2020,5,10,1043,.144
2020,5,10,1069,-.0594
2020,5,10,1073,-.191
2020,5,10,1089,-.232
2020,5,10,1095,-.239
2020,5,10,1097,-.0453
2020,5,10,1101,-.305
2020,5,10,1103,-.0879
2020,5,10,1125,-.0708
2020,5,10,2170,.156
2020,5,10,4013,-.27
2020,5,10,4019,-.267
2020,5,10,4025,-.348
2020,5,10,5007,-.156
2020,5,10,5045,-.419
2020,5,10,5069,-.127
2020,5,10,5119,-.096
2020,5,10,5143,-.181
2020,5,10,6001,-.345
2020,5,10,6007,-.177
2020,5,10,6013,-.401
2020,5,10,6019,-.154
2020,5,10,6025,-.184
2020,5,10,6029,-.172
2020,5,10,6037,-.386
2020,5,10,6045,-.354
2020,5,10,6053,-.493
2020,5,10,6059,-.294
2020,5,10,6061,-.32
2020,5,10,6065,-.266
2020,5,10,6067,-.348
2020,5,10,6071,-.168
2020,5,10,6073,-.311
2020,5,10,6075,-.573
2020,5,10,6077,-.175
2020,5,10,6079,-.357
2020,5,10,6081,-.49
2020,5,10,6083,-.489
2020,5,10,6085,-.525
2020,5,10,6087,-.313
2020,5,10,6089,-.145
2020,5,10,6095,-.197
2020,5,10,6097,-.0288
2020,5,10,6099,-.165
2020,5,10,6107,-.213
2020,5,10,6111,-.21
2020,5,10,8001,-.0769
2020,5,10,8005,-.289
2020,5,10,8013,-.302
2020,5,10,8031,-.34
2020,5,10,8035,-.237
2020,5,10,8041,-.0965
2020,5,10,8059,-.243
2020,5,10,8069,-.113
2020,5,10,8101,-.00133
2020,5,10,8123,-.277
2020,5,10,9001,-.309
2020,5,10,9003,-.318
2020,5,10,9009,-.265
2020,5,10,9011,-.383
2020,5,10,10003,-.381
2020,5,10,10005,-.421
2020,5,10,11001,-.641
2020,5,10,12001,-.295
2020,5,10,12009,-.375
2020,5,10,12011,-.307
2020,5,10,12017,-.174
2020,5,10,12021,-.328
2020,5,10,12031,-.22
2020,5,10,12033,-.244
2020,5,10,12053,-.0862
2020,5,10,12057,-.264
2020,5,10,12069,-.247
2020,5,10,12071,-.298
2020,5,10,12073,-.316
2020,5,10,12083,-.193
2020,5,10,12085,-.00689
2020,5,10,12086,-.387
2020,5,10,12091,-.21
2020,5,10,12095,-.393
2020,5,10,12097,-.384
2020,5,10,12099,-.386
2020,5,10,12101,-.185
2020,5,10,12103,-.287
2020,5,10,12105,-.0647
2020,5,10,12109,-.415
2020,5,10,12111,-.178
2020,5,10,12115,-.38
2020,5,10,12117,-.303
2020,5,10,12127,-.26
2020,5,10,13015,-.124
2020,5,10,13045,-.174
2020,5,10,13057,-.114
2020,5,10,13063,-.315
2020,5,10,13067,-.318
2020,5,10,13073,-.637
2020,5,10,13089,-.362
2020,5,10,13095,-.31
2020,5,10,13113,-.167
2020,5,10,13121,-.366
2020,5,10,13135,-.221
2020,5,10,13139,-.105
2020,5,10,13151,-.0667
2020,5,10,13153,-.16
2020,5,10,13185,-.116
2020,5,10,13223,-.131
2020,5,10,15001,-.621
2020,5,10,15003,-.45
2020,5,10,15007,-.652
2020,5,10,16001,-.15
2020,5,10,16019,-.0445
2020,5,10,16027,.0285
2020,5,10,16055,.0492
2020,5,10,17031,-.425
2020,5,10,17043,-.485
2020,5,10,17089,-.273
2020,5,10,17097,-.335
2020,5,10,17111,-.128
2020,5,10,17119,-.151
2020,5,10,17161,-.407
2020,5,10,17163,-.364
2020,5,10,17167,-.18
2020,5,10,17183,-.208
2020,5,10,17197,-.283
2020,5,10,17199,-.0518
2020,5,10,17201,-.341
2020,5,10,18037,-.146
2020,5,10,18039,-.171
2020,5,10,18053,-.0698
2020,5,10,18057,-.417
2020,5,10,18081,.000879
2020,5,10,18089,-.271
2020,5,10,18091,-.251
2020,5,10,18097,-.283
2020,5,10,18127,-.255
2020,5,10,18141,-.065
2020,5,10,18157,-.274
2020,5,10,18163,-.0725
2020,5,10,19013,-.263
2020,5,10,19045,-.338
2020,5,10,19061,-.302
2020,5,10,19113,-.237
2020,5,10,19153,-.384
2020,5,10,19155,-.257
2020,5,10,19193,-.118
2020,5,10,20091,-.381
2020,5,10,20161,-.564
2020,5,10,20173,-.184
2020,5,10,20177,-.409
2020,5,10,21019,-.31
2020,5,10,21035,-.357
2020,5,10,21037,-.291
2020,5,10,21067,-.304
2020,5,10,21111,-.383
2020,5,10,21117,-.12
2020,5,10,22015,-.154
2020,5,10,22017,-.145
2020,5,10,22019,-.363
2020,5,10,22033,-.3
2020,5,10,22051,-.268
2020,5,10,22063,-.226
2020,5,10,22071,-.664
2020,5,10,22073,-.299
2020,5,10,22109,-.262
2020,5,10,23005,-.669
2020,5,10,24003,-.434
2020,5,10,24005,-.427
2020,5,10,24017,-.476
2020,5,10,24021,-.469
2020,5,10,24025,-.353
2020,5,10,24027,-.355
2020,5,10,24031,-.478
2020,5,10,24033,-.404
2020,5,10,24043,-.259
2020,5,10,24510,-.519
2020,5,10,25001,-.445
2020,5,10,25005,-.354
2020,5,10,25009,-.439
2020,5,10,25013,-.223
2020,5,10,25017,-.575
2020,5,10,25021,-.518
2020,5,10,25023,-.425
2020,5,10,25025,-.563
2020,5,10,25027,-.394
2020,5,10,26025,-.192
2020,5,10,26049,-.163
2020,5,10,26055,-.308
2020,5,10,26065,-.439
2020,5,10,26081,-.395
2020,5,10,26093,-.579
2020,5,10,26099,-.262
2020,5,10,26111,-.153
2020,5,10,26115,.00388
2020,5,10,26125,-.333
2020,5,10,26139,-.288
2020,5,10,26163,-.281
2020,5,10,27003,-.159
2020,5,10,27013,-.462
2020,5,10,27053,-.348
2020,5,10,27109,-.369
2020,5,10,27123,-.372
2020,5,10,27137,-.191
2020,5,10,27141,-.202
2020,5,10,27145,.0892
2020,5,10,28033,-.0619
2020,5,10,28121,-.014
2020,5,10,29019,-.428
2020,5,10,29071,.139
2020,5,10,29077,.0357
2020,5,10,29095,-.428
2020,5,10,29099,-.0373
2020,5,10,29145,-.0367
2020,5,10,29161,-.196
2020,5,10,29165,-.317
2020,5,10,29183,-.0361
2020,5,10,29187,.109
2020,5,10,29189,-.393
2020,5,10,29510,-.615
2020,5,10,30029,-.136
2020,5,10,30047,-.246
2020,5,10,30049,-.00538
2020,5,10,30111,-.0649
2020,5,10,31055,-.22
2020,5,10,31109,-.201
2020,5,10,31153,-.276
2020,5,10,32003,-.358
2020,5,10,32031,-.51
2020,5,10,33011,-.301
2020,5,10,33015,-.419
2020,5,10,34001,-.407
2020,5,10,34003,-.439
2020,5,10,34005,-.325
2020,5,10,34007,-.255
2020,5,10,34009,-.516
2020,5,10,34013,-.547
2020,5,10,34015,-.295
2020,5,10,34017,-.493
2020,5,10,34021,-.423
2020,5,10,34023,-.436
2020,5,10,34025,-.451
2020,5,10,34027,-.415
2020,5,10,34029,-.325
2020,5,10,34031,-.504
2020,5,10,34037,-.308
2020,5,10,34039,-.421
2020,5,10,34041,-.211
2020,5,10,35001,-.352
2020,5,10,35013,-.304
2020,5,10,35049,-.324
2020,5,10,36001,-.519
2020,5,10,36005,-.316
2020,5,10,36007,-.401
2020,5,10,36027,-.39
2020,5,10,36029,-.408
2020,5,10,36047,-.494
2020,5,10,36055,-.531
2020,5,10,36059,-.412
2020,5,10,36061,-.747
2020,5,10,36063,-.423
2020,5,10,36065,-.185
2020,5,10,36067,-.433
2020,5,10,36071,-.463
2020,5,10,36077,-.442
2020,5,10,36081,-.551
2020,5,10,36085,-.251
2020,5,10,36087,-.435
2020,5,10,36091,-.283
2020,5,10,36101,-.508
2020,5,10,36103,-.347
2020,5,10,36111,-.492
2020,5,10,36119,-.429
2020,5,10,37019,-.309
2020,5,10,37021,-.502
2020,5,10,37027,-.0153
2020,5,10,37035,-.174
2020,5,10,37051,-.17
2020,5,10,37067,-.248
2020,5,10,37071,-.0187
2020,5,10,37081,-.279
2020,5,10,37083,-.245
2020,5,10,37089,-.139
2020,5,10,37097,-.126
2020,5,10,37105,-.114
2020,5,10,37119,-.414
2020,5,10,37129,-.435
2020,5,10,37133,-.197
2020,5,10,37147,-.121
2020,5,10,37151,-.0329
2020,5,10,37155,-.0851
2020,5,10,37157,-.151
2020,5,10,37159,-.119
2020,5,10,37179,-.112
2020,5,10,37183,-.374
2020,5,10,37191,-.0865
2020,5,10,39007,-.168
2020,5,10,39017,-.313
2020,5,10,39025,-.242
2020,5,10,39035,-.251
2020,5,10,39041,-.508
2020,5,10,39049,-.296
2020,5,10,39057,-.378
2020,5,10,39061,-.311
2020,5,10,39083,-.31
2020,5,10,39089,-.232
2020,5,10,39093,-.332
2020,5,10,39103,-.322
2020,5,10,39113,-.387
2020,5,10,39151,-.106
2020,5,10,39153,-.283
2020,5,10,39165,-.293
2020,5,10,40109,-.151
2020,5,10,40143,-.142
2020,5,10,41005,-.137
2020,5,10,41007,-.366
2020,5,10,41019,-.0866
2020,5,10,41029,-.0848
2020,5,10,41039,-.16
2020,5,10,41047,-.209
2020,5,10,41051,-.388
2020,5,10,41067,-.177
2020,5,10,41071,-.0495
2020,5,10,42003,-.451
2020,5,10,42005,-.167
2020,5,10,42009,-.21
2020,5,10,42011,-.325
2020,5,10,42017,-.443
2020,5,10,42019,-.398
2020,5,10,42021,-.17
2020,5,10,42029,-.432
2020,5,10,42041,-.443
2020,5,10,42043,-.466
2020,5,10,42045,-.343
2020,5,10,42049,-.393
2020,5,10,42051,-.0876
2020,5,10,42055,-.233
2020,5,10,42065,.0974
2020,5,10,42069,-.33
2020,5,10,42071,-.299
2020,5,10,42077,-.342
2020,5,10,42079,-.185
2020,5,10,42081,-.176
2020,5,10,42089,-.57
2020,5,10,42091,-.486
2020,5,10,42101,-.484
2020,5,10,42129,-.313
2020,5,10,42133,-.415
2020,5,10,44007,-.49
2020,5,10,45007,-.186
2020,5,10,45013,-.335
2020,5,10,45019,-.361
2020,5,10,45041,-.242
2020,5,10,45045,-.222
2020,5,10,45051,-.468
2020,5,10,45063,-.19
2020,5,10,45079,-.333
2020,5,10,45083,-.225
2020,5,10,45085,-.187
2020,5,10,45091,-.161
2020,5,10,46099,-.22
2020,5,10,47037,-.39
2020,5,10,47065,-.061
