year,month,day,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020,5,8,12,-.189,-.288,-.255,-.105
2020,5,8,13,-.351,.,.,-.157
2020,5,8,14,-.218,-.285,.,-.121
2020,5,8,15,-.195,-.385,.,-.0449
2020,5,8,16,-.172,-.392,.,-.0534
2020,5,8,17,-.201,-.346,-.179,-.0766
2020,5,8,18,-.127,-.273,-.106,-.0277
2020,5,8,19,-.173,.,-.124,.
2020,5,8,20,-.129,-.237,-.0879,-.0463
2020,5,8,21,-.289,-.269,-.378,-.204
2020,5,8,22,-.275,-.359,.,.
2020,5,8,23,.,.,.,.
2020,5,8,24,-.281,.,-.312,-.165
2020,5,8,25,-.276,-.452,-.352,-.138
2020,5,8,26,-.114,-.229,-.0889,.
2020,5,8,27,-.184,.,-.143,-.0555
2020,5,8,28,-.148,.,.,-.0457
2020,5,8,29,-.182,-.175,-.276,-.0905
2020,5,8,30,-.154,-.327,-.134,-.0657
2020,5,8,31,-.147,-.228,-.138,-.032
2020,5,8,32,-.227,.,-.181,-.0825
2020,5,8,33,-.185,-.329,-.155,-.0682
2020,5,8,34,-.209,-.341,.,-.0864
2020,5,8,35,-.195,-.367,-.202,-.119
2020,5,8,36,-.199,-.38,-.216,-.0658
2020,5,8,37,-.141,.,-.154,-.0635
2020,5,8,38,-.145,-.277,-.138,-.0363
2020,5,8,39,-.18,.,-.119,-.00226
2020,5,8,40,-.109,-.301,.,-.0206
2020,5,8,41,-.217,-.336,-.271,-.116
2020,5,8,42,-.211,-.402,-.234,-.0786
2020,5,8,43,-.114,-.269,-.101,-.00572
2020,5,8,44,-.291,-.407,-.263,-.137
2020,5,8,45,-.208,.,.,.
2020,5,8,46,-.195,.,-.169,-.0613
2020,5,8,47,-.14,-.248,-.135,-.0384
2020,5,8,48,-.413,.,.,.
2020,5,8,49,-.196,-.339,-.155,.
2020,5,8,50,-.165,-.301,-.136,-.0611
2020,5,8,51,.,.,.,.
2020,5,8,52,-.178,-.311,-.146,-.0768
2020,5,8,53,-.0988,-.228,-.076,-.0122
2020,5,9,1,-.204,-.29,-.228,-.128
2020,5,9,2,-.291,-.346,-.358,-.195
2020,5,9,3,-.165,-.298,-.177,-.0632
2020,5,9,4,-.12,.,-.103,-.0467
2020,5,9,5,-.133,-.319,-.0886,-.0485
2020,5,9,6,-.214,-.415,-.224,-.0809
2020,5,9,7,-.126,-.288,-.1,-.0211
2020,5,9,8,-.296,.,-.239,-.0856
2020,5,9,9,-.215,-.308,-.262,-.135
2020,5,9,10,-.102,-.25,-.0682,-.0168
2020,5,9,11,-.188,-.285,-.158,-.0536
2020,5,9,12,-.185,-.289,-.251,-.101
2020,5,9,13,-.345,.,.,-.152
2020,5,9,14,-.215,-.283,.,-.117
2020,5,9,15,-.191,-.381,.,-.0403
2020,5,9,16,-.168,-.388,.,-.0497
2020,5,9,17,-.196,-.341,-.176,-.0718
2020,5,9,18,-.125,-.27,-.105,-.0258
2020,5,9,19,-.169,.,-.121,.
2020,5,9,20,-.128,-.237,-.0858,-.0446
2020,5,9,21,-.287,-.266,-.375,-.202
2020,5,9,22,-.272,-.357,.,.
2020,5,9,23,.,.,.,.
2020,5,9,24,-.277,.,-.309,-.161
2020,5,9,25,-.274,-.45,-.349,-.136
2020,5,9,26,-.11,-.223,-.0858,.
2020,5,9,27,-.182,.,-.14,-.0533
2020,5,9,28,-.145,.,.,-.0419
2020,5,9,29,-.18,-.174,-.274,-.0882
2020,5,9,30,-.151,-.323,-.131,-.0624
2020,5,9,31,-.145,-.226,-.137,-.0294
2020,5,9,32,-.223,.,-.179,-.0797
2020,5,9,33,-.183,-.327,-.153,-.0638
2020,5,9,34,-.206,-.342,.,-.0827
2020,5,9,35,-.192,-.361,-.198,-.116
2020,5,9,36,-.196,-.375,-.212,-.0626
2020,5,9,37,-.139,.,-.152,-.0618
2020,5,9,38,-.143,-.274,-.136,-.0335
2020,5,9,39,-.175,.,-.116,.000461
2020,5,9,40,-.107,-.296,.,-.0195
2020,5,9,41,-.214,-.334,-.267,-.113
2020,5,9,42,-.208,-.401,-.232,-.0757
2020,5,9,43,-.11,-.265,-.097,-.00414
2020,5,9,44,-.289,-.407,-.261,-.134
2020,5,9,45,-.206,.,.,.
2020,5,9,46,-.191,.,-.165,-.0573
2020,5,9,47,-.137,-.246,-.131,-.0364
2020,5,9,48,-.407,.,.,.
2020,5,9,49,-.194,-.339,-.153,.
2020,5,9,50,-.161,-.296,-.133,-.0579
2020,5,9,51,.,.,.,.
2020,5,9,52,-.174,-.304,-.144,-.0759
2020,5,9,53,-.0952,-.222,-.0727,-.0104
2020,5,10,1,-.201,-.286,-.225,-.125
2020,5,10,2,-.289,-.343,-.355,-.192
2020,5,10,3,-.163,-.297,-.174,-.0615
2020,5,10,4,-.117,.,-.0997,-.0438
2020,5,10,5,-.13,-.318,-.0846,-.0453
2020,5,10,6,-.211,-.412,-.221,-.0776
2020,5,10,7,-.123,-.285,-.0971,-.0179
2020,5,10,8,-.292,.,-.236,-.0814
2020,5,10,9,-.211,-.303,-.258,-.132
2020,5,10,10,-.0995,-.246,-.0656,-.0157
2020,5,10,11,-.184,-.281,-.153,-.0484
2020,5,10,12,-.182,-.289,-.247,-.0984
2020,5,10,13,-.34,.,.,-.148
2020,5,10,14,-.212,-.28,.,-.113
2020,5,10,15,-.188,-.377,.,-.0356
2020,5,10,16,-.165,-.384,.,-.046
2020,5,10,17,-.192,-.335,-.172,-.0669
2020,5,10,18,-.123,-.267,-.103,-.024
2020,5,10,19,-.165,.,-.118,.
2020,5,10,20,-.126,-.236,-.0835,-.0424
2020,5,10,21,-.284,-.263,-.373,-.199
2020,5,10,22,-.27,-.355,.,.
2020,5,10,23,.,.,.,.
2020,5,10,24,-.274,.,-.306,-.157
2020,5,10,25,-.271,-.448,-.346,-.133
2020,5,10,26,-.107,-.217,-.0831,.
2020,5,10,27,-.179,.,-.138,-.0508
2020,5,10,28,-.142,.,.,-.0384
2020,5,10,29,-.178,-.173,-.273,-.0859
2020,5,10,30,-.148,-.319,-.128,-.0591
2020,5,10,31,-.143,-.224,-.135,-.0267
2020,5,10,32,-.219,.,-.176,-.0768
2020,5,10,33,-.18,-.325,-.15,-.0595
2020,5,10,34,-.204,-.341,.,-.0794
2020,5,10,35,-.188,-.355,-.194,-.114
2020,5,10,36,-.192,-.37,-.209,-.0592
2020,5,10,37,-.136,.,-.149,-.0602
2020,5,10,38,-.14,-.271,-.134,-.0308
2020,5,10,39,-.17,.,-.113,.00311
2020,5,10,40,-.104,-.292,.,-.0181
2020,5,10,41,-.21,-.332,-.264,-.109
2020,5,10,42,-.206,-.4,-.229,-.073
2020,5,10,43,-.107,-.26,-.0928,-.00266
2020,5,10,44,-.288,-.407,-.259,-.132
2020,5,10,45,-.205,.,.,.
2020,5,10,46,-.187,.,-.162,-.0534
2020,5,10,47,-.134,-.244,-.128,-.0344
2020,5,10,48,-.401,.,.,.
2020,5,10,49,-.192,-.338,-.151,.
2020,5,10,50,-.158,-.29,-.131,-.0544
2020,5,10,51,.,.,.,.
2020,5,10,52,-.171,-.298,-.141,-.074
2020,5,10,53,-.0915,-.215,-.0696,-.00843
2020,5,11,1,-.198,-.283,-.223,-.122
2020,5,11,2,-.286,-.34,-.352,-.189
2020,5,11,3,-.161,-.296,-.172,-.0597
2020,5,11,4,-.114,.,-.0964,-.0411
2020,5,11,5,-.127,-.317,-.0806,-.042
2020,5,11,6,-.208,-.409,-.218,-.0743
2020,5,11,7,-.12,-.282,-.0943,-.0149
2020,5,11,8,-.288,.,-.232,-.0774
2020,5,11,9,-.207,-.3,-.254,-.128
2020,5,11,10,-.0968,-.241,-.0629,-.0145
2020,5,11,11,-.18,-.277,-.149,-.0433
2020,5,11,12,-.178,-.289,-.243,-.0953
2020,5,11,13,-.334,.,.,-.143
2020,5,11,14,-.209,-.277,.,-.11
2020,5,11,15,-.185,-.372,.,-.0309
2020,5,11,16,-.161,-.381,.,-.0424
2020,5,11,17,-.188,-.33,-.169,-.0621
2020,5,11,18,-.121,-.264,-.101,-.0223
2020,5,11,19,-.161,.,-.114,.
2020,5,11,20,-.124,-.235,-.0812,-.0399
2020,5,11,21,-.282,-.259,-.37,-.196
2020,5,11,22,-.267,-.352,.,.
2020,5,11,23,.,.,.,.
2020,5,11,24,-.271,.,-.302,-.154
2020,5,11,25,-.269,-.446,-.343,-.131
2020,5,11,26,-.104,-.211,-.0807,.
2020,5,11,27,-.177,.,-.135,-.0479
2020,5,11,28,-.139,.,.,-.0351
2020,5,11,29,-.176,-.172,-.271,-.0838
2020,5,11,30,-.145,-.315,-.126,-.0558
2020,5,11,31,-.141,-.221,-.133,-.0238
2020,5,11,32,-.215,.,-.172,-.0738
2020,5,11,33,-.177,-.323,-.148,-.0552
2020,5,11,34,-.201,-.34,.,-.0764
2020,5,11,35,-.184,-.349,-.19,-.111
2020,5,11,36,-.188,-.365,-.205,-.0559
2020,5,11,37,-.134,.,-.146,-.0585
2020,5,11,38,-.138,-.267,-.132,-.0282
2020,5,11,39,-.166,.,-.11,.00565
2020,5,11,40,-.102,-.288,.,-.0164
2020,5,11,41,-.207,-.329,-.26,-.106
2020,5,11,42,-.203,-.399,-.226,-.0703
2020,5,11,43,-.103,-.256,-.0888,-.00123
2020,5,11,44,-.286,-.405,-.257,-.131
2020,5,11,45,-.204,.,.,.
2020,5,11,46,-.182,.,-.159,-.0497
2020,5,11,47,-.131,-.242,-.124,-.0325
2020,5,11,48,-.393,.,.,.
2020,5,11,49,-.19,-.336,-.149,.
2020,5,11,50,-.154,-.285,-.128,-.0509
2020,5,11,51,.,.,.,.
2020,5,11,52,-.168,-.293,-.139,-.0713
2020,5,11,53,-.0879,-.209,-.0666,-.00639
2020,5,12,1,-.195,-.279,-.22,-.118
2020,5,12,2,-.283,-.338,-.349,-.187
2020,5,12,3,-.159,-.295,-.17,-.058
2020,5,12,4,-.111,.,-.0931,-.0386
2020,5,12,5,-.124,-.315,-.0766,-.0389
2020,5,12,6,-.204,-.405,-.214,-.0709
2020,5,12,7,-.117,-.279,-.0918,-.0121
2020,5,12,8,-.284,.,-.229,-.0736
2020,5,12,9,-.203,-.296,-.25,-.124
2020,5,12,10,-.0941,-.237,-.0602,-.0133
2020,5,12,11,-.175,-.272,-.145,-.0382
2020,5,12,12,-.175,-.29,-.239,-.0922
2020,5,12,13,-.329,.,.,-.138
2020,5,12,14,-.206,-.275,.,-.106
2020,5,12,15,-.181,-.368,.,-.0263
2020,5,12,16,-.158,-.377,.,-.039
2020,5,12,17,-.184,-.325,-.166,-.0573
2020,5,12,18,-.119,-.261,-.0993,-.0207
2020,5,12,19,-.158,.,-.111,.
2020,5,12,20,-.122,-.235,-.0789,-.0371
2020,5,12,21,-.279,-.255,-.368,-.193
2020,5,12,22,-.265,-.35,.,.
2020,5,12,23,.,.,.,.
2020,5,12,24,-.267,.,-.299,-.15
2020,5,12,25,-.266,-.444,-.34,-.129
2020,5,12,26,-.1,-.205,-.0786,.
2020,5,12,27,-.174,.,-.133,-.0449
2020,5,12,28,-.137,.,.,-.032
2020,5,12,29,-.174,-.171,-.27,-.0817
2020,5,12,30,-.142,-.311,-.124,-.0527
2020,5,12,31,-.138,-.219,-.132,-.0209
2020,5,12,32,-.211,.,-.169,-.0707
2020,5,12,33,-.174,-.321,-.145,-.051
2020,5,12,34,-.198,-.338,.,-.0737
2020,5,12,35,-.18,-.343,-.186,-.108
2020,5,12,36,-.184,-.36,-.202,-.0526
2020,5,12,37,-.131,.,-.142,-.0568
2020,5,12,38,-.135,-.263,-.13,-.0258
2020,5,12,39,-.161,.,-.107,.00805
2020,5,12,40,-.0997,-.284,.,-.0143
2020,5,12,41,-.203,-.326,-.256,-.103
2020,5,12,42,-.201,-.398,-.224,-.0678
2020,5,12,43,-.1,-.251,-.0851,.000193
2020,5,12,44,-.285,-.404,-.255,-.13
2020,5,12,45,-.203,.,.,.
2020,5,12,46,-.178,.,-.155,-.0462
2020,5,12,47,-.128,-.24,-.12,-.0306
2020,5,12,48,-.386,.,.,.
2020,5,12,49,-.187,-.334,-.146,.
2020,5,12,50,-.151,-.279,-.126,-.0472
2020,5,12,51,.,.,.,.
2020,5,12,52,-.164,-.288,-.137,-.068
2020,5,12,53,-.0843,-.203,-.0637,-.00431
2020,5,13,1,-.192,-.275,-.217,-.115
2020,5,13,2,-.28,-.336,-.345,-.184
2020,5,13,3,-.157,-.294,-.168,-.0562
2020,5,13,4,-.108,.,-.0899,-.0363
2020,5,13,5,-.12,-.312,-.0728,-.0358
2020,5,13,6,-.201,-.402,-.211,-.0676
2020,5,13,7,-.115,-.275,-.0894,-.0095
2020,5,13,8,-.28,.,-.226,-.07
2020,5,13,9,-.2,-.292,-.247,-.121
2020,5,13,10,-.0913,-.233,-.0574,-.0121
2020,5,13,11,-.171,-.267,-.141,-.0334
2020,5,13,12,-.172,-.29,-.235,-.0891
2020,5,13,13,-.323,.,.,-.133
2020,5,13,14,-.203,-.272,.,-.102
2020,5,13,15,-.178,-.364,.,-.0219
2020,5,13,16,-.155,-.373,.,-.0358
2020,5,13,17,-.18,-.319,-.163,-.0526
2020,5,13,18,-.117,-.258,-.0975,-.0193
2020,5,13,19,-.154,.,-.108,.
2020,5,13,20,-.12,-.234,-.0766,-.0342
2020,5,13,21,-.277,-.25,-.366,-.191
2020,5,13,22,-.262,-.346,.,.
2020,5,13,23,.,.,.,.
2020,5,13,24,-.263,.,-.295,-.146
2020,5,13,25,-.263,-.443,-.337,-.126
2020,5,13,26,-.0973,-.2,-.0767,.
2020,5,13,27,-.171,.,-.131,-.0416
2020,5,13,28,-.134,.,.,-.0291
2020,5,13,29,-.173,-.169,-.269,-.0798
2020,5,13,30,-.139,-.307,-.121,-.0496
2020,5,13,31,-.136,-.215,-.13,-.018
2020,5,13,32,-.207,.,-.165,-.0676
2020,5,13,33,-.171,-.318,-.142,-.0469
2020,5,13,34,-.195,-.336,.,-.0714
2020,5,13,35,-.176,-.337,-.182,-.104
2020,5,13,36,-.181,-.354,-.199,-.0494
2020,5,13,37,-.129,.,-.139,-.055
2020,5,13,38,-.132,-.259,-.127,-.0235
2020,5,13,39,-.156,.,-.104,.0103
2020,5,13,40,-.0972,-.281,.,-.012
2020,5,13,41,-.199,-.323,-.252,-.099
2020,5,13,42,-.199,-.396,-.221,-.0655
2020,5,13,43,-.0968,-.246,-.0817,.00166
2020,5,13,44,-.283,-.402,-.253,-.129
2020,5,13,45,-.201,.,.,.
2020,5,13,46,-.174,.,-.151,-.0427
2020,5,13,47,-.124,-.237,-.117,-.0288
2020,5,13,48,-.378,.,.,.
2020,5,13,49,-.185,-.331,-.144,.
2020,5,13,50,-.148,-.274,-.124,-.0436
2020,5,13,51,.,.,.,.
2020,5,13,52,-.161,-.284,-.135,-.064
2020,5,13,53,-.0809,-.196,-.061,-.00229
2020,5,14,1,-.188,-.271,-.213,-.112
2020,5,14,2,-.277,-.334,-.342,-.181
2020,5,14,3,-.156,-.292,-.166,-.0545
2020,5,14,4,-.105,.,-.0869,-.0342
2020,5,14,5,-.117,-.309,-.069,-.0328
2020,5,14,6,-.197,-.399,-.207,-.0643
2020,5,14,7,-.112,-.272,-.0872,-.00722
2020,5,14,8,-.276,.,-.222,-.0666
2020,5,14,9,-.196,-.289,-.244,-.117
2020,5,14,10,-.0886,-.23,-.0545,-.0106
2020,5,14,11,-.166,-.262,-.137,-.0288
2020,5,14,12,-.169,-.291,-.231,-.0861
2020,5,14,13,-.318,.,.,-.128
2020,5,14,14,-.2,-.27,.,-.0991
2020,5,14,15,-.174,-.36,.,-.0178
2020,5,14,16,-.151,-.37,.,-.0329
2020,5,14,17,-.175,-.313,-.16,-.0481
2020,5,14,18,-.115,-.255,-.0957,-.0179
2020,5,14,19,-.15,.,-.105,.
2020,5,14,20,-.119,-.233,-.0743,-.0314
2020,5,14,21,-.275,-.245,-.365,-.188
2020,5,14,22,-.26,-.342,.,.
2020,5,14,23,.,.,.,.
2020,5,14,24,-.26,.,-.292,-.142
2020,5,14,25,-.261,-.441,-.334,-.124
2020,5,14,26,-.0944,-.194,-.075,.
2020,5,14,27,-.168,.,-.128,-.0382
2020,5,14,28,-.131,.,.,-.0264
2020,5,14,29,-.171,-.167,-.267,-.078
2020,5,14,30,-.136,-.302,-.119,-.0467
2020,5,14,31,-.133,-.212,-.128,-.0152
2020,5,14,32,-.204,.,-.161,-.0645
2020,5,14,33,-.168,-.315,-.139,-.0431
2020,5,14,34,-.192,-.333,.,-.0693
2020,5,14,35,-.172,-.331,-.178,-.1
2020,5,14,36,-.177,-.349,-.196,-.0463
2020,5,14,37,-.126,.,-.136,-.053
2020,5,14,38,-.13,-.255,-.125,-.0213
2020,5,14,39,-.152,.,-.1,.0124
2020,5,14,40,-.0948,-.277,.,-.0092
2020,5,14,41,-.196,-.321,-.248,-.0956
2020,5,14,42,-.196,-.395,-.218,-.0634
2020,5,14,43,-.0937,-.242,-.0786,.00323
2020,5,14,44,-.281,-.399,-.251,-.128
2020,5,14,45,-.199,.,.,.
2020,5,14,46,-.169,.,-.147,-.0394
2020,5,14,47,-.121,-.234,-.113,-.0271
2020,5,14,48,-.37,.,.,.
2020,5,14,49,-.182,-.328,-.142,.
2020,5,14,50,-.144,-.269,-.122,-.0399
2020,5,14,51,.,.,.,.
2020,5,14,52,-.158,-.281,-.133,-.0595
2020,5,14,53,-.0776,-.19,-.0584,-.00039
2020,5,15,1,-.185,-.268,-.21,-.109
2020,5,15,2,-.274,-.332,-.339,-.179
2020,5,15,3,-.154,-.29,-.164,-.0528
2020,5,15,4,-.103,.,-.0839,-.0323
2020,5,15,5,-.114,-.306,-.0654,-.0298
2020,5,15,6,-.193,-.396,-.203,-.061
2020,5,15,7,-.11,-.269,-.0852,-.0053
2020,5,15,8,-.272,.,-.219,-.0635
2020,5,15,9,-.193,-.286,-.24,-.114
2020,5,15,10,-.0859,-.226,-.0515,-.00901
2020,5,15,11,-.161,-.257,-.133,-.0245
2020,5,15,12,-.166,-.292,-.228,-.0832
2020,5,15,13,-.312,.,.,-.123
2020,5,15,14,-.198,-.267,.,-.096
2020,5,15,15,-.171,-.356,.,-.0141
2020,5,15,16,-.148,-.366,.,-.0302
2020,5,15,17,-.171,-.307,-.157,-.0439
2020,5,15,18,-.113,-.252,-.0941,-.0165
2020,5,15,19,-.147,.,-.102,.
2020,5,15,20,-.117,-.232,-.0722,-.0288
2020,5,15,21,-.272,-.241,-.363,-.185
2020,5,15,22,-.257,-.339,.,.
2020,5,15,23,.,.,.,.
2020,5,15,24,-.256,.,-.288,-.138
2020,5,15,25,-.258,-.439,-.331,-.122
2020,5,15,26,-.0916,-.188,-.0734,.
2020,5,15,27,-.165,.,-.126,-.0347
2020,5,15,28,-.128,.,.,-.024
2020,5,15,29,-.17,-.166,-.266,-.0764
2020,5,15,30,-.134,-.298,-.116,-.0438
2020,5,15,31,-.13,-.208,-.126,-.0125
2020,5,15,32,-.2,.,-.158,-.0612
2020,5,15,33,-.165,-.312,-.136,-.0395
2020,5,15,34,-.188,-.329,.,-.0674
2020,5,15,35,-.167,-.325,-.173,-.0965
2020,5,15,36,-.174,-.343,-.193,-.0433
2020,5,15,37,-.124,.,-.133,-.0509
2020,5,15,38,-.127,-.25,-.123,-.0193
2020,5,15,39,-.148,.,-.097,.0143
2020,5,15,40,-.0923,-.273,.,-.00604
2020,5,15,41,-.192,-.318,-.245,-.0922
2020,5,15,42,-.194,-.393,-.216,-.0614
2020,5,15,43,-.0908,-.237,-.0759,.00495
2020,5,15,44,-.279,-.397,-.248,-.128
2020,5,15,45,-.197,.,.,.
2020,5,15,46,-.164,.,-.142,-.0362
2020,5,15,47,-.118,-.231,-.109,-.0254
2020,5,15,48,-.363,.,.,.
2020,5,15,49,-.179,-.324,-.14,.
2020,5,15,50,-.141,-.264,-.12,-.0364
2020,5,15,51,.,.,.,.
2020,5,15,52,-.155,-.278,-.131,-.0546
2020,5,15,53,-.0745,-.185,-.056,.00133
2020,5,16,1,-.182,-.265,-.206,-.105
2020,5,16,2,-.271,-.33,-.336,-.177
2020,5,16,3,-.152,-.288,-.162,-.051
2020,5,16,4,-.1,.,-.0811,-.0306
2020,5,16,5,-.11,-.303,-.0618,-.0269
2020,5,16,6,-.19,-.393,-.199,-.0579
2020,5,16,7,-.108,-.266,-.0833,-.00368
2020,5,16,8,-.268,.,-.216,-.0604
2020,5,16,9,-.19,-.283,-.237,-.11
2020,5,16,10,-.0832,-.224,-.0484,-.00714
2020,5,16,11,-.157,-.251,-.129,-.0207
2020,5,16,12,-.163,-.292,-.224,-.0804
2020,5,16,13,-.306,.,.,-.118
2020,5,16,14,-.195,-.265,.,-.0932
2020,5,16,15,-.167,-.352,.,-.0109
2020,5,16,16,-.145,-.363,.,-.0278
2020,5,16,17,-.167,-.302,-.154,-.0399
2020,5,16,18,-.111,-.249,-.0925,-.0151
2020,5,16,19,-.143,.,-.0989,.
2020,5,16,20,-.115,-.23,-.0702,-.0267
2020,5,16,21,-.27,-.236,-.361,-.183
2020,5,16,22,-.255,-.337,.,.
2020,5,16,23,.,.,.,.
2020,5,16,24,-.253,.,-.285,-.135
2020,5,16,25,-.256,-.438,-.328,-.119
2020,5,16,26,-.0889,-.183,-.0719,.
2020,5,16,27,-.163,.,-.124,-.031
2020,5,16,28,-.125,.,.,-.0217
2020,5,16,29,-.169,-.164,-.265,-.0749
2020,5,16,30,-.131,-.294,-.114,-.041
2020,5,16,31,-.127,-.204,-.123,-.0101
2020,5,16,32,-.197,.,-.154,-.0577
2020,5,16,33,-.162,-.309,-.133,-.0361
2020,5,16,34,-.185,-.325,.,-.0656
2020,5,16,35,-.162,-.32,-.168,-.0924
2020,5,16,36,-.171,-.338,-.191,-.0406
2020,5,16,37,-.121,.,-.13,-.0486
2020,5,16,38,-.124,-.246,-.121,-.0175
2020,5,16,39,-.143,.,-.0933,.0161
2020,5,16,40,-.0898,-.27,.,-.00251
2020,5,16,41,-.188,-.316,-.241,-.0889
2020,5,16,42,-.192,-.392,-.213,-.0596
2020,5,16,43,-.0881,-.232,-.0737,.00692
2020,5,16,44,-.276,-.393,-.246,-.127
2020,5,16,45,-.195,.,.,.
2020,5,16,46,-.16,.,-.138,-.0329
2020,5,16,47,-.114,-.228,-.105,-.0238
2020,5,16,48,-.355,.,.,.
2020,5,16,49,-.176,-.321,-.138,.
2020,5,16,50,-.138,-.26,-.118,-.0331
2020,5,16,51,.,.,.,.
2020,5,16,52,-.153,-.276,-.129,-.0492
2020,5,16,53,-.0716,-.179,-.0537,.00284
2020,5,17,1,-.178,-.262,-.203,-.102
2020,5,17,2,-.269,-.328,-.333,-.175
2020,5,17,3,-.15,-.286,-.16,-.0491
2020,5,17,4,-.0976,.,-.0785,-.0291
2020,5,17,5,-.107,-.3,-.0583,-.0241
2020,5,17,6,-.186,-.391,-.195,-.0548
2020,5,17,7,-.106,-.263,-.0814,-.00236
2020,5,17,8,-.264,.,-.213,-.0576
2020,5,17,9,-.187,-.279,-.234,-.106
2020,5,17,10,-.0804,-.221,-.0451,-.00499
2020,5,17,11,-.152,-.246,-.125,-.0172
2020,5,17,12,-.16,-.293,-.221,-.0776
2020,5,17,13,-.3,.,.,-.113
2020,5,17,14,-.193,-.263,.,-.0905
2020,5,17,15,-.164,-.348,.,-.0081
2020,5,17,16,-.142,-.36,.,-.0257
2020,5,17,17,-.163,-.296,-.151,-.0362
2020,5,17,18,-.109,-.246,-.0909,-.0136
2020,5,17,19,-.14,.,-.0959,.
2020,5,17,20,-.113,-.229,-.0684,-.0249
2020,5,17,21,-.268,-.232,-.359,-.18
2020,5,17,22,-.254,-.334,.,.
2020,5,17,23,.,.,.,.
2020,5,17,24,-.25,.,-.282,-.131
2020,5,17,25,-.254,-.437,-.326,-.117
2020,5,17,26,-.0863,-.178,-.0704,.
2020,5,17,27,-.16,.,-.122,-.0272
2020,5,17,28,-.123,.,.,-.0195
2020,5,17,29,-.168,-.163,-.265,-.0736
2020,5,17,30,-.128,-.29,-.111,-.0382
2020,5,17,31,-.124,-.199,-.12,-.00784
2020,5,17,32,-.194,.,-.151,-.0541
2020,5,17,33,-.158,-.306,-.129,-.033
2020,5,17,34,-.181,-.321,.,-.0639
2020,5,17,35,-.158,-.315,-.164,-.088
2020,5,17,36,-.167,-.333,-.188,-.038
2020,5,17,37,-.118,.,-.127,-.0461
2020,5,17,38,-.122,-.242,-.118,-.0158
2020,5,17,39,-.139,.,-.0894,.0178
2020,5,17,40,-.0874,-.266,.,.00132
2020,5,17,41,-.185,-.314,-.237,-.0858
2020,5,17,42,-.19,-.391,-.21,-.0579
2020,5,17,43,-.0855,-.228,-.0718,.00916
2020,5,17,44,-.274,-.39,-.244,-.127
2020,5,17,45,-.192,.,.,.
2020,5,17,46,-.154,.,-.132,-.0296
2020,5,17,47,-.111,-.226,-.1,-.0221
2020,5,17,48,-.349,.,.,.
2020,5,17,49,-.173,-.317,-.136,.
2020,5,17,50,-.136,-.256,-.116,-.0299
2020,5,17,51,.,.,.,.
2020,5,17,52,-.15,-.275,-.127,-.0437
2020,5,17,53,-.0688,-.174,-.0515,.00416
2020,5,18,1,-.175,-.259,-.199,-.0993
2020,5,18,2,-.266,-.326,-.33,-.172
2020,5,18,3,-.148,-.284,-.158,-.0472
2020,5,18,4,-.0951,.,-.0759,-.0276
2020,5,18,5,-.104,-.296,-.0549,-.0213
2020,5,18,6,-.183,-.389,-.191,-.0518
2020,5,18,7,-.104,-.261,-.0796,-.00131
2020,5,18,8,-.26,.,-.21,-.0548
2020,5,18,9,-.183,-.275,-.231,-.103
2020,5,18,10,-.0776,-.219,-.0418,-.00258
2020,5,18,11,-.148,-.24,-.121,-.0141
2020,5,18,12,-.157,-.293,-.217,-.075
2020,5,18,13,-.294,.,.,-.108
2020,5,18,14,-.191,-.261,.,-.0879
2020,5,18,15,-.161,-.344,.,-.00576
2020,5,18,16,-.14,-.357,.,-.0238
2020,5,18,17,-.159,-.29,-.148,-.0327
2020,5,18,18,-.107,-.243,-.0895,-.0119
2020,5,18,19,-.137,.,-.093,.
2020,5,18,20,-.111,-.226,-.0669,-.0235
2020,5,18,21,-.266,-.229,-.357,-.178
2020,5,18,22,-.251,-.332,.,.
2020,5,18,23,.,.,.,.
2020,5,18,24,-.247,.,-.279,-.128
2020,5,18,25,-.251,-.436,-.323,-.115
2020,5,18,26,-.0839,-.174,-.0689,.
2020,5,18,27,-.157,.,-.12,-.0233
2020,5,18,28,-.12,.,.,-.0174
2020,5,18,29,-.167,-.162,-.264,-.0723
2020,5,18,30,-.125,-.285,-.109,-.0353
2020,5,18,31,-.121,-.195,-.117,-.00585
2020,5,18,32,-.192,.,-.148,-.0503
2020,5,18,33,-.155,-.303,-.125,-.03
2020,5,18,34,-.177,-.316,.,-.0622
2020,5,18,35,-.153,-.311,-.159,-.0836
2020,5,18,36,-.165,-.328,-.186,-.0357
2020,5,18,37,-.115,.,-.123,-.0434
2020,5,18,38,-.119,-.238,-.116,-.0142
2020,5,18,39,-.135,.,-.0855,.0194
2020,5,18,40,-.085,-.263,.,.00529
2020,5,18,41,-.182,-.312,-.233,-.0829
2020,5,18,42,-.188,-.391,-.208,-.0563
2020,5,18,43,-.0831,-.223,-.0703,.0117
2020,5,18,44,-.272,-.386,-.242,-.127
2020,5,18,45,-.189,.,.,.
2020,5,18,46,-.149,.,-.127,-.0262
2020,5,18,47,-.107,-.223,-.0959,-.0205
2020,5,18,48,-.343,.,.,.
2020,5,18,49,-.169,-.314,-.135,.
2020,5,18,50,-.133,-.253,-.114,-.0269
2020,5,18,51,.,.,.,.
2020,5,18,52,-.147,-.274,-.125,-.038
2020,5,18,53,-.0662,-.169,-.0494,.00534
