year,month,day,statefips,freq,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_retail_w_grocery,spend_retail_no_grocery,provisional
2020,6,18,15,d,-.264,-.462,.0959,.184,.302,.105,-.399,.0912,.137,.0893,.297,.29,0
2020,6,18,16,d,-.265,-.501,.00527,.0398,.126,.0648,-.389,-.162,-.00508,.0109,.226,.273,0
2020,6,18,17,d,-.379,-.512,-.0568,-.0632,.139,-.22,-.457,-.127,.00292,-.0363,.152,.156,0
2020,6,18,18,d,-.322,-.654,-.0133,-.0287,.114,-.393,-.41,.0675,.00302,-.0561,.0873,.0803,0
2020,6,18,19,d,-.494,-.33,-.126,-.19,-.0704,-.229,-.536,-.137,-.0754,-.126,.00824,.0467,0
2020,6,18,20,d,-.3,-.679,-.0284,.0622,.0801,-.178,-.527,-.0307,-.0673,-.0209,.162,.205,0
2020,6,18,21,d,-.221,-.446,.0458,.0951,.111,-.174,-.42,-.0211,.0619,.0437,.165,.198,0
2020,6,18,22,d,-.181,-.306,-.0094,.0246,.0573,.0887,-.361,-.0366,-.0264,.00481,.139,.189,0
2020,6,18,23,d,-.266,-.406,.0339,.252,.0552,-.232,-.359,-.0957,.0626,.0345,.197,.313,0
2020,6,18,24,d,-.454,-.629,-.124,-.147,.087,-.0943,-.575,-.166,.00147,-.0877,.114,.125,0
2020,6,18,25,d,-.388,-.566,-.0804,.0273,.151,-.178,-.522,-.0929,.0751,-.0629,.158,.161,0
2020,6,18,26,d,-.288,-.335,.031,.097,.115,-.136,-.411,-.0311,.0614,.0226,.198,.245,0
2020,6,18,27,d,-.509,-.469,-.0778,-.103,.136,-.278,-.499,-.0888,-.0489,-.0722,.117,.11,0
2020,6,18,28,d,-.228,-.471,-.00698,.0761,.0778,-.026,-.44,-.145,.0388,-.0607,.14,.164,0
2020,6,18,29,d,-.323,-.558,.0207,-.042,.217,.00508,-.443,-.123,.0375,.0763,.212,.21,0
2020,6,18,30,d,-.472,-.549,-.109,-.0696,.087,-.523,-.525,-.441,-.0609,-.14,.131,.152,0
2020,6,18,31,d,-.319,-.45,-.053,.0221,.0851,-.106,-.456,-.0755,-.0174,-.0508,.122,.147,0
2020,6,18,32,d,-.401,-.649,-.0964,-.097,.212,-.0336,-.437,-.0905,-.0823,-.102,.112,.08,0
2020,6,18,33,d,-.377,-.625,.0194,.0202,.174,-.248,-.47,-.0353,-.0116,.0647,.258,.314,0
2020,6,18,34,d,-.403,-.41,-.0385,-.141,.223,-.158,-.502,-.065,-.0262,.00306,.204,.196,0
2020,6,18,35,d,-.552,-.455,-.146,-.119,.23,-.141,-.553,-.12,-.17,-.142,.191,.175,0
2020,6,18,36,d,-.431,-.561,-.0672,-.156,.136,-.244,-.478,-.11,-.0371,-.0269,.125,.12,0
2020,6,18,37,d,-.417,-.475,-.0891,-.0728,.0753,-.2,-.504,-.117,-.0408,-.0979,.128,.152,0
2020,6,18,38,d,-.289,-.579,-.0282,.00273,.105,.0249,-.465,-.0925,.0205,-.0168,.178,.229,0
2020,6,18,39,d,-.306,-.564,.0224,.167,.167,-.109,-.452,-.136,.0652,.0259,.238,.272,0
2020,6,18,40,d,-.325,-.608,-.0203,.0229,.132,.0806,-.444,-.11,-.00761,-.00841,.179,.211,0
2020,6,18,41,d,-.5,-.587,-.123,-.121,.0731,-.136,-.52,-.155,-.13,-.109,.0563,.05,0
2020,6,18,42,d,-.364,-.419,-.0179,-.00537,.171,-.144,-.456,-.0915,.129,-.014,.202,.215,0
2020,6,18,44,d,-.519,.145,-.104,-.147,-.0481,-.136,-.685,-.12,-.156,-.0956,.118,.19,0
2020,6,18,45,d,-.245,-.448,-.0341,.0277,.0942,-.0293,-.431,-.0682,.00364,-.0372,.145,.174,0
2020,6,18,46,d,-.448,-.352,-.124,-.0531,.0638,-.227,-.522,-.0859,-.308,-.0977,.0117,-.0107,0
2020,6,18,47,d,-.241,-.432,.0241,.0948,.125,.0527,-.484,-.134,.0782,-.018,.189,.236,0
2020,6,18,48,d,-.357,-.514,-.0983,-.132,.049,-.136,-.496,-.129,.00263,-.117,.0881,.105,0
2020,6,18,49,d,-.37,-.318,-.0862,-.162,.186,-.125,-.421,-.0828,-.0871,-.0996,.0589,.0123,0
2020,6,18,50,d,-.425,-.797,.144,.25,.199,-.43,-.304,.127,.0241,.0976,.239,.262,0
2020,6,18,51,d,-.399,-.545,-.0855,-.0868,.0666,-.197,-.516,-.139,.0337,-.065,.104,.123,0
2020,6,18,53,d,-.492,-.419,-.129,-.258,.0821,-.112,-.516,-.181,-.139,-.0743,.0404,.0255,0
2020,6,18,54,d,-.276,-.541,.0294,.196,.0959,-.144,-.407,-.0794,.033,.0232,.188,.252,0
2020,6,18,55,d,-.43,-.424,-.066,-.0749,.109,-.182,-.445,-.0987,-.0989,-.05,.118,.123,0
2020,6,18,56,d,-.35,-.347,-.0452,-.09,.0765,-.182,-.467,-.0568,.0873,-.0528,.0833,.0863,0
2020,6,19,1,d,-.211,-.352,-.00416,.0152,.0859,-.0747,-.404,-.0691,.0241,-.0086,.15,.183,0
2020,6,19,2,d,-.279,-.0014,-.112,-.138,.0958,-.295,-.563,-.12,.,-.1,.0962,.0981,0
2020,6,19,4,d,-.369,-.38,-.0781,-.118,.102,-.0536,-.475,-.103,-.0834,-.0627,.13,.144,0
2020,6,19,5,d,-.212,-.374,.0755,.164,.182,.23,-.508,-.0433,.0645,.0999,.239,.275,0
2020,6,19,6,d,-.505,-.597,-.166,-.294,.155,-.168,-.563,-.177,-.137,-.15,.0481,.0139,0
2020,6,19,8,d,-.47,-.36,-.109,-.16,.0802,-.205,-.549,-.12,-.0548,-.113,.0631,.0555,0
2020,6,19,9,d,-.547,-.555,-.153,-.15,.137,-.224,-.61,-.17,-.13,-.13,.109,.0984,0
2020,6,19,10,d,-.543,-.638,-.0811,-.0635,.149,-.371,-.484,-.104,-.185,-.0647,.222,.251,0
2020,6,19,12,d,-.258,-.418,-.0326,.0332,.107,.0036,-.456,-.0809,-.00116,-.032,.18,.226,0
2020,6,19,13,d,-.306,-.438,-.0423,-.0152,.141,-.109,-.529,-.0813,.00161,-.0483,.196,.222,0
2020,6,19,15,d,-.249,-.392,.111,.194,.3,.11,-.371,.106,.226,.103,.31,.323,0
2020,6,19,16,d,-.274,-.429,.00704,.0581,.137,-.00412,-.406,-.154,-.00696,.0118,.192,.216,0
2020,6,19,17,d,-.363,-.479,-.0443,-.0571,.168,-.219,-.464,-.115,.0147,-.0237,.176,.177,0
2020,6,19,18,d,-.321,-.635,-.0065,-.0399,.118,-.395,-.413,.0727,-.00795,-.0461,.0847,.0769,0
2020,6,19,19,d,-.49,-.379,-.128,-.185,-.0628,-.285,-.558,-.128,-.0734,-.134,.00144,.0329,0
2020,6,19,20,d,-.293,-.625,-.0182,.0756,.106,-.214,-.525,-.0277,-.0628,-.00953,.182,.222,0
2020,6,19,21,d,-.22,-.407,.0437,.113,.12,-.143,-.423,-.0119,.0472,.0528,.179,.216,0
2020,6,19,22,d,-.158,-.348,-.00705,.044,.0653,.0575,-.376,-.0366,-.00947,.00281,.138,.183,0
2020,6,19,23,d,-.248,-.295,.0487,.279,.0757,-.207,-.372,-.0915,.078,.0535,.244,.391,0
2020,6,19,24,d,-.424,-.594,-.108,-.111,.108,-.122,-.56,-.15,.0187,-.0786,.145,.161,0
2020,6,19,25,d,-.377,-.492,-.0629,.0224,.176,-.192,-.507,-.0698,-.0517,-.0519,.18,.181,0
2020,6,19,26,d,-.278,-.352,.0303,.108,.122,-.147,-.408,-.0238,.0669,.0206,.199,.242,0
2020,6,19,27,d,-.497,-.434,-.0634,-.0914,.157,-.267,-.503,-.0747,-.0452,-.0577,.136,.128,0
2020,6,19,28,d,-.244,-.495,-.0132,.0724,.0797,-.0523,-.425,-.148,.0307,-.0565,.157,.187,0
2020,6,19,29,d,-.324,-.534,.00472,-.029,.22,-.0541,-.472,-.124,.0179,.0637,.215,.213,0
2020,6,19,30,d,-.468,.0749,-.0979,.000716,.101,-.368,-.496,-.299,-.0488,-.122,.156,.184,0
2020,6,19,31,d,-.316,-.449,-.0549,.00638,.0867,-.125,-.465,-.0753,.00461,-.0571,.116,.136,0
2020,6,19,32,d,-.387,-.729,-.0871,-.111,.247,-.0754,-.442,-.084,-.0987,-.0851,.142,.108,0
2020,6,19,33,d,-.364,-.552,.00676,.0211,.186,-.347,-.484,-.0527,-.0498,.0541,.255,.301,0
2020,6,19,34,d,-.377,-.404,-.0255,-.108,.228,-.129,-.497,-.0521,-.015,.016,.225,.225,0
2020,6,19,35,d,-.544,-.37,-.119,-.124,.242,-.0882,-.566,-.0785,-.145,-.117,.202,.186,0
2020,6,19,36,d,-.419,-.547,-.0525,-.14,.156,-.226,-.468,-.0977,-.0155,-.00962,.144,.139,0
2020,6,19,37,d,-.421,-.48,-.0913,-.0867,.0789,-.194,-.507,-.117,-.0483,-.101,.13,.153,0
2020,6,19,38,d,-.266,-.539,-.0172,.0185,.115,-.0923,-.451,-.0868,.0257,-.00342,.18,.225,0
2020,6,19,39,d,-.303,-.53,.0243,.185,.183,-.102,-.447,-.131,.063,.0313,.248,.281,0
2020,6,19,40,d,-.312,-.592,-.0279,-.00467,.135,.00899,-.444,-.123,-.0147,-.0182,.167,.189,0
2020,6,19,41,d,-.492,-.529,-.123,-.127,.0919,-.202,-.511,-.163,-.133,-.105,.0689,.0603,0
2020,6,19,42,d,-.356,-.429,-.0108,.0255,.191,-.158,-.461,-.0828,.135,-.00628,.218,.229,0
2020,6,19,44,d,-.391,.352,-.114,-.122,-.0669,-.2,-.67,-.0974,-.273,-.0884,.12,.202,0
2020,6,19,45,d,-.241,-.455,-.0295,.032,.0897,-.0161,-.437,-.0604,.00594,-.0324,.158,.197,0
2020,6,19,46,d,-.427,-.34,-.116,-.0484,.0762,-.231,-.506,-.0603,-.316,-.0882,.0209,-.00285,0
2020,6,19,47,d,-.232,-.444,.0315,.0885,.146,-.0154,-.479,-.149,.0872,-.00663,.201,.239,0
2020,6,19,48,d,-.355,-.504,-.0903,-.115,.0601,-.132,-.493,-.12,.0115,-.11,.106,.127,0
2020,6,19,49,d,-.374,-.245,-.0758,-.133,.212,-.0996,-.447,-.0778,-.109,-.0769,.0972,.0554,0
2020,6,19,50,d,-.43,-.693,.137,.256,.222,-.482,-.373,.104,.0545,.105,.245,.255,0
2020,6,19,51,d,-.393,-.525,-.0842,-.0835,.0777,-.187,-.522,-.136,.0355,-.063,.111,.128,0
2020,6,19,53,d,-.5,-.445,-.122,-.273,.103,-.112,-.524,-.174,-.111,-.0682,.0527,.0345,0
2020,6,19,54,d,-.263,-.551,.0379,.213,.101,-.116,-.41,-.113,.0348,.0426,.202,.271,0
2020,6,19,55,d,-.421,-.389,-.0625,-.0591,.121,-.215,-.468,-.0887,-.113,-.0484,.129,.132,0
2020,6,19,56,d,-.344,-.0103,-.0499,-.0709,.0837,-.195,-.493,-.102,.0616,-.0477,.0965,.106,0
2020,6,20,1,d,-.208,-.332,.00836,.048,.122,-.0999,-.395,-.0745,.0462,.000957,.173,.199,0
2020,6,20,2,d,-.272,.0722,-.114,-.0615,.112,-.398,-.487,-.131,.,-.0902,.0728,.0524,0
2020,6,20,4,d,-.38,-.42,-.0755,-.0904,.125,-.0586,-.504,-.0937,-.0984,-.0581,.149,.16,0
2020,6,20,5,d,-.21,-.316,.0913,.215,.208,.183,-.509,-.0607,.0847,.11,.262,.298,0
2020,6,20,6,d,-.499,-.603,-.157,-.272,.186,-.182,-.571,-.17,-.131,-.139,.0667,.0284,0
2020,6,20,8,d,-.466,-.356,-.102,-.149,.107,-.188,-.551,-.116,-.0412,-.101,.0843,.0746,0
2020,6,20,9,d,-.54,-.55,-.153,-.148,.171,-.27,-.641,-.172,-.107,-.123,.109,.0853,0
2020,6,20,10,d,-.519,-.669,-.0702,-.0553,.204,-.377,-.478,-.0966,-.129,-.0586,.243,.257,0
2020,6,20,12,d,-.258,-.415,-.025,.0483,.129,-.0374,-.456,-.0695,.00258,-.0245,.192,.23,0
2020,6,20,13,d,-.288,-.429,-.0339,-.00695,.177,-.122,-.515,-.0812,.0332,-.0422,.206,.218,0
2020,6,20,15,d,-.21,-.456,.112,.181,.334,.145,-.407,.108,.24,.109,.334,.339,0
2020,6,20,16,d,-.248,-.362,.0201,.0655,.177,-.0793,-.395,-.101,.014,.02,.183,.184,0
2020,6,20,17,d,-.361,-.485,-.0356,-.022,.21,-.209,-.461,-.104,.0121,-.0124,.195,.187,0
2020,6,20,18,d,-.313,-.636,-.000197,-.0811,.163,-.395,-.411,.078,.00575,-.0419,.0936,.0742,0
2020,6,20,19,d,-.479,-.414,-.121,-.157,-.0389,-.368,-.541,-.128,-.0806,-.123,.0149,.0416,0
2020,6,20,20,d,-.286,-.584,-.0147,.117,.121,-.195,-.515,-.0337,-.0568,.00197,.183,.215,0
2020,6,20,21,d,-.215,-.398,.0602,.138,.147,-.1,-.41,-.0106,.0683,.0672,.211,.252,0
2020,6,20,22,d,-.171,-.428,.000444,.0609,.101,.0529,-.379,-.0237,.00548,.00409,.17,.211,0
2020,6,20,23,d,-.256,-.273,.0667,.318,.126,-.163,-.374,-.0504,.0903,.0731,.281,.414,0
2020,6,20,24,d,-.432,-.564,-.0964,-.0666,.143,-.14,-.523,-.143,.0519,-.0598,.169,.179,0
2020,6,20,25,d,-.379,-.443,-.0562,.048,.196,-.207,-.512,-.0607,-.126,-.0475,.199,.2,0
2020,6,20,26,d,-.269,-.367,.0318,.123,.141,-.168,-.413,-.00761,.0656,.0219,.204,.237,0
2020,6,20,27,d,-.491,-.442,-.0608,-.0834,.184,-.265,-.508,-.0746,-.0674,-.052,.142,.124,0
2020,6,20,28,d,-.224,-.468,.00373,.105,.11,-.105,-.423,-.136,.0373,-.0398,.211,.253,0
2020,6,20,29,d,-.301,-.514,.0295,.00563,.245,-.0945,-.443,-.102,.0362,.0897,.236,.232,0
2020,6,20,30,d,-.445,-.251,-.105,-.0266,.0975,-.278,-.464,-.251,-.0692,-.106,.124,.133,0
2020,6,20,31,d,-.306,-.511,-.0525,.011,.117,-.136,-.483,-.0805,-.0159,-.0498,.123,.126,0
2020,6,20,32,d,-.38,-.767,-.0841,-.0992,.265,-.0822,-.472,-.0824,-.0814,-.0871,.163,.13,0
2020,6,20,33,d,-.356,-.528,.0091,.0549,.201,-.358,-.495,-.0483,.012,.0585,.27,.317,0
2020,6,20,34,d,-.361,-.367,-.00609,-.0615,.266,-.112,-.493,-.0342,.00154,.0402,.26,.258,0
2020,6,20,35,d,-.532,-.632,-.109,-.0913,.251,-.108,-.561,-.0318,-.135,-.109,.21,.194,0
2020,6,20,36,d,-.411,-.529,-.0453,-.135,.198,-.229,-.471,-.0935,-.00345,.000689,.16,.141,0
2020,6,20,37,d,-.419,-.478,-.0838,-.0723,.113,-.178,-.518,-.12,-.0442,-.0887,.152,.168,0
2020,6,20,38,d,-.248,-.541,-.0128,.0222,.136,-.15,-.449,-.0855,.0289,.00182,.176,.203,0
2020,6,20,39,d,-.299,-.503,.0314,.198,.212,-.0725,-.443,-.111,.061,.0402,.262,.286,0
2020,6,20,40,d,-.309,-.569,-.0174,-.0159,.145,-.104,-.433,-.105,.0011,-.01,.162,.175,0
2020,6,20,41,d,-.487,-.487,-.118,-.124,.113,-.219,-.509,-.154,-.123,-.102,.0985,.0931,0
2020,6,20,42,d,-.345,-.424,-.00685,.0512,.229,-.162,-.464,-.078,.137,-.000369,.23,.229,0
2020,6,20,44,d,-.412,.133,-.104,-.109,.0863,-.311,-.567,-.0791,-.257,-.113,.178,.216,0
2020,6,20,45,d,-.238,-.453,-.0116,.0621,.131,-.00836,-.435,-.0468,.0245,-.0141,.187,.218,0
2020,6,20,46,d,-.424,-.378,-.113,-.0343,.0877,-.217,-.509,-.0638,-.32,-.088,.0315,.00744,0
2020,6,20,47,d,-.232,-.419,.042,.11,.174,-.0614,-.475,-.139,.0974,.00525,.224,.258,0
2020,6,20,48,d,-.35,-.476,-.0852,-.101,.0787,-.126,-.506,-.12,.0165,-.102,.125,.146,0
2020,6,20,49,d,-.36,-.286,-.0704,-.116,.259,-.104,-.456,-.0679,-.121,-.0715,.12,.069,0
2020,6,20,50,d,-.395,-.745,.179,.294,.257,-.494,-.295,.0649,.278,.147,.281,.294,0
2020,6,20,51,d,-.389,-.523,-.0757,-.0761,.121,-.181,-.523,-.129,.051,-.0558,.138,.146,0
2020,6,20,53,d,-.51,-.49,-.115,-.255,.13,-.0982,-.52,-.167,-.075,-.0675,.0631,.0386,0
2020,6,20,54,d,-.24,-.559,.0463,.244,.136,-.172,-.415,-.0943,.0491,.0467,.229,.292,0
2020,6,20,55,d,-.416,-.405,-.0507,-.0167,.158,-.203,-.468,-.0751,-.102,-.0382,.151,.146,0
2020,6,20,56,d,-.342,.00914,-.0423,-.0853,.116,-.204,-.49,-.0926,.11,-.0417,.109,.105,0
2020,6,21,1,d,-.202,-.339,.0183,.0622,.123,-.119,-.397,-.0678,.057,.0106,.19,.225,0
2020,6,21,2,d,-.259,-.234,-.118,.0112,.0982,-.363,-.544,-.146,.,-.0767,.0734,.0618,0
2020,6,21,4,d,-.379,-.38,-.0725,-.087,.134,-.0844,-.481,-.09,-.0935,-.0559,.154,.163,0
2020,6,21,5,d,-.199,-.35,.0878,.249,.207,.0496,-.515,-.0465,.0773,.106,.268,.311,0
2020,6,21,6,d,-.484,-.578,-.151,-.264,.193,-.188,-.561,-.162,-.132,-.134,.0757,.0385,0
2020,6,21,8,d,-.449,-.401,-.0997,-.154,.108,-.179,-.551,-.11,-.0422,-.101,.0907,.0829,0
2020,6,21,9,d,-.544,-.604,-.161,-.141,.171,-.329,-.646,-.179,-.136,-.13,.114,.0917,0
2020,6,21,10,d,-.497,-.687,-.0516,-.0176,.199,-.375,-.474,-.0572,.0159,-.0548,.276,.306,0
2020,6,21,11,w,-.62,-.59,-.332,-.349,.045,-.31,-.754,-.312,-.424,-.419,-.059,-.0978,0
2020,6,21,12,d,-.236,-.428,-.0211,.0544,.125,-.0788,-.448,-.0648,.00567,-.0209,.188,.226,0
2020,6,21,13,d,-.284,-.386,-.0212,.0221,.174,-.127,-.509,-.0733,.0536,-.0291,.209,.224,0
2020,6,21,15,d,-.216,-.563,.0878,.166,.337,.156,-.431,.0774,.145,.101,.323,.314,0
2020,6,21,16,d,-.233,-.386,.0174,.0476,.175,-.104,-.41,-.102,.0142,.0209,.165,.16,0
2020,6,21,17,d,-.355,-.488,-.0342,-.00595,.219,-.181,-.46,-.105,.0196,-.0111,.196,.183,0
2020,6,21,18,d,-.3,-.653,-.00023,-.0675,.17,-.396,-.425,.0809,.00712,-.0417,.0965,.0771,0
2020,6,21,19,d,-.473,-.42,-.128,-.161,-.033,-.4,-.551,-.153,-.0865,-.124,-.00148,.0151,0
2020,6,21,20,d,-.271,-.526,-.0202,.132,.101,-.174,-.521,-.025,-.0693,-5.25e-06,.185,.23,0
2020,6,21,21,d,-.21,-.409,.0773,.155,.163,-.0639,-.406,-.0115,.0932,.0822,.225,.263,0
2020,6,21,22,d,-.174,-.434,.000819,.0945,.111,.0125,-.393,.00402,.000328,.00125,.179,.22,0
2020,6,21,23,d,-.231,-.322,.0637,.348,.126,-.115,-.376,-.0495,.111,.0592,.263,.377,0
2020,6,21,24,d,-.414,-.562,-.0928,-.0617,.145,-.155,-.555,-.144,.0624,-.045,.165,.172,0
2020,6,21,25,d,-.362,-.447,-.0488,.0563,.2,-.225,-.513,-.0523,-.108,-.0488,.206,.209,0
2020,6,21,26,d,-.262,-.372,.0318,.139,.152,-.18,-.428,-.008,.0614,.0213,.211,.24,0
2020,6,21,27,d,-.483,-.392,-.0651,-.0939,.18,-.254,-.512,-.0828,-.0578,-.0538,.124,.101,0
2020,6,21,28,d,-.236,-.534,.0113,.121,.128,-.0865,-.419,-.101,.0325,-.0188,.216,.251,0
2020,6,21,29,d,-.265,-.55,.0474,.0493,.265,-.111,-.432,-.0945,.0696,.112,.245,.236,0
2020,6,21,30,d,-.44,-.381,-.0846,.0247,.115,-.394,-.473,-.212,-.0437,-.0916,.153,.17,0
2020,6,21,31,d,-.293,-.526,-.0454,.0126,.13,-.103,-.495,-.0821,-.00566,-.0381,.127,.123,0
2020,6,21,32,d,-.358,-.616,-.0746,-.0822,.255,-.111,-.475,-.0728,-.0813,-.0778,.185,.162,0
2020,6,21,33,d,-.338,-.557,-.00345,.0532,.195,-.341,-.5,-.0542,-.0249,.0406,.257,.3,0
2020,6,21,34,d,-.333,-.356,.012,-.0301,.27,-.0872,-.487,-.0181,.0186,.0615,.28,.286,0
2020,6,21,35,d,-.494,-.621,-.115,-.0661,.243,-.103,-.571,-.0183,-.144,-.113,.196,.177,0
2020,6,21,36,d,-.401,-.507,-.0415,-.123,.213,-.228,-.474,-.0892,-.00308,.0046,.168,.146,0
2020,6,21,37,d,-.41,-.479,-.08,-.064,.117,-.148,-.519,-.123,-.0399,-.0852,.155,.171,0
2020,6,21,38,d,-.229,-.522,-.00228,.0247,.15,-.207,-.43,-.0751,.0612,.00815,.176,.193,0
2020,6,21,39,d,-.278,-.536,.0426,.198,.23,-.056,-.441,-.097,.072,.0507,.262,.276,0
2020,6,21,40,d,-.312,-.559,-.0156,-.00291,.149,-.156,-.438,-.0961,-.00709,-.00456,.169,.183,0
2020,6,21,41,d,-.469,-.468,-.118,-.113,.119,-.231,-.516,-.163,-.126,-.1,.1,.0933,0
2020,6,21,42,d,-.327,-.422,-.00128,.0598,.235,-.146,-.452,-.0689,.143,.00217,.231,.226,0
2020,6,21,44,d,-.476,-.0337,-.0799,-.0948,.11,-.362,-.601,-.0477,-.151,-.0998,.214,.256,0
2020,6,21,45,d,-.229,-.432,.00409,.0807,.155,-.0221,-.428,-.0255,.0417,.00117,.207,.235,0
2020,6,21,46,d,-.413,-.371,-.114,-.0328,.0951,-.215,-.519,-.101,-.29,-.085,.0373,.0128,0
2020,6,21,47,d,-.22,-.42,.0444,.111,.166,-.104,-.46,-.132,.105,.00158,.225,.266,0
2020,6,21,48,d,-.337,-.493,-.0852,-.0941,.0753,-.129,-.515,-.116,.00789,-.102,.124,.147,0
2020,6,21,49,d,-.35,-.378,-.0757,-.112,.263,-.115,-.465,-.07,-.132,-.0768,.121,.0692,0
2020,6,21,50,d,-.366,-.778,.191,.327,.273,-.568,-.292,.0707,.266,.162,.296,.309,0
2020,6,21,51,d,-.382,-.513,-.0744,-.0674,.127,-.187,-.527,-.126,.0647,-.0579,.143,.149,0
2020,6,21,53,d,-.48,-.561,-.114,-.248,.131,-.0974,-.5,-.167,-.0754,-.0712,.0702,.0481,0
2020,6,21,54,d,-.236,-.55,.0469,.258,.13,-.223,-.4,-.0698,.0513,.0417,.221,.282,0
2020,6,21,55,d,-.405,-.383,-.0487,-.00634,.159,-.198,-.47,-.0742,-.0947,-.0365,.149,.142,0
2020,6,21,56,d,-.324,-.327,-.0474,-.0609,.128,-.226,-.485,-.092,.103,-.0489,.105,.0903,0
2020,6,22,1,d,-.199,-.36,.0185,.0618,.14,-.146,-.389,-.0744,.0546,.0143,.199,.23,0
2020,6,22,2,d,-.27,-.204,-.132,-.0628,.0421,-.414,-.637,-.158,.,-.0899,.0837,.11,0
2020,6,22,4,d,-.387,-.607,-.0898,-.105,.128,-.0995,-.476,-.128,-.0923,-.0673,.168,.184,0
2020,6,22,5,d,-.21,-.517,.068,.23,.186,.0224,-.54,-.061,.0528,.0871,.244,.283,0
2020,6,22,6,d,-.481,-.539,-.152,-.266,.187,-.179,-.567,-.165,-.146,-.131,.0736,.0374,0
2020,6,22,8,d,-.453,-.436,-.104,-.162,.111,-.193,-.56,-.119,-.0496,-.0986,.0782,.0646,0
2020,6,22,9,d,-.545,-.542,-.155,-.143,.174,-.295,-.645,-.173,-.124,-.125,.119,.0985,0
2020,6,22,10,d,-.495,-.707,-.05,-.0176,.205,-.418,-.476,-.0665,.0176,-.048,.289,.322,0
2020,6,22,12,d,-.231,-.472,-.0304,.0442,.115,-.101,-.453,-.0724,-.0026,-.0311,.18,.219,0
2020,6,22,13,d,-.274,-.406,-.0257,.0103,.16,-.141,-.518,-.0856,.0595,-.0343,.202,.221,0
2020,6,22,15,d,-.251,-.494,.075,.135,.309,.104,-.428,.0691,.159,.0799,.291,.272,0
2020,6,22,16,d,-.239,-.481,.00333,.0272,.174,-.106,-.409,-.109,.0149,.00495,.167,.165,0
2020,6,22,17,d,-.358,-.511,-.039,.00581,.226,-.195,-.472,-.11,.00471,-.0137,.203,.189,0
2020,6,22,18,d,-.295,-.659,-.00599,-.0396,.166,-.444,-.425,.0698,.00461,-.0496,.0983,.0793,0
2020,6,22,19,d,-.475,-.41,-.136,-.162,-.0317,-.483,-.562,-.155,-.0929,-.132,-.00281,.0126,0
2020,6,22,20,d,-.261,-.61,-.0299,.113,.112,-.192,-.566,-.0377,-.0672,-.0172,.175,.206,0
2020,6,22,21,d,-.217,-.462,.0684,.153,.155,-.131,-.408,-.0371,.0846,.073,.217,.255,0
2020,6,22,22,d,-.181,-.406,-.00552,.107,.119,-.0238,-.418,-.0227,-.00067,.00159,.186,.227,0
2020,6,22,23,d,-.211,-.368,.0508,.344,.12,-.147,-.386,-.0542,.115,.0406,.242,.343,0
2020,6,22,24,d,-.41,-.596,-.102,-.064,.145,-.0675,-.565,-.154,.0501,-.0538,.161,.165,0
2020,6,22,25,d,-.358,-.448,-.0382,.071,.212,-.0931,-.505,-.0399,-.0405,-.0497,.23,.24,0
2020,6,22,26,d,-.259,-.379,.0387,.177,.172,-.211,-.426,-.00235,.0711,.0291,.228,.255,0
2020,6,22,27,d,-.484,-.411,-.0612,-.0807,.193,-.271,-.526,-.0787,-.0358,-.0511,.131,.105,0
2020,6,22,28,d,-.242,-.635,.00564,.12,.124,-.143,-.423,-.122,.031,-.0248,.214,.25,0
2020,6,22,29,d,-.281,-.599,.0521,.0311,.267,-.123,-.432,-.0365,.0486,.107,.267,.267,0
2020,6,22,30,d,-.427,-.547,-.0839,-.0185,.115,-.334,-.503,-.203,-.0509,-.0924,.131,.134,0
2020,6,22,31,d,-.286,-.57,-.0512,.00415,.129,-.177,-.506,-.0936,.00298,-.0425,.123,.118,0
2020,6,22,32,d,-.365,-.682,-.0803,-.0857,.247,-.118,-.472,-.0626,-.0975,-.0897,.175,.151,0
2020,6,22,33,d,-.336,-.562,-.00468,.06,.205,-.35,-.489,-.0585,-.165,.0443,.258,.294,0
2020,6,22,34,d,-.331,-.336,.0159,-.00673,.278,-.119,-.487,-.0156,.0113,.0683,.297,.307,0
2020,6,22,35,d,-.49,-.628,-.114,-.0549,.249,-.0567,-.566,-.0297,-.135,-.114,.198,.177,0
2020,6,22,36,d,-.401,-.498,-.0388,-.107,.228,-.228,-.477,-.0861,-.00107,.00676,.181,.158,0
2020,6,22,37,d,-.407,-.487,-.0819,-.0641,.13,-.198,-.515,-.125,-.0422,-.0867,.166,.181,0
2020,6,22,38,d,-.221,-.515,.000392,.0319,.16,-.472,-.433,-.0698,.0514,.0125,.19,.21,0
2020,6,22,39,d,-.273,-.562,.0357,.199,.235,-.0682,-.448,-.116,.0593,.0503,.258,.267,0
2020,6,22,40,d,-.307,-.641,-.0126,.0308,.145,-.28,-.445,-.0844,-.00831,-.00173,.179,.202,0
2020,6,22,41,d,-.468,-.47,-.121,-.112,.126,-.195,-.513,-.165,-.124,-.106,.0847,.0699,0
2020,6,22,42,d,-.325,-.418,.000833,.0655,.238,-.147,-.449,-.0657,.149,.00248,.233,.228,0
2020,6,22,44,d,-.516,-.411,-.125,-.0857,.0894,-.455,-.644,-.0794,-.112,-.162,.166,.197,0
