cityid,year,month,day,pay,pay31_33,pay44_45,pay48_49,pay62,pay72,pay_inclow,pay_incmiddle,pay_inchigh
31,2020,1,30,.0221,.108,.0204,-.0561,.0505,.00958,.023,.02,.0258
31,2020,1,31,.024,.109,.0268,-.0725,.0556,.0135,.0297,.0178,.0317
31,2020,2,1,.0252,.094,.0285,-.0576,.0564,.0192,.031,.0179,.0373
31,2020,2,2,.0263,.079,.0282,-.0426,.0573,.0277,.0329,.0177,.0428
31,2020,2,3,.0273,.0639,.0314,-.0277,.0582,.0277,.0341,.0181,.0473
31,2020,2,4,.0286,.0489,.0419,-.0136,.0582,.0248,.0356,.0192,.0512
31,2020,2,5,.0299,.0338,.0495,-.00178,.0583,.0271,.0365,.0203,.0563
31,2020,2,6,.0304,.018,.0542,.0108,.0596,.0291,.0367,.0205,.0603
31,2020,2,7,.0295,.0133,.0595,.0223,.0547,.0268,.0341,.021,.062
31,2020,2,8,.0281,.00454,.0611,.0309,.0473,.0329,.0297,.0202,.0689
31,2020,2,9,.0261,-.00419,.0598,.0394,.0399,.0334,.0251,.0184,.0751
31,2020,2,10,.0245,-.0129,.0616,.0479,.0324,.036,.0211,.0179,.0797
31,2020,2,11,.0219,-.0217,.0541,.0572,.025,.0404,.0163,.0162,.0834
31,2020,2,12,.0199,-.0304,.0524,.068,.0176,.045,.0114,.015,.0877
31,2020,2,13,.0187,-.0399,.0505,.0798,.0105,.0521,.00798,.0146,.0931
31,2020,2,14,.0187,-.0488,.0447,.0924,.00729,.0764,.00523,.0144,.101
31,2020,2,15,.0163,-.0497,.0383,.0949,.00666,.0787,.00103,.0125,.103
31,2020,2,16,.0141,-.0507,.0347,.0974,.00603,.0804,-.00245,.0111,.103
31,2020,2,17,.0116,-.0516,.0294,.0999,.00539,.0802,-.00657,.0087,.106
31,2020,2,18,.0131,-.0496,.0338,.101,.00643,.0808,-.00453,.0101,.107
31,2020,2,19,.0117,-.0466,.0291,.106,.00684,.0764,-.00637,.00899,.109
31,2020,2,20,.0102,-.0406,.0272,.107,.00493,.0721,-.0103,.0085,.112
31,2020,2,21,.0087,-.0321,.0266,.103,.00775,.0624,-.0119,.00712,.117
31,2020,2,22,.00902,-.0259,.0279,.0912,.00833,.0663,-.0113,.00707,.121
31,2020,2,23,.00927,-.0197,.0288,.0798,.0089,.0699,-.0105,.00706,.123
31,2020,2,24,.00748,-.0144,.0272,.0709,.00884,.0752,-.0137,.00578,.127
31,2020,2,25,.00688,-.0121,.0265,.0587,.00943,.0812,-.0141,.00468,.13
31,2020,2,26,.00573,-.0115,.0282,.0454,.01,.0808,-.0157,.00347,.135
31,2020,2,27,.0044,-.0166,.0299,.0355,.012,.0812,-.0163,.00154,.137
31,2020,2,28,.00284,-.0238,.0328,.0301,.0101,.0737,-.0174,-.0006,.139
31,2020,2,29,.00367,-.0283,.0386,.0348,.00722,.0701,-.0142,-.00138,.141
31,2020,3,1,.00398,-.0329,.0392,.0395,.00439,.0681,-.0125,-.00292,.146
31,2020,3,2,.00403,-.0374,.0433,.0442,.00156,.0554,-.0101,-.00434,.148
31,2020,3,3,.00435,-.04,.0489,.0481,-.00195,.0446,-.00787,-.00448,.148
31,2020,3,4,.00476,-.0435,.0501,.0534,-.00546,.0439,-.00426,-.00547,.148
31,2020,3,5,.00539,-.0437,.0551,.0566,-.00973,.0399,-.00135,-.00588,.148
31,2020,3,6,.0049,-.0481,.0587,.0617,-.014,.0404,-.00117,-.00627,.144
31,2020,3,7,.00144,-.056,.0528,.0634,-.0142,.0394,-.00533,-.00896,.139
31,2020,3,8,-.00156,-.0639,.0521,.0651,-.0144,.0354,-.009,-.011,.132
31,2020,3,9,-.00449,-.0719,.0518,.0668,-.0145,.0321,-.0129,-.0135,.128
31,2020,3,10,-.00772,-.0798,.0481,.0693,-.0146,.0304,-.0169,-.0162,.121
31,2020,3,11,-.0111,-.0888,.0458,.0689,-.0147,.0249,-.0215,-.0186,.113
31,2020,3,12,-.0144,-.098,.0404,.0695,-.0138,.0218,-.0246,-.0219,.105
31,2020,3,13,-.0168,-.0957,.0343,.067,-.0132,.00484,-.0256,-.0239,.0952
31,2020,3,14,-.0214,-.0927,.0307,.0587,-.0183,-.0205,-.0277,-.0288,.0893
31,2020,3,15,-.0261,-.0896,.0257,.0503,-.0234,-.0445,-.03,-.0343,.0861
31,2020,3,16,-.0307,-.0865,.0175,.042,-.0285,-.0617,-.0332,-.0402,.0857
31,2020,3,17,-.0371,-.0835,.00592,.0336,-.0335,-.103,-.0381,-.0475,.0868
31,2020,3,18,-.0448,-.0761,-.0104,.0225,-.038,-.154,-.0445,-.0558,.0866
31,2020,3,19,-.0537,-.0666,-.031,.00959,-.0419,-.213,-.0522,-.0652,.0855
31,2020,3,20,-.0653,-.0703,-.053,-.00381,-.0478,-.274,-.062,-.0781,.0842
31,2020,3,21,-.0785,-.0706,-.0683,-.0396,-.0533,-.338,-.073,-.0916,.0716
31,2020,3,22,-.0886,-.0709,-.0782,-.0754,-.0589,-.367,-.0796,-.103,.0612
31,2020,3,23,-.0995,-.0713,-.0958,-.111,-.0644,-.392,-.0886,-.115,.0512
31,2020,3,24,-.11,-.0716,-.11,-.147,-.0702,-.418,-.0987,-.126,.0401
31,2020,3,25,-.12,-.076,-.119,-.178,-.0766,-.438,-.107,-.136,.028
31,2020,3,26,-.129,-.0854,-.126,-.208,-.0835,-.449,-.115,-.146,.0161
31,2020,3,27,-.14,-.0843,-.138,-.236,-.091,-.457,-.127,-.155,-.000515
31,2020,3,28,-.15,-.0951,-.145,-.237,-.0991,-.463,-.137,-.164,-.0151
31,2020,3,29,-.159,-.106,-.152,-.238,-.107,-.47,-.148,-.173,-.0294
31,2020,3,30,-.169,-.117,-.158,-.24,-.115,-.48,-.16,-.182,-.0435
31,2020,3,31,-.178,-.127,-.165,-.241,-.123,-.478,-.171,-.189,-.0559
31,2020,4,1,-.188,-.137,-.173,-.246,-.132,-.477,-.182,-.198,-.0667
31,2020,4,2,-.197,-.143,-.18,-.25,-.14,-.482,-.194,-.206,-.0775
31,2020,4,3,-.207,-.16,-.183,-.252,-.15,-.487,-.204,-.214,-.0949
31,2020,4,4,-.22,-.172,-.197,-.265,-.165,-.504,-.22,-.226,-.115
31,2020,4,5,-.234,-.184,-.21,-.278,-.179,-.524,-.236,-.238,-.135
31,2020,4,6,-.247,-.196,-.218,-.291,-.193,-.541,-.252,-.249,-.155
31,2020,4,7,-.26,-.208,-.226,-.304,-.208,-.561,-.268,-.26,-.175
31,2020,4,8,-.272,-.22,-.231,-.313,-.222,-.576,-.283,-.27,-.195
31,2020,4,9,-.284,-.233,-.247,-.323,-.236,-.586,-.297,-.282,-.216
31,2020,4,10,-.293,-.236,-.255,-.337,-.245,-.591,-.307,-.29,-.224
31,2020,4,11,-.3,-.246,-.261,-.341,-.251,-.592,-.313,-.297,-.239
31,2020,4,12,-.308,-.257,-.266,-.344,-.257,-.605,-.319,-.305,-.255
31,2020,4,13,-.316,-.267,-.281,-.348,-.263,-.607,-.325,-.314,-.27
31,2020,4,14,-.323,-.278,-.291,-.352,-.269,-.606,-.331,-.322,-.285
31,2020,4,15,-.331,-.286,-.305,-.358,-.275,-.605,-.336,-.33,-.3
31,2020,4,16,-.338,-.296,-.31,-.363,-.282,-.61,-.342,-.338,-.314
31,2020,4,17,-.345,-.314,-.318,-.365,-.284,-.616,-.347,-.346,-.326
31,2020,4,18,-.346,-.321,-.321,-.368,-.283,-.62,-.349,-.347,-.326
31,2020,4,19,-.346,-.327,-.325,-.372,-.282,-.61,-.35,-.346,-.326
31,2020,4,20,-.346,-.334,-.328,-.375,-.281,-.612,-.352,-.347,-.325
31,2020,4,21,-.346,-.341,-.325,-.378,-.279,-.613,-.352,-.346,-.325
31,2020,4,22,-.346,-.351,-.319,-.379,-.278,-.617,-.353,-.346,-.325
31,2020,4,23,-.346,-.357,-.321,-.38,-.275,-.615,-.353,-.345,-.326
31,2020,4,24,-.348,-.357,-.328,-.386,-.279,-.617,-.358,-.345,-.33
31,2020,4,25,-.348,-.368,-.33,-.385,-.275,-.613,-.361,-.344,-.325
31,2020,4,26,-.348,-.378,-.331,-.384,-.271,-.608,-.363,-.344,-.32
31,2020,4,27,-.348,-.389,-.33,-.384,-.267,-.604,-.365,-.343,-.315
31,2020,4,28,-.349,-.399,-.336,-.383,-.263,-.598,-.368,-.343,-.309
31,2020,4,29,-.349,-.406,-.34,-.382,-.259,-.59,-.37,-.343,-.303
31,2020,4,30,-.35,-.419,-.339,-.382,-.256,-.585,-.374,-.343,-.297
31,2020,5,1,-.352,-.436,-.336,-.382,-.259,-.575,-.376,-.345,-.295
31,2020,5,2,-.353,-.432,-.337,-.382,-.264,-.566,-.377,-.346,-.3
31,2020,5,3,-.355,-.428,-.339,-.382,-.269,-.565,-.378,-.348,-.306
31,2020,5,4,-.356,-.424,-.341,-.382,-.274,-.558,-.378,-.35,-.311
31,2020,5,5,-.357,-.419,-.34,-.382,-.28,-.551,-.378,-.351,-.318
31,2020,5,6,-.359,-.418,-.343,-.386,-.286,-.544,-.38,-.352,-.325
31,2020,5,7,-.36,-.413,-.343,-.391,-.29,-.54,-.38,-.353,-.332
31,2020,5,8,-.358,-.405,-.34,-.393,-.287,-.536,-.376,-.351,-.335
31,2020,5,9,-.357,-.402,-.338,-.398,-.282,-.537,-.375,-.351,-.336
31,2020,5,10,-.356,-.399,-.338,-.402,-.278,-.533,-.374,-.35,-.338
31,2020,5,11,-.355,-.396,-.332,-.407,-.273,-.534,-.372,-.349,-.339
31,2020,5,12,-.354,-.392,-.331,-.411,-.268,-.539,-.37,-.349,-.34
31,2020,5,13,-.352,-.389,-.326,-.412,-.264,-.541,-.368,-.348,-.34
31,2020,5,14,-.352,-.386,-.328,-.415,-.26,-.543,-.367,-.349,-.34
31,2020,5,15,-.352,-.383,-.325,-.419,-.257,-.548,-.368,-.348,-.339
31,2020,5,16,-.35,-.387,-.321,-.422,-.253,-.547,-.366,-.347,-.331
31,2020,5,17,-.349,-.392,-.32,-.425,-.248,-.551,-.365,-.346,-.324
31,2020,5,18,-.348,-.396,-.32,-.429,-.244,-.554,-.364,-.346,-.317
31,2020,5,19,-.346,-.401,-.316,-.432,-.24,-.553,-.361,-.346,-.31
31,2020,5,20,-.345,-.405,-.314,-.434,-.236,-.555,-.36,-.345,-.3
31,2020,5,21,-.343,-.409,-.31,-.435,-.232,-.556,-.358,-.344,-.293
31,2020,5,22,-.341,-.413,-.308,-.435,-.229,-.548,-.356,-.343,-.286
31,2020,5,23,-.34,-.415,-.306,-.434,-.235,-.549,-.355,-.341,-.284
31,2020,5,24,-.338,-.418,-.304,-.432,-.241,-.55,-.354,-.339,-.283
31,2020,5,25,-.339,-.42,-.317,-.43,-.247,-.562,-.357,-.339,-.282
31,2020,5,26,-.337,-.42,-.302,-.43,-.246,-.551,-.354,-.337,-.28
31,2020,5,27,-.335,-.421,-.301,-.429,-.251,-.553,-.352,-.335,-.282
31,2020,5,28,-.332,-.422,-.294,-.425,-.25,-.552,-.349,-.332,-.281
31,2020,5,29,-.329,-.42,-.295,-.42,-.25,-.555,-.345,-.331,-.282
31,2020,5,30,-.332,-.423,-.298,-.423,-.249,-.553,-.348,-.333,-.29
32,2020,1,1,.,.,.,.,.,.,.,.,.
32,2020,1,2,.,.,.,.,.,.,.,.,.
32,2020,1,3,.,.,.,.,.,.,.,.,.
32,2020,1,4,.,.,.,.,.,.,.,.,.
32,2020,1,5,.,.,.,.,.,.,.,.,.
32,2020,1,6,.,.,.,.,.,.,.,.,.
32,2020,1,7,.,.,.,.,.,.,.,.,.
32,2020,1,8,-.0534,-.00852,.00454,-.0902,-.0331,-.064,-.0485,-.0541,-.0688
32,2020,1,9,-.0491,-.00594,.0121,-.0898,-.0207,-.0594,-.0456,-.0495,-.0609
32,2020,1,10,-.0442,-.00541,.00887,-.087,-.00649,-.0487,-.0409,-.0451,-.0492
32,2020,1,11,-.0382,-.0089,.00522,-.0796,.00216,-.0352,-.0349,-.0391,-.0433
32,2020,1,12,-.0323,-.0124,.00428,-.0722,.0108,-.0306,-.0272,-.034,-.0389
32,2020,1,13,-.0273,-.0159,-.00287,-.0649,.0195,-.0229,-.0219,-.0291,-.0348
32,2020,1,14,-.0222,-.0194,-.0111,-.0593,.0281,-.0219,-.0164,-.0239,-.0305
32,2020,1,15,-.0161,-.0231,-.0123,-.0538,.0315,-.0112,-.011,-.0175,-.0232
32,2020,1,16,-.0118,-.0275,-.0193,-.0483,.0343,-.00916,-.00511,-.014,-.0202
32,2020,1,17,-.00804,-.031,-.0179,-.0417,.0316,-.00633,.000416,-.0107,-.0192
32,2020,1,18,-.00368,-.0279,-.0162,-.0238,.023,.000596,.00194,-.00499,-.0141
32,2020,1,19,.000158,-.0247,-.0182,-.00583,.0144,.00848,.00272,.000174,-.00813
32,2020,1,20,.0044,-.0216,-.0138,.0121,.00587,.00752,.00454,.0056,-.00315
32,2020,1,21,.00421,-.0216,-.0189,.0139,.00951,.0101,.00374,.00553,-.00398
32,2020,1,22,.00822,-.0183,-.0196,.0337,.0021,.0143,.00679,.0101,-.00119
32,2020,1,23,.013,-.0142,-.0165,.0536,-.00578,.0278,.00957,.0159,.00326
32,2020,1,24,.018,-.0108,-.013,.0768,-.00915,.034,.00931,.0229,.0122
32,2020,1,25,.02,-.00347,-.00775,.0705,-.00718,.0346,.0123,.024,.0171
32,2020,1,26,.0231,.00388,.000944,.0641,-.0052,.0418,.0162,.0262,.0235
32,2020,1,27,.0285,.0144,.00421,.0757,-.0118,.0438,.0206,.0311,.0373
32,2020,1,28,.0298,.0217,.00802,.0678,-.0135,.0491,.0232,.0311,.0435
32,2020,1,29,.0308,.0293,.0129,.06,-.0119,.0417,.0253,.0316,.0453
32,2020,1,30,.0317,.0368,.0174,.0514,-.0101,.0318,.0266,.0318,.0497
32,2020,1,31,.03,.0441,.0176,.0339,-.00738,.022,.0294,.0275,.0512
32,2020,2,1,.022,.0435,.0117,.0272,-.00633,.036,.023,.0183,.0479
32,2020,2,2,.0116,.0429,-.00157,.0205,-.00528,.0333,.0149,.00604,.0453
32,2020,2,3,.00233,.0422,-.00598,.0137,-.00424,.0251,.00665,-.00386,.038
32,2020,2,4,-.00748,.0416,-.0102,.00845,-.00684,.0185,-.00229,-.0145,.0324
32,2020,2,5,-.0176,.0407,-.02,.00319,-.00782,.0183,-.0114,-.0261,.0299
32,2020,2,6,-.0271,.04,-.0257,-.00091,-.0085,.0174,-.02,-.0367,.0269
32,2020,2,7,-.0363,.0349,-.0338,.00322,-.0115,.0206,-.0291,-.0463,.0204
32,2020,2,8,-.042,.0185,-.0439,.0129,-.0185,.00634,-.0332,-.0529,.0163
32,2020,2,9,-.046,.00206,-.0481,.0227,-.0254,.00253,-.0371,-.057,.0109
32,2020,2,10,-.0504,-.0144,-.0561,.0324,-.0324,.0026,-.0406,-.0623,.0106
32,2020,2,11,-.0535,-.0308,-.0614,.0432,-.0357,.004,-.0418,-.0667,.0105
32,2020,2,12,-.0566,-.0472,-.065,.0541,-.0406,.00482,-.0435,-.0708,.00984
32,2020,2,13,-.0598,-.063,-.0708,.0649,-.0449,.00847,-.0455,-.0751,.0107
32,2020,2,14,-.0618,-.0701,-.0756,.0608,-.0506,.0195,-.0489,-.0777,.0171
32,2020,2,15,-.0585,-.0647,-.0722,.0563,-.0572,.0313,-.0514,-.0721,.0234
32,2020,2,16,-.0566,-.0593,-.0711,.0517,-.0637,.0305,-.0536,-.0682,.0261
32,2020,2,17,-.0543,-.054,-.0704,.0471,-.0703,.0352,-.0572,-.0632,.0284
32,2020,2,18,-.0534,-.054,-.0693,.0459,-.067,.0332,-.0559,-.0624,.0272
32,2020,2,19,-.0512,-.0486,-.0676,.0402,-.073,.0276,-.0582,-.0578,.0282
32,2020,2,20,-.0491,-.0439,-.0672,.035,-.0795,.0216,-.0595,-.0537,.0265
32,2020,2,21,-.0457,-.0407,-.0619,.0335,-.0831,.0192,-.0554,-.0499,.0244
32,2020,2,22,-.0433,-.0455,-.0559,.0244,-.0802,.0219,-.0497,-.0486,.0221
32,2020,2,23,-.0411,-.0504,-.0529,.0153,-.0773,.028,-.046,-.0472,.0233
32,2020,2,24,-.0377,-.0499,-.0503,.00159,-.0811,.0273,-.0433,-.0434,.0254
32,2020,2,25,-.0386,-.0547,-.0526,-.0113,-.0815,.0177,-.0396,-.0463,.0218
32,2020,2,26,-.0372,-.0596,-.049,-.0242,-.0792,.0234,-.0349,-.0462,.0204
32,2020,2,27,-.0362,-.0703,-.0459,-.0386,-.0771,.0285,-.0302,-.047,.0203
32,2020,2,28,-.0357,-.085,-.0422,-.0454,-.0742,.0384,-.0307,-.0459,.0194
32,2020,2,29,-.0402,-.0911,-.0403,-.0511,-.0731,.0387,-.036,-.0492,.00937
32,2020,3,1,-.0441,-.0973,-.0342,-.0568,-.0719,.0378,-.0389,-.0524,-.002
32,2020,3,2,-.0479,-.103,-.032,-.0626,-.0707,.0481,-.0427,-.056,-.00698
32,2020,3,3,-.051,-.11,-.027,-.0645,-.0701,.0566,-.045,-.0586,-.0154
32,2020,3,4,-.0557,-.116,-.03,-.0665,-.07,.0625,-.0489,-.0631,-.024
32,2020,3,5,-.0597,-.116,-.0274,-.0666,-.0697,.0618,-.0534,-.066,-.033
32,2020,3,6,-.0649,-.113,-.0305,-.073,-.0715,.0521,-.0564,-.0718,-.0401
32,2020,3,7,-.0663,-.111,-.0308,-.0774,-.0774,.049,-.0553,-.0749,-.0388
32,2020,3,8,-.0669,-.108,-.0327,-.0818,-.0834,.0611,-.0555,-.076,-.0377
32,2020,3,9,-.069,-.106,-.0352,-.0863,-.0894,.054,-.0571,-.0777,-.0437
32,2020,3,10,-.0688,-.104,-.0329,-.0905,-.0948,.0682,-.0573,-.0779,-.0402
32,2020,3,11,-.069,-.102,-.0287,-.0947,-.0997,.0715,-.0583,-.0777,-.0398
32,2020,3,12,-.0698,-.0997,-.0254,-.104,-.104,.0731,-.0599,-.0782,-.0395
32,2020,3,13,-.0709,-.103,-.0262,-.112,-.109,.0728,-.0597,-.0799,-.0414
32,2020,3,14,-.0723,-.103,-.0282,-.12,-.11,.053,-.0612,-.0807,-.0459
32,2020,3,15,-.0753,-.103,-.0365,-.129,-.111,.0256,-.0626,-.0845,-.0485
32,2020,3,16,-.0759,-.103,-.0369,-.137,-.112,.0137,-.0629,-.0854,-.0494
32,2020,3,17,-.0801,-.104,-.046,-.146,-.113,-.0274,-.0662,-.0898,-.0532
32,2020,3,18,-.0853,-.103,-.0574,-.155,-.114,-.0784,-.0704,-.0957,-.0567
32,2020,3,19,-.0915,-.103,-.0724,-.158,-.115,-.137,-.0745,-.103,-.0623
32,2020,3,20,-.1,-.103,-.088,-.157,-.116,-.208,-.0816,-.111,-.0754
32,2020,3,21,-.112,-.106,-.11,-.158,-.118,-.282,-.0902,-.124,-.0962
32,2020,3,22,-.121,-.11,-.12,-.159,-.121,-.333,-.0964,-.133,-.116
32,2020,3,23,-.13,-.113,-.135,-.159,-.124,-.365,-.103,-.141,-.133
32,2020,3,24,-.139,-.116,-.155,-.16,-.127,-.402,-.109,-.151,-.151
32,2020,3,25,-.149,-.121,-.179,-.161,-.13,-.428,-.115,-.161,-.168
