year,month,day_endofweek,statefips,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle
2020,3,22,20,-.547,-.538,-.149,-.395,.42,-.265,-.489,-.182,-.151,-.136
2020,3,22,21,-.531,-.627,-.136,-.37,.392,-.252,-.522,-.139,-.122,-.144
2020,3,22,22,-.566,-.455,-.142,-.3,.44,-.284,-.476,-.153,-.133,-.145
2020,3,22,23,-.579,-.638,-.113,-.325,.36,-.397,-.441,-.177,-.0792,-.119
2020,3,22,24,-.598,-.532,-.178,-.391,.556,-.348,-.574,-.186,-.111,-.19
2020,3,22,25,-.625,-.584,-.2,-.437,.388,-.422,-.553,-.206,-.198,-.186
2020,3,22,26,-.546,-.638,-.153,-.395,.476,-.404,-.544,-.207,-.133,-.152
2020,3,22,27,-.546,-.615,-.172,-.438,.523,-.319,-.556,-.187,-.134,-.161
2020,3,22,28,-.538,-.596,-.151,-.294,.51,-.358,-.509,-.112,-.173,-.117
2020,3,22,29,-.557,-.673,-.175,-.33,.544,-.27,-.55,-.191,-.186,-.173
2020,3,22,30,-.639,-.572,-.12,-.392,.536,-.265,-.437,-.245,-.0805,-.138
2020,3,22,31,-.549,-.568,-.17,-.446,.29,-.256,-.56,-.185,-.167,-.168
2020,3,22,32,-.536,-.688,-.169,-.521,.671,-.309,-.519,-.209,-.0972,-.169
2020,3,22,33,-.588,-.603,-.111,-.383,.455,-.439,-.448,-.151,-.388,-.0679
2020,3,22,34,-.608,-.506,-.172,-.461,.484,-.382,-.564,-.19,-.215,-.134
2020,3,22,35,-.625,-.642,-.159,-.394,.559,-.321,-.546,-.21,-.14,-.167
2020,3,22,36,-.608,-.668,-.164,-.45,.461,-.407,-.541,-.198,-.126,-.139
2020,3,22,37,-.546,-.528,-.149,-.426,.508,-.293,-.519,-.17,-.122,-.147
2020,3,22,38,-.516,-.618,-.11,-.429,.458,-.256,-.422,-.128,-.13,-.1
2020,3,22,39,-.571,-.641,-.169,-.308,.51,-.374,-.562,-.223,-.169,-.161
2020,3,22,40,-.496,-.69,-.13,-.313,.448,-.208,-.502,-.144,-.0858,-.145
2020,3,22,41,-.564,-.383,-.131,-.369,.57,-.359,-.498,-.155,-.107,-.126
2020,3,22,42,-.61,-.533,-.197,-.446,.467,-.426,-.536,-.238,-.168,-.173
2020,3,22,44,-.698,-.789,-.261,-.368,.379,-.419,-.576,-.197,-.49,-.258
2020,3,22,45,-.516,-.609,-.13,-.371,.481,-.236,-.5,-.16,-.13,-.121
2020,3,22,46,-.541,-.626,-.227,-.378,.328,-.16,-.543,-.27,-.381,-.188
2020,3,22,47,-.475,-.539,-.118,-.296,.45,-.232,-.488,-.199,-.0776,-.145
2020,3,22,48,-.503,-.594,-.144,-.394,.479,-.262,-.509,-.168,-.125,-.135
2020,3,22,49,-.454,-.626,-.14,-.454,.441,-.305,-.427,-.152,-.201,-.127
2020,3,22,50,-.672,-.723,-.18,-.38,.385,-.183,-.438,-.273,-.437,-.151
2020,3,22,51,-.558,-.496,-.15,-.404,.435,-.313,-.533,-.189,-.0988,-.124
2020,3,22,53,-.573,-.452,-.169,-.444,.413,-.326,-.544,-.202,-.204,-.136
2020,3,22,54,-.554,-.649,-.111,-.205,.466,-.15,-.411,-.17,-.114,-.102
2020,3,22,55,-.608,-.678,-.185,-.423,.498,-.316,-.553,-.231,-.187,-.17
2020,3,22,56,-.511,-.655,-.161,-.424,.236,-.205,-.377,-.128,-.155,-.167
2020,3,29,1,-.652,-.719,-.3,-.533,.0807,-.593,-.61,-.349,-.267,-.317
2020,3,29,2,-.664,-.517,-.323,-.424,.103,-.725,-.581,.,-.459,-.274
2020,3,29,4,-.64,-.64,-.272,-.51,.0909,-.477,-.649,-.289,-.245,-.271
2020,3,29,5,-.566,-.736,-.242,-.391,.0586,-.489,-.643,-.286,-.267,-.228
2020,3,29,6,-.702,-.738,-.366,-.57,.128,-.581,-.741,-.376,-.345,-.352
2020,3,29,8,-.718,-.776,-.357,-.542,.069,-.575,-.729,-.378,-.306,-.346
2020,3,29,9,-.715,-.707,-.375,-.524,.081,-.551,-.737,-.368,-.413,-.386
2020,3,29,10,-.722,-.802,-.39,-.49,.164,-.694,-.675,-.42,-.345,-.38
2020,3,29,11,-.753,-.721,-.414,-.447,.297,-.599,-.844,-.447,-.195,-.386
2020,3,29,12,-.623,-.701,-.297,-.488,.0715,-.557,-.652,-.333,-.271,-.298
2020,3,29,13,-.644,-.698,-.325,-.539,.132,-.549,-.691,-.348,-.294,-.326
2020,3,29,15,-.613,-.73,-.266,-.443,.135,-.546,-.581,-.276,-.152,-.255
2020,3,29,16,-.63,-.702,-.241,-.399,.107,-.338,-.529,-.303,-.191,-.249
2020,3,29,17,-.699,-.801,-.392,-.519,.000954,-.581,-.726,-.433,-.366,-.373
2020,3,29,18,-.698,-.876,-.35,-.567,-.0129,-.604,-.691,-.358,-.325,-.36
2020,3,29,19,-.693,-.703,-.364,-.529,-.00565,-.59,-.699,-.38,-.316,-.366
2020,3,29,20,-.634,-.797,-.306,-.475,.0409,-.498,-.688,-.346,-.313,-.288
2020,3,29,21,-.585,-.736,-.272,-.483,.0202,-.546,-.644,-.289,-.267,-.277
2020,3,29,22,-.644,-.789,-.347,-.498,-.0333,-.649,-.636,-.392,-.343,-.344
2020,3,29,23,-.659,-.794,-.266,-.432,.0655,-.616,-.602,-.339,-.218,-.279
2020,3,29,24,-.663,-.747,-.355,-.465,.108,-.587,-.714,-.369,-.289,-.349
2020,3,29,25,-.678,-.769,-.387,-.531,.041,-.619,-.717,-.399,-.392,-.361
2020,3,29,26,-.715,-.77,-.354,-.507,.0857,-.557,-.743,-.397,-.328,-.358
2020,3,29,27,-.72,-.801,-.339,-.531,.142,-.488,-.713,-.364,-.295,-.319
2020,3,29,28,-.632,-.765,-.323,-.432,.0136,-.605,-.668,-.274,-.341,-.302
2020,3,29,29,-.682,-.818,-.329,-.51,.0339,-.52,-.674,-.401,-.335,-.309
2020,3,29,30,-.73,-.776,-.19,-.447,.251,-.588,-.582,-.392,-.22,-.182
2020,3,29,31,-.565,-.632,-.293,-.514,-.00825,-.428,-.663,-.301,-.348,-.282
2020,3,29,32,-.696,-.759,-.38,-.574,.0975,-.519,-.674,-.389,-.396,-.371
2020,3,29,33,-.664,-.761,-.296,-.5,.107,-.639,-.631,-.297,-.563,-.289
2020,3,29,34,-.684,-.664,-.378,-.564,.0453,-.602,-.707,-.39,-.378,-.359
2020,3,29,35,-.729,-.745,-.34,-.519,.165,-.512,-.705,-.344,-.341,-.34
2020,3,29,36,-.692,-.762,-.379,-.558,.0355,-.63,-.727,-.402,-.359,-.363
2020,3,29,37,-.662,-.6,-.287,-.51,.178,-.545,-.668,-.334,-.241,-.282
2020,3,29,38,-.581,-.74,-.252,-.483,.091,-.514,-.573,-.266,-.244,-.249
2020,3,29,39,-.637,-.783,-.344,-.446,.0269,-.516,-.731,-.391,-.346,-.336
2020,3,29,40,-.572,-.746,-.244,-.447,.0692,-.559,-.627,-.25,-.234,-.249
2020,3,29,41,-.761,-.714,-.341,-.507,.103,-.503,-.694,-.391,-.281,-.335
2020,3,29,42,-.692,-.726,-.376,-.518,.0864,-.634,-.694,-.408,-.348,-.36
2020,3,29,44,-.784,-.538,-.437,-.534,.0135,-.678,-.702,-.418,-.549,-.425
2020,3,29,45,-.617,-.696,-.285,-.506,.0877,-.525,-.645,-.322,-.251,-.286
2020,3,29,46,-.66,-.65,-.329,-.483,.0957,-.445,-.643,-.341,-.371,-.32
2020,3,29,47,-.565,-.737,-.279,-.436,.0195,-.476,-.616,-.373,-.245,-.295
2020,3,29,48,-.613,-.712,-.308,-.539,.0553,-.554,-.669,-.335,-.293,-.297
2020,3,29,49,-.608,-.705,-.27,-.542,.162,-.425,-.648,-.305,-.27,-.247
2020,3,29,50,-.719,-.901,-.35,-.442,.0761,-.846,-.65,-.359,-.508,-.342
2020,3,29,51,-.661,-.706,-.325,-.524,.0887,-.509,-.678,-.365,-.252,-.307
2020,3,29,53,-.699,-.666,-.339,-.559,.0586,-.49,-.693,-.363,-.368,-.318
2020,3,29,54,-.634,-.714,-.296,-.376,.00909,-.5,-.593,-.248,-.308,-.29
2020,3,29,55,-.734,-.802,-.363,-.509,.0444,-.484,-.717,-.397,-.365,-.353
2020,3,29,56,-.625,-.761,-.269,-.467,-.0434,-.374,-.524,-.314,-.223,-.266
2020,4,5,1,-.612,-.646,-.222,-.376,.245,-.607,-.618,-.282,-.185,-.24
2020,4,5,2,-.658,-.663,-.319,-.375,.0268,-.711,-.587,.,-.492,-.337
2020,4,5,4,-.651,-.7,-.282,-.487,.141,-.488,-.646,-.305,-.257,-.277
2020,4,5,5,-.549,-.73,-.201,-.349,.131,-.498,-.661,-.191,-.218,-.194
2020,4,5,6,-.709,-.742,-.35,-.528,.187,-.551,-.709,-.365,-.318,-.327
2020,4,5,8,-.689,-.741,-.358,-.5,.0634,-.575,-.736,-.382,-.311,-.345
2020,4,5,9,-.696,-.691,-.363,-.523,.189,-.545,-.744,-.367,-.405,-.347
2020,4,5,10,-.681,-.833,-.329,-.45,.313,-.542,-.607,-.343,.0776,-.341
2020,4,5,11,-.714,-.615,-.378,-.449,.303,-.527,-.822,-.401,-.218,-.372
2020,4,5,12,-.613,-.67,-.244,-.451,.203,-.555,-.647,-.292,-.212,-.245
2020,4,5,13,-.697,-.68,-.293,-.495,.228,-.529,-.682,-.323,-.246,-.296
2020,4,5,15,-.593,-.739,-.282,-.369,.0941,-.518,-.611,-.294,-.228,-.267
2020,4,5,16,-.603,-.614,-.254,-.386,.0896,-.447,-.542,-.359,-.202,-.258
2020,4,5,17,-.643,-.745,-.314,-.424,.17,-.543,-.69,-.368,-.274,-.291
2020,4,5,18,-.631,-.853,-.306,-.493,.138,-.593,-.702,-.296,-.257,-.328
2020,4,5,19,-.671,-.696,-.319,-.477,.164,-.52,-.709,-.333,-.27,-.323
2020,4,5,20,-.635,-.798,-.313,-.422,.00681,-.5,-.705,-.34,-.307,-.306
2020,4,5,21,-.618,-.777,-.258,-.47,.101,-.448,-.656,-.317,-.252,-.262
2020,4,5,22,-.615,-.684,-.267,-.357,.0998,-.563,-.582,-.31,-.286,-.255
2020,4,5,23,-.658,-.753,-.237,-.386,.122,-.547,-.603,-.389,-.188,-.24
2020,4,5,24,-.662,-.789,-.339,-.467,.22,-.584,-.707,-.363,-.212,-.332
2020,4,5,25,-.667,-.711,-.338,-.464,.154,-.595,-.705,-.342,-.389,-.327
2020,4,5,26,-.704,-.761,-.322,-.456,.168,-.613,-.745,-.362,-.31,-.319
2020,4,5,27,-.71,-.769,-.355,-.486,.0767,-.506,-.702,-.374,-.324,-.34
2020,4,5,28,-.623,-.755,-.24,-.354,.245,-.555,-.634,-.299,-.222,-.252
2020,4,5,29,-.684,-.818,-.283,-.407,.23,-.53,-.686,-.317,-.25,-.285
2020,4,5,30,-.782,-.739,-.333,-.365,.113,-.648,-.679,-.526,-.331,-.328
2020,4,5,31,-.56,-.644,-.255,-.434,.102,-.379,-.642,-.256,-.242,-.258
2020,4,5,32,-.695,-.716,-.333,-.489,.256,-.465,-.675,-.356,-.306,-.329
2020,4,5,33,-.653,-.775,-.29,-.446,.106,-.618,-.625,-.294,-.565,-.282
2020,4,5,34,-.65,-.678,-.316,-.51,.148,-.593,-.689,-.333,-.304,-.289
2020,4,5,35,-.727,-.794,-.323,-.438,.215,-.563,-.693,-.374,-.321,-.32
2020,4,5,36,-.677,-.758,-.34,-.519,.134,-.621,-.711,-.368,-.324,-.317
2020,4,5,37,-.668,-.625,-.302,-.495,.107,-.56,-.679,-.334,-.264,-.3
2020,4,5,38,-.58,-.7,-.247,-.423,.118,-.438,-.621,-.265,-.249,-.241
2020,4,5,39,-.608,-.735,-.275,-.349,.179,-.526,-.711,-.336,-.271,-.27
2020,4,5,40,-.576,-.728,-.261,-.413,.0932,-.426,-.651,-.297,-.246,-.261
2020,4,5,41,-.73,-.676,-.33,-.448,.111,-.558,-.703,-.364,-.314,-.321
2020,4,5,42,-.653,-.686,-.3,-.457,.218,-.61,-.681,-.329,-.258,-.291
2020,4,5,44,-.715,-.783,-.401,-.514,.0469,-.338,-.733,-.391,-.552,-.383
2020,4,5,45,-.599,-.633,-.238,-.429,.172,-.515,-.622,-.296,-.197,-.238
2020,4,5,46,-.678,-.545,-.327,-.442,.11,-.525,-.716,-.322,-.432,-.311
2020,4,5,47,-.549,-.708,-.217,-.345,.164,-.49,-.617,-.308,-.167,-.248
2020,4,5,48,-.616,-.718,-.296,-.491,.0841,-.565,-.673,-.327,-.269,-.285
2020,4,5,49,-.644,-.702,-.287,-.472,.177,-.408,-.652,-.309,-.325,-.268
2020,4,5,50,-.709,-.859,-.32,-.463,.0304,-.75,-.652,-.338,-.394,-.318
2020,4,5,51,-.669,-.708,-.292,-.488,.147,-.522,-.679,-.337,-.207,-.271
2020,4,5,53,-.731,-.7,-.351,-.495,.0401,-.45,-.668,-.378,-.344,-.331
2020,4,5,54,-.599,-.721,-.251,-.336,.107,-.525,-.599,-.367,-.237,-.255
2020,4,5,55,-.671,-.71,-.305,-.414,.11,-.471,-.697,-.321,-.344,-.296
2020,4,5,56,-.59,-.666,-.251,-.454,.0394,-.429,-.586,-.278,-.165,-.252
2020,4,12,1,-.617,-.73,-.302,-.409,.0529,-.647,-.677,-.349,-.264,-.322
2020,4,12,2,-.674,-.512,-.314,-.393,.0078,-.59,-.686,.,-.523,-.276
2020,4,12,4,-.643,-.692,-.314,-.473,.0576,-.517,-.703,-.334,-.313,-.303
2020,4,12,5,-.524,-.697,-.21,-.338,.112,-.486,-.695,-.318,-.215,-.199
2020,4,12,6,-.695,-.747,-.373,-.54,.127,-.591,-.774,-.382,-.381,-.356
2020,4,12,8,-.667,-.711,-.344,-.466,.0844,-.565,-.755,-.359,-.28,-.343
2020,4,12,9,-.718,-.698,-.369,-.512,.221,-.598,-.773,-.375,-.321,-.363
2020,4,12,10,-.711,-.826,-.383,-.481,.181,-.67,-.71,-.377,-.327,-.388
2020,4,12,11,-.722,-.665,-.415,-.446,.317,-.586,-.88,-.447,-.251,-.364
2020,4,12,12,-.613,-.722,-.315,-.454,.0593,-.586,-.712,-.357,-.278,-.318
2020,4,12,13,-.637,-.666,-.329,-.456,.105,-.606,-.744,-.36,-.29,-.327
2020,4,12,15,-.587,-.758,-.258,-.373,.135,-.517,-.649,-.268,-.0568,-.253
2020,4,12,16,-.581,-.631,-.225,-.304,.131,-.462,-.592,-.295,-.16,-.236
2020,4,12,17,-.637,-.779,-.322,-.392,.18,-.617,-.725,-.375,-.311,-.295
2020,4,12,18,-.634,-.852,-.303,-.472,.105,-.569,-.73,-.292,-.295,-.314
2020,4,12,19,-.686,-.657,-.343,-.442,.0837,-.588,-.756,-.352,-.292,-.348
2020,4,12,20,-.606,-.771,-.29,-.351,.028,-.414,-.738,-.329,-.278,-.28
2020,4,12,21,-.551,-.79,-.256,-.365,.0708,-.583,-.693,-.316,-.249,-.257
2020,4,12,22,-.612,-.659,-.295,-.364,.0768,-.617,-.639,-.341,-.283,-.3
2020,4,12,23,-.64,-.804,-.247,-.321,-.00818,-.506,-.621,-.31,-.213,-.253
2020,4,12,24,-.656,-.761,-.368,-.478,.0903,-.576,-.754,-.392,-.268,-.349
2020,4,12,25,-.66,-.808,-.309,-.426,.176,-.582,-.71,-.316,-.354,-.294
2020,4,12,26,-.657,-.72,-.303,-.372,.156,-.682,-.771,-.359,-.278,-.303
2020,4,12,27,-.667,-.771,-.317,-.408,.125,-.477,-.749,-.339,-.29,-.3
2020,4,12,28,-.627,-.731,-.287,-.323,.0834,-.578,-.728,-.293,-.275,-.313
2020,4,12,29,-.657,-.724,-.328,-.412,.0754,-.56,-.713,-.36,-.307,-.326
2020,4,12,30,-.753,-.619,-.307,-.439,.102,-.539,-.605,-.486,-.318,-.299
2020,4,12,31,-.559,-.628,-.266,-.426,.0678,-.374,-.686,-.284,-.273,-.257
2020,4,12,32,-.707,-.746,-.361,-.489,.255,-.599,-.734,-.347,-.359,-.37
2020,4,12,33,-.629,-.776,-.269,-.412,.0832,-.593,-.659,-.278,-.49,-.257
2020,4,12,34,-.646,-.609,-.329,-.496,.134,-.644,-.74,-.344,-.342,-.301
2020,4,12,35,-.711,-.786,-.337,-.449,.221,-.602,-.742,-.304,-.357,-.333
2020,4,12,36,-.675,-.777,-.347,-.495,.112,-.665,-.741,-.38,-.344,-.317
2020,4,12,37,-.685,-.662,-.332,-.486,.114,-.601,-.713,-.366,-.289,-.332
2020,4,12,38,-.541,-.69,-.213,-.335,.169,-.435,-.614,-.224,-.194,-.212
2020,4,12,39,-.6,-.748,-.301,-.339,.114,-.579,-.746,-.345,-.291,-.302
2020,4,12,40,-.56,-.752,-.259,-.374,.0639,-.54,-.687,-.32,-.236,-.251
2020,4,12,41,-.718,-.674,-.333,-.429,.13,-.582,-.729,-.359,-.302,-.329
2020,4,12,42,-.649,-.72,-.327,-.439,.162,-.605,-.73,-.342,-.303,-.324
2020,4,12,44,-.768,-.892,-.443,-.57,.114,-.686,-.826,-.391,-.614,-.439
2020,4,12,45,-.615,-.723,-.288,-.421,.158,-.543,-.678,-.331,-.263,-.286
2020,4,12,46,-.677,-.559,-.261,-.368,.0949,-.421,-.692,-.305,-.316,-.244
2020,4,12,47,-.538,-.732,-.25,-.345,.0702,-.499,-.675,-.333,-.208,-.276
2020,4,12,48,-.61,-.707,-.322,-.493,.0526,-.582,-.724,-.349,-.301,-.313
2020,4,12,49,-.599,-.666,-.281,-.448,.233,-.469,-.68,-.3,-.301,-.271
2020,4,12,50,-.677,-.829,-.291,-.388,.0274,-.735,-.714,-.379,-.512,-.293
2020,4,12,51,-.658,-.694,-.322,-.475,.0854,-.538,-.718,-.375,-.225,-.295
2020,4,12,53,-.714,-.702,-.341,-.504,.0822,-.511,-.705,-.371,-.388,-.311
2020,4,12,54,-.607,-.74,-.26,-.256,.0866,-.483,-.655,-.439,-.24,-.267
2020,4,12,55,-.667,-.751,-.317,-.378,.123,-.495,-.763,-.36,-.319,-.304
2020,4,12,56,-.592,-.579,-.237,-.41,.0277,-.452,-.592,-.245,-.14,-.239
2020,4,19,1,-.495,-.596,-.176,-.383,.118,-.529,-.646,-.264,-.0785,-.233
2020,4,19,2,-.644,-.624,-.306,-.322,.00249,-.597,-.683,.,-.154,-.303
2020,4,19,4,-.621,-.662,-.266,-.421,.00149,-.508,-.679,-.298,-.245,-.254
2020,4,19,5,-.385,-.672,-.0162,-.192,.237,-.366,-.687,-.168,.00907,-.0208
2020,4,19,6,-.69,-.769,-.346,-.499,.0775,-.561,-.751,-.364,-.34,-.316
2020,4,19,8,-.655,-.749,-.327,-.414,.0117,-.562,-.753,-.359,-.26,-.308
2020,4,19,9,-.721,-.75,-.33,-.453,.115,-.502,-.742,-.338,-.338,-.308
2020,4,19,10,-.682,-.779,-.314,-.392,.0689,-.514,-.63,-.326,-.159,-.316
2020,4,19,11,-.736,-.591,-.387,-.411,.21,-.467,-.873,-.433,-.13,-.327
2020,4,19,12,-.53,-.656,-.171,-.345,.166,-.491,-.664,-.276,-.0881,-.175
2020,4,19,13,-.582,-.636,-.257,-.383,.0633,-.534,-.703,-.321,-.167,-.255
2020,4,19,15,-.538,-.792,-.149,-.258,.212,-.486,-.606,-.162,-.0609,-.128
2020,4,19,16,-.496,-.668,-.146,-.223,.0378,-.289,-.557,-.323,-.102,-.146
2020,4,19,17,-.581,-.764,-.215,-.308,.0727,-.415,-.701,-.32,-.108,-.178
2020,4,19,18,-.525,-.794,-.164,-.366,.0307,-.48,-.722,-.194,-.0952,-.183
2020,4,19,19,-.628,-.675,-.268,-.385,.0675,-.526,-.726,-.304,-.173,-.269
2020,4,19,20,-.509,-.677,-.185,-.254,.0515,-.35,-.719,-.25,-.174,-.156
2020,4,19,21,-.418,-.651,-.0908,-.249,.109,-.347,-.668,-.279,-.049,-.0969
2020,4,19,22,-.512,-.534,-.159,-.331,.0216,-.402,-.605,-.151,-.176,-.149
2020,4,19,23,-.574,-.781,-.0532,-.129,.165,-.324,-.589,-.248,.0251,-.0611
2020,4,19,24,-.613,-.736,-.32,-.384,.0463,-.569,-.742,-.364,-.11,-.296
2020,4,19,25,-.623,-.752,-.273,-.383,.0699,-.474,-.7,-.293,-.328,-.224
2020,4,19,26,-.572,-.618,-.192,-.251,.0605,-.519,-.763,-.295,-.151,-.189
2020,4,19,27,-.622,-.664,-.262,-.364,.0754,-.449,-.715,-.299,-.234,-.232
2020,4,19,28,-.534,-.693,-.183,-.251,.0436,-.482,-.679,-.27,-.153,-.225
2020,4,19,29,-.57,-.67,-.227,-.333,.0632,-.455,-.69,-.324,-.214,-.205
2020,4,19,30,-.678,-.677,-.212,-.334,.0245,-.537,-.596,-.442,-.207,-.227
2020,4,19,31,-.466,-.643,-.177,-.349,.0131,-.215,-.68,-.237,-.125,-.161
2020,4,19,32,-.704,-.86,-.346,-.514,.179,-.54,-.743,-.356,-.324,-.348
2020,4,19,33,-.539,-.691,-.142,-.304,.119,-.536,-.606,-.198,-.463,-.0814
2020,4,19,34,-.614,-.628,-.264,-.442,.098,-.539,-.709,-.298,-.226,-.213
2020,4,19,35,-.717,-.84,-.319,-.415,.102,-.591,-.719,-.313,-.316,-.321
2020,4,19,36,-.644,-.765,-.271,-.422,.0718,-.554,-.716,-.342,-.189,-.219
2020,4,19,37,-.671,-.635,-.295,-.459,.0317,-.481,-.692,-.349,-.252,-.285
2020,4,19,38,-.437,-.562,-.059,-.221,.152,-.243,-.58,-.107,.0047,-.0477
2020,4,19,39,-.505,-.733,-.164,-.179,.061,-.408,-.727,-.289,-.112,-.163
2020,4,19,40,-.477,-.746,-.179,-.305,.0379,-.33,-.699,-.244,-.15,-.174
2020,4,19,41,-.678,-.623,-.274,-.35,.0527,-.555,-.701,-.309,-.264,-.267
2020,4,19,42,-.592,-.646,-.231,-.334,.124,-.522,-.678,-.287,-.129,-.219
2020,4,19,44,-.743,-.781,-.406,-.515,-.0423,-.635,-.74,-.354,-.523,-.431
2020,4,19,45,-.551,-.719,-.201,-.381,.0924,-.379,-.636,-.303,-.147,-.197
2020,4,19,46,-.647,-.664,-.273,-.332,-.00526,-.351,-.724,-.27,-.339,-.258
2020,4,19,47,-.354,-.666,.0263,-.0857,.291,-.221,-.619,-.253,.134,-.025
2020,4,19,48,-.552,-.696,-.222,-.43,.0649,-.509,-.681,-.291,-.162,-.197
2020,4,19,49,-.571,-.755,-.262,-.461,.0625,-.371,-.665,-.308,-.255,-.231
2020,4,19,50,-.619,-.825,-.21,-.35,.0178,-.77,-.647,-.255,-.472,-.197
2020,4,19,51,-.622,-.698,-.249,-.402,.0775,-.466,-.707,-.332,-.0332,-.227
2020,4,19,53,-.668,-.691,-.277,-.414,.0583,-.483,-.703,-.305,-.293,-.252
2020,4,19,54,-.488,-.689,-.0524,-.107,.124,-.236,-.588,-.229,-.0163,-.0688
2020,4,19,55,-.607,-.671,-.221,-.262,.0619,-.402,-.711,-.266,-.217,-.207
2020,4,19,56,-.489,-.642,-.132,-.324,.000501,-.279,-.569,-.196,-.101,-.123
2020,4,26,1,-.49,-.713,-.156,-.246,.189,-.527,-.628,-.295,-.0873,-.181
2020,4,26,2,-.607,-.558,-.262,-.318,-.0152,-.643,-.669,.,-.452,-.278
2020,4,26,4,-.613,-.678,-.237,-.402,.115,-.508,-.682,-.25,-.233,-.231
2020,4,26,5,-.433,-.776,-.0787,-.159,.209,-.385,-.682,-.12,-.0651,-.0846
2020,4,26,6,-.676,-.795,-.318,-.492,.152,-.573,-.739,-.338,-.295,-.288
2020,4,26,8,-.634,-.764,-.293,-.423,.0786,-.568,-.707,-.316,-.172,-.295
2020,4,26,9,-.661,-.694,-.304,-.417,.238,-.59,-.762,-.309,-.347,-.285
2020,4,26,10,-.717,-.754,-.294,-.375,.208,-.594,-.671,-.345,-.148,-.276
2020,4,26,11,-.73,-.773,-.402,-.413,.304,-.549,-.854,-.439,-.131,-.392
2020,4,26,12,-.526,-.707,-.2,-.352,.145,-.521,-.653,-.276,-.14,-.203
2020,4,26,13,-.571,-.724,-.244,-.374,.137,-.528,-.694,-.292,-.17,-.245
2020,4,26,15,-.495,-.851,-.154,-.304,.256,-.42,-.619,-.156,-.0528,-.161
2020,4,26,16,-.509,-.689,-.122,-.186,.187,-.356,-.584,-.195,-.0625,-.13
2020,4,26,17,-.562,-.796,-.219,-.249,.115,-.512,-.709,-.3,-.137,-.192
2020,4,26,18,-.521,-.828,-.175,-.239,.144,-.624,-.724,-.2,-.0987,-.199
2020,4,26,19,-.618,-.6,-.254,-.373,.127,-.548,-.71,-.261,-.17,-.263
2020,4,26,20,-.495,-.778,-.184,-.202,.123,-.376,-.72,-.277,-.179,-.147
2020,4,26,21,-.408,-.707,-.101,-.124,.211,-.4,-.698,-.271,-.0593,-.109
2020,4,26,22,-.533,-.666,-.143,-.196,.182,-.497,-.595,-.171,-.142,-.14
2020,4,26,23,-.523,-.707,-.0771,-.0822,.0944,-.482,-.61,-.162,-.00746,-.0978
2020,4,26,24,-.583,-.784,-.287,-.359,.167,-.587,-.731,-.319,-.12,-.275
2020,4,26,25,-.555,-.777,-.217,-.248,.199,-.544,-.694,-.233,-.171,-.193
2020,4,26,26,-.55,-.654,-.175,-.182,.22,-.575,-.756,-.282,-.143,-.167
2020,4,26,27,-.618,-.607,-.227,-.365,.153,-.527,-.709,-.251,-.212,-.208
2020,4,26,28,-.509,-.782,-.162,-.128,.173,-.412,-.697,-.232,-.125,-.213
2020,4,26,29,-.575,-.775,-.192,-.3,.129,-.46,-.708,-.227,-.24,-.168
2020,4,26,30,-.686,-.666,-.182,-.322,.0772,-.508,-.621,-.407,-.186,-.185
2020,4,26,31,-.468,-.65,-.146,-.314,.138,-.324,-.653,-.172,-.145,-.136
2020,4,26,32,-.664,-.739,-.301,-.418,.239,-.518,-.694,-.327,-.28,-.293
2020,4,26,33,-.608,-.809,-.182,-.315,.17,-.545,-.64,-.212,-.51,-.142
2020,4,26,34,-.627,-.656,-.236,-.376,.278,-.541,-.713,-.27,-.214,-.182
2020,4,26,35,-.712,-.826,-.257,-.339,.207,-.556,-.682,-.233,-.256,-.263
2020,4,26,36,-.624,-.791,-.247,-.375,.212,-.573,-.723,-.306,-.188,-.202
2020,4,26,37,-.662,-.702,-.283,-.405,.108,-.533,-.685,-.328,-.251,-.275
2020,4,26,38,-.423,-.547,-.0345,-.166,.258,-.37,-.563,-.0703,-.0272,-.0191
2020,4,26,39,-.5,-.748,-.169,-.122,.192,-.479,-.735,-.283,-.127,-.17
2020,4,26,40,-.429,-.682,-.116,-.227,.164,-.402,-.67,-.143,-.0918,-.115
2020,4,26,41,-.688,-.725,-.268,-.378,.136,-.571,-.709,-.296,-.257,-.261
2020,4,26,42,-.584,-.709,-.263,-.346,.182,-.574,-.718,-.281,-.26,-.248
2020,4,26,44,-.694,-.79,-.284,-.441,.00138,-.641,-.707,-.286,-.435,-.269
2020,4,26,45,-.512,-.748,-.185,-.283,.15,-.465,-.641,-.249,-.142,-.184
2020,4,26,46,-.632,-.65,-.258,-.27,.0661,-.374,-.683,-.233,-.37,-.245
2020,4,26,47,-.39,-.752,-.0848,-.0786,.231,-.363,-.665,-.248,-.0137,-.123
2020,4,26,48,-.538,-.74,-.218,-.396,.0935,-.516,-.667,-.264,-.171,-.204
2020,4,26,49,-.529,-.753,-.194,-.436,.217,-.437,-.625,-.22,-.219,-.177
2020,4,26,50,-.593,-.906,-.211,-.305,.0685,-.752,-.628,-.272,-.488,-.181
2020,4,26,51,-.603,-.739,-.227,-.375,.148,-.511,-.687,-.292,-.0746,-.208
