year,month,day_endofweek,countyfips,merchants_all,revenue_all
2020,8,23,47189,.0201,.239
2020,8,23,48005,.0122,.14
2020,8,23,48013,.0853,-.385
2020,8,23,48021,.0531,-.0675
2020,8,23,48027,.0455,.0732
2020,8,23,48029,-.00477,-.135
2020,8,23,48037,.0887,.664
2020,8,23,48039,-.0293,-.251
2020,8,23,48041,-.03,-.0922
2020,8,23,48061,-.0238,.123
2020,8,23,48085,-.0625,-.203
2020,8,23,48091,.0623,.0232
2020,8,23,48113,-.00125,-.0488
2020,8,23,48121,-.0157,.027
2020,8,23,48135,-.0993,-.277
2020,8,23,48139,.0532,.0715
2020,8,23,48141,-.0802,-.105
2020,8,23,48157,-.0886,-.0956
2020,8,23,48167,.0374,.0483
2020,8,23,48171,.0771,.103
2020,8,23,48181,-.102,-.0684
2020,8,23,48183,.0715,-.221
2020,8,23,48187,.0801,-.018
2020,8,23,48201,.00259,-.0775
2020,8,23,48209,-.0908,-.0199
2020,8,23,48215,-.081,-.0674
2020,8,23,48221,.0815,.135
2020,8,23,48231,-.0969,-.206
2020,8,23,48245,-.19,-.236
2020,8,23,48251,-.0351,.0854
2020,8,23,48257,-.0656,.284
2020,8,23,48265,-.0443,-.751
2020,8,23,48277,-.103,-.391
2020,8,23,48291,-.147,-.228
2020,8,23,48303,-.058,-.0147
2020,8,23,48309,.0873,.123
2020,8,23,48321,-.209,-.286
2020,8,23,48329,-.00078,-.201
2020,8,23,48339,-.0248,-.0594
2020,8,23,48347,.0517,.0694
2020,8,23,48349,.015,-.149
2020,8,23,48355,.0195,.111
2020,8,23,48367,-.0198,-.0641
2020,8,23,48375,-.213,-.182
2020,8,23,48381,.0513,-.122
2020,8,23,48397,-.00607,.415
2020,8,23,48409,.113,-.159
2020,8,23,48423,.092,.328
2020,8,23,48439,-.0387,.0583
2020,8,23,48451,-.112,-.241
2020,8,23,48453,-.00658,-.274
2020,8,23,48467,.12,.425
2020,8,23,48469,-.103,.247
2020,8,23,48471,-.132,.117
2020,8,23,48479,-.0419,.0475
2020,8,23,48481,-.241,-.545
2020,8,23,48485,-.208,-.162
2020,8,23,48491,-.0478,-.0534
2020,8,23,49005,.14,.119
2020,8,23,49011,.0571,.0172
2020,8,23,49035,-.0201,-.105
2020,8,23,49043,.0261,.145
2020,8,23,49045,-.284,-.457
2020,8,23,49049,.0623,.224
2020,8,23,49057,-.0195,.202
2020,8,23,50003,-.187,-.338
2020,8,23,50021,-.319,.459
2020,8,23,50025,-.248,-.186
2020,8,23,51003,-.0517,-.138
2020,8,23,51013,-.326,-.635
2020,8,23,51015,-.0687,.127
2020,8,23,51019,-.065,-.235
2020,8,23,51041,.00882,-.408
2020,8,23,51047,.167,.867
2020,8,23,51059,-.181,-.352
2020,8,23,51061,-.0215,-.21
2020,8,23,51069,.0904,-.282
2020,8,23,51085,-.131,-.15
2020,8,23,51087,-.0883,-.379
2020,8,23,51095,.113,-.049
2020,8,23,51107,-.208,-.229
2020,8,23,51121,-.229,-.413
2020,8,23,51143,-.0491,.033
2020,8,23,51153,-.124,-.468
2020,8,23,51161,-.17,-.0814
2020,8,23,51177,-.0614,-.205
2020,8,23,51179,.0617,.282
2020,8,23,51199,.0303,.456
2020,8,23,51510,-.228,-.105
2020,8,23,51550,-.00963,-.278
2020,8,23,51570,.155,-.204
2020,8,23,51630,-.0151,-.289
2020,8,23,51650,.0801,.537
2020,8,23,51660,-.0767,-.194
2020,8,23,51680,-.0713,-.109
2020,8,23,51683,-.153,.134
2020,8,23,51700,.0137,.284
2020,8,23,51710,.000803,-.0748
2020,8,23,51740,-.167,.515
2020,8,23,51760,-.0546,.122
2020,8,23,51770,.0203,.33
2020,8,23,51775,.0824,-.535
2020,8,23,51800,.0841,-.291
2020,8,23,51810,-.103,-.131
2020,8,23,51840,-.0197,-.336
2020,8,23,53005,-.0494,-.0368
2020,8,23,53007,-.138,.12
2020,8,23,53015,-.16,.0813
2020,8,23,53021,.165,-.184
2020,8,23,53025,.133,.995
2020,8,23,53033,-.134,-.306
2020,8,23,53035,-.148,-.103
2020,8,23,53041,-.24,.13
2020,8,23,53047,-.0769,.111
2020,8,23,53053,-.082,-.326
2020,8,23,53057,-.0738,-.111
2020,8,23,53061,-.0695,-.0939
2020,8,23,53063,-.048,-.0682
2020,8,23,53067,-.0788,-.142
2020,8,23,53073,-.0214,-.267
2020,8,23,54003,-.0734,-.371
2020,8,23,54011,.0147,.203
2020,8,23,54033,.0317,-.322
2020,8,23,54039,-.042,-.264
2020,8,23,54055,.216,-.00892
2020,8,23,54061,.0969,-.149
2020,8,23,54081,.115,-.0394
2020,8,23,54107,.0495,.00731
2020,8,23,55009,-.0934,-.432
2020,8,23,55021,.0971,-.209
2020,8,23,55025,-.2,-.149
2020,8,23,55031,.12,.522
2020,8,23,55035,-.0159,-.238
2020,8,23,55039,.166,.11
2020,8,23,55055,-.0117,.193
2020,8,23,55059,.0347,.0845
2020,8,23,55063,-.0812,-.332
2020,8,23,55071,-.0141,-.122
2020,8,23,55073,-.244,-.228
2020,8,23,55079,-.0207,-.182
2020,8,23,55085,.116,.688
2020,8,23,55087,.0248,-.2
2020,8,23,55089,.104,.123
2020,8,23,55095,-.0136,-.0262
2020,8,23,55097,-.0112,-.205
2020,8,23,55101,-.259,-.497
2020,8,23,55105,-.185,-.12
2020,8,23,55109,.0208,.665
2020,8,23,55111,-.149,.0993
2020,8,23,55117,.024,.282
2020,8,23,55127,-.149,-.474
2020,8,23,55131,.0209,-.369
2020,8,23,55133,-.00903,-.0448
2020,8,23,55139,-.0611,-.461
2020,8,23,56005,-.41,-.426
2020,8,23,56021,-.168,-.32
2020,8,23,56025,-.207,.0375
2020,8,30,1003,-.0362,-.031
2020,8,30,1031,-.0694,-.211
2020,8,30,1043,.0336,-.236
2020,8,30,1055,.0391,-.184
2020,8,30,1069,.0256,-.333
2020,8,30,1073,.0667,-.0194
2020,8,30,1077,.0776,-.138
2020,8,30,1081,.179,.0601
2020,8,30,1089,.0369,-.0194
2020,8,30,1095,-.0504,-.158
2020,8,30,1097,-.0207,.148
2020,8,30,1101,-.0816,-.00874
2020,8,30,1115,-.106,-.232
2020,8,30,1117,.0215,-.285
2020,8,30,1125,.0143,.0726
2020,8,30,2020,-.0336,.301
2020,8,30,2090,.0446,.135
2020,8,30,4005,-.0506,.138
2020,8,30,4013,.0323,.0241
2020,8,30,4015,-.112,-.0388
2020,8,30,4017,-.0216,.0384
2020,8,30,4019,-.0536,.00233
2020,8,30,4021,.194,.0772
2020,8,30,4025,.06,-.0792
2020,8,30,5007,-.00911,.196
2020,8,30,5031,.0189,.213
2020,8,30,5045,.0452,.0273
2020,8,30,5051,.161,-.226
2020,8,30,5143,.0486,.00435
2020,8,30,6001,-.162,-.158
2020,8,30,6007,-.156,-.112
2020,8,30,6013,-.143,-.237
2020,8,30,6017,.0122,-.191
2020,8,30,6019,-.0982,-.225
2020,8,30,6023,-.183,-.198
2020,8,30,6029,-.173,-.144
2020,8,30,6037,-.134,-.19
2020,8,30,6039,-.151,.0684
2020,8,30,6041,-.192,-.482
2020,8,30,6045,-.164,-.187
2020,8,30,6047,.00906,-.43
2020,8,30,6053,-.154,-.487
2020,8,30,6059,-.128,-.16
2020,8,30,6061,-.131,-.259
2020,8,30,6065,-.138,-.209
2020,8,30,6067,-.154,.0846
2020,8,30,6069,-.38,-.652
2020,8,30,6071,-.0835,-.0128
2020,8,30,6073,-.158,-.151
2020,8,30,6075,-.276,-.663
2020,8,30,6077,-.236,-.349
2020,8,30,6081,-.162,-.402
2020,8,30,6083,-.153,-.306
2020,8,30,6085,-.183,-.359
2020,8,30,6087,-.178,.00625
2020,8,30,6089,-.187,-.435
2020,8,30,6095,-.269,-.365
2020,8,30,6099,-.166,-.108
2020,8,30,6101,-.155,-.468
2020,8,30,6107,-.137,-.501
2020,8,30,6111,-.142,-.255
2020,8,30,6113,-.164,-.0953
2020,8,30,8001,.00465,.344
2020,8,30,8005,.0181,.00733
2020,8,30,8013,-.0563,-.133
2020,8,30,8014,-.0543,-.0466
2020,8,30,8031,.0269,-.327
2020,8,30,8035,.0449,-.173
2020,8,30,8037,.19,-.00732
2020,8,30,8041,.0452,.125
2020,8,30,8045,-.0347,-.118
2020,8,30,8049,-.0812,-.208
2020,8,30,8059,.0272,.0877
2020,8,30,8077,-.0835,-.152
2020,8,30,8101,-.0207,-.0491
2020,8,30,8107,.0517,-.24
2020,8,30,8117,-.11,-.195
2020,8,30,8123,-.0695,-.158
2020,8,30,9001,-.0262,-.0976
2020,8,30,9003,-.0817,-.00214
2020,8,30,9005,-.069,.312
2020,8,30,9007,-.112,.334
2020,8,30,9009,.0135,-.104
2020,8,30,9011,-.18,.0862
2020,8,30,9013,-.0913,-.418
2020,8,30,9015,.0273,.355
2020,8,30,10001,-.133,-.288
2020,8,30,10003,-.193,-.597
2020,8,30,11001,-.293,-.514
2020,8,30,12001,.00194,-.249
2020,8,30,12009,.0225,-.0859
2020,8,30,12011,-.0142,.00134
2020,8,30,12015,-.0136,.0571
2020,8,30,12017,-.0312,.16
2020,8,30,12019,.0585,.5
2020,8,30,12021,-.0265,.0162
2020,8,30,12023,-.0871,.346
2020,8,30,12031,-.0136,.103
2020,8,30,12033,.017,-.0209
2020,8,30,12035,-.0153,.262
2020,8,30,12053,.0842,.604
2020,8,30,12055,.0771,-.514
2020,8,30,12057,-.0221,-.0491
2020,8,30,12061,.0454,.207
2020,8,30,12069,-.0138,.0313
2020,8,30,12071,.0608,.396
2020,8,30,12073,-.12,-.126
2020,8,30,12081,.0106,-.132
2020,8,30,12083,.0581,.00945
2020,8,30,12085,.0189,.353
2020,8,30,12086,-.018,-.218
2020,8,30,12087,-.16,-.338
2020,8,30,12091,.0246,.487
2020,8,30,12095,.0589,-.0564
2020,8,30,12097,.0265,.0623
2020,8,30,12099,.0604,-.0291
2020,8,30,12101,-.0187,.0443
2020,8,30,12103,.0616,.0844
2020,8,30,12105,-.00376,.146
2020,8,30,12107,-.0415,.124
2020,8,30,12109,-.0641,.296
2020,8,30,12111,.0237,-.0362
2020,8,30,12113,-.0685,-.0867
2020,8,30,12115,.0821,.0502
2020,8,30,12117,.0505,-.181
2020,8,30,12119,.102,-.329
2020,8,30,12127,.0023,.0108
2020,8,30,12131,.087,.227
2020,8,30,13009,.161,-.309
2020,8,30,13013,-.033,-.113
2020,8,30,13015,.209,-.376
2020,8,30,13021,-.0128,.367
2020,8,30,13031,-.0243,-.0808
2020,8,30,13039,-.018,.0769
2020,8,30,13045,.181,-.00255
2020,8,30,13051,.0632,.0824
2020,8,30,13057,.0467,.185
2020,8,30,13059,.125,.0236
2020,8,30,13063,.0458,-.303
2020,8,30,13067,-.0475,-.133
2020,8,30,13073,.0564,-.0344
2020,8,30,13077,-.0394,-.207
2020,8,30,13089,.0861,.00476
2020,8,30,13095,.0711,.161
2020,8,30,13097,.107,-.0437
2020,8,30,13113,-.0864,-.106
2020,8,30,13117,.0517,-.567
2020,8,30,13121,.0175,-.183
2020,8,30,13129,.0334,-.258
2020,8,30,13135,-.00733,.0091
2020,8,30,13139,.002,-.0872
2020,8,30,13151,.0635,-.0943
2020,8,30,13153,.0414,.27
2020,8,30,13179,.0401,.0324
2020,8,30,13185,-.0254,.0585
2020,8,30,13215,-.109,.025
2020,8,30,13217,-.06,.0451
2020,8,30,13245,-.0888,.393
2020,8,30,13247,-.0965,.171
2020,8,30,13275,-.0515,.0303
2020,8,30,13297,.00433,.239
2020,8,30,13313,.0321,-.0768
2020,8,30,15001,-.0485,-.428
2020,8,30,15003,-.184,-.276
2020,8,30,15007,-.109,-.526
2020,8,30,15009,-.367,-.586
2020,8,30,16001,-.0927,.0722
2020,8,30,16005,.019,-.0891
2020,8,30,16013,-.0102,-.333
2020,8,30,16017,-.021,-.368
2020,8,30,16019,.0835,-.0294
2020,8,30,16027,-.102,-.0912
2020,8,30,16055,-.118,.296
2020,8,30,16083,-.0301,-.135
2020,8,30,17019,-.275,-.479
2020,8,30,17029,-.301,-.509
2020,8,30,17031,-.122,-.174
2020,8,30,17037,-.239,-.615
2020,8,30,17043,-.177,-.499
2020,8,30,17077,-.259,-.324
2020,8,30,17089,-.0451,-.205
2020,8,30,17097,-.142,-.19
2020,8,30,17099,-.0659,-.143
2020,8,30,17111,-.0877,-.434
2020,8,30,17113,-.0684,-.41
2020,8,30,17119,-.129,-.462
2020,8,30,17143,-.238,-.319
2020,8,30,17161,-.0181,-.384
2020,8,30,17163,-.185,-.485
2020,8,30,17167,-.0628,-.133
2020,8,30,17183,-.219,-.585
2020,8,30,17197,-.173,-.114
2020,8,30,17201,-.255,-.157
2020,8,30,18003,-.0226,-.202
2020,8,30,18011,.0937,.161
2020,8,30,18035,-.0301,.148
2020,8,30,18039,.0014,.212
2020,8,30,18057,-.0991,-.149
2020,8,30,18063,.184,.123
2020,8,30,18081,.138,.33
2020,8,30,18089,.0405,.161
2020,8,30,18091,.0063,.0125
2020,8,30,18097,.004,.17
2020,8,30,18127,-.0304,-.28
2020,8,30,18141,.00634,.23
2020,8,30,18157,.151,.217
2020,8,30,18163,-.00874,.0201
2020,8,30,19013,-.0454,.173
2020,8,30,19061,.0202,.045
2020,8,30,19113,-.186,.352
2020,8,30,19153,-.0175,-.284
2020,8,30,19155,.113,.136
2020,8,30,19163,.0113,.0243
2020,8,30,19169,-.0398,.154
2020,8,30,19193,-.129,-.337
2020,8,30,20045,.117,-.0915
2020,8,30,20091,.0629,.0949
2020,8,30,20173,-.0741,.104
2020,8,30,20177,-.0432,-.433
2020,8,30,20209,.059,-.133
2020,8,30,21015,-.148,-.17
2020,8,30,21037,-.115,-.482
2020,8,30,21047,-.112,.271
2020,8,30,21059,-.162,.0958
2020,8,30,21067,-.084,.0159
2020,8,30,21111,-.0995,-.147
2020,8,30,21145,-.0157,.0106
2020,8,30,21195,-.0501,.254
2020,8,30,21199,-.103,.522
2020,8,30,21227,-.134,-.285
2020,8,30,22005,-.0938,-.0349
2020,8,30,22017,-.0978,.179
2020,8,30,22033,.0177,.0995
2020,8,30,22051,-.092,.000703
2020,8,30,22055,-.0876,-.0013
2020,8,30,22063,.23,-.0225
2020,8,30,22071,-.0866,-.353
2020,8,30,22073,.0996,.0997
2020,8,30,22079,-.149,-.409
2020,8,30,22103,.0153,.0394
2020,8,30,22105,.196,.381
2020,8,30,22109,-.166,-.194
2020,8,30,23001,-.0614,-.0573
2020,8,30,23005,-.34,-.311
2020,8,30,23019,-.209,-.5
2020,8,30,24001,-.0081,.515
2020,8,30,24003,-.0802,-.199
2020,8,30,24005,-.138,-.069
2020,8,30,24009,.037,.167
2020,8,30,24013,-.104,-.078
2020,8,30,24017,-.208,-.178
2020,8,30,24021,-.0225,-.201
2020,8,30,24025,-.259,-.0564
2020,8,30,24027,-.249,-.415
2020,8,30,24031,-.161,-.409
2020,8,30,24033,-.092,-.509
2020,8,30,24043,-.0141,.0168
2020,8,30,24510,-.174,-.343
2020,8,30,25001,-.0806,-.0875
2020,8,30,25003,-.0251,-.113
2020,8,30,25005,-.014,-.115
2020,8,30,25009,-.085,.304
2020,8,30,25013,-.00717,.0728
2020,8,30,25015,-.0375,-.354
2020,8,30,25017,-.106,-.202
2020,8,30,25021,-.092,-.428
2020,8,30,25023,-.0569,-.0222
2020,8,30,25025,-.139,-.498
2020,8,30,25027,-.147,-.0458
2020,8,30,26005,.0869,.193
2020,8,30,26021,-.205,-.264
2020,8,30,26025,.0893,.393
2020,8,30,26045,-.0413,.249
2020,8,30,26049,.0215,.288
2020,8,30,26055,-.0573,-.15
2020,8,30,26065,-.0446,-.612
2020,8,30,26077,.101,.122
2020,8,30,26081,-.00412,-.205
2020,8,30,26099,.0496,.12
2020,8,30,26103,.193,-.119
2020,8,30,26121,.0971,.13
2020,8,30,26125,-.0676,-.0541
2020,8,30,26139,-.0357,-.119
2020,8,30,26145,-.11,-.0554
2020,8,30,26147,-.179,.0815
2020,8,30,26161,-.157,-.378
2020,8,30,26163,.0186,.286
2020,8,30,27003,-.107,.136
2020,8,30,27005,-.0833,.483
2020,8,30,27007,.106,.447
2020,8,30,27013,-.0373,-.113
2020,8,30,27019,-.103,-.155
2020,8,30,27025,.0193,-.0894
2020,8,30,27035,.081,.702
2020,8,30,27037,-.159,-.247
2020,8,30,27053,-.12,-.218
2020,8,30,27109,-.0684,.0585
2020,8,30,27123,-.0922,-.224
2020,8,30,27131,-.123,-.0138
2020,8,30,27137,-.0233,.133
2020,8,30,27139,-.165,-.329
2020,8,30,27145,-.0539,.1
2020,8,30,27163,-.143,-.333
2020,8,30,27171,-.0679,.053
2020,8,30,28033,.0216,-.101
2020,8,30,28047,.00153,.339
2020,8,30,28049,.0121,-.00458
2020,8,30,28059,-.184,.607
2020,8,30,28089,.0462,.161
2020,8,30,28121,-.0947,-.0767
2020,8,30,29019,-.112,-.181
2020,8,30,29021,.216,.518
2020,8,30,29029,.0693,.268
2020,8,30,29031,.0996,.037
2020,8,30,29037,-.0539,.204
2020,8,30,29047,.0544,-.00799
2020,8,30,29071,.00112,.667
2020,8,30,29077,.0987,-.0657
2020,8,30,29095,.0297,-.135
2020,8,30,29097,-.0685,.286
2020,8,30,29099,-.0841,-.401
2020,8,30,29145,.0695,-.0587
2020,8,30,29183,.11,-.0544
2020,8,30,29189,.0142,.0135
2020,8,30,29510,-.096,-.116
2020,8,30,30029,-.065,.228
2020,8,30,30049,.0191,-.156
2020,8,30,30063,.0162,.368
2020,8,30,30111,-.116,-.165
2020,8,30,31019,-.0242,-.169
2020,8,30,31055,-.0268,-.076
2020,8,30,31079,.0121,.0676
2020,8,30,31109,-.0163,.0441
2020,8,30,31119,-.0446,-.388
2020,8,30,31153,-.0233,-.405
2020,8,30,32003,-.117,-.173
2020,8,30,32005,.0904,-.156
2020,8,30,32031,-.232,-.316
2020,8,30,32510,-.0835,-.17
2020,8,30,33001,-.133,-.508
2020,8,30,33003,.041,.0934
2020,8,30,33005,.00341,-.0874
2020,8,30,33009,-.17,.00979
2020,8,30,33011,-.00696,-.0588
2020,8,30,33015,-.214,.108
2020,8,30,33017,.0708,-.0288
2020,8,30,34001,-.0561,.0598
2020,8,30,34003,-.0175,-.135
2020,8,30,34005,-.0959,-.0404
2020,8,30,34007,.0381,.235
2020,8,30,34009,-.0918,.165
2020,8,30,34011,-.139,.309
2020,8,30,34013,-.0135,-.209
2020,8,30,34015,-.019,.332
2020,8,30,34017,-.128,-.179
2020,8,30,34019,.0195,-.0727
2020,8,30,34021,-.116,-.215
2020,8,30,34023,.00761,-.00587
2020,8,30,34025,.0361,-.0285
2020,8,30,34027,-.135,-.406
2020,8,30,34029,-.0603,-.118
2020,8,30,34031,-.12,.216
2020,8,30,34035,-.0955,.254
2020,8,30,34037,.0687,.577
2020,8,30,34039,.0122,.0994
2020,8,30,35001,-.142,-.229
2020,8,30,35013,-.241,-.106
2020,8,30,35045,-.0418,.373
2020,8,30,35049,-.225,-.33
2020,8,30,35055,-.236,-.396
2020,8,30,36001,-.166,-.184
2020,8,30,36005,.0102,.133
2020,8,30,36007,-.0929,-.0974
2020,8,30,36009,-.186,.331
2020,8,30,36011,-.124,.261
2020,8,30,36013,-.0972,-.169
2020,8,30,36015,-.0495,-.189
2020,8,30,36017,.0778,-.198
2020,8,30,36019,-.262,-.0636
2020,8,30,36023,-.165,.487
2020,8,30,36027,-.139,-.368
2020,8,30,36029,-.132,-.274
2020,8,30,36035,.0764,.042
2020,8,30,36039,-.11,.167
2020,8,30,36043,-.049,.266
2020,8,30,36045,-.146,-.07
2020,8,30,36047,-.0234,-.0886
2020,8,30,36051,-.161,-.489
2020,8,30,36053,.0337,.334
2020,8,30,36055,-.174,-.376
2020,8,30,36059,-.0786,.0412
2020,8,30,36061,-.101,-.467
2020,8,30,36063,.0014,-.0944
2020,8,30,36065,-.0411,-.0352
2020,8,30,36067,-.123,.127
2020,8,30,36069,-.245,-.635
2020,8,30,36071,-.109,-.502
2020,8,30,36075,-.2,.237
2020,8,30,36077,-.139,-.156
2020,8,30,36079,-.0691,.391
2020,8,30,36081,-.035,-.104
2020,8,30,36083,-.189,.105
2020,8,30,36085,.0853,-.0932
2020,8,30,36087,-.0145,-.186
2020,8,30,36089,-.281,-.254
2020,8,30,36091,-.193,-.345
2020,8,30,36093,-.0941,-.152
2020,8,30,36101,-.311,-.761
2020,8,30,36103,-.0913,.0875
2020,8,30,36105,.166,.129
2020,8,30,36109,-.132,-.47
2020,8,30,36111,-.0792,-.142
2020,8,30,36113,-.14,-.0244
2020,8,30,36119,-.0364,-.0223
2020,8,30,37001,-.142,-.35
2020,8,30,37019,-.0408,-.0165
2020,8,30,37021,-.0736,-.412
2020,8,30,37025,-.0593,-.231
2020,8,30,37027,-.232,-.297
2020,8,30,37031,.125,.1
2020,8,30,37035,-.106,-.399
2020,8,30,37037,-.137,-.278
2020,8,30,37045,-.0714,-.000163
2020,8,30,37047,.0619,.0256
2020,8,30,37049,-.0151,-.0657
2020,8,30,37051,-.0698,-.0316
2020,8,30,37055,-.0141,-.116
2020,8,30,37057,-.0489,-.0199
2020,8,30,37059,.0924,-.356
2020,8,30,37061,.071,-.508
2020,8,30,37063,-.08,-.274
2020,8,30,37067,-.0589,.0149
2020,8,30,37071,.0244,-.308
2020,8,30,37081,-.0184,-.121
2020,8,30,37085,.075,-.483
2020,8,30,37087,.0495,.0212
2020,8,30,37089,.0218,.197
2020,8,30,37097,-.0522,.32
2020,8,30,37101,.111,-.0601
2020,8,30,37105,-.0686,.0711
2020,8,30,37107,-.143,-.226
2020,8,30,37109,-.0975,-.18
2020,8,30,37119,.0402,-.0302
2020,8,30,37125,-.0221,-.103
2020,8,30,37127,.0216,-.258
2020,8,30,37129,-.0407,.0522
2020,8,30,37133,.127,.291
2020,8,30,37135,-.0826,-.0784
2020,8,30,37139,.033,-.335
2020,8,30,37147,-.0543,-.189
2020,8,30,37151,-.075,-.349
2020,8,30,37155,-.0725,-.0337
2020,8,30,37157,-.00437,-.214
2020,8,30,37159,-.155,-.234
2020,8,30,37161,-.0178,.309
2020,8,30,37163,.162,.422
2020,8,30,37167,-.00758,.0568
2020,8,30,37169,.193,.246
2020,8,30,37179,.0368,-.316
2020,8,30,37183,-.0418,-.133
2020,8,30,37189,-.172,-.602
2020,8,30,37191,-.0464,.175
2020,8,30,37193,.111,.0197
2020,8,30,37195,-.068,.07
2020,8,30,38017,-.0292,-.212
2020,8,30,38035,.0459,-.277
2020,8,30,39003,.105,.582
2020,8,30,39007,-.0308,.177
2020,8,30,39009,.109,.171
2020,8,30,39017,.00328,-.211
2020,8,30,39025,.064,.271
2020,8,30,39035,-.041,.17
2020,8,30,39041,.0803,-.128
2020,8,30,39043,.185,.25
2020,8,30,39045,.0945,-.0476
2020,8,30,39049,.0215,-.164
2020,8,30,39055,-.0257,-.172
2020,8,30,39057,.0737,.131
2020,8,30,39061,.00842,-.0657
2020,8,30,39063,.0411,.173
2020,8,30,39085,-.0484,.0412
2020,8,30,39089,.0551,.0105
2020,8,30,39093,-.00484,-.0885
2020,8,30,39095,-.026,.107
2020,8,30,39099,.104,.404
2020,8,30,39103,-.0262,-.292
2020,8,30,39109,-.0347,.312
2020,8,30,39113,-.0486,-.062
2020,8,30,39119,.0479,-.0925
2020,8,30,39123,.0773,-.343
2020,8,30,39133,.205,-.0687
2020,8,30,39147,-.00614,.12
2020,8,30,39151,.232,.293
2020,8,30,39153,.056,.58
2020,8,30,39155,.147,.61
2020,8,30,39157,.226,.293
2020,8,30,39165,-.17,.0428
2020,8,30,39169,.0127,.428
2020,8,30,39173,.028,.0866
2020,8,30,40013,-.165,-.493
2020,8,30,40017,-.151,-.339
2020,8,30,40027,-.135,.197
2020,8,30,40031,-.00338,-.158
2020,8,30,40109,.0596,.0341
2020,8,30,40119,-.137,-.229
2020,8,30,40143,-.0338,-.182
2020,8,30,41005,-.168,-.0149
2020,8,30,41007,-.0858,-.375
2020,8,30,41011,-.189,.453
2020,8,30,41017,-.0931,.192
2020,8,30,41019,-.0387,.175
2020,8,30,41029,.0301,-.0221
2020,8,30,41033,-.0794,.239
2020,8,30,41035,.019,.495
2020,8,30,41039,-.0177,.0848
2020,8,30,41041,-.0321,-.157
2020,8,30,41043,-.203,.57
2020,8,30,41047,-.136,-.229
2020,8,30,41051,-.199,-.211
2020,8,30,41059,.105,.334
2020,8,30,41067,-.0683,-.188
2020,8,30,42003,-.0657,-.143
2020,8,30,42007,.155,-.0198
2020,8,30,42011,-.299,.0318
2020,8,30,42013,-.13,.247
2020,8,30,42015,.157,.0332
2020,8,30,42017,-.015,-.271
2020,8,30,42019,-.0455,-.205
2020,8,30,42021,-.0547,.103
2020,8,30,42027,.0109,-.365
2020,8,30,42029,-.0624,-.0888
2020,8,30,42033,-.0128,.016
2020,8,30,42041,-.19,-.192
2020,8,30,42043,-.2,-.174
2020,8,30,42045,-.0102,-.0502
2020,8,30,42049,-.074,-.255
2020,8,30,42051,-.0509,.658
2020,8,30,42055,-.126,-.273
2020,8,30,42063,-.0614,-.313
2020,8,30,42065,-.0641,.43
2020,8,30,42069,-.0289,-.00725
2020,8,30,42071,.0689,-.264
2020,8,30,42073,-.0303,.182
2020,8,30,42075,-.134,-.256
2020,8,30,42077,-.0964,.126
2020,8,30,42079,-.0226,.397
2020,8,30,42085,.0512,.318
2020,8,30,42089,-.108,.166
2020,8,30,42091,-.0295,-.0938
2020,8,30,42095,-.0235,-.0197
2020,8,30,42097,-.0386,.0356
2020,8,30,42101,-.0761,-.193
2020,8,30,42103,-.104,.304
2020,8,30,42115,.00537,-.431
2020,8,30,42125,-.029,.0586
2020,8,30,42129,-.0608,-.333
2020,8,30,42133,-.351,-.123
2020,8,30,44003,-.116,-.192
2020,8,30,44007,-.118,-.107
2020,8,30,44009,-.0347,.304
2020,8,30,45003,.0346,-.0341
2020,8,30,45007,-.00397,-.355
2020,8,30,45015,.149,-.0776
2020,8,30,45019,.0337,.112
2020,8,30,45035,.152,.244
2020,8,30,45041,.137,-.0187
2020,8,30,45043,-.107,.00234
2020,8,30,45045,.025,-.264
2020,8,30,45051,.0435,.238
2020,8,30,45057,.0521,.366
2020,8,30,45063,-.0556,-.224
2020,8,30,45077,.0571,.6
2020,8,30,45079,-.0592,-.129
2020,8,30,45083,.00478,.0819
2020,8,30,45085,-.0494,.135
2020,8,30,45091,.0337,.209
2020,8,30,46099,-.141,.0344
2020,8,30,46103,-.0196,.254
2020,8,30,47001,-.0548,.252
2020,8,30,47009,.0757,-.181
2020,8,30,47011,.147,.121
2020,8,30,47037,-.111,-.0943
2020,8,30,47043,.0482,.205
2020,8,30,47065,.0335,.242
2020,8,30,47093,-.0478,-.105
2020,8,30,47113,-.0462,.298
2020,8,30,47125,.2,.276
2020,8,30,47141,-.111,-.0297
2020,8,30,47149,.0382,-.0795
2020,8,30,47155,.0587,.181
2020,8,30,47157,-.0298,.0729
2020,8,30,47163,.177,.0172
2020,8,30,47165,.119,.0385
2020,8,30,47179,-.123,-.158
2020,8,30,47187,.0131,.0204
2020,8,30,47189,.0554,.216
2020,8,30,48005,.0119,-.0582
2020,8,30,48013,.0287,-.346
2020,8,30,48021,-.0444,.0464
2020,8,30,48027,.042,.0018
2020,8,30,48029,-.00595,-.149
2020,8,30,48037,.0553,.354
2020,8,30,48039,-.0193,-.301
2020,8,30,48041,-.0521,-.157
2020,8,30,48061,-.0037,.0682
2020,8,30,48085,-.0616,-.199
2020,8,30,48091,.0452,-.141
2020,8,30,48113,-.00774,-.0757
2020,8,30,48121,-.017,-.0314
2020,8,30,48135,-.11,-.225
2020,8,30,48139,.125,.0749
2020,8,30,48141,-.097,-.143
2020,8,30,48157,-.0865,-.117
2020,8,30,48167,-.0454,-.17
