year,month,day_endofmonth,countyfips,freq,spend_all,spend_s_all,provisional
2022,1,31,42121,m,.0206,.0206,0
2022,1,31,42123,m,.0883,.0883,0
2022,1,31,42125,m,.216,.216,0
2022,1,31,42127,m,.0305,.0305,0
2022,1,31,42129,m,.0145,.0145,0
2022,1,31,42131,m,-.0786,-.0786,0
2022,1,31,42133,m,.0129,.0129,0
2022,1,31,44001,m,.109,.109,0
2022,1,31,44003,m,.118,.118,0
2022,1,31,44005,m,.0114,.0114,0
2022,1,31,44009,m,.233,.233,0
2022,1,31,45001,m,.174,.174,0
2022,1,31,45003,m,.14,.14,0
2022,1,31,45007,m,.115,.115,0
2022,1,31,45013,m,.0857,.0857,0
2022,1,31,45015,m,.137,.137,0
2022,1,31,45017,m,.0334,.0334,0
2022,1,31,45019,m,.119,.119,0
2022,1,31,45021,m,.00373,.00373,0
2022,1,31,45023,m,.454,.454,0
2022,1,31,45025,m,.352,.352,0
2022,1,31,45027,m,.159,.159,0
2022,1,31,45029,m,.149,.149,0
2022,1,31,45031,m,.534,.534,0
2022,1,31,45033,m,.858,.858,0
2022,1,31,45035,m,.181,.181,0
2022,1,31,45037,m,.126,.126,0
2022,1,31,45039,m,.107,.107,0
2022,1,31,45041,m,.141,.141,0
2022,1,31,45043,m,.171,.171,0
2022,1,31,45045,m,.119,.119,0
2022,1,31,45047,m,.0235,.0235,0
2022,1,31,45051,m,-.0737,-.0737,0
2022,1,31,45053,m,-.0123,-.0123,0
2022,1,31,45055,m,.199,.199,0
2022,1,31,45057,m,.23,.23,0
2022,1,31,45059,m,-.00828,-.00828,0
2022,1,31,45061,m,.752,.752,0
2022,1,31,45063,m,.167,.167,0
2022,1,31,45067,m,.619,.619,0
2022,1,31,45069,m,.203,.203,0
2022,1,31,45071,m,.126,.126,0
2022,1,31,45073,m,.131,.131,0
2022,1,31,45075,m,.252,.252,0
2022,1,31,45077,m,.134,.134,0
2022,1,31,45079,m,.169,.169,0
2022,1,31,45083,m,.0561,.0561,0
2022,1,31,45085,m,-.0646,-.0646,0
2022,1,31,45087,m,.0212,.0212,0
2022,1,31,45089,m,.132,.132,0
2022,1,31,45091,m,-.00656,-.00656,0
2022,1,31,46005,m,.179,.179,0
2022,1,31,46011,m,.142,.142,0
2022,1,31,46013,m,.048,.048,0
2022,1,31,46015,m,.264,.264,0
2022,1,31,46019,m,-.0118,-.0118,0
2022,1,31,46023,m,.568,.568,0
2022,1,31,46027,m,.247,.247,0
2022,1,31,46029,m,.00839,.00839,0
2022,1,31,46033,m,-.0498,-.0498,0
2022,1,31,46035,m,.036,.036,0
2022,1,31,46039,m,.2,.2,0
2022,1,31,46047,m,.0126,.0126,0
2022,1,31,46057,m,.244,.244,0
2022,1,31,46059,m,.419,.419,0
2022,1,31,46065,m,-.0156,-.0156,0
2022,1,31,46073,m,.476,.476,0
2022,1,31,46077,m,.22,.22,0
2022,1,31,46079,m,.121,.121,0
2022,1,31,46081,m,.0151,.0151,0
2022,1,31,46083,m,.125,.125,0
2022,1,31,46087,m,.442,.442,0
2022,1,31,46093,m,.115,.115,0
2022,1,31,46099,m,.0995,.0995,0
2022,1,31,46103,m,-.0906,-.0906,0
2022,1,31,46109,m,-.0456,-.0456,0
2022,1,31,46115,m,.0483,.0483,0
2022,1,31,46117,m,-.156,-.156,0
2022,1,31,46125,m,.31,.31,0
2022,1,31,46127,m,.0228,.0228,0
2022,1,31,46135,m,.0592,.0592,0
2022,1,31,47001,m,.223,.223,0
2022,1,31,47009,m,.226,.226,0
2022,1,31,47011,m,.213,.213,0
2022,1,31,47013,m,.3,.3,0
2022,1,31,47019,m,.211,.211,0
2022,1,31,47025,m,.169,.169,0
2022,1,31,47029,m,.217,.217,0
2022,1,31,47031,m,.266,.266,0
2022,1,31,47035,m,.0711,.0711,0
2022,1,31,47037,m,-.0367,-.0367,0
2022,1,31,47043,m,.11,.11,0
2022,1,31,47047,m,.225,.225,0
2022,1,31,47051,m,-.0491,-.0491,0
2022,1,31,47057,m,.301,.301,0
2022,1,31,47059,m,.0819,.0819,0
2022,1,31,47063,m,.236,.236,0
2022,1,31,47065,m,.184,.184,0
2022,1,31,47067,m,.316,.316,0
2022,1,31,47073,m,.19,.19,0
2022,1,31,47075,m,.14,.14,0
2022,1,31,47079,m,.0868,.0868,0
2022,1,31,47081,m,.105,.105,0
2022,1,31,47083,m,.122,.122,0
2022,1,31,47085,m,.13,.13,0
2022,1,31,47089,m,.215,.215,0
2022,1,31,47091,m,.303,.303,0
2022,1,31,47093,m,.23,.23,0
2022,1,31,47105,m,.335,.335,0
2022,1,31,47107,m,.379,.379,0
2022,1,31,47113,m,.149,.149,0
2022,1,31,47117,m,.0333,.0333,0
2022,1,31,47119,m,-.0677,-.0677,0
2022,1,31,47121,m,.101,.101,0
2022,1,31,47123,m,.287,.287,0
2022,1,31,47129,m,.285,.285,0
2022,1,31,47131,m,.346,.346,0
2022,1,31,47141,m,.166,.166,0
2022,1,31,47143,m,.0641,.0641,0
2022,1,31,47145,m,.216,.216,0
2022,1,31,47147,m,-.112,-.112,0
2022,1,31,47149,m,.162,.162,0
2022,1,31,47155,m,.266,.266,0
2022,1,31,47157,m,.278,.278,0
2022,1,31,47161,m,.276,.276,0
2022,1,31,47163,m,.213,.213,0
2022,1,31,47165,m,.0591,.0591,0
2022,1,31,47167,m,.294,.294,0
2022,1,31,47171,m,.158,.158,0
2022,1,31,47173,m,.258,.258,0
2022,1,31,47177,m,-.0516,-.0516,0
2022,1,31,47179,m,.235,.235,0
2022,1,31,47187,m,-.112,-.112,0
2022,1,31,47189,m,.0685,.0685,0
2022,1,31,48001,m,-.0613,-.0613,0
2022,1,31,48003,m,-.00307,-.00307,0
2022,1,31,48005,m,.16,.16,0
2022,1,31,48007,m,-.0486,-.0486,0
2022,1,31,48009,m,.112,.112,0
2022,1,31,48013,m,-.0477,-.0477,0
2022,1,31,48015,m,.145,.145,0
2022,1,31,48019,m,.0825,.0825,0
2022,1,31,48021,m,-.0611,-.0611,0
2022,1,31,48025,m,-.0672,-.0672,0
2022,1,31,48027,m,.0822,.0822,0
2022,1,31,48029,m,-.0748,-.0748,0
2022,1,31,48031,m,.156,.156,0
2022,1,31,48035,m,.0807,.0807,0
2022,1,31,48037,m,.191,.191,0
2022,1,31,48039,m,-.0238,-.0238,0
2022,1,31,48041,m,.0367,.0367,0
2022,1,31,48049,m,.309,.309,0
2022,1,31,48051,m,.137,.137,0
2022,1,31,48053,m,.0814,.0814,0
2022,1,31,48055,m,-.0803,-.0803,0
2022,1,31,48057,m,-.105,-.105,0
2022,1,31,48059,m,.111,.111,0
2022,1,31,48061,m,.106,.106,0
2022,1,31,48067,m,-.0098,-.0098,0
2022,1,31,48071,m,.0428,.0428,0
2022,1,31,48073,m,.149,.149,0
2022,1,31,48077,m,.356,.356,0
2022,1,31,48085,m,-.0124,-.0124,0
2022,1,31,48089,m,.0964,.0964,0
2022,1,31,48091,m,-.0818,-.0818,0
2022,1,31,48097,m,-.0235,-.0235,0
2022,1,31,48099,m,.0785,.0785,0
2022,1,31,48113,m,-.0272,-.0272,0
2022,1,31,48121,m,-.0295,-.0295,0
2022,1,31,48123,m,.0832,.0832,0
2022,1,31,48131,m,.101,.101,0
2022,1,31,48139,m,.0193,.0193,0
2022,1,31,48141,m,-.0523,-.0523,0
2022,1,31,48143,m,-.0975,-.0975,0
2022,1,31,48147,m,.067,.067,0
2022,1,31,48149,m,.139,.139,0
2022,1,31,48157,m,-.00437,-.00437,0
2022,1,31,48161,m,.202,.202,0
2022,1,31,48163,m,-.0835,-.0835,0
2022,1,31,48165,m,.063,.063,0
2022,1,31,48167,m,.0969,.0969,0
2022,1,31,48171,m,-.225,-.225,0
2022,1,31,48175,m,.197,.197,0
2022,1,31,48177,m,-.0719,-.0719,0
2022,1,31,48179,m,-.402,-.402,0
2022,1,31,48181,m,-.057,-.057,0
2022,1,31,48183,m,.0223,.0223,0
2022,1,31,48185,m,.0454,.0454,0
2022,1,31,48187,m,-.0351,-.0351,0
2022,1,31,48189,m,.251,.251,0
2022,1,31,48193,m,.492,.492,0
2022,1,31,48199,m,.13,.13,0
2022,1,31,48201,m,.0155,.0155,0
2022,1,31,48203,m,-.039,-.039,0
2022,1,31,48209,m,.0279,.0279,0
2022,1,31,48213,m,.109,.109,0
2022,1,31,48215,m,.148,.148,0
2022,1,31,48217,m,.138,.138,0
2022,1,31,48221,m,.0141,.0141,0
2022,1,31,48225,m,.139,.139,0
2022,1,31,48227,m,.084,.084,0
2022,1,31,48231,m,-.0493,-.0493,0
2022,1,31,48233,m,.126,.126,0
2022,1,31,48239,m,.115,.115,0
2022,1,31,48241,m,.2,.2,0
2022,1,31,48245,m,.149,.149,0
2022,1,31,48249,m,.0532,.0532,0
2022,1,31,48251,m,-.00865,-.00865,0
2022,1,31,48255,m,-.0547,-.0547,0
2022,1,31,48257,m,.0994,.0994,0
2022,1,31,48259,m,.0257,.0257,0
2022,1,31,48265,m,-.000103,-.000103,0
2022,1,31,48273,m,-.0941,-.0941,0
2022,1,31,48277,m,-.221,-.221,0
2022,1,31,48281,m,.248,.248,0
2022,1,31,48285,m,.0635,.0635,0
2022,1,31,48287,m,.0586,.0586,0
2022,1,31,48289,m,.00985,.00985,0
2022,1,31,48291,m,.0169,.0169,0
2022,1,31,48293,m,.168,.168,0
2022,1,31,48299,m,.0299,.0299,0
2022,1,31,48303,m,-.0108,-.0108,0
2022,1,31,48309,m,.213,.213,0
2022,1,31,48313,m,.103,.103,0
2022,1,31,48317,m,.221,.221,0
2022,1,31,48321,m,.0477,.0477,0
2022,1,31,48325,m,.138,.138,0
2022,1,31,48331,m,-.0717,-.0717,0
2022,1,31,48333,m,.0744,.0744,0
2022,1,31,48337,m,.229,.229,0
2022,1,31,48339,m,-.0035,-.0035,0
2022,1,31,48347,m,.439,.439,0
2022,1,31,48349,m,.134,.134,0
2022,1,31,48351,m,.233,.233,0
2022,1,31,48355,m,.0194,.0194,0
2022,1,31,48361,m,.14,.14,0
2022,1,31,48365,m,.113,.113,0
2022,1,31,48367,m,.0889,.0889,0
2022,1,31,48373,m,.0133,.0133,0
2022,1,31,48375,m,.0817,.0817,0
2022,1,31,48381,m,-.0328,-.0328,0
2022,1,31,48395,m,.0828,.0828,0
2022,1,31,48397,m,-.0812,-.0812,0
2022,1,31,48401,m,.385,.385,0
2022,1,31,48403,m,.088,.088,0
2022,1,31,48407,m,.134,.134,0
2022,1,31,48409,m,.0287,.0287,0
2022,1,31,48419,m,.222,.222,0
2022,1,31,48423,m,.201,.201,0
2022,1,31,48427,m,.0754,.0754,0
2022,1,31,48439,m,.0179,.0179,0
2022,1,31,48441,m,.194,.194,0
2022,1,31,48451,m,-.0774,-.0774,0
2022,1,31,48453,m,.0315,.0315,0
2022,1,31,48455,m,.172,.172,0
2022,1,31,48457,m,.144,.144,0
2022,1,31,48459,m,-.296,-.296,0
2022,1,31,48463,m,.153,.153,0
2022,1,31,48467,m,-.0436,-.0436,0
2022,1,31,48469,m,-.0604,-.0604,0
2022,1,31,48471,m,.187,.187,0
2022,1,31,48473,m,.0549,.0549,0
2022,1,31,48475,m,.157,.157,0
2022,1,31,48477,m,.103,.103,0
2022,1,31,48479,m,.0207,.0207,0
2022,1,31,48481,m,.287,.287,0
2022,1,31,48485,m,.175,.175,0
2022,1,31,48489,m,-.0275,-.0275,0
2022,1,31,48491,m,.0376,.0376,0
2022,1,31,48493,m,-.0573,-.0573,0
2022,1,31,48497,m,.0917,.0917,0
2022,1,31,48499,m,-.01,-.01,0
2022,1,31,48501,m,-.00103,-.00103,0
2022,1,31,48503,m,.369,.369,0
2022,1,31,49001,m,.0583,.0583,0
2022,1,31,49003,m,.0136,.0136,0
2022,1,31,49005,m,.0769,.0769,0
2022,1,31,49007,m,.13,.13,0
2022,1,31,49011,m,.0936,.0936,0
2022,1,31,49013,m,-.000165,-.000165,0
2022,1,31,49019,m,.0575,.0575,0
2022,1,31,49021,m,.106,.106,0
2022,1,31,49023,m,.109,.109,0
2022,1,31,49027,m,.0174,.0174,0
2022,1,31,49029,m,.179,.179,0
2022,1,31,49035,m,.00947,.00947,0
2022,1,31,49037,m,-.0126,-.0126,0
2022,1,31,49039,m,.104,.104,0
2022,1,31,49041,m,-.0508,-.0508,0
2022,1,31,49043,m,-.0222,-.0222,0
2022,1,31,49045,m,.0499,.0499,0
2022,1,31,49047,m,-.088,-.088,0
2022,1,31,49049,m,.00733,.00733,0
2022,1,31,49051,m,.14,.14,0
2022,1,31,49053,m,.122,.122,0
2022,1,31,49057,m,.159,.159,0
2022,1,31,50003,m,.477,.477,0
2022,1,31,50007,m,.275,.275,0
2022,1,31,50009,m,.207,.207,0
2022,1,31,50011,m,.269,.269,0
2022,1,31,50013,m,.306,.306,0
2022,1,31,50017,m,.353,.353,0
2022,1,31,50021,m,.305,.305,0
2022,1,31,50023,m,.275,.275,0
2022,1,31,50025,m,.0455,.0455,0
2022,1,31,50027,m,.169,.169,0
2022,1,31,51003,m,-.0605,-.0605,0
2022,1,31,51005,m,-.0746,-.0746,0
2022,1,31,51007,m,-.0548,-.0548,0
2022,1,31,51009,m,.13,.13,0
2022,1,31,51011,m,.206,.206,0
2022,1,31,51013,m,-.0295,-.0295,0
2022,1,31,51015,m,-.117,-.117,0
2022,1,31,51017,m,.183,.183,0
2022,1,31,51019,m,.138,.138,0
2022,1,31,51023,m,.075,.075,0
2022,1,31,51027,m,.103,.103,0
2022,1,31,51031,m,.0704,.0704,0
2022,1,31,51033,m,.378,.378,0
2022,1,31,51035,m,.0000371,.0000371,0
2022,1,31,51037,m,.128,.128,0
2022,1,31,51041,m,.00309,.00309,0
2022,1,31,51043,m,.136,.136,0
2022,1,31,51047,m,-.0383,-.0383,0
2022,1,31,51051,m,.26,.26,0
2022,1,31,51053,m,.5,.5,0
2022,1,31,51059,m,-.0631,-.0631,0
2022,1,31,51061,m,-.0578,-.0578,0
2022,1,31,51063,m,-.0893,-.0893,0
2022,1,31,51065,m,-.0788,-.0788,0
2022,1,31,51067,m,-.0232,-.0232,0
2022,1,31,51069,m,.127,.127,0
2022,1,31,51073,m,-.04,-.04,0
2022,1,31,51075,m,-.0419,-.0419,0
2022,1,31,51077,m,-.0235,-.0235,0
2022,1,31,51079,m,-.0427,-.0427,0
2022,1,31,51083,m,.0475,.0475,0
2022,1,31,51085,m,-.00694,-.00694,0
2022,1,31,51087,m,-.0427,-.0427,0
2022,1,31,51089,m,-.0376,-.0376,0
2022,1,31,51093,m,.0256,.0256,0
2022,1,31,51095,m,-.0227,-.0227,0
2022,1,31,51099,m,.291,.291,0
2022,1,31,51101,m,-.0782,-.0782,0
2022,1,31,51103,m,-.155,-.155,0
2022,1,31,51105,m,.215,.215,0
2022,1,31,51107,m,.00604,.00604,0
2022,1,31,51109,m,.107,.107,0
2022,1,31,51113,m,.117,.117,0
2022,1,31,51117,m,.0799,.0799,0
2022,1,31,51119,m,.0423,.0423,0
2022,1,31,51121,m,-.068,-.068,0
2022,1,31,51125,m,.0428,.0428,0
2022,1,31,51127,m,.0234,.0234,0
2022,1,31,51137,m,-.0453,-.0453,0
2022,1,31,51139,m,.108,.108,0
2022,1,31,51143,m,.135,.135,0
2022,1,31,51145,m,.108,.108,0
2022,1,31,51147,m,-.022,-.022,0
2022,1,31,51149,m,.369,.369,0
2022,1,31,51153,m,-.0736,-.0736,0
2022,1,31,51155,m,-.125,-.125,0
2022,1,31,51161,m,.139,.139,0
2022,1,31,51163,m,.102,.102,0
2022,1,31,51165,m,.196,.196,0
2022,1,31,51167,m,.201,.201,0
2022,1,31,51169,m,.193,.193,0
2022,1,31,51171,m,.0762,.0762,0
2022,1,31,51173,m,.347,.347,0
2022,1,31,51175,m,.133,.133,0
2022,1,31,51177,m,.203,.203,0
2022,1,31,51179,m,.0352,.0352,0
2022,1,31,51181,m,.227,.227,0
2022,1,31,51185,m,.208,.208,0
2022,1,31,51187,m,-.0754,-.0754,0
2022,1,31,51191,m,.156,.156,0
2022,1,31,51193,m,.34,.34,0
2022,1,31,51195,m,.0829,.0829,0
2022,1,31,51197,m,.115,.115,0
2022,1,31,51199,m,.0549,.0549,0
2022,1,31,51510,m,-.0566,-.0566,0
2022,1,31,51520,m,.0637,.0637,0
2022,1,31,51530,m,.176,.176,0
2022,1,31,51540,m,-.0138,-.0138,0
2022,1,31,51550,m,-.055,-.055,0
2022,1,31,51570,m,.306,.306,0
2022,1,31,51590,m,.00318,.00318,0
2022,1,31,51610,m,.146,.146,0
2022,1,31,51620,m,.263,.263,0
2022,1,31,51630,m,.153,.153,0
2022,1,31,51640,m,.00826,.00826,0
2022,1,31,51650,m,.0845,.0845,0
2022,1,31,51660,m,-.396,-.396,0
2022,1,31,51670,m,.711,.711,0
2022,1,31,51680,m,.131,.131,0
2022,1,31,51683,m,-.0853,-.0853,0
2022,1,31,51700,m,-.0125,-.0125,0
2022,1,31,51710,m,-.0243,-.0243,0
2022,1,31,51720,m,.114,.114,0
2022,1,31,51730,m,.666,.666,0
2022,1,31,51735,m,-.015,-.015,0
2022,1,31,51740,m,.013,.013,0
2022,1,31,51750,m,.166,.166,0
2022,1,31,51760,m,.0386,.0386,0
2022,1,31,51770,m,.0862,.0862,0
2022,1,31,51775,m,-.0206,-.0206,0
2022,1,31,51790,m,.153,.153,0
2022,1,31,51800,m,.039,.039,0
2022,1,31,51810,m,-.0256,-.0256,0
2022,1,31,51820,m,.147,.147,0
2022,1,31,51840,m,.116,.116,0
2022,1,31,53005,m,-.00648,-.00648,0
2022,1,31,53007,m,-.0116,-.0116,0
2022,1,31,53009,m,.019,.019,0
2022,1,31,53011,m,-.0276,-.0276,0
2022,1,31,53015,m,.146,.146,0
2022,1,31,53017,m,.131,.131,0
2022,1,31,53021,m,.167,.167,0
2022,1,31,53025,m,.101,.101,0
2022,1,31,53027,m,.0447,.0447,0
2022,1,31,53029,m,.0396,.0396,0
2022,1,31,53031,m,.04,.04,0
2022,1,31,53033,m,-.0673,-.0673,0
2022,1,31,53035,m,-.0435,-.0435,0
2022,1,31,53037,m,-.0863,-.0863,0
2022,1,31,53039,m,.249,.249,0
2022,1,31,53041,m,.0475,.0475,0
2022,1,31,53043,m,-.00837,-.00837,0
2022,1,31,53045,m,.117,.117,0
2022,1,31,53047,m,-.0193,-.0193,0
2022,1,31,53049,m,.114,.114,0
2022,1,31,53053,m,-.0453,-.0453,0
2022,1,31,53055,m,.137,.137,0
2022,1,31,53057,m,-.0541,-.0541,0
2022,1,31,53061,m,-.0213,-.0213,0
2022,1,31,53063,m,.0687,.0687,0
2022,1,31,53065,m,.017,.017,0
2022,1,31,53067,m,.24,.24,0
2022,1,31,53071,m,.429,.429,0
2022,1,31,53073,m,-.00302,-.00302,0
2022,1,31,53075,m,.0684,.0684,0
2022,1,31,53077,m,.121,.121,0
2022,1,31,54003,m,.162,.162,0
2022,1,31,54011,m,.222,.222,0
2022,1,31,54027,m,.319,.319,0
2022,1,31,54031,m,.242,.242,0
2022,1,31,54033,m,.375,.375,0
2022,1,31,54037,m,.0899,.0899,0
2022,1,31,54039,m,.112,.112,0
2022,1,31,54049,m,.24,.24,0
2022,1,31,54053,m,.146,.146,0
2022,1,31,54055,m,.317,.317,0
2022,1,31,54057,m,.252,.252,0
2022,1,31,54061,m,.119,.119,0
2022,1,31,54065,m,.191,.191,0
2022,1,31,54077,m,.212,.212,0
2022,1,31,54079,m,.292,.292,0
2022,1,31,54087,m,.0663,.0663,0
2022,1,31,54091,m,.105,.105,0
2022,1,31,54107,m,.348,.348,0
2022,1,31,55001,m,.413,.413,0
2022,1,31,55005,m,.297,.297,0
2022,1,31,55007,m,.255,.255,0
2022,1,31,55009,m,.219,.219,0
2022,1,31,55011,m,.44,.44,0
2022,1,31,55013,m,-.0703,-.0703,0
2022,1,31,55017,m,.188,.188,0
2022,1,31,55019,m,.194,.194,0
2022,1,31,55021,m,.153,.153,0
2022,1,31,55025,m,.124,.124,0
2022,1,31,55027,m,.236,.236,0
2022,1,31,55029,m,.313,.313,0
2022,1,31,55031,m,.148,.148,0
2022,1,31,55033,m,.195,.195,0
2022,1,31,55035,m,.141,.141,0
2022,1,31,55037,m,.341,.341,0
2022,1,31,55039,m,.12,.12,0
2022,1,31,55043,m,.19,.19,0
2022,1,31,55045,m,.245,.245,0
2022,1,31,55047,m,.25,.25,0
2022,1,31,55049,m,.299,.299,0
2022,1,31,55053,m,.357,.357,0
2022,1,31,55055,m,.188,.188,0
2022,1,31,55057,m,.136,.136,0
2022,1,31,55061,m,.222,.222,0
2022,1,31,55063,m,.11,.11,0
2022,1,31,55065,m,.195,.195,0
2022,1,31,55067,m,.158,.158,0
2022,1,31,55069,m,-.173,-.173,0
2022,1,31,55071,m,.165,.165,0
2022,1,31,55073,m,.299,.299,0
2022,1,31,55075,m,.338,.338,0
2022,1,31,55077,m,.111,.111,0
2022,1,31,55079,m,.152,.152,0
2022,1,31,55081,m,.247,.247,0
2022,1,31,55083,m,.0989,.0989,0
2022,1,31,55085,m,.221,.221,0
2022,1,31,55087,m,.181,.181,0
2022,1,31,55089,m,.173,.173,0
2022,1,31,55093,m,.0389,.0389,0
2022,1,31,55095,m,.167,.167,0
2022,1,31,55097,m,.0949,.0949,0
2022,1,31,55099,m,.0426,.0426,0
2022,1,31,55101,m,.14,.14,0
2022,1,31,55107,m,.326,.326,0
2022,1,31,55109,m,.0896,.0896,0
2022,1,31,55111,m,.114,.114,0
2022,1,31,55113,m,-.0189,-.0189,0
2022,1,31,55115,m,.236,.236,0
2022,1,31,55117,m,.171,.171,0
2022,1,31,55119,m,.231,.231,0
2022,1,31,55121,m,.303,.303,0
2022,1,31,55123,m,.351,.351,0
2022,1,31,55125,m,.29,.29,0
2022,1,31,55127,m,.26,.26,0
2022,1,31,55129,m,.0248,.0248,0
2022,1,31,55131,m,.252,.252,0
2022,1,31,55133,m,.285,.285,0
2022,1,31,55135,m,.258,.258,0
2022,1,31,55137,m,.206,.206,0
2022,1,31,55139,m,.173,.173,0
2022,1,31,55141,m,.106,.106,0
2022,1,31,56001,m,.182,.182,0
2022,1,31,56003,m,.211,.211,0
2022,1,31,56005,m,.168,.168,0
2022,1,31,56007,m,.257,.257,0
2022,1,31,56009,m,-.101,-.101,0
2022,1,31,56011,m,.722,.722,0
2022,1,31,56013,m,.0831,.0831,0
2022,1,31,56019,m,-.137,-.137,0
2022,1,31,56021,m,.0548,.0548,0
2022,1,31,56023,m,.0792,.0792,0
2022,1,31,56025,m,.16,.16,0
2022,1,31,56029,m,.198,.198,0
2022,1,31,56033,m,.305,.305,0
2022,1,31,56035,m,.0405,.0405,0
2022,1,31,56037,m,.0673,.0673,0
2022,1,31,56039,m,.0188,.0188,0
2022,1,31,56041,m,-.0206,-.0206,0
2022,1,31,56043,m,.297,.297,0
2022,1,31,56045,m,.182,.182,0
2022,2,28,1001,m,.235,.207,0
2022,2,28,1003,m,.142,.0793,0
2022,2,28,1007,m,.291,.17,0
2022,2,28,1009,m,.286,.283,0
2022,2,28,1015,m,.295,.18,0
2022,2,28,1017,m,.132,-.0141,0
2022,2,28,1019,m,.0903,.141,0
2022,2,28,1021,m,.708,.704,0
2022,2,28,1031,m,.28,.173,0
2022,2,28,1039,m,.0283,.0668,0
2022,2,28,1041,m,-.0547,-.0318,0
2022,2,28,1045,m,.257,.144,0
2022,2,28,1047,m,.269,.267,0
2022,2,28,1049,m,.239,.248,0
2022,2,28,1051,m,.229,.179,0
2022,2,28,1053,m,-.121,-.0973,0
2022,2,28,1055,m,.117,.0309,0
2022,2,28,1061,m,.264,.208,0
2022,2,28,1067,m,.577,.505,0
2022,2,28,1069,m,.287,.194,0
2022,2,28,1071,m,.166,.0899,0
2022,2,28,1073,m,.277,.153,0
2022,2,28,1081,m,-.112,-.17,0
2022,2,28,1083,m,.0913,.0332,0
2022,2,28,1089,m,.0651,-.000949,0
2022,2,28,1095,m,.0697,.0111,0
2022,2,28,1097,m,.209,.0707,0
2022,2,28,1101,m,.103,-.0178,0
2022,2,28,1103,m,.0472,-.0162,0
2022,2,28,1105,m,.632,.601,0
2022,2,28,1109,m,.303,.266,0
2022,2,28,1111,m,.239,.144,0
2022,2,28,1113,m,.148,.092,0
2022,2,28,1115,m,.378,.364,0
2022,2,28,1117,m,.257,.178,0
2022,2,28,1121,m,.282,.241,0
2022,2,28,1123,m,.232,.193,0
2022,2,28,1125,m,-.317,-.385,0
2022,2,28,2020,m,.14,.00199,0
2022,2,28,2090,m,.265,.138,0
2022,2,28,2110,m,.00902,-.0147,0
2022,2,28,2122,m,.165,.0933,0
2022,2,28,2130,m,.151,.0137,0
2022,2,28,2150,m,-.123,-.109,0
2022,2,28,2170,m,.0101,-.0402,0
2022,2,28,2185,m,-.0178,.0332,0
2022,2,28,2220,m,-.115,-.133,0
2022,2,28,2240,m,-.0845,-.121,0
2022,2,28,2261,m,.0263,-.0845,0
2022,2,28,4001,m,-.0323,.00147,0
2022,2,28,4003,m,.12,.0417,0
2022,2,28,4005,m,.186,.106,0
2022,2,28,4007,m,.187,.0665,0
2022,2,28,4009,m,.288,.271,0
2022,2,28,4012,m,.0826,.12,0
2022,2,28,4013,m,.0938,-.00158,0
2022,2,28,4015,m,.0712,.00947,0
2022,2,28,4017,m,.261,.203,0
2022,2,28,4019,m,.0995,.0139,0
2022,2,28,4021,m,.0963,.0381,0
2022,2,28,4023,m,.0366,-.0333,0
2022,2,28,4025,m,.121,.0156,0
2022,2,28,4027,m,.147,.0716,0
2022,2,28,5001,m,.171,.128,0
2022,2,28,5003,m,.308,.2,0
2022,2,28,5005,m,.0338,.176,0
2022,2,28,5007,m,.427,.325,0
2022,2,28,5015,m,.218,.0871,0
2022,2,28,5023,m,.322,.179,0
2022,2,28,5031,m,.676,.692,0
2022,2,28,5035,m,.0629,.0699,0
2022,2,28,5045,m,.211,.235,0
2022,2,28,5051,m,.128,.134,0
2022,2,28,5063,m,.538,.371,0
2022,2,28,5067,m,-.174,-.25,0
2022,2,28,5069,m,.245,.299,0
2022,2,28,5085,m,.376,.245,0
2022,2,28,5091,m,-.0249,.106,0
2022,2,28,5115,m,.221,.283,0
2022,2,28,5119,m,.302,.298,0
2022,2,28,5125,m,.337,.333,0
2022,2,28,5131,m,.218,.304,0
2022,2,28,5143,m,.262,.169,0
2022,2,28,5145,m,.276,.295,0
2022,2,28,6001,m,.00738,-.101,0
2022,2,28,6005,m,.00473,-.0756,0
2022,2,28,6007,m,.0556,-.0534,0
2022,2,28,6009,m,.0823,-.0645,0
2022,2,28,6011,m,-.0594,-.0811,0
2022,2,28,6013,m,-.0569,-.143,0
2022,2,28,6017,m,.0549,-.0378,0
2022,2,28,6019,m,.148,.0315,0
2022,2,28,6021,m,.142,.0012,0
2022,2,28,6023,m,.0986,.00819,0
2022,2,28,6025,m,.0402,-.0269,0
2022,2,28,6027,m,.0942,.0403,0
2022,2,28,6029,m,.0582,-.0376,0
2022,2,28,6031,m,-.0857,-.153,0
2022,2,28,6033,m,.16,.076,0
2022,2,28,6035,m,.606,.572,0
2022,2,28,6037,m,-.128,-.165,0
2022,2,28,6039,m,.00202,-.0126,0
2022,2,28,6041,m,-.0162,-.105,0
2022,2,28,6043,m,.247,.177,0
2022,2,28,6045,m,-.0226,-.0366,0
2022,2,28,6047,m,-.0918,-.14,0
2022,2,28,6051,m,.0473,.0094,0
2022,2,28,6053,m,-.0155,-.0983,0
2022,2,28,6055,m,-.0228,-.0714,0
2022,2,28,6057,m,.0378,-.0363,0
2022,2,28,6059,m,-.0406,-.13,0
2022,2,28,6061,m,.0486,-.0454,0
2022,2,28,6063,m,.084,.0483,0
2022,2,28,6065,m,-.0429,-.105,0
2022,2,28,6067,m,.0234,-.0729,0
