year,month,day_endofweek,cityid,merchants_all,revenue_all
2020,1,12,1,.0131,-.0108
2020,1,12,2,.0192,.0266
2020,1,12,3,.0086,-.0696
2020,1,12,4,.0222,-.0246
2020,1,12,5,-.00288,.00356
2020,1,12,6,.0053,-.00644
2020,1,12,7,.00936,-.00638
2020,1,12,8,.0129,-.0334
2020,1,12,9,.0206,.0254
2020,1,12,10,.0109,.00215
2020,1,12,11,.0184,-.0145
2020,1,12,12,.0106,-.0397
2020,1,12,13,.0109,.0124
2020,1,12,14,.0169,.0182
2020,1,12,15,.000208,.000656
2020,1,12,16,.0145,-.0492
2020,1,12,17,.0118,.0232
2020,1,12,18,.00317,-.000153
2020,1,12,19,.0218,-.0273
2020,1,12,20,.0145,-.00211
2020,1,12,21,.00725,-.0243
2020,1,12,22,.00146,-.00901
2020,1,12,23,.0188,.0735
2020,1,12,24,.0193,.00157
2020,1,12,25,.0309,.0368
2020,1,12,26,.0167,-.00811
2020,1,12,27,.0214,-.0336
2020,1,12,28,-.0111,-.0407
2020,1,12,29,-.00952,.0409
2020,1,12,30,.0178,.0233
2020,1,12,31,-.00239,-.0902
2020,1,12,32,.00816,.0217
2020,1,12,33,.00791,-.0359
2020,1,12,34,.02,-.0249
2020,1,12,35,.000819,-.0161
2020,1,12,36,.0348,-.079
2020,1,12,37,.0235,.0475
2020,1,12,38,.0183,-.0607
2020,1,12,39,.0143,-.0024
2020,1,12,40,.00524,.00897
2020,1,12,41,-.0125,-.00361
2020,1,12,42,-.00873,-.0384
2020,1,12,43,.00423,-.0401
2020,1,12,44,.0124,-.0225
2020,1,12,45,.00636,.0148
2020,1,12,46,.000993,-.033
2020,1,12,47,.0111,.000195
2020,1,12,48,.0078,-.0546
2020,1,12,49,.0304,-.000595
2020,1,12,50,.0106,.0211
2020,1,12,51,.000232,-.00747
2020,1,12,52,.00261,.0421
2020,1,12,53,-.00778,-.0503
2020,1,19,1,-.00168,.0126
2020,1,19,2,-.0101,-.0206
2020,1,19,3,-.00812,-.0368
2020,1,19,4,-.00784,.00208
2020,1,19,5,.00219,.00835
2020,1,19,6,-.00158,.0254
2020,1,19,7,-.00292,-.00668
2020,1,19,8,.00369,-.00699
2020,1,19,9,-.00875,-.0934
2020,1,19,10,-.00491,-.00333
2020,1,19,11,-.00585,.0163
2020,1,19,12,.00142,.0442
2020,1,19,13,-.00844,-.00992
2020,1,19,14,-.00116,.00337
2020,1,19,15,-.0019,.0221
2020,1,19,16,-.0144,.0393
2020,1,19,17,-.00746,-.0093
2020,1,19,18,-.0164,.0247
2020,1,19,19,-.00971,.00877
2020,1,19,20,-.00863,.0408
2020,1,19,21,-.00334,.0738
2020,1,19,22,.00481,.0121
2020,1,19,23,.00664,-.014
2020,1,19,24,-.00327,-.00502
2020,1,19,25,-.00705,-.0301
2020,1,19,26,-.00818,-.0228
2020,1,19,27,-.0148,.0599
2020,1,19,28,.0173,-.00551
2020,1,19,29,.00742,.00665
2020,1,19,30,-.0131,.0373
2020,1,19,31,.00194,-.0199
2020,1,19,32,.000852,-.0447
2020,1,19,33,-.0157,.0385
2020,1,19,34,.00827,.000809
2020,1,19,35,-.00551,-.0294
2020,1,19,36,-.0128,.00659
2020,1,19,37,-.00187,.0653
2020,1,19,38,-.00546,.0345
2020,1,19,39,.00395,.0123
2020,1,19,40,.011,-.0214
2020,1,19,41,.00666,.0206
2020,1,19,42,-.00297,-.0611
2020,1,19,43,.00454,-.00751
2020,1,19,44,-.00212,.00818
2020,1,19,45,.00488,.0533
2020,1,19,46,-.00911,.029
2020,1,19,47,-.0115,.0267
2020,1,19,48,-.0119,-.00951
2020,1,19,49,-.0111,.0253
2020,1,19,50,-.0142,-.0123
2020,1,19,51,-.0183,-.0836
2020,1,19,52,-.00575,-.002
2020,1,19,53,.0111,.05
2020,1,26,1,-.00919,-.00132
2020,1,26,2,-.00405,.0111
2020,1,26,3,-.00645,.033
2020,1,26,4,-.0048,.0353
2020,1,26,5,.00571,.0127
2020,1,26,6,.000886,-.00656
2020,1,26,7,-.00322,.015
2020,1,26,8,-.0076,-.00791
2020,1,26,9,-.0104,.051
2020,1,26,10,-.0000668,.0103
2020,1,26,11,-.00822,-.00107
2020,1,26,12,-.00989,-.0104
2020,1,26,13,-.0122,.0235
2020,1,26,14,-.0128,.0168
2020,1,26,15,-.00295,-.0267
2020,1,26,16,.00194,.0212
2020,1,26,17,-.00128,.0116
2020,1,26,18,.00112,-.024
2020,1,26,19,.00486,.0272
2020,1,26,20,.00281,-.0383
2020,1,26,21,-.00345,-.038
2020,1,26,22,-.0125,.0306
2020,1,26,23,.00485,.0155
2020,1,26,24,-.000676,.0629
2020,1,26,25,-.0163,.0379
2020,1,26,26,-.00816,.0252
2020,1,26,27,-.00289,.00689
2020,1,26,28,.00306,.0529
2020,1,26,29,-.00304,-.0122
2020,1,26,30,-.00322,-.00634
2020,1,26,31,-.00432,-.00868
2020,1,26,32,-.00858,.00664
2020,1,26,33,.00213,.052
2020,1,26,34,-.02,.0028
2020,1,26,35,.00346,-.0596
2020,1,26,36,-.0163,.0306
2020,1,26,37,-.0152,-.0514
2020,1,26,38,-.0143,.0574
2020,1,26,39,-.0118,.034
2020,1,26,40,-.00682,.0628
2020,1,26,41,.0000515,-.019
2020,1,26,42,-.00761,.038
2020,1,26,43,-.00702,.0473
2020,1,26,44,-.000218,-.00272
2020,1,26,45,-.0112,.0116
2020,1,26,46,-.0063,-.0166
2020,1,26,47,-.00519,-.00749
2020,1,26,48,.00685,-.0322
2020,1,26,49,-.00963,.00922
2020,1,26,50,.00071,.0395
2020,1,26,51,.0215,.0686
2020,1,26,52,.00436,-.0164
2020,1,26,53,.00183,.0365
2020,2,2,1,-.00333,-.000136
2020,2,2,2,-.00614,-.0147
2020,2,2,3,.00546,.0822
2020,2,2,4,-.0111,-.0105
2020,2,2,5,-.00477,-.0225
2020,2,2,6,-.00506,-.0112
2020,2,2,7,-.00397,-.001
2020,2,2,8,-.01,.0472
2020,2,2,9,-.0033,.0199
2020,2,2,10,-.00659,-.0086
2020,2,2,11,-.00571,-.000646
2020,2,2,12,-.00287,.00905
2020,2,2,13,.0094,-.023
2020,2,2,14,-.00406,-.0371
2020,2,2,15,.00466,.00394
2020,2,2,16,-.00288,-.00592
2020,2,2,17,-.00366,-.0237
2020,2,2,18,.0122,-.000408
2020,2,2,19,-.0185,-.00658
2020,2,2,20,-.00965,-.00138
2020,2,2,21,-.000881,-.00596
2020,2,2,22,.00607,-.0307
2020,2,2,23,-.0316,-.0761
2020,2,2,24,-.0163,-.0525
2020,2,2,25,-.00894,-.0394
2020,2,2,26,-.00177,.0069
2020,2,2,27,-.00515,-.0276
2020,2,2,28,-.00825,-.00123
2020,2,2,29,.0059,-.0346
2020,2,2,30,-.00268,-.0498
2020,2,2,31,.005,.133
2020,2,2,32,-.00109,.0179
2020,2,2,33,.00542,-.0454
2020,2,2,34,-.00929,.0227
2020,2,2,35,.00125,.0962
2020,2,2,36,-.00898,.0479
2020,2,2,37,-.00841,-.0528
2020,2,2,38,.000017,-.0228
2020,2,2,39,-.00746,-.0378
2020,2,2,40,-.00985,-.0451
2020,2,2,41,.00683,.00203
2020,2,2,42,.0203,.0692
2020,2,2,43,-.00212,.00348
2020,2,2,44,-.0109,.0158
2020,2,2,45,-.000565,-.0726
2020,2,2,46,.0146,.0234
2020,2,2,47,.00507,-.0179
2020,2,2,48,-.00319,.0964
2020,2,2,49,-.0119,-.0298
2020,2,2,50,.00229,-.0421
2020,2,2,51,-.00284,.0327
2020,2,2,52,-.00137,-.0225
2020,2,2,53,-.00437,-.0265
2020,2,9,1,.000132,.000562
2020,2,9,2,.000807,-.0179
2020,2,9,3,-.0121,-.101
2020,2,9,4,-.00376,-.0314
2020,2,9,5,-.00347,.016
2020,2,9,6,.00596,.0269
2020,2,9,7,.00612,-.0524
2020,2,9,8,-.00253,.036
2020,2,9,9,.018,.419
2020,2,9,10,.000612,.0192
2020,2,9,11,-.00871,-.0462
2020,2,9,12,.00443,.0182
2020,2,9,13,-.0148,-.00274
2020,2,9,14,.00463,.0183
2020,2,9,15,.00579,.0463
2020,2,9,16,.0019,-.000525
2020,2,9,17,-.0131,-.0241
2020,2,9,18,.00538,-.0294
2020,2,9,19,.0029,-.0447
2020,2,9,20,-.00225,-.0342
2020,2,9,21,.0172,.032
2020,2,9,22,.00469,.0426
2020,2,9,23,-.0201,-.0869
2020,2,9,24,-.00213,.142
2020,2,9,25,-.0152,-.00197
2020,2,9,26,.00918,-.00189
2020,2,9,27,-.0132,-.0295
2020,2,9,28,-.00402,-.0868
2020,2,9,29,.013,-.0571
2020,2,9,30,.0094,-.0241
2020,2,9,31,-.0132,-.029
2020,2,9,32,-.0139,.0056
2020,2,9,33,-.00302,.105
2020,2,9,34,-.0198,.00949
2020,2,9,35,-.00638,.0469
2020,2,9,36,-.00841,-.0497
2020,2,9,37,-.0117,.0188
2020,2,9,38,-.0103,-.00475
2020,2,9,39,.00902,-.0282
2020,2,9,40,.00914,.0635
2020,2,9,41,.00787,.124
2020,2,9,42,.0218,.0202
2020,2,9,43,.000709,-.0232
2020,2,9,44,-.000218,.000466
2020,2,9,45,.0157,.0622
2020,2,9,46,-.000374,-.0231
2020,2,9,47,.00256,.0622
2020,2,9,48,.00961,-.0162
2020,2,9,49,-.0012,.0336
2020,2,9,50,-.0102,-.00879
2020,2,9,51,.0205,-.082
2020,2,9,52,-.0335,-.106
2020,2,9,53,-.0127,-.0429
2020,2,16,1,-.00131,-.0221
2020,2,16,2,-.00255,-.0568
2020,2,16,3,-.0126,-.0443
2020,2,16,4,-.00415,-.0231
2020,2,16,5,-.0117,.0114
2020,2,16,6,.00731,.0316
2020,2,16,7,-.00641,-.029
2020,2,16,8,-.0109,.00263
2020,2,16,9,.0286,.294
2020,2,16,10,.00476,-.016
2020,2,16,11,-.00808,-.0414
2020,2,16,12,.00166,.0321
2020,2,16,13,-.0182,.00822
2020,2,16,14,-.0146,.0297
2020,2,16,15,.00539,-.00369
2020,2,16,16,-.00116,.000156
2020,2,16,17,-.000337,-.0355
2020,2,16,18,-.01,-.0188
2020,2,16,19,-.000962,-.0103
2020,2,16,20,-.00924,-.0121
2020,2,16,21,.0107,-.00914
2020,2,16,22,.0312,-.0201
2020,2,16,23,-.0162,-.166
2020,2,16,24,-.00524,.0612
2020,2,16,25,-.0291,-.015
2020,2,16,26,.00501,-.00769
2020,2,16,27,-.000557,-.0337
2020,2,16,28,.0143,-.0178
2020,2,16,29,-.00427,-.0553
2020,2,16,30,-.00902,-.00998
2020,2,16,31,-.00826,.0128
2020,2,16,32,-.00939,-.0124
2020,2,16,33,.00386,.039
2020,2,16,34,-.00877,.0939
2020,2,16,35,-.00299,-.0892
2020,2,16,36,.00604,-.0346
2020,2,16,37,-.022,-.142
2020,2,16,38,-.0121,.0315
2020,2,16,39,-.00209,.0407
2020,2,16,40,.0211,.0397
2020,2,16,41,.00251,-.0484
2020,2,16,42,.00381,.0846
2020,2,16,43,-.00638,-.0298
2020,2,16,44,-.016,-.0376
2020,2,16,45,-.0126,-.115
2020,2,16,46,-.00498,-.0582
2020,2,16,47,-.0243,.0155
2020,2,16,48,.0152,-.0552
2020,2,16,49,.00745,.0473
2020,2,16,50,-.00411,.00305
2020,2,16,51,.0274,-.0415
2020,2,16,52,.00822,.0179
2020,2,16,53,-.00818,.0649
2020,2,23,1,-.00426,-.0103
2020,2,23,2,-.000243,.0194
2020,2,23,3,-.0206,-.0877
2020,2,23,4,-.00263,-.0117
2020,2,23,5,-.00588,.0367
2020,2,23,6,.00561,.00286
2020,2,23,7,.00833,-.0251
2020,2,23,8,-.00378,-.0117
2020,2,23,9,-.00917,.0404
2020,2,23,10,-.00185,-.0168
2020,2,23,11,-.00702,-.0594
2020,2,23,12,.00192,-.0279
2020,2,23,13,-.0222,-.0545
2020,2,23,14,-.0228,-.00324
2020,2,23,15,.0107,.0446
2020,2,23,16,.0227,.01
2020,2,23,17,-.0102,-.0464
2020,2,23,18,-.0199,-.0833
2020,2,23,19,.00178,-.0946
2020,2,23,20,-.00533,-.065
2020,2,23,21,.011,.0127
2020,2,23,22,.0244,-.0889
2020,2,23,23,-.00979,-.155
2020,2,23,24,-.00144,.0681
2020,2,23,25,-.00656,.013
2020,2,23,26,.0245,.0039
2020,2,23,27,.00159,-.0453
2020,2,23,28,.0202,-.0202
2020,2,23,29,.0205,-.0309
2020,2,23,30,.0105,.0388
2020,2,23,31,-.0053,-.0652
2020,2,23,32,-.0166,.0608
2020,2,23,33,.0153,.0499
2020,2,23,34,-.0114,-.0548
2020,2,23,35,.00568,.0469
2020,2,23,36,-.000735,-.0687
2020,2,23,37,-.0117,-.0953
2020,2,23,38,-.00317,.00666
2020,2,23,39,-.0113,-.0497
2020,2,23,40,.0213,.123
2020,2,23,41,-.00265,.0426
2020,2,23,42,.0183,.0832
2020,2,23,43,.00209,-.0504
2020,2,23,44,-.00107,.0278
2020,2,23,45,-.0149,-.0683
2020,2,23,46,.00469,-.019
2020,2,23,47,-.0305,-.0194
2020,2,23,48,.00504,.00307
2020,2,23,49,-.00254,.0208
2020,2,23,50,-.00446,.0615
2020,2,23,51,.0244,-.0235
2020,2,23,52,.0125,.00253
2020,2,23,53,-.0205,-.0094
2020,3,1,1,-.0136,-.0527
2020,3,1,2,.00395,-.0324
2020,3,1,3,-.0216,-.0785
2020,3,1,4,-.0115,-.0806
2020,3,1,5,-.00936,-.0889
2020,3,1,6,.00149,-.0447
2020,3,1,7,-.00459,.00713
2020,3,1,8,-.0035,-.0609
2020,3,1,9,-.00514,-.0503
2020,3,1,10,-.00297,-.0278
2020,3,1,11,-.0197,-.0392
2020,3,1,12,.000991,-.019
2020,3,1,13,-.0299,-.0672
2020,3,1,14,-.0317,-.0778
2020,3,1,15,.00664,.0426
2020,3,1,16,.0112,-.0604
2020,3,1,17,-.0136,-.0015
2020,3,1,18,-.000678,-.0605
2020,3,1,19,-.00599,-.0656
2020,3,1,20,-.0117,.0277
2020,3,1,21,.0059,-.0399
2020,3,1,22,.00954,-.0983
2020,3,1,23,-.0392,-.107
2020,3,1,24,-.0252,.00122
2020,3,1,25,-.0323,-.056
2020,3,1,26,.00668,-.0369
2020,3,1,27,.00276,-.0344
2020,3,1,28,.00185,-.0676
2020,3,1,29,-.0284,-.13
2020,3,1,30,.00091,-.104
2020,3,1,31,-.0261,-.0222
2020,3,1,32,-.0142,-.00564
2020,3,1,33,-.0268,-.00445
2020,3,1,34,-.00749,-.0158
2020,3,1,35,.00497,-.0243
2020,3,1,36,.00293,-.0252
2020,3,1,37,-.0184,-.0651
2020,3,1,38,-.016,-.0457
2020,3,1,39,-.00438,-.0452
2020,3,1,40,.00935,-.00171
2020,3,1,41,-.00247,.0332
2020,3,1,42,-.00215,.0336
2020,3,1,43,.0155,-.0501
2020,3,1,44,-.033,-.24
2020,3,1,45,-.0253,-.134
2020,3,1,46,.00438,-.115
2020,3,1,47,-.0293,-.0858
2020,3,1,48,.0104,-.0299
2020,3,1,49,-.0108,-.0616
2020,3,1,50,-.013,-.0413
2020,3,1,51,.00581,.0151
2020,3,1,52,-.0136,.0274
2020,3,1,53,.00428,.0764
2020,3,8,1,-.0156,-.00043
2020,3,8,2,-.00391,-.0574
2020,3,8,3,-.0125,-.0295
2020,3,8,4,-.0158,-.0374
2020,3,8,5,-.0333,.0164
2020,3,8,6,-.001,-.00552
2020,3,8,7,-.00493,-.0396
2020,3,8,8,-.00637,.0315
2020,3,8,9,-.0231,-.0586
2020,3,8,10,-.00143,.038
2020,3,8,11,-.0141,-.0203
2020,3,8,12,-.0138,-.0182
2020,3,8,13,-.0187,.0468
2020,3,8,14,-.0366,-.0294
2020,3,8,15,.0131,.067
2020,3,8,16,.0133,-.0402
2020,3,8,17,-.0147,.0266
2020,3,8,18,.00498,-.0407
2020,3,8,19,.00256,-.0223
2020,3,8,20,-.0135,.039
2020,3,8,21,-.0213,-.242
2020,3,8,22,-.0187,.00699
2020,3,8,23,-.0627,-.162
2020,3,8,24,-.0676,.000105
2020,3,8,25,-.0348,-.0362
2020,3,8,26,-.0214,-.0578
2020,3,8,27,-.000724,.0503
2020,3,8,28,-.0133,-.018
2020,3,8,29,-.0622,-.0596
2020,3,8,30,-.0321,-.0377
2020,3,8,31,-.0273,-.0149
2020,3,8,32,-.00715,.0793
2020,3,8,33,-.0601,.0569
2020,3,8,34,-.0208,.000612
2020,3,8,35,-.02,-.00568
2020,3,8,36,-.00497,-.0244
2020,3,8,37,-.0513,-.073
2020,3,8,38,-.0394,-.0742
2020,3,8,39,-.0037,.0274
2020,3,8,40,.0261,.0701
2020,3,8,41,-.0359,.0637
2020,3,8,42,.00529,-.0264
2020,3,8,43,.00377,-.0552
2020,3,8,44,.00273,-.25
2020,3,8,45,-.0738,-.0609
2020,3,8,46,-.0349,-.054
2020,3,8,47,-.0417,.0244
2020,3,8,48,-.0189,-.0506
2020,3,8,49,-.0355,.0294
2020,3,8,50,-.026,.00389
2020,3,8,51,-.02,-.0159
2020,3,8,52,-.0107,.0676
2020,3,8,53,-.0305,.0251
2020,3,15,1,-.0309,-.197
2020,3,15,2,-.0221,-.281
2020,3,15,3,-.0228,-.172
2020,3,15,4,-.0207,-.145
2020,3,15,5,-.0442,-.0852
2020,3,15,6,-.018,-.147
2020,3,15,7,-.0096,-.0662
2020,3,15,8,-.0109,-.158
2020,3,15,9,-.0393,-.173
2020,3,15,10,-.0109,-.0878
2020,3,15,11,-.0292,-.131
2020,3,15,12,-.0462,-.22
2020,3,15,13,-.0204,-.107
2020,3,15,14,-.0508,-.16
2020,3,15,15,.0145,-.0605
2020,3,15,16,.000265,-.111
2020,3,15,17,-.0274,-.142
2020,3,15,18,.00472,-.132
2020,3,15,19,-.00662,-.142
2020,3,15,20,-.00178,-.179
2020,3,15,21,-.0349,-.301
2020,3,15,22,-.0196,-.103
2020,3,15,23,-.0571,-.256
2020,3,15,24,-.0638,-.101
2020,3,15,25,-.0491,-.282
2020,3,15,26,-.029,-.153
2020,3,15,27,-.0222,-.13
2020,3,15,28,-.0142,-.045
2020,3,15,29,-.0712,-.239
2020,3,15,30,-.0266,-.174
2020,3,15,31,-.0263,-.125
2020,3,15,32,-.00296,-.0364
2020,3,15,33,-.0572,-.0939
2020,3,15,34,-.0329,-.0648
2020,3,15,35,-.0559,-.16
2020,3,15,36,-.0127,-.149
2020,3,15,37,-.0579,-.201
2020,3,15,38,-.0446,-.171
2020,3,15,39,-.0186,-.0881
2020,3,15,40,-.00587,-.119
2020,3,15,41,-.0287,-.0912
2020,3,15,42,-.00115,-.00156
2020,3,15,43,-.00152,-.128
2020,3,15,44,-.0573,-.318
2020,3,15,45,-.0692,-.0833
2020,3,15,46,-.0426,-.14
2020,3,15,47,-.0506,-.102
2020,3,15,48,-.0234,-.128
2020,3,15,49,-.0544,-.0372
2020,3,15,50,-.012,-.0198
2020,3,15,51,-.0000309,-.168
2020,3,15,52,.011,.0437
2020,3,15,53,-.0529,-.0189
2020,3,22,1,-.104,-.428
2020,3,22,2,-.114,-.52
2020,3,22,3,-.103,-.415
2020,3,22,4,-.0685,-.304
2020,3,22,5,-.0608,-.215
2020,3,22,6,-.0822,-.357
2020,3,22,7,-.0627,-.297
2020,3,22,8,-.0823,-.388
2020,3,22,9,-.131,-.421
2020,3,22,10,-.0555,-.215
2020,3,22,11,-.0474,-.238
2020,3,22,12,-.159,-.535
2020,3,22,13,-.102,-.354
2020,3,22,14,-.163,-.531
2020,3,22,15,-.0674,-.3
2020,3,22,16,-.0474,-.32
2020,3,22,17,-.0488,-.441
2020,3,22,18,-.0688,-.311
2020,3,22,19,-.0547,-.222
2020,3,22,20,-.0513,-.311
2020,3,22,21,-.215,-.627
2020,3,22,22,-.0426,-.242
2020,3,22,23,-.153,-.455
2020,3,22,24,-.129,-.29
2020,3,22,25,-.144,-.455
2020,3,22,26,-.0558,-.333
2020,3,22,27,-.0835,-.372
2020,3,22,28,-.0792,-.364
2020,3,22,29,-.154,-.515
2020,3,22,30,-.117,-.363
2020,3,22,31,-.0993,-.427
2020,3,22,32,-.0554,-.155
2020,3,22,33,-.0685,-.236
2020,3,22,34,-.0887,-.297
2020,3,22,35,-.099,-.315
2020,3,22,36,-.0691,-.351
2020,3,22,37,-.0884,-.417
2020,3,22,38,-.101,-.388
2020,3,22,39,-.0352,-.329
2020,3,22,40,-.0522,-.4
2020,3,22,41,-.146,-.432
2020,3,22,42,-.0564,-.213
2020,3,22,43,-.0294,-.196
2020,3,22,44,-.147,-.639
2020,3,22,45,-.108,-.22
2020,3,22,46,-.113,-.333
2020,3,22,47,-.0886,-.257
2020,3,22,48,-.0378,-.361
2020,3,22,49,-.0634,-.231
2020,3,22,50,-.0737,-.231
2020,3,22,51,-.00165,-.232
2020,3,22,52,-.077,-.275
2020,3,22,53,-.0732,-.21
2020,3,29,1,-.296,-.577
2020,3,29,2,-.386,-.718
2020,3,29,3,-.324,-.585
2020,3,29,4,-.215,-.442
2020,3,29,5,-.156,-.385
2020,3,29,6,-.244,-.52
2020,3,29,7,-.225,-.445
2020,3,29,8,-.345,-.565
2020,3,29,9,-.287,-.565
2020,3,29,10,-.227,-.371
2020,3,29,11,-.204,-.402
2020,3,29,12,-.335,-.644
2020,3,29,13,-.3,-.52
2020,3,29,14,-.402,-.698
2020,3,29,15,-.223,-.413
2020,3,29,16,-.203,-.516
2020,3,29,17,-.354,-.598
2020,3,29,18,-.199,-.42
2020,3,29,19,-.148,-.391
2020,3,29,20,-.163,-.477
2020,3,29,21,-.446,-.679
2020,3,29,22,-.163,-.436
2020,3,29,23,-.323,-.604
2020,3,29,24,-.332,-.552
2020,3,29,25,-.315,-.648
2020,3,29,26,-.172,-.429
2020,3,29,27,-.266,-.528
2020,3,29,28,-.232,-.457
2020,3,29,29,-.304,-.688
2020,3,29,30,-.314,-.558
2020,3,29,31,-.338,-.527
2020,3,29,32,-.224,-.442
2020,3,29,33,-.205,-.369
2020,3,29,34,-.21,-.462
2020,3,29,35,-.278,-.488
2020,3,29,36,-.237,-.574
2020,3,29,37,-.243,-.554
2020,3,29,38,-.307,-.59
2020,3,29,39,-.177,-.444
2020,3,29,40,-.155,-.493
2020,3,29,41,-.306,-.518
2020,3,29,42,-.231,-.447
2020,3,29,43,-.144,-.409
2020,3,29,44,-.473,-.731
2020,3,29,45,-.224,-.391
2020,3,29,46,-.299,-.521
2020,3,29,47,-.246,-.438
2020,3,29,48,-.317,-.574
2020,3,29,49,-.182,-.403
2020,3,29,50,-.129,-.299
2020,3,29,51,-.163,-.455
2020,3,29,52,-.247,-.419
2020,3,29,53,-.221,-.347
2020,4,5,1,-.292,-.525
2020,4,5,2,-.41,-.694
2020,4,5,3,-.312,-.517
2020,4,5,4,-.258,-.426
2020,4,5,5,-.175,-.362
2020,4,5,6,-.244,-.469
2020,4,5,7,-.251,-.426
2020,4,5,8,-.338,-.514
2020,4,5,9,-.335,-.602
2020,4,5,10,-.225,-.382
2020,4,5,11,-.264,-.416
2020,4,5,12,-.34,-.593
2020,4,5,13,-.378,-.531
2020,4,5,14,-.401,-.645
2020,4,5,15,-.269,-.428
2020,4,5,16,-.251,-.461
2020,4,5,17,-.398,-.587
2020,4,5,18,-.259,-.418
2020,4,5,19,-.188,-.348
2020,4,5,20,-.24,-.353
2020,4,5,21,-.438,-.681
2020,4,5,22,-.241,-.401
2020,4,5,23,-.375,-.589
2020,4,5,24,-.383,-.553
2020,4,5,25,-.379,-.624
2020,4,5,26,-.238,-.435
2020,4,5,27,-.295,-.457
2020,4,5,28,-.3,-.526
2020,4,5,29,-.364,-.706
2020,4,5,30,-.286,-.535
2020,4,5,31,-.365,-.585
2020,4,5,32,-.253,-.404
2020,4,5,33,-.249,-.373
2020,4,5,34,-.231,-.422
2020,4,5,35,-.279,-.38
2020,4,5,36,-.256,-.438
2020,4,5,37,-.299,-.548
2020,4,5,38,-.333,-.578
2020,4,5,39,-.226,-.449
2020,4,5,40,-.165,-.437
2020,4,5,41,-.293,-.463
2020,4,5,42,-.271,-.445
2020,4,5,43,-.211,-.423
2020,4,5,44,-.495,-.708
2020,4,5,45,-.247,-.35
2020,4,5,46,-.311,-.487
2020,4,5,47,-.263,-.429
2020,4,5,48,-.41,-.622
2020,4,5,49,-.242,-.374
2020,4,5,50,-.168,-.309
2020,4,5,51,-.239,-.46
2020,4,5,52,-.297,-.451
2020,4,5,53,-.256,-.345
2020,4,12,1,-.323,-.572
2020,4,12,2,-.442,-.721
2020,4,12,3,-.321,-.516
2020,4,12,4,-.276,-.458
2020,4,12,5,-.233,-.343
2020,4,12,6,-.264,-.506
2020,4,12,7,-.259,-.447
2020,4,12,8,-.36,-.56
2020,4,12,9,-.331,-.562
2020,4,12,10,-.23,-.359
2020,4,12,11,-.28,-.447
2020,4,12,12,-.333,-.619
2020,4,12,13,-.402,-.51
2020,4,12,14,-.429,-.64
2020,4,12,15,-.275,-.424
2020,4,12,16,-.252,-.462
2020,4,12,17,-.403,-.604
2020,4,12,18,-.248,-.42
2020,4,12,19,-.262,-.408
2020,4,12,20,-.239,-.37
2020,4,12,21,-.467,-.663
2020,4,12,22,-.22,-.406
2020,4,12,23,-.378,-.605
2020,4,12,24,-.374,-.486
2020,4,12,25,-.41,-.634
2020,4,12,26,-.261,-.426
2020,4,12,27,-.325,-.523
2020,4,12,28,-.289,-.488
2020,4,12,29,-.38,-.653
2020,4,12,30,-.311,-.541
2020,4,12,31,-.367,-.568
2020,4,12,32,-.276,-.448
2020,4,12,33,-.295,-.408
2020,4,12,34,-.238,-.439
2020,4,12,35,-.276,-.464
2020,4,12,36,-.317,-.548
2020,4,12,37,-.289,-.509
2020,4,12,38,-.352,-.635
2020,4,12,39,-.224,-.461
2020,4,12,40,-.189,-.346
2020,4,12,41,-.328,-.543
2020,4,12,42,-.275,-.415
2020,4,12,43,-.242,-.438
2020,4,12,44,-.497,-.716
2020,4,12,45,-.255,-.43
2020,4,12,46,-.332,-.525
2020,4,12,47,-.302,-.462
2020,4,12,48,-.418,-.642
2020,4,12,49,-.259,-.413
2020,4,12,50,-.188,-.271
2020,4,12,51,-.253,-.484
2020,4,12,52,-.301,-.391
2020,4,12,53,-.268,-.284
2020,4,19,1,-.3,-.493
2020,4,19,2,-.428,-.688
2020,4,19,3,-.316,-.474
2020,4,19,4,-.26,-.312
2020,4,19,5,-.218,-.231
2020,4,19,6,-.245,-.409
2020,4,19,7,-.242,-.303
2020,4,19,8,-.338,-.421
2020,4,19,9,-.33,-.5
2020,4,19,10,-.217,-.284
2020,4,19,11,-.266,-.271
2020,4,19,12,-.33,-.581
2020,4,19,13,-.375,-.492
2020,4,19,14,-.413,-.619
2020,4,19,15,-.259,-.283
2020,4,19,16,-.241,-.383
2020,4,19,17,-.384,-.581
2020,4,19,18,-.26,-.312
2020,4,19,19,-.239,-.287
2020,4,19,20,-.221,-.323
2020,4,19,21,-.439,-.618
2020,4,19,22,-.194,-.244
2020,4,19,23,-.369,-.558
2020,4,19,24,-.361,-.449
2020,4,19,25,-.414,-.644
2020,4,19,26,-.23,-.315
2020,4,19,27,-.307,-.417
2020,4,19,28,-.283,-.482
2020,4,19,29,-.385,-.653
2020,4,19,30,-.294,-.473
2020,4,19,31,-.356,-.521
2020,4,19,32,-.266,-.365
2020,4,19,33,-.277,-.218
2020,4,19,34,-.227,-.268
2020,4,19,35,-.248,-.361
2020,4,19,36,-.286,-.467
2020,4,19,37,-.271,-.468
2020,4,19,38,-.317,-.525
2020,4,19,39,-.226,-.361
2020,4,19,40,-.212,-.384
2020,4,19,41,-.316,-.461
2020,4,19,42,-.264,-.344
2020,4,19,43,-.224,-.266
2020,4,19,44,-.453,-.692
2020,4,19,45,-.254,-.28
