year,month,day,statefips,revenue_food_accommodation,revenue_retail,merchants_food_accommodation,merchants_retail
2020,6,7,27,-.57412136,-.095569462,-.40662026,-.15182914
2020,6,7,28,-.39173391,.02465239,-.34472805,-.16341776
2020,6,7,29,-.40166357,-.032824252,-.24996302,-.20141251
2020,6,7,30,-.40189004,-.045782205,-.30242088,-.14846149
2020,6,7,31,-.26746538,.05108067,-.24711984,-.062686294
2020,6,7,32,-.46567747,-.048195738,-.40914458,-.16937196
2020,6,7,33,-.66388464,-.070312522,-.44553092,-.24453487
2020,6,7,34,-.69474202,-.21215753,-.41871005,-.32329094
2020,6,7,35,-.39574265,-.0026451712,-.33477429,-.18705402
2020,6,7,36,-.72767001,-.31471539,-.45862314,-.29787374
2020,6,7,37,-.43978626,.048649546,-.31426314,-.11389326
2020,6,7,38,-.41697264,.14127272,-.33646125,-.10218593
2020,6,7,39,-.48016253,-.00069359539,-.35015959,-.16398147
2020,6,7,40,-.41766647,-.043853618,-.3774299,-.16383903
2020,6,7,41,-.5243516,.062797457,-.36189088,-.16728041
2020,6,7,42,-.62911093,-.11036251,-.44019601,-.26193669
2020,6,7,44,-.66527909,-.23276341,-.49913266,-.32143107
2020,6,7,45,-.24441199,.05272872,-.27594322,-.13051456
2020,6,7,46,-.32739022,.12115537,-.28870696,-.12144025
2020,6,7,47,-.34506911,.12262192,-.27376905,-.074780695
2020,6,7,48,-.51537484,-.017937446,-.39925882,-.1817067
2020,6,7,49,-.30726126,-.088141449,-.2343737,-.11839323
2020,6,7,50,-.60949975,-.25325322,-.45066217,-.22044124
2020,6,7,51,-.48562425,-.044927634,-.34631544,-.18906105
2020,6,7,53,-.56872052,-.24543583,-.35567614,-.26313636
2020,6,7,54,-.47800019,.020368427,-.29193306,-.12604274
2020,6,7,55,-.4951866,-.15938698,-.37134254,-.23511738
2020,6,7,56,-.38507694,-.10076528,-.28118876,-.24900521
2020,6,8,1,-.40617186,.042909056,-.31326073,-.14439623
2020,6,8,2,-.58519173,-.18628848,-.43728328,-.33896211
2020,6,8,4,-.43961456,-.11399895,-.34586629,-.12521389
2020,6,8,5,-.44669765,-.037842594,-.31257939,-.18331555
2020,6,8,6,-.62983018,-.12044512,-.42173505,-.26654476
2020,6,8,8,-.49533513,-.21856987,-.37366289,-.24254987
2020,6,8,9,-.4064295,-.095799863,-.36745447,-.23437582
2020,6,8,10,-.59726328,-.082300231,-.49954087,-.20462281
2020,6,8,11,-.82686919,-.51035476,-.60863918,-.34324414
2020,6,8,12,-.51932007,-.14731194,-.40587002,-.20012844
2020,6,8,13,-.37820604,-.061358638,-.32003811,-.21676818
2020,6,8,15,-.60180753,-.3170597,-.38178617,-.31648919
2020,6,8,16,-.19756757,.19957733,-.17497438,-.11876167
2020,6,8,17,-.54174542,-.2138194,-.43337494,-.29529995
2020,6,8,18,-.50438309,-.061954349,-.39390904,-.19389686
2020,6,8,19,-.42453724,-.14407696,-.29940364,-.17816113
2020,6,8,20,-.47194999,-.22423175,-.32560343,-.21625957
2020,6,8,21,-.46571499,.15011357,-.33765838,-.15330721
2020,6,8,22,-.5908457,-.05505139,-.49405161,-.24055424
2020,6,8,23,-.65882581,-.39362636,-.51724195,-.3866289
2020,6,8,24,-.46228623,-.22467355,-.38858679,-.29048583
2020,6,8,25,-.71378571,-.38909101,-.51263809,-.34472838
2020,6,8,26,-.54781705,.029991699,-.47589797,-.2120719
2020,6,8,27,-.57555133,-.075518988,-.40360782,-.14443885
2020,6,8,28,-.39045051,.0011419837,-.35508099,-.1731621
2020,6,8,29,-.3976056,-.039308727,-.25596723,-.20258257
2020,6,8,30,-.39639357,.0040736715,-.29663798,-.15611202
2020,6,8,31,-.26588041,.082087189,-.2428975,-.058781903
2020,6,8,32,-.44430596,-.060815092,-.37921798,-.16807628
2020,6,8,33,-.64995253,-.088879198,-.44857857,-.2402163
2020,6,8,34,-.68245518,-.20616016,-.41715062,-.32402164
2020,6,8,35,-.40360391,-.0082522202,-.34324819,-.18927339
2020,6,8,36,-.71857661,-.3110489,-.45594621,-.29510126
2020,6,8,37,-.43466443,.05046308,-.31834343,-.11418987
2020,6,8,38,-.42724016,.17038111,-.34486732,-.10863343
2020,6,8,39,-.47800127,.0041355952,-.35233325,-.16430448
2020,6,8,40,-.43541306,-.047665324,-.39528397,-.17271686
2020,6,8,41,-.52991623,.061248079,-.36010236,-.16431308
2020,6,8,42,-.62031686,-.10279301,-.43387744,-.25378543
2020,6,8,44,-.64320582,-.2483228,-.50313759,-.32196784
2020,6,8,45,-.23363578,.054740973,-.27659819,-.13506196
2020,6,8,46,-.35093254,.11827548,-.29049012,-.11749726
2020,6,8,47,-.35958424,.11832953,-.2777819,-.074694529
2020,6,8,48,-.54165715,-.027779147,-.412496,-.18574311
2020,6,8,49,-.30659765,-.095023759,-.23961779,-.11766477
2020,6,8,50,-.61193812,-.28074783,-.44819692,-.22429152
2020,6,8,51,-.48628217,-.061706737,-.3441588,-.19206655
2020,6,8,53,-.56660378,-.23984091,-.35224602,-.25683716
2020,6,8,54,-.48419008,-.00676612,-.29464015,-.12668233
2020,6,8,55,-.49532413,-.15604074,-.37199453,-.23445824
2020,6,8,56,-.36647743,-.12375069,-.28426817,-.25358847
2020,6,9,1,-.41744104,.028789572,-.31380641,-.14331539
2020,6,9,2,-.58897883,-.19185375,-.44041008,-.33896211
2020,6,9,4,-.44425744,-.1187713,-.35026065,-.12342651
2020,6,9,5,-.44640923,-.038808838,-.31041005,-.18411079
2020,6,9,6,-.62048125,-.11145003,-.41796485,-.25806642
2020,6,9,8,-.50502706,-.22267398,-.37489393,-.24116881
2020,6,9,9,-.42641637,-.084519587,-.36896595,-.23481309
2020,6,9,10,-.59270102,-.070112832,-.49723911,-.2051702
2020,6,9,11,-.83155316,-.50632721,-.6020382,-.33349958
2020,6,9,12,-.51714098,-.14664219,-.40315118,-.19705047
2020,6,9,13,-.37373531,-.06784232,-.31921485,-.21593438
2020,6,9,15,-.58864748,-.33413449,-.37422851,-.32526663
2020,6,9,16,-.20137753,.19986999,-.17422059,-.11166348
2020,6,9,17,-.54433584,-.20673324,-.42962372,-.28944409
2020,6,9,18,-.50637954,-.04805864,-.3967559,-.18775107
2020,6,9,19,-.42763799,-.13388281,-.3031446,-.17409419
2020,6,9,20,-.48583302,-.21200208,-.32796785,-.21562204
2020,6,9,21,-.45380539,.13852374,-.33495605,-.15307185
2020,6,9,22,-.58538288,-.055374257,-.49077067,-.24264206
2020,6,9,23,-.64287186,-.38610658,-.51922542,-.3850089
2020,6,9,24,-.45493567,-.21548758,-.38868117,-.28417212
2020,6,9,25,-.70561361,-.3824513,-.51168913,-.33782622
2020,6,9,26,-.54238695,.065315895,-.47119811,-.20584399
2020,6,9,27,-.57518566,-.07678543,-.39873847,-.14375812
2020,6,9,28,-.39255935,-.010999575,-.35435167,-.17240186
2020,6,9,29,-.397508,-.042627271,-.25657561,-.20326227
2020,6,9,30,-.39106211,.032111246,-.29297885,-.15282644
2020,6,9,31,-.27137524,.10089406,-.24470659,-.057032168
2020,6,9,32,-.41783157,-.065946043,-.34908026,-.16440441
2020,6,9,33,-.6446045,-.067303225,-.44396189,-.23617402
2020,6,9,34,-.6653176,-.18419966,-.41520718,-.31936541
2020,6,9,35,-.4055903,.0027298797,-.33855739,-.18400112
2020,6,9,36,-.71254063,-.29038695,-.45371523,-.28939921
2020,6,9,37,-.43104985,.061744846,-.31918001,-.11041804
2020,6,9,38,-.44940257,.17161234,-.34285802,-.11616096
2020,6,9,39,-.47338784,.011521627,-.35199243,-.16350056
2020,6,9,40,-.43933472,-.052910376,-.39597389,-.17733568
2020,6,9,41,-.52519828,.053537618,-.35839307,-.16287354
2020,6,9,42,-.61934656,-.097165868,-.42717323,-.24456453
2020,6,9,44,-.63898635,-.23073515,-.50125992,-.31651387
2020,6,9,45,-.22754645,.055894159,-.27566013,-.13466778
2020,6,9,46,-.36614013,.12846269,-.28823432,-.12288447
2020,6,9,47,-.35974663,.12206829,-.27909416,-.075408481
2020,6,9,48,-.54638129,-.032271113,-.41559675,-.18801361
2020,6,9,49,-.30913585,-.094003357,-.23999543,-.10998725
2020,6,9,50,-.62362808,-.29957002,-.44831553,-.22914165
2020,6,9,51,-.48342079,-.050636724,-.34341261,-.19056715
2020,6,9,53,-.56281751,-.21518661,-.34894758,-.25221765
2020,6,9,54,-.49207512,-.021171754,-.29802099,-.12744436
2020,6,9,55,-.49901712,-.15240011,-.3692154,-.23174664
2020,6,9,56,-.38982561,-.13453668,-.28523254,-.26445299
2020,6,10,1,-.42202809,.017993934,-.31648651,-.14504069
2020,6,10,2,-.59587932,-.20899661,-.44749349,-.33735481
2020,6,10,4,-.44651476,-.13331737,-.35319889,-.13017745
2020,6,10,5,-.44672072,-.038379077,-.31159377,-.18622878
2020,6,10,6,-.62113303,-.10425124,-.41958308,-.26283902
2020,6,10,8,-.50522518,-.22845908,-.37816006,-.24854676
2020,6,10,9,-.42095849,-.094313927,-.37151459,-.23764691
2020,6,10,10,-.57321978,-.04018442,-.50129473,-.19531247
2020,6,10,11,-.82959092,-.49673152,-.60687172,-.33550215
2020,6,10,12,-.51444608,-.1393031,-.40263629,-.20153677
2020,6,10,13,-.37468651,-.065584458,-.32295722,-.21652535
2020,6,10,15,-.5843696,-.36524385,-.36722052,-.32490927
2020,6,10,16,-.20469888,.20543469,-.17607912,-.11640865
2020,6,10,17,-.54777908,-.20749894,-.42866746,-.28664514
2020,6,10,18,-.50314718,-.036939688,-.39877486,-.18457992
2020,6,10,19,-.42171943,-.14440294,-.30388185,-.17358281
2020,6,10,20,-.47478282,-.2093356,-.32919455,-.22040108
2020,6,10,21,-.45316711,.10456152,-.33649153,-.1525217
2020,6,10,22,-.5784421,-.060140714,-.48741102,-.25062871
2020,6,10,23,-.62942225,-.3980242,-.51096052,-.38095155
2020,6,10,24,-.45203421,-.1989205,-.39613485,-.28518209
2020,6,10,25,-.70044225,-.36747301,-.51177853,-.3329297
2020,6,10,26,-.53717297,.073249675,-.46720147,-.20754695
2020,6,10,27,-.57568413,-.081033811,-.39487773,-.14161007
2020,6,10,28,-.40397382,-.011162553,-.36065751,-.17237446
2020,6,10,29,-.39660421,-.042687505,-.25499696,-.20336175
2020,6,10,30,-.38137072,.0039720889,-.29225117,-.15957633
2020,6,10,31,-.29627225,.091333762,-.246986,-.068605885
2020,6,10,32,-.40120855,-.0885695,-.33528501,-.16445431
2020,6,10,33,-.63789386,-.070367225,-.44575521,-.23886645
2020,6,10,34,-.63345087,-.16308166,-.41442668,-.31399626
2020,6,10,35,-.41489509,.012661546,-.34127447,-.19366637
2020,6,10,36,-.70379609,-.2823875,-.45302784,-.28677136
2020,6,10,37,-.4285543,.080215536,-.32051474,-.10962775
2020,6,10,38,-.41896147,.1606942,-.34185573,-.11155012
2020,6,10,39,-.47391075,.027718194,-.35116181,-.15906724
2020,6,10,40,-.44595882,-.059333481,-.39845869,-.17470132
2020,6,10,41,-.5252105,.045114249,-.35698712,-.16606636
2020,6,10,42,-.61656404,-.079299159,-.42250273,-.23507316
2020,6,10,44,-.63250124,-.17550769,-.49929762,-.31139615
2020,6,10,45,-.21847793,.069860473,-.27545068,-.13205184
2020,6,10,46,-.3604143,.11591214,-.28351989,-.12853496
2020,6,10,47,-.37371576,.11036036,-.28387538,-.07680127
2020,6,10,48,-.54987264,-.051055983,-.42023966,-.19402948
2020,6,10,49,-.31147259,-.095772237,-.23986469,-.11136741
2020,6,10,50,-.62522668,-.33130983,-.44922698,-.22630091
2020,6,10,51,-.48070568,-.045171909,-.3471109,-.19186866
2020,6,10,53,-.56027609,-.23001148,-.34944794,-.25293806
2020,6,10,54,-.47730458,-.021519108,-.29768595,-.12298194
2020,6,10,55,-.50114274,-.14859633,-.36787632,-.23074204
2020,6,10,56,-.38963026,-.17586164,-.29062083,-.27335256
2020,6,11,1,-.41983169,-.0032545752,-.32619306,-.14832765
2020,6,11,2,-.60727966,-.20782794,-.45589283,-.33961457
2020,6,11,4,-.44298583,-.13541126,-.35726616,-.12311657
2020,6,11,5,-.44226548,-.011396293,-.31231543,-.19379701
2020,6,11,6,-.6178053,-.094444022,-.41934597,-.25945681
2020,6,11,8,-.50045514,-.22847104,-.37584049,-.24970745
2020,6,11,9,-.4507789,-.12268557,-.37821752,-.25587422
2020,6,11,10,-.56516796,-.061988655,-.50250816,-.20336734
2020,6,11,11,-.83046126,-.4997333,-.61147749,-.33850002
2020,6,11,12,-.50969964,-.14859015,-.40484944,-.20489168
2020,6,11,13,-.36780712,-.071546689,-.32492289,-.2201315
2020,6,11,15,-.57471293,-.38066328,-.35465378,-.32944775
2020,6,11,16,-.18819915,.19794348,-.17314953,-.12459335
2020,6,11,17,-.54844964,-.21250671,-.43102783,-.28085405
2020,6,11,18,-.50009942,-.04077578,-.40057194,-.18812042
2020,6,11,19,-.41486323,-.13756447,-.30491477,-.17810737
2020,6,11,20,-.47530115,-.17476326,-.33083406,-.22372593
2020,6,11,21,-.44698226,.1042956,-.34179029,-.16193946
2020,6,11,22,-.5713082,-.066603288,-.48351389,-.25552443
2020,6,11,23,-.61556077,-.42280945,-.50579137,-.37757152
2020,6,11,24,-.44378513,-.21123481,-.39926779,-.2840842
2020,6,11,25,-.69690609,-.35830918,-.51618415,-.32380012
2020,6,11,26,-.52780396,.10049053,-.46530417,-.21032727
2020,6,11,27,-.5679481,-.084438331,-.3930608,-.13908969
2020,6,11,28,-.40533745,-.044976782,-.37436199,-.18509215
2020,6,11,29,-.38659573,-.045324922,-.25408617,-.20373173
2020,6,11,30,-.37627906,-.017687725,-.29510272,-.15958063
2020,6,11,31,-.26908863,.099511296,-.24739873,-.066336557
2020,6,11,32,-.39860731,-.088185318,-.33274126,-.15911765
2020,6,11,33,-.64867461,-.095691361,-.44420576,-.23795769
2020,6,11,34,-.63018149,-.17417744,-.42048621,-.31670979
2020,6,11,35,-.41719359,-.024155231,-.34156534,-.19868696
2020,6,11,36,-.70469314,-.2917788,-.45843521,-.29330295
2020,6,11,37,-.42934009,.085614555,-.32377553,-.11141234
2020,6,11,38,-.42377186,.14496595,-.33884019,-.11015713
2020,6,11,39,-.46967921,.040227957,-.35335982,-.15465935
2020,6,11,40,-.45621759,-.05937713,-.40025014,-.17945842
2020,6,11,41,-.53301537,.055967122,-.35654891,-.16400264
2020,6,11,42,-.60917926,-.062824778,-.42045894,-.22508122
2020,6,11,44,-.62916487,-.17267844,-.50117546,-.30637732
2020,6,11,45,-.20285036,.0787751,-.28100476,-.13443959
2020,6,11,46,-.35792792,.12084146,-.28797436,-.12485048
2020,6,11,47,-.37129405,.11542215,-.29209331,-.080451213
2020,6,11,48,-.55216086,-.065207839,-.42777255,-.20100906
2020,6,11,49,-.3114506,-.086031884,-.24194223,-.11739358
2020,6,11,50,-.6279062,-.34455663,-.44721732,-.2203116
2020,6,11,51,-.47953507,-.045366149,-.34600723,-.19276886
2020,6,11,53,-.55387354,-.21065648,-.34633046,-.24586602
2020,6,11,54,-.48215204,-.06730596,-.30105031,-.1263689
2020,6,11,55,-.50372463,-.14894614,-.36989143,-.2279693
2020,6,11,56,-.38687411,-.21618448,-.2902559,-.27018562
2020,6,12,1,-.43417591,-.023686426,-.33780327,-.15740773
2020,6,12,2,-.61194706,-.2069582,-.45853132,-.34494013
2020,6,12,4,-.43888119,-.15011179,-.35684425,-.13015674
2020,6,12,5,-.44449711,-.02577062,-.31419384,-.19951203
2020,6,12,6,-.61156332,-.096404336,-.4168469,-.25901166
2020,6,12,8,-.50559211,-.24392593,-.37772807,-.2643168
2020,6,12,9,-.46944767,-.1451243,-.38255221,-.26878172
2020,6,12,10,-.56886739,-.076321207,-.52613246,-.23629931
2020,6,12,11,-.82763362,-.50758368,-.61153817,-.33666995
2020,6,12,12,-.50083059,-.14413729,-.40740651,-.21133962
2020,6,12,13,-.37398022,-.081325315,-.33027989,-.22840534
2020,6,12,15,-.57608348,-.34596288,-.34844986,-.32776102
2020,6,12,16,-.19828705,.13945919,-.17244463,-.13105652
2020,6,12,17,-.55758196,-.21302877,-.4410938,-.29120415
2020,6,12,18,-.4981212,-.029552838,-.40139344,-.19667253
2020,6,12,19,-.42121086,-.14649361,-.31221747,-.19080985
2020,6,12,20,-.4878282,-.164149,-.33871651,-.23228687
2020,6,12,21,-.44744599,.091267534,-.34637213,-.16789559
2020,6,12,22,-.56801683,-.070798285,-.48424882,-.26319864
2020,6,12,23,-.6154592,-.43537855,-.50731438,-.37900692
2020,6,12,24,-.44192797,-.22131038,-.39821237,-.28587374
2020,6,12,25,-.68555206,-.34065053,-.51943445,-.32087719
2020,6,12,26,-.51385808,.090339556,-.46219355,-.21721292
2020,6,12,27,-.55300337,-.098101839,-.38910833,-.14402419
2020,6,12,28,-.40984064,-.071282752,-.37983781,-.19299221
2020,6,12,29,-.37989709,-.050144449,-.25559798,-.20284677
2020,6,12,30,-.40323031,-.052978709,-.32208782,-.19023046
2020,6,12,31,-.27460071,.076000549,-.25392914,-.084317774
2020,6,12,32,-.39635566,-.10454381,-.33296269,-.17193964
2020,6,12,33,-.64696324,-.089579552,-.44924223,-.24169652
2020,6,12,34,-.62344682,-.18065709,-.42482939,-.31936818
2020,6,12,35,-.42610744,-.063359044,-.34351993,-.20710574
2020,6,12,36,-.70445788,-.30525512,-.46647996,-.3026605
2020,6,12,37,-.43200451,.070457391,-.3332409,-.12457196
2020,6,12,38,-.43223077,.15168783,-.33606777,-.12930119
2020,6,12,39,-.46419561,.034426682,-.35593385,-.15959319
2020,6,12,40,-.45559087,-.074946932,-.40061161,-.19169225
2020,6,12,41,-.52106285,.055103119,-.35693777,-.16546102
2020,6,12,42,-.60969651,-.097511351,-.42717585,-.23949157
2020,6,12,44,-.62364739,-.19150501,-.49809393,-.30465043
2020,6,12,45,-.19131853,.056651216,-.28704956,-.14432845
2020,6,12,46,-.37275675,.10314313,-.29565474,-.1358839
2020,6,12,47,-.36948076,.10834154,-.29943237,-.085480727
2020,6,12,48,-.55384326,-.088955469,-.43279248,-.21332256
2020,6,12,49,-.30172068,-.098537631,-.2438093,-.11531799
2020,6,12,50,-.62135488,-.3371948,-.44565749,-.22068833
2020,6,12,51,-.48593324,-.040135715,-.35495532,-.20255657
2020,6,12,53,-.54986686,-.21097341,-.3486332,-.25126705
2020,6,12,54,-.50298536,-.084771067,-.30574667,-.13422574
2020,6,12,55,-.50170499,-.1483271,-.37139958,-.23383889
2020,6,12,56,-.40725237,-.2435403,-.31250221,-.28132284
2020,6,13,1,-.43716851,-.033117358,-.3405762,-.1598095
2020,6,13,2,-.61086756,-.19399193,-.46206769,-.35130572
2020,6,13,4,-.43082169,-.1538211,-.35676047,-.13559251
2020,6,13,5,-.44855997,-.053276721,-.31479672,-.20952827
2020,6,13,6,-.60335529,-.090982996,-.41395089,-.25567693
2020,6,13,8,-.50272256,-.25547585,-.38029227,-.27268839
2020,6,13,9,-.46834821,-.14180712,-.38108036,-.2731083
2020,6,13,10,-.5934335,-.088208482,-.54372668,-.2544575
2020,6,13,11,-.83155113,-.49905035,-.61239952,-.33834341
2020,6,13,12,-.48753694,-.13703825,-.40607235,-.21162434
2020,6,13,13,-.37467128,-.087488487,-.33176818,-.23012529
2020,6,13,15,-.5741474,-.34170437,-.34154671,-.33134204
2020,6,13,16,-.19431163,.082820915,-.17173609,-.14267279
2020,6,13,17,-.57146311,-.22820136,-.44978008,-.30123273
2020,6,13,18,-.49133441,-.024847109,-.39665025,-.19547907
2020,6,13,19,-.43126443,-.14935267,-.31783709,-.20192784
2020,6,13,20,-.49112791,-.16973527,-.34049451,-.24579892
2020,6,13,21,-.44194171,.091573678,-.34396604,-.16831076
2020,6,13,22,-.55678457,-.076519489,-.48173973,-.26238289
2020,6,13,23,-.60921723,-.41146797,-.5053876,-.38153276
2020,6,13,24,-.44867054,-.21436246,-.39590389,-.28409341
2020,6,13,25,-.67131954,-.31200579,-.51671231,-.30790436
2020,6,13,26,-.50313383,.11157402,-.45620754,-.21138631
2020,6,13,27,-.53775233,-.098200329,-.38217494,-.14289816
2020,6,13,28,-.40335697,-.083204672,-.38028142,-.20314297
2020,6,13,29,-.37328222,-.054898813,-.25557861,-.19974998
2020,6,13,30,-.40954268,-.09429621,-.33764645,-.21006785
2020,6,13,31,-.27799186,.039927565,-.25978419,-.099519186
2020,6,13,32,-.39410326,-.078987524,-.33205372,-.17243184
2020,6,13,33,-.65317529,-.11329151,-.44383955,-.2427123
2020,6,13,34,-.62987041,-.17903355,-.42465666,-.32086846
2020,6,13,35,-.42945462,-.075600706,-.34559545,-.21643658
2020,6,13,36,-.69556463,-.29957199,-.46824378,-.30449036
2020,6,13,37,-.43185958,.070606977,-.34044564,-.13348125
2020,6,13,38,-.43919548,.15746142,-.34236166,-.13735749
2020,6,13,39,-.45902404,.055930085,-.35623565,-.16136104
2020,6,13,40,-.4526903,-.10666575,-.39883679,-.19746058
2020,6,13,41,-.52563393,.057291623,-.35579631,-.16802776
2020,6,13,42,-.60560143,-.1110979,-.43010667,-.24683741
2020,6,13,44,-.60990739,-.17101789,-.49374968,-.28986797
2020,6,13,45,-.17690086,.050335567,-.2882137,-.153699
2020,6,13,46,-.38275185,.084626257,-.30876592,-.15260929
2020,6,13,47,-.37191081,.091760956,-.30015239,-.089946389
2020,6,13,48,-.55389291,-.094957314,-.43287009,-.21485354
2020,6,13,49,-.30183005,-.10949758,-.24343568,-.11577884
2020,6,13,50,-.61892569,-.33316493,-.44403434,-.22751394
2020,6,13,51,-.48935851,-.046505421,-.36218363,-.21091716
2020,6,13,53,-.54727507,-.22805223,-.34682921,-.25152773
2020,6,13,54,-.49881336,-.066692889,-.30676866,-.13147581
2020,6,13,55,-.49497303,-.15968108,-.36869642,-.23737316
2020,6,13,56,-.40765297,-.25015461,-.3308543,-.28662327
2020,6,14,1,-.42900383,-.037073933,-.33960146,-.15973096
2020,6,14,2,-.602229,-.22800764,-.46116287,-.35775164
2020,6,14,4,-.42645925,-.16074978,-.35412553,-.13635834
2020,6,14,5,-.44388849,-.054201283,-.3129063,-.20734011
2020,6,14,6,-.59984845,-.072431065,-.40960854,-.25484481
2020,6,14,8,-.49903065,-.25936115,-.37673551,-.26937398
2020,6,14,9,-.4748117,-.13930447,-.37834755,-.27026385
2020,6,14,10,-.59201634,-.083623692,-.54422152,-.24741977
2020,6,14,11,-.83211833,-.48888227,-.60868466,-.33717439
2020,6,14,12,-.47512487,-.13243482,-.40315273,-.20967624
2020,6,14,13,-.37352431,-.099372506,-.33036369,-.22985442
2020,6,14,15,-.57706445,-.33991516,-.33850181,-.33519256
2020,6,14,16,-.18795623,.056168292,-.16752654,-.1415001
2020,6,14,17,-.5674805,-.22464269,-.44705731,-.29824904
2020,6,14,18,-.48633611,-.017990267,-.39079621,-.19247113
2020,6,14,19,-.43006614,-.15152737,-.31611085,-.20309399
2020,6,14,20,-.48724082,-.19482824,-.33640599,-.24870442
2020,6,14,21,-.44294131,.071049705,-.34258625,-.16815475
2020,6,14,22,-.53957957,-.074565113,-.47471341,-.25315461
2020,6,14,23,-.60677075,-.40335721,-.5053876,-.38276869
2020,6,14,24,-.45819563,-.21590739,-.39245915,-.28182977
2020,6,14,25,-.65501362,-.29349265,-.51346922,-.30062208
2020,6,14,26,-.49132216,.1290316,-.44859791,-.20895509
2020,6,14,27,-.5276857,-.096954457,-.37196633,-.13979661
2020,6,14,28,-.40195382,-.08129859,-.37934694,-.20038001
2020,6,14,29,-.3655487,-.045646388,-.2552349,-.1985096
2020,6,14,30,-.40555385,-.094516881,-.3378056,-.20316461
2020,6,14,31,-.28343168,.016227866,-.26096058,-.10016535
2020,6,14,32,-.39677203,-.079370864,-.32812378,-.17016217
2020,6,14,33,-.65145624,-.11835846,-.43909043,-.23460005
2020,6,14,34,-.62878639,-.18258853,-.42359534,-.31702641
2020,6,14,35,-.4228259,-.076065592,-.34923929,-.21454099
2020,6,14,36,-.70921552,-.29325202,-.46276054,-.3016412
2020,6,14,37,-.42500192,.051737424,-.33895463,-.13312523
2020,6,14,38,-.43325463,.16159865,-.33931464,-.13910751
2020,6,14,39,-.45475766,.044427801,-.35373026,-.16228524
2020,6,14,40,-.45119208,-.10255536,-.3965573,-.19625261
2020,6,14,41,-.52019697,.059008788,-.35289159,-.16523676
2020,6,14,42,-.60925525,-.10039496,-.4288027,-.24371386
2020,6,14,44,-.59933305,-.15433425,-.49199659,-.28130424
2020,6,14,45,-.18169168,.040768322,-.28828406,-.1531636
2020,6,14,46,-.37207511,.094058096,-.31698993,-.14951098
2020,6,14,47,-.37215486,.0682531,-.30124494,-.094553165
2020,6,14,48,-.55525249,-.099010698,-.43237072,-.21494491
2020,6,14,49,-.28987864,-.12375155,-.24161106,-.11313348
2020,6,14,50,-.62929094,-.3376534,-.44247767,-.22971736
2020,6,14,51,-.48804682,-.061033566,-.36188546,-.21320421
2020,6,14,53,-.54284865,-.23130973,-.34475583,-.24412943
2020,6,14,54,-.49410215,-.02442243,-.30612603,-.13411525
2020,6,14,55,-.49729633,-.1624856,-.36662987,-.23860085
2020,6,14,56,-.37688193,-.23548107,-.31798485,-.27935702
2020,6,15,1,-.42265543,-.025595957,-.33845997,-.15781213
2020,6,15,2,-.60578632,-.20732683,-.46025497,-.35360605
2020,6,15,4,-.42081067,-.16403739,-.35430303,-.13009803
2020,6,15,5,-.43950754,-.042045452,-.30803385,-.20398191
2020,6,15,6,-.59466386,-.069670036,-.40586799,-.2506783
2020,6,15,8,-.49766335,-.26357445,-.37586328,-.26979175
2020,6,15,9,-.48043919,-.13250864,-.37583303,-.26306167
2020,6,15,10,-.59216714,-.089952409,-.54178417,-.24927105
2020,6,15,11,-.83133245,-.46677583,-.60990119,-.3309859
2020,6,15,12,-.46961954,-.13439597,-.40087548,-.20511542
2020,6,15,13,-.37262639,-.116898,-.3324407,-.22811006
2020,6,15,15,-.56153178,-.33783868,-.33349717,-.3386026
2020,6,15,16,-.1846626,.059518516,-.16196461,-.13998589
2020,6,15,17,-.57174671,-.21603626,-.44472122,-.29216629
2020,6,15,18,-.48590571,-.025496246,-.38430563,-.18547322
2020,6,15,19,-.43858945,-.16053586,-.31480706,-.20548595
2020,6,15,20,-.49257991,-.18703088,-.3350412,-.2450707
2020,6,15,21,-.44354767,.06095273,-.33863312,-.16479248
2020,6,15,22,-.53462201,-.057022072,-.46701497,-.24089061
2020,6,15,23,-.57337689,-.4000738,-.50225383,-.37843528
2020,6,15,24,-.46262193,-.21233444,-.38680938,-.27929595
2020,6,15,25,-.65279472,-.28960478,-.50992495,-.30025017
2020,6,15,26,-.49361932,.16118632,-.44447446,-.20152451
2020,6,15,27,-.52643359,-.093793169,-.36476892,-.13550124
2020,6,15,28,-.39805132,-.047554646,-.3705703,-.19452596
2020,6,15,29,-.36261731,-.053060219,-.25067648,-.19375968
2020,6,15,30,-.39816827,-.10987724,-.34227538,-.19550408
2020,6,15,31,-.26384845,.0016177149,-.26186273,-.1010169
2020,6,15,32,-.39845428,-.06766706,-.32701853,-.15918356
2020,6,15,33,-.64518291,-.10189673,-.43583268,-.23121595
2020,6,15,34,-.60477972,-.17868192,-.41864735,-.30769709
2020,6,15,35,-.41767362,-.08201541,-.34519506,-.20692281
2020,6,15,36,-.7116977,-.2915622,-.4604696,-.29711056
2020,6,15,37,-.42881653,.036117513,-.33754778,-.13323794
2020,6,15,38,-.43199626,.16854431,-.33682227,-.12836397
2020,6,15,39,-.46178213,.038981497,-.3533918,-.15607214
2020,6,15,40,-.44997087,-.11363503,-.39451075,-.19314863
2020,6,15,41,-.52189434,.053006571,-.35105985,-.16498548
2020,6,15,42,-.60142875,-.099923566,-.42802891,-.23795879
2020,6,15,44,-.60913986,-.16316327,-.4865157,-.27414927
